chr	start	end	enhancer_class	n_abc_pairs	mean_delta_abc	mean_delta_unnorm	n_gained	n_lost
chr1	31175516	31175636	K119ub_Only	3	0.0266366666666667	0.0474703333333333	1	0
chr7	35269467	35269577	K119ub_Only	1	-0.026214	-0.095215	0	1
chr16	58522759	58523729	Activity_Gain	4	0.02327275	0.164656	3	1
chr9	16501871	16502512	Activity_Gain	3	0.0501036666666667	0.355030666666667	3	0
chr4	45530773	45531413	Activity_Gain	7	0.0251805714285714	0.408252	7	0
chr15	84960586	84961044	Activity_Gain	1	0.026141	0.335111	1	0
chr4	55005604	55005909	Activity_Gain	1	0.015234	0.073153	1	0
chr4	43406290	43406826	Activity_Gain	3	0.0142723333333333	0.17519	3	0
chr9	42897394	42897969	Activity_Gain	1	0.006	0.094771	0	0
chr8	50915770	50916748	Activity_Gain	1	-0.020934	0.154207	0	1
chr19	6401476	6401808	Activity_Gain	1	0.013153	0.472899	1	0
chr14	24004627	24004774	Activity_Gain	1	0.026043	0.178051	1	0
chr14	124192055	124192708	Activity_Gain	3	0.006523	0.0229543333333333	0	0
chr8	104542122	104542354	Activity_Gain	3	0.0209603333333333	0.255745	3	0
chr4	125158624	125159208	Activity_Gain	3	0.027963	0.143376	3	0
chr15	84450533	84451037	Activity_Gain	3	0.0333746666666667	0.362608666666667	3	0
chr4	117484567	117485119	Activity_Gain	3	0.0392236666666667	0.302744	3	0
chr4	45755034	45755486	Activity_Gain	18	0.0262558333333333	0.562669388888889	13	2
chr11	114175526	114176119	Activity_Gain	11	0.00768745454545455	0.253206181818182	6	3
chr7	134342137	134342728	Activity_Gain	10	0.0171044	0.1228114	5	1
chr9	8901489	8902109	Activity_Gain	2	-0.0028215	0.21844	1	1
chr17	15431128	15431481	Activity_Gain	3	0.0178496666666667	0.149236333333333	3	0
chr4	128019546	128019769	Activity_Gain	1	0.020936	0.117437	1	0
chr4	47284213	47284612	Activity_Gain	1	0.020551	0.213899	1	0
chr4	128142299	128142656	Activity_Gain	3	0.0243703333333333	0.229607	1	0
chr4	45689970	45690463	Activity_Gain	2	0.0079455	0.1984995	1	0
chr11	77934071	77934534	Activity_Gain	2	0.011775	0.4106795	2	0
chr1	133182430	133182603	Activity_Gain	3	0.0174716666666667	0.18765	2	0
chr3	10081857	10082380	Activity_Gain	3	0.0142193333333333	0.246704333333333	1	0
chr8	61590738	61591440	Activity_Gain	3	0.031841	0.032687	3	0
chr19	10341816	10342407	Activity_Gain	2	0.01707	0.227075	2	0
chr5	130448961	130449663	Activity_Gain	2	0.0243475	0.2594465	2	0
chr16	5431121	5431499	Activity_Gain	4	0.0078745	0.06801625	2	0
chr7	122622110	122622508	Activity_Gain	1	0.009762	0.041373	0	0
chr8	94773608	94773861	Activity_Gain	3	0.020609	0.223098666666667	3	0
chr6	127767314	127768186	Activity_Gain	2	0.0217975	0.201612	1	0
chr3	93446727	93447513	Activity_Gain	2	0.0110555	0.0184255	1	0
chr4	47291028	47291263	Activity_Gain	2	0.006621	0.237206	1	1
chr7	144417645	144417984	Activity_Gain	1	0.015601	0.15369	1	0
chr7	73917892	73918414	Activity_Gain	5	0.0117792	0.092234	2	1
chr17	56120210	56120830	Activity_Gain	2	0.0248195	0.463242	2	0
chr1	189064662	189065000	Activity_Gain	11	0.00855809090909091	-0.0123975454545455	3	2
chr17	46467910	46468161	Activity_Gain	2	0.005238	0.092005	0	0
chr11	104319171	104319404	Activity_Gain	1	0.010532	0.139914	1	0
chr15	82992213	82992680	Activity_Gain	3	0.030824	0.636492333333333	3	0
chr17	8958167	8958516	Activity_Gain	1	0.003756	0.021168	0	0
chr1	89688832	89689077	Activity_Gain	1	-0.055244	-0.249548	0	1
chr1	93050149	93050444	Activity_Gain	7	0.00222571428571429	0.0176562857142857	2	1
chr14	79842851	79843026	Activity_Gain	4	-0.04411025	-0.06199275	3	1
chr15	87692417	87692733	Activity_Gain	1	-0.008429	-0.01754	0	0
chr7	57648330	57648739	Activity_Gain	1	0.011036	0.015369	1	0
chr13	24155184	24155493	Activity_Gain	1	0.01142	0.146551	1	0
chr4	45755897	45756374	Activity_Gain	14	0.0141775714285714	0.453820142857143	7	1
chr6	111865998	111866638	Activity_Gain	5	0.0120106	0.0337834	2	1
chr7	122470742	122471181	Activity_Gain	2	0.0081665	0.042699	1	0
chr5	122727057	122727516	Activity_Gain	1	0.010235	0.166465	1	0
chr1	133181075	133181687	Activity_Gain	5	0.025429	0.2638104	5	0
chr18	42897902	42899748	Activity_Gain	3	0.023535	0.0466943333333333	2	0
chr18	67133917	67134105	Activity_Gain	1	0.014297	0.020392	1	0
chr7	118314233	118314701	Activity_Gain	10	0.0414819	0.3024387	7	1
chr15	74588786	74589191	Activity_Gain	2	0.0112275	0.1450535	1	0
chr10	49780498	49780670	Activity_Gain	1	0.026607	0.18991	1	0
chr1	90486388	90486820	Activity_Gain	8	0.02329575	0.128755875	7	1
chr7	129050786	129051093	Activity_Gain	1	0.028059	0.051707	1	0
chr7	96417492	96417775	Activity_Gain	1	0.011925	0.026622	1	0
chr15	80373302	80373549	Activity_Gain	1	0.009855	0.075707	0	0
chr4	45478237	45478502	Activity_Gain	2	0.0132775	0.1621465	2	0
chr17	43282463	43282675	Activity_Gain	2	-0.0149215	-0.0442385	1	1
chr8	104540677	104541443	Activity_Gain	3	0.014232	0.185699333333333	2	0
chr11	53013995	53014287	Activity_Gain	1	0.016873	0.119936	1	0
chr2	26091250	26092364	Activity_Gain	1	0.010648	0.167967	1	0
chr8	47218146	47218347	Activity_Gain	1	0.037757	0.049602	1	0
chr5	140021749	140022296	Activity_Gain	1	0.033872	0.245484	1	0
chr17	71782323	71782642	Activity_Gain	1	0.018136	0.063533	1	0
chr4	128171251	128171604	Activity_Gain	5	0.0268676	0.2208234	4	1
chr7	143740261	143740472	Activity_Gain	1	0.008803	0.18535	0	0
chr7	100894184	100894961	Activity_Gain	3	0.010932	0.123558	2	0
chr14	68083702	68084514	Activity_Gain	3	0.014563	0.238185666666667	1	0
chr5	28611811	28612320	Activity_Gain	3	0.0227046666666667	0.0593503333333333	2	0
chr9	32434439	32434659	Activity_Gain	2	-0.004989	0.0027325	1	1
chr8	17465310	17465581	Activity_Gain	4	-0.00130525	0.00349675	1	2
chr8	94984115	94984473	Activity_Gain	4	0.02302975	0.165451	4	0
chr11	97138594	97139027	Activity_Gain	1	0.008588	0.100547	0	0
chr7	96575224	96575645	Activity_Gain	4	0.01370875	0.059982	1	0
chr7	130754766	130755087	Activity_Gain	2	0.0020115	0.0208995	0	0
chr19	3428500	3428710	Activity_Gain	2	0.0377865	0.160479	2	0
chr14	25608281	25608401	Activity_Gain	1	0.038813	0.084946	1	0
chr8	34051266	34051556	Activity_Gain	1	0.027298	0.061017	1	0
chr4	134372314	134372650	Activity_Gain	1	0.016889	0.132381	1	0
chr14	116926370	116927163	Activity_Gain	2	0.0023005	0.20781	1	0
chr13	97071800	97072129	Activity_Gain	1	0.02657	0.122994	1	0
chr13	72639597	72640267	Activity_Gain	6	0.0054005	0.0640646666666667	3	0
chr17	46023050	46023256	Activity_Gain	2	0.0043625	0.0700735	0	0
chr19	46035980	46036079	Activity_Gain	1	0.027164	0.641218	1	0
chr5	110363094	110363922	Activity_Gain	1	0.007088	0.060994	0	0
chr16	30308555	30309184	Activity_Gain	1	0.010093	0.049088	1	0
chr1	189065533	189065953	Activity_Gain	16	-0.007581625	-0.0070670625	3	10
chr7	144271008	144271565	Activity_Gain	5	-0.0107456	-0.0216768	0	3
chr7	45787128	45787346	Activity_Gain	5	0.0100372	0.3286988	2	0
chr6	120579815	120580436	Activity_Gain	4	0.01418625	0.1320365	4	0
chr8	14429847	14430142	Activity_Gain	2	0.005782	0.0044635	1	1
chr15	61983372	61983576	Activity_Gain	5	0.0430696	0.2237622	5	0
chr15	61888637	61889244	Activity_Gain	6	0.00689183333333333	0.0489815	2	1
chr2	159069024	159069596	Activity_Gain	2	0.008931	0.0527165	1	0
chr14	77639622	77639965	Activity_Gain	6	0.0343285	0.0938753333333333	4	1
chr10	60687520	60687797	Activity_Gain	2	0.0172445	0.1610105	1	0
chr5	131772603	131772998	Activity_Gain	5	-0.0025862	-0.0072922	0	2
chr12	104938974	104939177	Activity_Gain	9	0.0159178888888889	0.128149666666667	7	0
chr5	118169874	118170151	Activity_Gain	2	0.004035	0.1141075	0	0
chr5	37091046	37091578	Activity_Gain	2	0.030064	0.16096	2	0
chr16	94632035	94632266	Activity_Gain	1	0.014236	0.189927	1	0
chr12	20920940	20921487	Activity_Gain	9	0.00478833333333333	0.0294866666666667	4	3
chr4	123411288	123412459	Activity_Gain	1	0.006085	0.025123	0	0
chr4	55005051	55005296	Activity_Gain	1	0.009445	0.049086	0	0
chr5	81022520	81022792	Activity_Gain	1	0.047726	0.822452	1	0
chr9	99431361	99431431	Activity_Gain	1	0.027044	0.159197	1	0
chr11	106037608	106037777	Activity_Gain	2	0.022213	0.446965	2	0
chr12	74284759	74285063	Activity_Gain	3	0.0162913333333333	0.0839016666666667	3	0
chr2	118677713	118678116	Activity_Gain	2	0.020563	0.132513	2	0
chr14	25660730	25661020	Activity_Gain	1	0.004294	0.0388	0	0
chr12	109085595	109086104	Activity_Gain	16	-0.00352125	0.0163505625	5	7
chr5	131775090	131775605	Activity_Gain	6	0.0110483333333333	0.106022833333333	1	0
chr11	59732728	59733108	Activity_Gain	1	0.001307	0.012183	0	0
chr16	3981101	3981198	Activity_Gain	1	0.010394	0.132363	1	0
chr1	125839987	125840439	Activity_Gain	2	-0.0147215	0.00828	0	1
chr18	9213205	9213630	Activity_Gain	1	0.047813	0.443653	1	0
chr8	70374410	70374966	Activity_Gain	8	0.0202695	0.68816375	6	0
chr9	52493028	52493521	Activity_Gain	2	0.0106735	0.017648	2	0
chr15	82968537	82969006	Activity_Gain	4	0.0263045	0.40442275	3	0
chr7	138968103	138968559	Activity_Gain	1	0.01141	0.139755	1	0
chr15	68445385	68445717	Activity_Gain	3	0.00263	0.0150213333333333	1	2
chr5	64703046	64703355	Activity_Gain	7	0.0309921428571429	0.389528857142857	6	1
chr16	4592992	4593171	Activity_Gain	1	0.012338	0.201844	1	0
chr2	27109025	27109391	Activity_Gain	6	0.0318838333333333	0.2942195	6	0
chr10	80312601	80312896	Activity_Gain	1	0.007059	0.287873	0	0
chr12	67178206	67178470	Activity_Gain	2	-0.0047415	0.3187555	1	1
chr13	72735935	72736313	Activity_Gain	14	0.0294829285714286	0.148925	12	2
chr14	24005024	24005172	Activity_Gain	1	0.026043	0.178051	1	0
chr5	36168996	36169436	Activity_Gain	1	0.010942	0.04878	1	0
chr15	84310258	84310902	Activity_Gain	2	0.080754	0.4329945	1	0
chr12	51058574	51058731	Activity_Gain	2	0.020074	0.0102865	1	0
chr18	52768565	52768850	Activity_Gain	2	0.009679	0.0805945	1	1
chr7	74055799	74056059	Activity_Gain	6	0.0207215	0.103206	6	0
chr7	100495741	100496014	Activity_Gain	3	0.0289276666666667	0.219789333333333	3	0
chr3	93556064	93556241	Activity_Gain	2	0.052271	0.1733515	2	0
chr17	15088459	15089012	Activity_Gain	3	0.009655	0.0860243333333333	2	0
chr4	47211790	47211924	Activity_Gain	1	-0.016293	0.254436	0	1
chr17	66507110	66507352	Activity_Gain	1	0.01195	0.143958	1	0
chr2	65022846	65023196	Activity_Gain	1	0.014277	0.010159	1	0
chr14	77928814	77928930	Activity_Gain	1	0.044636	0.070316	1	0
chr16	17276666	17277147	Activity_Gain	2	0.0158515	0.194934	2	0
chr3	144107644	144108024	Activity_Gain	12	0.0284958333333333	0.035808	9	3
chr10	9879050	9879355	Activity_Gain	2	0.007366	0.0473875	0	0
chr16	97165551	97166123	Activity_Gain	7	0.00778828571428571	0.151117714285714	4	2
chr7	126080735	126081018	Activity_Gain	1	0.01366	0.343874	1	0
chr2	66346719	66346905	Activity_Gain	3	0.0157986666666667	0.106244666666667	2	0
chr15	84037140	84037600	Activity_Gain	11	0.00146390909090909	0.0648525454545455	3	4
chr7	61837282	61837604	Activity_Gain	4	0.021903	0.0452205	4	0
chr8	11662037	11662366	Activity_Gain	5	0.0148628	0.1985726	4	0
chr14	124192918	124193007	Activity_Gain	3	0.006523	0.0229543333333333	0	0
chr11	50138287	50138657	Activity_Gain	1	0.003637	0.06905	0	0
chr8	9772094	9772716	Activity_Gain	1	-0.022015	0.087826	0	1
chr9	29791168	29791929	Activity_Gain	2	0.001141	0.0996035	1	1
chr8	84704496	84704643	Activity_Gain	1	0.021559	0.683972	1	0
chr2	26547542	26547748	Activity_Gain	1	0.018099	0.143077	1	0
chr3	89378271	89378872	Activity_Gain	4	0.0195465	0.35114175	4	0
chr3	34971513	34971838	Activity_Gain	4	0.02880925	0.0527185	3	1
chr8	15026690	15027066	Activity_Gain	3	-0.00419733333333333	0.009685	0	0
chr1	195017193	195017485	Activity_Gain	7	0.018913	0.251886428571429	6	0
chr2	91771990	91772808	Activity_Gain	1	0.011505	0.114967	1	0
chr15	12066520	12066954	Activity_Gain	3	0.0205233333333333	0.0336183333333333	3	0
chr14	33250549	33250874	Activity_Gain	2	0.011002	0.041276	1	0
chr13	106760392	106760540	Activity_Gain	1	0.133566	0.311493	1	0
chr2	173790305	173790493	Activity_Gain	2	0.0135655	0.04723	2	0
chr11	7185508	7185665	Activity_Gain	2	0.00371	0.002794	0	0
chr5	140647176	140647357	Activity_Gain	1	0.03893	0.570282	1	0
chr7	100036613	100036819	Activity_Gain	1	0.012102	0.096532	1	0
chr18	74063833	74064274	Activity_Gain	2	0.0240275	0.303785	2	0
chr6	18639727	18640384	Activity_Gain	16	0.01182825	0.0260046875	8	3
chr14	124192732	124192751	Activity_Gain	3	0.006523	0.0229543333333333	0	0
chr11	33112307	33112706	Activity_Gain	1	0.015768	0.191801	1	0
chr4	149722734	149722928	Activity_Gain	2	0.0065515	0.1505975	0	0
chr15	80289470	80289736	Activity_Gain	1	0.010562	0.247787	1	0
chr2	163303048	163303453	Activity_Gain	1	0.020291	0.089644	1	0
chr4	85211069	85211242	Activity_Gain	1	0.016264	0.291217	1	0
chr6	86271030	86271503	Activity_Gain	1	0.011185	0.146778	1	0
chr10	43021536	43021866	Activity_Gain	1	0.013274	0.093238	1	0
chr4	128272682	128272826	Activity_Gain	1	0.040378	0.2265	1	0
chr17	56453239	56453560	Activity_Gain	2	0.0048225	0.1641015	0	0
chr4	55740199	55740437	Activity_Gain	2	0.007026	0.0222485	1	0
chr6	37038541	37038777	Activity_Gain	1	0.014432	0.06566	1	0
chr18	43392857	43393854	Activity_Gain	5	0.0050168	0.0225336	2	0
chr5	24602636	24603268	Activity_Gain	5	0.007578	0.116968	2	0
chr15	71927318	71927536	Activity_Gain	1	0.020645	0.063137	1	0
chr3	97867905	97868415	Activity_Gain	3	0.011996	0.0997596666666667	3	0
chr13	52879886	52880313	Activity_Gain	1	0.008819	0.094023	0	0
chr10	29534352	29534621	Activity_Gain	1	0.003736	0.093852	0	0
chr17	85034114	85034401	Activity_Gain	1	0.034398	0.262061	1	0
chr11	62213445	62213646	Activity_Gain	1	0.001697	0.015295	0	0
chr11	35982866	35983107	Activity_Gain	1	0.070856	0.736403	1	0
chr4	91442185	91442379	Activity_Gain	2	0.0246205	0.026164	2	0
chr9	104594650	104594960	Activity_Gain	1	-0.027748	-0.029239	0	1
chr11	79686754	79687148	Activity_Gain	3	0.006752	0.0682003333333333	1	0
chr15	68937350	68937484	Activity_Gain	1	0.010794	0.129452	1	0
chr12	104939359	104939985	Activity_Gain	34	-0.00147426470588235	0.0609866176470588	11	13
chr17	56425426	56425829	Activity_Gain	2	0.0082595	0.233517	0	0
chr15	51644099	51644265	Activity_Gain	1	0.010568	0.006244	1	0
chr8	14742029	14742573	Activity_Gain	3	-0.00976766666666667	0.0990823333333333	2	1
chr9	121066938	121067539	Activity_Gain	12	0.00869783333333333	0.0990981666666667	6	1
chr7	139247591	139247706	Activity_Gain	1	0.018127	0.276497	1	0
chr15	73886966	73887455	Activity_Gain	1	0.012736	0.167039	1	0
chr9	58198090	58198473	Activity_Gain	2	0.0088675	0.1618405	0	0
chr9	111312512	111313045	Activity_Gain	1	0.011709	0.203385	1	0
chr1	93018784	93019076	Activity_Gain	2	0.0108945	0.135939	2	0
chr2	165819410	165819807	Activity_Gain	3	0.011211	0.086966	2	0
chr4	139596273	139596441	Activity_Gain	1	0.005756	0.168978	0	0
chr1	157532736	157533240	Activity_Gain	3	0.008419	0.0372516666666667	1	0
chr17	14203155	14203343	Activity_Gain	4	0.04874775	0.26144225	4	0
chr17	86516443	86516575	Activity_Gain	1	0.017594	0.165756	1	0
chr5	88889490	88889615	Activity_Gain	1	0.005361	0.089483	0	0
chr13	62684819	62685283	Activity_Gain	15	0.00450006666666667	0.0272720666666667	8	3
chr1	13147006	13147223	Activity_Gain	1	0.021112	0.068303	1	0
chr5	117841812	117842410	Activity_Gain	2	0.0157235	0.207273	2	0
chr6	111739037	111739303	Activity_Gain	4	-0.000536500000000001	0.0135525	1	2
chr11	6050042	6050419	Activity_Gain	1	0.00927	0.128204	0	0
chr8	70087935	70088060	Activity_Gain	1	0.018748	0.38478	1	0
chr12	112743253	112743537	Activity_Gain	1	0.007083	0.071848	0	0
chr2	118913595	118913897	Activity_Gain	2	0.012359	0.1532185	2	0
chr12	27062275	27062460	Activity_Gain	2	0.010849	0.016192	1	0
chr5	140637065	140637259	Activity_Gain	1	0.006307	0.09354	0	0
chr11	97511242	97512065	Activity_Gain	1	0.008246	0.148831	0	0
chr7	16913741	16914115	Activity_Gain	1	0.005484	0.142363	0	0
chr4	114459678	114459985	Activity_Gain	8	0.016159	0.031373875	7	1
chr17	86516595	86516856	Activity_Gain	1	0.017594	0.165756	1	0
chr17	28823024	28823480	Activity_Gain	13	-0.013904	-0.185617076923077	0	3
chr4	56088712	56089080	Activity_Gain	3	-0.0253916666666667	0.0209213333333333	2	1
chr17	8592470	8593125	Activity_Gain	2	0.0020385	0.065516	0	0
chr12	85572090	85572448	Activity_Gain	1	0.014053	0.164657	1	0
chr14	76254692	76255427	Activity_Gain	3	-0.130417666666667	-0.496759666666667	1	2
chr17	66909912	66910252	Activity_Gain	2	0.0049415	0.0278235	0	0
chr16	93763500	93763681	Activity_Gain	1	0.012201	0.105607	1	0
chr6	100475650	100475783	Activity_Gain	2	0.0153745	0.104316	2	0
chr18	83491820	83491897	Activity_Gain	2	0.0345145	0.1313345	2	0
chr2	10374829	10374955	Activity_Gain	2	0.0491315	0.173667	2	0
chr16	38817297	38817480	Activity_Gain	2	0.0392935	0.0632495	2	0
chr6	134439527	134439663	Activity_Gain	1	0.015043	0.039006	1	0
chr4	57489116	57489412	Activity_Gain	2	0.0551365	0.0184465	2	0
chr14	66847547	66847980	Activity_Gain	2	0.0014405	0.0497885	0	0
chr18	80295589	80296411	Activity_Gain	3	0.00713233333333333	0.048623	1	0
chr3	32826700	32826946	Activity_Gain	1	-0.001024	0.029253	0	0
chr11	12025482	12026321	Activity_Gain	6	-0.002869	0.004251	1	1
chr7	143124056	143124727	Activity_Gain	6	0.00474266666666667	0.0647901666666667	1	0
chr11	50421980	50422238	Activity_Gain	1	0.015768	0.142765	1	0
chr15	101904702	101904939	Activity_Gain	1	0.014821	0.06419	1	0
chr11	81802717	81803000	Activity_Gain	1	0.001157	0.015884	0	0
chr7	25010131	25010502	Activity_Gain	1	0.009702	0.500693	0	0
chr4	47293912	47294059	Activity_Gain	2	0.0082665	0.2075915	1	0
chr4	47251067	47251365	Activity_Gain	1	0.017015	0.226446	1	0
chr7	96210812	96210971	Activity_Gain	1	0.025727	0.058024	1	0
chr3	80725229	80725518	Activity_Gain	1	-0.002276	-0.002615	0	0
chr4	54948743	54948931	Activity_Gain	4	0.03710725	0.15774875	4	0
chr1	89968200	89968805	Activity_Gain	3	0.013415	0.057928	2	0
chr2	156566511	156566845	Activity_Gain	1	0.048338	0.43891	1	0
chr17	31457179	31457589	Activity_Gain	1	0.006505	0.077369	0	0
chr5	138994878	138995262	Activity_Gain	1	0.019312	0.269206	1	0
chr12	109975263	109975986	Activity_Gain	7	0.015489	0.0568088571428571	5	1
chr11	7175066	7175296	Activity_Gain	1	0.002665	0.001424	0	0
chr10	49436263	49436666	Activity_Gain	2	0.0186105	0.062088	2	0
chr17	8973418	8973734	Activity_Gain	1	-0.004916	-0.027391	0	0
chr2	150023853	150024205	Activity_Gain	2	0.0246285	0.083707	2	0
chr1	132512497	132512590	Activity_Gain	1	0.005443	0.097701	0	0
chr17	46027458	46027875	Activity_Gain	4	0.00295425	0.05143375	0	0
chr1	82634505	82634828	Activity_Gain	2	0.009052	0.01985	0	0
chr4	46041040	46041160	Activity_Gain	1	0.029018	0.378911	1	0
chr14	77715247	77715446	Activity_Gain	1	0.008404	0.01803	0	0
chr14	16434497	16435154	Activity_Gain	1	0.006622	0.007757	0	0
chr1	61203393	61203524	Activity_Gain	1	0.010152	0.015105	1	0
chr15	94404021	94404350	Activity_Gain	1	-0.023799	-0.029476	0	1
chr6	100563508	100564070	Activity_Gain	16	0.005610625	0.0452801875	8	4
chr2	119817064	119817382	Activity_Gain	3	0.00465666666666667	0.079653	0	0
chr17	56425119	56425263	Activity_Gain	2	0.0082595	0.233517	0	0
chr7	102698594	102698745	Activity_Gain	4	0.0642955	0.172624	4	0
chr2	149831945	149832069	Activity_Gain	2	0.009186	0.1584455	0	0
chr15	62162517	62162715	Activity_Gain	1	0.002495	0.044796	0	0
chr6	38624508	38624760	Activity_Gain	1	0.006673	0.08327	0	0
chr5	117889365	117889982	Activity_Gain	2	-0.0105865	0.004788	0	1
chr4	139650877	139651294	Activity_Gain	1	0.055778	0.847422	1	0
chr8	70330896	70331088	Activity_Gain	1	0.017961	0.489277	1	0
chr2	149831579	149831845	Activity_Gain	2	0.009186	0.1584455	0	0
chr7	49601299	49601442	Activity_Gain	1	0.002072	0.013683	0	0
chr2	132064220	132064563	Activity_Gain	1	0.00746	0.038625	0	0
chr12	104955038	104955392	Activity_Gain	15	-0.0100620666666667	-0.0056892	3	10
chr1	189063731	189063955	Activity_Gain	2	0.017165	0.02951	1	0
chr7	136365736	136366013	Activity_Gain	2	0.071471	0.144813	2	0
chr12	109749646	109750104	Activity_Gain	3	0.039065	0.167319333333333	3	0
chr9	121639862	121640135	Activity_Gain	2	0.0076225	0.286395	0	0
chr3	89561771	89561872	Activity_Gain	1	0.018489	0.163255	1	0
chr7	35042789	35043124	Activity_Gain	3	0.00142633333333333	0.0246976666666667	0	0
chr9	102344572	102344830	Activity_Gain	1	0.006944	0.18123	0	0
chr12	107807566	107808016	Activity_Gain	16	0.03078225	0.0928846875	8	7
chr4	127969186	127969500	Activity_Gain	5	0.013606	0.3456388	2	1
chr13	59092755	59093060	Activity_Gain	2	0.0022145	0.0079755	0	0
chr8	127706333	127706870	Activity_Gain	3	0.052822	0.0416233333333333	2	0
chr5	81021703	81021881	Activity_Gain	1	0.047726	0.822452	1	0
chr5	122726716	122726791	Activity_Gain	1	0.003832	0.081232	0	0
chr9	121107542	121108257	Activity_Gain	15	-5.74666666666661e-05	0.0190300666666667	3	4
chr4	127989712	127989911	Activity_Gain	3	0.029891	0.369456333333333	3	0
chr1	89668705	89668926	Activity_Gain	3	-0.0139173333333333	-0.0563463333333333	0	1
chr9	102344329	102344464	Activity_Gain	1	0.006944	0.18123	0	0
chr5	52114028	52114227	Activity_Gain	2	0.043867	0.3060165	1	0
chr2	135766731	135766985	Activity_Gain	1	0.022054	0.198621	1	0
chr10	127187517	127187709	Activity_Gain	4	0.013507	0.3555885	2	0
chr2	166632363	166632777	Activity_Gain	5	0.00178	0.0713478	1	1
chr15	88724217	88724643	Activity_Gain	2	0.003215	0.0133775	0	0
chr2	158668159	158668309	Activity_Gain	4	0.01130425	0.05701025	3	0
chr15	34837934	34838429	Activity_Gain	1	0.042874	0.321912	1	0
chr1	74794613	74794759	Activity_Gain	1	0.0194	0.308694	1	0
chr5	117999683	118000018	Activity_Gain	1	0.000696	0.051876	0	0
chr5	129586596	129586700	Activity_Gain	3	0.0174503333333333	0.204002333333333	1	0
chr5	102375507	102375796	Activity_Gain	1	0.043332	0.034192	1	0
chr4	63441687	63441917	Activity_Gain	9	0.0212348888888889	0.0316327777777778	5	0
chr11	54314798	54314994	Activity_Gain	1	0.003761	0.049283	0	0
chr12	40837697	40838282	Activity_Gain	4	-0.00116175	0.07958275	2	1
chr9	108832434	108832722	Activity_Gain	8	0.025397625	0.5271285	7	0
chr4	125559555	125560040	Activity_Gain	2	0.0063605	0.064201	0	0
