loop_id	chr1	start1	end1	chr2	start2	end2	coordinate	logFC	logCPM	LR	PValue	FDR	fold_change	abs_logFC	significance_category	direction
loop_14052	chr17	47920000	47925000	chr17	48040000	48045000	chr17:47920000-47925000_chr17:48040000-48045000	0.203391827890793	5.08627770342857	0.0610349482641904	0.804867577448006	0.999998013132112	1.15140216324299	0.203391827890793	NS	unchanged
loop_20913	chr7	67485000	67490000	chr7	67545000	67550000	chr7:67485000-67490000_chr7:67545000-67550000	-0.202851649142366	5.63099521042559	0.0610266933359159	0.804880507375527	0.999998013132112	0.868831521615388	0.202851649142366	NS	unchanged
loop_11638	chr11	101560000	101565000	chr11	101730000	101735000	chr11:101560000-101565000_chr11:101730000-101735000	-0.203279390967093	5.17610920388057	0.0610249655558306	0.804883213763743	0.999998013132112	0.868573961644225	0.203279390967093	NS	unchanged
loop_20157	chr6	146575000	146580000	chr6	146720000	146725000	chr6:146575000-146580000_chr6:146720000-146725000	-0.203603381868302	4.88552841221211	0.0610061365059226	0.804912710152347	0.999998013132112	0.868378924954983	0.203603381868302	NS	unchanged
loop_10905	chr9	67755000	67760000	chr9	67970000	67975000	chr9:67755000-67760000_chr9:67970000-67975000	-0.204506402237691	4.32523959868672	0.0609929911381641	0.804933305709985	0.999998013132112	0.867835554060735	0.204506402237691	NS	unchanged
loop_13240	chr15	37460000	37465000	chr15	37905000	37910000	chr15:37460000-37465000_chr15:37905000-37910000	0.203226682059644	5.10384161753162	0.0609481908748155	0.805003514395555	0.999998013132112	1.15127036935791	0.203226682059644	NS	unchanged
loop_13604	chr16	63085000	63090000	chr16	64315000	64320000	chr16:63085000-63090000_chr16:64315000-64320000	-0.207039080270278	3.37582869599464	0.0609057780360881	0.80507000686241	0.999998013132112	0.86631338905669	0.207039080270278	NS	unchanged
loop_11006	chr11	93100000	93105000	chr11	93135000	93140000	chr11:93100000-93105000_chr11:93135000-93140000	-0.202121256879343	6.47296383180885	0.0608959709355389	0.805085385379973	0.999998013132112	0.869271495737818	0.202121256879343	NS	unchanged
loop_21328	chr7	133120000	133125000	chr7	133570000	133575000	chr7:133120000-133125000_chr7:133570000-133575000	-0.203371636048995	4.89662861157537	0.0608763840675733	0.805116103486551	0.999998013132112	0.868518427305681	0.203371636048995	NS	unchanged
loop_4468	chr10	109010000	109015000	chr10	109710000	109715000	chr10:109010000-109015000_chr10:109710000-109715000	-0.20408045492481	4.43729192229978	0.0608671253954802	0.805130625696974	0.999998013132112	0.868091815284348	0.20408045492481	NS	unchanged
loop_3280	chr4	83190000	83195000	chr4	83230000	83235000	chr4:83190000-83195000_chr4:83230000-83235000	-0.202285512694579	6.03594562575176	0.0608570910857399	0.805146365816793	0.999998013132112	0.869172531808302	0.202285512694579	NS	unchanged
loop_21993	chr10	128845000	128850000	chr10	128975000	128980000	chr10:128845000-128850000_chr10:128975000-128980000	-0.203309453578648	4.91903027408135	0.0608569882531175	0.805146527130261	0.999998013132112	0.868555862649758	0.203309453578648	NS	unchanged
loop_1441	chr15	52505000	52510000	chr15	53765000	53770000	chr15:52505000-52510000_chr15:53765000-53770000	0.208641904428927	2.9726480089689	0.0608116503659192	0.805217662733738	0.999998013132112	1.15559983612625	0.208641904428927	NS	unchanged
loop_19471	chr5	19520000	19525000	chr5	20700000	20705000	chr5:19520000-19525000_chr5:20700000-20705000	0.20304859451682	5.02294554638621	0.0607840370709528	0.805261002057286	0.999998013132112	1.15112826430343	0.20304859451682	NS	unchanged
loop_82	chr8	83330000	83335000	chr8	83440000	83445000	chr8:83330000-83335000_chr8:83440000-83445000	-0.20317837957303	4.88572229231134	0.0607520961201189	0.805311146704763	0.999998013132112	0.868634777641885	0.20317837957303	NS	unchanged
loop_6169	chr16	14155000	14160000	chr16	15635000	15640000	chr16:14155000-14160000_chr16:15635000-15640000	-0.211138469384936	2.54137543080646	0.0607508426689324	0.805313114804414	0.999998013132112	0.863855270882753	0.211138469384936	NS	unchanged
loop_16795	chr2	59540000	59545000	chr2	59610000	59615000	chr2:59540000-59545000_chr2:59610000-59615000	0.202413714651384	5.58018504710206	0.0607415272567782	0.805327742023636	0.999998013132112	1.15062180427245	0.202413714651384	NS	unchanged
loop_15459	chr18	42600000	42605000	chr18	43315000	43320000	chr18:42600000-42605000_chr18:43315000-43320000	0.204590365075799	4.0832838461839	0.0607390502375011	0.805331631681839	0.999998013132112	1.15235910261875	0.204590365075799	NS	unchanged
loop_20787	chr7	105630000	105635000	chr7	105810000	105815000	chr7:105630000-105635000_chr7:105810000-105815000	-0.204006246602298	4.35210129674135	0.0607267612615453	0.805350930279314	0.999998013132112	0.8681364687228	0.204006246602298	NS	unchanged
loop_10051	chr14	66955000	66960000	chr14	67005000	67010000	chr14:66955000-66960000_chr14:67005000-67010000	0.20263965740571	5.29965237294312	0.0607231327277281	0.805356628921831	0.999998013132112	1.15080201908629	0.20263965740571	NS	unchanged
loop_312	chr14	103380000	103385000	chr14	103415000	103420000	chr14:103380000-103385000_chr14:103415000-103420000	-0.202005423505568	6.12475655902676	0.0607201786806399	0.8053612684107	0.999998013132112	0.869341291979946	0.202005423505568	NS	unchanged
loop_19368	chr5	117615000	117620000	chr5	117835000	117840000	chr5:117615000-117620000_chr5:117835000-117840000	0.202860698416127	5.08667838704496	0.0607171452364513	0.80536603272154	0.999998013132112	1.15097835152089	0.202860698416127	NS	unchanged
loop_20471	chr6	135905000	135910000	chr6	136350000	136355000	chr6:135905000-135910000_chr6:136350000-136355000	-0.202474441049682	5.44963396818477	0.0607070537242476	0.805381883303982	0.999998013132112	0.869058716635733	0.202474441049682	NS	unchanged
loop_13853	chr16	77150000	77155000	chr16	77235000	77240000	chr16:77150000-77155000_chr16:77235000-77240000	-0.202262524234265	5.69876723955015	0.0607049096199626	0.805385251195475	0.999998013132112	0.869186381649661	0.202262524234265	NS	unchanged
loop_19111	chr5	38870000	38875000	chr5	39455000	39460000	chr5:38870000-38875000_chr5:39455000-39460000	-0.204064325315622	4.29888852182286	0.0606983884299723	0.805395494863111	0.999998013132112	0.868101520772754	0.204064325315622	NS	unchanged
loop_17734	chr3	66410000	66415000	chr3	67340000	67345000	chr3:66410000-66415000_chr3:67340000-67345000	0.20347032447493	4.6074041312151	0.0606849787882991	0.805416560937588	0.999998013132112	1.15146481237747	0.20347032447493	NS	unchanged
loop_10346	chr9	88325000	88330000	chr9	88360000	88365000	chr9:88325000-88330000_chr9:88360000-88365000	-0.201657463394764	6.74499252852755	0.0606837356846657	0.805418513934618	0.999998013132112	0.869550991580894	0.201657463394764	NS	unchanged
loop_21196	chr7	129650000	129655000	chr7	130375000	130380000	chr7:129650000-129655000_chr7:130375000-130380000	0.204163015275501	4.1988736569989	0.0606398415285265	0.805487488128221	0.999998013132112	1.15201780560988	0.204163015275501	NS	unchanged
loop_20827	chr7	35175000	35180000	chr7	35260000	35265000	chr7:35175000-35180000_chr7:35260000-35265000	-0.202677025562883	5.12340452427996	0.0606288311317317	0.805504793747446	0.999998013132112	0.868936691210023	0.202677025562883	NS	unchanged
loop_6954	chr18	22670000	22675000	chr18	22890000	22895000	chr18:22670000-22675000_chr18:22890000-22895000	0.202777710802032	5.02943813869633	0.0606268177141788	0.805507958521864	0.999998013132112	1.15091214612237	0.202777710802032	NS	unchanged
loop_5332	chr11	17760000	17765000	chr11	19010000	19015000	chr11:17760000-17765000_chr11:19010000-19015000	-0.204493904829334	4.04253776231997	0.0606162292330809	0.805524602859314	0.999998013132112	0.867843071756418	0.204493904829334	NS	unchanged
loop_4557	chr10	109125000	109130000	chr10	109740000	109745000	chr10:109125000-109130000_chr10:109740000-109745000	-0.204304481622327	4.11952895071961	0.0606114174687012	0.80553216711943	0.999998013132112	0.867957025437322	0.204304481622327	NS	unchanged
loop_6503	chr1	66105000	66110000	chr1	66320000	66325000	chr1:66105000-66110000_chr1:66320000-66325000	0.203430280654114	4.53776777865571	0.0605920060477314	0.805562685779028	0.999998013132112	1.15143285246257	0.203430280654114	NS	unchanged
loop_281	chr14	51085000	51090000	chr14	51880000	51885000	chr14:51085000-51090000_chr14:51880000-51885000	-0.213136585886668	2.24364053751038	0.0605871716530086	0.805570287226667	0.999998013132112	0.862659669129469	0.213136585886668	NS	unchanged
loop_921	chr11	98695000	98700000	chr11	98910000	98915000	chr11:98695000-98700000_chr11:98910000-98915000	-0.202844866516753	4.90893716896489	0.0605714742367001	0.80559497156001	0.999998013132112	0.868835606312859	0.202844866516753	NS	unchanged
loop_20621	chr7	108810000	108815000	chr7	109025000	109030000	chr7:108810000-108815000_chr7:109025000-109030000	-0.205461705414986	3.6605564077671	0.0605629397883874	0.805608393483015	0.999998013132112	0.867261093335277	0.205461705414986	NS	unchanged
loop_5208	chr9	49080000	49085000	chr9	50430000	50435000	chr9:49080000-49085000_chr9:50430000-50435000	0.204350712761939	4.04946842253347	0.060549537346429	0.805629473207772	0.999998013132112	1.1521676951617	0.204350712761939	NS	unchanged
loop_7461	chrX	169800000	169805000	chrX	169880000	169885000	chrX:169800000-169805000_chrX:169880000-169885000	-0.203951345374436	4.23102898112238	0.0605478093222563	0.805632191271192	0.999998013132112	0.868169505964643	0.203951345374436	NS	unchanged
loop_11409	chr11	23005000	23010000	chr11	23065000	23070000	chr11:23005000-23010000_chr11:23065000-23070000	-0.20156565096648	6.3286355476	0.0605211818731277	0.80567407962272	0.999998013132112	0.869606331154536	0.20156565096648	NS	unchanged
loop_15217	chr1	81315000	81320000	chr1	82640000	82645000	chr1:81315000-81320000_chr1:82640000-82645000	-0.205656367303872	3.57363857743203	0.0605112400465655	0.805689721881137	0.999998013132112	0.867144082263119	0.205656367303872	NS	unchanged
loop_3961	chr6	4600000	4605000	chr6	4745000	4750000	chr6:4600000-4605000_chr6:4745000-4750000	-0.202684623780041	4.90363326704515	0.0604717056032713	0.805751938021213	0.999998013132112	0.868932114808149	0.202684623780041	NS	unchanged
loop_714	chr11	6545000	6550000	chr11	6600000	6605000	chr11:6545000-6550000_chr11:6600000-6605000	-0.201287680688083	6.7326504077606	0.0604588174263085	0.805772225063037	0.999998013132112	0.869773898100898	0.201287680688083	NS	unchanged
loop_15236	chr1	25510000	25515000	chr1	25825000	25830000	chr1:25510000-25515000_chr1:25825000-25830000	0.201975116390822	5.51347279918868	0.0604450247913616	0.80579393833575	0.999998013132112	1.15027205328305	0.201975116390822	NS	unchanged
loop_4205	chr7	108965000	108970000	chr7	109420000	109425000	chr7:108965000-108970000_chr7:109420000-109425000	-0.208305615900042	2.92052672705991	0.060440798115289	0.805800592772966	0.999998013132112	0.865553190079972	0.208305615900042	NS	unchanged
loop_15110	chr1	150535000	150540000	chr1	151010000	151015000	chr1:150535000-150540000_chr1:151010000-151015000	-0.201624902089689	5.95634767842579	0.0604309291559648	0.805816131326124	0.999998013132112	0.869570617374172	0.201624902089689	NS	unchanged
loop_396	chr9	45220000	45225000	chr9	45755000	45760000	chr9:45220000-45225000_chr9:45755000-45760000	-0.203443447589889	4.38521118321204	0.0604302824821393	0.805817149552951	0.999998013132112	0.868475197036938	0.203443447589889	NS	unchanged
loop_10335	chr9	31280000	31285000	chr9	31345000	31350000	chr9:31280000-31285000_chr9:31345000-31350000	-0.201375636766564	6.38065510685224	0.0604223465555	0.805829645617205	0.999998013132112	0.86972087264015	0.201375636766564	NS	unchanged
loop_17605	chr3	9610000	9615000	chr3	9700000	9705000	chr3:9610000-9615000_chr3:9700000-9705000	0.202480821815399	4.98786257553504	0.0604190910857412	0.805834771994836	0.999998013132112	1.15067532685332	0.202480821815399	NS	unchanged
loop_18489	chr4	141140000	141145000	chr4	141210000	141215000	chr4:141140000-141145000_chr4:141210000-141215000	0.201789124940911	5.68504594913399	0.0604175389984591	0.805837216113182	0.999998013132112	1.15012377040209	0.201789124940911	NS	unchanged
loop_18071	chr3	123835000	123840000	chr3	123970000	123975000	chr3:123835000-123840000_chr3:123970000-123975000	-0.201639818627963	5.88857639411022	0.0604133025910047	0.805843887480378	0.999998013132112	0.869561626620081	0.201639818627963	NS	unchanged
loop_11022	chr11	82915000	82920000	chr11	82960000	82965000	chr11:82915000-82920000_chr11:82960000-82965000	0.201413181436376	6.26603157967735	0.0604124702222977	0.805845198298769	0.999998013132112	1.14982410538791	0.201413181436376	NS	unchanged
loop_7463	chrX	7470000	7475000	chrX	7570000	7575000	chrX:7470000-7475000_chrX:7570000-7575000	0.204705426464314	3.77799536912985	0.0603367490308106	0.805964484492042	0.999998013132112	1.15245101208139	0.204705426464314	NS	unchanged
loop_218	chr14	57680000	57685000	chr14	57795000	57800000	chr14:57680000-57685000_chr14:57795000-57800000	-0.202168747979335	5.13839119843339	0.0603355063974977	0.80596644271671	0.999998013132112	0.869242881249736	0.202168747979335	NS	unchanged
loop_11242	chr11	54435000	54440000	chr11	54520000	54525000	chr11:54435000-54440000_chr11:54520000-54525000	-0.201689577509749	5.63134479205024	0.0603302524428546	0.805974722486092	0.999998013132112	0.869531635757981	0.201689577509749	NS	unchanged
loop_11158	chr11	117870000	117875000	chr11	118100000	118105000	chr11:117870000-117875000_chr11:118100000-118105000	-0.201549991935443	5.77524782432672	0.0603123163854179	0.806002991012005	0.999998013132112	0.869615769924369	0.201549991935443	NS	unchanged
loop_11716	chr11	96550000	96555000	chr11	96860000	96865000	chr11:96550000-96555000_chr11:96860000-96865000	-0.203004923397	4.51481858115287	0.0603098993198097	0.806006800823266	0.999998013132112	0.868739220452438	0.203004923397	NS	unchanged
loop_9723	chr8	114450000	114455000	chr8	116435000	116440000	chr8:114450000-114455000_chr8:116435000-116440000	0.203632011195513	4.18379025558361	0.0603057544821107	0.806013334160519	0.999998013132112	1.15159386737325	0.203632011195513	NS	unchanged
loop_165	chr8	22800000	22805000	chr8	23145000	23150000	chr8:22800000-22805000_chr8:23145000-23150000	-0.203899438585927	4.05795184297071	0.0602864905709924	0.80604370219641	0.999998013132112	0.868200742435516	0.203899438585927	NS	unchanged
loop_16434	chr2	30890000	30895000	chr2	30930000	30935000	chr2:30890000-30895000_chr2:30930000-30935000	0.201009951641037	6.58809724559858	0.0602596141158665	0.806086079403981	0.999998013132112	1.14950277722223	0.201009951641037	NS	unchanged
loop_2465	chr19	23375000	23380000	chr19	23685000	23690000	chr19:23375000-23380000_chr19:23685000-23690000	-0.204257700657261	3.89645095294172	0.0602572586135009	0.806089793898556	0.999998013132112	0.867985170349763	0.204257700657261	NS	unchanged
loop_583	chr9	29410000	29415000	chr9	29520000	29525000	chr9:29410000-29415000_chr9:29520000-29525000	-0.202509995709979	4.75858325456818	0.0602472293318416	0.806105610372593	0.999998013132112	0.869037299284298	0.202509995709979	NS	unchanged
loop_16606	chr2	152025000	152030000	chr2	152085000	152090000	chr2:152025000-152030000_chr2:152085000-152090000	0.201201300631466	6.14451423943152	0.0602466080311927	0.806106590228016	0.999998013132112	1.14965524935047	0.201201300631466	NS	unchanged
loop_5884	chr12	17345000	17350000	chr12	17545000	17550000	chr12:17345000-17350000_chr12:17545000-17550000	-0.204261079399512	3.88824563276391	0.0602463048341862	0.806107068403019	0.999998013132112	0.867983137560677	0.204261079399512	NS	unchanged
loop_15121	chr1	61180000	61185000	chr1	61770000	61775000	chr1:61180000-61185000_chr1:61770000-61775000	0.202660523429715	4.6148815948354	0.0602104822258395	0.806163573575707	0.999998013132112	1.15081866351601	0.202660523429715	NS	unchanged
loop_8973	chr10	109670000	109675000	chr10	109740000	109745000	chr10:109670000-109675000_chr10:109740000-109745000	-0.201766678042504	5.31597326919732	0.0602079395715091	0.806167584935866	0.999998013132112	0.869485167475299	0.201766678042504	NS	unchanged
loop_8184	chr5	65090000	65095000	chr5	65195000	65200000	chr5:65090000-65095000_chr5:65195000-65200000	0.201721599480085	5.27175751976419	0.0601578031645868	0.80624669983624	0.999998013132112	1.15006994002358	0.201721599480085	NS	unchanged
loop_12930	chr15	85265000	85270000	chr15	85580000	85585000	chr15:85265000-85270000_chr15:85580000-85585000	0.201029551196086	6.17723086648636	0.060154664326343	0.80625165406347	0.999998013132112	1.14951839375612	0.201029551196086	NS	unchanged
loop_7700	chr3	55520000	55525000	chr3	55640000	55645000	chr3:55520000-55525000_chr3:55640000-55645000	0.20171672943888	5.23502654610623	0.060132259730467	0.806287020636863	0.999998013132112	1.15006605779041	0.20171672943888	NS	unchanged
loop_16428	chr2	84455000	84460000	chr2	84755000	84760000	chr2:84455000-84460000_chr2:84755000-84760000	-0.203198997844568	4.24134790605039	0.0601151800463846	0.806313986310817	0.999998013132112	0.868622363639462	0.203198997844568	NS	unchanged
