TargetGene	log2FC	padj	baseMean	sum_delta_activity	sum_delta_contact	sum_delta_unnorm	sum_delta_abc	n_enhancers	is_de
Cfap45	-0.864167	0.526471	2.719064	-8.994595	-0.015794	-0.16707	-0.046533	9	FALSE
Cfap46	-0.183794	0.504106	78.727443	-7.837896	0.00413	-0.065861	-0.013101	5	FALSE
Cfap47	0.028755	0.977332	24.107726	8.056589	-0.004753	-0.0104	-0.133323	9	FALSE
Cfap53	-0.067946	0.865904	88.300866	5.638781	0.013198	0.348629	0.028291	8	FALSE
Cfap54	-0.015244	0.98749	31.244496	-9.70321300000001	-0.00343	-0.136337	-0.037999	7	FALSE
Cfap57	0.593997	0.648708	4.181296	0.664327999999996	0.001873	0.054189	-0.004175	9	FALSE
Cfap61	0.0883	0.953572	14.566121	-10.436359	-0.013436	-0.263819	-0.04908	9	FALSE
Cfap65	0.289174	0.744151	8.579844	-4.06782000000001	0.00524000000000001	0.091093	0.01162	15	FALSE
Cfap69	-0.520217	0.002363	122.078205	11.915514	0.001739	0.103285	-0.014713	14	TRUE
Cfap70	-0.162092	0.899157	5.506156	7.338759	0.010594	0.167777	0.00628500000000001	16	FALSE
Cfap73	-0.482874	0.757772	2.548438	-15.735634	-0.021327	-1.063942	-0.083062	11	FALSE
Cfap74	0.141214	0.633897	298.333437	-7.696639	-0.00371800000000001	-0.55015	-0.022047	11	FALSE
Cfap77	0.536079	0.579096	6.21613	4.429801	0.021666	0.567636	0.0668	6	FALSE
Cfap97	0.132126	0.582216	279.965728	7.374079	-0.014674	0.60914	-0.008878	8	FALSE
Cfap97d2	-0.003945	0.997027	22.546915	-8.693992	-0.004504	-0.345253	-0.017781	10	FALSE
Cfap99	0.153938	0.604316	79.293311	-3.579213	0.00429799999999999	-0.611522	-0.009128	10	FALSE
Cfdp1	-0.177556	0.30118	613.914428	2.208519	-0.00591	-0.084693	2.09999999999993e-05	8	FALSE
Cfh	0.14445	0.694858	42.822855	51.718075	0.0133	0.08356	0.541568	6	FALSE
Cfi	0.179358	0.946541	2.177407	4.852482	-0.00737099999999999	-0.00702899999999999	-0.00334500000000001	10	FALSE
Cfl1	-0.029722	0.940128	1285.753091	-2.899615	0.011999	0.014212	0.014143	6	FALSE
Cfl2	0.176576	0.233632	279.898349	8.852956	0.082188	1.5606	0.117784	10	FALSE
Cflar	-0.953994	0	169.70644	-9.587481	-0.016448	-0.871051	-0.044425	11	TRUE
Cfp	0.10234	0.808926	127.471602	15.289243	-0.010201	0.391239	-0.00266100000000001	13	FALSE
Cggbp1	0.062325	0.824437	251.64026	-2.588242	-0.003765	-0.025968	-0.009824	4	FALSE
Cgn	-0.313312	0.315458	48.014052	6.33453500000001	-0.00770000000000003	-0.069518	-0.000853999999999994	8	FALSE
Cgnl1	-0.034953	0.900881	795.493579	-12.861355	-0.012165	-0.588363	-0.112482	5	FALSE
Cgref1	-0.60491	0.23483	11.884479	1.11973200000001	0.00115499999999999	-0.283216	-0.019252	12	FALSE
Cgrrf1	0.078615	0.779365	394.910998	4.395132	-0.007665	0.039069	0.013471	5	FALSE
Chac1	-0.101192	0.933483	13.025646	-0.0497769999999997	0.019576	0.193442	0.00301	7	FALSE
Chadl	-0.072682	0.84436	80.156165	-9.411014	-0.005543	0.182138	0.008488	9	FALSE
Chaf1a	0.041682	0.961754	28.168791	2.90314099999999	-0.009336	-0.169237	-0.002314	13	FALSE
Chaf1b	0.797607	0.536146	2.606689	4.112028	-0.000902999999999998	0.00456	-0.009113	9	FALSE
Champ1	0.016145	0.970964	231.054561	3.140132	0.030079	0.471199	0.041971	10	FALSE
Chchd1	0.163746	0.756434	29.759521	2.248983	0.005633	0.606857	0.012165	9	FALSE
Chchd10	0.209546	0.46768	244.160935	-4.230887	0.00495100000000002	0.578329	0.038864	8	FALSE
Chchd3	0.046369	0.863646	2710.009333	-0.138537000000003	0.005158	0.066014	0.006665	6	FALSE
Chchd4	-0.116927	0.738061	53.62497	-0.633080999999999	-0.018087	-0.260151	-0.045517	8	FALSE
Chchd5	-0.389749	0.155928	40.249898	4.233232	0.00711799999999999	0.124067	0.00833	6	FALSE
Chchd6	-0.546848	1e-06	517.361904	-13.63785	-0.000374000000000001	-0.123472	-0.008172	4	TRUE
Chchd7	0.035143	0.894973	264.846812	1.68607	-0.019016	-0.076242	-0.024199	3	FALSE
Chd1	0.046277	0.823299	1583.242451	12.109298	-0.072787	-0.718189	-0.089094	11	FALSE
Chd1l	-0.060381	0.88251	90.337131	-4.21671499999999	-0.00598199999999999	-0.028546	-0.004449	9	FALSE
Chd2	0.206881	0.056179	3021.736508	6.119077	-0.017802	0.282628	0.031332	7	FALSE
Chd3	0.286772	0.000735	668.533897	-1.338403	-0.047233	-0.845505	-0.045967	11	TRUE
Chd4	-0.01951	0.960498	2015.304443	1.675518	0.031544	0.307044	0.022321	11	FALSE
Chd5	1.081973	0	290.453689	-5.34818	0.040614	0.377636	0.026835	10	TRUE
Chd6	-0.026383	0.862549	3524.45911	-4.098291	-0.00218900000000001	-0.103285	-0.008944	5	FALSE
Chd7	0.193589	0.030523	12450.837178	-4.27566900000001	-0.011935	-0.225423	-0.02232	13	TRUE
Chd8	0.035178	0.800305	1282.387787	0.706318999999999	-0.019854	-0.110774	-0.043379	6	FALSE
Chd9	0.139293	0.108539	4539.805718	-2.369985	-0.009035	-0.293454	-0.017572	8	FALSE
Chdh	-0.075542	0.8599	103.324317	2.392322	0.00721999999999998	0.253277	-0.000562999999999996	9	FALSE
Chek1	0.917099	0.020297	17.060571	4.311393	0.003347	0.181717	-0.012775	9	TRUE
Chek2	0.297241	0.682382	11.660239	-3.801065	0.003331	-0.176635	0.011418	6	FALSE
Cherp	0.041923	0.887811	448.057207	-1.487888	0.013946	0.12417	-0.005807	9	FALSE
Chfr	-0.013287	0.97303	360.693312	-1.247304	-0.00639	-0.143897	-0.032716	8	FALSE
Chga	-0.167733	0.500898	281.302988	-20.468892	-0.011238	-0.495905	-0.040546	16	FALSE
Chgb	-0.062437	0.936619	3700.253701	-30.85654	-0.042811	-1.835963	-0.058478	11	FALSE
Chic1	0.254272	0.081481	449.068897	13.981452	-0.009444	0.048247	-0.01749	7	FALSE
Chic2	-0.023645	0.931664	622.541043	-23.743208	0.014572	-0.172331	-0.045997	12	FALSE
Chid1	-0.163591	0.160891	515.307546	-20.842518	-0.012964	-1.574111	-0.037263	8	FALSE
Chil5	-1.080682	0	60.012549	-7.351437	-0.018486	-0.343948	-0.053038	7	TRUE
Chka	-0.286145	0.005836	1470.439085	-8.352285	-0.030805	-1.803303	-0.059134	4	TRUE
Chkb	0.162169	0.666226	124.520394	-7.464655	-0.045449	-0.772232	-0.03978	10	FALSE
Chl1	-0.500666	0.005278	3893.771676	-17.573905	-0.025257	-1.459128	-0.016249	7	TRUE
Chm	-0.000739	0.998482	961.965634	9.690682	0.008111	0.105504	0.05006	7	FALSE
Chmp2a	0.157061	0.435284	248.295452	0.595467999999999	0.029915	0.330486	-0.016784	10	FALSE
Chmp2b	-0.160064	0.302451	213.764928	1.072208	-0.004045	0.019185	0.013245	5	FALSE
Chmp3	0.075432	0.704627	545.329014	2.76473	-0.01581	-0.596867	-0.050297	8	FALSE
Chmp4c	-0.201474	0.652528	38.366544	18.222674	0.002755	0.100231	-0.04441	16	FALSE
Chmp5	0.022655	0.950143	196.79792	4.613804	-0.014382	-0.14602	-0.023418	7	FALSE
Chmp6	0.04906	0.94705	43.297729	-1.46812	0.003627	-0.044845	0.010618	8	FALSE
Chmp7	-0.008488	0.979795	209.321353	2.945123	0.003661	0.11182	0.004464	3	FALSE
Chn1	0.180528	0.303901	142.371792	-15.601212	0.006656	-0.056353	-0.114076	10	FALSE
Chn2	0.006077	0.988557	19248.363834	-5.590931	0.00483799999999998	-0.495645	-0.013522	7	FALSE
Chordc1	0.114527	0.659631	557.330578	11.459413	0.015331	0.296601	0.053127	7	FALSE
Chp1	0.243933	0.001987	585.160514	3.593796	0.000683999999999999	0.08323	0.004326	4	TRUE
Chpf	-0.016194	0.977332	117.426739	-25.366758	0.012168	-0.691192	-0.042209	11	FALSE
Chpf2	0.271084	0.15042	163.92569	11.077472	-0.000136000000000016	0.440261	0.006704	10	FALSE
Chpt1	-0.045791	0.847744	442.905729	-0.743319999999999	0.003614	0.074061	0.016718	4	FALSE
Chrac1	0.032624	0.965782	50.229553	-4.662433	-0.000493999999999994	-0.198881	-0.01909	5	FALSE
Chrd	-0.394212	0.043951	117.877383	-2.07429	-0.025858	-0.567477	-0.026653	9	TRUE
Chrdl1	-0.221641	0.795533	14.972578	5.947948	-0.007216	0.058724	-0.117849	16	FALSE
Chrdl2	0.433985	0.621501	8.19584	3.217559	0.022502	0.059947	-0.009723	8	FALSE
Chrm2	1.616039	0	236.5923	11.028859	0.034909	0.600102	0.040056	9	TRUE
Chrm3	1.465968	0	263.386528	9.534056	0.011298	0.166595	-0.031438	8	TRUE
Chrm4	1.135608	0.079397	6.063613	8.435935	0.093631	2.235114	0.028708	15	FALSE
Chrna3	-0.974196	0.169657	10.744857	-1.55548	0.027385	-0.018665	0.002085	13	FALSE
Chrna4	2.264981	0	65.306788	-7.47940299999999	0.065375	0.416418	0.040727	12	TRUE
Chrna7	-0.634604	1e-06	228.13355	-0.996850999999998	-0.006146	-0.101848	-0.033178	9	TRUE
Chrnb1	0.238078	0.387645	66.922334	-4.64042600000001	-5.39999999999742e-05	-0.279733	0.013451	13	FALSE
Chrnb2	-0.391299	0.005784	464.610775	-0.217095000000002	0.04721	-0.16518	-0.001791	7	TRUE
Chrnb4	-1.34388	0.000202	11.317463	-1.540655	0.014081	-0.06595	-0.00439099999999999	13	TRUE
Chrne	0.058932	0.975078	4.43063	-144.848042	-0.344838	-2.545638	-0.473633	11	FALSE
Chst1	0.394827	0.052072	104.613693	-10.274443	0.010336	-0.028074	-0.02328	6	FALSE
Chst10	-0.161194	0.252941	486.733756	-5.898586	-0.018658	-0.210227	-0.019423	7	FALSE
Chst11	-0.40483	9.1e-05	941.775144	-11.750139	-0.000911999999999998	-0.34799	-0.047332	7	TRUE
Chst12	-0.023837	0.967637	120.618008	0.971827000000002	-0.003962	-0.083526	-0.012325	6	FALSE
Chst14	0.204889	0.769775	15.163045	0.221915000000001	0.020625	0.368343	0.039802	8	FALSE
Chst2	0.154208	0.829664	261.157731	-15.357355	-0.001724	-0.068197	-0.051029	6	FALSE
Chst3	-0.192636	0.7255	23.782624	13.27234	0.04271	0.431772	0.017202	14	FALSE
Chst5	-0.713619	0.041546	17.06743	-1.189766	0.01373	-0.0279	0.018194	13	TRUE
Chst7	-0.150347	0.809133	24.540756	1.929154	-0.00447299999999999	0.34732	0.020685	12	FALSE
Chst8	0.227429	0.225331	168.523047	5.254491	0.03097	0.32969	0.060036	9	FALSE
Chst9	0.022231	0.969723	231.944257	-6.736436	-0.008123	-0.037245	-0.106594	15	FALSE
Chsy1	-0.135408	0.864607	16.16141	-4.166584	0.016663	0.064957	-0.001883	9	FALSE
Chsy3	0.474713	0.117238	68.65408	-7.233768	0.002159	0.057426	-0.019842	7	FALSE
Chtf18	-0.212267	0.78078	19.77864	4.612429	0.007584	0.252706	0.016368	4	FALSE
Chtf8	0.133018	0.477437	268.132364	13.326846	0.008082	0.176677	0.033179	11	FALSE
Chtop	-0.012379	0.961934	615.619826	5.28701	-0.00771199999999998	0.028657	0.014487	5	FALSE
Chuk	0.169077	0.20896	495.399375	-5.815555	0.009415	-0.057385	0.017369	11	FALSE
Ciao1	0.018181	0.971346	123.861241	7.923156	-0.00531399999999999	0.264772	0.006907	6	FALSE
Ciao2a	0.036363	0.940501	68.107929	-7.381609	0.00213399999999998	-0.05551	0.02072	6	FALSE
Ciao2b	0.047255	0.933371	47.868804	-19.684848	-0.007768	-0.234552	-0.052244	11	FALSE
Ciao3	-0.028568	0.95593	83.944649	8.710516	0.013446	0.381167	0.022379	10	FALSE
Ciapin1	0.09404	0.651668	208.789004	12.465016	-0.00910200000000001	0.086682	-0.008922	10	FALSE
Cib1	-0.528023	0.418812	9.442347	1.561925	0.00175200000000001	0.117124	0.017805	10	FALSE
Cib2	-0.597661	0.074335	35.574208	-1.391282	-0.000770000000000002	-0.082417	-0.000215000000000002	6	FALSE
Cic	0.017166	0.964535	1239.647355	2.025996	-0.038792	-0.554263	-0.029742	8	FALSE
Cidea	-1.221533	0.00049	18.868354	-6.249642	0.006137	-0.307433	-0.027685	8	TRUE
Cideb	0.228438	0.802832	8.845286	19.286298	0.020056	0.602	0.03531	14	FALSE
Ciita	0.198286	0.671323	27.918291	91.652316	0.130348	1.16324	0.489115	8	FALSE
Cilk1	-0.230801	0.023694	399.580999	-11.202886	0.00021	-0.05395	0.001923	4	TRUE
Cilp2	-0.094431	0.970562	2.416507	7.495402	0.025193	0.146995	-0.001727	11	FALSE
Cinp	0.024542	0.951396	106.493544	-5.603789	-0.012412	-0.196122	-0.011066	7	FALSE
Cip2a	-0.367772	0.515589	19.233794	-6.296653	-0.000919999999999999	-0.037708	-0.005953	7	FALSE
Cipc	-0.208815	0.008936	825.751415	-19.456851	-0.03576	-2.289972	-0.015283	8	TRUE
Cir1	0.021752	0.966013	326.945989	-2.590794	-0.016016	-0.388128	-0.054733	4	FALSE
Cirbp	0.096939	0.773289	244.046294	1.362777	0.029986	0.343941	0.017205	11	FALSE
Cisd1	0.072909	0.756594	172.826476	2.937248	-0.00725399999999998	0.067913	-0.005525	4	FALSE
Cisd2	0.110311	0.413346	470.129793	0.882224000000001	-0.00830200000000001	-0.195545	-0.000983000000000001	4	FALSE
Cisd3	-0.095985	0.866556	40.29955	-0.411612000000003	0.033492	0.348096	0.022249	7	FALSE
Cish	0.050058	0.978457	4.510894	-8.657518	0.022542	-0.0948010000000001	-0.015348	10	FALSE
Cit	0.661279	0	1491.942149	4.49551	-0.015842	-0.065457	-0.022486	6	TRUE
Cited1	1.673232	0.020044	5.150625	11.332845	0.005242	0.03892	-0.073231	12	TRUE
Cited2	-0.415599	0.003001	378.101351	-29.206584	-0.035095	-0.981218	-0.073493	9	TRUE
Cited4	-1.288017	0.009128	9.534455	-28.882219	0.026341	-0.770991	-0.007713	10	TRUE
Ciz1	0.07357	0.743803	309.302466	-1.378359	-0.00636600000000001	-0.583399	-0.017356	7	FALSE
Ckap2l	0.186163	0.893817	6.113621	1.750975	-0.003052	-0.097439	-0.019052	5	FALSE
Ckap4	-0.263978	0.097534	111.821166	8.506519	-0.00517399999999998	-0.050812	0.003201	8	FALSE
Ckap5	-0.019632	0.932681	1714.478529	-13.48691	-0.010614	-0.831187	-0.052159	5	FALSE
Ckb	0.065145	0.807869	1961.192309	-23.857414	-0.00826800000000002	-1.223964	-0.032139	9	FALSE
Cklf	0.095705	0.921692	14.374361	7.422827	0.013348	0.228612	0.015705	10	FALSE
Cks1b	0.179422	0.943177	2.166094	5.10926	-0.01463	0.163703	0.029308	6	FALSE
Cks2	-0.453922	0.630218	8.158302	6.75466600000001	-0.014071	0.210922	0.034491	8	FALSE
Clasp1	0.155823	0.037023	3098.494958	-0.213034999999999	0.013912	0.243413	-0.000941000000000001	4	TRUE
Clasp2	0.210319	0.007916	5416.290346	9.398355	1.30000000000121e-05	0.192559	0.043832	8	TRUE
Clasrp	0.259914	0.202823	414.352791	8.467794	0.015531	0.3205	0.006294	8	FALSE
Clba1	-0.475391	0.55802	6.941166	9.429325	-0.004071	-0.047396	-0.01507	9	FALSE
Clca4a	0.232735	0.885015	3.60118	-109.398444	-0.010829	-0.176659	-0.517935	7	FALSE
Clcc1	-0.148791	0.419728	196.640673	4.563921	-0.012034	-0.12843	0.02009	9	FALSE
Clcf1	-0.206459	0.742747	27.505529	-13.872425	0.023238	-0.121039	0.021159	16	FALSE
Clcn1	0.052742	0.793329	629.963511	-1.49273000000001	0.013636	0.230656	0.03502	10	FALSE
Clcn2	-0.051982	0.85474	398.762804	0.27491	-0.021257	-0.327569	-0.006504	7	FALSE
Clcn3	0.081511	0.514054	2004.736512	-1.975799	0.010212	0.020191	0.011609	5	FALSE
Clcn4	0.152259	0.117997	617.826401	4.231444	-0.019707	-0.124451	-0.023829	20	FALSE
Clcn5	0.19337	0.192465	559.659435	14.353863	-0.012744	-0.165779	0.00512999999999999	11	FALSE
Clcn6	0.017023	0.953498	619.346756	-2.944443	-0.004082	-0.3926	-0.032695	6	FALSE
Clcn7	0.060856	0.862549	264.818693	-2.210371	-0.026434	-0.481277	-0.028822	10	FALSE
Cldn11	0.03736	0.952513	197.995406	15.123367	0.00855099999999999	0.209305	-0.03874	15	FALSE
Cldn12	-0.120604	0.222277	407.184253	-22.021661	0.00972300000000001	-0.069155	-0.021842	7	FALSE
Cldn14	0.182547	0.753234	34.972215	6.29722	0.015238	0.155376	0.042032	12	FALSE
Cldn15	0.589193	0.219849	11.360499	1.439919	0.000196000000000001	0.419812	0.045557	4	FALSE
Cldn19	0.09506	0.949466	8.460201	1.631926	-0.00973499999999999	0.050861	-0.004292	8	FALSE
Cldn2	-0.775928	0.489738	3.693259	-1.557049	0.023148	-0.420997	0.008054	13	FALSE
Cldn5	-0.212656	0.744031	16.91321	-3.668704	0.005857	-0.036473	-0.036225	9	FALSE
Cldn7	-0.138592	0.87381	14.066481	-153.342767	-0.143494	-2.333707	-0.333695	8	FALSE
Cldnd1	0.007117	0.982388	201.868633	12.076247	-0.002388	0.136041	0.000754	5	FALSE
Clec11a	-0.064634	0.915738	41.672698	4.68133099999999	-0.039041	-0.059765	-0.000936000000000001	7	FALSE
Clec14a	-0.06499	0.964083	8.196672	6.838136	-0.005177	0.006832	0.035206	9	FALSE
Clec16a	-0.212272	0.021859	2070.263746	0.880255999999999	0.000957000000000006	0.013479	0.040698	5	TRUE
Clec18a	-0.823077	0.209017	6.688784	163.739911	0.557606	3.481113	0.46652	12	FALSE
Clec1a	0.232078	0.889029	3.555817	9.66768000000001	0.005421	0.104041	0.030743	8	FALSE
Clec2d	0.043985	0.963194	17.356557	5.031321	-0.004309	0.001445	-0.024266	10	FALSE
Clec2l	0.376141	0.025419	203.370675	15.40453	0.012552	0.253086	-0.001793	10	TRUE
Clec3b	-0.529564	0.605826	9.04941	-6.497741	0.00602999999999999	0.026103	0.00984	13	FALSE
Clec4a1	0.295954	0.881416	2.342362	-24.92565	0.005675	-0.040168	0.066634	14	FALSE
Clec4g	-1.646062	0.196398	1.878152	-1.228067	-0.008822	-0.37708	-0.083194	14	FALSE
Clgn	0.318407	0.273434	143.291183	-0.766658999999998	0.009806	0.078378	0.000906	9	FALSE
Clhc1	-0.795046	0.227405	7.544193	7.227366	0.00967999999999999	0.349903	0.04062	8	FALSE
Clic1	-0.255593	0.276241	76.141328	-27.258418	-0.017206	-2.057039	-0.031662	13	FALSE
Clic4	0.152491	0.499506	304.286312	-0.565779	-0.003198	-0.021417	-0.019804	4	FALSE
Clic5	0.124081	0.825083	24.075003	-42.383368	-0.098588	-1.112174	-0.530355	4	FALSE
Clic6	-0.02296	0.975477	59.245094	5.190575	0.01599	0.242705	0.03488	6	FALSE
Clint1	0.147996	0.16267	851.991365	6.655412	-0.012097	-0.078027	-0.038912	14	FALSE
Clip1	0.135312	0.24468	3450.4223	2.206253	0.053787	0.533557	0.041402	6	FALSE
Clip2	-0.065805	0.752615	335.300123	3.274273	0.011639	-0.129551	-0.023744	8	FALSE
Clip3	-0.005331	0.991031	6300.695408	-9.059945	0.00378200000000001	-0.571212	-0.009249	8	FALSE
Clk1	0.007811	0.981518	1152.575879	1.294348	-0.00334900000000001	0.012334	0.02513	10	FALSE
Clk2	0.062567	0.804738	431.138574	8.718282	-0.022568	0.276622	0.010739	9	FALSE
Clk3	0.041736	0.828997	462.445301	10.157687	0.010315	0.342896	0.015304	5	FALSE
Clk4	0.075624	0.547833	949.728151	72.214486	0.207823	2.802847	0.506594	5	FALSE
Clmn	0.042607	0.841674	967.003042	17.320537	0.050786	0.699586	0.051315	11	FALSE
Clmp	-0.773055	0	540.776476	-15.827947	-0.017743	-0.70293	-0.059504	10	TRUE
Cln3	-0.041558	0.953498	43.748467	16.618829	0.054288	0.775365	0.044055	15	FALSE
Cln5	-0.021387	0.953588	196.582255	-3.558644	0.00156899999999999	-0.217163	-0.011921	3	FALSE
Cln6	-0.301985	0.701807	15.530038	-2.96206700000001	0.006162	0.277123	0.036478	8	FALSE
Cln8	-0.145609	0.552035	107.157646	76.735262	0.19824	3.376369	0.592865	5	FALSE
Clnk	-0.86405	0.018076	16.356314	-53.931509	0.00444499999999999	-4.722268	-0.005774	7	TRUE
Clns1a	0.036577	0.877185	244.316826	-4.48657899999999	0.010544	-0.018802	-0.027536	10	FALSE
Clock	0.010778	0.971346	1880.234822	5.1805	-0.012727	0.124849	0.017543	5	FALSE
Clp1	0.006248	0.995494	28.075192	6.27273	0.010126	0.578437	-0.002259	8	FALSE
Clpb	0.047262	0.838611	909.265662	10.738478	-0.00342700000000001	0.123642	0.015012	8	FALSE
Clpp	0.044226	0.894575	137.585134	1.507113	-0.011841	-0.173116	-0.022014	7	FALSE
Clptm1	-0.019888	0.963714	444.062603	1.648673	-0.003814	0.017559	0.004559	3	FALSE
Clptm1l	0.053587	0.811956	285.932684	6.444647	-0.002541	-0.00959199999999999	-0.028971	7	FALSE
Clpx	0.013718	0.965506	365.179375	-9.37865	0.005306	-0.422149	-0.035874	7	FALSE
Clrn1	0.278576	0.861865	4.318427	-12.035429	-0.006428	-0.227578	-0.03083	16	FALSE
Clspn	1.608051	0.039513	4.755705	3.459559	0.022828	0.315945	0.062976	13	TRUE
Clstn1	0.195934	0.026525	3410.029369	10.498573	0.235817	2.371193	0.039901	8	TRUE
Clstn2	-0.667624	0.042464	5154.661143	-13.672653	0.00848499999999999	-0.133956	-0.06037	7	TRUE
Clstn3	0.1011	0.520681	1613.671488	4.706651	0.011035	0.495011	0.037321	2	FALSE
Cltb	-0.132761	0.050122	1064.098907	1.685597	0.029166	0.09106	0.041336	8	FALSE
Cltc	0.02798	0.84416	3757.184579	-7.843159	-0.003916	-0.212572	-0.020791	6	FALSE
Clu	0.02153	0.953795	1063.687142	0.606239000000002	0.004133	0.175437	0.020258	1	FALSE
Cluap1	0.108673	0.641121	176.434363	11.173343	0.026773	0.552005	0.015684	8	FALSE
Cluh	0.150335	0.137755	532.932292	6.566373	0.000281	0.243642	-0.000105	6	FALSE
Clvs1	0.158021	0.476578	4609.070477	-14.669379	-0.006186	-0.046263	-0.024789	9	FALSE
Clvs2	0.774083	0.001719	47.304864	4.390034	-0.00026	0.032133	-0.118744	7	TRUE
Clybl	-0.342026	0.01341	874.157095	-31.248807	-0.035267	-1.243361	-0.055486	12	TRUE
Cmas	0.157225	0.268377	459.585217	10.551386	-0.000368999999999996	0.387033	0.070015	9	FALSE
Cmbl	0.176627	0.748875	21.88243	-12.09759	0.017007	0.164967	0.05316	9	FALSE
Cmc1	-0.372979	0.008732	244.188257	-29.875313	-0.027398	-1.162203	-0.08841	8	TRUE
Cmc2	-0.500389	0.03478	44.685455	-8.618685	0.002496	-0.048477	0.001913	4	TRUE
Cmc4	0.28481	0.50666	30.611974	3.356647	-0.011222	-0.112605	-0.021679	7	FALSE
Cmip	0.247197	0.159228	1241.957459	4.249832	-0.00841600000000001	-0.049657	-0.024309	7	FALSE
Cmklr1	0.583906	0.033496	41.240096	1.61869599999999	-0.017663	-0.650694	-0.046454	11	TRUE
Cmpk1	0.129255	0.39992	304.547807	0.0866919999999993	-0.00203899999999999	0.003986	-0.002515	2	FALSE
Cmpk2	-0.188896	0.722578	27.312672	-23.293562	-0.000101999999999986	-0.147314	-0.0434	6	FALSE
Cmss1	-0.489299	0.000321	161.012193	20.206614	-0.001213	0.131778	0.005674	13	TRUE
Cmya5	0.103278	0.720856	266.48323	-8.895882	0.010398	0.07564	0.015978	12	FALSE
Cnbd2	0.54851	0.021354	70.999581	-3.355523	0.013502	0.094859	0.002917	7	TRUE
Cnbp	0.061292	0.727242	793.032713	-3.799319	-0.02318	-0.358448	-0.027107	5	FALSE
Cndp2	-0.029885	0.948849	103.538174	2.070313	0.00557999999999999	0.321612	0.031685	5	FALSE
Cnep1r1	0.116267	0.486745	229.537839	-1.137512	0.0021	0.126366	0.032701	4	FALSE
Cnfn	0.019203	0.994998	2.140378	-2.484622	0.015621	-0.141496	-0.021586	9	FALSE
Cnga2	1.177267	0.13913	4.466388	9.25263900000001	0.010247	0.177978	0.025342	23	FALSE
Cnga4	-0.004538	0.99862	1.986522	110.627147	0.229389	6.086224	0.759114	6	FALSE
Cnih1	0.049522	0.824437	260.69025	-1.539484	-0.0104	-0.155897	-0.057136	7	FALSE
Cnih2	0.018765	0.964191	225.315641	-0.913959	-0.00882799999999999	-0.151462	-0.000494999999999999	6	FALSE
Cnih3	0.324992	0.444176	34.919191	10.304188	0.015006	0.149797	0.046264	10	FALSE
Cnih4	-0.028711	0.930672	204.927805	-1.75108	-0.011765	-0.149825	-0.011313	5	FALSE
Cnksr2	-0.206249	0.476578	8802.741986	-22.624401	0.00458200000000003	-0.390059	-0.012258	10	FALSE
Cnksr3	-0.126519	0.430012	3925.215309	-21.191588	-0.003367	-0.650368	-0.037753	11	FALSE
Cnmd	0.144265	0.674167	57.719882	8.671301	0.00495300000000001	0.272455	-0.000334999999999992	10	FALSE
Cnn1	-0.402646	0.650435	8.959185	-12.255567	-0.00882599999999998	-0.405759	0.002605	14	FALSE
Cnn2	0.320226	0.698985	7.826454	3.06320200000001	0.018169	0.890975	0.002221	12	FALSE
Cnn3	0.285057	0.010307	220.102953	-10.120964	0.01007	-0.137896	-0.091088	7	TRUE
Cnnm1	-0.536732	0	2118.716149	-1.716993	-0.024691	-0.402634	0.006432	8	TRUE
Cnnm2	0.207577	0.023901	1390.581733	5.88296	0.00319399999999999	0.19491	0.011585	4	TRUE
Cnnm3	-0.06847	0.786255	442.968966	-23.164374	0.00837700000000003	-0.723243	0.004708	10	FALSE
Cnnm4	-0.451031	0	449.250832	-20.212802	-0.00706399999999999	-1.394598	-0.052422	8	TRUE
Cnot1	0.089232	0.306241	2141.794716	3.717016	-0.006027	0.094788	-0.02441	7	FALSE
Cnot10	0.092483	0.466936	501.477207	-3.228952	0.00190699999999999	-0.364763	-0.058778	8	FALSE
Cnot11	-0.110008	0.648708	218.563486	-15.376051	0.015935	-0.063682	-0.019399	9	FALSE
Cnot2	-0.004043	0.989878	3098.247261	-29.369763	0.018438	-0.343201	-0.021069	14	FALSE
Cnot3	0.056472	0.841011	609.424098	2.258946	-0.005591	-0.032408	-0.004177	5	FALSE
Cnot4	-0.00652	0.981807	2578.476046	-0.307675000000001	-0.004068	-0.030756	-0.009315	2	FALSE
Cnot6	0.10101	0.494779	639.119421	8.775232	-0.000657999999999998	0.021842	-0.009116	5	FALSE
Cnot6l	0.047522	0.848334	1276.925388	-0.203318999999999	0.00966500000000001	0.087385	0.040646	5	FALSE
Cnot7	0.177829	0.568429	59.624095	83.823778	0.219388	2.400882	0.668739	7	FALSE
Cnot8	0.013876	0.970256	195.292377	-7.283421	0.00245800000000003	-0.733524	-0.055071	6	FALSE
