#TAD name	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR
chr18:11325000-11399998	chr18	11325000	11399998	chr18	11325000	11399998	255,255,0	1.733000	74998	1.520178	1.362824	1.499646	1.400645	1.547613	1.705658
chr18:11532000-11723998	chr18	11532000	11723998	chr18	11532000	11723998	255,255,0	1.953000	191998	1.766616	1.785458	1.720625	1.808699	1.953285	1.792455
chr18:11751000-12119998	chr18	11751000	12119998	chr18	11751000	12119998	255,255,0	2.142000	368998	2.048310	2.160977	2.107834	2.309839	2.356184	2.260175
chr18:12261000-12446998	chr18	12261000	12446998	chr18	12261000	12446998	255,255,0	2.220000	185998	2.289359	2.412021	2.220024	2.391912	2.544561	2.364779
chr18:12447000-12734998	chr18	12447000	12734998	chr18	12447000	12734998	255,255,0	2.414000	287998	2.321112	2.311460	2.187502	2.414364	2.434747	2.303480
chr18:12735000-12965998	chr18	12735000	12965998	chr18	12735000	12965998	255,255,0	2.621000	230998	2.634813	2.526879	2.450659	2.490427	2.614045	2.362704
chr18:12978000-14705998	chr18	12978000	14705998	chr18	12978000	14705998	255,255,0	2.719000	1727998	2.669353	2.672410	2.631632	2.620996	2.605102	2.538283
chr18:14883000-15152998	chr18	14883000	15152998	chr18	14883000	15152998	255,255,0	2.279000	269998	2.255793	2.283494	2.222248	2.425655	2.520253	2.318731
chr18:15561000-16217998	chr18	15561000	16217998	chr18	15561000	16217998	255,255,0	1.953000	656998	2.093287	2.034971	1.949961	1.981935	2.153563	1.951051
chr18:16209000-16835998	chr18	16209000	16835998	chr18	16209000	16835998	255,255,0	2.719000	626998	2.607612	2.836501	2.713238	2.895079	3.006374	2.766604
chr18:16830000-16958998	chr18	16830000	16958998	chr18	16830000	16958998	255,255,0	1.585000	128998	1.424968	1.308066	1.381940	1.395214	1.585205	1.454332
chr18:17358000-17408998	chr18	17358000	17408998	chr18	17358000	17408998	255,255,0	1.523000	50998	1.523217	1.296978	1.414108	1.382701	1.399144	1.179900
chr18:17955000-19880998	chr18	17955000	19880998	chr18	17955000	19880998	255,255,0	1.654000	1925998	1.653814	1.638297	1.611149	1.655407	1.635755	1.690777
chr18:18243000-19859998	chr18	18243000	19859998	chr18	18243000	19859998	255,255,0	1.645000	1616998	1.602213	1.679599	1.645313	1.665947	1.635333	1.689573
chr18:19914000-20612998	chr18	19914000	20612998	chr18	19914000	20612998	255,255,0	2.040000	698998	2.110364	2.016481	2.038142	2.040023	2.101619	2.063956
chr18:20634000-20822998	chr18	20634000	20822998	chr18	20634000	20822998	255,255,0	2.689000	188998	2.738777	2.844746	2.689239	2.740064	2.991827	2.754586
chr18:20910000-20984998	chr18	20910000	20984998	chr18	20910000	20984998	255,255,0	2.037000	74998	1.898310	2.037301	1.727399	1.936021	1.935619	2.084597
chr18:21030000-21128998	chr18	21030000	21128998	chr18	21030000	21128998	255,255,0	2.267000	98998	2.234708	2.195933	2.159622	2.096760	2.266998	2.145512
chr18:21126000-21389998	chr18	21126000	21389998	chr18	21126000	21389998	255,255,0	1.952000	263998	1.784740	1.952171	1.899984	1.917175	1.940857	1.889256
chr18:21129000-21308998	chr18	21129000	21308998	chr18	21129000	21308998	255,255,0	2.017000	179998	1.748312	1.897776	1.774425	1.811589	2.017404	1.899309
chr18:22020000-22607998	chr18	22020000	22607998	chr18	22020000	22607998	255,255,0	1.741000	587998	1.741076	1.782436	1.733318	1.737990	1.714870	1.650999
chr18:22026000-22247998	chr18	22026000	22247998	chr18	22026000	22247998	255,255,0	1.791000	221998	1.722202	1.687541	1.702655	1.791178	1.784267	1.588520
chr18:22320000-22544998	chr18	22320000	22544998	chr18	22320000	22544998	255,255,0	1.899000	224998	1.681284	1.872714	1.745349	1.846761	1.812389	1.829240
chr18:22665000-22925998	chr18	22665000	22925998	chr18	22665000	22925998	255,255,0	1.920000	260998	1.902052	2.000357	1.878419	2.020371	2.005059	2.052480
chr18:22920000-23135998	chr18	22920000	23135998	chr18	22920000	23135998	255,255,0	2.258000	215998	1.906659	1.973710	2.007934	2.096644	2.258332	1.953266
chr18:23301000-23576998	chr18	23301000	23576998	chr18	23301000	23576998	255,255,0	2.156000	275998	2.164504	2.234835	2.108394	2.150159	2.108519	2.020005
chr18:23760000-24023998	chr18	23760000	24023998	chr18	23760000	24023998	255,255,0	1.981000	263998	1.979992	1.892506	1.957462	2.003120	1.929207	1.941226
chr18:24033000-24299998	chr18	24033000	24299998	chr18	24033000	24299998	255,255,0	2.207000	266998	2.110254	2.056760	2.054466	2.138218	2.207322	2.132810
chr18:24303000-24473998	chr18	24303000	24473998	chr18	24303000	24473998	255,255,0	2.646000	170998	2.646064	2.731498	2.610495	2.752034	2.942858	2.712871
chr18:24666000-24971998	chr18	24666000	24971998	chr18	24666000	24971998	255,255,0	2.484000	305998	2.549952	2.637039	2.483985	2.502615	2.709479	2.472392
chr18:25053000-25127998	chr18	25053000	25127998	chr18	25053000	25127998	255,255,0	2.185000	74998	2.230947	2.313852	2.272955	2.162436	2.427224	2.184696
chr18:25164000-25493998	chr18	25164000	25493998	chr18	25164000	25493998	255,255,0	1.570000	329998	1.568236	1.521533	1.531625	1.551104	1.602627	1.588722
chr18:25164000-25535998	chr18	25164000	25535998	chr18	25164000	25535998	255,255,0	1.561000	371998	1.524337	1.539816	1.552307	1.555759	1.570128	1.570195
chr18:25536000-25754998	chr18	25536000	25754998	chr18	25536000	25754998	255,255,0	2.240000	218998	2.415729	2.241385	2.240155	2.358354	2.479025	2.351054
chr18:25755000-26012998	chr18	25755000	26012998	chr18	25755000	26012998	255,255,0	1.970000	257998	1.822572	1.797258	1.794125	1.902307	1.961668	1.901208
chr18:25758000-25919998	chr18	25758000	25919998	chr18	25758000	25919998	255,255,0	1.853000	161998	1.852765	1.688252	1.672888	1.756191	1.788711	1.610430
chr18:26016000-26087998	chr18	26016000	26087998	chr18	26016000	26087998	255,255,0	1.583000	71998	1.466196	1.582765	1.419275	1.472230	1.394594	1.377909
chr18:26184000-26267998	chr18	26184000	26267998	chr18	26184000	26267998	255,255,0	1.518000	83998	1.375784	1.488790	1.415174	1.518299	1.447562	1.373488
chr18:26844000-26954998	chr18	26844000	26954998	chr18	26844000	26954998	255,255,0	1.512000	110998	1.437359	1.433047	1.513628	1.511966	1.427686	1.420550
chr18:27837000-28076998	chr18	27837000	28076998	chr18	27837000	28076998	255,255,0	1.501000	239998	1.343483	1.397546	1.392475	1.500689	1.477361	1.395675
chr18:28212000-28316998	chr18	28212000	28316998	chr18	28212000	28316998	255,255,0	1.529000	104998	1.391618	1.537799	1.528569	1.630644	1.579492	1.595238
chr18:28635000-30263998	chr18	28635000	30263998	chr18	28635000	30263998	255,255,0	1.853000	1628998	1.910696	1.852960	1.866723	1.804763	1.810611	1.782362
chr18:28728000-30263998	chr18	28728000	30263998	chr18	28728000	30263998	255,255,0	1.813000	1535998	1.925736	1.827845	1.864862	1.827904	1.871013	1.812985
chr18:29643000-30266998	chr18	29643000	30266998	chr18	29643000	30266998	255,255,0	1.895000	623998	1.765792	1.612653	1.679707	1.804162	1.895260	1.778869
chr18:30273000-31601998	chr18	30273000	31601998	chr18	30273000	31601998	255,255,0	4.473000	1328998	5.007273	4.868212	4.913951	4.752103	4.813865	4.452458
chr18:31914000-32066998	chr18	31914000	32066998	chr18	31914000	32066998	255,255,0	2.610000	152998	2.290711	2.282026	2.183733	2.388674	2.609815	2.213086
chr18:32265000-32447998	chr18	32265000	32447998	chr18	32265000	32447998	255,255,0	2.250000	182998	2.249802	2.224327	2.129076	2.224024	2.450713	2.156645
chr18:32463000-32849998	chr18	32463000	32849998	chr18	32463000	32849998	255,255,0	2.259000	386998	2.067567	2.197167	2.165817	2.233050	2.211671	2.073940
chr18:32880000-33221998	chr18	32880000	33221998	chr18	32880000	33221998	255,255,0	3.192000	341998	3.387590	3.280585	3.103089	3.167851	3.268615	2.984895
chr18:33225000-33797998	chr18	33225000	33797998	chr18	33225000	33797998	255,255,0	3.235000	572998	3.233295	3.234739	3.012548	3.129207	3.300644	3.087655
chr18:33798000-34043998	chr18	33798000	34043998	chr18	33798000	34043998	255,255,0	2.509000	245998	2.445584	2.533077	2.436726	2.484903	2.693986	2.508519
chr18:34074000-34268998	chr18	34074000	34268998	chr18	34074000	34268998	255,255,0	2.569000	194998	2.517979	2.511769	2.385484	2.569318	2.684216	2.457498
chr18:34323000-34433998	chr18	34323000	34433998	chr18	34323000	34433998	255,255,0	1.834000	110998	1.734813	1.782031	1.727464	1.807478	1.915560	1.832669
chr18:34530000-34583998	chr18	34530000	34583998	chr18	34530000	34583998	255,255,0	2.018000	53998	2.005882	1.983430	2.019548	2.018119	2.156841	1.957091
chr18:34656000-34742998	chr18	34656000	34742998	chr18	34656000	34742998	255,255,0	2.619000	86998	2.140428	2.199458	2.147160	2.254606	2.547794	2.339649
chr18:34953000-35558998	chr18	34953000	35558998	chr18	34953000	35558998	255,255,0	3.883000	605998	3.883947	3.670919	3.500374	3.883488	3.956670	3.647233
chr18:35808000-35945998	chr18	35808000	35945998	chr18	35808000	35945998	255,255,0	2.588000	137998	2.673082	2.588495	2.545625	2.494647	2.630008	2.419425
chr18:35949000-36128998	chr18	35949000	36128998	chr18	35949000	36128998	255,255,0	2.045000	179998	2.288869	2.275298	2.045357	2.135691	2.259504	2.092686
chr18:36126000-36200998	chr18	36126000	36200998	chr18	36126000	36200998	255,255,0	2.007000	74998	2.006809	1.962897	1.721267	1.876241	2.098216	1.884005
chr18:36216000-36335998	chr18	36216000	36335998	chr18	36216000	36335998	255,255,0	1.986000	119998	1.919235	1.952385	1.906073	1.968485	2.094095	1.894171
chr18:36558000-36803998	chr18	36558000	36803998	chr18	36558000	36803998	255,255,0	2.287000	245998	2.275161	2.286698	2.192947	2.290370	2.448389	2.322320
chr18:36804000-37895998	chr18	36804000	37895998	chr18	36804000	37895998	255,255,0	3.340000	1091998	3.468867	3.435176	3.309106	3.334260	3.186539	3.208153
chr18:36993000-37229998	chr18	36993000	37229998	chr18	36993000	37229998	255,255,0	3.257000	236998	2.682120	2.794091	2.673049	2.917249	3.256734	2.807688
chr18:38001000-38297998	chr18	38001000	38297998	chr18	38001000	38297998	255,255,0	3.123000	296998	3.118770	2.992323	2.909651	2.899075	3.170073	2.871295
chr18:38310000-38465998	chr18	38310000	38465998	chr18	38310000	38465998	255,255,0	2.480000	155998	2.598555	2.581894	2.403101	2.583991	2.734307	2.480324
chr18:38466000-38846998	chr18	38466000	38846998	chr18	38466000	38846998	255,255,0	2.060000	380998	2.066210	2.090843	2.013658	2.094491	2.127410	2.059788
chr18:38850000-38933998	chr18	38850000	38933998	chr18	38850000	38933998	255,255,0	2.985000	83998	2.985491	2.982393	2.676063	2.617401	3.156074	2.623978
chr18:38934000-39116998	chr18	38934000	39116998	chr18	38934000	39116998	255,255,0	3.555000	182998	3.408528	3.461267	3.224072	3.329038	3.555254	3.315019
chr18:39120000-40220998	chr18	39120000	40220998	chr18	39120000	40220998	255,255,0	2.931000	1100998	2.825405	2.941988	2.857769	3.047632	3.065251	2.913985
chr18:40233000-42233998	chr18	40233000	42233998	chr18	40233000	42233998	255,255,0	3.236000	2000998	3.178288	3.019494	3.009200	3.238596	3.367985	3.136722
chr18:42336000-42476998	chr18	42336000	42476998	chr18	42336000	42476998	255,255,0	2.416000	140998	2.416080	2.572707	2.317904	2.423021	2.574778	2.356599
chr18:42510000-42587998	chr18	42510000	42587998	chr18	42510000	42587998	255,255,0	2.142000	77998	2.090358	2.029490	1.890224	1.836955	2.142361	1.989007
chr18:42591000-42989998	chr18	42591000	42989998	chr18	42591000	42989998	255,255,0	3.314000	398998	3.121491	3.045103	3.030393	3.110304	3.314423	2.958810
chr18:43386000-43529998	chr18	43386000	43529998	chr18	43386000	43529998	255,255,0	1.856000	143998	1.948885	1.861321	1.887394	1.856321	2.057892	1.780889
chr18:43545000-43736998	chr18	43545000	43736998	chr18	43545000	43736998	255,255,0	2.790000	191998	2.795305	2.930296	2.782237	2.777863	2.971787	2.790382
chr18:43839000-44291998	chr18	43839000	44291998	chr18	43839000	44291998	255,255,0	1.921000	452998	1.917452	1.843655	1.805489	1.823103	1.868853	1.799247
chr18:44373000-44837998	chr18	44373000	44837998	chr18	44373000	44837998	255,255,0	3.178000	464998	2.956513	3.160346	3.063602	3.468452	3.449185	3.231995
chr18:44835000-44888998	chr18	44835000	44888998	chr18	44835000	44888998	255,255,0	1.617000	53998	1.509939	1.633908	1.371731	1.426617	1.395582	1.617110
chr18:44895000-46148998	chr18	44895000	46148998	chr18	44895000	46148998	255,255,0	2.587000	1253998	2.586564	2.491922	2.457909	2.553852	2.629527	2.503270
chr18:46323000-46577998	chr18	46323000	46577998	chr18	46323000	46577998	255,255,0	3.059000	254998	3.225696	3.028006	2.885819	3.172823	3.044690	3.084357
chr18:46599000-46736998	chr18	46599000	46736998	chr18	46599000	46736998	255,255,0	2.329000	137998	2.434013	2.384248	2.288530	2.328582	2.592534	2.342090
chr18:46959000-47366998	chr18	46959000	47366998	chr18	46959000	47366998	255,255,0	2.028000	407998	2.088972	2.156884	2.027860	2.174819	2.250308	2.125608
chr18:47364000-47651998	chr18	47364000	47651998	chr18	47364000	47651998	255,255,0	1.925000	287998	1.976782	1.962818	2.001596	2.026159	2.030893	1.920576
chr18:47655000-49664998	chr18	47655000	49664998	chr18	47655000	49664998	255,255,0	2.220000	2009998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
chr18:49737000-50207998	chr18	49737000	50207998	chr18	49737000	50207998	255,255,0	2.158000	470998	2.114282	2.157955	2.028762	2.036287	2.096236	2.009399
chr18:49959000-50129998	chr18	49959000	50129998	chr18	49959000	50129998	255,255,0	2.598000	170998	2.194886	2.115962	2.121065	2.362866	2.597950	2.264908
chr18:50205000-50963998	chr18	50205000	50963998	chr18	50205000	50963998	255,255,0	1.629000	758998	1.674017	1.575503	1.587720	1.656728	1.697529	1.688764
chr18:50478000-52451998	chr18	50478000	52451998	chr18	50478000	52451998	255,255,0	2.042000	1973998	2.042050	1.944481	1.862438	1.991440	2.044929	1.989174
chr18:51000000-52463998	chr18	51000000	52463998	chr18	51000000	52463998	255,255,0	2.127000	1463998	1.989058	1.956431	1.917028	2.094730	2.126938	2.057354
chr18:52668000-52946998	chr18	52668000	52946998	chr18	52668000	52946998	255,255,0	2.597000	278998	2.450883	2.478093	2.403532	2.425546	2.596663	2.466952
chr18:53703000-53966998	chr18	53703000	53966998	chr18	53703000	53966998	255,255,0	2.557000	263998	2.515155	2.551071	2.408143	2.622768	2.796905	2.433255
chr18:53979000-54989998	chr18	53979000	54989998	chr18	53979000	54989998	255,255,0	2.205000	1010998	2.205407	2.167336	2.138139	2.183843	2.263138	2.083324
chr18:54987000-56345998	chr18	54987000	56345998	chr18	54987000	56345998	255,255,0	1.854000	1358998	1.924840	1.894966	1.857227	1.853849	1.898024	1.776639
chr18:56355000-56579998	chr18	56355000	56579998	chr18	56355000	56579998	255,255,0	2.406000	224998	2.433054	2.310590	2.284606	2.406577	2.405985	2.263569
chr18:56604000-56735998	chr18	56604000	56735998	chr18	56604000	56735998	255,255,0	2.790000	131998	2.910117	2.844758	2.869809	2.790358	3.098250	2.694143
chr18:56745000-57098998	chr18	56745000	57098998	chr18	56745000	57098998	255,255,0	2.387000	353998	2.344993	2.386876	2.338806	2.278813	2.340466	2.207758
chr18:57120000-57344998	chr18	57120000	57344998	chr18	57120000	57344998	255,255,0	2.732000	224998	2.576848	2.724985	2.575056	2.574196	2.642906	2.535782
chr18:57372000-57971998	chr18	57372000	57971998	chr18	57372000	57971998	255,255,0	3.537000	599998	3.536653	3.357920	3.244114	3.336686	3.337265	3.174232
chr18:57969000-58493998	chr18	57969000	58493998	chr18	57969000	58493998	255,255,0	3.452000	524998	3.153876	3.165509	3.032676	3.370541	3.452313	3.227348
chr18:58500000-59087998	chr18	58500000	59087998	chr18	58500000	59087998	255,255,0	2.695000	587998	2.364510	2.367767	2.296684	2.462969	2.695261	2.497109
chr18:59076000-60161998	chr18	59076000	60161998	chr18	59076000	60161998	255,255,0	2.486000	1085998	2.462117	2.485544	2.416451	2.474229	2.654770	2.477485
chr18:60579000-60686998	chr18	60579000	60686998	chr18	60579000	60686998	255,255,0	1.982000	107998	2.032709	2.024781	1.911772	1.981782	1.969421	1.851103
chr18:60702000-60773998	chr18	60702000	60773998	chr18	60702000	60773998	255,255,0	2.779000	71998	2.954303	2.818702	2.779335	2.830845	3.014795	2.679863
chr18:60780000-60983998	chr18	60780000	60983998	chr18	60780000	60983998	255,255,0	2.472000	203998	2.489076	2.471679	2.395430	2.507619	2.729406	2.410440
chr18:60981000-61076998	chr18	60981000	61076998	chr18	60981000	61076998	255,255,0	2.359000	95998	2.417022	2.310182	2.359113	2.329589	2.776198	2.304937
chr18:61182000-61502998	chr18	61182000	61502998	chr18	61182000	61502998	255,255,0	2.597000	320998	2.789915	2.681758	2.596741	2.707763	2.770115	2.702283
chr18:61308000-61496998	chr18	61308000	61496998	chr18	61308000	61496998	255,255,0	2.825000	188998	2.679864	2.678751	2.578885	2.613786	2.825165	2.521327
chr18:61500000-61748998	chr18	61500000	61748998	chr18	61500000	61748998	255,255,0	2.373000	248998	2.344070	2.294235	2.184717	2.311776	2.372832	2.273671
chr18:61788000-61934998	chr18	61788000	61934998	chr18	61788000	61934998	255,255,0	3.030000	146998	3.030486	2.806298	2.797449	2.769622	2.868042	2.736491
chr18:62016000-62240998	chr18	62016000	62240998	chr18	62016000	62240998	255,255,0	2.917000	224998	2.974827	2.916913	2.778412	2.684652	2.963046	2.795869
chr18:62247000-62540998	chr18	62247000	62540998	chr18	62247000	62540998	255,255,0	2.032000	293998	1.955934	1.944376	1.863280	2.053038	2.183020	2.032388
chr18:62676000-62981998	chr18	62676000	62981998	chr18	62676000	62981998	255,255,0	4.255000	305998	4.074548	3.769314	3.687895	3.998767	4.255171	3.789049
chr18:62985000-63677998	chr18	62985000	63677998	chr18	62985000	63677998	255,255,0	2.871000	692998	2.840080	2.857458	2.812219	2.979054	3.053552	2.814896
chr18:63702000-64511998	chr18	63702000	64511998	chr18	63702000	64511998	255,255,0	3.619000	809998	3.618556	3.492442	3.411049	3.569240	3.708127	3.408098
chr18:64512000-65282998	chr18	64512000	65282998	chr18	64512000	65282998	255,255,0	2.594000	770998	2.816337	2.619999	2.585103	2.569479	2.591346	2.495052
chr18:65289000-65495998	chr18	65289000	65495998	chr18	65289000	65495998	255,255,0	2.532000	206998	2.500320	2.572043	2.534687	2.629881	2.823217	2.538438
chr18:65493000-65753998	chr18	65493000	65753998	chr18	65493000	65753998	255,255,0	3.240000	260998	3.148321	3.004836	2.895781	3.046104	3.240057	3.058096
chr18:65757000-65924998	chr18	65757000	65924998	chr18	65757000	65924998	255,255,0	2.738000	167998	2.711265	2.737824	2.556900	2.692638	2.816169	2.600333
chr18:65922000-66050998	chr18	65922000	66050998	chr18	65922000	66050998	255,255,0	2.722000	128998	2.541555	2.619145	2.569085	2.722458	2.884560	2.517029
chr18:66060000-66530998	chr18	66060000	66530998	chr18	66060000	66530998	255,255,0	2.159000	470998	2.182685	2.225426	2.159276	2.131924	2.234576	2.078898
chr18:66405000-66527998	chr18	66405000	66527998	chr18	66405000	66527998	255,255,0	2.360000	122998	2.235471	2.229833	2.066272	2.303126	2.355129	2.205251
chr18:66528000-67019998	chr18	66528000	67019998	chr18	66528000	67019998	255,255,0	2.029000	491998	1.942900	1.886493	1.859501	2.038705	2.118919	2.020142
chr18:67452000-67619998	chr18	67452000	67619998	chr18	67452000	67619998	255,255,0	2.752000	167998	2.751667	2.732928	2.645452	2.693713	2.855311	2.531124
chr18:67725000-67772998	chr18	67725000	67772998	chr18	67725000	67772998	255,255,0	1.749000	47998	1.717621	1.499413	1.443927	1.597335	1.748564	1.748887
chr18:67920000-68255998	chr18	67920000	68255998	chr18	67920000	68255998	255,255,0	2.675000	335998	2.674256	2.562620	2.481036	2.576457	2.652517	2.572367
chr18:68334000-68480998	chr18	68334000	68480998	chr18	68334000	68480998	255,255,0	2.542000	146998	2.461414	2.620382	2.641292	2.664873	2.950747	2.527851
chr18:68484000-69827998	chr18	68484000	69827998	chr18	68484000	69827998	255,255,0	2.527000	1343998	2.648616	2.513833	2.527189	2.522945	2.612331	2.507432
