#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr19:21819000-22313998	chr19	21819000	22313998	chr19	21819000	22313998	255,255,0	2.264000	494998	2.275938	2.263765	2.277350	2.184878	2.190289	2.353663	-0.0294076666666673	0.600139164284293	0.74970174285128
chr5:110352000-110441998	chr5	110352000	110441998	chr5	110352000	110441998	255,255,0	2.950000	89998	3.330483	2.950201	3.014373	3.158508	3.191839	3.207278	0.0875226666666664	0.416852726361862	0.588418688424148
chr17:66225000-66497998	chr17	66225000	66497998	chr17	66225000	66497998	255,255,0	4.262000	272998	4.282895	3.972783	4.302006	4.279164	4.221947	4.261629	0.0683519999999991	0.486975686369499	0.65119015212534
chr14:85962000-86807998	chr14	85962000	86807998	chr14	85962000	86807998	255,255,0	1.536000	845998	1.536192	1.468646	1.568666	1.670451	1.693484	1.733687	0.174706	0.00455871137730603	0.0294957442894942
chr14:16428000-16649998	chr14	16428000	16649998	chr14	16428000	16649998	255,255,0	1.927000	221998	1.724032	1.662612	1.728302	1.963869	1.926565	1.906394	0.227294	0.00068129388205857	0.0106050383211306
chr5:31554000-32204998	chr5	31554000	32204998	chr5	31554000	32204998	255,255,0	2.489000	650998	2.500146	2.347033	2.390934	2.386400	2.346170	2.488938	-0.0055350000000006	0.926956318723602	0.96275784459444
chr14:76476000-77030998	chr14	76476000	77030998	chr14	76476000	77030998	255,255,0	3.288000	554998	3.432662	3.266378	3.354346	3.120923	3.185005	3.173067	-0.191463666666667	0.0091206293535537	0.0449134313121633
chr12:64668000-64718998	chr12	64668000	64718998	chr12	64668000	64718998	255,255,0	1.571000	50998	1.571244	1.313155	1.277214	1.324004	1.181601	1.275442	-0.126855333333334	0.196444074236825	0.351237593136082
chr5:120108000-120464998	chr5	120108000	120464998	chr5	120108000	120464998	255,255,0	2.484000	356998	2.448806	2.496480	2.534394	2.921605	2.754050	2.900985	0.365653333333333	0.000553447436493871	0.00958894569559745
chr9:52293000-53225998	chr9	52293000	53225998	chr9	52293000	53225998	255,255,0	1.911000	932998	1.878336	1.898019	1.883249	2.101098	2.065858	2.173369	0.226907	0.00101526886026198	0.0129072696564586
chr4:18627000-18686998	chr4	18627000	18686998	chr4	18627000	18686998	255,255,0	1.510000	59998	1.376516	1.439438	1.510460	1.214546	1.310324	1.387397	-0.138049	0.056374437910446	0.147915141777048
chr11:118296000-118409998	chr11	118296000	118409998	chr11	118296000	118409998	255,255,0	2.023000	113998	2.022532	1.949588	2.028450	2.124172	2.146755	2.086573	0.118976666666667	0.0192620981993579	0.0737058025752817
chr4:75945000-76466998	chr4	75945000	76466998	chr4	75945000	76466998	255,255,0	2.101000	521998	2.217847	2.142198	2.100759	2.088071	2.191894	2.099144	-0.027231666666667	0.588971715208598	0.740949812776707
chr8:4809000-6491998	chr8	4809000	6491998	chr8	4809000	6491998	255,255,0	1.992000	1682998	1.969170	1.939183	1.991961	1.973611	1.950042	1.977971	0.000436666666666381	0.989345257379264	0.998262397438841
chr19:54036000-55067998	chr19	54036000	55067998	chr19	54036000	55067998	255,255,0	2.201000	1031998	1.744849	1.727682	1.706740	2.041162	1.969491	2.200822	0.344068	0.00154203206598954	0.0156400824054926
chrX:61110000-62870998	chrX	61110000	62870998	chrX	61110000	62870998	255,255,0	1.651000	1760998	1.592765	1.665808	1.603991	1.616290	1.602956	1.650726	0.00246933333333311	0.946709879097723	0.975167679037889
chr17:25299000-25718998	chr17	25299000	25718998	chr17	25299000	25718998	255,255,0	2.222000	419998	2.201331	2.082884	2.145898	2.163304	2.221605	2.232083	0.0622929999999998	0.198576751104152	0.354016372119529
chrX:18468000-19997998	chrX	18468000	19997998	chrX	18468000	19997998	255,255,0	2.200000	1529998	2.323553	2.143905	2.199906	2.208285	2.216762	2.207538	-0.0115930000000003	0.829414039900106	0.905758303702817
chr9:111489000-111923998	chr9	111489000	111923998	chr9	111489000	111923998	255,255,0	3.275000	434998	2.833964	2.714149	2.733527	3.335061	3.285972	3.274903	0.538098666666666	1.72371843965855e-05	0.00368607126237028
chr8:95595000-95702998	chr8	95595000	95702998	chr8	95595000	95702998	255,255,0	2.606000	107998	2.663349	2.254932	2.605925	2.749738	2.590540	2.829402	0.215157999999999	0.127862755082361	0.260013408798131
chr4:61866000-61922998	chr4	61866000	61922998	chr4	61866000	61922998	255,255,0	1.839000	56998	1.839147	1.544467	1.429941	1.831046	1.550539	1.487975	0.0186683333333329	0.893943730197431	0.946035424769784
chr6:101262000-101543998	chr6	101262000	101543998	chr6	101262000	101543998	255,255,0	1.504000	281998	1.295851	1.425459	1.420252	1.492998	1.428321	1.504240	0.0946656666666665	0.0980085886858012	0.214059778990599
chr8:91158000-93002998	chr8	91158000	93002998	chr8	91158000	93002998	255,255,0	1.793000	1844998	1.793475	1.770291	1.737711	1.834487	1.809819	1.865588	0.069472333333333	0.0836302259626783	0.19197138094272
chr10:130221000-130304998	chr10	130221000	130304998	chr10	130221000	130304998	255,255,0	4.582000	83998	4.073834	3.458983	3.860248	4.282115	4.003019	4.581886	0.491318333333333	0.0509865801357675	0.138563420181598
chr6:86124000-86366998	chr6	86124000	86366998	chr6	86124000	86366998	255,255,0	3.431000	242998	2.967158	3.105995	3.093223	3.218184	3.191322	3.431058	0.224729333333333	0.0262919002148792	0.0890488514249552
chr17:49410000-49916998	chr17	49410000	49916998	chr17	49410000	49916998	255,255,0	2.736000	506998	2.722251	2.625280	2.601434	2.756593	2.750701	2.582806	0.0470449999999997	0.476368576696065	0.641751969598056
chr17:8118000-8177998	chr17	8118000	8177998	chr17	8118000	8177998	255,255,0	1.531000	59998	1.531124	1.380231	1.086694	1.294074	1.456428	0.998354	-0.0830643333333337	0.611139623480511	0.757326454337205
chr11:53991000-54095998	chr11	53991000	54095998	chr11	53991000	54095998	255,255,0	2.757000	104998	2.766438	2.475839	2.729390	2.756873	2.737605	2.683133	0.068648	0.43163674285747	0.602855412449045
chr6:114084000-114254998	chr6	114084000	114254998	chr6	114084000	114254998	255,255,0	2.485000	170998	2.283174	2.289030	2.327539	2.394581	2.485362	2.613252	0.197817333333333	0.0161612647831844	0.065393959261708
chrX:89412000-89459998	chrX	89412000	89459998	chrX	89412000	89459998	255,255,0	1.516000	47998	1.288415	1.051076	1.515708	1.226313	1.125161	1.360530	-0.047731666666667	0.717221394664648	0.832816119443046
chr4:47058000-47420998	chr4	47058000	47420998	chr4	47058000	47420998	255,255,0	2.776000	362998	2.613240	2.598816	2.558314	2.776204	2.803141	2.828692	0.212555666666667	0.000687424187920743	0.0106050383211306
chr7:49461000-49607998	chr7	49461000	49607998	chr7	49461000	49607998	255,255,0	2.947000	146998	2.422125	2.234840	2.362236	2.946577	2.778640	2.977538	0.561184666666667	0.000249422154446334	0.00664010442873593
chr3:32952000-33773998	chr3	32952000	33773998	chr3	32952000	33773998	255,255,0	1.612000	821998	1.559472	1.604001	1.560345	1.592982	1.595404	1.579735	0.0147676666666664	0.646797632127467	0.78595003113513
chr11:113643000-113690998	chr11	113643000	113690998	chr11	113643000	113690998	255,255,0	2.089000	47998	2.294080	2.141502	2.406114	2.144532	2.088594	2.150660	-0.152636666666667	0.0727278606593867	0.176405466466046
chr3:20571000-22310998	chr3	20571000	22310998	chr3	20571000	22310998	255,255,0	3.577000	1739998	3.547926	3.487034	3.573046	3.596976	3.668122	3.564856	0.0739826666666662	0.134258253978949	0.269876398191571
chr18:25536000-25760998	chr18	25536000	25760998	chr18	25536000	25760998	255,255,0	2.659000	224998	2.788490	2.655204	2.705277	2.691077	2.663596	2.604389	-0.0633030000000003	0.227159898751066	0.390401083692962
chr17:69528000-70418998	chr17	69528000	70418998	chr17	69528000	70418998	255,255,0	2.305000	890998	2.316075	2.300193	2.326151	2.299853	2.290275	2.302223	-0.0166893333333338	0.582540330708388	0.736097924385992
chr8:107100000-107336998	chr8	107100000	107336998	chr8	107100000	107336998	255,255,0	2.934000	236998	3.009061	2.930138	2.927794	2.912123	2.935343	3.060785	0.0137526666666659	0.798918494598843	0.884625449510157
chr11:104565000-105131998	chr11	104565000	105131998	chr11	104565000	105131998	255,255,0	2.215000	566998	2.135882	1.993823	2.064848	2.178292	2.194975	2.206847	0.128520333333333	0.0266006824259675	0.08961310144427
chr18:44898000-46151998	chr18	44898000	46151998	chr18	44898000	46151998	255,255,0	2.616000	1253998	2.540118	2.555253	2.577654	2.616440	2.656751	2.712919	0.104361666666666	0.0305508345632798	0.0981493331149959
chr17:17754000-17909998	chr17	17754000	17909998	chr17	17754000	17909998	255,255,0	3.286000	155998	3.535706	3.279866	3.428543	3.592385	3.549808	3.633203	0.177093666666666	0.0432189625474933	0.124222508546646
chr3:107205000-107276998	chr3	107205000	107276998	chr3	107205000	107276998	255,255,0	1.703000	71998	1.711475	1.552025	1.703454	1.797344	1.686439	1.706772	0.0745336666666664	0.244205634989823	0.408976525648473
chr12:104946000-105032998	chr12	104946000	105032998	chr12	104946000	105032998	255,255,0	2.710000	86998	1.829356	1.858661	1.987228	2.702098	2.721386	2.867236	0.871825	9.70521471082235e-06	0.00307407470585841
chrX:81219000-81272998	chrX	81219000	81272998	chrX	81219000	81272998	255,255,0	1.554000	53998	1.043372	1.388734	1.147729	1.255313	1.194633	1.554193	0.141434666666667	0.304955895379309	0.472811590634255
chr4:107409000-107666998	chr4	107409000	107666998	chr4	107409000	107666998	255,255,0	2.349000	257998	2.310581	2.349387	2.353393	2.697664	2.611454	2.846297	0.380684666666667	0.000949114822389327	0.0124505739573986
chr5:108267000-108314998	chr5	108267000	108314998	chr5	108267000	108314998	255,255,0	1.639000	47998	1.357220	1.373082	1.457760	1.411088	1.638710	1.334571	0.0654356666666665	0.462641445197242	0.629642316000985
chr3:133866000-134636998	chr3	133866000	134636998	chr3	133866000	134636998	255,255,0	1.919000	770998	1.841411	1.875413	1.919490	1.928924	1.927007	2.025380	0.0816656666666663	0.103769574588855	0.22324241996546
chr13:34635000-34868998	chr13	34635000	34868998	chr13	34635000	34868998	255,255,0	2.532000	233998	2.422522	2.467042	2.412170	2.531657	2.691503	2.538269	0.153231666666666	0.0269253752266365	0.090411268383948
chr9:121383000-121463998	chr9	121383000	121463998	chr9	121383000	121463998	255,255,0	2.863000	80998	2.917040	2.863314	2.954132	2.839143	2.718481	2.817553	-0.119769666666667	0.0416625594905474	0.121185033135063
chr18:11736000-12107998	chr18	11736000	12107998	chr18	11736000	12107998	255,255,0	1.926000	371998	1.644739	1.737398	1.701024	1.805227	1.926433	1.904088	0.184195666666666	0.00753142566819099	0.0398572175361477
chr5:104697000-105377998	chr5	104697000	105377998	chr5	104697000	105377998	255,255,0	1.823000	680998	1.832354	1.802583	1.807864	1.993767	1.993496	1.948509	0.164323666666666	0.00192246211184176	0.0175155248870867
chrX:113028000-113204998	chrX	113028000	113204998	chrX	113028000	113204998	255,255,0	2.304000	176998	2.144309	1.761673	1.841698	2.128170	2.120414	1.817662	0.106188666666666	0.442898070966155	0.614065728116301
chr10:7875000-8246998	chr10	7875000	8246998	chr10	7875000	8246998	255,255,0	2.532000	371998	2.532150	2.383132	2.585666	2.500023	2.548826	2.590348	0.0460829999999999	0.475471158978387	0.641305863484596
chr11:82224000-82907998	chr11	82224000	82907998	chr11	82224000	82907998	255,255,0	2.814000	683998	2.732057	2.674487	2.604756	2.630137	2.789530	2.838311	0.0822259999999995	0.256369222102618	0.421584943013194
chr5:35364000-35516998	chr5	35364000	35516998	chr5	35364000	35516998	255,255,0	2.578000	152998	2.176090	2.028325	2.232019	2.664935	2.568671	2.709600	0.502257333333333	0.000266225652560572	0.00675779766906662
chr6:114921000-115019998	chr6	114921000	115019998	chr6	114921000	115019998	255,255,0	2.884000	98998	2.884223	2.721233	2.966002	2.999948	3.008213	3.073517	0.170073333333333	0.0454454972464532	0.128009703856784
chr3:144765000-145100998	chr3	144765000	145100998	chr3	144765000	145100998	255,255,0	1.651000	335998	1.544070	1.504788	1.518735	1.566173	1.549273	1.651482	0.0664449999999997	0.140215399433406	0.277506996340095
chr14:108693000-108938998	chr14	108693000	108938998	chr14	108693000	108938998	255,255,0	2.144000	245998	2.097835	2.031940	2.144229	2.166117	2.370035	2.291246	0.184464666666666	0.024404830749607	0.0846318435685338
chr6:95052000-97049998	chr6	95052000	97049998	chr6	95052000	97049998	255,255,0	2.114000	1997998	2.089342	2.106558	2.073993	2.172417	2.139259	2.177574	0.0731189999999995	0.0536444848822637	0.143161259777484
chr19:38976000-40235998	chr19	38976000	40235998	chr19	38976000	40235998	255,255,0	2.302000	1259998	2.271957	2.199705	2.093516	2.336946	2.282357	2.233596	0.0959069999999999	0.138300361584001	0.274728631365042
chr13:118398000-119495998	chr13	118398000	119495998	chr13	118398000	119495998	255,255,0	2.865000	1097998	2.583513	2.555818	2.575209	2.841978	2.996214	2.865297	0.329649666666666	0.000488089673591646	0.00920407537498811
chr8:107595000-109544998	chr8	107595000	109544998	chr8	107595000	109544998	255,255,0	3.388000	1949998	3.141993	3.110999	3.164951	3.225646	3.326424	3.387571	0.173899333333333	0.0122131947873104	0.0545222990198335
chr3:121872000-122147998	chr3	121872000	122147998	chr3	121872000	122147998	255,255,0	2.846000	275998	2.775446	2.708767	2.779873	2.845946	2.876487	2.810766	0.089704333333333	0.0514266857374377	0.13963240667267
chr13:29850000-30095998	chr13	29850000	30095998	chr13	29850000	30095998	255,255,0	2.941000	245998	3.273610	2.938209	2.941463	2.935591	2.802174	3.002888	-0.137543	0.243166497173549	0.408489775552026
chr7:100185000-100241998	chr7	100185000	100241998	chr7	100185000	100241998	255,255,0	2.239000	56998	2.415435	2.079554	2.132663	2.413141	2.238950	2.147248	0.0572289999999993	0.620411890151041	0.764658840286529
chr4:77955000-78002998	chr4	77955000	78002998	chr4	77955000	78002998	255,255,0	1.644000	47998	1.274338	1.330067	1.209911	1.184859	1.644363	1.260385	0.0917636666666667	0.482092531093545	0.647237389530879
chr11:116637000-116816998	chr11	116637000	116816998	chr11	116637000	116816998	255,255,0	1.967000	179998	1.857278	1.855996	1.909357	1.951398	1.796732	1.967024	0.0308409999999998	0.590354584010971	0.742013963869985
chrX:94125000-94175998	chrX	94125000	94175998	chrX	94125000	94175998	255,255,0	1.575000	50998	1.996853	1.583766	1.721283	1.619475	1.569671	1.803846	-0.10297	0.416471432340287	0.588070593013484
chr11:23490000-23573998	chr11	23490000	23573998	chr11	23490000	23573998	255,255,0	1.526000	83998	1.518474	1.349174	1.525827	1.533456	1.676230	1.837600	0.217937	0.0517034731239638	0.139948768542608
chr4:9603000-9674998	chr4	9603000	9674998	chr4	9603000	9674998	255,255,0	3.734000	71998	3.886010	3.567046	3.676639	3.290680	3.496515	3.734191	-0.202769666666667	0.175885351772525	0.325387900779171
chr12:57819000-58952998	chr12	57819000	58952998	chr12	57819000	58952998	255,255,0	1.867000	1133998	1.755926	1.781669	1.801614	1.810545	1.866649	1.864393	0.0674593333333333	0.0900811706620559	0.202000200878549
chrX:89235000-89294998	chrX	89235000	89294998	chrX	89235000	89294998	255,255,0	1.561000	59998	1.289224	1.561375	1.405941	1.399364	1.315231	1.519312	-0.00754433333333356	0.932180193308461	0.964888270266653
chr6:34869000-34928998	chr6	34869000	34928998	chr6	34869000	34928998	255,255,0	1.638000	59998	1.350939	1.425076	1.546457	1.680511	1.638369	1.597545	0.197984333333333	0.0137351222831415	0.0590813240277792
chrX:119520000-119573998	chrX	119520000	119573998	chrX	119520000	119573998	255,255,0	1.506000	53998	1.486716	1.491284	1.273583	1.265823	1.089059	1.505724	-0.130325666666667	0.310816332292454	0.480192536018703
chr6:19572000-21215998	chr6	19572000	21215998	chr6	19572000	21215998	255,255,0	1.963000	1643998	1.928002	1.874830	1.930449	1.861175	1.896228	1.962892	-0.00432866666666682	0.917045139037052	0.957622357578514
chr5:90204000-90380998	chr5	90204000	90380998	chr5	90204000	90380998	255,255,0	4.331000	176998	4.347314	3.955680	4.224792	3.917629	4.293876	4.190190	-0.0420303333333334	0.764725482334088	0.863225095602827
chr15:39354000-39851998	chr15	39354000	39851998	chr15	39354000	39851998	255,255,0	3.922000	497998	4.727365	4.548048	4.517371	3.921865	3.996186	3.947716	-0.642339000000001	4.94092914632691e-05	0.0041468480217624
chr11:115719000-115820998	chr11	115719000	115820998	chr11	115719000	115820998	255,255,0	2.780000	101998	2.810841	2.559481	2.799483	2.558871	2.712160	2.780264	-0.0395033333333333	0.675697384161932	0.806918703296224
chr11:107856000-107993998	chr11	107856000	107993998	chr11	107856000	107993998	255,255,0	2.474000	137998	2.473828	2.501045	2.624767	2.949282	2.824062	3.012277	0.395327	0.000893076325409711	0.0121563128716867
chr12:73695000-74021998	chr12	73695000	74021998	chr12	73695000	74021998	255,255,0	4.286000	326998	4.354251	4.201850	4.561428	4.285616	4.045215	4.088551	-0.232715666666667	0.0739833831307503	0.178656775856668
chrX:58614000-59174998	chrX	58614000	59174998	chrX	58614000	59174998	255,255,0	1.840000	560998	1.620575	1.607597	1.665485	1.825388	1.840411	2.011992	0.261378	0.00402444075873634	0.0272713865799125
chr18:74211000-74276998	chr18	74211000	74276998	chr18	74211000	74276998	255,255,0	2.265000	65998	2.265336	2.026208	2.141937	2.113382	2.038748	2.053993	-0.075786	0.290908105683028	0.458025528096682
chr8:64986000-66512998	chr8	64986000	66512998	chr8	64986000	66512998	255,255,0	1.616000	1526998	1.595348	1.616279	1.602726	1.643300	1.748536	1.671694	0.0830589999999998	0.0725040312692202	0.176330696147928
chrX:83901000-85664998	chrX	83901000	85664998	chrX	83901000	85664998	255,255,0	2.459000	1763998	2.382813	2.449992	2.389895	2.095617	2.202902	2.251785	-0.224132	0.00410710773553768	0.0275025036401189
chr3:88479000-88529998	chr3	88479000	88529998	chr3	88479000	88529998	255,255,0	2.669000	50998	2.701788	2.400160	2.681963	2.668850	2.499219	2.662238	0.015465333333333	0.876642272484529	0.937401218558144
chr14:54645000-54704998	chr14	54645000	54704998	chr14	54645000	54704998	255,255,0	1.603000	59998	1.693177	1.552100	1.742589	1.739003	1.661714	1.603057	0.0053026666666667	0.935656918880209	0.968027987637676
chr5:136197000-136256998	chr5	136197000	136256998	chr5	136197000	136256998	255,255,0	2.697000	59998	2.424894	2.157063	2.334667	2.697153	2.543140	2.588056	0.303908333333333	0.00852464540844523	0.0432271798528129
chr11:104226000-104291998	chr11	104226000	104291998	chr11	104226000	104291998	255,255,0	2.793000	65998	2.739669	2.596165	2.753901	2.506322	2.436528	2.637582	-0.169767666666667	0.0490598035152412	0.134713900721725
chr7:3198000-3503998	chr7	3198000	3503998	chr7	3198000	3503998	255,255,0	3.898000	305998	3.393039	3.300206	3.653851	3.634402	3.646863	3.897610	0.277259666666666	0.0514878778401985	0.139711668521011
chr17:71652000-72794998	chr17	71652000	72794998	chr17	71652000	72794998	255,255,0	2.349000	1142998	2.386544	2.364730	2.351846	2.357902	2.319314	2.339707	-0.0287323333333339	0.382318558438415	0.555660061964754
