#TAD name	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs IR
chr15:16968000-18803998	chr15	16968000	18803998	chr15	16968000	18803998	255,255,0	1.668000	1835998	1.349994	1.361860	1.343036	1.668017	1.602652	1.642444
chr15:17082000-18812998	chr15	17082000	18812998	chr15	17082000	18812998	255,255,0	1.679000	1730998	1.347514	1.368837	1.309055	1.636243	1.580948	1.679487
chr15:17178000-18797998	chr15	17178000	18797998	chr15	17178000	18797998	255,255,0	1.610000	1619998	1.362686	1.406482	1.364952	1.657719	1.609982	1.632247
chr15:20097000-20144998	chr15	20097000	20144998	chr15	20097000	20144998	255,255,0	1.546000	47998	1.354204	1.546150	1.315103	1.173904	1.197762	1.464117
chr15:21879000-22796998	chr15	21879000	22796998	chr15	21879000	22796998	255,255,0	1.504000	917998	1.443790	1.465017	1.453497	1.555677	1.503545	1.559802
chr15:22785000-24470998	chr15	22785000	24470998	chr15	22785000	24470998	255,255,0	1.946000	1685998	1.926290	1.877658	1.950771	1.945926	1.943057	1.905205
chr15:22809000-24527998	chr15	22809000	24527998	chr15	22809000	24527998	255,255,0	1.918000	1718998	1.921190	1.917840	1.906479	1.893206	1.940520	1.927422
chr15:23031000-23462998	chr15	23031000	23462998	chr15	23031000	23462998	255,255,0	2.036000	431998	1.933895	1.872436	1.844346	1.881044	1.991979	2.036394
chr15:24582000-25424998	chr15	24582000	25424998	chr15	24582000	25424998	255,255,0	3.042000	842998	2.800963	2.623014	2.836950	3.036264	2.896071	3.068144
chr15:25422000-25736998	chr15	25422000	25736998	chr15	25422000	25736998	255,255,0	3.362000	314998	3.361896	3.124426	3.361375	3.362192	3.337262	3.367057
chr15:25794000-25985998	chr15	25794000	25985998	chr15	25794000	25985998	255,255,0	2.591000	191998	2.604328	2.536240	2.588380	2.847916	2.782757	2.893318
chr15:25992000-27290998	chr15	25992000	27290998	chr15	25992000	27290998	255,255,0	2.510000	1298998	2.296182	2.290441	2.367861	2.396347	2.439603	2.509513
chr15:27306000-27626998	chr15	27306000	27626998	chr15	27306000	27626998	255,255,0	3.325000	320998	3.297115	3.236448	3.352050	3.316316	3.316954	3.378794
chr15:27915000-28031998	chr15	27915000	28031998	chr15	27915000	28031998	255,255,0	3.197000	116998	3.155249	3.065046	3.196529	3.170140	3.108712	3.208340
chr15:28212000-30011998	chr15	28212000	30011998	chr15	28212000	30011998	255,255,0	2.676000	1799998	2.673272	2.668409	2.690087	2.700214	2.675096	2.729592
chr15:30018000-30749998	chr15	30018000	30749998	chr15	30018000	30749998	255,255,0	2.244000	731998	2.222933	2.213494	2.244213	2.264085	2.353174	2.298636
chr15:30147000-30749998	chr15	30147000	30749998	chr15	30147000	30749998	255,255,0	2.270000	602998	2.268545	2.213474	2.225686	2.400956	2.340655	2.456376
chr15:31308000-31448998	chr15	31308000	31448998	chr15	31308000	31448998	255,255,0	2.325000	140998	1.937621	1.987042	1.945170	2.330753	2.325421	2.299789
chr15:31533000-31589998	chr15	31533000	31589998	chr15	31533000	31589998	255,255,0	1.666000	56998	1.665873	1.380927	1.528755	1.599546	1.642060	1.429071
chr15:31602000-32780998	chr15	31602000	32780998	chr15	31602000	32780998	255,255,0	3.189000	1178998	3.184631	3.113691	3.094930	3.009767	2.997870	3.060676
chr15:32781000-34022998	chr15	32781000	34022998	chr15	32781000	34022998	255,255,0	2.075000	1241998	2.105398	2.018894	1.981996	2.073829	1.990492	2.042203
chr15:34029000-34169998	chr15	34029000	34169998	chr15	34029000	34169998	255,255,0	2.198000	140998	2.449612	2.242246	2.330072	2.159621	2.345284	2.267049
chr15:34521000-34925998	chr15	34521000	34925998	chr15	34521000	34925998	255,255,0	2.236000	404998	2.236318	2.290419	2.203447	2.546274	2.432529	2.635181
chr15:36153000-36587998	chr15	36153000	36587998	chr15	36153000	36587998	255,255,0	2.799000	434998	2.976942	2.798949	2.858120	2.777924	2.824837	2.736838
chr15:36708000-37028998	chr15	36708000	37028998	chr15	36708000	37028998	255,255,0	2.692000	320998	2.938033	2.749353	2.766761	2.677843	2.691497	2.693669
chr15:37104000-37937998	chr15	37104000	37937998	chr15	37104000	37937998	255,255,0	2.781000	833998	2.758659	2.691508	2.788722	2.646425	2.612274	2.678371
chr15:37110000-37343998	chr15	37110000	37343998	chr15	37110000	37343998	255,255,0	2.741000	233998	2.696742	2.514555	2.506057	2.715511	2.803922	2.800669
chr15:38277000-38492998	chr15	38277000	38492998	chr15	38277000	38492998	255,255,0	3.243000	215998	3.600862	3.301794	3.393637	3.243262	3.182480	3.334765
chr15:38493000-38696998	chr15	38493000	38696998	chr15	38493000	38696998	255,255,0	2.194000	203998	2.196838	2.194348	2.169805	2.094263	2.162242	2.109155
chr15:39078000-39353998	chr15	39078000	39353998	chr15	39078000	39353998	255,255,0	2.200000	275998	2.195598	2.081677	2.190991	2.072681	2.030914	2.105286
chr15:39192000-39347998	chr15	39192000	39347998	chr15	39192000	39347998	255,255,0	1.860000	155998	1.876365	1.860192	1.901884	2.124716	1.968296	2.033237
chr15:39354000-39851998	chr15	39354000	39851998	chr15	39354000	39851998	255,255,0	3.922000	497998	4.727365	4.548048	4.517371	3.921865	3.996186	3.947716
chr15:39852000-40142998	chr15	39852000	40142998	chr15	39852000	40142998	255,255,0	3.065000	290998	3.223187	2.989343	3.065165	2.965693	3.077353	3.139245
chr15:40149000-41105998	chr15	40149000	41105998	chr15	40149000	41105998	255,255,0	3.216000	956998	3.625040	3.426257	3.460259	3.143648	3.206379	3.260838
chr15:41109000-41864998	chr15	41109000	41864998	chr15	41109000	41864998	255,255,0	2.575000	755998	2.587346	2.492626	2.572194	2.455227	2.492835	2.508926
chr15:41871000-42932998	chr15	41871000	42932998	chr15	41871000	42932998	255,255,0	2.413000	1061998	2.532897	2.500672	2.562297	2.302885	2.324635	2.410532
chr15:42945000-43565998	chr15	42945000	43565998	chr15	42945000	43565998	255,255,0	1.911000	620998	1.886785	1.952694	1.920570	1.994122	2.034326	2.048714
chr15:44613000-44831998	chr15	44613000	44831998	chr15	44613000	44831998	255,255,0	3.435000	218998	3.759992	3.434662	3.423186	3.082310	3.336801	3.385461
chr15:44844000-46184998	chr15	44844000	46184998	chr15	44844000	46184998	255,255,0	1.837000	1340998	1.828236	1.816196	1.819830	1.829240	1.874779	1.836743
chr15:46812000-46862998	chr15	46812000	46862998	chr15	46812000	46862998	255,255,0	1.564000	50998	1.384234	1.563897	1.249674	1.348493	1.479744	1.299677
chr15:48093000-48803998	chr15	48093000	48803998	chr15	48093000	48803998	255,255,0	2.915000	710998	2.852054	2.825763	2.942097	2.914996	2.946753	3.060482
chr15:50154000-50204998	chr15	50154000	50204998	chr15	50154000	50204998	255,255,0	1.514000	50998	1.204283	1.097610	1.125581	1.059926	1.171062	1.513818
chr15:50649000-50921998	chr15	50649000	50921998	chr15	50649000	50921998	255,255,0	1.575000	272998	1.652283	1.656771	1.701511	1.574578	1.583557	1.641380
chr15:51903000-52475998	chr15	51903000	52475998	chr15	51903000	52475998	255,255,0	2.231000	572998	2.317408	2.173126	2.231064	2.151462	2.116615	2.264157
chr15:52155000-52472998	chr15	52155000	52472998	chr15	52155000	52472998	255,255,0	2.340000	317998	2.255246	2.201190	2.216131	2.053953	2.158542	2.324437
chr15:52488000-54431998	chr15	52488000	54431998	chr15	52488000	54431998	255,255,0	2.415000	1943998	2.415303	2.271657	2.257659	2.007770	2.049934	2.076483
chr15:53112000-53354998	chr15	53112000	53354998	chr15	53112000	53354998	255,255,0	2.435000	242998	2.306622	2.226853	2.319622	2.435075	2.514553	2.504265
chr15:54759000-55025998	chr15	54759000	55025998	chr15	54759000	55025998	255,255,0	1.559000	266998	1.558645	1.603381	1.576551	1.723347	1.726406	1.801778
chr15:55092000-55301998	chr15	55092000	55301998	chr15	55092000	55301998	255,255,0	2.757000	209998	2.880401	2.757289	2.874159	2.972162	2.919393	3.032798
chr15:55560000-56054998	chr15	55560000	56054998	chr15	55560000	56054998	255,255,0	1.602000	494998	1.332678	1.363166	1.330623	1.455374	1.524317	1.601626
chr15:56046000-57530998	chr15	56046000	57530998	chr15	56046000	57530998	255,255,0	1.699000	1484998	1.712406	1.665847	1.697765	1.835949	1.830952	1.869172
chr15:56667000-57509998	chr15	56667000	57509998	chr15	56667000	57509998	255,255,0	1.698000	842998	1.662384	1.697927	1.689571	1.716928	1.615308	1.744941
chr15:57531000-58157998	chr15	57531000	58157998	chr15	57531000	58157998	255,255,0	2.222000	626998	2.329166	2.203888	2.268592	2.217424	2.267896	2.210964
chr15:58452000-58880998	chr15	58452000	58880998	chr15	58452000	58880998	255,255,0	2.918000	428998	3.059926	2.918231	3.042077	2.995144	3.178788	3.261374
chr15:58884000-58940998	chr15	58884000	58940998	chr15	58884000	58940998	255,255,0	1.877000	56998	1.876525	1.810947	1.753715	1.793295	1.841283	1.768774
chr15:58938000-59381998	chr15	58938000	59381998	chr15	58938000	59381998	255,255,0	3.288000	443998	3.189971	3.203727	3.288996	3.350219	3.287988	3.499104
chr15:59382000-59852998	chr15	59382000	59852998	chr15	59382000	59852998	255,255,0	3.022000	470998	2.920180	2.954278	3.076158	3.037307	2.993386	3.046448
chr15:59871000-61106998	chr15	59871000	61106998	chr15	59871000	61106998	255,255,0	1.718000	1235998	1.717735	1.741757	1.719374	1.907732	1.909026	1.985619
chr15:61149000-61982998	chr15	61149000	61982998	chr15	61149000	61982998	255,255,0	1.825000	833998	1.536114	1.478169	1.481777	1.741931	1.699642	1.824774
chr15:61962000-63827998	chr15	61962000	63827998	chr15	61962000	63827998	255,255,0	1.780000	1865998	1.779967	1.742415	1.728906	2.034474	1.925135	2.055031
chr15:63888000-64124998	chr15	63888000	64124998	chr15	63888000	64124998	255,255,0	4.796000	236998	4.637982	4.205357	4.474519	4.796386	4.622688	4.704161
chr15:64680000-65714998	chr15	64680000	65714998	chr15	64680000	65714998	255,255,0	3.048000	1034998	3.148223	3.040788	3.120076	3.229682	3.217396	3.215471
chr15:66027000-66482998	chr15	66027000	66482998	chr15	66027000	66482998	255,255,0	2.229000	455998	2.219260	2.061061	2.198000	2.396859	2.439509	2.338423
chr15:66669000-66902998	chr15	66669000	66902998	chr15	66669000	66902998	255,255,0	2.490000	233998	2.132143	2.033594	2.154660	2.470296	2.490443	2.561915
chr15:66897000-67109998	chr15	66897000	67109998	chr15	66897000	67109998	255,255,0	3.756000	212998	3.808112	3.599560	3.676252	3.613554	3.489100	3.623280
chr15:68250000-68366998	chr15	68250000	68366998	chr15	68250000	68366998	255,255,0	2.746000	116998	2.850993	2.745706	2.560387	2.268206	2.372731	2.266774
chr15:68421000-68936998	chr15	68421000	68936998	chr15	68421000	68936998	255,255,0	1.656000	515998	1.659849	1.654080	1.700376	1.870359	1.872594	2.092881
chr15:68913000-69938998	chr15	68913000	69938998	chr15	68913000	69938998	255,255,0	1.542000	1025998	1.274079	1.291302	1.284790	1.451050	1.443338	1.541513
chr15:68922000-69113998	chr15	68922000	69113998	chr15	68922000	69113998	255,255,0	1.530000	191998	1.196003	1.176463	1.262841	1.504709	1.530294	1.525826
chr15:68928000-70925998	chr15	68928000	70925998	chr15	68928000	70925998	255,255,0	1.511000	1997998	1.510544	1.505052	1.483661	1.419455	1.431763	1.505066
chr15:71439000-71903998	chr15	71439000	71903998	chr15	71439000	71903998	255,255,0	3.846000	464998	3.617926	3.463999	3.571116	3.797749	3.846375	3.783139
chr15:72042000-73052998	chr15	72042000	73052998	chr15	72042000	73052998	255,255,0	2.786000	1010998	2.842928	2.785600	2.838826	2.700333	2.772545	2.761355
chr15:73062000-73193998	chr15	73062000	73193998	chr15	73062000	73193998	255,255,0	3.983000	131998	4.148101	3.761395	4.343095	3.721693	4.217942	3.982847
chr15:73296000-73565998	chr15	73296000	73565998	chr15	73296000	73565998	255,255,0	1.995000	269998	1.994567	2.000726	1.881869	1.970365	2.026467	2.045672
chr15:73569000-73694998	chr15	73569000	73694998	chr15	73569000	73694998	255,255,0	1.920000	125998	1.798213	1.774275	1.920363	1.760984	1.795611	1.888726
chr15:73713000-73763998	chr15	73713000	73763998	chr15	73713000	73763998	255,255,0	2.797000	50998	2.193869	2.023144	2.289386	2.797470	2.637736	2.738483
chr15:73782000-74558998	chr15	73782000	74558998	chr15	73782000	74558998	255,255,0	2.420000	776998	2.399096	2.420361	2.382971	2.637495	2.589053	2.710943
chr15:74634000-74699998	chr15	74634000	74699998	chr15	74634000	74699998	255,255,0	2.788000	65998	2.754224	2.818809	2.788163	3.020439	2.860406	2.909651
chr15:74889000-75026998	chr15	74889000	75026998	chr15	74889000	75026998	255,255,0	2.681000	137998	2.789830	2.681016	2.710498	2.701003	2.657616	2.758796
chr15:75534000-75689998	chr15	75534000	75689998	chr15	75534000	75689998	255,255,0	3.290000	155998	3.080719	2.882627	3.186121	3.415475	3.290016	3.520660
chr15:75711000-75842998	chr15	75711000	75842998	chr15	75711000	75842998	255,255,0	2.773000	131998	2.560013	2.502339	2.653841	2.772834	2.806447	2.940579
chr15:75840000-75896998	chr15	75840000	75896998	chr15	75840000	75896998	255,255,0	1.736000	56998	1.511864	1.449047	1.444154	1.625686	1.504964	1.568131
chr15:76074000-76163998	chr15	76074000	76163998	chr15	76074000	76163998	255,255,0	1.721000	89998	1.839853	1.674811	1.721069	1.962673	1.858993	2.080957
chr15:76233000-76340998	chr15	76233000	76340998	chr15	76233000	76340998	255,255,0	2.248000	107998	2.247876	2.145084	2.167125	2.142904	2.203467	2.123921
chr15:76344000-76526998	chr15	76344000	76526998	chr15	76344000	76526998	255,255,0	1.607000	182998	1.586050	1.604579	1.607216	1.467236	1.527839	1.539842
chr15:76398000-76517998	chr15	76398000	76517998	chr15	76398000	76517998	255,255,0	1.563000	119998	1.546918	1.557355	1.506397	1.563114	1.522502	1.616302
chr15:76542000-76616998	chr15	76542000	76616998	chr15	76542000	76616998	255,255,0	1.737000	74998	1.604635	1.661236	1.610513	1.627833	1.737083	1.944991
chr15:76656000-76709998	chr15	76656000	76709998	chr15	76656000	76709998	255,255,0	2.387000	53998	2.495735	2.172394	2.387116	2.344603	2.354508	2.360902
chr15:76725000-76958998	chr15	76725000	76958998	chr15	76725000	76958998	255,255,0	2.181000	233998	2.179643	2.132251	2.146265	2.160295	2.009765	2.181074
chr15:76968000-77387998	chr15	76968000	77387998	chr15	76968000	77387998	255,255,0	2.625000	419998	2.899522	2.723158	2.813328	2.662001	2.608021	2.620543
chr15:77391000-77708998	chr15	77391000	77708998	chr15	77391000	77708998	255,255,0	2.017000	317998	1.925213	2.017242	1.957875	1.968507	1.894159	1.956364
chr15:77721000-77924998	chr15	77721000	77924998	chr15	77721000	77924998	255,255,0	3.084000	203998	3.084486	3.217564	3.114116	3.192264	3.136386	3.187541
chr15:77925000-77978998	chr15	77925000	77978998	chr15	77925000	77978998	255,255,0	2.340000	53998	2.339658	2.217995	2.193364	2.077315	2.059366	2.038909
chr15:77973000-78176998	chr15	77973000	78176998	chr15	77973000	78176998	255,255,0	2.664000	203998	2.592139	2.539215	2.585292	2.663918	2.696297	2.674316
chr15:78177000-78245998	chr15	78177000	78245998	chr15	78177000	78245998	255,255,0	2.076000	68998	1.900324	1.866058	1.934388	2.067851	2.109882	2.075554
chr15:78252000-78371998	chr15	78252000	78371998	chr15	78252000	78371998	255,255,0	1.632000	119998	1.524637	1.447932	1.492862	1.644982	1.632360	1.668444
chr15:78438000-78587998	chr15	78438000	78587998	chr15	78438000	78587998	255,255,0	2.005000	149998	2.086681	2.005220	2.115335	2.127954	2.134157	2.215732
chr15:78582000-78773998	chr15	78582000	78773998	chr15	78582000	78773998	255,255,0	2.219000	191998	1.783113	1.844932	1.832293	2.047445	1.983507	2.097109
chr15:78819000-78875998	chr15	78819000	78875998	chr15	78819000	78875998	255,255,0	1.964000	56998	1.922384	1.930783	1.959542	1.815792	1.913817	1.899038
chr15:78897000-79079998	chr15	78897000	79079998	chr15	78897000	79079998	255,255,0	2.369000	182998	2.368663	2.130914	2.172955	2.102508	2.017206	2.121556
chr15:79164000-79649998	chr15	79164000	79649998	chr15	79164000	79649998	255,255,0	2.142000	485998	2.161471	2.210636	2.132959	2.090744	2.113675	2.164081
chr15:79743000-79937998	chr15	79743000	79937998	chr15	79743000	79937998	255,255,0	1.927000	194998	1.830940	1.792516	1.775037	1.814890	1.927313	1.891439
chr15:79749000-79835998	chr15	79749000	79835998	chr15	79749000	79835998	255,255,0	1.971000	86998	2.098799	1.941733	1.979603	1.812948	1.864655	1.784419
chr15:79833000-79886998	chr15	79833000	79886998	chr15	79833000	79886998	255,255,0	1.690000	53998	1.705538	1.608483	1.689691	1.710472	1.764854	1.850617
chr15:79938000-80081998	chr15	79938000	80081998	chr15	79938000	80081998	255,255,0	3.521000	143998	3.720626	3.520900	3.734111	3.432798	3.460211	3.569754
chr15:80082000-80261998	chr15	80082000	80261998	chr15	80082000	80261998	255,255,0	3.818000	179998	3.817625	3.412515	3.700047	3.523613	3.590927	3.506670
chr15:80262000-80705998	chr15	80262000	80705998	chr15	80262000	80705998	255,255,0	4.317000	443998	4.359139	4.127775	4.317265	4.574810	4.412805	4.634235
chr15:80703000-80954998	chr15	80703000	80954998	chr15	80703000	80954998	255,255,0	2.517000	251998	2.511832	2.431936	2.509380	2.456267	2.410282	2.433326
chr15:81021000-81209998	chr15	81021000	81209998	chr15	81021000	81209998	255,255,0	2.498000	188998	2.642391	2.497645	2.539968	2.677027	2.716266	2.706442
chr15:81216000-81311998	chr15	81216000	81311998	chr15	81216000	81311998	255,255,0	1.786000	95998	1.659066	1.688174	1.681597	1.746085	1.775269	1.785974
chr15:81432000-81692998	chr15	81432000	81692998	chr15	81432000	81692998	255,255,0	1.915000	260998	1.906391	1.935227	1.893891	1.847598	1.869739	1.924638
chr15:81441000-81611998	chr15	81441000	81611998	chr15	81441000	81611998	255,255,0	2.069000	170998	1.892864	1.870296	1.850904	2.069375	1.829928	2.004624
chr15:81720000-82040998	chr15	81720000	82040998	chr15	81720000	82040998	255,255,0	1.630000	320998	1.684196	1.617320	1.731087	1.591223	1.665901	1.617763
chr15:81732000-81812998	chr15	81732000	81812998	chr15	81732000	81812998	255,255,0	1.650000	80998	1.650724	1.609322	1.635315	1.661962	1.580468	1.649813
chr15:81822000-81917998	chr15	81822000	81917998	chr15	81822000	81917998	255,255,0	1.604000	95998	1.591093	1.542056	1.511251	1.603517	1.536845	1.422936
chr15:81930000-81998998	chr15	81930000	81998998	chr15	81930000	81998998	255,255,0	1.649000	68998	1.684867	1.512599	1.591380	1.649321	1.602172	1.578941
chr15:82131000-82244998	chr15	82131000	82244998	chr15	82131000	82244998	255,255,0	3.063000	113998	3.317802	2.958140	3.092264	3.044890	3.062630	3.174213
chr15:82257000-82427998	chr15	82257000	82427998	chr15	82257000	82427998	255,255,0	1.936000	170998	1.918821	1.935924	1.846434	1.860338	1.930358	1.896534
chr15:82263000-82352998	chr15	82263000	82352998	chr15	82263000	82352998	255,255,0	1.893000	89998	2.016261	1.864059	1.889645	1.872549	1.827288	1.840452
chr15:82434000-82784998	chr15	82434000	82784998	chr15	82434000	82784998	255,255,0	1.906000	350998	1.670221	1.644900	1.602858	1.813730	1.908783	1.906194
chr15:82800000-83048998	chr15	82800000	83048998	chr15	82800000	83048998	255,255,0	2.981000	248998	3.173138	2.980719	3.017859	3.076074	3.056197	3.095588
chr15:83748000-84068998	chr15	83748000	84068998	chr15	83748000	84068998	255,255,0	2.296000	320998	2.103401	2.112616	2.136931	2.295558	2.275555	2.301303
chr15:83850000-84062998	chr15	83850000	84062998	chr15	83850000	84062998	255,255,0	2.292000	212998	2.203971	2.182937	2.292122	2.243544	2.132567	2.260217
chr15:84204000-84638998	chr15	84204000	84638998	chr15	84204000	84638998	255,255,0	2.730000	434998	2.659080	2.612915	2.730298	3.218689	3.104295	3.166006
chr15:84756000-84929998	chr15	84756000	84929998	chr15	84756000	84929998	255,255,0	2.346000	173998	2.388016	2.386355	2.345669	2.300375	2.294163	2.280694
chr15:84996000-85076998	chr15	84996000	85076998	chr15	84996000	85076998	255,255,0	2.309000	80998	2.250383	2.055925	2.351628	2.322075	2.405750	2.309075
