gene	chr	start	end	wt_hmc	hmc_ctrl_M	hmc_ctrl_F	gb_ctrl_signal	dmr_qvalue	mod_difference	significant	chromatin_state	pred_prob_a
Chst12	chr5	140505549	140525723	0.172	0.172	0.172	0.570659	7.01662476216887e-06	-0.0266990574544924	TRUE	Other	0.680816766327907
Snrnp70	chr7	45376452	45395741	0.172	0.169	0.175	0.374201	5.12299608491253e-06	-0.0268855305052086	TRUE	Other	0.680816766327907
Car11	chr7	45699842	45704681	0.172	0.163	0.181	1.192256	3.28967831902758e-05	-0.0418449925065152	TRUE	Active_Promoter	0.680816766327907
Cdipt	chr7	126975913	126980500	0.172	0.182	0.162	0.704947	0.570550279088878	-0.00988864557284971	FALSE	Other	0.680816766327907
Uhmk1	chr1	170193419	170215396	0.1715	0.165	0.178	0.815991	2.38683890183251e-12	-0.0358291659071172	TRUE	Active_Promoter	0.67921972268508
Fmn2	chr1	174501824	174822728	0.1715	0.169	0.174	1.118361	6.38200605591328e-10	-0.0117074061220116	TRUE	Active_Promoter	0.67921972268508
Smyd3	chr1	178951959	179518040	0.1715	0.171	0.172	1.304992	2.84880238414716e-32	-0.013198613437219	TRUE	Active_Promoter	0.67921972268508
Ppia	chr11	6415442	6419816	0.1715	0.182	0.161	NA	9.49193468392931e-06	-0.055908256381623	TRUE	Poised_Enhancer	0.67921972268508
Llgl1	chr11	60699722	60714185	0.1715	0.174	0.169	0.931687	0.000158216672461184	-0.0286225518609114	TRUE	Other	0.67921972268508
Smg6	chr11	74925822	75164447	0.1715	0.169	0.174	0.706986	1.99659988160548e-27	-0.0248627229367056	TRUE	Other	0.67921972268508
Pex12	chr11	83294641	83302585	0.1715	0.172	0.171	0.556607	0.0254435722337191	-0.0530821843444822	TRUE	Other	0.67921972268508
Lgals3bp	chr11	118392750	118402091	0.1715	0.158	0.185	2.622552	0.188986872910071	-0.0155407486594493	FALSE	Other	0.67921972268508
Fam49a	chr12	12262138	12380964	0.1715	0.165	0.178	NA	0.00123378124678244	0.0103872811035125	TRUE	Active_Promoter	0.67921972268508
Akap6	chr12	52699382	53155598	0.1715	0.169	0.174	1.316916	9.40002841500736e-08	-0.00724259345021341	TRUE	Active_Promoter	0.67921972268508
Oxsm	chr14	16238651	16249807	0.1715	0.18	0.163	1.297172	0.00787003915736613	-0.0259399652118551	TRUE	Active_Promoter	0.67921972268508
Cdh18	chr15	22549021	23474417	0.1715	0.174	0.169	0.881108	6.78303949669362e-78	-0.0233055790278573	TRUE	Active_Promoter	0.67921972268508
Klf10	chr15	38291462	38300705	0.1715	0.172	0.171	2.380907	0.00370990540913692	-0.0277855387000346	TRUE	Active_Promoter	0.67921972268508
Sun2	chr15	79724069	79742535	0.1715	0.163	0.18	1.332369	0.00050196631932973	-0.0225930952694073	TRUE	Other	0.67921972268508
Hlcs	chr16	94128881	94313570	0.1715	0.171	0.172	1.544728	5.34582267387131e-63	-0.0291445333489878	TRUE	Active_Promoter	0.67921972268508
Khsrp	chr17	57021050	57031521	0.1715	0.182	0.161	0.631255	0.0558894070980839	-0.0198242368000161	FALSE	Other	0.67921972268508
Pcdhac1	chr18	37090012	37187656	0.1715	0.166	0.177	1.065585	9.85480534598985e-06	-0.0162849348143194	TRUE	Active_Promoter	0.67921972268508
1110059E24Rik	chr19	21581201	21652975	0.1715	0.168	0.175	0.751519	7.01238316807117e-40	-0.0414272585984782	TRUE	Active_Promoter	0.67921972268508
Sardh	chr2	27188392	27248336	0.1715	0.167	0.176	2.792788	0.0733018566745702	-0.00934058728177528	FALSE	Other	0.67921972268508
Vps16	chr2	130424338	130444268	0.1715	0.17	0.173	1.009732	0.00105517548660481	-0.0226229735358628	TRUE	Active_Promoter	0.67921972268508
Dok5	chr2	170731806	170879768	0.1715	0.173	0.17	1.749225	2.42662384893502e-08	-0.0117458685122176	TRUE	Active_Promoter	0.67921972268508
Tshb	chr3	102775464	102782717	0.1715	0.169	0.174	1.835039	0.976981467596214	-0.000880321836605136	FALSE	Other	0.67921972268508
Olfml3	chr3	103722221	103738000	0.1715	0.167	0.176	3.564527	0.822956315228547	0.00374386884315964	FALSE	Other	0.67921972268508
Rho	chr6	115931747	115940035	0.1715	0.179	0.164	2.322438	0.219198620464995	-0.0137711334947166	FALSE	Other	0.67921972268508
Borcs5	chr6	134639509	134711186	0.1715	0.171	0.172	1.131719	4.96939806036441e-14	-0.0254463683632328	TRUE	Active_Promoter	0.67921972268508
Sertad1	chr7	27486909	27490315	0.1715	0.185	0.158	1.605012	0.118802971908604	-0.0256168022602303	FALSE	Other	0.67921972268508
Zfp719	chr7	43579609	43593234	0.1715	0.169	0.174	0.292207	4.30824595799235e-09	-0.0446921041021105	TRUE	Active_Promoter	0.67921972268508
Eed	chr7	89954653	89980982	0.1715	0.17	0.173	0.469463	0.021768280242786	-0.0142536801302107	TRUE	Active_Promoter	0.67921972268508
Far1	chr7	113513833	113571510	0.1715	0.165	0.178	0.564103	4.99148393667571e-16	-0.0382673579016411	TRUE	Active_Promoter	0.67921972268508
Rps15a	chr7	118104371	118116187	0.1715	0.17	0.173	0.44069	0.153833951464523	-0.0156899860161817	FALSE	Other	0.67921972268508
Glrx3	chr7	137437613	137468593	0.1715	0.173	0.17	0.634046	4.24667837186455e-07	-0.0246494637555568	TRUE	Other	0.67921972268508
Unc13a	chr8	71624416	71671756	0.1715	0.176	0.167	1.664945	2.35120823470016e-08	-0.0277623181402709	TRUE	Active_Promoter	0.67921972268508
Sat1	chrX	155213131	155216448	0.1715	0.22	0.123	1.458286	0.200645437518659	-0.0322908826440979	FALSE	Active_Promoter	0.67921972268508
Fbxw4	chr19	45578253	45660311	0.171	0.171	0.171	1.02488	4.459448459248e-09	-0.0188484687899078	TRUE	Other	0.677618472028274
Chrm4	chr2	91927248	91928687	0.171	0.171	0.171	NA	0.752964628105361	-0.00597909225122967	FALSE	Poised_Enhancer	0.677618472028274
Exoc4	chr6	33249084	33973978	0.171	0.171	0.171	1.176366	1.11332123114454e-74	-0.022215683204533	TRUE	Other	0.677618472028274
Srpk3	chrX	73774404	73778924	0.171	0.203	0.139	0.880967	0.429998153474061	0.0383571370413476	FALSE	Other	0.677618472028274
Fundc2	chrX	75382398	75396458	0.171	0.23	0.112	0.208656	0.0957099258267171	-0.0256284517759225	FALSE	Other	0.677618472028274
Stum	chr1	180432386	180483503	0.171	0.168	0.174	2.801755	0.00298570870892081	-0.0133731767301654	TRUE	Repressed_Promoter	0.677618472028273
Capn2	chr1	182467259	182517607	0.171	0.174	0.168	1.604319	1.08161683025412e-14	-0.0305759693029151	TRUE	Active_Promoter	0.677618472028273
Iyd	chr10	3540239	3554876	0.171	0.164	0.178	1.785222	0.889832624782561	0.0023018413893145	FALSE	Other	0.677618472028273
Cd164	chr10	41519413	41531047	0.171	0.166	0.176	1.299268	0.00558229010839192	-0.0243280212081784	TRUE	Active_Promoter	0.677618472028273
2610008E11Rik	chr10	79064373	79097599	0.171	0.17	0.172	0.187634	0.0160329120899544	-0.0162685114531579	TRUE	Active_Promoter	0.677618472028273
Glt8d2	chr10	82650432	82690649	0.171	0.173	0.169	0.73712	0.459850451291875	0.0042920483316678	FALSE	Other	0.677618472028273
Pym1	chr10	128747888	128766563	0.171	0.17	0.172	0.351775	0.000270351932640819	-0.0276098050453346	TRUE	Active_Promoter	0.677618472028273
Eif4enif1	chr11	3202391	3244587	0.171	0.162	0.18	0.284762	1.75277079827309e-09	-0.0308024585950272	TRUE	Other	0.677618472028273
Rasl10a	chr11	5058127	5060384	0.171	0.216	0.126	7.257959	0.0964233513207551	-0.0509690280963839	FALSE	Repressed_Promoter	0.677618472028273
Tns3	chr11	8431651	8664680	0.171	0.17	0.172	1.841815	4.35578388744752e-30	-0.0212221099403972	TRUE	Other	0.677618472028273
Glud1	chr14	34310726	34345264	0.171	0.165	0.177	0.587646	0.000421321491446877	-0.018931920423441	TRUE	Active_Promoter	0.677618472028273
Clec16a	chr16	10545338	10744877	0.171	0.169	0.173	1.401748	3.45741644126362e-29	-0.0280618218861564	TRUE	Other	0.677618472028273
Slc49a4	chr16	35694061	35769355	0.171	0.168	0.174	1.044252	9.03942019812534e-07	-0.0150267402980893	TRUE	Active_Promoter	0.677618472028273
Zbtb22	chr17	33915903	33919324	0.171	0.17	0.172	1.89614	0.0352818147791269	-0.0253871830327398	TRUE	Active_Promoter	0.677618472028273
Tnfrsf21	chr17	43016554	43089188	0.171	0.17	0.172	1.213633	0.177082043083066	0.0051952888822844	FALSE	Active_Promoter	0.677618472028273
Fer	chr17	63863061	64139495	0.171	0.17	0.172	1.253908	6.20459539385678e-54	-0.029225819698466	TRUE	Active_Promoter	0.677618472028273
Map3k8	chr18	4331326	4353014	0.171	0.165	0.177	1.556064	3.2285778906402e-06	-0.0311282373317405	TRUE	Active_Promoter	0.677618472028273
Crb2	chr2	37776248	37799102	0.171	0.161	0.181	5.050339	0.0740591805655551	-0.01440313717439	FALSE	Repressed_Promoter	0.677618472028273
Chp1	chr2	119547696	119587026	0.171	0.169	0.173	0.412987	0.00240017273642577	-0.0156148724786974	TRUE	Active_Promoter	0.677618472028273
Dpm1	chr2	168209047	168230590	0.171	0.164	0.178	0.380106	1.21560542285265e-11	-0.0401737757839057	TRUE	Active_Promoter	0.677618472028273
Cdh4	chr2	179442430	179899372	0.171	0.17	0.172	2.554415	3.24648984418172e-35	0.0177730998737035	TRUE	Other	0.677618472028273
Metap1	chr3	138458955	138489514	0.171	0.173	0.169	1.070611	3.29961105898363e-27	-0.046852928021347	TRUE	Active_Promoter	0.677618472028273
Sfswap	chr5	129501220	129571383	0.171	0.174	0.168	0.537853	1.14198677812542e-33	-0.0409960687622834	TRUE	Other	0.677618472028273
A430033K04Rik	chr5	138622858	138652413	0.171	0.172	0.17	0.282245	2.89375165950795e-12	-0.0373291023656667	TRUE	Active_Promoter	0.677618472028273
Gm45140	chr6	87788860	87835794	0.171	0.17	0.172	NA	5.70973865573856e-08	-0.0268317102598965	TRUE	Active_Promoter	0.677618472028273
Bax	chr7	45461696	45466897	0.171	0.172	0.17	0.412637	0.012570657684904	-0.0293014311517406	TRUE	Other	0.677618472028273
Mtmr10	chr7	64287652	64340805	0.171	0.167	0.175	0.759971	2.12318682423999e-18	-0.0332092343489382	TRUE	Active_Promoter	0.677618472028273
Parva	chr7	112427504	112591691	0.171	0.17	0.172	1.222364	7.58895143177244e-19	-0.021335426516379	TRUE	Other	0.677618472028273
Tbc1d10b	chr7	127197458	127208467	0.171	0.161	0.181	0.449918	0.497492931899423	-0.00562490257051909	FALSE	Other	0.677618472028273
Psd3	chr8	67689081	68212026	0.171	0.172	0.17	1.071603	1.37559776230016e-25	-0.0153883348386124	TRUE	Active_Promoter	0.677618472028273
Tmem161a	chr8	70172355	70183680	0.171	0.158	0.184	0.625099	8.63626505271235e-05	-0.0362646119971846	TRUE	Other	0.677618472028273
Cog8	chr8	107046288	107056688	0.171	0.161	0.181	0.604891	3.7481575082427e-06	-0.0393092227264436	TRUE	Active_Promoter	0.677618472028273
Ogt	chrX	101640059	101684350	0.171	0.235	0.107	0.534033	7.14330242865706e-05	-0.0195054794873699	TRUE	Bivalent_Promoter	0.677618472028273
Kif3a	chr11	53567378	53601966	0.1705	0.171	0.17	0.475526	3.05940926557039e-16	-0.0341110773841229	TRUE	Other	0.676013041011214
Arpc3	chr5	122391877	122414183	0.1705	0.171	0.17	0.435377	9.82885984322728e-06	-0.0251206583068201	TRUE	Other	0.676013041011214
Spcs3	chr8	54520432	54529997	0.1705	0.17	0.171	1.08918	0.0027858107796608	-0.0266777387108513	TRUE	Active_Promoter	0.676013041011214
Fam135a	chr1	24011092	24100340	0.1705	0.166	0.175	0.919837	6.2804433638675e-38	-0.0409073546375266	TRUE	Active_Promoter	0.676013041011214
Raph1	chr1	60482291	60567103	0.1705	0.173	0.168	0.93737	1.78568867800534e-06	-0.0177392524044876	TRUE	Active_Promoter	0.676013041011214
Tada1	chr1	166379096	166393620	0.1705	0.168	0.173	1.23271	2.13300158072497e-11	-0.0435159631696885	TRUE	Active_Promoter	0.676013041011214
Wdr26	chr1	181173227	181212000	0.1705	0.173	0.168	0.39287	1.68078597986726e-20	-0.0389828768241569	TRUE	Active_Promoter	0.676013041011214
Zbtb24	chr10	41450382	41465573	0.1705	0.174	0.167	1.144454	4.22841691800387e-08	-0.0371276223881005	TRUE	Other	0.676013041011214
Hsp90b1	chr10	86690208	86705508	0.1705	0.176	0.165	0.805393	4.38176969048111e-07	-0.0319183101643142	TRUE	Active_Promoter	0.676013041011214
Rmnd5b	chr11	51623670	51635895	0.1705	0.164	0.177	0.491173	3.18369259401225e-05	-0.033426626743242	TRUE	Other	0.676013041011214
Zfp672	chr11	58315113	58330338	0.1705	0.165	0.176	0.490487	1.04334854277771e-07	-0.0379848391189258	TRUE	Active_Promoter	0.676013041011214
Fxr2	chr11	69632989	69653296	0.1705	0.168	0.173	0.282271	2.06092402289686e-06	-0.0260796529697443	TRUE	Other	0.676013041011214
Dgke	chr11	89035178	89066849	0.1705	0.163	0.178	0.575558	2.72515892301966e-07	-0.023521003542875	TRUE	Active_Promoter	0.676013041011214
Ghdc	chr11	100766031	100770956	0.1705	0.172	0.169	1.450809	0.714455124766098	0.0114121972295632	FALSE	Other	0.676013041011214
Acot1	chr12	84009489	84018370	0.1705	0.165	0.176	2.255209	0.256877087113261	-0.0128611463496562	FALSE	Other	0.676013041011214
Zfp410	chr12	84316851	84343722	0.1705	0.168	0.173	0.472277	1.14916029207633e-10	-0.0336955506681599	TRUE	Active_Promoter	0.676013041011214
Slc22a23	chr13	34179157	34345181	0.1705	0.176	0.165	1.791498	0.164951316965979	-0.00423101315536295	FALSE	Active_Promoter	0.676013041011214
Pheta2	chr15	82338941	82345742	0.1705	0.168	0.173	1.33126	0.518210376077898	0.00843397889768455	FALSE	Other	0.676013041011214
Shisal1	chr15	84379202	84447096	0.1705	0.173	0.168	2.906653	1.37553323554763e-18	0.0370300141818777	TRUE	Repressed_Promoter	0.676013041011214
Cox17	chr16	38346990	38352762	0.1705	0.156	0.185	1.0889	0.000543667262720988	-0.0376367232619249	TRUE	Other	0.676013041011214
Ppil1	chr17	29250802	29264185	0.1705	0.159	0.182	0.986359	0.000425741702377648	-0.0256481333769805	TRUE	Other	0.676013041011214
Tm9sf3	chr19	41210843	41263996	0.1705	0.163	0.178	0.585121	1.02318495098884e-21	-0.0350903975671051	TRUE	Other	0.676013041011214
Pip4k2a	chr2	18842254	18998125	0.1705	0.168	0.173	1.636814	8.57304635875661e-10	-0.0141983449494869	TRUE	Active_Promoter	0.676013041011214
Slc1a2	chr2	102658658	102790783	0.1705	0.167	0.174	2.064059	0.934280276570547	-0.00018234225532604	FALSE	Active_Promoter	0.676013041011214
Sars	chr3	108424864	108445208	0.1705	0.175	0.166	NA	9.08946967046426e-11	-0.0346958983690121	TRUE	Active_Promoter	0.676013041011214
Dnajb4	chr3	152178510	152210301	0.1705	0.177	0.164	0.775946	8.62810918147563e-14	-0.0372968650067637	TRUE	Active_Promoter	0.676013041011214
Dcaf12	chr4	41291299	41314888	0.1705	0.179	0.162	0.606282	0.000290414011463332	-0.0210890760774556	TRUE	Active_Promoter	0.676013041011214
Hp1bp3	chr4	138216295	138244682	0.1705	0.168	0.173	0.43521	5.75706924896296e-07	-0.0241100612213634	TRUE	Active_Promoter	0.676013041011214
Setd1b	chr5	123142192	123168628	0.1705	0.166	0.175	0.878674	3.0592747629393e-05	-0.0209614373363637	TRUE	Other	0.676013041011214
Tmem248	chr5	130217080	130243764	0.1705	0.163	0.178	0.289826	8.25688718450141e-11	-0.0343982610234161	TRUE	Other	0.676013041011214
Vgll4	chr6	114860627	114969993	0.1705	0.172	0.169	1.791644	6.29705952928855e-12	-0.0188486371276122	TRUE	Active_Promoter	0.676013041011214
Stk38l	chr6	146724994	146778811	0.1705	0.172	0.169	1.347918	4.47783714070391e-09	-0.027124340861623	TRUE	Active_Promoter	0.676013041011214
Irgc1	chr7	24431921	24452296	0.1705	0.173	0.168	NA	0.0972799936887112	-0.0116924851236138	FALSE	Other	0.676013041011214
Zfp715	chr7	43296196	43313293	0.1705	0.176	0.165	0.346776	1.91339057916371e-07	-0.0427518989442662	TRUE	Other	0.676013041011214
Nup62	chr7	44816087	44830811	0.1705	0.165	0.176	0.615081	0.14106663270622	-0.0133040360908463	FALSE	Other	0.676013041011214
Snx25	chr8	46033260	46152158	0.1705	0.168	0.173	0.723586	2.61298536734795e-16	-0.0219715683741406	TRUE	Active_Promoter	0.676013041011214
Cdkn2aip	chr8	47709343	47713931	0.1705	0.162	0.179	1.280072	5.20861994422132e-06	-0.0494460722025438	TRUE	Active_Promoter	0.676013041011214
Gpr34	chrX	13632088	13640857	0.1705	0.222	0.119	0.587791	0.108257508853125	-0.0186816917909355	FALSE	Other	0.676013041011214
Trak2	chr1	58900448	58973429	0.17	0.169	0.171	0.732057	1.72644502670616e-07	-0.0189913335696832	TRUE	Active_Promoter	0.674403456652756
Ndufa10	chr1	92439009	92473859	0.17	0.17	0.17	0.723237	8.62846780225992e-10	-0.0323828170001504	TRUE	Active_Promoter	0.674403456652756
Flot2	chr11	78037930	78060433	0.17	0.169	0.171	0.542128	3.35242170163226e-08	-0.0338079166912934	TRUE	Other	0.674403456652756
Copz1	chr15	103272713	103299867	0.17	0.17	0.17	0.915628	9.00991600809112e-08	-0.029661647527068	TRUE	Active_Promoter	0.674403456652756
Rmi2	chr16	10835058	10892965	0.17	0.169	0.171	2.304309	1.90601505213839e-05	-0.0202039459619635	TRUE	Other	0.674403456652756
Dync1i2	chr2	71211705	71263302	0.17	0.171	0.169	0.76814	0.0141841128375346	-0.0115648581084007	TRUE	Active_Promoter	0.674403456652756
Sort1	chr3	108284081	108361510	0.17	0.169	0.171	1.182511	2.05990544873594e-06	-0.0142801439971291	TRUE	Other	0.674403456652756
Svep1	chr4	58042441	58206858	0.17	0.17	0.17	1.272982	6.94219982901862e-181	-0.0574488714258508	TRUE	Active_Promoter	0.674403456652756
Nemp2	chr1	52630702	52651918	0.17	0.167	0.173	1.475492	7.22250821380653e-14	-0.0436100142557062	TRUE	Active_Promoter	0.674403456652756
Zwint	chr10	72654844	72674963	0.17	0.156	0.184	0.696147	0.00206431200531839	-0.0205391236772878	TRUE	Active_Promoter	0.674403456652756
Myo1a	chr10	127705169	127720939	0.17	0.178	0.162	1.751503	0.334743102069691	0.00733791204228601	FALSE	Repressed_Promoter	0.674403456652756
Ankrd52	chr10	128377114	128408703	0.17	0.174	0.166	1.36033	3.53113560281456e-06	-0.023520241668973	TRUE	Active_Promoter	0.674403456652756
Krtap17-1	chr11	99993233	99993993	0.17	0.179	0.161	2.449599	0.991525975558323	0.00218355228465966	FALSE	Other	0.674403456652756
Sost	chr11	101962457	101967014	0.17	0.16	0.18	4.277321	0.000964763154678082	-0.0642320426930944	TRUE	Repressed_Promoter	0.674403456652756
Dcakd	chr11	102994046	103028332	0.17	0.167	0.173	0.61522	1.94513997638903e-05	-0.0191300559220709	TRUE	Other	0.674403456652756
Socs4	chr14	47276930	47296101	0.17	0.172	0.168	0.610965	5.03363338669823e-06	-0.0318077447183628	TRUE	Active_Promoter	0.674403456652756
Sub1	chr15	11981338	11996982	0.17	0.16	0.18	1.2603	0.056747816727983	-0.0167377464734809	FALSE	Active_Promoter	0.674403456652756
Csnk1e	chr15	79417855	79455565	0.17	0.161	0.179	1.856947	0.0303052131602088	-0.0110626078194621	TRUE	Other	0.674403456652756
Gtf2e1	chr16	37509789	37539788	0.17	0.172	0.168	0.831234	5.91856030615784e-18	-0.0421372822017878	TRUE	Other	0.674403456652756
Mrpl28	chr17	26123499	26126612	0.17	0.164	0.176	0.774941	0.193710212067604	-0.0242675257273779	FALSE	Other	0.674403456652756
H2-T24	chr17	36005694	36020559	0.17	0.175	0.165	0.183104	0.0168228745574378	-0.0250713736476908	TRUE	Other	0.674403456652756
Polr1c	chr17	46243919	46248053	0.17	0.161	0.179	0.602215	0.19172930251817	-0.0182272703379497	FALSE	Active_Promoter	0.674403456652756
Atp5e	chr2	174461071	174464104	0.17	0.178	0.162	NA	0.578981037220816	-0.0103665348665657	FALSE	Active_Promoter	0.674403456652756
Ampd2	chr3	108074061	108086650	0.17	0.168	0.172	2.253771	0.00743633373660336	-0.0263136829107621	TRUE	Active_Promoter	0.674403456652756
Inpp5b	chr4	124741849	124801510	0.17	0.168	0.172	0.589996	1.49847438320093e-12	-0.024956919507009	TRUE	Other	0.674403456652756
Ak2	chr4	128991957	129011528	0.17	0.16	0.18	1.032681	5.29386374898487e-05	-0.0204529533994962	TRUE	Other	0.674403456652756
Tmem150c	chr5	100077871	100159807	0.17	0.175	0.165	1.581457	0.0709809502206107	-0.00608133520987203	FALSE	Active_Promoter	0.674403456652756
Ficd	chr5	113735802	113740599	0.17	0.159	0.181	0.864024	1.16780031677796e-06	-0.0425566039450649	TRUE	Other	0.674403456652756
Hddc3	chr7	80343103	80350546	0.17	0.162	0.178	0.640874	0.281249887177599	-0.0126476806567961	FALSE	Other	0.674403456652756
Ctxn1	chr8	4257659	4259273	0.17	0.158	0.182	3.753108	0.777871606239016	0.0162125053205905	FALSE	Other	0.674403456652756
Emc8	chr8	120653913	120668572	0.17	0.167	0.173	0.968836	3.87583677828529e-08	-0.0371287843824358	TRUE	Active_Promoter	0.674403456652756
Il17c	chr8	122422019	122423638	0.17	0.163	0.177	1.529667	0.264889216637402	-0.0226157630707796	FALSE	Other	0.674403456652756
Neo1	chr9	58874686	59036440	0.17	0.168	0.172	0.58315	1.97129437702906e-25	-0.0261478093982062	TRUE	Active_Promoter	0.674403456652756
Srr	chr11	74906358	74925947	0.1695	0.169	0.17	0.329584	3.87301878184359e-10	-0.0412937858171852	TRUE	Other	0.672789746336045
Rab31	chr17	65651728	65772751	0.1695	0.169	0.17	1.659453	7.17410318205011e-08	-0.0132081956027476	TRUE	Active_Promoter	0.672789746336045
Dnaic1	chr4	41569774	41638157	0.1695	0.168	0.171	NA	0.00440455057497056	-0.0109457651809186	TRUE	Active_Promoter	0.672789746336045
Zbtb8a	chr4	129353627	129378115	0.1695	0.17	0.169	0.330665	7.16192342228486e-14	-0.0341818320493534	TRUE	Other	0.672789746336045
Adgrl3	chr5	81020137	81825132	0.1695	0.17	0.169	1.308839	7.913574434559e-32	0.0138895768452007	TRUE	Active_Promoter	0.672789746336045
Gak	chr5	108569410	108629754	0.1695	0.17	0.169	0.527714	3.05018482052634e-10	-0.0268848600104672	TRUE	Active_Promoter	0.672789746336045
Sbf2	chr7	110308012	110614921	0.1695	0.169	0.17	0.506664	5.5660834967936e-133	-0.0458500517881722	TRUE	Active_Promoter	0.672789746336045
Disc1	chr8	125054194	125261857	0.1695	0.168	0.171	1.901736	0.00391306525320912	-0.00631479936787754	TRUE	Other	0.672789746336045
