loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category	distance_category	direction_label	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	has_H3K27ac	has_H3K27me3	has_H3K4me1	has_H3K4me3	anchor1_distance_to_tss	anchor2_distance_to_tss	anchor1_type	anchor2_type
loop_17877	chr7	102690000	102700000	chr7	102910000	102920000	0.567366923480518	4.75062879184687	1.77749862310126e-5	1.003794648409e-7	TRUE	10	2	220000	Other-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	162	CTCF_Site	Other
loop_14106	chr7	84605000	84610000	chr7	84690000	84695000	-0.406287115961526	5.41497052707681	0.0137933002962889	6.627411553772e-4	TRUE	5	1	85000	Promoter-Other	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	40	Active_Promoter	Other
loop_14120	chr7	101450000	101455000	chr7	101500000	101505000	0.35355051727473	6.61015201157884	0.0036888535072761002	8.05867300692362e-5	TRUE	5	1	50000	Poised_Enhancer-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	20375	24623	Polycomb	Polycomb
loop_14127	chr7	49465000	49470000	chr7	49600000	49605000	0.360983410479192	5.82693517468537	0.0290944056755494	0.0020612986781587	TRUE	5	1	135000	Active_Enhancer-Poised_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	166848	31848	Poised_Enhancer	Poised_Enhancer
loop_17831	chr7	118310000	118320000	chr7	118440000	118450000	0.324882969814513	5.13688888398637	0.0041850016462275	2.577718405285e-4	TRUE	10	2	130000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	66134	0	Poised_Enhancer	Repressed_Promoter
loop_17997	chr7	52030000	52040000	chr7	55710000	55720000	-0.643148296902054	3.62835601374237	4.929718399455e-4	1.3025678697747e-5	TRUE	10	2	3680000	Other-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	14271	48177	Other	CTCF_Site
loop_17914	chr7	71370000	71380000	chr7	71860000	71870000	0.501595482413087	4.73289606368601	1.401005045069e-4	2.25121934086832e-6	TRUE	10	3	490000	Other-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	529692	39692	CTCF_Site	CTCF_Site
loop_18035	chr7	121150000	121160000	chr7	121570000	121580000	0.451754393912083	3.97610810152091	0.0011002524278069	3.94752991949122e-5	TRUE	10	2	420000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	66750	9902	Other	Poised_Enhancer
loop_14332	chr10	25015000	25020000	chr10	25080000	25085000	-0.303262695074357	5.92877085683471	0.0112258993364773	4.569768832333e-4	TRUE	5	1	65000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	87515	152515	Active_Enhancer	Active_Enhancer
loop_14373	chr10	64085000	64090000	chr10	64130000	64135000	-0.372156783496988	5.93425044073691	0.0055777320879021	1.599653732731e-4	TRUE	5	1	45000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	276	39722	Active_Promoter	Poised_Enhancer
loop_18178	chr10	60830000	60840000	chr10	61050000	61060000	0.323900807478822	5.64994185464426	3.493625157513e-4	8.25861372954065e-6	TRUE	10	2	220000	Promoter-Poised_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	18696	Active_Promoter	Poised_Enhancer
loop_18342	chr10	17130000	17140000	chr10	17720000	17730000	-0.438942905209204	4.28645539864464	0.0031983147597217	1.811700036215e-4	TRUE	10	2	590000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	34192	0	Active_Enhancer	Active_Promoter
loop_14407	chr10	66180000	66185000	chr10	66225000	66230000	-0.361941200644724	5.93632530990438	0.0123178874541434	5.397895291883e-4	TRUE	5	1	45000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	34703	24222	Poised_Enhancer	Poised_Enhancer
loop_18321	chr10	29530000	29540000	chr10	29800000	29810000	0.346170752568611	5.34604044591057	2.733183261098e-4	5.83367142906218e-6	TRUE	10	2	270000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0	264132	Repressed_Promoter	CTCF_Site
loop_18301	chr10	87020000	87030000	chr10	87500000	87510000	0.33786098646463403	5.76116848841956	5.022577778875e-4	1.34485778278485e-5	TRUE	10	2	480000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	11974	6339	CTCF_Site	Polycomb
loop_14475	chr10	59490000	59495000	chr10	59610000	59615000	-0.349972299241119	5.76659432755523	0.0059998773862487	1.768398962691e-4	TRUE	5	1	120000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	48221	1691	Poised_Enhancer	Active_Promoter
loop_14488	chr10	75315000	75320000	chr10	75435000	75440000	0.379547031293998	5.86590648825489	0.0094550918544829	3.537260404326e-4	TRUE	5	1	120000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	33884	Repressed_Promoter	Polycomb
loop_18539	chr10	118590000	118600000	chr10	119070000	119080000	0.400972912828945	5.27988375800916	0.0010136760339766	3.5296364922728e-5	TRUE	10	2	480000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	33474	12904	Poised_Enhancer	CTCF_Site
loop_18347	chr10	77080000	77090000	chr10	77250000	77260000	0.330722671738754	5.11246688508527	7.863194967816e-4	2.5258672417828e-5	TRUE	10	2	170000	Promoter-Poised_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	47758	0	Poised_Enhancer	CTCF_Site
loop_18488	chr10	60530000	60540000	chr10	60680000	60690000	0.455156545552741	5.99700524388261	2.92829450751002e-5	2.14783001169434e-7	TRUE	10	2	150000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	130273	6489	Polycomb	Polycomb
loop_18502	chr10	122100000	122110000	chr10	122520000	122530000	0.439628103956852	5.10598002379285	1.055846302426e-4	1.47238832121396e-6	TRUE	10	3	420000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2628	39890	CTCF_Site	CTCF_Site
loop_18508	chr10	9570000	9580000	chr10	9670000	9680000	0.327455340625568	5.42495939985984	4.993461965854e-4	1.33264891630251e-5	TRUE	10	2	100000	Other-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	95207	0	CTCF_Site	Repressed_Promoter
loop_18556	chr10	15300000	15310000	chr10	16990000	17000000	-0.538124470394699	3.48867456158543	0.0012731049801025	4.92208756446513e-5	TRUE	10	2	1690000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	481776	95806	Active_Enhancer	Active_Enhancer
loop_14618	chr10	67870000	67875000	chr10	67995000	68000000	0.352314747195974	5.81414937702756	0.0130733512944324	5.932518438581e-4	TRUE	5	1	125000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	37661	15429	CTCF_Site	CTCF_Site
loop_14620	chr10	44325000	44330000	chr10	45000000	45005000	0.55594291395587	4.82991235195767	0.002670110829109	4.76646410935383e-5	TRUE	5	3	675000	Poised_Enhancer-Other	up_in_mutant	moderate_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	29675	62202	Other	Polycomb
loop_18490	chr10	12000000	12010000	chr10	12610000	12620000	0.308469150801044	5.30550658479585	0.0016338389648845	7.03867528615425e-5	TRUE	10	2	610000	Active_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	656595	249364	Other	Active_Enhancer
loop_18612	chr10	120930000	120940000	chr10	121250000	121260000	0.548072021401656	4.6237118418798	3.58283529795484e-5	3.02369009327225e-7	TRUE	10	3	320000	Poised_Enhancer-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	30898	47350	Poised_Enhancer	Polycomb
loop_18628	chr10	57000000	57010000	chr10	57310000	57320000	0.720238993903621	4.43219927751541	1.36877241165745e-5	6.77370581944303e-8	TRUE	10	3	310000	Poised_Enhancer-Poised_Enhancer	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	476350	166350	Poised_Enhancer	Poised_Enhancer
loop_16517	chr10	11450000	11475000	chr10	12600000	12625000	0.314830025938271	5.2504001757486	3.326473832097e-4	6.42529017475374e-6	TRUE	25	3	1150000	Active_Enhancer-Poised_Enhancer	up_in_mutant	weak_differential	>1Mb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	106595	244364	Poised_Enhancer	Active_Enhancer
loop_14641	chr10	92305000	92310000	chr10	93010000	93015000	0.31865973557229	5.32960667731734	0.0280248256174084	0.0019434410824662	TRUE	5	1	705000	Other-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	65372	66617	CTCF_Site	CTCF_Site
loop_18607	chr10	56370000	56380000	chr10	57310000	57320000	0.502505584063632	4.76299646875463	5.70586075333259e-5	5.93498795656008e-7	TRUE	10	2	940000	Poised_Enhancer-Other	up_in_mutant	moderate_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	166350	Repressed_Promoter	Poised_Enhancer
loop_14647	chr10	25680000	25685000	chr10	26135000	26140000	0.696331654050082	5.66688753168621	4.664199508394e-4	2.5419394495757e-6	TRUE	5	3	455000	Other-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	58436	55947	Polycomb	Polycomb
loop_7874	chr8	121110000	121120000	chr8	121390000	121400000	0.432790126837187	5.50662923689745	1.724182706294e-4	2.95591591570439e-6	TRUE	10	2	280000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	144319	Repressed_Promoter	Polycomb
loop_7961	chr8	79020000	79030000	chr8	79290000	79300000	-0.306273593985459	4.59328575268862	0.0051239307452907	3.493716391881e-4	TRUE	10	2	270000	Promoter-Promoter	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter
loop_7998	chr8	120820000	120830000	chr8	121090000	121100000	0.599324583324095	5.12980041421506	8.8844604722775e-6	3.92561880181933e-8	TRUE	10	2	270000	Poised_Enhancer-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	83641	5613	CTCF_Site	Polycomb
loop_14718	chr8	23595000	23600000	chr8	24380000	24385000	0.485348748715291	5.2387126703926	0.0049068202899549	1.307066465848e-4	TRUE	5	1	785000	Other-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	36018	53983	CTCF_Site	Other
loop_14732	chr14	31125000	31130000	chr14	31195000	31200000	0.341639078123951	6.28077500617264	0.0089549860172282	3.217062043782e-4	TRUE	5	1	70000	Promoter-Poised_Enhancer	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	8311	Active_Promoter	Poised_Enhancer
loop_18774	chr14	120830000	120840000	chr14	120910000	120920000	0.306908720567987	5.55280485539394	5.684228855481e-4	1.6049055490689e-5	TRUE	10	2	80000	Promoter-Poised_Enhancer	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	71223	0	Poised_Enhancer	Other
loop_20536	chr14	33690000	33700000	chr14	33930000	33940000	0.44798572735656	5.10427499552375	4.55125019463918e-5	4.26750415698239e-7	TRUE	10	2	240000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	100792	1038	Polycomb	Repressed_Promoter
loop_8618	chr9	91380000	91390000	chr9	91540000	91550000	-0.426699348464284	5.75210854315975	1.055846302426e-4	1.46923407073915e-6	TRUE	10	2	160000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	14189	174189	Active_Enhancer	Active_Enhancer
loop_18826	chr9	63290000	63300000	chr9	63370000	63380000	-0.328779807059088	6.01029758474946	1.013589906828e-4	1.36148520535427e-6	TRUE	10	2	80000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	77901	0	Poised_Enhancer	Active_Promoter
loop_14815	chr9	43140000	43145000	chr9	43210000	43215000	0.368046503960731	5.9417188539182	0.0063553082143227	1.95444635887e-4	TRUE	5	1	70000	Other-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	23429	0	CTCF_Site	CTCF_Site
loop_18848	chr9	50330000	50340000	chr9	50430000	50440000	0.352817477256749	5.44483171978943	1.905368768527e-4	3.35872774835272e-6	TRUE	10	2	100000	Poised_Enhancer-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	96817	54524	CTCF_Site	Poised_Enhancer
loop_20615	chr9	43330000	43340000	chr9	43490000	43500000	0.363941507348971	4.86524099425939	0.0020219819831258	9.23793465249252e-5	TRUE	10	2	160000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	19151	179151	Poised_Enhancer	CTCF_Site
loop_14848	chr9	32585000	32590000	chr9	33245000	33250000	0.39933184891645	5.32554273197151	0.0074714305903516	2.472195084673e-4	TRUE	5	1	660000	Other-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	42138	316033	CTCF_Site	CTCF_Site
loop_9720	chr11	96270000	96280000	chr11	96550000	96560000	0.333837384745623	5.39516400373715	6.492167805107e-4	1.91047355876711e-5	TRUE	10	2	280000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	85406	Repressed_Promoter	Polycomb
loop_14919	chr11	36565000	36570000	chr11	36675000	36680000	-0.36902452620198	5.63616131944779	0.0085578919520261	2.98119122991e-4	TRUE	5	1	110000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	584472	555881	Active_Enhancer	Active_Enhancer
loop_14926	chr11	84260000	84265000	chr11	84815000	84820000	-0.433543205082648	4.64980743931732	0.0275158692654365	0.0018775426308914	TRUE	5	1	555000	Promoter-Other	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	92523	0	CTCF_Site	CTCF_Site
loop_14930	chr11	24045000	24050000	chr11	25860000	25865000	0.371703291488159	5.74660242542384	0.010383056950627	4.128509464852e-4	TRUE	5	1	1815000	Other-Other	up_in_mutant	weak_differential	>1Mb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	28055	337239	Polycomb	Polycomb
loop_14974	chr13	84345000	84350000	chr13	84400000	84405000	-0.454529859675336	5.4991778020094	0.003477118552366	7.37779420615839e-5	TRUE	5	1	55000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	122703	177703	Active_Enhancer	Active_Enhancer
loop_14981	chr13	102675000	102680000	chr13	102745000	102750000	0.327808685306403	5.85614110858099	0.0247204075376801	0.0015781908493636	TRUE	5	1	70000	Poised_Enhancer-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	13557	10254	CTCF_Site	Poised_Enhancer
loop_15033	chr12	75785000	75790000	chr12	75950000	75955000	0.323452033968102	5.50293644014908	0.0173879265258673	9.302182915073e-4	TRUE	5	1	165000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	28133	40896	Poised_Enhancer	CTCF_Site
loop_15036	chr12	110705000	110710000	chr12	110840000	110845000	0.398064991942198	5.79799076438015	0.0036608379887052	7.91939705041898e-5	TRUE	5	1	135000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	2271	0	Poised_Enhancer	CTCF_Site
loop_10703	chr12	56050000	56060000	chr12	56520000	56530000	0.364147890896436	5.26827336333531	2.560470428455e-4	5.32865664458584e-6	TRUE	10	2	470000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	193242	0	Polycomb	Repressed_Promoter
loop_15052	chr12	30200000	30205000	chr12	30365000	30370000	0.455583513855361	5.45049270681836	0.0028396312487111	5.33753398990296e-5	TRUE	5	1	165000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	67375	3374	Polycomb	Polycomb
loop_11028	chr15	42320000	42330000	chr15	42670000	42680000	-0.668039238616756	4.76084812295225	2.05093118970783e-6	3.62483419884735e-9	TRUE	10	2	350000	Promoter-Active_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	346976	0	Active_Enhancer	Active_Promoter
loop_11138	chr15	82800000	82810000	chr15	83110000	83120000	0.320561340656959	5.24112546680291	0.0010024433982901	3.46298060020156e-5	TRUE	10	2	310000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5705	2800	Polycomb	Poised_Enhancer
loop_11191	chr15	66170000	66180000	chr15	66440000	66450000	0.328226675053292	4.93323962211555	0.0011176921476137	4.08417906537912e-5	TRUE	10	2	270000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	106641	50909	Poised_Enhancer	CTCF_Site
loop_11571	chr16	21490000	21500000	chr16	21720000	21730000	-0.344442988596902	4.80857641436574	0.0012040204723109	4.50020503528384e-5	TRUE	10	2	230000	Other-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	66881	25334	Other	CTCF_Site
loop_15225	chr17	40975000	40980000	chr17	42605000	42610000	-0.455201329779306	5.81155496515458	0.0122000901607296	5.185802862096e-4	TRUE	5	1	1630000	Other-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	39952	1394	Other	Other
loop_15240	chr17	47795000	47800000	chr17	48100000	48105000	0.418130905340199	5.16484097308213	0.0134540180275302	6.382091745903e-4	TRUE	5	1	305000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	34690	9621	CTCF_Site	Polycomb
loop_15268	chr1	150870000	150875000	chr1	150915000	150920000	-0.430615733560684	6.12560056899976	0.0022229817658534	3.6221424613228e-5	TRUE	5	1	45000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	118434	73434	Active_Enhancer	Poised_Enhancer
loop_15272	chr1	88425000	88430000	chr1	88705000	88710000	0.347639947241047	5.82132303582778	0.0090279570325212	3.267730098557e-4	TRUE	5	1	280000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	18038	2778	Polycomb	Polycomb
loop_15285	chr1	133735000	133740000	chr1	133800000	133805000	-0.314719932720318	5.76013287449688	0.0248318863030457	0.0015945798158985	TRUE	5	1	65000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	8354	0	Poised_Enhancer	Active_Promoter
loop_12736	chr1	146490000	146500000	chr1	146800000	146810000	-0.347388634957469	4.7411456001987196	0.0131853584042913	0.0012455945682385	TRUE	10	2	310000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	305239	Active_Promoter	Active_Enhancer
loop_20985	chr1	73900000	73910000	chr1	74070000	74080000	0.314816316713284	5.17595325080395	0.001142641056942	4.19554046623728e-5	TRUE	10	2	170000	Poised_Enhancer-Poised_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	35533	44448	Poised_Enhancer	Polycomb
loop_19475	chr1	135460000	135470000	chr1	135670000	135680000	0.587520965345952	5.15069662740888	3.54717059193682e-6	9.830242296562031e-9	TRUE	10	2	210000	Poised_Enhancer-Poised_Enhancer	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5316	8104	Poised_Enhancer	Polycomb
