chrom1	start1	end1	chrom2	start2	end2	other	cluster	strand	gene	log2FC	cond
chr3	183465000	183470000	chr3	183885000	183890000	B	1	-	PARL	-1.79729672813573	degron
chr3	183895000	183900000	chr3	184135000	184140000	B	1	+	EIF2B5	-1.70207136210012	degron
chr3	184555000	184560000	chr3	184775000	184780000	A	1	+	EPHB3	-2.34193451989537	degron
chr3	184560000	184565000	chr3	184775000	184780000	A	1	+	EPHB3	-2.34193451989537	degron
chr3	184560000	184570000	chr3	184720000	184730000	A	1	+	EPHB3	-2.34193451989537	degron
chr3	184560000	184570000	chr3	185170000	185180000	A	3	+	EPHB3	-2.34193451989537	degron
chr3	185730000	185740000	chr3	185940000	185950000	B	1	-	TRA2B	-2.0342631456119	degron
chr3	193780000	193785000	chr3	194135000	194140000	B	1	+	HES1	-2.0287331317793	degron
chr3	193970000	193980000	chr3	194130000	194140000	B	1	+	HES1	-2.0287331317793	degron
chr3	196605000	196610000	chr3	197185000	197190000	B	6	-	DLG1	-2.15458786005873	degron
chr3	196830000	196840000	chr3	197180000	197190000	B	6	-	DLG1	-2.15458786005873	degron
chr3	196990000	196995000	chr3	197185000	197190000	B	1	-	DLG1	-2.15458786005873	degron
chr3	197000000	197005000	chr3	197185000	197190000	B	1	-	DLG1	-2.15458786005873	degron
chr3	30040000	30050000	chr3	30600000	30610000	B	6	+	TGFBR2	-3.40584751881055	degron
chr3	30110000	30120000	chr3	30610000	30620000	B	6	+	TGFBR2	-3.40584751881055	degron
chr3	30330000	30340000	chr3	30610000	30620000	B	1	+	TGFBR2	-3.40584751881055	degron
chr3	32290000	32300000	chr3	32660000	32670000	A	6	+	CMTM8	-2.05540000159277	degron
chr3	37850000	37860000	chr3	38470000	38480000	A	6	+	CTDSPL	-2.62290296199831	degron
chr3	37850000	37860000	chr3	38480000	38490000	A	6	+	CTDSPL	-2.62290296199831	degron
chr3	38490000	38495000	chr3	38660000	38665000	A	4	+	EXOG	-1.61162578793751	degron
chr3	38520000	38530000	chr3	38840000	38850000	A	3	+	EXOG	-1.61162578793751	degron
chr3	38520000	38530000	chr3	39000000	39010000	A	3	+	EXOG	-1.61162578793751	degron
chr3	62660000	62670000	chr3	62870000	62880000	B	6	-	CADPS	-2.4167063232416	degron
chr3	630000	640000	chr3	3170000	3180000	B	3	-	CRBN	-2.079392044514	degron
chr3	65785000	65790000	chr3	66035000	66040000	B	6	-	MAGI1	-2.11212828798712	degron
chr3	65790000	65795000	chr3	66035000	66040000	B	2	-	MAGI1	-2.11212828798712	degron
chr3	8980000	8990000	chr3	9420000	9430000	B	1	+	SETD5	-3.03091338233437	degron
chr3	900000	910000	chr3	3170000	3180000	B	3	-	CRBN	-2.079392044514	degron
chr3	9350000	9360000	chr3	9500000	9510000	A	1	+	THUMPD3	-1.66023977214083	degron
chr4	104010000	104020000	chr4	105470000	105480000	B	3	-	PPA2	-1.66879593548049	degron
chr4	104930000	104935000	chr4	105470000	105475000	B	6	-	PPA2	-1.66879593548049	degron
chr4	105140000	105145000	chr4	105465000	105470000	A	6	+	TET2	-1.67547169053533	degron
chr4	105140000	105145000	chr4	105470000	105475000	A	6	+	TET2	-1.67547169053533	degron
chr4	105140000	105145000	chr4	105470000	105475000	B	6	-	PPA2	-1.66879593548049	degron
chr4	105140000	105150000	chr4	105710000	105720000	A	6	+	TET2	-1.67547169053533	degron
chr4	109420000	109430000	chr4	110510000	110520000	A	3	+	SEC24B	-1.84585117721461	degron
chr4	109425000	109430000	chr4	109815000	109820000	A	2	+	SEC24B	-1.84585117721461	degron
chr4	109430000	109440000	chr4	109660000	109670000	A	6	+	SEC24B	-1.84585117721461	degron
chr4	110620000	110625000	chr4	110850000	110855000	A	1	-	PITX2	-2.35525142333585	degron
chr4	110620000	110625000	chr4	110955000	110960000	A	1	-	PITX2	-2.35525142333585	degron
chr4	112630000	112635000	chr4	112935000	112940000	A	3	+	LARP7	-2.36354677192774	degron
chr4	112630000	112635000	chr4	112940000	112945000	A	3	+	LARP7	-2.36354677192774	degron
chr4	121900000	121910000	chr4	122220000	122230000	B	3	+	KIAA1109	-1.54784959759131	degron
chr4	121950000	121960000	chr4	122220000	122230000	B	3	+	KIAA1109	-1.54784959759131	degron
chr4	128070000	128080000	chr4	128220000	128230000	A	6	+	LARP1B	-1.49177928843533	degron
chr4	153140000	153150000	chr4	153570000	153580000	A	6	+	TRIM2	-1.55802622674154	degron
chr4	153140000	153150000	chr4	153640000	153650000	A	1	+	TRIM2	-1.55802622674154	degron
chr4	157210000	157220000	chr4	158170000	158180000	B	6	-	GASK1B	-2.14702680597919	degron
chr4	157990000	157995000	chr4	158170000	158175000	B	2	-	GASK1B	-2.14702680597919	degron
chr4	158190000	158200000	chr4	158620000	158630000	A	6	+	TMEM144	-1.7489694862858	degron
chr4	158850000	158860000	chr4	159100000	159110000	B	1	+	RAPGEF2	-1.72897523361198	degron
chr4	163480000	163490000	chr4	164740000	164750000	A	3	+	TMA16	-2.02682701342998	degron
chr4	163490000	163500000	chr4	165090000	165100000	A	3	+	TMA16	-2.02682701342998	degron
chr4	169270000	169280000	chr4	169480000	169490000	A	6	-	SH3RF1	-1.86354050448508	degron
chr4	17545000	17550000	chr4	17805000	17810000	B	6	+	NCAPG	-1.60263443842334	degron
chr4	17550000	17555000	chr4	17805000	17810000	B	6	+	NCAPG	-1.60263443842334	degron
chr4	2760000	2770000	chr4	2950000	2960000	B	1	+	GRK4	1.74209658474464	degron
chr4	38760000	38770000	chr4	39970000	39980000	B	6	-	PDS5A	-1.46302215902401	degron
chr4	38890000	38900000	chr4	39970000	39980000	B	6	-	PDS5A	-1.46302215902401	degron
chr4	39160000	39170000	chr4	39980000	39990000	B	6	-	PDS5A	-1.46302215902401	degron
chr4	39465000	39470000	chr4	39975000	39980000	B	1	-	PDS5A	-1.46302215902401	degron
chr4	39630000	39640000	chr4	39970000	39980000	B	1	-	PDS5A	-1.46302215902401	degron
chr4	40925000	40930000	chr4	41215000	41220000	B	1	-	APBB2	-2.53098306238198	degron
chr4	40925000	40930000	chr4	41220000	41225000	B	1	-	APBB2	-2.53098306238198	degron
chr4	40975000	40980000	chr4	41210000	41215000	B	1	-	APBB2	-2.53098306238198	degron
chr4	40975000	40980000	chr4	41215000	41220000	B	1	-	APBB2	-2.53098306238198	degron
chr4	55340000	55350000	chr4	55540000	55550000	B	6	-	CLOCK	-2.07198244162134	degron
chr4	55345000	55350000	chr4	55550000	55555000	B	1	-	CLOCK	-2.07198244162134	degron
chr4	55550000	55560000	chr4	55730000	55740000	A	6	-	CLOCK	-2.07198244162134	degron
chr4	74445000	74450000	chr4	74620000	74625000	A	1	+	AREG	-2.33363920435056	degron
chr4	76430000	76435000	chr4	76745000	76750000	A	1	+	SHROOM3	-2.95115808239941	degron
chr4	76430000	76435000	chr4	76750000	76755000	A	1	+	SHROOM3	-2.95115808239941	degron
chr4	76430000	76440000	chr4	77040000	77050000	A	6	+	SHROOM3	-2.95115808239941	degron
chr4	76430000	76440000	chr4	77200000	77210000	A	6	+	SHROOM3	-2.95115808239941	degron
chr4	77230000	77240000	chr4	77600000	77610000	B	3	+	CXCL13	2.03779312534022	degron
chr4	77385000	77390000	chr4	77600000	77605000	B	4	+	CXCL13	2.03779312534022	degron
chr4	83640000	83650000	chr4	84970000	84980000	B	3	-	WDFY3	-2.10885391338608	degron
chr4	83770000	83780000	chr4	84970000	84980000	B	3	-	WDFY3	-2.10885391338608	degron
chr4	83900000	83910000	chr4	84970000	84980000	B	6	-	WDFY3	-2.10885391338608	degron
chr4	84500000	84510000	chr4	84970000	84980000	B	3	-	WDFY3	-2.10885391338608	degron
chr4	84575000	84580000	chr4	84965000	84970000	A	6	+	CDS1	-1.8364391701834	degron
chr4	84575000	84580000	chr4	84965000	84970000	B	6	-	WDFY3	-2.10885391338608	degron
chr4	84575000	84580000	chr4	84970000	84975000	A	2	+	CDS1	-1.8364391701834	degron
chr4	84575000	84580000	chr4	84970000	84975000	B	2	-	WDFY3	-2.10885391338608	degron
chr4	84580000	84585000	chr4	84745000	84750000	A	2	+	CDS1	-1.8364391701834	degron
chr4	84750000	84755000	chr4	84965000	84970000	B	2	-	WDFY3	-2.10885391338608	degron
chr4	86590000	86600000	chr4	86890000	86900000	A	6	+	PTPN13	-2.75886776572596	degron
chr4	88030000	88035000	chr4	88210000	88215000	A	2	+	PKD2	-1.7181188782973	degron
chr4	93795000	93800000	chr4	94250000	94255000	B	3	+	SMARCAD1	-2.75866908005623	degron
chr4	93895000	93900000	chr4	94250000	94255000	B	3	+	SMARCAD1	-2.75866908005623	degron
chr4	94750000	94755000	chr4	95095000	95100000	A	6	+	BMPR1B	1.71607057838889	degron
chr4	94755000	94760000	chr4	95090000	95095000	A	6	+	BMPR1B	1.71607057838889	degron
chr4	94755000	94760000	chr4	95090000	95095000	B	6	+	BMPR1B	1.71607057838889	degron
chr5	103590000	103600000	chr5	107670000	107680000	B	6	-	EFNA5	-3.35503783833892	degron
chr5	106270000	106280000	chr5	107670000	107680000	B	6	-	EFNA5	-3.35503783833892	degron
chr5	106850000	106860000	chr5	107670000	107680000	B	6	-	EFNA5	-3.35503783833892	degron
chr5	107670000	107680000	chr5	108340000	108350000	A	6	-	EFNA5	-3.35503783833892	degron
chr5	112995000	113000000	chr5	113510000	113515000	B	6	+	YTHDC2	-1.50656381198439	degron
chr5	113335000	113340000	chr5	113505000	113510000	B	2	+	YTHDC2	-1.50656381198439	degron
chr5	115300000	115310000	chr5	115830000	115840000	B	6	+	AP3S1	-1.71982268742643	degron
chr5	122510000	122515000	chr5	123420000	123425000	B	6	-	CEP120	-1.89701104139562	degron
chr5	123930000	123940000	chr5	124740000	124750000	B	6	-	ZNF608	-2.39097422135585	degron
chr5	123940000	123950000	chr5	124740000	124750000	B	6	-	ZNF608	-2.39097422135585	degron
chr5	126340000	126345000	chr5	126595000	126600000	B	1	+	PHAX	-1.9360947972709	degron
chr5	126355000	126360000	chr5	126495000	126500000	A	2	+	GRAMD2B	-2.43394040552182	degron
chr5	132520000	132530000	chr5	132870000	132880000	B	1	-	GDF9	3.28156305460938	degron
chr5	145830000	145840000	chr5	146040000	146050000	A	1	-	PRELID2	-1.83835535856249	degron
chr5	146450000	146460000	chr5	147190000	147200000	A	6	+	TCERG1	-2.78936321280006	degron
chr5	147950000	147960000	chr5	148370000	148380000	B	6	+	FBXO38	-1.6365605511539	degron
chr5	148180000	148190000	chr5	148370000	148380000	B	2	+	FBXO38	-1.6365605511539	degron
chr5	149995000	150000000	chr5	150435000	150440000	A	1	+	HMGXB3	-2.03680304606267	degron
chr5	150000000	150010000	chr5	150210000	150220000	A	1	+	HMGXB3	-2.03680304606267	degron
chr5	150000000	150010000	chr5	150430000	150440000	A	1	+	HMGXB3	-2.03680304606267	degron
chr5	16930000	16940000	chr5	17130000	17140000	A	1	-	MYO10	-1.78677095247592	degron
chr5	16935000	16940000	chr5	17125000	17130000	A	1	-	MYO10	-1.78677095247592	degron
chr5	16940000	16950000	chr5	17150000	17160000	A	1	-	MYO10	-1.78677095247592	degron
chr5	170740000	170750000	chr5	170900000	170910000	B	3	+	RANBP17	-1.86014288747898	degron
chr5	170980000	170990000	chr5	171150000	171160000	B	2	+	RANBP17	-1.86014288747898	degron
chr5	171910000	171920000	chr5	172180000	172190000	A	6	-	FBXW11	-1.84107982887666	degron
chr5	171910000	171920000	chr5	172200000	172210000	A	6	-	FBXW11	-1.84107982887666	degron
chr5	171910000	171920000	chr5	172280000	172290000	A	6	-	FBXW11	-1.84107982887666	degron
chr5	171910000	171920000	chr5	172450000	172460000	A	6	-	FBXW11	-1.84107982887666	degron
chr5	180865000	180870000	chr5	181160000	181165000	A	1	-	ZFP62	-2.78236665630964	degron
chr5	180865000	180870000	chr5	181165000	181170000	A	1	-	ZFP62	-2.78236665630964	degron
chr5	33430000	33440000	chr5	34460000	34470000	A	6	+	TARS1	-1.67017309959533	degron
chr5	33435000	33440000	chr5	33930000	33935000	A	2	+	TARS1	-1.67017309959533	degron
chr5	38830000	38840000	chr5	39070000	39080000	B	6	-	RICTOR	-1.87483133937029	degron
chr5	43120000	43130000	chr5	43610000	43620000	A	6	+	ZNF131	-1.59846987879711	degron
chr5	4870000	4875000	chr5	5415000	5420000	B	4	+	ICE1	-1.67992122662427	degron
chr5	5490000	5495000	chr5	6740000	6745000	B	3	+	TENT4A	-2.21937939388198	degron
chr5	5490000	5495000	chr5	6745000	6750000	B	3	+	TENT4A	-2.21937939388198	degron
chr5	55340000	55350000	chr5	55530000	55540000	B	6	-	PLPP1	-1.76088064157173	degron
chr5	55530000	55535000	chr5	55675000	55680000	A	2	-	PLPP1	-1.76088064157173	degron
chr5	5870000	5880000	chr5	6740000	6750000	B	3	+	TENT4A	-2.21937939388198	degron
chr5	60950000	60960000	chr5	62140000	62150000	A	3	-	ERCC8	-2.53053841082934	degron
chr5	6280000	6285000	chr5	6740000	6745000	B	3	+	TENT4A	-2.21937939388198	degron
chr5	6290000	6295000	chr5	6740000	6745000	B	3	+	TENT4A	-2.21937939388198	degron
chr5	66800000	66810000	chr5	68250000	68260000	B	3	+	PIK3R1	-2.05445321993884	degron
chr5	67160000	67170000	chr5	68250000	68260000	B	6	+	PIK3R1	-2.05445321993884	degron
chr5	67245000	67250000	chr5	68250000	68255000	B	6	+	PIK3R1	-2.05445321993884	degron
chr5	67490000	67495000	chr5	68245000	68250000	B	6	+	PIK3R1	-2.05445321993884	degron
chr5	68280000	68285000	chr5	68745000	68750000	A	6	+	PIK3R1	-2.05445321993884	degron
chr5	68280000	68285000	chr5	68960000	68965000	A	6	+	PIK3R1	-2.05445321993884	degron
chr5	68280000	68290000	chr5	68650000	68660000	A	6	+	PIK3R1	-2.05445321993884	degron
chr5	68285000	68290000	chr5	68455000	68460000	A	1	+	PIK3R1	-2.05445321993884	degron
chr5	68285000	68290000	chr5	68460000	68465000	A	1	+	PIK3R1	-2.05445321993884	degron
chr5	68285000	68290000	chr5	68960000	68965000	A	6	+	PIK3R1	-2.05445321993884	degron
chr5	68285000	68290000	chr5	69005000	69010000	A	6	+	PIK3R1	-2.05445321993884	degron
chr5	68290000	68300000	chr5	68650000	68660000	A	6	+	PIK3R1	-2.05445321993884	degron
chr5	7250000	7260000	chr5	7860000	7870000	B	6	-	FASTKD3	-2.35286661738313	degron
chr5	77140000	77145000	chr5	77495000	77500000	B	2	-	WDR41	-1.82253562962452	degron
chr5	77145000	77150000	chr5	77490000	77495000	B	2	-	WDR41	-1.82253562962452	degron
chr5	88880000	88890000	chr5	89720000	89730000	A	6	-	MEF2C	-1.98382602449266	degron
chr6	108550000	108555000	chr6	108780000	108785000	A	2	+	FOXO3	-1.66032720796526	degron
chr6	111720000	111730000	chr6	111870000	111880000	B	2	-	FYN	-1.97034428792724	degron
chr6	111790000	111800000	chr6	111990000	112000000	A	2	-	FYN	-1.97034428792724	degron
chr6	112080000	112090000	chr6	112310000	112320000	A	3	-	TUBE1	-2.43043675136528	degron
chr6	113305000	113310000	chr6	113855000	113860000	B	6	+	MARCKS	-1.85734403425781	degron
chr6	113410000	113415000	chr6	113855000	113860000	B	6	+	MARCKS	-1.85734403425781	degron
chr6	113415000	113420000	chr6	113855000	113860000	B	6	+	MARCKS	-1.85734403425781	degron
chr6	113690000	113700000	chr6	113850000	113860000	B	1	+	MARCKS	-1.85734403425781	degron
chr6	125150000	125155000	chr6	125310000	125315000	A	4	+	TPD52L1	-1.97094984398699	degron
chr6	125150000	125160000	chr6	125300000	125310000	A	2	+	TPD52L1	-1.97094984398699	degron
chr6	125780000	125785000	chr6	125965000	125970000	A	1	+	NCOA7	-2.43339091643599	degron
chr6	125780000	125785000	chr6	125970000	125975000	A	1	+	NCOA7	-2.43339091643599	degron
chr6	138000000	138005000	chr6	138510000	138515000	B	6	-	NHSL1	-1.70113505770657	degron
chr6	138115000	138120000	chr6	138510000	138515000	B	1	-	NHSL1	-1.70113505770657	degron
chr6	138280000	138290000	chr6	138510000	138520000	B	6	-	NHSL1	-1.70113505770657	degron
chr6	138815000	138820000	chr6	138985000	138990000	B	2	-	REPS1	-2.78061377393537	degron
chr6	139370000	139375000	chr6	139995000	140000000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139370000	139375000	chr6	140920000	140925000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139370000	139380000	chr6	139580000	139590000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139370000	139380000	chr6	139740000	139750000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139370000	139380000	chr6	139820000	139830000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139370000	139380000	chr6	139920000	139930000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139370000	139380000	chr6	140100000	140110000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139370000	139380000	chr6	140650000	140660000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139370000	139380000	chr6	140660000	140670000	A	6	-	CITED2	-2.15787640612054	degron
chr6	139375000	139380000	chr6	139590000	139595000	A	6	-	CITED2	-2.15787640612054	degron
chr6	146900000	146910000	chr6	147200000	147210000	B	2	+	STXBP5	-2.49200348149167	degron
chr6	147500000	147505000	chr6	148165000	148170000	A	6	+	SAMD5	-1.95919728013591	degron
chr6	147500000	147510000	chr6	148460000	148470000	A	6	+	SAMD5	-1.95919728013591	degron
chr6	147505000	147510000	chr6	147970000	147975000	A	6	+	SAMD5	-1.95919728013591	degron
chr6	147505000	147510000	chr6	148165000	148170000	A	6	+	SAMD5	-1.95919728013591	degron
chr6	154865000	154870000	chr6	155315000	155320000	B	6	-	TFB1M	-1.92526799016687	degron
chr6	155170000	155180000	chr6	155310000	155320000	B	2	-	TFB1M	-1.92526799016687	degron
chr6	160750000	160760000	chr6	160990000	161000000	B	6	+	MAP3K4	-2.15718350687426	degron
chr6	16510000	16515000	chr6	16760000	16765000	B	1	-	ATXN1	-2.31367750875959	degron
chr6	166780000	166785000	chr6	166990000	166995000	B	2	+	CEP43	-1.62514716513213	degron
chr6	16760000	16770000	chr6	16960000	16970000	A	4	-	ATXN1	-2.31367750875959	degron
chr6	16760000	16770000	chr6	17080000	17090000	A	3	-	ATXN1	-2.31367750875959	degron
chr6	17980000	17990000	chr6	18140000	18150000	A	2	-	KIF13A	-1.83113577783573	degron
chr6	20560000	20565000	chr6	21590000	21595000	B	6	+	SOX4	-1.99744244631571	degron
chr6	20565000	20570000	chr6	21585000	21590000	B	6	+	SOX4	-1.99744244631571	degron
chr6	20870000	20875000	chr6	21590000	21595000	B	6	+	SOX4	-1.99744244631571	degron
chr6	20875000	20880000	chr6	21585000	21590000	B	6	+	SOX4	-1.99744244631571	degron
chr6	21110000	21120000	chr6	21580000	21590000	B	6	+	SOX4	-1.99744244631571	degron
chr6	21350000	21360000	chr6	21580000	21590000	B	6	+	SOX4	-1.99744244631571	degron
chr6	21590000	21595000	chr6	22825000	22830000	A	6	+	SOX4	-1.99744244631571	degron
chr6	21590000	21600000	chr6	21740000	21750000	A	6	+	SOX4	-1.99744244631571	degron
chr6	21590000	21600000	chr6	22900000	22910000	A	6	+	SOX4	-1.99744244631571	degron
chr6	21590000	21600000	chr6	23440000	23450000	A	6	+	SOX4	-1.99744244631571	degron
chr6	21590000	21600000	chr6	24200000	24210000	A	3	+	SOX4	-1.99744244631571	degron
chr6	24580000	24590000	chr6	24760000	24770000	A	1	-	KIAA0319	1.59436488758593	degron
chr6	24580000	24590000	chr6	24760000	24770000	B	1	+	GMNN	-2.58903448968708	degron
chr6	24580000	24590000	chr6	25070000	25080000	A	6	-	KIAA0319	1.59436488758593	degron
chr6	25270000	25275000	chr6	25490000	25495000	A	2	+	CARMIL1	-1.70370401133617	degron
chr6	25270000	25280000	chr6	25880000	25890000	A	6	+	CARMIL1	-1.70370401133617	degron
chr6	25275000	25280000	chr6	25490000	25495000	A	2	+	CARMIL1	-1.70370401133617	degron
chr6	25890000	25900000	chr6	26090000	26100000	B	1	+	H4C3	-3.94053137928924	degron
chr6	26020000	26030000	chr6	27810000	27820000	A	1	+	H3C1	-4.44720073423434	degron
chr6	26020000	26030000	chr6	27810000	27820000	A	1	+	H4C1	-4.12888846918095	degron
chr6	26020000	26030000	chr6	27810000	27820000	A	1	-	H4C2	-5.34366652751668	degron
chr6	26020000	26030000	chr6	27810000	27820000	B	1	-	H2AC14	-3.45427773236915	degron
chr6	26020000	26030000	chr6	27810000	27820000	B	1	-	H2BC13	-2.50063144720612	degron
chr6	26020000	26030000	chr6	27810000	27820000	B	1	+	H2BC14	-2.98441936214279	degron
chr6	26020000	26030000	chr6	27810000	27820000	B	1	+	H3C10	-2.19679939191819	degron
chr6	26020000	26030000	chr6	27810000	27820000	B	1	+	H4C11	-2.48071504424721	degron
chr6	26030000	26040000	chr6	27820000	27830000	A	1	-	H2AC4	-4.67133997309569	degron
chr6	26030000	26040000	chr6	27820000	27830000	A	1	-	H3C2	-4.85417471223206	degron
chr6	26030000	26040000	chr6	27820000	27830000	A	1	-	H4C2	-5.34366652751668	degron
chr6	26030000	26040000	chr6	27820000	27830000	B	1	+	H4C11	-2.48071504424721	degron
chr6	26050000	26060000	chr6	26190000	26200000	A	1	-	H1-2	-2.39807393461006	degron
chr6	26050000	26060000	chr6	26190000	26200000	B	1	+	H2BC7	-3.94076215386573	degron
chr6	26050000	26060000	chr6	26190000	26200000	B	1	-	H3C4	-3.7829505554513	degron
chr6	26050000	26060000	chr6	26190000	26200000	B	1	-	H4C4	-3.67672406723619	degron
chr6	26050000	26060000	chr6	26190000	26200000	B	1	+	H4C5	-3.52707886997487	degron
chr6	26180000	26190000	chr6	26330000	26340000	A	1	-	H4C4	-3.67672406723619	degron
chr6	26190000	26200000	chr6	27130000	27140000	A	1	+	H2BC7	-3.94076215386573	degron
chr6	26190000	26200000	chr6	27130000	27140000	A	1	-	H3C4	-3.7829505554513	degron
chr6	26190000	26200000	chr6	27130000	27140000	A	1	-	H4C4	-3.67672406723619	degron
chr6	26190000	26200000	chr6	27130000	27140000	A	1	+	H4C5	-3.52707886997487	degron
chr6	26190000	26200000	chr6	27130000	27140000	B	1	+	H2AC11	-4.22178312702594	degron
chr6	26190000	26200000	chr6	27130000	27140000	B	1	-	H2BC11	-4.12808064692211	degron
chr6	26190000	26200000	chr6	27130000	27140000	B	1	+	H4C9	-2.62616318832167	degron
chr6	26320000	26330000	chr6	27120000	27130000	B	1	+	H2AC11	-4.22178312702594	degron
chr6	27150000	27160000	chr6	27890000	27900000	A	1	-	H2BC12	-2.01300114550858	degron
chr6	27150000	27160000	chr6	27890000	27900000	B	1	-	H2AC17	-3.61310492009905	degron
chr6	27150000	27160000	chr6	27890000	27900000	B	1	-	H3C12	-3.85794009882464	degron
chr6	27160000	27170000	chr6	27890000	27900000	B	1	-	H2AC17	-3.61310492009905	degron
chr6	27160000	27170000	chr6	27890000	27900000	B	1	-	H3C12	-3.85794009882464	degron
chr6	27510000	27520000	chr6	27890000	27900000	B	1	-	H2AC17	-3.61310492009905	degron
chr6	27510000	27520000	chr6	27890000	27900000	B	1	-	H3C12	-3.85794009882464	degron
chr6	32110000	32120000	chr6	32690000	32700000	A	6	-	TNXB	3.23623687434974	degron
chr6	32110000	32120000	chr6	32790000	32800000	A	6	-	TNXB	3.23623687434974	degron
chr6	36020000	36030000	chr6	36190000	36200000	A	6	+	MAPK14	-2.46892274518075	degron
chr6	36420000	36425000	chr6	36590000	36595000	B	1	+	SRSF3	-1.65326320204336	degron
chr6	36425000	36430000	chr6	36590000	36595000	B	1	+	SRSF3	-1.65326320204336	degron
chr6	37480000	37490000	chr6	38010000	38020000	B	6	+	ZFAND3	-2.23965264788902	degron
chr6	37700000	37710000	chr6	38010000	38020000	B	4	+	ZFAND3	-2.23965264788902	degron
chr6	37740000	37745000	chr6	38010000	38015000	B	2	+	ZFAND3	-2.23965264788902	degron
chr6	37790000	37795000	chr6	38010000	38015000	B	2	+	ZFAND3	-2.23965264788902	degron
chr6	42560000	42565000	chr6	42880000	42885000	A	1	+	UBR2	-2.0560042425459	degron
chr6	42560000	42570000	chr6	42890000	42900000	A	1	+	UBR2	-2.0560042425459	degron
chr6	43765000	43770000	chr6	44075000	44080000	A	1	+	VEGFA	-2.21337322208861	degron
chr6	43770000	43775000	chr6	44000000	44005000	A	1	+	VEGFA	-2.21337322208861	degron
chr6	44470000	44480000	chr6	45420000	45430000	B	1	+	RUNX2	-3.21143377602154	degron
chr6	44655000	44660000	chr6	45415000	45420000	B	1	+	RUNX2	-3.21143377602154	degron
chr6	45415000	45420000	chr6	45920000	45925000	A	1	+	RUNX2	-3.21143377602154	degron
chr6	45420000	45425000	chr6	45710000	45715000	A	1	+	RUNX2	-3.21143377602154	degron
chr6	45420000	45425000	chr6	45715000	45720000	A	1	+	RUNX2	-3.21143377602154	degron
chr6	45420000	45425000	chr6	45920000	45925000	A	1	+	RUNX2	-3.21143377602154	degron
chr6	45420000	45430000	chr6	45610000	45620000	A	1	+	RUNX2	-3.21143377602154	degron
chr6	47090000	47095000	chr6	47310000	47315000	B	1	-	TNFRSF21	-1.71101974581162	degron
chr6	47095000	47100000	chr6	47305000	47310000	B	1	-	TNFRSF21	-1.71101974581162	degron
chr6	52405000	52410000	chr6	53055000	53060000	B	6	+	FBXO9	-2.1488282871602	degron
chr6	52410000	52415000	chr6	53060000	53065000	B	6	+	FBXO9	-2.1488282871602	degron
chr6	52670000	52675000	chr6	53060000	53065000	B	1	+	FBXO9	-2.1488282871602	degron
chr6	52720000	52725000	chr6	53060000	53065000	B	1	+	FBXO9	-2.1488282871602	degron
chr6	52815000	52820000	chr6	53060000	53065000	B	1	+	FBXO9	-2.1488282871602	degron
chr6	53065000	53070000	chr6	53480000	53485000	A	6	+	FBXO9	-2.1488282871602	degron
chr6	53790000	53800000	chr6	53950000	53960000	A	1	+	LRRC1	-1.96141211098586	degron
chr6	54620000	54630000	chr6	54840000	54850000	B	6	+	FAM83B	-1.89773124689762	degron
chr6	54715000	54720000	chr6	54860000	54865000	B	2	+	FAM83B	-1.89773124689762	degron
chr6	7390000	7400000	chr6	7600000	7610000	A	1	+	RIOK1	-2.35071397612295	degron
chr6	79070000	79080000	chr6	79460000	79470000	A	6	-	PHIP	-1.97011148274349	degron
chr6	83060000	83070000	chr6	83420000	83430000	A	6	+	DOP1A	-1.91113197449485	degron
chr6	83065000	83070000	chr6	83210000	83215000	A	2	+	DOP1A	-1.91113197449485	degron
chr6	83065000	83070000	chr6	83510000	83515000	A	6	+	DOP1A	-1.91113197449485	degron
chr7	101580000	101590000	chr7	101810000	101820000	B	1	+	CUX1	-1.67800146741693	degron
chr7	101810000	101820000	chr7	102120000	102130000	A	1	+	CUX1	-1.67800146741693	degron
chr7	101810000	101820000	chr7	102230000	102240000	A	1	+	CUX1	-1.67800146741693	degron
chr7	112560000	112570000	chr7	112790000	112800000	B	2	-	TMEM168	-2.40365251925194	degron
chr7	12680000	12685000	chr7	13115000	13120000	A	1	+	ARL4A	-2.53630375718731	degron
chr7	12680000	12685000	chr7	13260000	13265000	A	2	+	ARL4A	-2.53630375718731	degron
chr7	12685000	12690000	chr7	13115000	13120000	A	1	+	ARL4A	-2.53630375718731	degron
chr7	151360000	151370000	chr7	151510000	151520000	B	1	-	RHEB	-1.84959275915658	degron
chr7	23180000	23190000	chr7	23520000	23530000	A	6	+	NUP42	-2.24495885958903	degron
chr7	26680000	26685000	chr7	27155000	27160000	B	2	-	HOXA3	-1.79731868556703	degron
chr7	32490000	32500000	chr7	32670000	32680000	A	6	+	AVL9	-2.01472476598752	degron
chr7	41940000	41950000	chr7	43720000	43730000	B	3	-	COA1	-1.90438625619931	degron
chr7	42930000	42940000	chr7	43720000	43730000	B	6	-	COA1	-1.90438625619931	degron
