loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap	anchor_status
loop_20160	chr6	51170000	51180000	chr6	52220000	52230000	chr6:51170000-51180000_chr6:52220000-52230000	TRUE	-0.644510064029671	5.1081375951447	77.6717827156878	2.54051735714933e-8	6.76435162670631e-6	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr6	51170000	51180000	51175000	10000	chr6	52220000	52230000	52225000	10000	1050000	>1Mb	TRUE	15212	89909	5305	0	387166	15404	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_20355	chr7	118300000	118310000	chr7	118680000	118690000	chr7:118300000-118310000_chr7:118680000-118690000	FALSE	-0.42959029980034	3.68092208460327	19.5364311344483	2.638600964538e-4	0.004246263831748	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	2	TRUE	chr7	118300000	118310000	118305000	10000	chr7	118680000	118690000	118685000	10000	380000	100-500kb	TRUE	19292	56134	16639	15777	67745	56209	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_20370	chr7	131550000	131560000	chr7	137310000	137320000	chr7:131550000-131560000_chr7:137310000-137320000	TRUE	-0.894578862786473	2.02062865334752	30.3476536049187	2.16238552417108e-5	7.063439499857e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	2	TRUE	chr7	131550000	131560000	131555000	10000	chr7	137310000	137320000	137315000	10000	5760000	>1Mb	TRUE	3679	221	4413	0	12237	13593	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_20413	chr10	108730000	108740000	chr10	109000000	109010000	chr10:108730000-108740000_chr10:109000000-109010000	TRUE	-0.43624829888803	4.73592007493666	43.1370808833017	2.12978095042219e-6	1.357780351266e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr10	108730000	108740000	108735000	10000	chr10	109000000	109010000	109005000	10000	270000	100-500kb	TRUE	14761	29839	8238	981	368203	20979	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_1292	chr10	108300000	108325000	chr10	109850000	109875000	chr10:108300000-108325000_chr10:109850000-109875000	TRUE	-0.844265986118768	4.34177831839137	232.939628730603	5.32132947031021e-10	2.27494729174747e-6	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	2	TRUE	chr10	108300000	108325000	108312500	25000	chr10	109850000	109875000	109862500	25000	1550000	>1Mb	TRUE	3195	7120	12938	581203	114774	260315	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_20834	chr15	68920000	68930000	chr15	71240000	71250000	chr15:68920000-68930000_chr15:71240000-71250000	TRUE	-0.425047213424701	3.08020339001277	13.6769598495253	0.0014238672487232	0.0144506563108094	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr15	68920000	68930000	68925000	10000	chr15	71240000	71250000	71245000	10000	2320000	>1Mb	TRUE	4558	0	20537	477837	13992	70363	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_20845	chr16	42870000	42880000	chr16	43500000	43510000	chr16:42870000-42880000_chr16:43500000-43510000	FALSE	-0.329408031987607	4.21579892903978	12.2933999346012	0.0022241091837895	0.0196471659045768	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr16	42870000	42880000	42875000	10000	chr16	43500000	43510000	43505000	10000	630000	500kb-1Mb	TRUE	22999	0	17512	79803	75722	626693	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	shared
loop_11081	chr16	42825000	42850000	chr16	43800000	43825000	chr16:42825000-42850000_chr16:43800000-43825000	FALSE	-0.42960913793349	4.33863643461111	66.07224021847	1.300954210019e-6	1.388477754494e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr16	42825000	42850000	42837500	25000	chr16	43800000	43825000	43812500	25000	975000	500kb-1Mb	TRUE	22999	25761	4370	45973	75722	13490	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_21525	chr6	51170000	51180000	chr6	52000000	52010000	chr6:51170000-51180000_chr6:52000000-52010000	TRUE	-0.512480084365649	3.79140004777257	27.2565833592624	4.15166507805291e-5	0.0011334195904281	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr6	51170000	51180000	51175000	10000	chr6	52000000	52010000	52005000	10000	830000	500kb-1Mb	TRUE	15212	89909	16251	2548	387166	54353	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_61	chr8	47850000	47875000	chr8	50275000	50300000	chr8:47850000-47875000_chr8:50275000-50300000	FALSE	-0.904820765241616	2.39750558552585	73.2575407301224	7.14747510951823e-7	1.005477222647e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	47850000	47875000	47862500	25000	chr8	50275000	50300000	50287500	25000	2425000	>1Mb	TRUE	22979	25517	177	68111	75677	100039954	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_72	chr14	105650000	105675000	chr14	105875000	105900000	chr14:105650000-105675000_chr14:105875000-105900000	TRUE	-0.312014385052225	5.87176803399967	61.7035278675289	1.92450403514007e-6	1.721755846876e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr14	105650000	105675000	105662500	25000	chr14	105875000	105900000	105887500	25000	225000	100-500kb	TRUE	1557	26229	11386	0	102465207	24064	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_369	chr12	9050000	9075000	chr12	10525000	10550000	chr12:9050000-9075000_chr12:10525000-10550000	FALSE	-0.309602771921005	4.30122467987148	26.0283615454231	1.713955262029e-4	0.0027101751499898	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	9050000	9075000	9062500	25000	chr12	10525000	10550000	10537500	25000	1475000	>1Mb	TRUE	22897	20002	14319	78611	75516	328061	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_393	chr12	36150000	36175000	chr12	40200000	40225000	chr12:36150000-36175000_chr12:40200000-40225000	FALSE	-0.445197157827542	2.24244324420429	14.0240203515748	0.0022452094842581	0.0155404760976917	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	36150000	36175000	36162500	25000	chr12	40200000	40225000	40212500	25000	4050000	>1Mb	TRUE	18690	0	17612	0	66912	629820	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	shared
loop_420	chr15	40150000	40175000	chr15	40775000	40800000	chr15:40150000-40175000_chr15:40775000-40800000	TRUE	-0.376751713479314	4.71620819146285	48.6085579850206	7.26947910294612e-6	3.581710984103e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr15	40150000	40175000	40162500	25000	chr15	40775000	40800000	40787500	25000	625000	500kb-1Mb	TRUE	2108	0	10010	119964	102636151	22762	TRUE	TRUE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_543	chr17	13450000	13475000	chr17	14200000	14225000	chr17:13450000-13475000_chr17:14200000-14225000	TRUE	-0.305709304295051	4.18480656426779	27.0519633017828	1.431714095817e-4	0.0024215675063427	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr17	13450000	13475000	13462500	25000	chr17	14200000	14225000	14212500	25000	750000	500kb-1Mb	TRUE	13460	46455	11305	0	272667	240025	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_552	chr17	29925000	29950000	chr17	31700000	31725000	chr17:29925000-29950000_chr17:31700000-31725000	TRUE	-0.388148525199975	2.15095886859453	17.4899454588817	9.603569029567e-4	0.0086886739865697	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr17	29925000	29950000	29937500	25000	chr17	31700000	31725000	31712500	25000	1775000	>1Mb	TRUE	22559	20086	4131	22192	74762	12954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_656	chr1	126675000	126700000	chr1	135600000	135625000	chr1:126675000-126700000_chr1:135600000-135625000	FALSE	-0.645780332513054	0.997925662311309	18.322607546402	7.951386411042e-4	0.0076627258075899	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	126675000	126700000	126687500	25000	chr1	135600000	135625000	135612500	25000	8925000	>1Mb	TRUE	8272	130798	8730	15226	210356	215714	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_658	chr1	56975000	57000000	chr1	63275000	63300000	chr1:56975000-57000000_chr1:63275000-63300000	TRUE	-0.648919350854733	2.16894378500105	26.4084824279438	1.602329969248e-4	0.002621036624919	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	56975000	57000000	56987500	25000	chr1	63275000	63300000	63287500	25000	6300000	>1Mb	TRUE	8423	0	11441	60456	212712	241070	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_743	chr19	25600000	25625000	chr19	43600000	43625000	chr19:25600000-25625000_chr19:43600000-43625000	TRUE	-0.765243528846491	0.847908818431656	19.9572409126026	5.570087596771e-4	0.0060371225716763	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr19	25600000	25625000	25612500	25000	chr19	43600000	43625000	43612500	25000	18000000	>1Mb	TRUE	11377	0	6526	0	240590	18089	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_829	chr2	78950000	78975000	chr2	80250000	80275000	chr2:78950000-78975000_chr2:80250000-80275000	TRUE	-0.301835761590742	3.11695495051127	16.6616498978317	0.0011651653849133	0.0098988102963194	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	78950000	78975000	78962500	25000	chr2	80250000	80275000	80262500	25000	1300000	>1Mb	TRUE	9365	81875	14221	17471	22193	320769	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_941	chr3	42050000	42075000	chr3	51100000	51125000	chr3:42050000-42075000_chr3:51100000-51125000	TRUE	-0.392097207979889	2.54040345562306	17.6473508605547	9.262918027864e-4	0.0084728700418103	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	42050000	42075000	42062500	25000	chr3	51100000	51125000	51112500	25000	9050000	>1Mb	TRUE	22102	307388	3819	99446	73852	12457	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_948	chr3	30500000	30525000	chr3	66975000	67000000	chr3:30500000-30525000_chr3:66975000-67000000	FALSE	-0.700302472863938	1.4037005437905	31.5384058225622	6.85345056273465e-5	0.0015064297907183	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	30500000	30525000	30512500	25000	chr3	66975000	67000000	66987500	25000	36475000	>1Mb	TRUE	4569	23007	18660	0	14013	66880	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	shared
loop_1076	chr5	131750000	131775000	chr5	132875000	132900000	chr5:131750000-131775000_chr5:132875000-132900000	TRUE	-0.499985487110965	3.05511877921325	14.6533582802292	0.0019084581687899	0.0138290336507913	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr5	131750000	131775000	131762500	25000	chr5	132875000	132900000	132887500	25000	1125000	>1Mb	TRUE	22825	105268	14013	331655	75369	319974	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1102	chr5	109550000	109575000	chr5	110275000	110300000	chr5:109550000-109575000_chr5:110275000-110300000	FALSE	-0.627873604595974	2.97414669893608	57.0693607929074	2.99248209909249e-6	2.118182897456e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr5	109550000	109575000	109562500	25000	chr5	110275000	110300000	110287500	25000	725000	500kb-1Mb	TRUE	17095	0	7253	0	57914	19301	TRUE	FALSE	Other	FALSE	FALSE	TRUE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1136	chr6	49200000	49225000	chr6	52225000	52250000	chr6:49200000-49225000_chr6:52225000-52250000	TRUE	-0.804406928490457	4.15059838514943	105.310518697565	8.12668145173389e-8	2.71750898774538e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	49200000	49225000	49212500	25000	chr6	52225000	52250000	52237500	25000	3025000	>1Mb	TRUE	4591	0	21420	0	140488	723820	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_1164	chr6	45050000	45075000	chr6	47175000	47200000	chr6:45050000-45075000_chr6:47175000-47200000	TRUE	-0.346010038933595	3.80312947791727	25.7930604242549	1.787558965442e-4	0.0027665119709475	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	45050000	45075000	45062500	25000	chr6	47175000	47200000	47187500	25000	2125000	>1Mb	TRUE	18567	0	13276	253397	66797	26965	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_1175	chr6	23250000	23275000	chr6	52200000	52225000	chr6:23250000-23275000_chr6:52200000-52225000	TRUE	-0.765491716848208	1.89810281017639	30.2937165944031	8.34139665013344e-5	0.0017083113340303	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	23250000	23275000	23262500	25000	chr6	52200000	52225000	52212500	25000	28950000	>1Mb	TRUE	21809	1637	5305	0	73191	15404	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_1242	chr7	131525000	131550000	chr7	137300000	137325000	chr7:131525000-131550000_chr7:137300000-137325000	TRUE	-0.618168911908268	2.1130362344594	38.3450595109457	2.56010817396482e-5	7.861178271687e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr7	131525000	131550000	131537500	25000	chr7	137300000	137325000	137312500	25000	5775000	>1Mb	TRUE	5283	0	4413	0	15373	13593	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_1359	chr8	27650000	27675000	chr8	30925000	30950000	chr8:27650000-27675000_chr8:30925000-30950000	FALSE	-0.366460790402689	4.10245410546861	20.7836704778961	4.684354378598e-4	0.0053410542545924	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	27650000	27675000	27662500	25000	chr8	30925000	30950000	30937500	25000	3275000	>1Mb	TRUE	20748	202899	18722	139470	70952	66959	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1371	chr8	48225000	48250000	chr8	49800000	49825000	chr8:48225000-48250000_chr8:49800000-49825000	FALSE	-0.461234827215757	3.61279758359438	50.8578559088871	5.67605450916352e-6	3.100706270713e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48225000	48250000	48237500	25000	chr8	49800000	49825000	49812500	25000	1575000	>1Mb	TRUE	14198	125907	177	543111	320685	100039954	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1378	chr8	14725000	14750000	chr8	17450000	17475000	chr8:14725000-14750000_chr8:17450000-17475000	FALSE	-0.794676913275492	1.65133435106151	38.5288635111154	2.49771773222739e-5	7.754710243831e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	14725000	14750000	14737500	25000	chr8	17450000	17475000	17462500	25000	2725000	>1Mb	TRUE	13150	131334	24338	60585	26889	94109	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1482	chr9	40875000	40900000	chr9	74825000	74850000	chr9:40875000-40900000_chr9:74825000-74850000	TRUE	-0.665048243760334	1.39518597511314	32.5753408225361	5.84303298529643e-5	0.0013621278495323	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr9	40875000	40900000	40887500	25000	chr9	74825000	74850000	74837500	25000	33950000	>1Mb	TRUE	11780	872	946	0	244813	100503019	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_1609	chr13	67100000	67125000	chr13	68575000	68600000	chr13:67100000-67125000_chr13:68575000-68600000	TRUE	-0.364203698190648	2.55853429814437	16.4797465563254	0.0012166324859612	0.0101791917344702	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	67100000	67125000	67112500	25000	chr13	68575000	68600000	68587500	25000	1475000	>1Mb	TRUE	15522	0	20216	0	432770	69577	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	shared
loop_1614	chr13	37975000	38000000	chr13	41600000	41625000	chr13:37975000-38000000_chr13:41600000-41625000	FALSE	-0.362766318809177	1.8704765519964	11.4120541289783	0.0046168289929966	0.0257658215592739	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	37975000	38000000	37987500	25000	chr13	41600000	41625000	41612500	25000	3625000	>1Mb	TRUE	2629	0	17373	0	107513	621976	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	shared
loop_1620	chr13	22000000	22025000	chr13	55825000	55850000	chr13:22000000-22025000_chr13:55825000-55850000	FALSE	-1.12206964097921	-0.184898723568111	23.8347217454625	2.566696595282e-4	0.0035067298828245	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	22000000	22025000	22012500	25000	chr13	55825000	55850000	55837500	25000	33825000	>1Mb	TRUE	16260	0	6881	0	54373	18740	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_1638	chr12	109725000	109750000	chr12	110375000	110400000	chr12:109725000-109750000_chr12:110375000-110400000	TRUE	0.476707940580601	4.82524851864485	79.8641327321318	4.3001615560763e-7	7.30955795173703e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr12	109725000	109750000	109737500	25000	chr12	110375000	110400000	110387500	25000	650000	500kb-1Mb	TRUE	22700	0	13220	47119	751524	26931	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_1662	chr12	104925000	104950000	chr12	106000000	106025000	chr12:104925000-104950000_chr12:106000000-106025000	TRUE	-0.308172348815154	2.38741800399248	12.83572763826	0.0030863162738951	0.019403675424513	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	104925000	104950000	104937500	25000	chr12	106000000	106025000	106012500	25000	1075000	>1Mb	TRUE	8373	59808	9513	0	212073	22367	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1668	chr12	36125000	36150000	chr12	40200000	40225000	chr12:36125000-36150000_chr12:40200000-40225000	FALSE	-0.530113717587878	2.22711334993191	21.4979679164545	4.047860870151e-4	0.0048569568252558	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	36125000	36150000	36137500	25000	chr12	40200000	40225000	40212500	25000	4075000	>1Mb	TRUE	8972	7113	17612	0	217473	629820	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_1675	chr12	35525000	35550000	chr12	40200000	40225000	chr12:35525000-35550000_chr12:40200000-40225000	FALSE	-0.542914764331754	1.3765590049447	13.9556510326929	0.0022858172217314	0.0157361119435971	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	35525000	35550000	35537500	25000	chr12	40200000	40225000	40212500	25000	4675000	>1Mb	TRUE	3288	0	17612	0	11622	629820	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	shared
loop_1689	chr15	40150000	40175000	chr15	40850000	40875000	chr15:40150000-40175000_chr15:40850000-40875000	TRUE	-0.385402637501392	4.73405799606568	48.4425742334984	7.4060970858962e-6	3.596894484716e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr15	40150000	40175000	40162500	25000	chr15	40850000	40875000	40862500	25000	700000	500kb-1Mb	TRUE	2108	0	10010	194964	102636151	22762	TRUE	TRUE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1718	chr15	66900000	66925000	chr15	68200000	68225000	chr15:66900000-66925000_chr15:68200000-68225000	FALSE	-0.305687648503721	3.27129139836403	16.458726606591	0.0012227355320578	0.0102126108903678	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr15	66900000	66925000	66912500	25000	chr15	68200000	68225000	68212500	25000	1300000	>1Mb	TRUE	9575	8679	14840	33855	22402	380993	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1905	chr1	151075000	151100000	chr1	151700000	151725000	chr1:151075000-151100000_chr1:151700000-151725000	TRUE	-0.310217533993049	3.83841076637576	24.2062367119124	2.390319606518e-4	0.0033533340440005	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	151075000	151100000	151087500	25000	chr1	151700000	151725000	151712500	25000	625000	500kb-1Mb	TRUE	15345	38033	2200	30017	402734	102640772	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
