chr	start	end	ATAC.mut_ATAC.tagAlign.bgz.readCount	ATAC.mut_ATAC.tagAlign.bgz.RPM	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPKM	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr6	29910553	29911053	209	0.915903	0.253799	0.253799	1.831806	0.257673	0.915903	0.253799	1.831806	0.257673	genic	False	True	False		Ahcyl2	genic|chr6:29910553-29911053	0.915903	0.915903	0.915903
chr6	29916761	29917422	3062	13.418634	0.885476	0.885476	20.300505	0.865962	13.418634	0.885476	20.300505	0.865962	promoter	True	False	False	Strip2	Strip2	promoter|chr6:29916761-29917422	13.418634	13.418634	13.418634
chr6	29923473	29923973	1268	5.556769	0.752636	0.752636	11.113539	0.768873	5.556769	0.752636	11.113539	0.768873	genic	False	True	False		Strip2	genic|chr6:29923473-29923973	5.556769	5.556769	5.556769
chr6	29985131	29985631	547	2.397124	0.552058	0.552058	4.794247	0.566086	2.397124	0.552058	4.794247	0.566086	intergenic	False	False	True			intergenic|chr6:29985131-29985631	2.397124	2.397124	2.397124
chr6	30047671	30048237	4998	21.902787	0.935172	0.935172	38.697503	0.937108	21.902787	0.935172	38.697503	0.937108	promoter	True	False	False	Nrf1	Nrf1	promoter|chr6:30047671-30048237	21.902787	21.902787	21.902787
chr6	30081282	30081782	179	0.784434	0.216030	0.216030	1.568867	0.218191	0.784434	0.216030	1.568867	0.218191	genic	False	True	False		Nrf1	genic|chr6:30081282-30081782	0.784434	0.784434	0.784434
chr6	30158010	30158510	318	1.393575	0.387076	0.387076	2.787149	0.397166	1.393575	0.387076	2.787149	0.397166	intergenic	False	False	True			intergenic|chr6:30158010-30158510	1.393575	1.393575	1.393575
chr6	30169044	30169544	362	1.586396	0.428429	0.428429	3.172793	0.440178	1.586396	0.428429	3.172793	0.440178	intergenic	False	False	True			intergenic|chr6:30169044-30169544	1.586396	1.586396	1.586396
chr6	30172642	30173142	156	0.683640	0.192077	0.192077	1.367281	0.193440	0.683640	0.192077	1.367281	0.193440	promoter	True	False	False	Rncr4	Rncr4	promoter|chr6:30172642-30173142	0.683640	0.683640	0.683640
chr6	30204798	30205298	334	1.463692	0.403306	0.403306	2.927383	0.413975	1.463692	0.403306	2.927383	0.413975	intergenic	False	False	True			intergenic|chr6:30204798-30205298	1.463692	1.463692	1.463692
chr6	30205560	30206060	1081	4.737277	0.720871	0.720871	9.474555	0.737262	4.737277	0.720871	9.474555	0.737262	intergenic	False	False	True			intergenic|chr6:30205560-30206060	4.737277	4.737277	4.737277
chr6	30210678	30211178	566	2.480388	0.561711	0.561711	4.960775	0.575787	2.480388	0.561711	4.960775	0.575787	intergenic	False	False	True			intergenic|chr6:30210678-30211178	2.480388	2.480388	2.480388
chr6	30240085	30240585	122	0.534642	0.166369	0.166369	1.069284	0.166972	0.534642	0.166369	1.069284	0.166972	genic	False	True	False		Ube2h	genic|chr6:30240085-30240585	0.534642	0.534642	0.534642
chr6	30292401	30292901	150	0.657347	0.186633	0.186633	1.314693	0.187755	0.657347	0.186633	1.314693	0.187755	genic	False	True	False		Ube2h	genic|chr6:30292401-30292901	0.657347	0.657347	0.657347
chr6	30300301	30300801	1982	8.685739	0.827590	0.827590	17.371478	0.844034	8.685739	0.827590	17.371478	0.844034	genic	False	True	False		Ube2h	genic|chr6:30300301-30300801	8.685739	8.685739	8.685739
chr6	30304289	30304854	5895	25.833719	0.948208	0.948208	45.723396	0.949767	25.833719	0.948208	45.723396	0.949767	promoter	True	False	False	Ube2h,1700095J07Rik	Ube2h,1700095J07Rik	promoter|chr6:30304289-30304854	25.833719	25.833719	25.833719
chr6	30355555	30356055	1937	8.488535	0.824018	0.824018	16.977070	0.840733	8.488535	0.824018	16.977070	0.840733	intergenic	False	False	True			intergenic|chr6:30355555-30356055	8.488535	8.488535	8.488535
chr6	30356659	30357159	473	2.072833	0.510439	0.510439	4.145666	0.523741	2.072833	0.510439	4.145666	0.523741	intergenic	False	False	True			intergenic|chr6:30356659-30357159	2.072833	2.072833	2.072833
chr6	30357712	30358212	348	1.525044	0.416136	0.416136	3.050088	0.427472	1.525044	0.416136	3.050088	0.427472	intergenic	False	False	True			intergenic|chr6:30357712-30358212	1.525044	1.525044	1.525044
chr6	30375771	30376271	187	0.819492	0.225182	0.225182	1.638984	0.228004	0.819492	0.225182	1.638984	0.228004	genic	False	True	False		Zc3hc1	genic|chr6:30375771-30376271	0.819492	0.819492	0.819492
chr6	30390765	30391278	572	2.506681	0.564675	0.564675	4.886319	0.571506	2.506681	0.564675	4.886319	0.571506	promoter	True	False	False	Zc3hc1	Zc3hc1	promoter|chr6:30390765-30391278	2.506681	2.506681	2.506681
chr6	30401441	30402117	9269	40.619634	0.976265	0.976265	60.088216	0.967657	40.619634	0.976265	60.088216	0.967657	promoter	True	False	False	Klhdc10	Klhdc10	promoter|chr6:30401441-30402117	40.619634	40.619634	40.619634
chr6	30403417	30403917	878	3.847668	0.674777	0.674777	7.695337	0.691026	3.847668	0.674777	7.695337	0.691026	genic	False	True	False		Klhdc10	genic|chr6:30403417-30403917	3.847668	3.847668	3.847668
chr6	30459826	30460377	837	3.667994	0.663016	0.663016	6.656976	0.655228	3.667994	0.663016	6.656976	0.655228	promoter	True	False	False	1700012C14Rik	1700012C14Rik	promoter|chr6:30459826-30460377	3.667994	3.667994	3.667994
chr6	30460788	30461288	6000	26.293862	0.949519	0.949519	52.587723	0.959509	26.293862	0.949519	52.587723	0.959509	genic	False	True	False		1700012C14Rik	genic|chr6:30460788-30461288	26.293862	26.293862	26.293862
chr6	30469355	30469855	4884	21.403203	0.933247	0.933247	42.806407	0.945197	21.403203	0.933247	42.806407	0.945197	intergenic	False	False	True			intergenic|chr6:30469355-30469855	21.403203	21.403203	21.403203
chr6	30477075	30477575	3222	14.119804	0.891132	0.891132	28.239607	0.906506	14.119804	0.891132	28.239607	0.906506	intergenic	False	False	True			intergenic|chr6:30477075-30477575	14.119804	14.119804	14.119804
chr6	30509469	30510098	5093	22.319106	0.936795	0.936795	35.483476	0.929149	22.319106	0.936795	35.483476	0.929149	promoter	True	False	False	Tmem209,Ssmem1	Tmem209,Ssmem1	promoter|chr6:30509469-30510098	22.319106	22.319106	22.319106
chr6	30535286	30535786	421	1.844953	0.475616	0.475616	3.689905	0.488174	1.844953	0.475616	3.689905	0.488174	intergenic	False	False	True			intergenic|chr6:30535286-30535786	1.844953	1.844953	1.844953
chr6	30541331	30541831	31	0.135852	0.066818	0.066818	0.271703	0.067007	0.135852	0.066818	0.271703	0.067007	promoter	True	False	False	Cpa2	Cpa2	promoter|chr6:30541331-30541831	0.135852	0.135852	0.135852
chr6	30546728	30547228	439	1.923834	0.488504	0.488504	3.847668	0.501452	1.923834	0.488504	3.847668	0.501452	genic	False	True	False		Cpa2	genic|chr6:30546728-30547228	1.923834	1.923834	1.923834
chr6	30551155	30551655	391	1.713483	0.452624	0.452624	3.426967	0.465212	1.713483	0.452624	3.426967	0.465212	genic	False	True	False		Cpa2	genic|chr6:30551155-30551655	1.713483	1.713483	1.713483
chr6	30552018	30552518	496	2.173626	0.524408	0.524408	4.347252	0.538100	2.173626	0.524408	4.347252	0.538100	genic	False	True	False		Cpa2	genic|chr6:30552018-30552518	2.173626	2.173626	2.173626
chr6	30554747	30555247	157	0.688023	0.193169	0.193169	1.376045	0.194533	0.688023	0.193169	1.376045	0.194533	genic	False	True	False		Cpa2	genic|chr6:30554747-30555247	0.688023	0.688023	0.688023
chr6	30568118	30568618	23	0.100793	0.049212	0.049212	0.201586	0.049312	0.100793	0.049212	0.201586	0.049312	promoter	True	False	False	Cpa4	Cpa4	promoter|chr6:30568118-30568618	0.100793	0.100793	0.100793
chr6	30572684	30573184	267	1.170077	0.330661	0.330661	2.340154	0.338147	1.170077	0.330661	2.340154	0.338147	genic	False	True	False		Cpa4	genic|chr6:30572684-30573184	1.170077	1.170077	1.170077
chr6	30610759	30611259	20	0.087646	0.042971	0.042971	0.175292	0.043065	0.087646	0.042971	0.175292	0.043065	promoter	True	False	False	Cpa5	Cpa5	promoter|chr6:30610759-30611259	0.087646	0.087646	0.087646
chr6	30614177	30614677	226	0.990402	0.277092	0.277092	1.980804	0.282246	0.990402	0.277092	1.980804	0.282246	genic	False	True	False		Cpa5	genic|chr6:30614177-30614677	0.990402	0.990402	0.990402
chr6	30617775	30618275	284	1.244576	0.350570	0.350570	2.489152	0.359066	1.244576	0.350570	2.489152	0.359066	genic	False	True	False		Cpa5	genic|chr6:30617775-30618275	1.244576	1.244576	1.244576
chr6	30638967	30639467	33	0.144616	0.071158	0.071158	0.289232	0.071370	0.144616	0.071158	0.289232	0.071370	promoter	True	False	False	Cpa1	Cpa1	promoter|chr6:30638967-30639467	0.144616	0.144616	0.144616
chr6	30675319	30675819	391	1.713483	0.452624	0.452624	3.426967	0.465212	1.713483	0.452624	3.426967	0.465212	genic	False	True	False		Cep41	genic|chr6:30675319-30675819	1.713483	1.713483	1.713483
chr6	30678436	30678936	481	2.107891	0.515363	0.515363	4.215782	0.528854	2.107891	0.515363	4.215782	0.528854	genic	False	True	False		Cep41	genic|chr6:30678436-30678936	2.107891	2.107891	2.107891
chr6	30693478	30693999	7059	30.934728	0.961032	0.961032	59.375678	0.967007	30.934728	0.961032	59.375678	0.967007	promoter	True	False	False	Cep41	Cep41	promoter|chr6:30693478-30693999	30.934728	30.934728	30.934728
chr6	30723296	30723796	57	0.249792	0.115003	0.115003	0.499583	0.115316	0.249792	0.115003	0.499583	0.115316	promoter	True	False	False	Mest	Mest	promoter|chr6:30723296-30723796	0.249792	0.249792	0.249792
chr6	30736977	30737477	1952	8.554270	0.825211	0.825211	17.108539	0.841826	8.554270	0.825211	17.108539	0.841826	genic	False	True	False		Mest	genic|chr6:30736977-30737477	8.554270	8.554270	8.554270
chr6	30737802	30738302	1457	6.385026	0.778603	0.778603	12.770052	0.794621	6.385026	0.778603	12.770052	0.794621	genic	False	True	False		Mest	genic|chr6:30737802-30738302	6.385026	6.385026	6.385026
chr6	30883370	30883870	763	3.343703	0.640686	0.640686	6.687405	0.656391	3.343703	0.640686	6.687405	0.656391	genic	False	True	False		Copg2	genic|chr6:30883370-30883870	3.343703	3.343703	3.343703
chr6	30896544	30897148	3084	13.515045	0.886184	0.886184	22.375902	0.878963	13.515045	0.886184	22.375902	0.878963	promoter	True	False	False	Copg2,4930412F09Rik	Copg2,4930412F09Rik,Tsga13	promoter|chr6:30896544-30897148	13.515045	13.515045	13.515045
chr6	30915323	30915823	36	0.157763	0.077717	0.077717	0.315526	0.077942	0.157763	0.077717	0.315526	0.077942	promoter	True	False	False	Tsga13	4930412F09Rik,Tsga13	promoter|chr6:30915323-30915823	0.157763	0.157763	0.157763
chr6	30958828	30959328	42	0.184057	0.089426	0.089426	0.368114	0.089668	0.184057	0.089426	0.368114	0.089668	promoter	True	False	False	Klf14	Klf14	promoter|chr6:30958828-30959328	0.184057	0.184057	0.184057
chr6	31063245	31063745	55	0.241027	0.112027	0.112027	0.482054	0.112322	0.241027	0.112027	0.482054	0.112322	promoter	True	False	False	Gm27019	Gm27019	promoter|chr6:31063245-31063745	0.241027	0.241027	0.241027
chr6	31073256	31073756	814	3.567201	0.656486	0.656486	7.134401	0.672593	3.567201	0.656486	7.134401	0.672593	intergenic	False	False	True			intergenic|chr6:31073256-31073756	3.567201	3.567201	3.567201
chr6	31075554	31076054	2523	11.056569	0.861180	0.861180	22.113138	0.877481	11.056569	0.861180	22.113138	0.877481	intergenic	False	False	True			intergenic|chr6:31075554-31076054	11.056569	11.056569	11.056569
chr6	31079457	31079957	1561	6.840786	0.790305	0.790305	13.681573	0.806672	6.840786	0.790305	13.681573	0.806672	intergenic	False	False	True			intergenic|chr6:31079457-31079957	6.840786	6.840786	6.840786
chr6	31083002	31083502	692	3.032559	0.615257	0.615257	6.065117	0.631062	3.032559	0.615257	6.065117	0.631062	genic	False	True	False		Lncpint	genic|chr6:31083002-31083502	3.032559	3.032559	3.032559
chr6	31092693	31093193	1464	6.415702	0.779512	0.779512	12.831404	0.795489	6.415702	0.779512	12.831404	0.795489	genic	False	True	False		Lncpint	genic|chr6:31092693-31093193	6.415702	6.415702	6.415702
chr6	31096276	31096776	7018	30.755053	0.960530	0.960530	61.510107	0.969186	30.755053	0.960530	61.510107	0.969186	genic	False	True	False		Lncpint	genic|chr6:31096276-31096776	30.755053	30.755053	30.755053
chr6	31102595	31103095	113	0.495201	0.161156	0.161156	0.990402	0.161746	0.495201	0.161156	0.990402	0.161746	promoter	True	False	False	Gm13833	Gm13833,Lncpint	promoter|chr6:31102595-31103095	0.495201	0.495201	0.495201
chr6	31106338	31106838	445	1.950128	0.492248	0.492248	3.900256	0.505237	1.950128	0.492248	3.900256	0.505237	genic	False	True	False		Lncpint	genic|chr6:31106338-31106838	1.950128	1.950128	1.950128
chr6	31111449	31111949	236	1.034225	0.290695	0.290695	2.068450	0.296304	1.034225	0.290695	2.068450	0.296304	genic	False	True	False		Lncpint	genic|chr6:31111449-31111949	1.034225	1.034225	1.034225
chr6	31126402	31126902	421	1.844953	0.475616	0.475616	3.689905	0.488174	1.844953	0.475616	3.689905	0.488174	genic	False	True	False		Lncpint	genic|chr6:31126402-31126902	1.844953	1.844953	1.844953
chr6	31136840	31137340	290	1.270870	0.357519	0.357519	2.541740	0.366257	1.270870	0.357519	2.541740	0.366257	genic	False	True	False		Lncpint	genic|chr6:31136840-31137340	1.270870	1.270870	1.270870
chr6	31148167	31148667	981	4.299046	0.700148	0.700148	8.598093	0.716479	4.299046	0.700148	8.598093	0.716479	genic	False	True	False		Lncpint	genic|chr6:31148167-31148667	4.299046	4.299046	4.299046
chr6	31155786	31156286	467	2.046539	0.506896	0.506896	4.093078	0.520122	2.046539	0.506896	4.093078	0.520122	genic	False	True	False		Lncpint	genic|chr6:31155786-31156286	2.046539	2.046539	2.046539
chr6	31158632	31159132	3154	13.821807	0.888912	0.888912	27.643613	0.904422	13.821807	0.888912	27.643613	0.904422	genic	False	True	False		Lncpint	genic|chr6:31158632-31159132	13.821807	13.821807	13.821807
chr6	31171619	31172119	369	1.617072	0.434109	0.434109	3.234145	0.446029	1.617072	0.434109	3.234145	0.446029	genic	False	True	False		Lncpint	genic|chr6:31171619-31172119	1.617072	1.617072	1.617072
chr6	31188976	31189476	528	2.313860	0.542227	0.542227	4.627720	0.556067	2.313860	0.542227	4.627720	0.556067	genic	False	True	False		Lncpint	genic|chr6:31188976-31189476	2.313860	2.313860	2.313860
chr6	31197908	31198408	1093	4.789865	0.723387	0.723387	9.579730	0.739741	4.789865	0.723387	9.579730	0.739741	genic	False	True	False		Lncpint	genic|chr6:31197908-31198408	4.789865	4.789865	4.789865
chr6	31204405	31204905	253	1.108724	0.313019	0.313019	2.217449	0.319756	1.108724	0.313019	2.217449	0.319756	genic	False	True	False		Lncpint	genic|chr6:31204405-31204905	1.108724	1.108724	1.108724
chr6	31216084	31216584	1509	6.612906	0.784602	0.784602	13.225812	0.800667	6.612906	0.784602	13.225812	0.800667	genic	False	True	False		Lncpint	genic|chr6:31216084-31216584	6.612906	6.612906	6.612906
chr6	31216595	31217095	6919	30.321205	0.959444	0.959444	60.642409	0.968076	30.321205	0.959444	60.642409	0.968076	genic	False	True	False		Lncpint	genic|chr6:31216595-31217095	30.321205	30.321205	30.321205
chr6	31218166	31218666	1112	4.873129	0.727083	0.727083	9.746258	0.743544	4.873129	0.727083	9.746258	0.743544	genic	False	True	False		Lncpint	genic|chr6:31218166-31218666	4.873129	4.873129	4.873129
chr6	31220100	31220738	856	3.751258	0.668436	0.668436	5.879714	0.622188	3.751258	0.668436	5.879714	0.622188	promoter	True	False	False	2210408F21Rik,Lncpint	2210408F21Rik,Lncpint	promoter|chr6:31220100-31220738	3.751258	3.751258	3.751258
chr6	31277744	31278244	530	2.322624	0.543496	0.543496	4.645249	0.557318	2.322624	0.543496	4.645249	0.557318	genic	False	True	False		2210408F21Rik	genic|chr6:31277744-31278244	2.322624	2.322624	2.322624
chr6	31288611	31289111	3057	13.396722	0.885228	0.885228	26.793445	0.901010	13.396722	0.885228	26.793445	0.901010	genic	False	True	False		2210408F21Rik	genic|chr6:31288611-31289111	13.396722	13.396722	13.396722
chr6	31318502	31319002	287	1.257723	0.354053	0.354053	2.515446	0.362662	1.257723	0.354053	2.515446	0.362662	genic	False	True	False		2210408F21Rik	genic|chr6:31318502-31319002	1.257723	1.257723	1.257723
chr6	31324657	31325157	229	1.003549	0.281083	0.281083	2.007098	0.286273	1.003549	0.281083	2.007098	0.286273	genic	False	True	False		2210408F21Rik	genic|chr6:31324657-31325157	1.003549	1.003549	1.003549
chr6	31328041	31328541	212	0.929050	0.257944	0.257944	1.858100	0.262065	0.929050	0.257944	1.858100	0.262065	genic	False	True	False		2210408F21Rik	genic|chr6:31328041-31328541	0.929050	0.929050	0.929050
chr6	31330279	31330779	189	0.828257	0.227768	0.227768	1.656513	0.230708	0.828257	0.227768	1.656513	0.230708	genic	False	True	False		2210408F21Rik	genic|chr6:31330279-31330779	0.828257	0.828257	0.828257
chr6	31333332	31333832	411	1.801130	0.468607	0.468607	3.602259	0.481189	1.801130	0.468607	3.602259	0.481189	genic	False	True	False		2210408F21Rik	genic|chr6:31333332-31333832	1.801130	1.801130	1.801130
chr6	31356492	31356992	150	0.657347	0.186633	0.186633	1.314693	0.187755	0.657347	0.186633	1.314693	0.187755	promoter	True	False	False	Gm14532	Gm14532	promoter|chr6:31356492-31356992	0.657347	0.657347	0.657347
chr6	31357143	31357643	310	1.358516	0.378822	0.378822	2.717032	0.388558	1.358516	0.378822	2.717032	0.388558	promoter	True	False	False	Gm14532	Gm14532	promoter|chr6:31357143-31357643	1.358516	1.358516	1.358516
chr6	31370391	31371217	337	1.476839	0.406005	0.406005	1.787940	0.249643	1.476839	0.406005	1.787940	0.249643	genic	False	True	False		Mkln1os,Gm14532	genic|chr6:31370391-31371217	1.476839	1.476839	1.476839
chr6	31372644	31373144	0	0.000000	0.005922	0.005922	0.000000	0.005922	0.000000	0.005922	0.000000	0.005922	promoter	True	False	False	Gm13844	Mkln1os,Gm13844	promoter|chr6:31372644-31373144	0.000000	0.000000	0.000000
chr6	31390611	31391111	229	1.003549	0.281083	0.281083	2.007098	0.286273	1.003549	0.281083	2.007098	0.286273	genic	False	True	False		Mkln1os	genic|chr6:31390611-31391111	1.003549	1.003549	1.003549
chr6	31398484	31399108	6585	28.857513	0.956126	0.956126	46.246014	0.950794	28.857513	0.956126	46.246014	0.950794	promoter	True	False	False	Mkln1os,Mkln1	Mkln1os,Mkln1	promoter|chr6:31398484-31399108	28.857513	28.857513	28.857513
chr6	31413511	31414011	160	0.701170	0.196044	0.196044	1.402339	0.197449	0.701170	0.196044	1.402339	0.197449	genic	False	True	False		Mkln1	genic|chr6:31413511-31414011	0.701170	0.701170	0.701170
chr6	31453707	31454207	234	1.025461	0.287997	0.287997	2.050921	0.293488	1.025461	0.287997	2.050921	0.293488	genic	False	True	False		Mkln1	genic|chr6:31453707-31454207	1.025461	1.025461	1.025461
chr6	31455348	31455848	444	1.945746	0.491622	0.491622	3.891492	0.504599	1.945746	0.491622	3.891492	0.504599	genic	False	True	False		Mkln1	genic|chr6:31455348-31455848	1.945746	1.945746	1.945746
chr6	31513670	31514170	237	1.038608	0.291953	0.291953	2.077215	0.297680	1.038608	0.291953	2.077215	0.297680	genic	False	True	False		Mkln1	genic|chr6:31513670-31514170	1.038608	1.038608	1.038608
chr6	31517899	31518399	409	1.792365	0.466883	0.466883	3.584730	0.479400	1.792365	0.466883	3.584730	0.479400	intergenic	False	False	True			intergenic|chr6:31517899-31518399	1.792365	1.792365	1.792365
chr6	31525453	31525953	538	2.357683	0.547677	0.547677	4.715366	0.561646	2.357683	0.547677	4.715366	0.561646	genic	False	True	False		Podxl	genic|chr6:31525453-31525953	2.357683	2.357683	2.357683
chr6	31563531	31564231	411	1.801130	0.468607	0.468607	2.573042	0.370042	1.801130	0.468607	2.573042	0.370042	promoter	True	False	False	Podxl	Podxl	promoter|chr6:31563531-31564231	1.801130	1.801130	1.801130
chr6	31574716	31575216	24	0.105175	0.051432	0.051432	0.210351	0.051514	0.105175	0.051432	0.210351	0.051514	promoter	True	False	False	Gm6117	Gm6117	promoter|chr6:31574716-31575216	0.105175	0.105175	0.105175
chr6	31604852	31605439	340	1.489985	0.408667	0.408667	2.538306	0.365720	1.489985	0.408667	2.538306	0.365720	promoter	True	False	False	Gm43154	Gm43154	promoter|chr6:31604852-31605439	1.489985	1.489985	1.489985
chr6	31639389	31639889	157	0.688023	0.193169	0.193169	1.376045	0.194533	0.688023	0.193169	1.376045	0.194533	genic	False	True	False		Gm43154	genic|chr6:31639389-31639889	0.688023	0.688023	0.688023
