chr	start	end	name	score	strand	Ensembl_ID	gene_type	symbol	tss	Expression	is_ue	cellType	ATAC.mut_ATAC.tagAlign.bgz.readCount	ATAC.mut_ATAC.tagAlign.bgz.RPM	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPKM	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	ATAC.mut_ATAC.tagAlign.bgz.readCount.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPM.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPKM.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile.TSS1Kb	ATAC.RPM.TSS1Kb	ATAC.RPM.quantile.TSS1Kb	ATAC.RPKM.TSS1Kb	ATAC.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr4	106486635	106540536	AL954352.1	0	-	ENSMUSG00000118551	processed_transcript	AL954352.1	106540536		False		5513	24.159676	0.740830	0.740830	0.448223	0.539675	24.159676	0.740830	0.448223	0.539675	44	0.192822	0.163093	0.163093	0.192822	0.163093	0.192822	0.163093	0.192822	0.163093	0.163093
chr4	106498812	106540546	Tmem61	0	-	ENSMUSG00000085933	protein_coding	Tmem61	106540546		False		4504	19.737925	0.691002	0.691002	0.472946	0.556757	19.737925	0.691002	0.472946	0.556757	46	0.201586	0.172361	0.172361	0.201586	0.172361	0.201586	0.172361	0.201586	0.172361	0.172361
chr4	106561037	106589113	Dhcr24	0	+	ENSMUSG00000034926	protein_coding	Dhcr24	106561037		False		6983	30.601673	0.794202	0.794202	1.089958	0.774037	30.601673	0.794202	1.089958	0.774037	7218	31.631515	0.905288	0.905288	31.631515	0.905288	31.631515	0.905288	31.631515	0.905288	0.905288
chr4	106590908	106617241	Lexm	0	-	ENSMUSG00000054362	protein_coding	Lexm	106617241		False		1989	8.716415	0.495499	0.495499	0.331007	0.426020	8.716415	0.495499	0.331007	0.426020	90	0.394408	0.336659	0.336659	0.394408	0.336659	0.394408	0.336659	0.394408	0.336659	0.336659
chr4	106622431	106640189	Ttc22	0	+	ENSMUSG00000034919	protein_coding	Ttc22	106622431		False		4220	18.493349	0.674221	0.674221	1.041409	0.764610	18.493349	0.674221	1.041409	0.764610	288	1.262105	0.508452	0.508452	1.262105	0.508452	1.262105	0.508452	1.262105	0.508452	0.508452
chr4	106651068	106655282	Pars2	0	+	ENSMUSG00000043572	protein_coding	Pars2	106651068		False		4881	21.390056	0.711592	0.711592	5.075951	0.961902	21.390056	0.711592	5.075951	0.961902	7824	34.287195	0.915654	0.915654	34.287195	0.915654	34.287195	0.915654	34.287195	0.915654	0.915654
chr4	106662255	106678944	Ttc4	0	-	ENSMUSG00000025413	protein_coding	Ttc4	106678944		False		1859	8.146715	0.481146	0.481146	0.488149	0.566751	8.146715	0.481146	0.488149	0.566751	2223	9.741876	0.712496	0.712496	9.741876	0.712496	9.741876	0.712496	9.741876	0.712496	0.712496
chr4	106680416	106730925	Mroh7	0	-	ENSMUSG00000047502	protein_coding	Mroh7	106730925		False		3946	17.292596	0.656874	0.656874	0.342367	0.439062	17.292596	0.656874	0.342367	0.439062	32	0.140234	0.110820	0.110820	0.140234	0.110820	0.140234	0.110820	0.140234	0.110820	0.110820
chr4	106733888	106748292	Fam151a	0	+	ENSMUSG00000034871	protein_coding	Fam151a	106733888		False		944	4.136901	0.368359	0.368359	0.287205	0.370911	4.136901	0.368359	0.287205	0.370911	67	0.293615	0.259755	0.259755	0.293615	0.259755	0.293615	0.259755	0.293615	0.259755	0.259755
chr4	106744554	106804998	Acot11	0	-	ENSMUSG00000034853	protein_coding	Acot11	106804998		False		14093	61.759898	0.912641	0.912641	1.021771	0.760853	61.759898	0.912641	1.021771	0.760853	348	1.525044	0.524719	0.524719	1.525044	0.524719	1.525044	0.524719	1.525044	0.524719	0.524719
chr4	106841760	106847920	Gm12746	0	-	ENSMUSG00000086940	lincRNA	Gm12746	106847920		False		341	1.494368	0.226867	0.226867	0.242592	0.303221	1.494368	0.226867	0.242592	0.303221	312	1.367281	0.515487	0.515487	1.367281	0.515487	1.367281	0.515487	1.367281	0.515487	0.515487
chr4	106910700	107049694	Ssbp3	0	+	ENSMUSG00000061887	protein_coding	Ssbp3	106910700		True		60789	266.396258	0.993763	0.993763	1.916603	0.871815	266.396258	0.993763	1.916603	0.871815	2262	9.912786	0.715526	0.715526	9.912786	0.715526	9.912786	0.715526	9.912786	0.715526	0.715526
chr4	107055873	107066868	Mrpl37	0	-	ENSMUSG00000028622	protein_coding	Mrpl37	107066868		False		3318	14.540505	0.610713	0.610713	1.322465	0.811886	14.540505	0.610713	1.322465	0.811886	5631	24.676789	0.870557	0.870557	24.676789	0.870557	24.676789	0.870557	24.676789	0.870557	0.870557
chr4	107066987	107088268	Cyb5rl	0	+	ENSMUSG00000028621	protein_coding	Cyb5rl	107066987		False		4134	18.116471	0.669065	0.669065	0.851298	0.719779	18.116471	0.669065	0.851298	0.719779	5640	24.716230	0.870752	0.870752	24.716230	0.870752	24.716230	0.870752	24.716230	0.870752	0.870752
chr4	107096890	107113125	Cdcp2	0	+	ENSMUSG00000047636	protein_coding	Cdcp2	107096890		False		1161	5.087862	0.399334	0.399334	0.313388	0.405323	5.087862	0.399334	0.313388	0.405323	65	0.284850	0.251905	0.251905	0.284850	0.251905	0.284850	0.251905	0.284850	0.251905	0.251905
chr4	107134154	107179116	Tceanc2	0	-	ENSMUSG00000028619	protein_coding	Tceanc2	107179116		False		15297	67.036200	0.921732	0.921732	1.490952	0.833611	67.036200	0.921732	1.490952	0.833611	4333	18.988550	0.825743	0.825743	18.988550	0.825743	18.988550	0.825743	18.988550	0.825743	0.825743
chr4	107178398	107200996	Tmem59	0	+	ENSMUSG00000028618	protein_coding	Tmem59	107178398		False		13217	57.920995	0.904242	0.904242	2.563103	0.906865	57.920995	0.904242	2.563103	0.906865	12691	55.615899	0.965340	0.965340	55.615899	0.965340	55.615899	0.965340	55.615899	0.965340	0.965340
chr4	107209179	107218060	Ldlrad1	0	+	ENSMUSG00000070877	protein_coding	Ldlrad1	107209179		False		704	3.085146	0.328206	0.328206	0.347387	0.445263	3.085146	0.328206	0.347387	0.445263	135	0.591612	0.423628	0.423628	0.591612	0.423628	0.591612	0.423628	0.591612	0.423628	0.423628
chr4	107233513	107253532	Lrrc42	0	-	ENSMUSG00000028617	protein_coding	Lrrc42	107253532		False		3287	14.404654	0.608215	0.608215	0.719549	0.677216	14.404654	0.608215	0.719549	0.677216	8325	36.482733	0.923769	0.923769	36.482733	0.923769	36.482733	0.923769	36.482733	0.923769	0.923769
chr4	107253592	107279938	Hspb11	0	+	ENSMUSG00000063172	protein_coding	Hspb11	107253592		False		7600	33.305558	0.813517	0.813517	1.264160	0.803806	33.305558	0.813517	1.264160	0.803806	8406	36.837700	0.925364	0.925364	36.837700	0.925364	36.837700	0.925364	36.837700	0.925364	0.925364
chr4	107291464	107307169	Dio1	0	-	ENSMUSG00000034785	protein_coding	Dio1	107307169		False		3511	15.386291	0.626271	0.626271	0.979707	0.751639	15.386291	0.626271	0.979707	0.751639	4938	21.639848	0.849665	0.849665	21.639848	0.849665	21.639848	0.849665	21.639848	0.849665	0.849665
chr4	107314362	107359823	Yipf1	0	+	ENSMUSG00000057375	protein_coding	Yipf1	107314362		False		3689	16.166343	0.639189	0.639189	0.355609	0.454123	16.166343	0.639189	0.355609	0.454123	3548	15.548437	0.789843	0.789843	15.548437	0.789843	15.548437	0.789843	15.548437	0.789843	0.789843
chr4	107367783	107416346	Ndc1	0	+	ENSMUSG00000028614	protein_coding	Ndc1	107367783		False		4698	20.588094	0.701793	0.701793	0.423946	0.519545	20.588094	0.701793	0.423946	0.519545	3317	14.536123	0.779105	0.779105	14.536123	0.779105	14.536123	0.779105	14.536123	0.779105	0.779105
chr4	107434590	107635061	Glis1	0	+	ENSMUSG00000034762	protein_coding	Glis1	107434590		False		22683	99.403944	0.956303	0.956303	0.495852	0.571429	99.403944	0.956303	0.495852	0.571429	463	2.029010	0.548322	0.548322	2.029010	0.548322	2.029010	0.548322	2.029010	0.548322	0.548322
chr4	107676289	107684230	Dmrtb1	0	-	ENSMUSG00000028610	protein_coding	Dmrtb1	107684230		False		585	2.563652	0.301839	0.301839	0.322837	0.416309	2.563652	0.301839	0.322837	0.416309	84	0.368114	0.318142	0.318142	0.368114	0.318142	0.368114	0.318142	0.368114	0.318142	0.318142
chr4	107689700	107758985	1700047F07Rik	0	+	ENSMUSG00000085549	lincRNA	1700047F07Rik	107689700		False		6101	26.736475	0.764681	0.764681	0.385891	0.484814	26.736475	0.764681	0.385891	0.484814	16	0.070117	0.050608	0.050608	0.070117	0.050608	0.070117	0.050608	0.070117	0.050608	0.050608
chr4	107765079	107770601	Gm12907	0	+	ENSMUSG00000087195	lincRNA	Gm12907	107765079		False		224	0.981637	0.163359	0.163359	0.177768	0.199348	0.981637	0.163359	0.177768	0.199348	132	0.578465	0.419587	0.419587	0.578465	0.419587	0.578465	0.419587	0.578465	0.419587	0.419587
chr4	107783719	107789921	4933424M12Rik	0	+	ENSMUSG00000087289	lincRNA	4933424M12Rik	107783719		False		644	2.822208	0.315147	0.315147	0.455048	0.544920	2.822208	0.315147	0.455048	0.544920	77	0.337438	0.294716	0.294716	0.337438	0.294716	0.337438	0.294716	0.337438	0.294716	0.294716
chr4	107801868	107876840	Lrp8	0	+	ENSMUSG00000028613	protein_coding	Lrp8	107801868		False		28399	124.453229	0.968671	0.968671	1.659996	0.850764	124.453229	0.968671	1.659996	0.850764	2738	11.998765	0.746713	0.746713	11.998765	0.746713	11.998765	0.746713	11.998765	0.746713	0.746713
chr4	107879754	107887424	Magoh	0	+	ENSMUSG00000028609	protein_coding	Magoh	107879754		False		1712	7.502515	0.465765	0.465765	0.978164	0.751249	7.502515	0.465765	0.978164	0.751249	2011	8.812826	0.697257	0.697257	8.812826	0.697257	8.812826	0.697257	8.812826	0.697257	0.697257
chr4	107889812	107899384	Czib	0	+	ENSMUSG00000028608	protein_coding	Czib	107889812		False		9489	41.583742	0.855123	0.855123	4.344311	0.952440	41.583742	0.855123	4.344311	0.952440	9623	42.170972	0.940355	0.940355	42.170972	0.940355	42.170972	0.940355	42.170972	0.940355	0.940355
chr4	107903980	107923610	Cpt2	0	-	ENSMUSG00000028607	protein_coding	Cpt2	107923610		False		1455	6.376261	0.436723	0.436723	0.324822	0.418755	6.376261	0.436723	0.324822	0.418755	1230	5.390242	0.635433	0.635433	5.390242	0.635433	5.390242	0.635433	5.390242	0.635433	0.635433
chr4	107953931	107960721	4930407G08Rik	0	+	ENSMUSG00000086713	lincRNA	4930407G08Rik	107953931		False		79	0.346203	0.053638	0.053638	0.050987	0.022043	0.346203	0.053638	0.050987	0.022043	32	0.140234	0.110820	0.110820	0.140234	0.110820	0.140234	0.110820	0.140234	0.110820	0.110820
chr4	107968331	108013532	Slc1a7	0	+	ENSMUSG00000008932	protein_coding	Slc1a7	107968331		False		9713	42.565380	0.858968	0.858968	0.941691	0.743063	42.565380	0.858968	0.941691	0.743063	143	0.626670	0.432771	0.432771	0.626670	0.432771	0.626670	0.432771	0.626670	0.432771	0.432771
chr4	108014790	108096445	Podn	0	-	ENSMUSG00000028600	protein_coding	Podn	108096445		False		9877	43.284078	0.861537	0.861537	0.530085	0.592125	43.284078	0.861537	0.530085	0.592125	60	0.262939	0.231970	0.231970	0.262939	0.231970	0.262939	0.231970	0.262939	0.231970	0.231970
chr4	108043838	108144998	Scp2	0	-	ENSMUSG00000028603	protein_coding	Scp2	108144998		False		9807	42.977317	0.860492	0.860492	0.424845	0.520325	42.977317	0.860492	0.424845	0.520325	2	0.008765	0.020218	0.020218	0.008765	0.020218	0.008765	0.020218	0.008765	0.020218	0.020218
chr4	108165436	108179308	Echdc2	0	+	ENSMUSG00000028601	protein_coding	Echdc2	108165436		False		1714	7.511280	0.466102	0.466102	0.541471	0.598682	7.511280	0.466102	0.541471	0.598682	1032	4.522544	0.617093	0.617093	4.522544	0.617093	4.522544	0.617093	4.522544	0.617093	0.617093
chr4	108181737	108218048	Zyg11a	0	-	ENSMUSG00000034645	protein_coding	Zyg11a	108218048		False		1349	5.911737	0.422901	0.422901	0.162808	0.173229	5.911737	0.422901	0.162808	0.173229	133	0.582847	0.420916	0.420916	0.582847	0.420916	0.582847	0.420916	0.582847	0.420916	0.420916
chr4	108229723	108301096	Zyg11b	0	-	ENSMUSG00000034636	protein_coding	Zyg11b	108301096		False		3599	15.771935	0.632615	0.632615	0.220979	0.270511	15.771935	0.632615	0.220979	0.270511	2092	9.167793	0.703512	0.703512	9.167793	0.703512	9.167793	0.703512	9.167793	0.703512	0.703512
chr4	108328139	108341544	Coa7	0	+	ENSMUSG00000048351	protein_coding	Coa7	108328139		False		7700	33.743789	0.816494	0.816494	2.517254	0.904455	33.743789	0.816494	2.517254	0.904455	6788	29.747122	0.897261	0.897261	29.747122	0.897261	29.747122	0.897261	29.747122	0.897261	0.897261
chr4	108367776	108383349	Shisal2a	0	-	ENSMUSG00000059816	protein_coding	Shisal2a	108383349		False		882	3.865198	0.358809	0.358809	0.248199	0.311550	3.865198	0.358809	0.248199	0.311550	241	1.056137	0.492646	0.492646	1.056137	0.492646	1.056137	0.492646	1.056137	0.492646	0.492646
chr4	108400389	108406961	Gpx7	0	-	ENSMUSG00000028597	protein_coding	Gpx7	108406961		False		2376	10.412369	0.532215	0.532215	1.584353	0.843215	10.412369	0.532215	1.584353	0.843215	1204	5.276302	0.633324	0.633324	5.276302	0.633324	5.276302	0.633324	5.276302	0.633324	0.633324
chr4	108459425	108559421	Tut4	0	+	ENSMUSG00000034610	protein_coding	Tut4	108459425		False		9584	42.000062	0.856345	0.856345	0.420017	0.516178	42.000062	0.856345	0.420017	0.516178	2788	12.217881	0.749832	0.749832	12.217881	0.749832	12.217881	0.749832	12.217881	0.749832	0.749832
chr4	108563171	108579336	Prpf38a	0	-	ENSMUSG00000063800	protein_coding	Prpf38a	108579336		False		3006	13.173225	0.587199	0.587199	0.814923	0.709253	13.173225	0.587199	0.814923	0.709253	3124	13.690337	0.768845	0.768845	13.690337	0.768845	13.690337	0.768845	13.690337	0.768845	0.768845
chr4	108579422	108614833	Orc1	0	+	ENSMUSG00000028587	protein_coding	Orc1	108579422		False		1151	5.044039	0.397721	0.397721	0.142443	0.138640	5.044039	0.397721	0.142443	0.138640	3125	13.694720	0.768916	0.768916	13.694720	0.768916	13.694720	0.768916	13.694720	0.768916	0.768916
chr4	108592424	108619849	Gm12743	0	-	ENSMUSG00000084968	processed_transcript	Gm12743	108619849		False		4012	17.581829	0.661498	0.661498	0.641088	0.647447	17.581829	0.661498	0.641088	0.647447	6009	26.333302	0.879789	0.879789	26.333302	0.879789	26.333302	0.879789	26.333302	0.879789	0.879789
chr4	108619939	108634123	Cc2d1b	0	+	ENSMUSG00000028582	protein_coding	Cc2d1b	108619939		False		4109	18.006913	0.667435	0.667435	1.269523	0.804621	18.006913	0.667435	1.269523	0.804621	5998	26.285097	0.879470	0.879470	26.285097	0.879470	26.285097	0.879470	26.285097	0.879470	0.879470
chr4	108633842	108637441	Gm17354	0	-	ENSMUSG00000091985	lincRNA	Gm17354	108637441		False		367	1.608308	0.238243	0.238243	0.446876	0.538505	1.608308	0.238243	0.446876	0.538505	104	0.455760	0.372346	0.372346	0.455760	0.372346	0.455760	0.372346	0.455760	0.372346	0.372346
chr4	108637465	108780798	Zfyve9	0	-	ENSMUSG00000034557	protein_coding	Zfyve9	108780798		False		5269	23.090393	0.730287	0.730287	0.161096	0.170606	23.090393	0.730287	0.161096	0.170606	2295	10.057402	0.717688	0.717688	10.057402	0.717688	10.057402	0.717688	10.057402	0.717688	0.717688
chr4	108719648	108781904	3110021N24Rik	0	+	ENSMUSG00000094958	protein_coding	3110021N24Rik	108719648		False		4497	19.707249	0.690541	0.690541	0.316552	0.408902	19.707249	0.690541	0.316552	0.408902	63	0.276086	0.244409	0.244409	0.276086	0.244409	0.276086	0.244409	0.276086	0.244409	0.244409
chr4	108814294	108833614	Btf3l4	0	-	ENSMUSG00000028568	protein_coding	Btf3l4	108833614		False		2094	9.176558	0.506202	0.506202	0.474977	0.558493	9.176558	0.506202	0.474977	0.558493	5490	24.058883	0.866499	0.866499	24.058883	0.866499	24.058883	0.866499	24.058883	0.866499	0.866499
chr4	108834600	108862127	Txndc12	0	+	ENSMUSG00000028567	protein_coding	Txndc12	108834600		False		3804	16.670308	0.647340	0.647340	0.605598	0.632208	16.670308	0.647340	0.605598	0.632208	2136	9.360615	0.706170	0.706170	9.360615	0.706170	9.360615	0.706170	9.360615	0.706170	0.706170
chr4	108847784	108849413	Kti12	0	+	ENSMUSG00000073775	protein_coding	Kti12	108847784		False		1440	6.310527	0.434897	0.434897	3.873865	0.944395	6.310527	0.434897	3.873865	0.944395	1336	5.854767	0.644292	0.644292	5.854767	0.644292	5.854767	0.644292	5.854767	0.644292	0.644292
chr4	108879062	108943324	Rab3b	0	+	ENSMUSG00000003411	protein_coding	Rab3b	108879062		False		2721	11.924266	0.561931	0.561931	0.185557	0.211964	11.924266	0.561931	0.185557	0.211964	340	1.489985	0.522947	0.522947	1.489985	0.522947	1.489985	0.522947	1.489985	0.522947	0.522947
chr4	109000654	109061777	Nrd1	0	+	ENSMUSG00000053510	protein_coding	Nrd1	109000654		False		5160	22.612721	0.724599	0.724599	0.369954	0.468937	22.612721	0.724599	0.369954	0.468937	9879	43.292843	0.943367	0.943367	43.292843	0.943367	43.292843	0.943367	43.292843	0.943367	0.943367
chr4	109061144	109202272	Osbpl9	0	-	ENSMUSG00000028559	protein_coding	Osbpl9	109202272		True		17998	78.872820	0.937484	0.937484	0.558874	0.609243	78.872820	0.937484	0.558874	0.609243	5945	26.052834	0.878407	0.878407	26.052834	0.878407	26.052834	0.878407	26.052834	0.878407	0.878407
chr4	109234484	109254571	Calr4	0	+	ENSMUSG00000028558	protein_coding	Calr4	109234484		False		1453	6.367497	0.436421	0.436421	0.316996	0.409824	6.367497	0.436421	0.316996	0.409824	31	0.135852	0.106939	0.106939	0.135852	0.106939	0.135852	0.106939	0.135852	0.106939	0.106939
chr4	109280267	109387817	Eps15	0	+	ENSMUSG00000028552	protein_coding	Eps15	109280267		False		4771	20.908002	0.706205	0.706205	0.194403	0.226424	20.908002	0.706205	0.194403	0.226424	2429	10.644632	0.727062	0.727062	10.644632	0.727062	10.644632	0.727062	10.644632	0.727062	0.727062
chr4	109406622	109444745	Ttc39a	0	+	ENSMUSG00000028555	protein_coding	Ttc39a	109406622		False		7484	32.797210	0.810717	0.810717	0.860300	0.722614	32.797210	0.810717	0.860300	0.722614	2946	12.910286	0.758550	0.758550	12.910286	0.758550	12.910286	0.758550	12.910286	0.758550	0.758550
chr4	109451097	109484728	Rnf11	0	-	ENSMUSG00000028557	protein_coding	Rnf11	109484728		False		4255	18.646730	0.676170	0.676170	0.554451	0.606407	18.646730	0.676170	0.554451	0.606407	40	0.175292	0.145728	0.145728	0.175292	0.145728	0.175292	0.145728	0.175292	0.145728	0.145728
chr4	109505336	109531297	4930522H14Rik	0	-	ENSMUSG00000060491	protein_coding	4930522H14Rik	109531297		False		306	1.340987	0.210441	0.210441	0.051654	0.022504	1.340987	0.210441	0.051654	0.022504	13	0.056970	0.041642	0.041642	0.056970	0.041642	0.056970	0.041642	0.056970	0.041642	0.041642
chr4	109569213	109656791	Gm12811	0	+	ENSMUSG00000087641	processed_transcript	Gm12811	109569213		False		767	3.361232	0.339547	0.339547	0.038380	0.012723	3.361232	0.339547	0.038380	0.012723	100	0.438231	0.363150	0.363150	0.438231	0.363150	0.438231	0.363150	0.438231	0.363150	0.363150
chr4	109651528	109657853	9630013D21Rik	0	-	ENSMUSG00000059027	processed_transcript	9630013D21Rik	109657853		False		1039	4.553220	0.382004	0.382004	0.719877	0.677393	4.553220	0.382004	0.719877	0.677393	435	1.906305	0.543626	0.543626	1.906305	0.543626	1.906305	0.543626	1.906305	0.543626	0.543626
chr4	109660875	109667189	Cdkn2c	0	-	ENSMUSG00000028551	protein_coding	Cdkn2c	109667189		False		5987	26.236892	0.760658	0.760658	4.155352	0.949782	26.236892	0.760658	4.155352	0.949782	4998	21.902787	0.851685	0.851685	21.902787	0.851685	21.902787	0.851685	21.902787	0.851685	0.851685
chr4	109676587	109963960	Faf1	0	+	ENSMUSG00000010517	protein_coding	Faf1	109676587		True		10309	45.177236	0.868342	0.868342	0.157208	0.164085	45.177236	0.868342	0.157208	0.164085	5080	22.262136	0.854166	0.854166	22.262136	0.854166	22.262136	0.854166	22.262136	0.854166	0.854166
chr4	109978052	109983687	Dmrta2	0	+	ENSMUSG00000047143	protein_coding	Dmrta2	109978052		False		916	4.014196	0.364373	0.364373	0.712368	0.674806	4.014196	0.364373	0.712368	0.674806	283	1.240194	0.507017	0.507017	1.240194	0.507017	1.240194	0.507017	1.240194	0.507017	0.507017
chr4	110203721	110351909	Elavl4	0	-	ENSMUSG00000028546	protein_coding	Elavl4	110351909		False		13814	60.537234	0.910125	0.910125	0.408516	0.506432	60.537234	0.910125	0.408516	0.506432	1794	7.861865	0.682071	0.682071	7.861865	0.682071	7.861865	0.682071	7.861865	0.682071	0.682071
chr4	110397660	111664324	Agbl4	0	+	ENSMUSG00000061298	protein_coding	Agbl4	110397660		False		34953	153.174890	0.979055	0.979055	0.120928	0.104476	153.174890	0.979055	0.120928	0.104476	487	2.134185	0.552291	0.552291	2.134185	0.552291	2.134185	0.552291	2.134185	0.552291	0.552291
chr4	111415005	111460298	Bend5	0	+	ENSMUSG00000028545	protein_coding	Bend5	111415005		False		3368	14.759621	0.614842	0.614842	0.325870	0.419995	14.759621	0.614842	0.325870	0.419995	438	1.919452	0.544087	0.544087	1.919452	0.544087	1.919452	0.544087	1.919452	0.544087	0.544087
chr4	111719983	111829184	Spata6	0	+	ENSMUSG00000034401	protein_coding	Spata6	111719983		False		2337	10.241459	0.528795	0.528795	0.093785	0.066591	10.241459	0.528795	0.093785	0.066591	416	1.823041	0.539249	0.539249	1.823041	0.539249	1.823041	0.539249	1.823041	0.539249	0.539249
chr4	111875374	111902918	Slc5a9	0	-	ENSMUSG00000028544	protein_coding	Slc5a9	111902918		False		2174	9.527143	0.513857	0.513857	0.345888	0.443102	9.527143	0.513857	0.345888	0.443102	92	0.403173	0.343038	0.343038	0.403173	0.343038	0.403173	0.343038	0.403173	0.343038	0.343038
chr4	111919391	111950358	Skint8	0	+	ENSMUSG00000078599	protein_coding	Skint8	111919391		False		209	0.915903	0.153507	0.153507	0.029577	0.008966	0.915903	0.153507	0.029577	0.008966	33	0.144616	0.115019	0.115019	0.144616	0.115019	0.144616	0.115019	0.144616	0.115019	0.115019
chr4	111972922	111988223	Skint7	0	+	ENSMUSG00000049214	protein_coding	Skint7	111972922		False		218	0.955344	0.160010	0.160010	0.062437	0.033420	0.955344	0.160010	0.062437	0.033420	14	0.061352	0.044264	0.044264	0.061352	0.044264	0.061352	0.044264	0.061352	0.044264	0.044264
chr4	112006268	112029538	Skint1	0	+	ENSMUSG00000089773	protein_coding	Skint1	112006268		False		355	1.555720	0.233299	0.233299	0.066855	0.037814	1.555720	0.233299	0.066855	0.037814	29	0.127087	0.098823	0.098823	0.127087	0.098823	0.127087	0.098823	0.127087	0.098823	0.098823
chr4	112072015	112168076	Skint4	0	+	ENSMUSG00000055960	protein_coding	Skint4	112072015		False		671	2.940530	0.321349	0.321349	0.030611	0.009321	2.940530	0.321349	0.030611	0.009321	9	0.039441	0.033296	0.033296	0.039441	0.033296	0.039441	0.033296	0.039441	0.033296	0.033296
chr4	112232244	112300468	Skint3	0	+	ENSMUSG00000070868	protein_coding	Skint3	112232244		False		625	2.738944	0.310469	0.310469	0.040146	0.013715	2.738944	0.310469	0.040146	0.013715	28	0.122705	0.094712	0.094712	0.122705	0.094712	0.122705	0.094712	0.122705	0.094712	0.094712
