chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr2	57230001	57270000	chr2	57230001	60240000	3010000	40000	320522.040616863	96.0%	0.033	1.955465941675126
chr4	153450001	153490000	chr4	152490001	153490000	1000000	40000	724001.0352942762	99.0%	0.061	1.9450090662418569
chr3	37940001	37980000	chr3	37410001	37980000	570000	40000	774421.1281734896	99.0%	0.079	1.941250609256393
chr1	38720001	38790000	chr1	38280001	38790000	510000	70000	1159073.6673381606	99.0%	0.06	1.9404631705439617
chr13	19150001	19190000	chr13	19150001	21510000	2360000	40000	331620.33462732827	95.0%	0.0575	1.9401728802235885
chr10	111470001	111510000	chr10	110910001	111510000	600000	40000	870131.9390504676	97.0%	0.061	1.9333831998018953
chr8	99020001	99070000	chr8	99020001	99410000	390000	50000	1222098.4543884615	99.0%	0.081	1.9167176233341827
chr12	50910001	50960000	chr12	48240001	50960000	2720000	50000	205644.56149975496	96.0%	0.0655	1.91545526476878
chr7	137460001	137500000	chr7	137460001	138940000	1480000	40000	487889.4556606326	99.0%	0.0675	1.9132540633036494
chr11	36020001	36070000	chr11	36020001	37130000	1110000	50000	577901.13378517	99.0%	0.05	1.9114156175242074
chr2	147150001	147190000	chr2	146400001	147190000	790000	40000	517889.56580951327	98.0%	0.072	1.9052071712011727
chr2	6190001	6230000	chr2	6190001	7100000	910000	40000	993981.0759769267	98.0%	0.043	1.8973780449329658
chr4	109440001	109500000	chr4	109440001	110030000	590000	60000	1460704.5687100943	98.0%	0.036	1.89178784029925
chr13	59150001	59190000	chr13	57440001	59190000	1750000	40000	587555.0801735275	96.0%	0.039	1.879897567079284
chr19	44540001	44580000	chr19	44540001	46980000	2440000	40000	311734.3724755006	95.0%	0.0505	1.8775079076250276
chr7	120080001	120120000	chr7	120080001	121140000	1060000	40000	865238.5020978558	99.0%	0.042	1.8744369708761375
chr2	137910001	137960000	chr2	136000001	137960000	1960000	50000	219706.04123835024	97.0%	0.074	1.8736792435497809
chr9	53110001	53150000	chr9	51820001	53150000	1330000	40000	599589.3286791199	98.0%	0.022	1.873581543660289
chr4	63940001	63980000	chr4	62340001	63980000	1640000	40000	475234.6639228364	96.0%	0.064	1.8711603161555574
chr8	64510001	64550000	chr8	64040001	64550000	510000	40000	1076540.7019728192	99.0%	0.038	1.8687660058417896
chr11	119180001	119220000	chr11	118390001	119220000	830000	40000	1761759.408150145	99.0%	0.021	1.8667067288155454
chr17	34580001	34650000	chr17	34580001	36020000	1440000	70000	855243.0175874569	99.0%	0.028999999999999998	1.8640038688083966
chr18	44800001	44840000	chr18	42580001	44840000	2260000	40000	332093.6875258569	96.0%	0.0665	1.8575679601028547
chr6	72590001	72660000	chr6	72590001	73010000	420000	70000	1341766.4042025495	99.0%	0.0505	1.853016873604534
chr11	107450001	107490000	chr11	105920001	107490000	1570000	40000	799970.4603798686	97.0%	0.053	1.8512233581911275
chr13	108800001	108840000	chr13	108800001	109930000	1130000	40000	535494.6181333597	98.0%	0.038	1.8505479104556448
chr15	41150001	41190000	chr15	41150001	41980000	830000	40000	662216.520968696	99.0%	0.041	1.8505304349952973
chr10	114770001	114810000	chr10	114130001	114810000	680000	40000	1118008.0462068429	98.0%	0.086	1.850422731801576
chr16	5420001	5480000	chr16	5420001	7230000	1810000	60000	502197.4961205243	96.0%	0.036	1.8497563838784674
chr2	180560001	180600000	chr2	179900001	180600000	700000	40000	1318044.7015610507	99.0%	0.036	1.842935132669308
chr1	146210001	146250000	chr1	146210001	147010000	800000	40000	687854.4163840419	98.0%	0.044	1.8422340624620637
chr2	57900001	57930000	chr2	55410001	57930000	2520000	30000	512795.4149714382	97.0%	0.057	1.8421188793893042
chr4	57900001	57960000	chr4	56780001	57960000	1180000	60000	634082.9201952206	99.0%	0.045	1.8374241815131764
chr9	65820001	65860000	chr9	65430001	65860000	430000	40000	2075391.7601539916	99.0%	0.048	1.8361956037133265
chr17	57230001	57270000	chr17	55870001	57270000	1400000	40000	536569.5646454535	96.0%	0.0455	1.8328361691185957
chr3	9580001	9620000	chr3	8500001	9620000	1120000	40000	557185.2533657069	98.0%	0.067	1.8324972511091746
chr7	27810001	27850000	chr7	27110001	27850000	740000	40000	889764.997529517	98.0%	0.0695	1.8319084009213282
chr1	127810001	127850000	chr1	127810001	128460000	650000	40000	1041028.3095277807	99.0%	0.063	1.8283629723411943
chr10	108280001	108340000	chr10	108280001	109890000	1610000	60000	330358.2113682087	98.0%	0.089	1.8283333973320657
chr1	40340001	40380000	chr1	39600001	40380000	780000	40000	692322.0871582371	99.0%	0.0625	1.8267271408057906
chr2	84440001	84500000	chr2	84440001	84880000	440000	60000	916081.1567877107	99.0%	0.0615	1.821406074265146
chr5	42050001	42090000	chr5	42050001	44310000	2260000	40000	281883.9101122846	97.0%	0.058499999999999996	1.821211070466856
chr4	146460001	146500000	chr4	143700001	146500000	2800000	40000	486300.890015415	99.0%	0.028999999999999998	1.8186854740417904
chr10	109820001	109880000	chr10	108320001	109880000	1560000	60000	400201.4458732906	98.0%	0.0515	1.816339007291667
chr1	121780001	121810000	chr1	121780001	124620000	2840000	30000	179622.62880370987	97.0%	0.0655	1.803786679383229
chr11	96240001	96310000	chr11	96240001	97140000	900000	70000	738843.0199920879	98.0%	0.0365	1.793188843316608
chr13	65070001	65120000	chr13	63030001	65120000	2090000	50000	248025.91077329367	98.0%	0.069	1.7910666402682152
chr14	33520001	33560000	chr14	33520001	34580000	1060000	40000	867160.1155221965	96.0%	0.0725	1.7890707048452843
chr9	63100001	63140000	chr9	62270001	63140000	870000	40000	940605.4790915106	98.0%	0.025	1.7888649414624869
chr13	76660001	76700000	chr13	76070001	76700000	630000	40000	1412949.8988883107	99.0%	0.017	1.7857218112572724
chr2	134460001	134500000	chr2	133300001	134500000	1200000	40000	330610.77951049164	99.0%	0.0605	1.783864503570943
chr15	42300001	42340000	chr15	39100001	42340000	3240000	40000	244611.97500342663	95.0%	0.0365	1.7802625700259178
chr5	26000001	26040000	chr5	26000001	28040000	2040000	40000	152552.16858306478	97.0%	0.0535	1.7789370858342521
chr19	34650001	34700000	chr19	34650001	34980000	330000	50000	1364826.9576144367	99.0%	0.07	1.7770695667299512
chr17	43230001	43290000	chr17	43230001	43860000	630000	60000	869366.8789703501	99.0%	0.073	1.775777211967319
chr9	87190001	87260000	chr9	86490001	87260000	770000	70000	754900.9169521612	98.0%	0.024	1.7720295362026979
chr18	5130001	5170000	chr18	5130001	6510000	1380000	40000	481686.7791604242	99.0%	0.0365	1.7714270201870037
chr15	76060001	76100000	chr15	76060001	76740000	680000	40000	1115016.7357890622	99.0%	0.051000000000000004	1.7695914438978977
chr14	60360001	60400000	chr14	60360001	61660000	1300000	40000	1087651.3484786097	97.0%	0.044	1.7688293317956778
chr15	63650001	63690000	chr15	61510001	63690000	2180000	40000	320581.0677051521	97.0%	0.0395	1.7661617517582124
chr1	190910001	190950000	chr1	190910001	191830000	920000	40000	1151601.4371328803	99.0%	0.0395	1.764761349262984
chr7	66250001	66320000	chr7	65300001	66320000	1020000	70000	868513.6876127607	98.0%	0.0575	1.763353947719108
chr4	69090001	69140000	chr4	67310001	69140000	1830000	50000	288575.0061271239	95.0%	0.064	1.7573292397553548
chr7	143810001	143840000	chr7	143810001	145320000	1510000	30000	529678.377944206	97.0%	0.071	1.7554863544691186
chr10	37970001	38010000	chr10	37290001	38010000	720000	40000	912497.33542114	99.0%	0.062	1.7545335484846634
chr10	77070001	77140000	chr10	77070001	78160000	1090000	70000	786441.306860053	98.0%	0.054	1.7511696913870052
chr7	34660001	34700000	chr7	34660001	35390000	730000	40000	880346.0950174975	99.0%	0.054	1.7480371554475755
chr1	43250001	43310000	chr1	43250001	44060000	810000	60000	692836.5645831876	99.0%	0.087	1.7368837892669795
chr1	57370001	57420000	chr1	57370001	60580000	3210000	50000	210375.5133285815	95.0%	0.053	1.7352646952580582
chr11	53140001	53170000	chr11	52230001	53170000	940000	30000	1130693.2787685096	98.0%	0.031	1.7351803350778892
chr5	114910001	114950000	chr5	113740001	114950000	1210000	40000	592006.0490356755	98.0%	0.053	1.7340199706472479
chr2	51110001	51150000	chr2	49040001	51150000	2110000	40000	359966.57449988014	97.0%	0.039	1.7255495742854585
chr8	104020001	104060000	chr8	102590001	104060000	1470000	40000	358573.7739598737	97.0%	0.074	1.724567698834054
chr4	123920001	123960000	chr4	123920001	125130000	1210000	40000	532793.9482285257	99.0%	0.08	1.7240255141639027
chr17	74340001	74410000	chr17	74340001	74730000	390000	70000	1493585.9458868273	99.0%	0.055	1.7234569936476203
chr1	107560001	107610000	chr1	105020001	107610000	2590000	50000	251204.4472016225	96.0%	0.081	1.7222322013134002
chr5	37230001	37280000	chr5	36450001	37280000	830000	50000	1044494.796384651	99.0%	0.048	1.7103615748887944
chr2	118250001	118290000	chr2	118250001	119170000	920000	40000	930337.8765412897	98.0%	0.08549999999999999	1.70972626800126
chr9	55880001	55940000	chr9	55030001	55940000	910000	60000	703124.982743946	98.0%	0.023	1.7080266596082339
chr9	29930001	29970000	chr9	29010001	29970000	960000	40000	1329271.4314849216	98.0%	0.025500000000000002	1.702931016620967
chr5	144710001	144760000	chr5	143890001	144760000	870000	50000	946009.2917541598	99.0%	0.022	1.702591336776572
chr1	120090001	120140000	chr1	119610001	120140000	530000	50000	1409381.033021435	99.0%	0.052	1.698704123090371
chr13	109210001	109270000	chr13	109210001	110010000	800000	60000	1209663.9692331401	99.0%	0.0415	1.695656879919873
chr11	31230001	31270000	chr11	31230001	32170000	940000	40000	655423.2383739927	99.0%	0.08399999999999999	1.686982725899912
chr17	90040001	90090000	chr17	90040001	90610000	570000	50000	2239620.761019277	99.0%	0.034	1.6866828343537448
chr11	116270001	116310000	chr11	115250001	116310000	1060000	40000	872299.944281446	98.0%	0.035500000000000004	1.6844836588960297
chr14	20340001	20400000	chr14	20340001	21870000	1530000	60000	487177.6239368626	96.0%	0.066	1.6840554635296507
chr3	75690001	75730000	chr3	75190001	75730000	540000	40000	708421.1333580543	99.0%	0.0965	1.6820585815184457
chr6	77630001	77670000	chr6	77630001	78520000	890000	40000	591108.8640994482	97.0%	0.031	1.6784060094995992
chr12	31470001	31540000	chr12	31470001	32250000	780000	70000	663919.9889134498	99.0%	0.0695	1.6686685961273982
chr6	54800001	54830000	chr6	54800001	56440000	1640000	30000	776064.8784645792	97.0%	0.081	1.6659944284106414
chr2	119180001	119220000	chr2	119180001	120670000	1490000	40000	777368.166527285	98.0%	0.045	1.6490720953230886
chr17	50960001	51000000	chr17	50960001	52430000	1470000	40000	339988.1193116458	98.0%	0.066	1.6478014558086052
chr7	78860001	78900000	chr7	78020001	78900000	880000	40000	797823.2861109064	99.0%	0.058499999999999996	1.6462251345097252
chr10	106550001	106590000	chr10	105930001	106590000	660000	40000	721799.2402340466	99.0%	0.07300000000000001	1.6436872801150946
chr17	56660001	56700000	chr17	55920001	56700000	780000	40000	1158875.2373329964	99.0%	0.022	1.6430163336363441
chr10	111940001	111980000	chr10	110760001	111980000	1220000	40000	504235.699556183	98.0%	0.0435	1.6423571967895767
chr1	185650001	185690000	chr1	185650001	186980000	1330000	40000	426330.6014736954	98.0%	0.077	1.6423133816862352
chr2	38340001	38390000	chr2	37370001	38390000	1020000	50000	1099820.1369602943	99.0%	0.03	1.6411931108625022
chr16	3710001	3750000	chr16	3710001	4320000	610000	40000	916103.0804305286	99.0%	0.062	1.641030067010203
chr12	30570001	30610000	chr12	30570001	32050000	1480000	40000	387940.3629583358	98.0%	0.0805	1.6386600618503901
chr4	81290001	81330000	chr4	81290001	83610000	2320000	40000	199768.5018982092	95.0%	0.0675	1.6366486688929789
chr10	14190001	14230000	chr10	13010001	14230000	1220000	40000	777875.4637057617	98.0%	0.028499999999999998	1.6358347323569793
chr3	144200001	144250000	chr3	143010001	144250000	1240000	50000	464165.3236662466	98.0%	0.0525	1.6276668800023122
chr17	36400001	36440000	chr17	35920001	36440000	520000	40000	1326814.502128052	98.0%	0.0565	1.6252454453214393
chr1	85070001	85110000	chr1	83530001	85110000	1580000	40000	390808.76027099736	96.0%	0.06	1.619960658323609
chr13	57220001	57270000	chr13	56440001	57270000	830000	50000	1004182.4734200155	99.0%	0.027	1.6158643706070466
chr2	50630001	50670000	chr2	48790001	50670000	1880000	40000	312819.0206626319	95.0%	0.071	1.6152584680796114
chr7	19910001	19950000	chr7	18880001	19950000	1070000	40000	559449.6242448875	99.0%	0.063	1.6149361626535612
chr18	74180001	74220000	chr18	73550001	74220000	670000	40000	865485.1457714634	98.0%	0.041	1.6119942063257617
chr15	86220001	86290000	chr15	86220001	88300000	2080000	70000	481538.744560345	96.0%	0.027	1.6097817949133615
chr18	84490001	84560000	chr18	83040001	84560000	1520000	70000	347833.1931771035	97.0%	0.028499999999999998	1.6024629786850115
chr17	70960001	71000000	chr17	70380001	71000000	620000	40000	827599.3375065454	99.0%	0.045	1.5967937566659638
chr11	16490001	16530000	chr11	16490001	17270000	780000	40000	510420.4996392329	99.0%	0.068	1.5939787977697222
chr6	18910001	18950000	chr6	18910001	19990000	1080000	40000	400588.326859657	98.0%	0.078	1.5928928231942725
chr3	58090001	58150000	chr3	57660001	58150000	490000	60000	795661.4039074018	99.0%	0.071	1.5908615845613674
chr16	37680001	37750000	chr16	37680001	38520000	840000	70000	876619.3248859918	97.0%	0.052500000000000005	1.5907615121264966
chr9	3500001	3550000	chr9	3500001	4820000	1320000	50000	540912.5811800106	99.0%	0.041999999999999996	1.5906937580548415
chr7	66670001	66710000	chr7	66670001	67670000	1000000	40000	682279.7580991862	99.0%	0.047	1.590310463156847
chr9	31340001	31410000	chr9	31010001	31410000	400000	70000	2878101.840211715	99.0%	0.0095	1.5860715676796062
chr7	75830001	75880000	chr7	73130001	75880000	2750000	50000	332938.69645315513	95.0%	0.069	1.5859303841467907
chr5	14990001	15030000	chr5	13620001	15030000	1410000	40000	318048.88736234134	97.0%	0.051	1.5854430518131608
chr18	63980001	64020000	chr18	63980001	64480000	500000	40000	1045934.8368136775	99.0%	0.0635	1.5849434619374911
chr15	27460001	27520000	chr15	27460001	28020000	560000	60000	3099820.4919357956	99.0%	0.064	1.5797249802299127
chr2	139580001	139620000	chr2	139580001	140220000	640000	40000	834795.3075031395	99.0%	0.0935	1.5796507347404913
chr11	72190001	72250000	chr11	72190001	72800000	610000	60000	1053270.4418850376	99.0%	0.056	1.5750173055282481
chr6	20970001	21010000	chr6	19390001	21010000	1620000	40000	409434.8206852759	98.0%	0.033	1.573418703954847
chr15	103870001	103910000	chr15	103340001	103910000	570000	40000	1263760.1966046384	98.0%	0.066	1.5705087309958792
chr9	48230001	48270000	chr9	45800001	48270000	2470000	40000	379413.5582545116	95.0%	0.038	1.5698183216954835
chr10	15500001	15540000	chr10	15500001	17900000	2400000	40000	152391.02320530266	99.0%	0.0675	1.5678077527680856
chr12	79580001	79640000	chr12	79580001	81330000	1750000	60000	442387.25653728313	97.0%	0.091	1.566754360257376
chr18	56350001	56390000	chr18	56350001	57340000	990000	40000	433978.3461463672	99.0%	0.078	1.5589118210929815
chr14	13340001	13400000	chr14	13340001	13980000	640000	60000	875372.5786684076	99.0%	0.08249999999999999	1.5500262391047632
chr12	30560001	30600000	chr12	28580001	30600000	2020000	40000	261304.7008837067	99.0%	0.074	1.5486340155148666
chr16	22090001	22130000	chr16	22090001	23530000	1440000	40000	460571.60403587646	96.0%	0.0775	1.5464181789723266
chr3	110810001	110850000	chr3	109010001	110850000	1840000	40000	276808.4079111799	97.0%	0.0725	1.5457768982119322
chr17	11590001	11630000	chr17	10510001	11630000	1120000	40000	593655.4028933289	99.0%	0.0435	1.5438951064977722
chr12	8290001	8350000	chr12	8290001	9040000	750000	60000	952693.0459140585	96.0%	0.057	1.5423337945955018
chr13	114450001	114490000	chr13	113670001	114490000	820000	40000	504928.7794125397	99.0%	0.05499999999999999	1.5392470733379076
chr7	6880001	6950000	chr7	6270001	6950000	680000	70000	933354.0147370183	99.0%	0.0625	1.5358591007419793
chr12	114760001	114800000	chr12	113220001	114800000	1580000	40000	295140.0693296879	96.0%	0.066	1.5297741853550186
chr5	22730001	22780000	chr5	22730001	23280000	550000	50000	1068775.072923593	99.0%	0.064	1.5198569037822138
chr2	101430001	101470000	chr2	101430001	102470000	1040000	40000	543474.2336990788	99.0%	0.057499999999999996	1.5136423859637393
chr2	145930001	145970000	chr2	145930001	146560000	630000	40000	908002.3324215021	99.0%	0.044	1.512123839228149
chr13	25550001	25590000	chr13	25550001	28980000	3430000	40000	119988.49548993359	95.0%	0.08	1.5098926782600022
chr10	19170001	19210000	chr10	18540001	19210000	670000	40000	672311.2845557812	98.0%	0.078	1.5069015252570745
chr9	105340001	105400000	chr9	104260001	105400000	1140000	60000	393283.70140932803	98.0%	0.0665	1.5067412981633566
chr19	57390001	57430000	chr19	57390001	59030000	1640000	40000	440450.7898156538	98.0%	0.0555	1.5048102536300705
chr8	91770001	91810000	chr8	90800001	91810000	1010000	40000	636738.8636398659	98.0%	0.079	1.504735063765203
chr13	93600001	93640000	chr13	92830001	93640000	810000	40000	606727.7931882062	99.0%	0.047	1.494772854047553
chr7	79760001	79800000	chr7	79760001	80330000	570000	40000	878024.2359554339	99.0%	0.093	1.4901732312351847
chr5	64060001	64100000	chr5	64060001	65830000	1770000	40000	372539.4441357478	97.0%	0.066	1.4899763415555864
chr8	95430001	95480000	chr8	95430001	95910000	480000	50000	1205591.0490878888	98.0%	0.0815	1.4884580944765953
chr8	106660001	106720000	chr8	106660001	107480000	820000	60000	616822.0774775167	99.0%	0.0685	1.4829009876178583
chr11	41140001	41180000	chr11	41140001	43730000	2590000	40000	243749.90408241836	96.0%	0.025	1.4828980974684032
chr5	67720001	67760000	chr5	67720001	69500000	1780000	40000	488776.6294041339	95.0%	0.041	1.481762605163034
chr9	99820001	99860000	chr9	99820001	101210000	1390000	40000	394301.85959949635	98.0%	0.075	1.4744521548153189
chr8	58520001	58560000	chr8	57430001	58560000	1130000	40000	428809.9241589211	99.0%	0.051	1.4701026921548823
chr19	40700001	40750000	chr19	40230001	40750000	520000	50000	1110443.648545424	98.0%	0.0655	1.4699380846991412
