chr	start	end	ATAC.ctrl_ATAC.tagAlign.bgz.readCount	ATAC.ctrl_ATAC.tagAlign.bgz.RPM	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr5	138622608	138623132	3775	16.143120	0.905898	0.905898	30.807481	0.915321	16.143120	0.905898	30.807481	0.915321	promoter	True	False	False	A430033K04Rik	A430033K04Rik	promoter|chr5:138622608-138623132	16.143120	16.143120	16.143120
chr5	138656690	138657190	611	2.612834	0.596292	0.596292	5.225667	0.610126	2.612834	0.596292	5.225667	0.610126	intergenic	False	False	True			intergenic|chr5:138656690-138657190	2.612834	2.612834	2.612834
chr5	138657771	138658271	786	3.361190	0.657590	0.657590	6.722380	0.672368	3.361190	0.657590	6.722380	0.672368	intergenic	False	False	True			intergenic|chr5:138657771-138658271	3.361190	3.361190	3.361190
chr5	138658871	138659371	277	1.184542	0.363600	0.363600	2.369083	0.373596	1.184542	0.363600	2.369083	0.373596	intergenic	False	False	True			intergenic|chr5:138658871-138659371	1.184542	1.184542	1.184542
chr5	138724964	138725464	131	0.560198	0.178131	0.178131	1.120397	0.179412	0.560198	0.178131	1.120397	0.179412	intergenic	False	False	True			intergenic|chr5:138724964-138725464	0.560198	0.560198	0.560198
chr5	138745302	138745802	2763	11.815481	0.871004	0.871004	23.630962	0.886698	11.815481	0.871004	23.630962	0.886698	intergenic	False	False	True			intergenic|chr5:138745302-138745802	11.815481	11.815481	11.815481
chr5	138754263	138755057	1109	4.742442	0.730519	0.730519	5.972849	0.643739	4.742442	0.730519	5.972849	0.643739	promoter	True	False	False	Fam20c	Fam20c	promoter|chr5:138754263-138755057	4.742442	4.742442	4.742442
chr5	138755542	138756042	432	1.847372	0.501819	0.501819	3.694743	0.514306	1.847372	0.501819	3.694743	0.514306	genic	False	True	False		Fam20c	genic|chr5:138755542-138756042	1.847372	1.847372	1.847372
chr5	138756281	138756781	989	4.229284	0.708656	0.708656	8.458567	0.723847	4.229284	0.708656	8.458567	0.723847	genic	False	True	False		Fam20c	genic|chr5:138756281-138756781	4.229284	4.229284	4.229284
chr5	138776272	138776772	825	3.527967	0.668896	0.668896	7.055933	0.683710	3.527967	0.668896	7.055933	0.683710	genic	False	True	False		Fam20c	genic|chr5:138776272-138776772	3.527967	3.527967	3.527967
chr5	138778555	138779055	433	1.851648	0.502515	0.502515	3.703296	0.514985	1.851648	0.502515	3.703296	0.514985	genic	False	True	False		Fam20c	genic|chr5:138778555-138779055	1.851648	1.851648	1.851648
chr5	138788744	138789244	352	1.505266	0.440007	0.440007	3.010532	0.451951	1.505266	0.440007	3.010532	0.451951	genic	False	True	False		Fam20c	genic|chr5:138788744-138789244	1.505266	1.505266	1.505266
chr5	138819829	138820329	83	0.354935	0.139222	0.139222	0.709870	0.139712	0.354935	0.139222	0.709870	0.139712	promoter	True	False	False	Gm5294	Gm5294	promoter|chr5:138819829-138820329	0.354935	0.354935	0.354935
chr5	138848073	138848573	947	4.049678	0.699427	0.699427	8.099356	0.714938	4.049678	0.699427	8.099356	0.714938	intergenic	False	False	True			intergenic|chr5:138848073-138848573	4.049678	4.049678	4.049678
chr5	138857154	138857654	848	3.626322	0.675308	0.675308	7.252644	0.690276	3.626322	0.675308	7.252644	0.690276	intergenic	False	False	True			intergenic|chr5:138857154-138857654	3.626322	3.626322	3.626322
chr5	138863612	138864112	1115	4.768100	0.731647	0.731647	9.536201	0.747517	4.768100	0.731647	9.536201	0.747517	intergenic	False	False	True			intergenic|chr5:138863612-138864112	4.768100	4.768100	4.768100
chr5	138894476	138894976	1272	5.439483	0.757129	0.757129	10.878966	0.772841	5.439483	0.757129	10.878966	0.772841	intergenic	False	False	True			intergenic|chr5:138894476-138894976	5.439483	5.439483	5.439483
chr5	138920169	138920669	1482	6.337511	0.782954	0.782954	12.675022	0.798465	6.337511	0.782954	12.675022	0.798465	intergenic	False	False	True			intergenic|chr5:138920169-138920669	6.337511	6.337511	6.337511
chr5	138927413	138927913	219	0.936515	0.289024	0.289024	1.873030	0.295838	0.936515	0.289024	1.873030	0.295838	intergenic	False	False	True			intergenic|chr5:138927413-138927913	0.936515	0.936515	0.936515
chr5	138952956	138953456	427	1.825990	0.498524	0.498524	3.651980	0.510958	1.825990	0.498524	3.651980	0.510958	intergenic	False	False	True			intergenic|chr5:138952956-138953456	1.825990	1.825990	1.825990
chr5	138969484	138970414	482	2.061188	0.533052	0.533052	2.216331	0.351078	2.061188	0.533052	2.216331	0.351078	intergenic	False	False	True			intergenic|chr5:138969484-138970414	2.061188	2.061188	2.061188
chr5	138976857	138977357	188	0.803949	0.244518	0.244518	1.607898	0.249206	0.803949	0.244518	1.607898	0.249206	genic	False	True	False		Pdgfa	genic|chr5:138976857-138977357	0.803949	0.803949	0.803949
chr5	138994807	138995307	1025	4.383231	0.715611	0.715611	8.766463	0.731021	4.383231	0.715611	8.766463	0.731021	genic	False	True	False		Pdgfa	genic|chr5:138994807-138995307	4.383231	4.383231	4.383231
chr5	138995931	138996431	2039	8.719423	0.830773	0.830773	17.438846	0.846165	8.719423	0.830773	17.438846	0.846165	genic	False	True	False		Pdgfa	genic|chr5:138995931-138996431	8.719423	8.719423	8.719423
chr5	138997120	138997620	246	1.051976	0.325742	0.325742	2.103951	0.334079	1.051976	0.325742	2.103951	0.334079	promoter	True	False	False	Pdgfa	Pdgfa	promoter|chr5:138997120-138997620	1.051976	1.051976	1.051976
chr5	139015121	139015621	252	1.077633	0.333087	0.333087	2.155267	0.341831	1.077633	0.333087	2.155267	0.341831	intergenic	False	False	True			intergenic|chr5:139015121-139015621	1.077633	1.077633	1.077633
chr5	139033759	139034259	513	2.193754	0.550564	0.550564	4.387508	0.563848	2.193754	0.550564	4.387508	0.563848	genic	False	True	False		Prkar1b	genic|chr5:139033759-139034259	2.193754	2.193754	2.193754
chr5	139039162	139039662	122	0.521711	0.170054	0.170054	1.043423	0.171052	0.521711	0.170054	1.043423	0.171052	genic	False	True	False		Prkar1b	genic|chr5:139039162-139039662	0.521711	0.521711	0.521711
chr5	139051211	139051711	785	3.356914	0.657289	0.657289	6.713827	0.672097	3.356914	0.657289	6.713827	0.672097	genic	False	True	False		Prkar1b	genic|chr5:139051211-139051711	3.356914	3.356914	3.356914
chr5	139061630	139062130	411	1.757569	0.486662	0.486662	3.515138	0.499410	1.757569	0.486662	3.515138	0.499410	genic	False	True	False		Prkar1b	genic|chr5:139061630-139062130	1.757569	1.757569	1.757569
chr5	139072859	139073359	1495	6.393103	0.784188	0.784188	12.786207	0.799581	6.393103	0.784188	12.786207	0.799581	genic	False	True	False		Prkar1b	genic|chr5:139072859-139073359	6.393103	6.393103	6.393103
chr5	139075098	139075598	894	3.823033	0.686887	0.686887	7.646066	0.702025	3.823033	0.686887	7.646066	0.702025	genic	False	True	False		Prkar1b	genic|chr5:139075098-139075598	3.823033	3.823033	3.823033
chr5	139077346	139077846	2821	12.063508	0.873555	0.873555	24.127016	0.889130	12.063508	0.873555	24.127016	0.889130	genic	False	True	False		Prkar1b	genic|chr5:139077346-139077846	12.063508	12.063508	12.063508
chr5	139083957	139084457	612	2.617110	0.596711	0.596711	5.234220	0.610521	2.617110	0.596711	5.234220	0.610521	genic	False	True	False		Prkar1b	genic|chr5:139083957-139084457	2.617110	2.617110	2.617110
chr5	139085072	139085572	524	2.240793	0.556480	0.556480	4.481587	0.570107	2.240793	0.556480	4.481587	0.570107	genic	False	True	False		Prkar1b	genic|chr5:139085072-139085572	2.240793	2.240793	2.240793
chr5	139091692	139092192	245	1.047699	0.324402	0.324402	2.095398	0.332639	1.047699	0.324402	2.095398	0.332639	genic	False	True	False		Prkar1b	genic|chr5:139091692-139092192	1.047699	1.047699	1.047699
chr5	139099181	139099681	2071	8.856265	0.832887	0.832887	17.712531	0.848491	8.856265	0.832887	17.712531	0.848491	genic	False	True	False		Prkar1b	genic|chr5:139099181-139099681	8.856265	8.856265	8.856265
chr5	139117496	139117996	213	0.910857	0.280351	0.280351	1.821714	0.286828	0.910857	0.280351	1.821714	0.286828	genic	False	True	False		Prkar1b	genic|chr5:139117496-139117996	0.910857	0.910857	0.910857
chr5	139125660	139126160	781	3.339808	0.655996	0.655996	6.679617	0.670857	3.339808	0.655996	6.679617	0.670857	genic	False	True	False		Prkar1b	genic|chr5:139125660-139126160	3.339808	3.339808	3.339808
chr5	139128929	139129429	1005	4.297705	0.711679	0.711679	8.595410	0.727059	4.297705	0.711679	8.595410	0.727059	genic	False	True	False		Prkar1b	genic|chr5:139128929-139129429	4.297705	4.297705	4.297705
chr5	139129847	139130347	4805	20.547733	0.929173	0.929173	41.095466	0.940958	20.547733	0.929173	41.095466	0.940958	genic	False	True	False		Prkar1b	genic|chr5:139129847-139130347	20.547733	20.547733	20.547733
chr5	139138308	139138808	4812	20.577667	0.929374	0.929374	41.155335	0.941141	20.577667	0.929374	41.155335	0.941141	genic	False	True	False		Prkar1b	genic|chr5:139138308-139138808	20.577667	20.577667	20.577667
chr5	139141207	139141707	547	2.339149	0.568395	0.568395	4.678298	0.582075	2.339149	0.568395	4.678298	0.582075	genic	False	True	False		Prkar1b	genic|chr5:139141207-139141707	2.339149	2.339149	2.339149
chr5	139149751	139150943	12071	51.619498	0.985464	0.985464	43.304948	0.944878	51.619498	0.985464	43.304948	0.944878	promoter	True	False	False	Dnaaf5,Prkar1b,Gm15672	Dnaaf5,Prkar1b,Gm15672	promoter|chr5:139149751-139150943	51.619498	51.619498	51.619498
chr5	139175190	139175690	488	2.086846	0.536677	0.536677	4.173691	0.549755	2.086846	0.536677	4.173691	0.549755	genic	False	True	False		Dnaaf5	genic|chr5:139175190-139175690	2.086846	2.086846	2.086846
chr5	139178820	139179320	1866	7.979619	0.818457	0.818457	15.959238	0.834363	7.979619	0.818457	15.959238	0.834363	genic	False	True	False		Dnaaf5	genic|chr5:139178820-139179320	7.979619	7.979619	7.979619
chr5	139200334	139200886	12523	53.552396	0.986527	0.986527	97.015210	0.988428	53.552396	0.986527	97.015210	0.988428	promoter	True	False	False	Sun1	Sun1	promoter|chr5:139200334-139200886	53.552396	53.552396	53.552396
chr5	139208799	139209299	1444	6.175011	0.779075	0.779075	12.350022	0.794568	6.175011	0.779075	12.350022	0.794568	genic	False	True	False		Sun1	genic|chr5:139208799-139209299	6.175011	6.175011	6.175011
chr5	139251862	139253049	9170	39.213884	0.974021	0.974021	33.036128	0.922041	39.213884	0.974021	33.036128	0.922041	promoter	True	False	False	Get4	Get4	promoter|chr5:139251862-139253049	39.213884	39.213884	39.213884
chr5	139282185	139282685	1504	6.431590	0.785234	0.785234	12.863180	0.800585	6.431590	0.785234	12.863180	0.800585	genic	False	True	False		Adap1	genic|chr5:139282185-139282685	6.431590	6.431590	6.431590
chr5	139285480	139285980	695	2.972045	0.628092	0.628092	5.944089	0.642552	2.972045	0.628092	5.944089	0.642552	genic	False	True	False		Adap1	genic|chr5:139285480-139285980	2.972045	2.972045	2.972045
chr5	139286080	139286580	349	1.492437	0.437232	0.437232	2.984874	0.449212	1.492437	0.437232	2.984874	0.449212	genic	False	True	False		Adap1	genic|chr5:139286080-139286580	1.492437	1.492437	1.492437
chr5	139302037	139302537	544	2.326320	0.566966	0.566966	4.652640	0.580575	2.326320	0.566966	4.652640	0.580575	genic	False	True	False		Adap1	genic|chr5:139302037-139302537	2.326320	2.326320	2.326320
chr5	139317206	139317706	201	0.859541	0.263034	0.263034	1.719082	0.268566	0.859541	0.263034	1.719082	0.268566	genic	False	True	False		Adap1	genic|chr5:139317206-139317706	0.859541	0.859541	0.859541
chr5	139324392	139324892	1927	8.240475	0.822660	0.822660	16.480950	0.838631	8.240475	0.822660	16.480950	0.838631	genic	False	True	False		Adap1	genic|chr5:139324392-139324892	8.240475	8.240475	8.240475
chr5	139325372	139325989	1163	4.973364	0.740166	0.740166	8.060557	0.713680	4.973364	0.740166	8.060557	0.713680	promoter	True	False	False	Adap1	Adap1	promoter|chr5:139325372-139325989	4.973364	4.973364	4.973364
chr5	139326173	139326673	841	3.596388	0.673342	0.673342	7.192776	0.688286	3.596388	0.673342	7.192776	0.688286	intergenic	False	False	True			intergenic|chr5:139326173-139326673	3.596388	3.596388	3.596388
chr5	139331643	139332143	235	1.004936	0.311206	0.311206	2.009872	0.318764	1.004936	0.311206	2.009872	0.318764	intergenic	False	False	True			intergenic|chr5:139331643-139332143	1.004936	1.004936	1.004936
chr5	139337845	139338823	2956	12.640812	0.878892	0.878892	12.925165	0.801346	12.640812	0.878892	12.925165	0.801346	genic	False	True	False		Cox19	genic|chr5:139337845-139338823	12.640812	12.640812	12.640812
chr5	139343993	139344493	950	4.062507	0.700124	0.700124	8.125014	0.715617	4.062507	0.700124	8.125014	0.715617	genic	False	True	False		Cox19	genic|chr5:139343993-139344493	4.062507	4.062507	4.062507
chr5	139344965	139345465	3215	13.748379	0.888546	0.888546	27.496758	0.903879	13.748379	0.888546	27.496758	0.903879	genic	False	True	False		Cox19	genic|chr5:139344965-139345465	13.748379	13.748379	13.748379
chr5	139351168	139351668	68	0.290790	0.123694	0.123694	0.581580	0.124066	0.290790	0.123694	0.581580	0.124066	promoter	True	False	False	Cox19	Cox19	promoter|chr5:139351168-139351668	0.290790	0.290790	0.290790
chr5	139352366	139352866	104	0.444738	0.155866	0.155866	0.889475	0.156433	0.444738	0.155866	0.889475	0.156433	promoter	True	False	False	Cyp2w1	Cyp2w1	promoter|chr5:139352366-139352866	0.444738	0.444738	0.444738
chr5	139355171	139355671	1275	5.452312	0.757501	0.757501	10.904624	0.773195	5.452312	0.757501	10.904624	0.773195	genic	False	True	False		Cyp2w1	genic|chr5:139355171-139355671	5.452312	5.452312	5.452312
chr5	139358594	139359094	1324	5.661852	0.763854	0.763854	11.323704	0.779583	5.661852	0.763854	11.323704	0.779583	intergenic	False	False	True			intergenic|chr5:139358594-139359094	5.661852	5.661852	5.661852
chr5	139364178	139364678	1167	4.990469	0.740751	0.740751	9.980938	0.756521	4.990469	0.740751	9.980938	0.756521	genic	False	True	False		3110082I17Rik	genic|chr5:139364178-139364678	4.990469	4.990469	4.990469
chr5	139364975	139365475	383	1.637832	0.465094	0.465094	3.275664	0.477505	1.637832	0.465094	3.275664	0.477505	genic	False	True	False		3110082I17Rik	genic|chr5:139364975-139365475	1.637832	1.637832	1.637832
chr5	139371958	139372458	1042	4.455929	0.719242	0.719242	8.911858	0.734676	4.455929	0.719242	8.911858	0.734676	genic	False	True	False		3110082I17Rik	genic|chr5:139371958-139372458	4.455929	4.455929	4.455929
chr5	139377446	139377946	103	0.440461	0.155116	0.155116	0.880923	0.155689	0.440461	0.155116	0.880923	0.155689	promoter	True	False	False	Gpr146	Gpr146,3110082I17Rik	promoter|chr5:139377446-139377946	0.440461	0.440461	0.440461
chr5	139380273	139380773	1800	7.697382	0.813178	0.813178	15.394764	0.828954	7.697382	0.813178	15.394764	0.828954	genic	False	True	False		Gpr146,3110082I17Rik	genic|chr5:139380273-139380773	7.697382	7.697382	7.697382
chr5	139381791	139382291	549	2.347701	0.569440	0.569440	4.695403	0.583108	2.347701	0.569440	4.695403	0.583108	genic	False	True	False		Gpr146,3110082I17Rik	genic|chr5:139381791-139382291	2.347701	2.347701	2.347701
chr5	139382601	139383101	448	1.915793	0.512741	0.512741	3.831586	0.525347	1.915793	0.512741	3.831586	0.525347	genic	False	True	False		Gpr146,3110082I17Rik	genic|chr5:139382601-139383101	1.915793	1.915793	1.915793
chr5	139389325	139389825	1119	4.785206	0.732479	0.732479	9.570411	0.748332	4.785206	0.732479	9.570411	0.748332	genic	False	True	False		Gpr146,3110082I17Rik	genic|chr5:139389325-139389825	4.785206	4.785206	4.785206
chr5	139391143	139391643	567	2.424675	0.577942	0.577942	4.849351	0.591634	2.424675	0.577942	4.849351	0.591634	genic	False	True	False		Gpr146,3110082I17Rik	genic|chr5:139391143-139391643	2.424675	2.424675	2.424675
chr5	139398351	139398851	1823	7.795737	0.815115	0.815115	15.591475	0.830950	7.795737	0.815115	15.591475	0.830950	genic	False	True	False		3110082I17Rik	genic|chr5:139398351-139398851	7.795737	7.795737	7.795737
chr5	139405029	139405529	134	0.573027	0.180605	0.180605	1.146055	0.182016	0.573027	0.180605	1.146055	0.182016	promoter	True	False	False	C130050O18Rik	C130050O18Rik,3110082I17Rik	promoter|chr5:139405029-139405529	0.573027	0.573027	0.573027
chr5	139411144	139411644	1305	5.580602	0.761540	0.761540	11.161204	0.777227	5.580602	0.761540	11.161204	0.777227	genic	False	True	False		C130050O18Rik,3110082I17Rik	genic|chr5:139411144-139411644	5.580602	5.580602	5.580602
chr5	139418578	139419078	358	1.530924	0.445037	0.445037	3.061847	0.456976	1.530924	0.445037	3.061847	0.456976	genic	False	True	False		3110082I17Rik	genic|chr5:139418578-139419078	1.530924	1.530924	1.530924
chr5	139422900	139423532	413	1.766122	0.488044	0.488044	2.794496	0.427797	1.766122	0.488044	2.794496	0.427797	promoter	True	False	False	Gper1	Gper1,3110082I17Rik	promoter|chr5:139422900-139423532	1.766122	1.766122	1.766122
chr5	139427965	139428465	355	1.518095	0.442652	0.442652	3.036190	0.454591	1.518095	0.442652	3.036190	0.454591	genic	False	True	False		3110082I17Rik	genic|chr5:139427965-139428465	1.518095	1.518095	1.518095
chr5	139440395	139441351	564	2.411846	0.576501	0.576501	2.522852	0.393978	2.411846	0.576501	2.522852	0.393978	genic	False	True	False		3110082I17Rik	genic|chr5:139440395-139441351	2.411846	2.411846	2.411846
chr5	139441355	139441855	847	3.622046	0.675013	0.675013	7.244092	0.689945	3.622046	0.675013	7.244092	0.689945	genic	False	True	False		3110082I17Rik	genic|chr5:139441355-139441855	3.622046	3.622046	3.622046
chr5	139449003	139449799	503	2.150991	0.544884	0.544884	2.702249	0.416650	2.150991	0.544884	2.702249	0.416650	genic	False	True	False		3110082I17Rik	genic|chr5:139449003-139449799	2.150991	2.150991	2.150991
chr5	139452989	139453489	281	1.201647	0.368696	0.368696	2.403294	0.378916	1.201647	0.368696	2.403294	0.378916	genic	False	True	False		3110082I17Rik	genic|chr5:139452989-139453489	1.201647	1.201647	1.201647
chr5	139460277	139460843	4805	20.547733	0.929173	0.929173	36.303416	0.930330	20.547733	0.929173	36.303416	0.930330	promoter	True	False	False	3110082I17Rik	3110082I17Rik	promoter|chr5:139460277-139460843	20.547733	20.547733	20.547733
chr5	139467929	139468429	340	1.453950	0.429627	0.429627	2.907900	0.441507	1.453950	0.429627	2.907900	0.441507	intergenic	False	False	True			intergenic|chr5:139467929-139468429	1.453950	1.453950	1.453950
chr5	139479076	139479576	252	1.077633	0.333087	0.333087	2.155267	0.341831	1.077633	0.333087	2.155267	0.341831	genic	False	True	False		Zfand2a	genic|chr5:139479076-139479576	1.077633	1.077633	1.077633
chr5	139484299	139484809	8244	35.254009	0.968471	0.968471	69.125508	0.974730	35.254009	0.968471	69.125508	0.974730	promoter	True	False	False	Zfand2a	Zfand2a	promoter|chr5:139484299-139484809	35.254009	35.254009	35.254009
chr5	139505069	139505569	835	3.570730	0.671565	0.671565	7.141460	0.686568	3.570730	0.671565	7.141460	0.686568	intergenic	False	False	True			intergenic|chr5:139505069-139505569	3.570730	3.570730	3.570730
chr5	139510243	139510743	162	0.692764	0.210084	0.210084	1.385529	0.213025	0.692764	0.210084	1.385529	0.213025	intergenic	False	False	True			intergenic|chr5:139510243-139510743	0.692764	0.692764	0.692764
chr5	139516238	139516738	254	1.086186	0.335390	0.335390	2.172372	0.344252	1.086186	0.335390	2.172372	0.344252	intergenic	False	False	True			intergenic|chr5:139516238-139516738	1.086186	1.086186	1.086186
chr5	139523498	139523998	27	0.115461	0.054679	0.054679	0.230921	0.054785	0.115461	0.054679	0.230921	0.054785	promoter	True	False	False	4930500L23Rik	4930500L23Rik	promoter|chr5:139523498-139523998	0.115461	0.115461	0.115461
chr5	139536171	139536671	705	3.014808	0.631487	0.631487	6.029616	0.645953	3.014808	0.631487	6.029616	0.645953	genic	False	True	False		4930500L23Rik	genic|chr5:139536171-139536671	3.014808	3.014808	3.014808
