chr	start	end	name	score	strand	Ensembl_ID	gene_type	symbol	tss	Expression	is_ue	cellType	ATAC.ctrl_ATAC.tagAlign.bgz.readCount	ATAC.ctrl_ATAC.tagAlign.bgz.RPM	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile.TSS1Kb	ATAC.RPM.TSS1Kb	ATAC.RPM.quantile.TSS1Kb	ATAC.RPKM.TSS1Kb	ATAC.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr5	139471210	139484549	Zfand2a	0	-	ENSMUSG00000053581	protein_coding	Zfand2a	139484549		False		6097	26.072743	0.759241	0.759241	1.954625	0.876670	26.072743	0.759241	1.954625	0.876670	8467	36.207629	0.926711	0.926711	36.207629	0.926711	36.207629	0.926711	36.207629	0.926711	0.926711
chr5	139523748	139541339	4930500L23Rik	0	+	ENSMUSG00000106056	lincRNA	4930500L23Rik	139523748		False		3309	14.150354	0.604724	0.604724	0.804409	0.705957	14.150354	0.604724	0.804409	0.705957	50	0.213816	0.174948	0.174948	0.213816	0.174948	0.213816	0.174948	0.213816	0.174948	0.174948
chr5	139543493	139548179	Uncx	0	+	ENSMUSG00000029546	protein_coding	Uncx	139543493		False		6771	28.954985	0.782702	0.782702	6.179041	0.971932	28.954985	0.782702	6.179041	0.971932	3080	13.171076	0.769926	0.769926	13.171076	0.769926	13.171076	0.769926	13.171076	0.769926	0.769926
chr5	139706695	139736336	Micall2	0	-	ENSMUSG00000036718	protein_coding	Micall2	139736336		False		5808	24.836885	0.746926	0.746926	0.837923	0.715703	24.836885	0.746926	0.837923	0.715703	1783	7.624684	0.688645	0.688645	7.624684	0.688645	7.624684	0.688645	7.624684	0.688645	0.688645
chr5	139751281	139775674	Ints1	0	-	ENSMUSG00000029547	protein_coding	Ints1	139775674		False		6883	29.433933	0.786317	0.786317	1.206655	0.794734	29.433933	0.786317	1.206655	0.794734	4247	18.161545	0.825194	0.825194	18.161545	0.825194	18.161545	0.825194	18.161545	0.825194	0.825194
chr5	139791512	139802653	Mafk	0	+	ENSMUSG00000018143	protein_coding	Mafk	139791512		False		2270	9.707254	0.517773	0.517773	0.871309	0.724634	9.707254	0.517773	0.871309	0.724634	815	3.485203	0.606673	0.606673	3.485203	0.606673	3.485203	0.606673	3.485203	0.606673	0.606673
chr5	139802484	139819917	Tmem184a	0	-	ENSMUSG00000036687	protein_coding	Tmem184a	139819917		False		1985	8.488502	0.490662	0.490662	0.486921	0.556792	8.488502	0.490662	0.486921	0.556792	162	0.692764	0.442428	0.442428	0.692764	0.442428	0.692764	0.442428	0.692764	0.442428	0.442428
chr5	139807977	139826407	Gm26938	0	-	ENSMUSG00000098140	protein_coding	Gm26938	139826407		False		1782	7.620408	0.469504	0.469504	0.413478	0.499876	7.620408	0.469504	0.413478	0.499876	781	3.339808	0.603005	0.603005	3.339808	0.603005	3.339808	0.603005	3.339808	0.603005	0.603005
chr5	139823591	139826885	Psmg3	0	-	ENSMUSG00000029551	protein_coding	Psmg3	139826885		False		667	2.852308	0.313198	0.313198	0.865910	0.722685	2.852308	0.313198	0.865910	0.722685	1267	5.418102	0.648138	0.648138	5.418102	0.648138	5.418102	0.648138	5.418102	0.648138	0.648138
chr5	139895808	139902734	Gm42423	0	+	ENSMUSG00000105335	lincRNA	Gm42423	139895808		False		257	1.099015	0.174044	0.174044	0.158680	0.162455	1.099015	0.174044	0.158680	0.162455	76	0.325001	0.270387	0.270387	0.325001	0.270387	0.325001	0.270387	0.325001	0.270387	0.270387
chr5	139907942	139974722	Elfn1	0	+	ENSMUSG00000048988	protein_coding	Elfn1	139907942		False		9968	42.626390	0.858490	0.858490	0.638311	0.642875	42.626390	0.858490	0.638311	0.642875	245	1.047699	0.500904	0.500904	1.047699	0.500904	1.047699	0.500904	1.047699	0.500904	0.500904
chr5	140008688	140321552	Mad1l1	0	-	ENSMUSG00000029554	protein_coding	Mad1l1	140321552		False		38685	165.429565	0.981571	0.981571	0.528759	0.584577	165.429565	0.981571	0.528759	0.584577	1692	7.235539	0.682868	0.682868	7.235539	0.682868	7.235539	0.682868	7.235539	0.682868	0.682868
chr5	140321655	140338137	Nudt1	0	+	ENSMUSG00000036639	protein_coding	Nudt1	140321655		False		2025	8.659555	0.494188	0.494188	0.525395	0.582415	8.659555	0.494188	0.525395	0.582415	1692	7.235539	0.682868	0.682868	7.235539	0.682868	7.235539	0.682868	7.235539	0.682868	0.682868
chr5	140327673	140331898	Mrm2	0	-	ENSMUSG00000029557	protein_coding	Mrm2	140331898		False		576	2.463162	0.291774	0.291774	0.582997	0.615232	2.463162	0.291774	0.582997	0.615232	859	3.673362	0.609757	0.609757	3.673362	0.609757	3.673362	0.609757	3.673362	0.609757	0.609757
chr5	140340298	140389262	Snx8	0	-	ENSMUSG00000029560	protein_coding	Snx8	140389262		False		2968	12.692127	0.578534	0.578534	0.259213	0.318000	12.692127	0.578534	0.259213	0.318000	1569	6.709551	0.673530	0.673530	6.709551	0.673530	6.709551	0.673530	6.709551	0.673530	0.673530
chr5	140419327	140443360	Eif3b	0	+	ENSMUSG00000056076	protein_coding	Eif3b	140419327		False		4953	21.180629	0.707924	0.707924	0.881314	0.727150	21.180629	0.707924	0.881314	0.727150	2390	10.220413	0.729472	0.729472	10.220413	0.729472	10.220413	0.729472	10.220413	0.729472	0.729472
chr5	140445644	140495071	Gm4869	0	+	ENSMUSG00000106350	protein_coding	Gm4869	140445644		False		2325	9.942452	0.523178	0.523178	0.201154	0.229578	9.942452	0.523178	0.201154	0.229578	177	0.756909	0.457065	0.457065	0.756909	0.457065	0.756909	0.457065	0.756909	0.457065	0.457065
chr5	140505549	140525724	Chst12	0	+	ENSMUSG00000036599	protein_coding	Chst12	140505549		False		5372	22.972408	0.728213	0.728213	1.138657	0.783074	22.972408	0.728213	1.138657	0.783074	6952	29.728999	0.900486	0.900486	29.728999	0.900486	29.728999	0.900486	29.728999	0.900486	0.900486
chr5	140545485	140546392	Gm42808	0	-	ENSMUSG00000105845	lincRNA	Gm42808	140546392		False		95	0.406251	0.062445	0.062445	0.447906	0.529043	0.406251	0.062445	0.447906	0.529043	96	0.410527	0.331130	0.331130	0.410527	0.331130	0.410527	0.331130	0.410527	0.331130	0.331130
chr5	140563118	140565071	Grifin	0	-	ENSMUSG00000036586	protein_coding	Grifin	140565071		False		281	1.201647	0.186572	0.186572	0.615283	0.631641	1.201647	0.186572	0.615283	0.631641	338	1.445397	0.533455	0.533455	1.445397	0.533455	1.445397	0.533455	1.445397	0.533455	0.533455
chr5	140605788	140606551	Gm43703	0	-	ENSMUSG00000105699	lincRNA	Gm43703	140606551		False		87	0.372040	0.056898	0.056898	0.487602	0.557288	0.372040	0.056898	0.487602	0.557288	198	0.846712	0.473952	0.473952	0.846712	0.473952	0.846712	0.473952	0.846712	0.473952	0.473952
chr5	140607319	140615545	Lfng	0	+	ENSMUSG00000029570	protein_coding	Lfng	140607319		False		3869	16.545095	0.645143	0.645143	2.011317	0.880533	16.545095	0.645143	2.011317	0.880533	830	3.549348	0.607754	0.607754	3.549348	0.607754	3.549348	0.607754	3.549348	0.607754	0.607754
chr5	140620577	140649031	Ttyh3	0	-	ENSMUSG00000036565	protein_coding	Ttyh3	140649031		False		8020	34.296112	0.818903	0.818903	1.205318	0.794344	34.296112	0.818903	1.205318	0.794344	3572	15.275027	0.795124	0.795124	15.275027	0.795124	15.275027	0.795124	15.275027	0.795124	0.795124
chr5	140661826	140702378	Iqce	0	-	ENSMUSG00000036555	protein_coding	Iqce	140702378		False		8117	34.710916	0.821243	0.821243	0.855961	0.720559	34.710916	0.821243	0.855961	0.720559	4025	17.212201	0.815572	0.815572	17.212201	0.815572	17.212201	0.815572	17.212201	0.815572	0.815572
chr5	140705010	140719379	Brat1	0	+	ENSMUSG00000000148	protein_coding	Brat1	140705010		False		4872	20.834247	0.704026	0.704026	1.449944	0.829287	20.834247	0.704026	1.449944	0.829287	13676	58.482997	0.969593	0.969593	58.482997	0.969593	58.482997	0.969593	58.482997	0.969593	0.969593
chr5	140724126	140761439	Amz1	0	+	ENSMUSG00000050022	protein_coding	Amz1	140724126		False		5371	22.968132	0.728089	0.728089	0.615553	0.631959	22.968132	0.728089	0.615553	0.631959	202	0.863817	0.476698	0.476698	0.863817	0.476698	0.863817	0.476698	0.863817	0.476698	0.476698
chr5	140758407	140830431	Gna12	0	-	ENSMUSG00000000149	protein_coding	Gna12	140830431		False		10186	43.558629	0.861927	0.861927	0.604779	0.626112	43.558629	0.861927	0.604779	0.626112	14953	63.943862	0.975210	0.975210	63.943862	0.975210	63.943862	0.975210	63.943862	0.975210	0.975210
chr5	140872989	141000582	Card11	0	-	ENSMUSG00000036526	protein_coding	Card11	141000582		False		6441	27.543798	0.771822	0.771822	0.215872	0.252330	27.543798	0.771822	0.215872	0.252330	117	0.500330	0.379541	0.379541	0.500330	0.379541	0.500330	0.379541	0.500330	0.379541	0.379541
chr5	141241489	142215586	Sdk1	0	+	ENSMUSG00000039683	protein_coding	Sdk1	141241489		False		65506	280.124831	0.994542	0.994542	0.287574	0.358684	280.124831	0.994542	0.287574	0.358684	550	2.351978	0.574636	0.574636	2.351978	0.574636	2.351978	0.574636	2.351978	0.574636	0.574636
chr5	142401496	142462011	Foxk1	0	+	ENSMUSG00000056493	protein_coding	Foxk1	142401496		False		14063	60.137934	0.907485	0.907485	0.993769	0.753517	60.137934	0.907485	0.993769	0.753517	1969	8.420080	0.701829	0.701829	8.420080	0.701829	8.420080	0.701829	8.420080	0.701829	0.701829
chr5	142463943	142478710	Ap5z1	0	+	ENSMUSG00000039623	protein_coding	Ap5z1	142463943		False		5705	24.396424	0.743187	0.743187	1.652091	0.851189	24.396424	0.743187	1.652091	0.851189	4146	17.729636	0.821313	0.821313	17.729636	0.821313	17.729636	0.821313	17.729636	0.821313	0.821313
chr5	142484838	142551098	Radil	0	-	ENSMUSG00000029576	protein_coding	Radil	142551098		False		17747	75.891909	0.933444	0.933444	1.145365	0.784066	75.891909	0.933444	1.145365	0.784066	6396	27.351363	0.889056	0.889056	27.351363	0.889056	27.351363	0.889056	27.351363	0.889056	0.889056
chr5	142525837	142530076	Papolb	0	-	ENSMUSG00000074817	protein_coding	Papolb	142530076		False		194	0.829607	0.134688	0.134688	0.195708	0.220718	0.829607	0.134688	0.195708	0.220718	83	0.354935	0.291225	0.291225	0.354935	0.291225	0.354935	0.291225	0.354935	0.291225	0.291225
chr5	142562357	142608800	Mmd2	0	-	ENSMUSG00000039533	protein_coding	Mmd2	142608800		False		5895	25.208926	0.751107	0.751107	0.542793	0.592515	25.208926	0.751107	0.542793	0.592515	1111	4.750995	0.634387	0.634387	4.750995	0.634387	4.750995	0.634387	4.750995	0.634387	0.634387
chr5	142627697	142670588	Wipi2	0	+	ENSMUSG00000029578	protein_coding	Wipi2	142627697		False		9242	39.521779	0.845944	0.845944	0.921447	0.737463	39.521779	0.845944	0.921447	0.737463	0	0.000000	0.008718	0.008718	0.000000	0.008718	0.000000	0.008718	0.000000	0.008718	0.008718
chr5	142692511	142722490	Slc29a4	0	+	ENSMUSG00000050822	protein_coding	Slc29a4	142692511		False		13519	57.811614	0.903073	0.903073	1.928404	0.874685	57.811614	0.903073	1.928404	0.874685	2324	9.938175	0.725325	0.725325	9.938175	0.725325	9.938175	0.725325	9.938175	0.725325	0.725325
chr5	142724660	142817662	Tnrc18	0	-	ENSMUSG00000039477	protein_coding	Tnrc18	142817662		False		17215	73.616905	0.930503	0.930503	0.791563	0.702307	73.616905	0.930503	0.791563	0.702307	5321	22.754316	0.861768	0.861768	22.754316	0.861768	22.754316	0.861768	22.754316	0.861768	0.861768
chr5	142866945	142895421	Fbxl18	0	-	ENSMUSG00000066640	protein_coding	Fbxl18	142895421		False		12510	53.496804	0.892653	0.892653	1.878663	0.870716	53.496804	0.892653	1.878663	0.870716	3111	13.303642	0.771662	0.771662	13.303642	0.771662	13.303642	0.771662	13.303642	0.771662	0.771662
chr5	142903114	142906754	Actb	0	-	ENSMUSG00000029580	protein_coding	Actb	142906754		True		12144	51.931670	0.888117	0.888117	14.266942	0.993656	51.931670	0.888117	14.266942	0.993656	4711	20.145759	0.843073	0.843073	20.145759	0.843073	20.145759	0.843073	20.145759	0.843073	0.843073
chr5	142960342	142973185	Fscn1	0	+	ENSMUSG00000029581	protein_coding	Fscn1	142960342		False		1958	8.373041	0.487738	0.487738	0.651954	0.648935	8.373041	0.487738	0.651954	0.648935	586	2.505925	0.579686	0.579686	2.505925	0.579686	2.505925	0.579686	2.505925	0.579686	0.579686
chr5	142990892	143112994	Rnf216	0	-	ENSMUSG00000045078	protein_coding	Rnf216	143112994		False		7979	34.120783	0.817716	0.817716	0.279445	0.346848	34.120783	0.817716	0.279445	0.346848	4555	19.478652	0.837013	0.837013	19.478652	0.837013	19.478652	0.837013	19.478652	0.837013	0.837013
chr5	143134013	143147581	Olfr718-ps1	0	-	ENSMUSG00000090981	protein_coding	Olfr718-ps1	143147581		False		395	1.689148	0.235868	0.235868	0.124495	0.107949	1.689148	0.235868	0.124495	0.107949	51	0.218092	0.178722	0.178722	0.218092	0.178722	0.218092	0.178722	0.218092	0.178722	0.178722
chr5	143164778	143165751	Rbakdn	0	-	ENSMUSG00000104529	lincRNA	Rbakdn	143165751		False		121	0.517435	0.080625	0.080625	0.531794	0.586597	0.517435	0.080625	0.531794	0.586597	113	0.483225	0.370911	0.370911	0.483225	0.370911	0.483225	0.370911	0.483225	0.370911	0.370911
chr5	143172185	143180775	Rbak	0	-	ENSMUSG00000061898	protein_coding	Rbak	143180775		False		3043	13.012852	0.583850	0.583850	1.514884	0.836694	13.012852	0.583850	1.514884	0.836694	6497	27.783272	0.891094	0.891094	27.783272	0.891094	27.783272	0.891094	27.783272	0.891094	0.891094
chr5	143181016	143205075	Spdye4b	0	+	ENSMUSG00000029586	protein_coding	Spdye4b	143181016		False		869	3.716125	0.350108	0.350108	0.154459	0.155686	3.716125	0.350108	0.154459	0.155686	6249	26.722744	0.886132	0.886132	26.722744	0.886132	26.722744	0.886132	26.722744	0.886132	0.886132
chr5	143216315	143226890	Spdye4a	0	-	ENSMUSG00000039296	protein_coding	Spdye4a	143226890		False		515	2.202306	0.275189	0.275189	0.208256	0.240671	2.202306	0.275189	0.208256	0.240671	92	0.393422	0.319736	0.319736	0.393422	0.319736	0.393422	0.319736	0.393422	0.319736	0.319736
chr5	143227717	143234748	4930448H16Rik	0	+	ENSMUSG00000089879	lincRNA	4930448H16Rik	143227717		False		118	0.504606	0.078162	0.078162	0.071769	0.040507	0.504606	0.078162	0.071769	0.040507	47	0.200987	0.161977	0.161977	0.200987	0.161977	0.200987	0.161977	0.200987	0.161977	0.161977
chr5	143235162	143248834	Zfp12	0	+	ENSMUSG00000029587	protein_coding	Zfp12	143235162		False		4664	19.944772	0.693217	0.693217	1.458804	0.830244	19.944772	0.693217	1.458804	0.830244	5495	23.498396	0.867084	0.867084	23.498396	0.867084	23.498396	0.867084	23.498396	0.867084	0.867084
chr5	143249696	143270022	Zfp316	0	-	ENSMUSG00000046658	protein_coding	Zfp316	143270022		False		8658	37.024407	0.832973	0.832973	1.821529	0.866286	37.024407	0.832973	1.821529	0.866286	1608	6.876328	0.676578	0.676578	6.876328	0.676578	6.876328	0.676578	6.876328	0.676578	0.676578
chr5	143270074	143272513	BC030343	0	+	ENSMUSG00000105345	lincRNA	BC030343	143270074		False		845	3.613493	0.345749	0.345749	1.481547	0.832831	3.613493	0.345749	1.481547	0.832831	1503	6.427314	0.667700	0.667700	6.427314	0.667700	6.427314	0.667700	6.427314	0.667700	0.667700
chr5	143287037	143293623	Zfp853	0	-	ENSMUSG00000093910	protein_coding	Zfp853	143293623		False		1399	5.982576	0.426250	0.426250	0.908378	0.734557	5.982576	0.426250	0.908378	0.734557	191	0.816778	0.468618	0.468618	0.816778	0.468618	0.816778	0.468618	0.816778	0.468618	0.468618
chr5	143301194	143315360	E130309D02Rik	0	-	ENSMUSG00000039244	protein_coding	E130309D02Rik	143315360		False		3417	14.612197	0.613354	0.613354	1.031498	0.762696	14.612197	0.613354	1.031498	0.762696	2007	8.582581	0.704611	0.704611	8.582581	0.704611	8.582581	0.704611	8.582581	0.704611	0.704611
chr5	143316488	143329256	Zdhhc4	0	-	ENSMUSG00000001844	protein_coding	Zdhhc4	143329256		False		1260	5.388167	0.407556	0.407556	0.422006	0.507389	5.388167	0.407556	0.422006	0.507389	742	3.173032	0.599302	0.599302	3.173032	0.599302	3.173032	0.599302	3.173032	0.599302	0.599302
chr5	143334634	143335425	Gm43397	0	+	ENSMUSG00000104875	lincRNA	Gm43397	143334634		False		7	0.029934	0.005334	0.005334	0.037844	0.012085	0.029934	0.005334	0.037844	0.012085	166	0.709870	0.446291	0.446291	0.709870	0.446291	0.709870	0.446291	0.709870	0.446291	0.446291
chr5	143357337	143392152	Grid2ip	0	+	ENSMUSG00000010825	protein_coding	Grid2ip	143357337		False		4551	19.461547	0.687600	0.687600	0.558999	0.602048	19.461547	0.687600	0.558999	0.602048	120	0.513159	0.385246	0.385246	0.513159	0.385246	0.513159	0.385246	0.513159	0.385246	0.385246
chr5	143393688	143397457	Gm42504	0	-	ENSMUSG00000106198	lincRNA	Gm42504	143397457		False		176	0.752633	0.121239	0.121239	0.199690	0.226566	0.752633	0.121239	0.199690	0.226566	71	0.303619	0.253801	0.253801	0.303619	0.253801	0.303619	0.253801	0.303619	0.253801	0.253801
chr5	143403837	143421901	Kdelr2	0	+	ENSMUSG00000079111	protein_coding	Kdelr2	143403837		False		2939	12.568114	0.576302	0.576302	0.695755	0.667009	12.568114	0.576302	0.695755	0.667009	4113	17.588518	0.819612	0.819612	17.588518	0.819612	17.588518	0.819612	17.588518	0.819612	0.819612
chr5	143464583	143505942	Daglb	0	+	ENSMUSG00000039206	protein_coding	Daglb	143464583		False		4687	20.043127	0.694564	0.694564	0.484613	0.555197	20.043127	0.694564	0.484613	0.555197	2856	12.213179	0.757735	0.757735	12.213179	0.757735	12.213179	0.757735	12.213179	0.757735	0.757735
chr5	143503633	143528036	Rac1	0	-	ENSMUSG00000001847	protein_coding	Rac1	143528036		False		3368	14.402657	0.609136	0.609136	0.590200	0.619414	14.402657	0.609136	0.590200	0.619414	2014	8.612515	0.704859	0.704859	8.612515	0.704859	8.612515	0.704859	8.612515	0.704859	0.704859
chr5	143548705	143564531	Fam220a	0	+	ENSMUSG00000118332	protein_coding	Fam220a	143548705		False		3313	14.167459	0.604901	0.604901	0.895201	0.731049	14.167459	0.604901	0.895201	0.731049	1578	6.748038	0.674150	0.674150	6.748038	0.674150	6.748038	0.674150	6.748038	0.674150	0.674150
chr5	143622446	143710250	Cyth3	0	+	ENSMUSG00000018001	protein_coding	Cyth3	143622446		False		8181	34.984600	0.822696	0.822696	0.398440	0.484141	34.984600	0.822696	0.398440	0.484141	2433	10.404294	0.732218	0.732218	10.404294	0.732218	10.404294	0.732218	10.404294	0.732218	0.732218
chr5	143710324	143732280	Usp42	0	-	ENSMUSG00000051306	protein_coding	Usp42	143732280		False		2476	10.588176	0.537212	0.537212	0.482245	0.553815	10.588176	0.537212	0.482245	0.553815	11470	49.049428	0.956197	0.956197	49.049428	0.956197	49.049428	0.956197	49.049428	0.956197	0.956197
chr5	143758353	143768575	D130017N08Rik	0	+	ENSMUSG00000097287	lincRNA	D130017N08Rik	143758353		False		1003	4.289152	0.372045	0.372045	0.419600	0.505511	4.289152	0.372045	0.419600	0.505511	3325	14.218775	0.783216	0.783216	14.218775	0.783216	14.218775	0.783216	14.218775	0.783216	0.783216
chr5	143817787	143904251	Eif2ak1	0	+	ENSMUSG00000029613	protein_coding	Eif2ak1	143817787		False		3044	13.017128	0.583939	0.583939	0.150550	0.148740	13.017128	0.583939	0.150550	0.148740	4919	21.035234	0.850268	0.850268	21.035234	0.850268	21.035234	0.850268	21.035234	0.850268	0.850268
chr5	143890740	143897685	Ankrd61	0	-	ENSMUSG00000029607	protein_coding	Ankrd61	143897685		False		453	1.937174	0.256087	0.256087	0.278931	0.345997	1.937174	0.256087	0.278931	0.345997	61	0.260856	0.217085	0.217085	0.260856	0.217085	0.260856	0.217085	0.260856	0.217085	0.217085
chr5	143902703	143909847	Aimp2	0	-	ENSMUSG00000029610	protein_coding	Aimp2	143909847		False		4528	19.363192	0.685810	0.685810	2.710413	0.914307	19.363192	0.685810	2.710413	0.914307	8092	34.604008	0.920775	0.920775	34.604008	0.920775	34.604008	0.920775	34.604008	0.920775	0.920775
chr5	143909963	143933968	Pms2	0	+	ENSMUSG00000079109	protein_coding	Pms2	143909963		False		3482	14.890158	0.618563	0.618563	0.620294	0.633980	14.890158	0.618563	0.620294	0.633980	8055	34.445784	0.920261	0.920261	34.445784	0.920261	34.445784	0.920261	34.445784	0.920261	0.920261
chr5	143928174	143937309	Gm42421	0	+	ENSMUSG00000104633	protein_coding	Gm42421	143928174		False		499	2.133885	0.270298	0.270298	0.233594	0.279229	2.133885	0.270298	0.233594	0.279229	36	0.153948	0.119308	0.119308	0.153948	0.119308	0.153948	0.119308	0.153948	0.119308	0.119308
chr5	143933034	143985719	Rsph10b	0	+	ENSMUSG00000075569	protein_coding	Rsph10b	143933034		False		1531	6.547051	0.441046	0.441046	0.124268	0.107701	6.547051	0.441046	0.124268	0.107701	169	0.722699	0.449623	0.449623	0.722699	0.449623	0.722699	0.449623	0.722699	0.449623	0.449623
chr5	143987908	144014877	Ccz1	0	-	ENSMUSG00000029617	protein_coding	Ccz1	144014877		False		2347	10.036531	0.525499	0.525499	0.372151	0.457242	10.036531	0.525499	0.372151	0.457242	2188	9.356595	0.716660	0.716660	9.356595	0.716660	9.356595	0.716660	9.356595	0.716660	0.716660
chr5	144019803	144026670	Ocm	0	-	ENSMUSG00000029618	protein_coding	Ocm	144026670		False		224	0.957896	0.155793	0.155793	0.139493	0.131091	0.957896	0.155793	0.139493	0.131091	67	0.286514	0.239377	0.239377	0.286514	0.239377	0.286514	0.239377	0.286514	0.239377	0.239377
chr5	144100435	144188204	Lmtk2	0	+	ENSMUSG00000038970	protein_coding	Lmtk2	144100435		False		6751	28.869458	0.781834	0.781834	0.328925	0.411277	28.869458	0.781834	0.328925	0.411277	6052	25.880308	0.882659	0.882659	25.880308	0.882659	25.880308	0.882659	25.880308	0.882659	0.882659
chr5	144190285	144194441	Bhlha15	0	+	ENSMUSG00000052271	protein_coding	Bhlha15	144190285		False		917	3.921388	0.358862	0.358862	0.943549	0.742389	3.921388	0.358862	0.943549	0.742389	377	1.612174	0.544087	0.544087	1.612174	0.544087	1.612174	0.544087	1.612174	0.544087	0.544087
chr5	144194441	144223615	Tecpr1	0	-	ENSMUSG00000066621	protein_coding	Tecpr1	144223615		False		15793	67.535973	0.921359	0.921359	2.314937	0.898076	67.535973	0.921359	2.314937	0.898076	8507	36.378682	0.927030	0.927030	36.378682	0.927030	36.378682	0.927030	36.378682	0.927030	0.927030
chr5	144244436	144446757	Bri3	0	+	ENSMUSG00000047843	protein_coding	Bri3	144244436		False		10446	44.670473	0.865896	0.865896	0.220790	0.259418	44.670473	0.865896	0.220790	0.259418	50	0.213816	0.174948	0.174948	0.213816	0.174948	0.213816	0.174948	0.213816	0.174948	0.174948
chr5	144264525	144358112	Baiap2l1	0	-	ENSMUSG00000038859	protein_coding	Baiap2l1	144358112		False		3889	16.630621	0.646773	0.646773	0.177702	0.192331	16.630621	0.646773	0.177702	0.192331	588	2.514478	0.579952	0.579952	2.514478	0.579952	2.514478	0.579952	2.514478	0.579952	0.579952
