PeakID (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp
61111	chr17	72006689	72007689	+	68	NA	intron (NM_007439, intron 5 of 28)	intron (NM_007439, intron 5 of 28)	225242	NM_030179	78785		NM_030179	ENSMUSG00000024059	Clip4	1700024K14Rik|1700074B05Rik|4833417L20Rik|5830409B12Rik|Rsnl2	CAP-GLY domain containing linker protein family, member 4	protein-coding	-1.119	-1.373
48069	chr2	173419843	173420843	+	68	NA	Intergenic	Intergenic	-102249	NM_028158	72221		NM_028158	ENSMUSG00000027518	Cimip1	1700021F07Rik	ciliary microtubule inner protein 1	protein-coding	-0.189	-0.290
76895	chr15	88360890	88361890	+	68	NA	intron (NR_045281, intron 1 of 2)	intron (NR_045281, intron 1 of 2)	46516	NR_045281	328579		NR_045281	ENSMUSG00000116331	B230214G05Rik	B230214G05	RIKEN cDNA B230214G05 gene	ncRNA	-1.653	-1.779
103629	chr10	121067485	121068485	+	68	NA	intron (NM_011915, intron 2 of 9)	intron (NM_011915, intron 2 of 9)	33981	NM_011915	24117		NM_011915	ENSMUSG00000020218	Wif1	WIF-1	Wnt inhibitory factor 1	protein-coding	-0.266	-0.402
37266	chr6	145667903	145668903	+	68	NA	Intergenic	Intergenic	52440	NM_009449	22147		NM_009449	ENSMUSG00000067338	Tuba3b	M[a]7|Tuba7	tubulin, alpha 3B	protein-coding	-1.199	-1.127
39560	chr13	92794200	92795200	+	68	NA	5' UTR (NM_011582, exon 1 of 22)	5' UTR (NM_011582, exon 1 of 22)	118	NM_011582	21828		NM_011582	ENSMUSG00000021702	Thbs4	TSP4	thrombospondin 4	protein-coding	-1.414	-1.361
41749	chr5	129109255	129110255	+	68	NA	intron (NM_001347486, intron 3 of 24)	intron (NM_001347486, intron 3 of 24)	13005	NM_001347486	243277		NM_177734	ENSMUSG00000044017	Adgrd1	E230012M21Rik|Gpr133	adhesion G protein-coupled receptor D1	protein-coding	-0.180	-0.447
83572	chr7	48883011	48884011	+	68	NA	intron (NR_155436, intron 1 of 1)	intron (NR_155436, intron 1 of 1)	-1915	NM_001360812	108961		NM_001013368	ENSMUSG00000046179	E2f8	4432406C08Rik	E2F transcription factor 8	protein-coding	-1.092	-0.975
51748	chr7	136209280	136210280	+	68	NA	Intergenic	Intergenic	-58544	NR_102277	77383		NR_102277	ENSMUSG00000110027	C030029H02Rik	-	RIKEN cDNA C030029H02 gene	ncRNA	-0.513	-0.916
43195	chr17	31799875	31800875	+	68	NA	Intergenic	Intergenic	55429	NM_010831	17691		NM_010831	ENSMUSG00000024042	Sik1	Hrt-20|Msk|Sik|Sik-1|Snf1lk	salt inducible kinase 1	protein-coding	-1.791	-1.748
222224	chr7	67064913	67065913	+	68	NA	intron (NM_001033877, intron 16 of 22)	intron (NM_001033877, intron 16 of 22)	157045	NR_131044	76628		NR_131043	ENSMUSG00000097527	1700112J16Rik	-	RIKEN cDNA 1700112J16 gene	ncRNA	-1.113	-1.232
73413	chr5	119707037	119708037	+	68	NA	Intergenic	Intergenic	-16319	NR_040416	433944		NR_040416	ENSMUSG00000086847	Tbx3os2	Gm16065	T-box 3, opposite strand 2	ncRNA	-1.056	-1.364
26772	chr1	195175516	195176516	+	68	NA	intron (NM_001368765, intron 1 of 25)	intron (NM_001368765, intron 1 of 25)	703	NM_001368765	12902		NM_007758	ENSMUSG00000026616	Cr2	C3DR|CD21|CD35|Cr-1|Cr-2|Cr1	complement receptor 2	protein-coding	0.130	0.415
55879	chr16	35659503	35660503	+	68	NA	exon (NM_013661, exon 15 of 22)	exon (NM_013661, exon 15 of 22)	109367	NM_153550	224132		NM_153550	ENSMUSG00000022848	Slc49a4	Dirc2|RCC4	solute carrier family 49 member 4	protein-coding	-1.025	-1.068
54029	chr4	62890137	62891137	+	68	NA	Intergenic	Intergenic	-74930	NM_028327	72701		NM_028326	ENSMUSG00000028358	Zfp618	2810031P15Rik|2810040O04Rik|D430033D05Rik|Nedd10|Znf618|bM257P7.1	zinc finger protein 618	protein-coding	-0.128	-0.334
47807	chr5	129074593	129075593	+	68	NA	Intergenic	Intergenic	-21657	NM_001081342	243277		NM_177734	ENSMUSG00000044017	Adgrd1	E230012M21Rik|Gpr133	adhesion G protein-coupled receptor D1	protein-coding	-0.320	-0.528
69891	chr13	74291003	74292003	+	68	NA	intron (NM_009644, intron 1 of 10)	intron (NM_009644, intron 1 of 10)	828	NM_001317351	11624		NM_009644	ENSMUSG00000021575	Ahrr	mKIAA1234	aryl-hydrocarbon receptor repressor	protein-coding	-0.526	-0.417
59308	chr10	44599170	44600170	+	68	NA	Intergenic	Intergenic	139230	NR_166081	71638		NR_166081	ENSMUSG00000111494	4930431F10Rik	-	RIKEN cDNA 4930431F10 gene	ncRNA	-0.172	-0.233
25822	chr9	20814479	20815479	+	68	NA	promoter-TSS (NM_016919)	promoter-TSS (NM_016919)	88	NM_016919	53867		NM_016919	ENSMUSG00000004098	Col5a3	-	collagen, type V, alpha 3	protein-coding	-0.028	-0.052
116564	chr14	118415111	118416111	+	68	NA	Intergenic	Intergenic	49733	NR_045624	73306		NR_045624	ENSMUSG00000099911	1700044C05Rik	-	RIKEN cDNA 1700044C05 gene	ncRNA	-0.306	-0.365
53551	chr18	51675678	51676678	+	68	NA	Intergenic	Intergenic	447368	NR_029788	723830		NR_029788	ENSMUSG00000065494	Mir28a	Mir28|Mirn28|mmu-mir-28|mmu-mir-28a	microRNA 28a	ncRNA	-0.782	-0.867
76562	chr2	36229295	36230295	+	68	NA	promoter-TSS (NM_008969)	promoter-TSS (NM_008969)	-631	NM_008969	19224		NM_008969	ENSMUSG00000047250	Ptgs1	COX1|Cox-1|Cox-3|PGHS-1|PHS 1|Pghs1	prostaglandin-endoperoxide synthase 1	protein-coding	-0.009	0.176
38261	chr17	32415141	32416141	+	68	NA	intron (NM_001271478, intron 4 of 4)	intron (NM_001271478, intron 4 of 4)	5334	NM_001271477	57757		NM_021319	ENSMUSG00000079563	Pglyrp2	C730002N09Rik|PGRP-L|Pglyrpl|tagL	peptidoglycan recognition protein 2	protein-coding	-1.135	-1.194
47461	chr7	96512617	96513617	+	68	NA	intron (NM_001310762, intron 4 of 32)	intron (NM_001310762, intron 4 of 32)	-171153	NR_046043	670727		NR_046043	ENSMUSG00000085751	Gm15412	-	predicted gene 15412	ncRNA	-1.007	-1.230
417803	chr15	74542660	74543660	+	68	NA	intron (NM_001359759, intron 9 of 30)	intron (NM_001359759, intron 9 of 30)	26964	NM_174991	107831		NM_174991	ENSMUSG00000034730	Adgrb1	B830018M07Rik|Bai1|mKIAA4089	adhesion G protein-coupled receptor B1	protein-coding	-1.343	-1.693
35399	chr4	45806444	45807444	+	68	NA	Intergenic	Intergenic	7922	NM_028270	72535		NM_028270	ENSMUSG00000035561	Aldh1b1	2700007F14Rik	aldehyde dehydrogenase 1 family, member B1	protein-coding	-1.200	-1.571
46914	chr10	70060034	70061034	+	68	NA	Intergenic	tRNA-Ala-GCY_|tRNA|tRNA	-36587	NM_001111121	76551		NM_001111121	ENSMUSG00000048701	Ccdc6	2810012H18Rik	coiled-coil domain containing 6	protein-coding	-0.479	-0.644
63698	chr7	65046989	65047989	+	68	NA	intron (NM_183087, intron 1 of 9)	intron (NM_183087, intron 1 of 9)	109039	NM_183087	70638		NM_183087	ENSMUSG00000030518	Entrep2	5730507A09Rik|Fam189a1	endosomal transmembrane epsin interactor 2	protein-coding	-0.450	-0.819
55763	chr3	96454750	96455750	+	68	NA	Intergenic	Intergenic	-2944	NM_001256181	329716		NM_183223	ENSMUSG00000046317	BC107364	D730018G16	cDNA sequence BC107364	protein-coding	-0.929	-0.936
37434	chr19	47397628	47398628	+	68	NA	intron (NM_008018, intron 2 of 14)	intron (NM_008018, intron 2 of 14)	66283	NM_008018	14218		NM_008018	ENSMUSG00000053617	Sh3pxd2a	2310014D11Rik|C230050L11|EG329070|Fish|Gm5098|Sh3md1|TSK5|Tks5	SH3 and PX domains 2A	protein-coding	-0.664	-0.553
100492	chr1	190681931	190682931	+	68	NA	Intergenic	Intergenic	229339	NM_178775	320119		NM_178775	ENSMUSG00000089872	Rps6kc1	B130003F20Rik|Rpk118	ribosomal protein S6 kinase polypeptide 1	protein-coding	-0.514	-0.809
98094	chr7	143384989	143385989	+	68	NA	intron (NM_008434, intron 15 of 15)	intron (NM_008434, intron 15 of 15)	-54839	NR_045842	71153		NR_045842	ENSMUSG00000101360	4933417O13Rik	-	RIKEN cDNA 4933417O13 gene	ncRNA	-0.807	-0.867
28530	chr4	45849980	45850980	+	68	NA	intron (NM_001305421, intron 1 of 18)	intron (NM_001305421, intron 1 of 18)	1533	NM_028788	74152		NM_028788	ENSMUSG00000028327	Stra6l	1300002K09Rik|Rbpr2	STRA6-like	protein-coding	-1.297	-1.722
46831	chr1	126991735	126992735	+	68	NA	Intergenic	Intergenic	-161603	NM_001081756	210356		NM_172484	ENSMUSG00000049690	Nckap5	8430408F21|D130011D22Rik|E030049G20Rik|Erih1|Erih2|Gm1548|Nap5	NCK-associated protein 5	protein-coding	-0.360	-0.632
45977	chr11	3628915	3629915	+	68	NA	Intergenic	CpG	18121	NR_002322									-1.405	-1.601
134469	chr4	154424216	154425216	+	68	NA	intron (NM_001291029, intron 3 of 15)	intron (NM_001291029, intron 3 of 15)	-82198	NR_168681	115489917		NR_168681		Gm52688	-	predicted gene, 52688	ncRNA	-0.774	-1.079
32286	chr2	74645028	74646028	+	68	NA	Intergenic	Intergenic	14029	NM_007967	14029		NM_007967	ENSMUSG00000001815	Evx2	Evx-2	even-skipped homeobox 2	protein-coding	-0.754	-0.605
62437	chr1	166157132	166158132	+	68	NA	exon (NM_021610, exon 4 of 7)	exon (NM_021610, exon 4 of 7)	27411	NM_001360926	59290		NM_021610	ENSMUSG00000000544	Gpa33	2010310L10Rik|2210401D16Rik|mA33	glycoprotein A33 transmembrane	protein-coding	-1.427	-1.551
145687	chr4	63742139	63743139	+	68	NA	intron (NM_177371, intron 1 of 3)	intron (NM_177371, intron 1 of 3)	2420	NM_177371	326623		NM_177371	ENSMUSG00000050395	Tnfsf15	Tl1|Tl1a|Tnlg1b|Vegi	tumor necrosis factor (ligand) superfamily, member 15	protein-coding	-0.542	-0.522
36957	chr18	70903791	70904791	+	68	NA	Intergenic	Intergenic	335999	NM_010773	17191		NM_010773	ENSMUSG00000024513	Mbd2	MBD2a	methyl-CpG binding domain protein 2	protein-coding	-0.483	-0.424
175648	chr18	76139174	76140174	+	68	NA	intron (NM_001357506, intron 2 of 2)	intron (NM_001357506, intron 2 of 2)	-30878	NR_105776	102465184		NR_105776	ENSMUSG00000098276	Mir6358	Gm27830|mmu-mir-6358	microRNA 6358	ncRNA	-1.501	-1.703
155454	chr12	27061844	27062844	+	68	NA	Intergenic	Intergenic	52651	NR_045052	100504347		NR_045052	ENSMUSG00000094002	Gm20187	-	predicted gene, 20187	ncRNA	-0.785	-1.297
183174	chr15	84419489	84420489	+	68	NA	intron (NM_001374164, intron 2 of 4)	GC_rich|Low_complexity|Low_complexity	24336	NM_001374164	72301		NM_001163145	ENSMUSG00000062760	Shisal1	1810041L15Rik|Kiaa1644	shisa like 1	protein-coding	-1.065	-1.645
38041	chr13	97333846	97334846	+	68	NA	Intergenic	Intergenic	93241	NM_007930	13803		NM_007930	ENSMUSG00000041773	Enc1	Nrpb|PIG10	ectodermal-neural cortex 1	protein-coding	-1.117	-1.239
174669	chr6	148398388	148399388	+	68	NA	intron (NM_001347518, intron 5 of 18)	intron (NM_001347518, intron 5 of 18)	44232	NR_003634	66184		NM_025405		Rps4l	1110033J19Rik|Rps4y2	ribosomal protein S4-like	pseudo	-0.103	-0.104
79178	chr6	29484418	29485418	+	68	NA	exon (NM_001029985, exon 34 of 38)	exon (NM_001029985, exon 34 of 38)	13481	NM_001145360	668210		NM_001145360	ENSMUSG00000090685	Spmip1	Atp6v1fnb|EG668210|Gm9047	sperm microtubule inner protein 1	protein-coding	-0.802	-0.817
81693	chr15	31768696	31769696	+	68	NA	Intergenic	Intergenic	167080	NM_026546	68073		NM_026546	ENSMUSG00000039065	Atpsckmt	A930016P21Rik|Fam173b|mFam173b	ATP synthase C subunit lysine N-methyltransferase	protein-coding	-1.520	-1.259
78538	chr10	121160555	121161555	+	68	NA	Intergenic	Intergenic	41594	NR_152796	74647		NR_152796	ENSMUSG00000112846	4930432O09Rik	-	RIKEN cDNA 4930432O09 gene	ncRNA	-0.057	-0.238
48219	chr6	100139909	100140909	+	68	NA	Intergenic	Intergenic	146949	NM_019743	56353		NM_019743	ENSMUSG00000072872	Rybp	2410018J24Rik|DEDAF|YEAF1	RING1 and YY1 binding protein	protein-coding	-0.910	-1.202
63171	chr4	122960256	122961256	+	68	NA	intron (NM_029662, intron 1 of 13)	intron (NM_029662, intron 1 of 13)	432	NM_029662	76574		NM_029662	ENSMUSG00000028655	Mfsd2a	1700018O18Rik|Mfsd2|NLS1	MFSD2 lysolipid transporter A, lysophospholipid	protein-coding	-0.191	-0.185
31654	chr7	67070041	67071041	+	68	NA	intron (NM_001033877, intron 16 of 22)	intron (NM_001033877, intron 16 of 22)	151917	NR_131044	76628		NR_131043	ENSMUSG00000097527	1700112J16Rik	-	RIKEN cDNA 1700112J16 gene	ncRNA	-1.032	-1.138
37961	chr4	91091841	91092841	+	68	NA	Intergenic	Intergenic	279699	NM_001374238	15569		NM_010486	ENSMUSG00000008489	Elavl2	Hub|mel-N1	ELAV like RNA binding protein 1	protein-coding	-0.964	-1.012
81507	chr10	32889975	32890975	+	68	NA	promoter-TSS (NM_001013411)	promoter-TSS (NM_001013411)	-560	NM_001025286	432450		NM_001013411	ENSMUSG00000069670	Nkain2	6330571D19Rik|Tcba1	Na+/K+ transporting ATPase interacting 2	protein-coding	-0.587	-0.440
55022	chr4	45781870	45782870	+	68	NA	Intergenic	Intergenic	-16652	NM_028270	72535		NM_028270	ENSMUSG00000035561	Aldh1b1	2700007F14Rik	aldehyde dehydrogenase 1 family, member B1	protein-coding	-1.201	-1.803
45222	chr19	58226309	58227309	+	68	NA	Intergenic	Intergenic	-69395	NR_040449	791347		NR_040449		Gm10007	-	predicted gene 10007	ncRNA	-1.074	-1.145
83149	chr14	70884149	70885149	+	68	NA	Intergenic	Intergenic	-5458	NM_001302095	14586		NM_008115	ENSMUSG00000022103	Gfra2	-	glial cell line derived neurotrophic factor family receptor alpha 2	protein-coding	-0.787	-1.298
127243	chr17	83217194	83218194	+	68	NA	intron (NM_134117, intron 1 of 6)	intron (NM_134117, intron 1 of 6)	2411	NM_134117	106522		NM_134117	ENSMUSG00000024247	Pkdcc	Adtk1|ESTM17|MAd1|Sgk493|Vlk	protein kinase domain containing, cytoplasmic	protein-coding	-0.789	-1.018
46088	chr15	83901592	83902592	+	68	NA	intron (NM_029946, intron 23 of 31)	intron (NM_029946, intron 23 of 31)	17281	NM_001161629	77627		NM_029946	ENSMUSG00000022441	Efcab6	4931407K02Rik|4932408N08Rik|bM150J22.2|mKIAA1672	EF-hand calcium binding domain 6	protein-coding	-1.019	-1.346
66147	chr17	72527957	72528957	+	68	NA	intron (NM_007439, intron 1 of 28)	intron (NM_007439, intron 1 of 28)	75850	NM_007439	11682		NM_007439	ENSMUSG00000055471	Alk	CD246|Tcrz	anaplastic lymphoma kinase	protein-coding	-0.929	-1.172
72776	chr11	33785522	33786522	+	68	NA	intron (NM_001190885, intron 1 of 8)	intron (NM_001190885, intron 1 of 8)	57664	NM_027398	70357		NM_027398	ENSMUSG00000053519	Kcnip1	KCHIP1|Kchip1.2	Kv channel-interacting protein 1	protein-coding	-0.726	-0.967
65796	chr7	134368551	134369551	+	68	NA	intron (NM_001081331, intron 1 of 7)	intron (NM_001081331, intron 1 of 7)	-4167	NM_001199941	71007		NM_001081331	ENSMUSG00000030994	D7Ertd443e	4933400E14Rik|FATS|Gm497	DNA segment, Chr 7, ERATO Doi 443, expressed	protein-coding	-0.885	-1.795
114423	chr2	4229533	4230533	+	68	NA	intron (NM_172475, intron 1 of 22)	intron (NM_172475, intron 1 of 22)	77170	NM_172475	209630		NM_172475	ENSMUSG00000026657	Frmd4a	2700017I06Rik|5330420J21|C230040M21Rik|Frmd4|Gm13190|mKIAA1294	FERM domain containing 4A	protein-coding	-0.602	-1.097
38376	chr8	94182645	94183645	+	68	NA	Intergenic	Intergenic	4056	NM_013602	17748		NM_013602	ENSMUSG00000031765	Mt1	MT-I|Mt-1	metallothionein 1	protein-coding	-0.789	-0.723
39697	chr2	158915169	158916169	+	68	NA	Intergenic	Intergenic	120862	NM_001291144	71715		NM_145742	ENSMUSG00000027655	Dhx35	1200009D07Rik|Ddx35	DEAH-box helicase 35	protein-coding	-0.035	-0.293
32066	chr4	34729626	34730626	+	68	NA	promoter-TSS (NM_027041)	promoter-TSS (NM_027041)	80	NM_027041	69329		NM_027041	ENSMUSG00000028294	Cfap206	1700003M02Rik	cilia and flagella associated protein 206	protein-coding	-0.248	-0.103
26848	chr13	24602940	24603940	+	68	NA	intron (NR_024599, intron 1 of 1)	intron (NR_024599, intron 1 of 1)	1327	NR_024599	76024		NR_024599		Gm11346	5830431A10Rik|Gm11347	X-linked lymphocyte-regulated 5 pseudogene	pseudo	-0.103	-0.117
41784-2	chr4	136140014	136141014	+	68	NA	intron (NR_168524, intron 1 of 1)	intron (NR_168524, intron 1 of 1)	1704	NR_168524	105247187		NR_168524		Gm42329	-	predicted gene, 42329	ncRNA	-1.184	-1.408
45792	chr14	75550124	75551124	+	68	NA	Intergenic	Intergenic	41361	NM_001164141	67926		NM_026457	ENSMUSG00000034913	Cby2	1700086N05Rik|Nurit|Spert	chibby family member 2	protein-coding	-0.669	-0.625
52289	chr16	90712500	90713500	+	68	NA	Intergenic	Intergenic	14371	NM_025642	66578		NM_025642	ENSMUSG00000022978	Mis18a	2610039C10Rik|2810018N07Rik	MIS18 kinetochore protein A	protein-coding	-1.507	-1.847
33647-2	chr5	41573315	41574315	+	68	NA	Intergenic	Intergenic	133876	NM_001310592	100972		NM_027295	ENSMUSG00000029128	Rab28	2700023P08Rik	RAB28, member RAS oncogene family	protein-coding	-0.844	-1.145
56485	chr2	75588947	75589947	+	68	NA	Intergenic	L3|LINE|CR1	69490	NR_166143	105244210		NR_166130		Gm39859	-	predicted gene, 39859	ncRNA	-0.531	-0.629
68217	chr3	96463179	96464179	+	68	NA	Intergenic	Intergenic	-11373	NM_001256181	329716		NM_183223	ENSMUSG00000046317	BC107364	D730018G16	cDNA sequence BC107364	protein-coding	-0.821	-0.994
117214	chr4	153263448	153264448	+	68	NA	Intergenic	Intergenic	218882	NM_001099299	230959		NM_001099299	ENSMUSG00000039546	Ajap1	Gm573	adherens junction associated protein 1	protein-coding	-1.141	-1.486
105859	chr5	41381146	41382146	+	68	NA	Intergenic	(TGG)n|Simple_repeat|Simple_repeat	326045	NM_001310592	100972		NM_027295	ENSMUSG00000029128	Rab28	2700023P08Rik	RAB28, member RAS oncogene family	protein-coding	-0.952	-1.087
33203	chr2	172751077	172752077	+	68	NA	Intergenic	Intergenic	188744	NM_007557	12162		NM_007557	ENSMUSG00000008999	Bmp7	OP1	bone morphogenetic protein 7	protein-coding	-0.200	-0.299
32356	chr15	83767322	83768322	+	68	NA	Intergenic	Intergenic	-12201	NM_172610	223726		NM_172610	ENSMUSG00000041708	Mpped1	6230403M19|D15Bwg0669e	metallophosphoesterase domain containing 1	protein-coding	-1.107	-1.416
149618	chr19	59695699	59696699	+	68	NA	Intergenic	Intergenic	203063	NR_045308	72647		NR_045308	ENSMUSG00000100119	2700089I24Rik	-	RIKEN cDNA 2700089I24 gene	ncRNA	-0.664	-0.722
31325	chr1	181422194	181423194	+	68	NA	intron (NM_028408, intron 3 of 5)	intron (NM_028408, intron 3 of 5)	70066	NM_028408	72978		NM_028408	ENSMUSG00000026514	Cnih3	2900075G08Rik|CNIH-3	cornichon family AMPA receptor auxiliary protein 3	protein-coding	-0.335	-0.498
135033	chr4	140905550	140906550	+	68	NA	promoter-TSS (NM_008812)	promoter-TSS (NM_008812)	-310	NM_008812	18600		NM_008812	ENSMUSG00000028927	Padi2	Pdi|Pdi2|mKIAA0994	peptidyl arginine deiminase, type II	protein-coding	-1.334	-1.631
33238	chr1	119457319	119458319	+	68	NA	Intergenic	Intergenic	-35571	NM_008381	16324		NM_008381	ENSMUSG00000037035	Inhbb	-	inhibin beta-B	protein-coding	-0.556	-0.841
58122	chr11	45979793	45980793	+	68	NA	promoter-TSS (NM_173384)	promoter-TSS (NM_173384)	-17	NM_173384	214105		NM_173384	ENSMUSG00000040489	Sox30	-	SRY (sex determining region Y)-box 30	protein-coding	-0.264	-0.262
57509	chr1	72472667	72473667	+	68	NA	intron (NM_001045533, intron 1 of 3)	intron (NM_001045533, intron 1 of 3)	63992	NM_001045533	381270		NM_001045533	ENSMUSG00000039372	Marchf4	MARCH-IV|March4|mKIAA1399	membrane associated ring-CH-type finger 4	protein-coding	-0.514	-0.521
125761	chr15	88350537	88351537	+	68	NA	intron (NR_045281, intron 1 of 2)	intron (NR_045281, intron 1 of 2)	36163	NR_045281	328579		NR_045281	ENSMUSG00000116331	B230214G05Rik	B230214G05	RIKEN cDNA B230214G05 gene	ncRNA	-1.720	-1.832
77266	chr14	70068130	70069130	+	68	NA	Intergenic	Intergenic	-8687	NM_018781	13655		NM_018781	ENSMUSG00000033730	Egr3	EGR-3|Pilot	early growth response 3	protein-coding	-0.646	-0.762
71981	chr2	163749588	163750588	+	68	NA	exon (NM_007398, exon 1 of 12)	exon (NM_007398, exon 1 of 12)	151	NM_001272052	11486		NM_007398	ENSMUSG00000017697	Ada	-	adenosine deaminase	protein-coding	-0.907	-1.045
114231	chr12	104444614	104445614	+	68	NA	Intergenic	Intergenic	28122	NM_010351	14836		NM_010351	ENSMUSG00000021095	Gsc	-	goosecoid homeobox	protein-coding	-0.972	-1.170
83789	chr6	125603111	125604111	+	68	NA	intron (NM_011708, intron 14 of 51)	intron (NM_011708, intron 14 of 51)	50663	NM_011708	22371		NM_011708	ENSMUSG00000001930	Vwf	6820430P06Rik|B130011O06Rik|C630030D09|F8VWF|VWD	Von Willebrand factor	protein-coding	-1.245	-1.409
80527	chr12	26964070	26965070	+	68	NA	Intergenic	Intergenic	-130019	NR_146399	74668		NR_146399	ENSMUSG00000113218	4933409F18Rik	4930435E18Rik	RIKEN cDNA 4933409F18 gene	ncRNA	-0.798	-1.412
99351	chr1	93177356	93178356	+	68	NA	intron (NM_001310428, intron 1 of 31)	intron (NM_001310428, intron 1 of 31)	9433	NM_001310428	381284		NM_001310428	ENSMUSG00000084989	Crocc2	E030010N08Rik|Gm976	ciliary rootlet coiled-coil, rootletin family member 2	protein-coding	-1.070	-1.072
58764	chr1	186278304	186279304	+	68	NA	Intergenic	Intergenic	-161494	NM_146106	226791		NM_146106	ENSMUSG00000039246	Lyplal1	Q96AVO	lysophospholipase-like 1	protein-coding	-0.201	-0.349
62210	chr6	127336311	127337311	+	68	NA	Intergenic	Intergenic	-28844	NR_073373	232386		NM_177685	ENSMUSG00000107153	Gm38404	D130058E03	predicted gene, 38404	ncRNA	-0.324	-0.561
51025	chr17	71768818	71769818	+	68	NA	promoter-TSS (NM_001271484)	promoter-TSS (NM_001271484)	-373	NM_001271484	78785		NM_030179	ENSMUSG00000024059	Clip4	1700024K14Rik|1700074B05Rik|4833417L20Rik|5830409B12Rik|Rsnl2	CAP-GLY domain containing linker protein family, member 4	protein-coding	-0.890	-1.188
192762	chr18	78340553	78341553	+	68	NA	intron (NM_207651, intron 2 of 21)	intron (NM_207651, intron 2 of 21)	-134613	NM_001110274	27411		NM_030683	ENSMUSG00000024552	Slc14a2	UT-A1|UT-A3	solute carrier family 14 (urea transporter), member 2	protein-coding	-1.236	-1.374
50338	chr4	89521121	89522121	+	68	NA	Intergenic	Intergenic	-166577	NM_175647	242523		NM_175647	ENSMUSG00000043753	Dmrta1	Dmrt4	doublesex and mab-3 related transcription factor like family A1	protein-coding	-0.474	-0.463
117442	chr10	58673820	58674820	+	68	NA	intron (NM_010100, intron 1 of 11)	intron (NM_010100, intron 1 of 11)	1376	NM_010100	13608		NM_010100	ENSMUSG00000003227	Edar	ED1R|ED3|ED5|EDA-A1R|EDA3|dl	ectodysplasin-A receptor	protein-coding	-0.076	-0.204
108677	chr7	143764956	143765956	+	68	NA	intron (NM_203492, intron 1 of 1)	intron (NM_203492, intron 1 of 1)	1537	NM_203492	381974		NM_203492	ENSMUSG00000050276	Mrgprg	Gm1098|Mrgg	MAS-related GPR, member G	protein-coding	-0.793	-1.229
41631	chr8	14273810	14274810	+	68	NA	intron (NM_172910, intron 3 of 15)	intron (NM_172910, intron 3 of 15)	178435	NM_172910	244310		NM_172910	ENSMUSG00000047495	Dlgap2	6430596N04Rik|Dap-2|Dap2|Sapap2	DLG associated protein 2	protein-coding	-0.539	-1.051
40948	chr3	38235526	38236526	+	68	NA	Intergenic	Intergenic	-27907	NR_040541	71342		NR_040541	ENSMUSG00000106002	5430434I15Rik	-	RIKEN cDNA 5430434I15 gene	ncRNA	-0.815	-0.960
94398	chr7	57385730	57386730	+	68	NA	intron (NM_008074, intron 1 of 9)	intron (NM_008074, intron 1 of 9)	985	NM_008074	14407		NM_008074	ENSMUSG00000055026	Gabrg3	6330406O05Rik|B230362M20Rik|Gabrg-3	gamma-aminobutyric acid type A receptor, subunit gamma 3	protein-coding	-0.189	-0.306
29956	chr11	50847923	50848923	+	68	NA	Intergenic	Intergenic	-2262	NM_173372	108072		NM_173372	ENSMUSG00000000617	Grm6	Gm3|Gprc1f|mGluR6|nerg1|nob2|nob3|nob4	glutamate receptor, metabotropic 6	protein-coding	-0.625	-0.654
