Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	Region_size	direction	direction_label	plot_label	significant
chr6-89700000	chr6	89700000	89725000	Vmn1r40	Intergenic	-0.186666666666667	0.000163108410589552	0.00216359312229122	25000	A_to_B_in_Mutant	More Inactive (A->B)	Vmn1r40	TRUE
chr6-95650000	chr6	95650000	95675000	Suclg2	intron (NM_011507, intron 1 of 10)	0.214333333333333	0.000163114205533658	0.00216359312229122	25000	B_to_A_in_Mutant	More Active (B->A)	Suclg2	TRUE
chr1-3475000	chr1	3475000	3500000	Xkr4	intron (NM_001011874, intron 1 of 2)	0.211333333333334	0.000163235865024697	0.00216465396721884	25000	B_to_A_in_Mutant	More Active (B->A)	Xkr4	TRUE
chr9-42625000	chr9	42625000	42650000	Tbcel	intron (NM_175481, intron 8 of 20)	0.192666666666667	0.000163236759181721	0.00216465396721884	25000	B_to_A_in_Mutant	More Active (B->A)	Tbcel	TRUE
chr3-40500000	chr3	40500000	40525000	1700017G19Rik	intron (NR_040445, intron 3 of 5)	0.261666666666666	0.000163318678235735	0.00216545787947875	25000	B_to_A_in_Mutant	More Active (B->A)	1700017G19Rik	TRUE
chr13-13650000	chr13	13650000	13675000	Lyst	intron (NM_010748, intron 17 of 52)	-0.374666666666667	0.000163531250502254	0.00216658132587247	25000	A_to_B_in_Mutant	More Inactive (A->B)	Lyst	TRUE
chr8-89350000	chr8	89350000	89375000	Sall1	Intergenic	0.273666666666667	0.000163510106571659	0.00216658132587247	25000	B_to_A_in_Mutant	More Active (B->A)	Sall1	TRUE
chr17-68700000	chr17	68700000	68725000	Tmem200c	intron (NM_177278, intron 18 of 20)	0.376333333333333	0.000163480063920692	0.00216658132587247	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem200c	TRUE
chr11-95925000	chr11	95925000	95950000	B4galnt2	Intergenic	0.280333333333333	0.000163455536356747	0.00216658132587247	25000	B_to_A_in_Mutant	More Active (B->A)	B4galnt2	TRUE
chr3-94550000	chr3	94550000	94575000	Snx27	intron (NM_001082484, intron 1 of 11)	-0.217	0.000163501770850735	0.00216658132587247	25000	A_to_B_in_Mutant	More Inactive (A->B)	Snx27	TRUE
chr10-5250000	chr10	5250000	5275000	Syne1	intron (NM_001347732, intron 61 of 145)	-0.288	0.00016344640751072	0.00216658132587247	25000	A_to_B_in_Mutant	More Inactive (A->B)	Syne1	TRUE
chr3-51075000	chr3	51075000	51100000	Noct	Intergenic	0.180333333333333	0.000163621464673598	0.00216692954074891	25000	B_to_A_in_Mutant	More Active (B->A)	Noct	TRUE
chr10-108975000	chr10	108975000	109000000	Syt1	intron (NM_001252342, intron 1 of 10)	-0.324333333333334	0.000163605714925974	0.00216692954074891	25000	A_to_B_in_Mutant	More Inactive (A->B)	Syt1	TRUE
chr14-59050000	chr14	59050000	59075000	1700129C05Rik	Intergenic	0.163666666666667	0.000163676924978833	0.00216738174756448	25000	B_to_A_in_Mutant	More Active (B->A)	1700129C05Rik	TRUE
chr3-40200000	chr3	40200000	40225000	1700017G19Rik	Intergenic	0.547333333333333	0.000163730532602831	0.00216780930692529	25000	B_to_A_in_Mutant	More Active (B->A)	1700017G19Rik	TRUE
chr12-109175000	chr12	109175000	109200000	Begain	Intergenic	0.347333333333333	0.000163853519185001	0.00216915521999839	25000	B_to_A_in_Mutant	More Active (B->A)	Begain	TRUE
chr6-61600000	chr6	61600000	61625000	A730020E08Rik	intron (NM_001164316, intron 6 of 10)	-0.197666666666667	0.000163958594709564	0.00217026370013633	25000	A_to_B_in_Mutant	More Inactive (A->B)	A730020E08Rik	TRUE
chr14-120425000	chr14	120425000	120450000	Rap2a	Intergenic	-0.159666666666667	0.000164007104506036	0.00217062324802704	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rap2a	TRUE
chr1-173900000	chr1	173900000	173925000	Ifi211	intron (NM_001033450, intron 1 of 6)	-0.283	0.000164074027620696	0.00217122636967502	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ifi211	TRUE
chr7-142000000	chr7	142000000	142025000	Mob2	intron (NM_001382351, intron 4 of 5)	-0.185333333333333	0.000164265879763367	0.00217263419847271	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mob2	TRUE
chr1-35275000	chr1	35275000	35300000	Plekhb2	Intergenic	0.252	0.000164221216651304	0.00217263419847271	25000	B_to_A_in_Mutant	More Active (B->A)	Plekhb2	TRUE
chr6-146550000	chr6	146550000	146575000	Ints13	intron (NR_155292, intron 6 of 16)	-0.155333333333334	0.000164240559307557	0.00217263419847271	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ints13	TRUE
chr4-104250000	chr4	104250000	104275000	Dab1	intron (NM_001369046, intron 3 of 16)	0.195666666666667	0.000164259978092013	0.00217263419847271	25000	B_to_A_in_Mutant	More Active (B->A)	Dab1	TRUE
chr1-58300000	chr1	58300000	58325000	Aox2	intron (NM_001008419, intron 19 of 35)	0.228333333333333	0.000164287999391515	0.00217264415790439	25000	B_to_A_in_Mutant	More Active (B->A)	Aox2	TRUE
chr13-112500000	chr13	112500000	112525000	Il6st	Intergenic	-0.19	0.000164403668069359	0.0021736084493518	25000	A_to_B_in_Mutant	More Inactive (A->B)	Il6st	TRUE
chr9-115600000	chr9	115600000	115625000	D330037F02Rik	Intergenic	0.507666666666667	0.000164394004635521	0.0021736084493518	25000	B_to_A_in_Mutant	More Active (B->A)	D330037F02Rik	TRUE
chr13-10325000	chr13	10325000	10350000	Chrm3	intron (NM_033269, intron 1 of 4)	0.203666666666667	0.000164425705139976	0.00217361718687641	25000	B_to_A_in_Mutant	More Active (B->A)	Chrm3	TRUE
chr15-35050000	chr15	35050000	35075000	Stk3	intron (NM_001357821, intron 7 of 11)	-0.186666666666667	0.000164621563379322	0.00217592344347628	25000	A_to_B_in_Mutant	More Inactive (A->B)	Stk3	TRUE
chr3-118050000	chr3	118050000	118075000	Snx7	Intergenic	0.303666666666667	0.000164674098758574	0.00217633494387403	25000	B_to_A_in_Mutant	More Active (B->A)	Snx7	TRUE
chrX-57750000	chrX	57750000	57775000	Gpr101	Intergenic	1.29933333333333	0.000164753372746787	0.00217709966918575	25000	B_to_A_in_Mutant	More Active (B->A)	Gpr101	TRUE
chr4-72500000	chr4	72500000	72525000	C630043F03Rik	Intergenic	0.162	0.000164850915867572	0.00217785031931935	25000	B_to_A_in_Mutant	More Active (B->A)	C630043F03Rik	TRUE
chr9-44450000	chr9	44450000	44475000	Upk2	Intergenic	-0.185666666666667	0.000164853014316914	0.00217785031931935	25000	A_to_B_in_Mutant	More Inactive (A->B)	Upk2	TRUE
chr14-11200000	chr14	11200000	11225000	Fhit	Intergenic	0.268	0.000164914188335438	0.00217809252197697	25000	B_to_A_in_Mutant	More Active (B->A)	Fhit	TRUE
chr12-98775000	chr12	98775000	98800000	Zc3h14	non-coding (NR_027648, exon 13 of 13)	-0.227	0.000164913842707061	0.00217809252197697	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zc3h14	TRUE
chr3-50450000	chr3	50450000	50475000	Slc7a11	Intergenic	0.156666666666667	0.000164972469308131	0.00217819057671231	25000	B_to_A_in_Mutant	More Active (B->A)	Slc7a11	TRUE
chr2-132350000	chr2	132350000	132375000	Prokr2	Intergenic	0.29	0.000165034077636714	0.00217819057671231	25000	B_to_A_in_Mutant	More Active (B->A)	Prokr2	TRUE
chr18-14225000	chr18	14225000	14250000	8430422H06Rik	intron (NR_045373, intron 2 of 3)	0.200666666666667	0.000165017958590055	0.00217819057671231	25000	B_to_A_in_Mutant	More Active (B->A)	8430422H06Rik	TRUE
chr3-58300000	chr3	58300000	58325000	Tsc22d2	Intergenic	0.154666666666667	0.000164945192018598	0.00217819057671231	25000	B_to_A_in_Mutant	More Active (B->A)	Tsc22d2	TRUE
chr12-25125000	chr12	25125000	25150000	Gm17746	Intergenic	0.2	0.000165050139585071	0.00217819057671231	25000	B_to_A_in_Mutant	More Active (B->A)	Gm17746	TRUE
chr6-20675000	chr6	20675000	20700000	Kcnd2	Intergenic	0.326333333333333	0.000165099975570075	0.00217828284882153	25000	B_to_A_in_Mutant	More Active (B->A)	Kcnd2	TRUE
chr13-21125000	chr13	21125000	21150000	Or2w1	Intergenic	-0.222666666666667	0.000165092080040925	0.00217828284882153	25000	A_to_B_in_Mutant	More Inactive (A->B)	Or2w1	TRUE
chr6-134325000	chr6	134325000	134350000	Bcl2l14	intron (NR_153848, intron 3 of 8)	0.2	0.000165176256911723	0.00217872389516303	25000	B_to_A_in_Mutant	More Active (B->A)	Bcl2l14	TRUE
chr1-93825000	chr1	93825000	93850000	D2hgdh	intron (NM_001310767, intron 6 of 9)	-0.2	0.000165176256911724	0.00217872389516303	25000	A_to_B_in_Mutant	More Inactive (A->B)	D2hgdh	TRUE
chr8-61025000	chr8	61025000	61050000	Nek1	intron (NM_175089, intron 11 of 32)	-0.282333333333333	0.000165207882299579	0.00217885840515569	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nek1	TRUE
chr4-86450000	chr4	86450000	86475000	Saxo1	intron (NM_001081096, intron 3 of 3)	0.268666666666667	0.000165276801780144	0.00217948467283259	25000	B_to_A_in_Mutant	More Active (B->A)	Saxo1	TRUE
chr14-13325000	chr14	13325000	13350000	Synpr	intron (NM_028052, intron 2 of 5)	-0.214333333333333	0.000165303125399996	0.00217954914460233	25000	A_to_B_in_Mutant	More Inactive (A->B)	Synpr	TRUE
chr13-98825000	chr13	98825000	98850000	Fcho2	Intergenic	-0.171	0.000165465936704782	0.00218084747995969	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fcho2	TRUE
chr12-100975000	chr12	100975000	101000000	Gm36756	non-coding (NR_166870, exon 2 of 5)	-0.229	0.000165675377579212	0.00218247636918831	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm36756	TRUE
chr2-103225000	chr2	103225000	103250000	Gm13869	Intergenic	0.313	0.000165654111511506	0.00218247636918831	25000	B_to_A_in_Mutant	More Active (B->A)	Gm13869	TRUE
chr12-51525000	chr12	51525000	51550000	Coch	Intergenic	-0.265333333333333	0.000165663801426797	0.00218247636918831	25000	A_to_B_in_Mutant	More Inactive (A->B)	Coch	TRUE
chr6-20850000	chr6	20850000	20875000	Kcnd2	Intergenic	0.258333333333333	0.000165623739352395	0.00218247636918831	25000	B_to_A_in_Mutant	More Active (B->A)	Kcnd2	TRUE
chr7-100400000	chr7	100400000	100425000	C2cd3	intron (NM_001017985, intron 12 of 32)	-0.186666666666667	0.000165707598695978	0.00218261806551837	25000	A_to_B_in_Mutant	More Inactive (A->B)	C2cd3	TRUE
chr7-137175000	chr7	137175000	137200000	Gm10578	Intergenic	0.187333333333333	0.000165749632810783	0.00218288896033307	25000	B_to_A_in_Mutant	More Active (B->A)	Gm10578	TRUE
chr15-42425000	chr15	42425000	42450000	Angpt1	intron (NM_009640, intron 8 of 8)	-0.219	0.000165781573633168	0.00218302687559118	25000	A_to_B_in_Mutant	More Inactive (A->B)	Angpt1	TRUE
chr19-58550000	chr19	58550000	58575000	1810007D17Rik	Intergenic	0.239666666666667	0.000165874211610105	0.00218390867178678	25000	B_to_A_in_Mutant	More Active (B->A)	1810007D17Rik	TRUE
chr12-3625000	chr12	3625000	3650000	Dtnb	intron (NR_027869, intron 6 of 20)	-0.172666666666667	0.000165891493065586	0.00218390867178678	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dtnb	TRUE
chrX-6550000	chrX	6550000	6575000	5430428K19Rik	intron (NR_045426, intron 1 of 2)	1.39966666666667	0.00016597490598634	0.00218472392754887	25000	B_to_A_in_Mutant	More Active (B->A)	5430428K19Rik	TRUE
chr12-3350000	chr12	3350000	3375000	Kif3c	Intergenic	-0.218666666666667	0.00016604574462826	0.00218537314319077	25000	A_to_B_in_Mutant	More Inactive (A->B)	Kif3c	TRUE
chr3-14450000	chr3	14450000	14475000	Slc7a12	Intergenic	-0.187	0.000166128032909798	0.00218560782745502	25000	A_to_B_in_Mutant	More Inactive (A->B)	Slc7a12	TRUE
chr8-128400000	chr8	128400000	128425000	Mir1903	intron (NM_001358959, intron 2 of 16)	0.282	0.000166112812420345	0.00218560782745502	25000	B_to_A_in_Mutant	More Active (B->A)	Mir1903	TRUE
chr1-105650000	chr1	105650000	105675000	Pign	intron (NM_013784, intron 1 of 30)	-0.228	0.000166230459033844	0.00218667244455335	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pign	TRUE
chr1-176000000	chr1	176000000	176025000	Becn2	intron (NM_001357846, intron 4 of 8)	-0.252666666666667	0.000166485705115047	0.002189463584961	25000	A_to_B_in_Mutant	More Inactive (A->B)	Becn2	TRUE
chr10-6925000	chr10	6925000	6950000	Ipcef1	intron (NM_001347225, intron 4 of 8)	-0.341333333333333	0.000166626732532401	0.00219075157367787	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ipcef1	TRUE
chr13-83875000	chr13	83875000	83900000	2810049E08Rik	Intergenic	-0.318666666666667	0.000166612247728984	0.00219075157367787	25000	A_to_B_in_Mutant	More Inactive (A->B)	2810049E08Rik	TRUE
chr3-159025000	chr3	159025000	159050000	Gm20752	Intergenic	0.333333333333334	0.000166682566846769	0.00219120234353548	25000	B_to_A_in_Mutant	More Active (B->A)	Gm20752	TRUE
chr19-54450000	chr19	54450000	54475000	Adra2a	Intergenic	0.314333333333334	0.00016670520785689	0.00219121669541364	25000	B_to_A_in_Mutant	More Active (B->A)	Adra2a	TRUE
chr6-19900000	chr6	19900000	19925000	Mir6370	Intergenic	0.323	0.000166920566311099	0.00219234131153347	25000	B_to_A_in_Mutant	More Active (B->A)	Mir6370	TRUE
chr3-32425000	chr3	32425000	32450000	Pik3ca	intron (NM_008839, intron 3 of 20)	-0.372333333333334	0.000166880003397095	0.00219234131153347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pik3ca	TRUE
chr17-4100000	chr17	4100000	4125000	4930548J01Rik	Intergenic	0.341333333333333	0.000166953477838381	0.00219234131153347	25000	B_to_A_in_Mutant	More Active (B->A)	4930548J01Rik	TRUE
chr9-26475000	chr9	26475000	26500000	B3gat1	Intergenic	0.399333333333333	0.000166940336808921	0.00219234131153347	25000	B_to_A_in_Mutant	More Active (B->A)	B3gat1	TRUE
chr14-72000000	chr14	72000000	72025000	4930434J06Rik	Intergenic	0.257333333333333	0.000166956709909712	0.00219234131153347	25000	B_to_A_in_Mutant	More Active (B->A)	4930434J06Rik	TRUE
chr11-118950000	chr11	118950000	118975000	Enpp7	Intergenic	-0.192333333333334	0.000166831460809902	0.00219234131153347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Enpp7	TRUE
chr1-55075000	chr1	55075000	55100000	Hspd1	promoter-TSS (NM_008303)	-0.21	0.000166868287909146	0.00219234131153347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Hspd1	TRUE
chrX-38450000	chrX	38450000	38475000	Lamp2	Intergenic	1.06766666666667	0.000166985954444459	0.0021923563320504	25000	B_to_A_in_Mutant	More Active (B->A)	Lamp2	TRUE
chr12-109450000	chr12	109450000	109475000	Dlk1	non-coding (NR_033813, exon 6 of 6)	0.300666666666667	0.000167058673307867	0.00219302790299989	25000	B_to_A_in_Mutant	More Active (B->A)	Dlk1	TRUE
chr6-5975000	chr6	5975000	6000000	1700019G24Rik	intron (NM_010063, intron 14 of 16)	-0.186	0.000167118396290579	0.00219352872188089	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700019G24Rik	TRUE
chr18-36800000	chr18	36800000	36825000	Vaultrc5	Intergenic	-0.371666666666667	0.000167185026636773	0.00219382372374471	25000	A_to_B_in_Mutant	More Inactive (A->B)	Vaultrc5	TRUE
chr8-57950000	chr8	57950000	57975000	Gm2921	exon (NM_175032, exon 5 of 12)	-0.19	0.00016720559634772	0.00219382372374471	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm2921	TRUE
chr15-26850000	chr15	26850000	26875000	Fbxl7	intron (NM_176959, intron 1 of 3)	0.357	0.000167165927525654	0.00219382372374471	25000	B_to_A_in_Mutant	More Active (B->A)	Fbxl7	TRUE
chr9-41450000	chr9	41450000	41475000	Mir100hg	intron (NR_131928, intron 3 of 4)	0.333666666666667	0.000167237017063362	0.00219395288905573	25000	B_to_A_in_Mutant	More Active (B->A)	Mir100hg	TRUE
chr14-35300000	chr14	35300000	35325000	Mir346	intron (NM_008166, intron 6 of 15)	0.281333333333333	0.000167361891439784	0.00219417567936603	25000	B_to_A_in_Mutant	More Active (B->A)	Mir346	TRUE
chr4-65325000	chr4	65325000	65350000	Pappa	intron (NM_021362, intron 20 of 21)	0.260333333333334	0.000167353475929001	0.00219417567936603	25000	B_to_A_in_Mutant	More Active (B->A)	Pappa	TRUE
chr18-40500000	chr18	40500000	40525000	Gm31205	intron (NM_001371039, intron 2 of 2)	0.261333333333333	0.00016734346422705	0.00219417567936603	25000	B_to_A_in_Mutant	More Active (B->A)	Gm31205	TRUE
chr4-82175000	chr4	82175000	82200000	Gm11264	Intergenic	0.193	0.00016731731820473	0.00219417567936603	25000	B_to_A_in_Mutant	More Active (B->A)	Gm11264	TRUE
chr9-111600000	chr9	111600000	111625000	Stac	intron (NM_001324546, intron 1 of 9)	0.266	0.000167344433383375	0.00219417567936603	25000	B_to_A_in_Mutant	More Active (B->A)	Stac	TRUE
chr4-154475000	chr4	154475000	154500000	Gm52688	intron (NM_001291029, intron 2 of 15)	0.176333333333333	0.000167600848195623	0.00219504439051052	25000	B_to_A_in_Mutant	More Active (B->A)	Gm52688	TRUE
chr11-68500000	chr11	68500000	68525000	Pik3r6	intron (NR_126153, intron 1 of 19)	0.263	0.00016759213659262	0.00219504439051052	25000	B_to_A_in_Mutant	More Active (B->A)	Pik3r6	TRUE
chr9-25650000	chr9	25650000	25675000	Eepd1	Intergenic	0.271	0.000167550816626373	0.00219504439051052	25000	B_to_A_in_Mutant	More Active (B->A)	Eepd1	TRUE
chr12-67975000	chr12	67975000	68000000	Mdga2	Intergenic	0.229333333333334	0.000167594145166853	0.00219504439051052	25000	B_to_A_in_Mutant	More Active (B->A)	Mdga2	TRUE
chr3-147400000	chr3	147400000	147425000	Ttll7	Intergenic	0.358	0.000167547264304301	0.00219504439051052	25000	B_to_A_in_Mutant	More Active (B->A)	Ttll7	TRUE
chr2-76675000	chr2	76675000	76700000	Plekha3	intron (NM_031256, intron 5 of 7)	-0.205666666666667	0.000167571193013949	0.00219504439051052	25000	A_to_B_in_Mutant	More Inactive (A->B)	Plekha3	TRUE
chr8-64775000	chr8	64775000	64800000	Msmo1	intron (NM_178633, intron 4 of 14)	-0.205333333333333	0.000167481019767612	0.00219504439051052	25000	A_to_B_in_Mutant	More Inactive (A->B)	Msmo1	TRUE
chr10-17750000	chr10	17750000	17775000	Txlnb	Intergenic	-0.150333333333333	0.000167527675317606	0.00219504439051052	25000	A_to_B_in_Mutant	More Inactive (A->B)	Txlnb	TRUE
chr14-54225000	chr14	54225000	54250000	Dad1	intron (NM_001113358, intron 2 of 2)	-0.227666666666667	0.000167655563634878	0.00219522677460147	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dad1	TRUE
chr1-126800000	chr1	126800000	126825000	Nckap5	intron (NM_176957, intron 1 of 12)	0.283666666666667	0.000167782269173483	0.00219574948958028	25000	B_to_A_in_Mutant	More Active (B->A)	Nckap5	TRUE
chr9-113850000	chr9	113850000	113875000	Clasp2	intron (NM_001286600, intron 16 of 34)	-0.321333333333334	0.00016782743630284	0.00219574948958028	25000	A_to_B_in_Mutant	More Inactive (A->B)	Clasp2	TRUE
chr4-84300000	chr4	84300000	84325000	6030471H07Rik	intron (NM_001369083, intron 5 of 6)	0.241666666666667	0.000167805970426274	0.00219574948958028	25000	B_to_A_in_Mutant	More Active (B->A)	6030471H07Rik	TRUE
chr17-72450000	chr17	72450000	72475000	Alk	intron (NM_007439, intron 1 of 28)	0.244333333333333	0.000167808425780169	0.00219574948958028	25000	B_to_A_in_Mutant	More Active (B->A)	Alk	TRUE
chr3-9850000	chr3	9850000	9875000	Pag1	Intergenic	0.259	0.000167801277137687	0.00219574948958028	25000	B_to_A_in_Mutant	More Active (B->A)	Pag1	TRUE
chr7-50575000	chr7	50575000	50600000	Nell1os	intron (NM_001037906, intron 14 of 19)	0.276333333333333	0.000167779716803392	0.00219574948958028	25000	B_to_A_in_Mutant	More Active (B->A)	Nell1os	TRUE
chr7-124525000	chr7	124525000	124550000	3100003L05Rik	Intergenic	0.223666666666667	0.000168062491158589	0.00219825911383715	25000	B_to_A_in_Mutant	More Active (B->A)	3100003L05Rik	TRUE
chr10-118150000	chr10	118150000	118175000	Mdm1	intron (NM_148922, intron 11 of 13)	0.249333333333333	0.000168269582388767	0.00220068478657485	25000	B_to_A_in_Mutant	More Active (B->A)	Mdm1	TRUE
chrX-7350000	chrX	7350000	7375000	Usp27x	Intergenic	1.01	0.000168333425473139	0.00220123663011968	25000	B_to_A_in_Mutant	More Active (B->A)	Usp27x	TRUE
chr5-25275000	chr5	25275000	25300000	Galnt11	intron (NM_001081383, intron 50 of 58)	-0.174333333333333	0.000168562294678427	0.00220394604244325	25000	A_to_B_in_Mutant	More Inactive (A->B)	Galnt11	TRUE
chr14-73625000	chr14	73625000	73650000	Sucla2	Intergenic	-0.222333333333333	0.000168655571853146	0.0022046958602398	25000	A_to_B_in_Mutant	More Inactive (A->B)	Sucla2	TRUE
chr1-56475000	chr1	56475000	56500000	Hsfy2	Intergenic	0.263666666666667	0.000168663005947892	0.0022046958602398	25000	B_to_A_in_Mutant	More Active (B->A)	Hsfy2	TRUE
chr1-54975000	chr1	54975000	55000000	Sf3b1	intron (NM_031179, intron 24 of 24)	-0.286666666666667	0.000168707515607175	0.00220499421812339	25000	A_to_B_in_Mutant	More Inactive (A->B)	Sf3b1	TRUE
chr19-17200000	chr19	17200000	17225000	Gcnt1	intron (NM_181348, intron 18 of 19)	-0.227666666666667	0.00016873828832382	0.00220511298161153	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gcnt1	TRUE
chr15-101975000	chr15	101975000	102000000	Krt8	Intergenic	0.213333333333333	0.000169163518769211	0.00220696008907659	25000	B_to_A_in_Mutant	More Active (B->A)	Krt8	TRUE
chr8-89100000	chr8	89100000	89125000	Sall1	Intergenic	0.208	0.000169125387397742	0.00220696008907659	25000	B_to_A_in_Mutant	More Active (B->A)	Sall1	TRUE
chr7-28275000	chr7	28275000	28300000	Selenov	intron (NM_175033, intron 5 of 5)	-0.175333333333333	0.00016908767640182	0.00220696008907659	25000	A_to_B_in_Mutant	More Inactive (A->B)	Selenov	TRUE
chr10-81350000	chr10	81350000	81375000	Tektip1	intron (NM_028657, intron 6 of 9)	-0.178	0.000169079553598431	0.00220696008907659	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tektip1	TRUE
chr6-37775000	chr6	37775000	37800000	Trim24	Intergenic	0.491333333333333	0.00016912653470253	0.00220696008907659	25000	B_to_A_in_Mutant	More Active (B->A)	Trim24	TRUE
