anchor_id	chr	start	end	n_lost_loops	n_gained_loops	distance_to_boundary	nearest_boundary_type	nearest_boundary_enriched_in	nearest_boundary_gap_score	set
ctrl_788	chr13	84750000	84800000	NA	NA	0	Strength Change	Matrix 1	3.179608690106335	non-shared
ctrl_789	chr13	85075000	85100000	NA	NA	299999	Strength Change	Matrix 1	3.179608690106335	non-shared
ctrl_790	chr13	85150000	85200000	NA	NA	374999	Strength Change	Matrix 1	3.179608690106335	non-shared
ctrl_791	chr13	85250000	85300000	NA	NA	474999	Strength Change	Matrix 1	3.179608690106335	non-shared
ctrl_792	chr13	86025000	86050000	NA	NA	209999	Merge	Matrix 2	-2.7116775394308905	non-shared
ctrl_793	chr13	90920000	90930000	NA	NA	1334999	Strength Change	Matrix 1	2.294310847887978	non-shared
ctrl_794	chr13	91900000	91925000	NA	NA	339999	Strength Change	Matrix 1	2.294310847887978	non-shared
ctrl_795	chr13	92475000	92500000	NA	NA	199999	Strength Change	Matrix 1	2.294310847887978	non-shared
ctrl_796	chr13	94560000	94565000	NA	NA	174999	Strength Change	Matrix 2	-2.409598593656475	non-shared
ctrl_797	chr13	94850000	94900000	NA	NA	464999	Strength Change	Matrix 2	-2.409598593656475	non-shared
ctrl_798	chr13	94940000	94945000	NA	NA	554999	Strength Change	Matrix 2	-2.409598593656475	non-shared
ctrl_799	chr13	95010000	95020000	NA	NA	624999	Strength Change	Matrix 2	-2.409598593656475	non-shared
ctrl_800	chr13	95340000	95350000	NA	NA	384999	Strength Change	Matrix 2	-2.193908465477126	non-shared
ctrl_801	chr13	95560000	95570000	NA	NA	164999	Strength Change	Matrix 2	-2.193908465477126	non-shared
ctrl_802	chr13	95660000	95670000	NA	NA	64999	Strength Change	Matrix 2	-2.193908465477126	non-shared
ctrl_803	chr13	95720000	95725000	NA	NA	9999	Strength Change	Matrix 2	-2.193908465477126	non-shared
ctrl_804	chr13	96130000	96140000	NA	NA	34999	Strength Change	Matrix 1	2.320633568723561	non-shared
ctrl_805	chr13	96380000	96390000	NA	NA	194999	Strength Change	Matrix 1	2.320633568723561	non-shared
ctrl_806	chr13	96850000	96875000	NA	NA	0	Merge	Matrix 2	-6.145201686787354	non-shared
ctrl_807	chr13	97000000	97010000	NA	NA	44999	Complex	Matrix 2	-3.065693212416258	non-shared
ctrl_808	chr13	97050000	97075000	NA	NA	19999	Complex	Matrix 2	-4.432259827109249	non-shared
ctrl_809	chr13	97090000	97100000	NA	NA	0	Complex	Matrix 2	-4.432259827109249	non-shared
ctrl_810	chr13	97125000	97150000	NA	NA	19999	Complex	Matrix 2	-4.432259827109249	non-shared
ctrl_811	chr13	98260000	98265000	NA	NA	284999	Merge	Matrix 2	-3.0044318710128075	non-shared
ctrl_812	chr13	98350000	98375000	NA	NA	374999	Merge	Matrix 2	-3.0044318710128075	non-shared
ctrl_813	chr13	98575000	98600000	NA	NA	564999	Strength Change	Matrix 2	-2.9099583529771245	non-shared
ctrl_814	chr13	101400000	101425000	NA	NA	0	Strength Change	Matrix 1	2.781700483720023	non-shared
ctrl_815	chr13	101675000	101700000	NA	NA	4999	Strength Change	Matrix 2	-2.131360301700121	non-shared
ctrl_816	chr13	102675000	102680000	NA	NA	49999	Split	Matrix 1	2.012493342701599	non-shared
ctrl_817	chr13	102745000	102750000	NA	NA	119999	Split	Matrix 1	2.012493342701599	non-shared
ctrl_818	chr13	103170000	103175000	NA	NA	189999	Merge	Matrix 2	-2.8337903211960316	non-shared
ctrl_819	chr13	103645000	103650000	NA	NA	154999	Merge	Matrix 2	-2.59666217459065	non-shared
ctrl_820	chr13	104280000	104290000	NA	NA	0	Split	Matrix 1	2.967580997012533	non-shared
ctrl_821	chr13	104475000	104525000	NA	NA	149999	Complex	Matrix 1	3.772535317704188	non-shared
ctrl_822	chr13	104690000	104700000	NA	NA	0	Complex	Matrix 1	7.038145438880477	non-shared
ctrl_823	chr13	104755000	104760000	NA	NA	49999	Complex	Matrix 1	7.038145438880477	non-shared
ctrl_824	chr13	104775000	104800000	NA	NA	34999	Strength Change	Matrix 1	2.2388566086598205	non-shared
ctrl_825	chr13	104930000	104940000	NA	NA	0	Split	Matrix 1	3.5241243555364132	non-shared
ctrl_826	chr13	108150000	108175000	NA	NA	114999	Split	Matrix 1	2.792492795954598	non-shared
ctrl_827	chr13	108330000	108340000	NA	NA	0	Split	Matrix 1	2.1637490406246744	non-shared
ctrl_828	chr13	108380000	108390000	NA	NA	44999	Split	Matrix 1	2.1637490406246744	non-shared
ctrl_829	chr13	109210000	109220000	NA	NA	84999	Strength Change	Matrix 1	2.7608833466584346	non-shared
ctrl_830	chr12	5425000	5450000	NA	NA	914999	Merge	Matrix 2	-2.5123598976762147	non-shared
ctrl_831	chr12	6025000	6050000	NA	NA	314999	Merge	Matrix 2	-2.5123598976762147	non-shared
ctrl_832	chr12	10220000	10230000	NA	NA	794999	Strength Change	Matrix 1	2.1264814503723155	non-shared
ctrl_833	chr12	10525000	10550000	NA	NA	474999	Strength Change	Matrix 1	2.1264814503723155	non-shared
ctrl_834	chr12	15810000	15820000	NA	NA	294999	Merge	Matrix 2	-2.436518951677357	non-shared
ctrl_835	chr12	16500000	16510000	NA	NA	374999	Merge	Matrix 2	-2.436518951677357	non-shared
ctrl_836	chr12	16530000	16540000	NA	NA	354999	Strength Change	Matrix 1	2.674894532316443	non-shared
ctrl_837	chr12	17260000	17270000	NA	NA	164999	Merge	Matrix 2	-2.5310739165270326	non-shared
ctrl_838	chr12	17540000	17550000	NA	NA	94999	Merge	Matrix 2	-2.5310739165270326	non-shared
ctrl_839	chr12	20925000	20950000	NA	NA	19999	Strength Change	Matrix 1	2.353621536247098	non-shared
ctrl_840	chr12	21225000	21250000	NA	NA	319999	Strength Change	Matrix 1	2.353621536247098	non-shared
ctrl_841	chr12	21370000	21380000	NA	NA	444999	Shifted	Matrix 1	4.3303666432396435	non-shared
ctrl_842	chr12	21470000	21480000	NA	NA	344999	Shifted	Matrix 1	4.3303666432396435	non-shared
ctrl_843	chr12	26415000	26420000	NA	NA	634999	Merge	Matrix 2	-2.3294147136040313	non-shared
ctrl_844	chr12	26525000	26550000	NA	NA	504999	Merge	Matrix 2	-2.3294147136040313	non-shared
ctrl_845	chr12	26930000	26940000	NA	NA	114999	Merge	Matrix 2	-2.3294147136040313	non-shared
ctrl_846	chr12	27060000	27070000	NA	NA	0	Merge	Matrix 2	-2.3294147136040313	non-shared
ctrl_847	chr12	27325000	27350000	NA	NA	259999	Merge	Matrix 2	-2.3294147136040313	non-shared
ctrl_848	chr12	27575000	27600000	NA	NA	509999	Merge	Matrix 2	-2.3294147136040313	non-shared
ctrl_849	chr12	28425000	28450000	NA	NA	1064999	Split	Matrix 1	3.4932836023613274	non-shared
ctrl_850	chr12	28575000	28600000	NA	NA	914999	Split	Matrix 1	3.4932836023613274	non-shared
ctrl_851	chr12	29525000	29550000	NA	NA	0	Split	Matrix 1	3.4932836023613274	non-shared
ctrl_852	chr12	29850000	29880000	NA	NA	324999	Split	Matrix 1	3.4932836023613274	non-shared
ctrl_853	chr12	30125000	30130000	NA	NA	544999	Merge	Matrix 2	-2.053855656308603	non-shared
ctrl_854	chr12	30200000	30205000	NA	NA	469999	Merge	Matrix 2	-2.053855656308603	non-shared
ctrl_855	chr12	30365000	30370000	NA	NA	304999	Merge	Matrix 2	-2.053855656308603	non-shared
ctrl_856	chr12	30575000	30600000	NA	NA	74999	Merge	Matrix 2	-2.053855656308603	non-shared
ctrl_857	chr12	31710000	31715000	NA	NA	169999	Strength Change	Matrix 1	2.9737048797008985	non-shared
ctrl_858	chr12	31820000	31825000	NA	NA	59999	Strength Change	Matrix 1	2.9737048797008985	non-shared
ctrl_859	chr12	33380000	33390000	NA	NA	154999	Split	Matrix 1	2.1454622210519183	non-shared
ctrl_860	chr12	35190000	35200000	NA	NA	144999	Strength Change	Matrix 1	2.918640066869627	non-shared
ctrl_861	chr12	35525000	35550000	NA	NA	479999	Strength Change	Matrix 1	2.918640066869627	non-shared
ctrl_862	chr12	35875000	35900000	NA	NA	294999	Strength Change	Matrix 1	2.3809553063447866	non-shared
ctrl_863	chr12	36125000	36175000	NA	NA	19999	Strength Change	Matrix 1	2.3809553063447866	non-shared
ctrl_864	chr12	36200000	36225000	NA	NA	0	Strength Change	Matrix 1	2.3809553063447866	non-shared
ctrl_865	chr12	36700000	36725000	NA	NA	379999	Merge	Matrix 2	-2.92679196279977	non-shared
ctrl_866	chr12	37425000	37475000	NA	NA	309999	Merge	Matrix 2	-2.92679196279977	non-shared
ctrl_867	chr12	38125000	38150000	NA	NA	614999	Strength Change	Matrix 2	-2.170650470578021	non-shared
ctrl_868	chr12	38325000	38375000	NA	NA	389999	Strength Change	Matrix 2	-2.170650470578021	non-shared
ctrl_869	chr12	38575000	38600000	NA	NA	164999	Strength Change	Matrix 2	-2.170650470578021	non-shared
ctrl_870	chr12	38850000	38875000	NA	NA	74999	Strength Change	Matrix 2	-2.170650470578021	non-shared
ctrl_871	chr12	39025000	39075000	NA	NA	139999	Split	Matrix 1	2.605681657340411	non-shared
ctrl_872	chr12	39300000	39350000	NA	NA	24999	Strength Change	Matrix 1	2.62398205487147	non-shared
ctrl_873	chr12	41475000	41500000	NA	NA	1314999	Complex	Matrix 1	3.150945407077151	non-shared
ctrl_874	chr12	44600000	44605000	NA	NA	469999	Merge	Matrix 2	-2.942134692155508	non-shared
ctrl_875	chr12	44670000	44675000	NA	NA	399999	Merge	Matrix 2	-2.942134692155508	non-shared
ctrl_876	chr12	49350000	49380000	NA	NA	14999	Merge	Matrix 2	-2.8041722465252397	non-shared
ctrl_877	chr12	50300000	50325000	NA	NA	729999	Split	Matrix 1	2.256077525060462	non-shared
ctrl_878	chr12	50675000	50700000	NA	NA	354999	Split	Matrix 1	2.256077525060462	non-shared
ctrl_879	chr12	50940000	50950000	NA	NA	104999	Split	Matrix 1	2.256077525060462	non-shared
ctrl_880	chr12	51830000	51840000	NA	NA	154999	Merge	Matrix 2	-2.1380766858439726	non-shared
ctrl_881	chr12	52635000	52640000	NA	NA	219999	Merge	Matrix 2	-2.332394980317301	non-shared
ctrl_882	chr12	54090000	54125000	NA	NA	1054999	Split	Matrix 1	2.1942145989310005	non-shared
ctrl_883	chr12	54325000	54360000	NA	NA	1289999	Split	Matrix 1	2.1942145989310005	non-shared
ctrl_884	chr12	54490000	54500000	NA	NA	1454999	Split	Matrix 1	2.1942145989310005	non-shared
ctrl_885	chr12	54550000	54560000	NA	NA	1404999	Split	Matrix 1	2.141479169461566	non-shared
ctrl_886	chr12	56050000	56060000	NA	NA	74999	Split	Matrix 1	2.141479169461566	non-shared
ctrl_887	chr12	56520000	56530000	NA	NA	544999	Split	Matrix 1	2.141479169461566	non-shared
ctrl_888	chr12	56540000	56545000	NA	NA	564999	Split	Matrix 1	2.141479169461566	non-shared
ctrl_889	chr12	56670000	56680000	NA	NA	694999	Split	Matrix 1	2.141479169461566	non-shared
ctrl_890	chr12	56980000	56990000	NA	NA	794999	Merge	Matrix 2	-2.199014903051122	non-shared
ctrl_891	chr12	59225000	59275000	NA	NA	79999	Shifted	Matrix 1	2.524371628456642	non-shared
ctrl_892	chr12	59380000	59390000	NA	NA	234999	Shifted	Matrix 1	2.524371628456642	non-shared
ctrl_893	chr12	64820000	64850000	NA	NA	1164999	Split	Matrix 1	2.13142086024869	non-shared
ctrl_894	chr12	66875000	66900000	NA	NA	334999	Strength Change	Matrix 2	-2.3043930175703324	non-shared
ctrl_895	chr12	67200000	67225000	NA	NA	9999	Strength Change	Matrix 2	-2.3043930175703324	non-shared
ctrl_896	chr12	67425000	67450000	NA	NA	179999	Strength Change	Matrix 2	-2.3043930175703324	non-shared
ctrl_897	chr12	68850000	68875000	NA	NA	284999	Strength Change	Matrix 2	-3.8432978622258207	non-shared
ctrl_898	chr12	72940000	72950000	NA	NA	74999	Merge	Matrix 2	-4.769084038988442	non-shared
ctrl_899	chr12	73030000	73040000	NA	NA	164999	Merge	Matrix 2	-4.769084038988442	non-shared
ctrl_900	chr12	74055000	74060000	NA	NA	669999	Split	Matrix 1	2.768439144886221	non-shared
ctrl_901	chr12	74290000	74295000	NA	NA	869999	Complex	Matrix 2	-2.3459008440901608	non-shared
ctrl_902	chr12	75160000	75170000	NA	NA	0	Complex	Matrix 2	-2.3459008440901608	non-shared
ctrl_903	chr12	75180000	75190000	NA	NA	4999	Complex	Matrix 2	-2.3459008440901608	non-shared
ctrl_904	chr12	75280000	75290000	NA	NA	0	Complex	Matrix 2	-7.113507172496459	non-shared
ctrl_905	chr12	75300000	75310000	NA	NA	0	Shifted	Matrix 2	-2.0320000957396935	non-shared
ctrl_906	chr12	75785000	75790000	NA	NA	334999	Split	Matrix 1	2.7813444174904465	non-shared
ctrl_907	chr12	75950000	75955000	NA	NA	169999	Split	Matrix 1	2.7813444174904465	non-shared
ctrl_908	chr12	76825000	76850000	NA	NA	284999	Split	Matrix 1	2.5567779928795673	non-shared
ctrl_909	chr12	77240000	77245000	NA	NA	94999	Split	Matrix 1	2.5567779928795673	non-shared
ctrl_910	chr12	77780000	77785000	NA	NA	64999	Strength Change	Matrix 1	2.7856724997401456	non-shared
ctrl_911	chr12	78075000	78100000	NA	NA	189999	Merge	Matrix 2	-3.11689785494723	non-shared
ctrl_912	chr12	80725000	80730000	NA	NA	594999	Strength Change	Matrix 2	-2.3752989555614783	non-shared
ctrl_913	chr12	80760000	80765000	NA	NA	559999	Strength Change	Matrix 2	-2.3752989555614783	non-shared
ctrl_914	chr12	83710000	83720000	NA	NA	404999	Merge	Matrix 2	-2.3310256244923493	non-shared
ctrl_915	chr12	84030000	84040000	NA	NA	724999	Merge	Matrix 2	-2.3310256244923493	non-shared
ctrl_916	chr12	86130000	86140000	NA	NA	154999	Shifted	Matrix 1	2.4667770812190817	non-shared
ctrl_917	chr12	86610000	86620000	NA	NA	0	Merge	Matrix 2	-2.411982331469393	non-shared
ctrl_918	chr12	89450000	89500000	NA	NA	204999	Merge	Matrix 2	-2.4603732993301946	non-shared
ctrl_919	chr12	89700000	89705000	NA	NA	454999	Merge	Matrix 2	-2.4603732993301946	non-shared
ctrl_920	chr12	89775000	89800000	NA	NA	529999	Merge	Matrix 2	-2.4603732993301946	non-shared
ctrl_921	chr12	89810000	89815000	NA	NA	564999	Merge	Matrix 2	-2.4603732993301946	non-shared
ctrl_922	chr12	89925000	89950000	NA	NA	679999	Merge	Matrix 2	-2.4603732993301946	non-shared
ctrl_923	chr12	90175000	90200000	NA	NA	824999	Shifted	Matrix 2	-2.266597733487284	non-shared
ctrl_924	chr12	90425000	90450000	NA	NA	574999	Shifted	Matrix 2	-2.266597733487284	non-shared
ctrl_925	chr12	91300000	91325000	NA	NA	244999	Strength Change	Matrix 1	2.4568731715603347	non-shared
ctrl_926	chr12	91575000	91600000	NA	NA	194999	Strength Change	Matrix 2	-2.0501047790799927	non-shared
ctrl_927	chr12	91640000	91645000	NA	NA	149999	Strength Change	Matrix 2	-2.0501047790799927	non-shared
ctrl_928	chr12	91875000	91900000	NA	NA	69999	Strength Change	Matrix 2	-2.0501047790799927	non-shared
ctrl_929	chr12	98150000	98200000	NA	NA	254999	Strength Change	Matrix 2	-2.8404239979670733	non-shared
ctrl_930	chr12	99960000	99970000	NA	NA	74999	Strength Change	Matrix 2	-2.4085398645956246	non-shared
ctrl_931	chr12	100100000	100110000	NA	NA	214999	Strength Change	Matrix 2	-2.4085398645956246	non-shared
ctrl_932	chr12	100150000	100200000	NA	NA	264999	Strength Change	Matrix 2	-2.4085398645956246	non-shared
ctrl_933	chr12	100600000	100610000	NA	NA	114999	Complex	Matrix 1	5.4016423600764965	non-shared
ctrl_934	chr12	100630000	100640000	NA	NA	84999	Complex	Matrix 1	5.4016423600764965	non-shared
ctrl_935	chr12	100685000	100730000	NA	NA	0	Complex	Matrix 1	5.4016423600764965	non-shared
ctrl_936	chr12	100825000	100850000	NA	NA	79999	Strength Change	Matrix 1	2.2824278473060167	non-shared
ctrl_937	chr12	101050000	101075000	NA	NA	304999	Strength Change	Matrix 1	2.2824278473060167	non-shared
ctrl_938	chr12	101100000	101125000	NA	NA	354999	Strength Change	Matrix 1	2.2824278473060167	non-shared
ctrl_939	chr12	102375000	102400000	NA	NA	314999	Strength Change	Matrix 1	2.1382961332030015	non-shared
ctrl_940	chr12	102750000	102775000	NA	NA	24999	Strength Change	Matrix 1	2.1382961332030015	non-shared
ctrl_941	chr12	103140000	103150000	NA	NA	0	Strength Change	Matrix 2	-3.129560612618537	non-shared
ctrl_942	chr12	103240000	103250000	NA	NA	94999	Strength Change	Matrix 2	-3.129560612618537	non-shared
ctrl_943	chr12	103300000	103310000	NA	NA	154999	Strength Change	Matrix 2	-3.129560612618537	non-shared
ctrl_944	chr12	103975000	104000000	NA	NA	829999	Strength Change	Matrix 2	-3.129560612618537	non-shared
ctrl_945	chr12	104425000	104450000	NA	NA	484999	Strength Change	Matrix 2	-3.9621326097096192	non-shared
ctrl_946	chr12	104675000	104710000	NA	NA	224999	Strength Change	Matrix 2	-3.9621326097096192	non-shared
ctrl_947	chr12	104750000	104760000	NA	NA	174999	Strength Change	Matrix 2	-3.9621326097096192	non-shared
ctrl_948	chr12	104770000	104780000	NA	NA	154999	Strength Change	Matrix 2	-3.9621326097096192	non-shared
ctrl_949	chr12	104840000	104850000	NA	NA	84999	Strength Change	Matrix 2	-3.9621326097096192	non-shared
ctrl_950	chr12	105020000	105030000	NA	NA	64999	Strength Change	Matrix 2	-3.525717434592597	non-shared
ctrl_951	chr12	105475000	105500000	NA	NA	519999	Strength Change	Matrix 2	-3.525717434592597	non-shared
ctrl_952	chr12	105575000	105600000	NA	NA	564999	Strength Change	Matrix 1	2.110377439346943	non-shared
ctrl_953	chr12	105610000	105620000	NA	NA	544999	Strength Change	Matrix 1	2.110377439346943	non-shared
ctrl_954	chr12	105850000	105860000	NA	NA	304999	Strength Change	Matrix 1	2.110377439346943	non-shared
ctrl_955	chr12	105960000	105970000	NA	NA	194999	Strength Change	Matrix 1	2.110377439346943	non-shared
ctrl_956	chr12	106000000	106025000	NA	NA	139999	Strength Change	Matrix 1	2.110377439346943	non-shared
ctrl_957	chr12	108900000	108925000	NA	NA	499999	Merge	Matrix 2	-4.045829729819724	non-shared
ctrl_958	chr12	109020000	109030000	NA	NA	394999	Merge	Matrix 2	-4.045829729819724	non-shared
ctrl_959	chr12	109375000	109400000	NA	NA	24999	Merge	Matrix 2	-4.045829729819724	non-shared
ctrl_960	chr12	109425000	109450000	NA	NA	0	Merge	Matrix 2	-4.045829729819724	non-shared
ctrl_961	chr12	109540000	109550000	NA	NA	104999	Merge	Matrix 2	-4.045829729819724	non-shared
ctrl_962	chr12	109725000	109775000	NA	NA	289999	Merge	Matrix 2	-4.045829729819724	non-shared
ctrl_963	chr12	110370000	110400000	NA	NA	54999	Strength Change	Matrix 2	-2.016723605887813	non-shared
ctrl_964	chr12	110705000	110710000	NA	NA	0	Strength Change	Matrix 2	-2.340650643822384	non-shared
ctrl_965	chr12	110840000	110845000	NA	NA	79999	Complex	Matrix 1	7.116375629916817	non-shared
ctrl_966	chr12	116480000	116485000	NA	NA	0	Strength Change	Matrix 1	2.6091756902599816	non-shared
ctrl_967	chr12	116535000	116540000	NA	NA	49999	Strength Change	Matrix 1	2.6091756902599816	non-shared
ctrl_968	chr12	117035000	117040000	NA	NA	549999	Strength Change	Matrix 1	2.6091756902599816	non-shared
ctrl_969	chr12	117350000	117355000	NA	NA	399999	Merge	Matrix 2	-3.18257132290323	non-shared
ctrl_970	chr12	117425000	117430000	NA	NA	324999	Merge	Matrix 2	-3.18257132290323	non-shared
ctrl_971	chr12	117590000	117600000	NA	NA	154999	Merge	Matrix 2	-3.18257132290323	non-shared
ctrl_972	chr12	117760000	117770000	NA	NA	0	Merge	Matrix 2	-3.18257132290323	non-shared
ctrl_973	chr12	118450000	118460000	NA	NA	144999	Strength Change	Matrix 2	-2.50692470951616	non-shared
ctrl_974	chr12	118850000	118860000	NA	NA	234999	Strength Change	Matrix 2	-2.50692470951616	non-shared
ctrl_975	chr15	7450000	7475000	NA	NA	149999	Complex	Matrix 2	-2.3813536635173853	non-shared
ctrl_976	chr15	7800000	7825000	NA	NA	164999	Complex	Matrix 2	-2.3813536635173853	non-shared
ctrl_977	chr15	9450000	9475000	NA	NA	579999	Shifted	Matrix 1	2.6194463646157633	non-shared
ctrl_978	chr15	9600000	9610000	NA	NA	444999	Shifted	Matrix 1	2.6194463646157633	non-shared
ctrl_979	chr15	10300000	10325000	NA	NA	234999	Shifted	Matrix 1	2.6194463646157633	non-shared
ctrl_980	chr15	10480000	10490000	NA	NA	414999	Shifted	Matrix 1	2.6194463646157633	non-shared
ctrl_981	chr15	11590000	11600000	NA	NA	164999	Split	Matrix 1	2.926224473775693	non-shared
ctrl_982	chr15	11960000	11970000	NA	NA	294999	Complex	Matrix 2	-2.2663650932503314	non-shared
ctrl_983	chr15	12580000	12590000	NA	NA	144999	Strength Change	Matrix 2	-4.4314433061223015	non-shared
ctrl_984	chr15	12790000	12800000	NA	NA	4999	Strength Change	Matrix 1	2.1304299212003235	non-shared
ctrl_985	chr15	17075000	17100000	NA	NA	164999	Strength Change	Matrix 2	-2.1679913780516604	non-shared
ctrl_986	chr15	18800000	18825000	NA	NA	59999	Complex	Matrix 1	2.0939797391893427	non-shared
ctrl_987	chr15	18830000	18840000	NA	NA	44999	Complex	Matrix 1	2.0939797391893427	non-shared
ctrl_988	chr15	23455000	23460000	NA	NA	59999	Strength Change	Matrix 1	3.0136765822291136	non-shared
ctrl_989	chr15	23565000	23570000	NA	NA	0	Strength Change	Matrix 1	4.5702826780260715	non-shared
ctrl_990	chr15	24720000	24730000	NA	NA	264999	Split	Matrix 1	2.29824306200774	non-shared
ctrl_991	chr15	25410000	25420000	NA	NA	194999	Strength Change	Matrix 1	2.8178999707834307	non-shared
ctrl_992	chr15	25800000	25825000	NA	NA	174999	Strength Change	Matrix 1	2.8178999707834307	non-shared
ctrl_993	chr15	26300000	26350000	NA	NA	44999	Complex	Matrix 1	2.0904300476002557	non-shared
ctrl_994	chr15	26470000	26480000	NA	NA	64999	Strength Change	Matrix 2	-2.43480013070036	non-shared
ctrl_995	chr15	26600000	26650000	NA	NA	24999	Complex	Matrix 1	2.458183249893186	non-shared
ctrl_996	chr15	28300000	28325000	NA	NA	104999	Merge	Matrix 2	-2.2227024227735415	non-shared
ctrl_997	chr15	29050000	29055000	NA	NA	199999	Split	Matrix 1	2.1925984052851595	non-shared
ctrl_998	chr15	29220000	29225000	NA	NA	29999	Split	Matrix 1	2.1925984052851595	non-shared
ctrl_999	chr15	30725000	30750000	NA	NA	564999	Strength Change	Matrix 2	-2.198072804476847	non-shared
ctrl_1000	chr15	32000000	32025000	NA	NA	674999	Strength Change	Matrix 2	-2.198072804476847	non-shared
ctrl_1001	chr15	32550000	32575000	NA	NA	1029999	Strength Change	Matrix 2	-2.217732016674542	non-shared
ctrl_1002	chr15	34530000	34540000	NA	NA	174999	Merge	Matrix 2	-2.7016927881106367	non-shared
