TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	significant	direction
chr5:111372000-112208998	chr5	111372000	112208998	0.102897666666666	0.208476005837581	0.514871920306262	836998	FALSE	Increased_in_Mutant
chr7:82119000-82274998	chr7	82119000	82274998	0.133049999999999	0.251078478959891	0.55413009590337	155998	FALSE	Increased_in_Mutant
chr3:104982000-105065998	chr3	104982000	105065998	-0.113474666666667	0.186911107072242	0.501221909911876	83998	FALSE	Decreased_in_Mutant
chr19:23685000-23756998	chr19	23685000	23756998	-0.0398343333333335	0.581242604078732	0.797514202952373	71998	FALSE	Decreased_in_Mutant
chr1:59241000-59633998	chr1	59241000	59633998	0.0454976666666661	0.521315691380376	0.760215296144367	392998	FALSE	Increased_in_Mutant
chr19:22902000-23234998	chr19	22902000	23234998	-0.145653	0.110058213380541	0.408955465758895	332998	FALSE	Decreased_in_Mutant
chr10:7800000-8246998	chr10	7800000	8246998	0.0503319999999996	0.432397925590988	0.702018735708319	446998	FALSE	Increased_in_Mutant
chr6:31065000-31187998	chr6	31065000	31187998	0.0777539999999996	0.38316641136674	0.668698451966727	122998	FALSE	Increased_in_Mutant
chr13:41643000-42305998	chr13	41643000	42305998	0.0449256666666665	0.380975114804377	0.665998079328409	662998	FALSE	Increased_in_Mutant
chr1:11640000-12848998	chr1	11640000	12848998	0.0778033333333332	0.180945103208162	0.496946458872643	1208998	FALSE	Increased_in_Mutant
chr2:121017000-121127998	chr2	121017000	121127998	0.0993563333333333	0.133848818536261	0.44442666530204	110998	FALSE	Increased_in_Mutant
chr17:17658000-17750998	chr17	17658000	17750998	0.0534369999999997	0.407605078365961	0.683678143181079	92998	FALSE	Increased_in_Mutant
chr18:22020000-22604998	chr18	22020000	22604998	-0.0604673333333338	0.201557615815292	0.508168908523098	584998	FALSE	Decreased_in_Mutant
chr19:34662000-34778998	chr19	34662000	34778998	-0.0642746666666674	0.36931893624607	0.654471631024136	116998	FALSE	Decreased_in_Mutant
chr6:115551000-115823998	chr6	115551000	115823998	0.0972779999999994	0.137306178625302	0.447487855322975	272998	FALSE	Increased_in_Mutant
chr15:44616000-44834998	chr15	44616000	44834998	0.0440206666666665	0.679404076949643	0.852172708168919	218998	FALSE	Increased_in_Mutant
chr10:35688000-36974998	chr10	35688000	36974998	-0.0341243333333337	0.440912055946312	0.706087408268311	1286998	FALSE	Decreased_in_Mutant
chr2:143829000-144293998	chr2	143829000	144293998	0.128758333333333	0.0753938265757597	0.362661839277445	464998	FALSE	Increased_in_Mutant
chr3:69240000-69488998	chr3	69240000	69488998	0.013680333333333	0.776529772045549	0.90336005652363	248998	FALSE	Increased_in_Mutant
chr18:24303000-24473998	chr18	24303000	24473998	0.137826666666666	0.0999087580675019	0.391978898305806	170998	FALSE	Increased_in_Mutant
chr13:76104000-76715998	chr13	76104000	76715998	0.0439619999999995	0.338256298162633	0.628853587696269	611998	FALSE	Increased_in_Mutant
chr4:24486000-24707998	chr4	24486000	24707998	0.029695333333333	0.538235356973499	0.771190627507099	221998	FALSE	Increased_in_Mutant
chr13:81930000-83660998	chr13	81930000	83660998	0.113859999999999	0.194605278494498	0.504007071326677	1730998	FALSE	Increased_in_Mutant
chr15:66288000-66449998	chr15	66288000	66449998	0.0323279999999999	0.547089889213451	0.776038679121361	161998	FALSE	Increased_in_Mutant
chr13:51834000-52238998	chr13	51834000	52238998	0.113843	0.262541758323496	0.564726885312313	404998	FALSE	Increased_in_Mutant
chr18:53703000-53969998	chr18	53703000	53969998	0.152470666666666	0.151457250716349	0.462329069335444	266998	FALSE	Increased_in_Mutant
chr15:58929000-59378998	chr15	58929000	59378998	-0.0366330000000003	0.773544847236231	0.901916664049279	449998	FALSE	Decreased_in_Mutant
chr1:63654000-64460998	chr1	63654000	64460998	-0.0264406666666671	0.597911840926975	0.808314282204807	806998	FALSE	Decreased_in_Mutant
chr16:34122000-34724998	chr16	34122000	34724998	-0.0437513333333337	0.317771235385207	0.607465825573717	602998	FALSE	Decreased_in_Mutant
chr14:43677000-43820998	chr14	43677000	43820998	0.0486079999999997	0.467870256640263	0.721689348467943	143998	FALSE	Increased_in_Mutant
chr15:98571000-98624998	chr15	98571000	98624998	-0.177163666666667	0.201381124738438	0.507971607815837	53998	FALSE	Decreased_in_Mutant
chr12:117969000-118886998	chr12	117969000	118886998	0.000550666666666369	0.989954927696531	0.998992511797784	917998	FALSE	Increased_in_Mutant
chr15:40149000-41102998	chr15	40149000	41102998	-0.0324136666666671	0.730910780359852	0.881327354857	953998	FALSE	Decreased_in_Mutant
chr14:70773000-72524998	chr14	70773000	72524998	0.099381333333333	0.0536493934883134	0.322123171965642	1751998	FALSE	Increased_in_Mutant
chr1:23760000-23825998	chr1	23760000	23825998	0.00612733333333325	0.926619332376167	0.974959605653413	65998	FALSE	Increased_in_Mutant
chr7:125703000-126101998	chr7	125703000	126101998	0.130530666666666	0.150175433449448	0.46137409302557	398998	FALSE	Increased_in_Mutant
chr6:68367000-68606998	chr6	68367000	68606998	0.030913333333333	0.58888322180606	0.802401881412158	239998	FALSE	Increased_in_Mutant
chr4:119424000-119537998	chr4	119424000	119537998	-0.0325460000000002	0.490974278536256	0.73873938106328	113998	FALSE	Decreased_in_Mutant
chr12:16803000-17009998	chr12	16803000	17009998	0.0663709999999998	0.304023073880871	0.595509452981774	206998	FALSE	Increased_in_Mutant
chr16:91074000-91358998	chr16	91074000	91358998	0.0047399999999999	0.950606383786754	0.983449614838859	284998	FALSE	Increased_in_Mutant
chr11:106500000-106634998	chr11	106500000	106634998	-0.00300300000000051	0.94979839559376	0.983449614838859	134998	FALSE	Decreased_in_Mutant
chr2:180465000-180581998	chr2	180465000	180581998	0.173493333333333	0.0743572264983815	0.359865640826305	116998	FALSE	Increased_in_Mutant
chr2:151866000-152009998	chr2	151866000	152009998	-0.0271350000000008	0.711437108358338	0.86807993922097	143998	FALSE	Decreased_in_Mutant
chr19:12423000-12839998	chr19	12423000	12839998	0.0168833333333335	0.767517930443584	0.89975860764538	416998	FALSE	Increased_in_Mutant
chr18:34656000-34742998	chr18	34656000	34742998	0.213774666666667	0.0312909951648673	0.282053160098435	86998	FALSE	Increased_in_Mutant
chr1:147510000-147581998	chr1	147510000	147581998	-0.0921503333333337	0.260540960979542	0.562612144255123	71998	FALSE	Decreased_in_Mutant
chr2:164412000-164537998	chr2	164412000	164537998	-0.0713726666666673	0.233338311076823	0.536740394385344	125998	FALSE	Decreased_in_Mutant
chr15:68919000-69623998	chr15	68919000	69623998	0.0455286666666664	0.318590878189368	0.607631590956355	704998	FALSE	Increased_in_Mutant
chr2:11583000-11801998	chr2	11583000	11801998	0.0465356666666665	0.362299208808961	0.64892594691761	218998	FALSE	Increased_in_Mutant
chrX:119274000-119330998	chrX	119274000	119330998	0.321781333333333	0.0483673950395463	0.310705349114845	56998	FALSE	Increased_in_Mutant
chr2:92892000-93068998	chr2	92892000	93068998	0.0437333333333329	0.519575512710597	0.759390892093413	176998	FALSE	Increased_in_Mutant
chr19:24144000-24278998	chr19	24144000	24278998	0.0868249999999996	0.279063290562561	0.574914850796415	134998	FALSE	Increased_in_Mutant
chr2:117459000-118130998	chr2	117459000	118130998	0.158031	0.0138161496224991	0.224364138969234	671998	FALSE	Increased_in_Mutant
chr13:53430000-53771998	chr13	53430000	53771998	0.167156333333333	0.0319658065574468	0.28361661180806	341998	FALSE	Increased_in_Mutant
chr9:81627000-82826998	chr9	81627000	82826998	0.121497999999999	0.128205207898801	0.434954349031077	1199998	FALSE	Increased_in_Mutant
chr19:20346000-20774998	chr19	20346000	20774998	0.163881333333333	0.0529552587949941	0.321219914099183	428998	FALSE	Increased_in_Mutant
chr10:45051000-45380998	chr10	45051000	45380998	0.0529433333333327	0.431134722650444	0.701424470058283	329998	FALSE	Increased_in_Mutant
chr11:30666000-30806998	chr11	30666000	30806998	0.284809666666666	0.0124689524114742	0.220618657061666	140998	FALSE	Increased_in_Mutant
chr11:20196000-20252998	chr11	20196000	20252998	-0.00794566666666691	0.931631750927522	0.976381796523351	56998	FALSE	Decreased_in_Mutant
chr3:8586000-8924998	chr3	8586000	8924998	0.132824666666666	0.0850276222456841	0.3735717519717	338998	FALSE	Increased_in_Mutant
chr4:87780000-88034998	chr4	87780000	88034998	-0.0202223333333335	0.773034260255538	0.901751275794583	254998	FALSE	Decreased_in_Mutant
chr6:116256000-116432998	chr6	116256000	116432998	-0.00510500000000008	0.901844631088446	0.96252602422257	176998	FALSE	Decreased_in_Mutant
chr17:24456000-24719998	chr17	24456000	24719998	-0.0376926666666665	0.437750196028178	0.705173290860346	263998	FALSE	Decreased_in_Mutant
chr7:31218000-31763998	chr7	31218000	31763998	-0.0801160000000002	0.161647553149354	0.475058136180348	545998	FALSE	Decreased_in_Mutant
chr18:20634000-20822998	chr18	20634000	20822998	0.0321339999999989	0.716274353162986	0.86981842251148	188998	FALSE	Increased_in_Mutant
chr3:156759000-157220998	chr3	156759000	157220998	-0.0154063333333337	0.757518779066555	0.895088412492386	461998	FALSE	Decreased_in_Mutant
chr12:115479000-115556998	chr12	115479000	115556998	0.103682666666667	0.405506618139854	0.682132310475337	77998	FALSE	Increased_in_Mutant
chr9:70089000-70409998	chr9	70089000	70409998	0.174006666666666	0.034273880789882	0.288648595381889	320998	FALSE	Increased_in_Mutant
chr1:148308000-148355998	chr1	148308000	148355998	0.123029666666666	0.196575979015736	0.505033208887799	47998	FALSE	Increased_in_Mutant
chr18:11199000-11315998	chr18	11199000	11315998	-0.0601873333333335	0.220644668366864	0.524759067190738	116998	FALSE	Decreased_in_Mutant
chr1:38145000-38795998	chr1	38145000	38795998	0.0770769999999997	0.275671772456405	0.573278712564401	650998	FALSE	Increased_in_Mutant
chr3:11154000-11201998	chr3	11154000	11201998	-0.124308666666667	0.439606754676593	0.705548529070816	47998	FALSE	Decreased_in_Mutant
chr1:134631000-134861998	chr1	134631000	134861998	0.086326	0.371897297216587	0.657463563728879	230998	FALSE	Increased_in_Mutant
chr19:37035000-37277998	chr19	37035000	37277998	0.0581683333333332	0.183436906363469	0.499460105149121	242998	FALSE	Increased_in_Mutant
chr11:114807000-114881998	chr11	114807000	114881998	-0.0753360000000005	0.321916763240919	0.610425956259183	74998	FALSE	Decreased_in_Mutant
chr5:120618000-120674998	chr5	120618000	120674998	0.0984463333333331	0.291617329812559	0.583282572089881	56998	FALSE	Increased_in_Mutant
chr12:73557000-73700998	chr12	73557000	73700998	0.131498666666666	0.287763536940541	0.580808866549195	143998	FALSE	Increased_in_Mutant
chr2:106344000-106976998	chr2	106344000	106976998	0.137341999999999	0.115673990347343	0.416940958634831	632998	FALSE	Increased_in_Mutant
chr11:118419000-118745998	chr11	118419000	118745998	0.0200209999999999	0.794381437666052	0.912007610067735	326998	FALSE	Increased_in_Mutant
chr10:69177000-69326998	chr10	69177000	69326998	-0.0475793333333333	0.30403112664318	0.595509452981774	149998	FALSE	Decreased_in_Mutant
chr19:11763000-12020998	chr19	11763000	12020998	-0.0054196666666671	0.935849761551323	0.977988388328069	257998	FALSE	Decreased_in_Mutant
chr4:22470000-24179998	chr4	22470000	24179998	0.0252633333333331	0.664820095646306	0.848268471788656	1709998	FALSE	Increased_in_Mutant
chr4:129129000-129188998	chr4	129129000	129188998	0.00146733333333287	0.975128686490643	0.993347565747371	59998	FALSE	Increased_in_Mutant
chr6:113034000-113321998	chr6	113034000	113321998	0.0111733333333331	0.809407905813675	0.918954652812417	287998	FALSE	Increased_in_Mutant
chr10:115992000-116204998	chr10	115992000	116204998	-0.0379813333333334	0.539890240630794	0.771954587257003	212998	FALSE	Decreased_in_Mutant
chr13:59832000-60764998	chr13	59832000	60764998	0.138092999999999	0.054876388613898	0.324303777739962	932998	FALSE	Increased_in_Mutant
chr11:22626000-22979998	chr11	22626000	22979998	0.131015333333334	0.102167722752169	0.396161057307449	353998	FALSE	Increased_in_Mutant
chr7:86724000-87065998	chr7	86724000	87065998	-0.579339000000001	2.85495370068909e-05	0.102623918079027	341998	FALSE	Decreased_in_Mutant
chr4:82623000-82943998	chr4	82623000	82943998	0.0989559999999996	0.0858097306269757	0.373942274602551	320998	FALSE	Increased_in_Mutant
chr2:122034000-122768998	chr2	122034000	122768998	-0.0820433333333337	0.0889105400001259	0.375068334443444	734998	FALSE	Decreased_in_Mutant
chr3:138189000-138437998	chr3	138189000	138437998	0.0479256666666666	0.631332387215034	0.827881348285695	248998	FALSE	Increased_in_Mutant
chr4:119541000-119627998	chr4	119541000	119627998	0.0508209999999999	0.317258734402148	0.607015630207833	86998	FALSE	Increased_in_Mutant
chr15:31527000-31589998	chr15	31527000	31589998	-0.00446800000000021	0.928004642138873	0.975149767222132	62998	FALSE	Decreased_in_Mutant
chr14:43911000-44003998	chr14	43911000	44003998	0.209041333333333	0.0045455536582265	0.183027531489495	92998	FALSE	Increased_in_Mutant
chr3:79848000-80072998	chr3	79848000	80072998	0.156686333333333	0.0646274330992016	0.343815284522604	224998	FALSE	Increased_in_Mutant
chr12:64911000-65171998	chr12	64911000	65171998	0.0689679999999994	0.19441261941928	0.504007071326677	260998	FALSE	Increased_in_Mutant
chr8:13464000-13547998	chr8	13464000	13547998	-0.0753106666666671	0.0943796485342327	0.383206996154085	83998	FALSE	Decreased_in_Mutant
chr4:110028000-111716998	chr4	110028000	111716998	0.117795	0.0742762044843415	0.359865640826305	1688998	FALSE	Increased_in_Mutant
chr19:4011000-4244998	chr19	4011000	4244998	0.0430529999999996	0.318636054097407	0.607631590956355	233998	FALSE	Increased_in_Mutant
chr3:7317000-8504998	chr3	7317000	8504998	0.0625836666666665	0.230152194107383	0.53324625500295	1187998	FALSE	Increased_in_Mutant
chr13:50904000-51644998	chr13	50904000	51644998	0.129949999999999	0.034691205244162	0.289126174409672	740998	FALSE	Increased_in_Mutant
chr1:98871000-98918998	chr1	98871000	98918998	0.0676683333333333	0.46799859858427	0.721689348467943	47998	FALSE	Increased_in_Mutant
chr9:114636000-114734998	chr9	114636000	114734998	-0.120233333333334	0.0530095189333133	0.321219914099183	98998	FALSE	Decreased_in_Mutant
chr11:55107000-55160998	chr11	55107000	55160998	-0.0731673333333337	0.294830305168656	0.586521472605464	53998	FALSE	Decreased_in_Mutant
chr1:60333000-60971998	chr1	60333000	60971998	0.160365666666667	0.00677658572630125	0.208382186566919	638998	FALSE	Increased_in_Mutant
chr10:77625000-77978998	chr10	77625000	77978998	0.0540786666666663	0.353527935629449	0.641886571327205	353998	FALSE	Increased_in_Mutant
chr7:56244000-57494998	chr7	56244000	57494998	0.0925686666666668	0.148960567468643	0.459128293652934	1250998	FALSE	Increased_in_Mutant
chr15:87618000-88673998	chr15	87618000	88673998	0.101554333333333	0.133094551830625	0.444020817077052	1055998	FALSE	Increased_in_Mutant
chr19:43827000-43961998	chr19	43827000	43961998	-0.0883240000000005	0.178569234391648	0.49455015840837	134998	FALSE	Decreased_in_Mutant
chr5:120945000-121196998	chr5	120945000	121196998	0.00786133333333322	0.917419482039349	0.96974164792017	251998	FALSE	Increased_in_Mutant
chr7:59592000-59804998	chr7	59592000	59804998	0.116141666666666	0.376959643978566	0.662754837085624	212998	FALSE	Increased_in_Mutant
chr10:43563000-43928998	chr10	43563000	43928998	0.0725566666666659	0.222292370898499	0.526074988519972	365998	FALSE	Increased_in_Mutant
chr5:100419000-100526998	chr5	100419000	100526998	-0.171320666666667	0.0201696294738316	0.251689445076583	107998	FALSE	Decreased_in_Mutant
chr3:107694000-107870998	chr3	107694000	107870998	0.108812999999999	0.14091765407383	0.450883371116792	176998	FALSE	Increased_in_Mutant
chr11:51537000-51587998	chr11	51537000	51587998	0.169648	0.0212358848931425	0.252440491563175	50998	FALSE	Increased_in_Mutant
chr2:11982000-12431998	chr2	11982000	12431998	0.253266333333333	0.0037155637931669	0.183027531489495	449998	FALSE	Increased_in_Mutant
chr1:175929000-176225998	chr1	175929000	176225998	-0.153693666666667	0.207681496141613	0.514871920306262	296998	FALSE	Decreased_in_Mutant
chr2:60714000-61475998	chr2	60714000	61475998	0.0443859999999998	0.387853374468828	0.669869672471045	761998	FALSE	Increased_in_Mutant
chr5:23385000-23807998	chr5	23385000	23807998	-0.0658846666666671	0.264389574498553	0.566345687544331	422998	FALSE	Decreased_in_Mutant
chr8:84285000-84359998	chr8	84285000	84359998	0.0648063333333332	0.548549708777619	0.776273818034378	74998	FALSE	Increased_in_Mutant
chr8:33747000-34103998	chr8	33747000	34103998	-0.0276063333333339	0.660563989094018	0.845698536173599	356998	FALSE	Decreased_in_Mutant
chr8:106422000-106673998	chr8	106422000	106673998	0.063402	0.432934932796591	0.702239394052212	251998	FALSE	Increased_in_Mutant
chrX:152898000-154001998	chrX	152898000	154001998	0.192685333333333	0.088064578761818	0.375068334443444	1103998	FALSE	Increased_in_Mutant
chr7:79923000-79997998	chr7	79923000	79997998	0.0298863333333332	0.542013875842978	0.773460639945416	74998	FALSE	Increased_in_Mutant
chr9:65682000-65861998	chr9	65682000	65861998	0.00609233333333302	0.944771481359475	0.981589979527798	179998	FALSE	Increased_in_Mutant
chr13:111426000-111761998	chr13	111426000	111761998	0.122811	0.160136600406614	0.472586103315813	335998	FALSE	Increased_in_Mutant
chr17:22656000-22919998	chr17	22656000	22919998	0.0602096666666664	0.387439556372209	0.669826127048042	263998	FALSE	Increased_in_Mutant
chr3:32739000-33800998	chr3	32739000	33800998	-0.060436	0.288314459187043	0.581010938603352	1061998	FALSE	Decreased_in_Mutant
chr1:58392000-59243998	chr1	58392000	59243998	0.127283666666667	0.013731892007014	0.224364138969234	851998	FALSE	Increased_in_Mutant
chr18:12261000-12446998	chr18	12261000	12446998	0.113701333333333	0.159229314941657	0.471307834895997	185998	FALSE	Increased_in_Mutant
