Chr	Start	End	Conc	Conc_dTAG_4hr	Conc_DMSO	Fold	p-value	FDR
chr5	134851309	134851709	5.98653999801659	4.33800028545055	6.7358916093118	-1.93604036210554	0.000203483269537706	0.00573809357802574
chr17	15998464	15998864	7.88881271526028	6.46141340530395	8.59209017918988	-1.79481005928002	0.000203487032968095	0.00573809357802574
chr10	99906546	99906946	8.60464239910834	6.90772227191003	9.36299345045148	-1.96874043692696	0.000203558628216558	0.00573809357802574
chr6	2952519	2952919	7.8674789844694	6.24428033703893	8.61197168887424	-1.92644427787826	0.000203889535647125	0.00574228068776477
chr4	8586590	8586990	6.37276954478544	4.72650497181477	7.12168906196048	-1.94081918228476	0.000204411747094521	0.00574403502728768
chr10	7756387	7756787	6.58771943661692	4.98215194853023	7.32877094780755	-1.91340729053798	0.000204689015214137	0.00574403502728768
chr5	139690043	139690443	7.26939444741447	5.59545647911062	8.02351510410404	-1.95623914884874	0.000204711983635664	0.00574403502728768
chr10	6108919	6109319	7.34130630910265	5.8807253690563	8.0520549723714	-1.81907614496198	0.000204816806678957	0.00574403502728768
chr8	140159589	140159989	7.26885916199904	5.94191775294868	7.94818167832889	-1.72030297315136	0.000205028443006603	0.00574403502728768
chr6	106975159	106975559	7.26996612899046	5.6850201968686	8.00692840941397	-1.9030546532994	0.000205046380114693	0.00574403502728768
chr15	80060677	80061077	6.20720898719255	4.28091359886097	7.00372043171642	-2.09031681611388	0.000205514989885103	0.0057447473656101
chr3	158644263	158644663	6.45031384079211	4.52504062964092	7.24667038338588	-2.08794679554196	0.000205538145071291	0.0057447473656101
chr4	39469397	39469797	8.05502249951262	6.61474851887831	8.7612238596669	-1.80402071420501	0.000206069116437605	0.0057447473656101
chr20	47274607	47275007	5.36596545302324	3.49055473392093	6.15460996553912	-2.05179683337813	0.000206446604314902	0.0057447473656101
chr17	76397973	76398373	8.36106013428463	6.61584048978646	9.12804658827287	-1.99544660464844	0.000206673911417738	0.0057447473656101
chr8	23296140	23296540	8.0140511024596	6.32511478177846	8.77094158578386	-1.96296434995639	0.000206848061761408	0.0057447473656101
chr17	37212136	37212536	5.9462224532472	4.26739715799441	6.70124942893904	-1.96128967904535	0.000206950449986779	0.0057447473656101
chr22	40348049	40348449	8.07976030211494	6.50483374361817	8.81471030289163	-1.89531629907307	0.000207125097553046	0.0057447473656101
chr1	156659951	156660351	8.73812597878253	6.99947841341538	9.50395734014274	-1.99145706724954	0.000207167884443703	0.0057447473656101
chr10	110225957	110226357	6.8975259229381	5.4284896217834	7.61014502379964	-1.82281675003072	0.000207235726113699	0.0057447473656101
chrX	41115035	41115435	6.93778573909645	5.36467650248142	7.67236894902207	-1.88951837758314	0.000207337224787566	0.0057447473656101
chr10	33330509	33330909	7.97273271688096	6.53492474456219	8.67837651111904	-1.80133186627742	0.000207368550497527	0.0057447473656101
chr16	67672700	67673100	7.74588972071972	6.11817430134132	8.49125594119186	-1.92671379810044	0.000207443635617832	0.0057447473656101
chr13	107680102	107680502	5.99812525428573	4.37566440379638	6.74247496288127	-1.92195204989559	0.000207677061489647	0.00574615785160327
chr16	3003710	3004110	7.45954924772168	5.72285645254948	8.22503584773057	-1.98919996916521	0.000207882710880293	0.00574679799603846
chr3	14402315	14402715	7.16788997069155	5.42430129004558	7.93459034730578	-1.99260278298753	0.000208361515085345	0.00575498160130899
chr11	94762217	94762617	7.53854448694894	6.18092256296954	8.22540355132721	-1.74451527235076	0.000209317941433252	0.00576623694271884
chr12	50088589	50088989	5.55802104667991	3.70233379490887	6.34352890372761	-2.05603554337011	0.000209379445619966	0.00576623694271884
chr1	240189406	240189806	6.50799132550262	4.80605870490082	7.26725449691151	-1.96877526844503	0.000209493731166388	0.00576623694271884
chr1	144077212	144077612	5.67065209333521	3.79266141309859	6.45970323935421	-2.06481991781229	0.000209501542302231	0.00576623694271884
chr3	148957663	148958063	6.83683118571791	5.17997688986096	7.58775502578425	-1.94139724777661	0.000210584396723798	0.00578589390308281
chr5	67149864	67150264	5.45535714892347	3.44954427983357	6.26354057222417	-2.10886371588909	0.00021062588212765	0.00578589390308281
chr10	102713660	102714060	6.52523164043243	4.73119443211673	7.30060759864859	-2.01860542580309	0.000210766992944262	0.00578589390308281
chr9	18824084	18824484	5.76982622227014	3.93289126537737	6.55230537542353	-2.04141939703791	0.00021126113534049	0.0057944071153885
chr19	14480013	14480413	7.04880671050091	5.10658405556112	7.84771554530688	-2.09494327131548	0.000212103789577866	0.00581245606826654
chr2	1675714	1676114	7.85490718214111	6.17843782915936	8.60949771994281	-1.95415401545317	0.0002123663010066	0.00581458932156071
chr11	66068193	66068593	7.19343735371311	5.43196835532255	7.96325335704063	-2.00288934085371	0.000212775390235383	0.00581572124503977
chr13	109147223	109147623	5.19989194640458	3.17499986848337	6.01076807715401	-2.13231652272598	0.000212777046853807	0.00581572124503977
chr3	48987826	48988226	6.84498458821057	5.08930907230888	7.61379604404534	-1.99812467486192	0.000212984364744142	0.0058163388488281
chr3	52682004	52682404	6.29591701933447	4.58200419712426	7.05734511407872	-1.97635228205994	0.000213183659948595	0.00581673648249688
chr9	21836553	21836953	5.55956489039235	3.75027784449499	6.33749423827432	-2.02471267766778	0.000213478806647338	0.00581974648043698
chr15	100869533	100869933	7.21441616989527	5.5658024073858	7.96378183112357	-1.93745521330402	0.000214245537635494	0.0058287479964243
chr3	111715912	111716312	6.9360486809051	5.19093325222399	7.70301686640204	-1.99373058146409	0.000214390309358163	0.0058287479964243
chr11	134207436	134207836	5.79213425305736	3.93737508882341	6.57749328640863	-2.05383654416992	0.000214410787265471	0.0058287479964243
chr17	75114033	75114433	8.66325161173169	6.89883846960204	9.43357629740718	-2.00366599631014	0.000214914299339546	0.0058287479964243
chr5	57434296	57434696	5.21989177577142	3.38492877525514	6.0020497697996	-2.03601218086254	0.000214918245879486	0.0058287479964243
chr1	150621484	150621884	6.12531264376801	4.33524034521615	6.90001954903857	-2.01510687405683	0.000214919694599314	0.0058287479964243
chr11	65507929	65508329	6.2136189734339	4.260925615424	7.0140873723772	-2.09768132711431	0.000215319180890788	0.0058330340529957
chr6	37314842	37315242	6.31344112992016	4.59802605591552	7.07513920003013	-1.97787739146146	0.000215698839712549	0.0058330340529957
chr21	38804984	38805384	8.23154097833908	6.64839012670153	8.9681439695334	-1.89745235551912	0.000215774049890164	0.0058330340529957
chr19	15378418	15378818	5.77763484262014	3.67238120691385	6.59941821270652	-2.16053077110967	0.000215818740170229	0.0058330340529957
chr1	41038129	41038529	5.78888736844472	4.06812274455582	6.55154413835573	-1.97303968113446	0.000216365068936009	0.00584217728274059
chr1	230167339	230167739	7.42464181234491	5.84998340062807	8.15953772785724	-1.89085476172784	0.000216540131114933	0.00584217728274059
chr3	124886385	124886785	6.43253189876435	4.52801654683966	7.22571525184906	-2.07663860144612	0.000216713661709309	0.00584217728274059
chr14	49865365	49865765	7.97088938162013	6.50653368278331	8.6824747258585	-1.81865202140684	0.000217460873062721	0.00585730582559956
chr19	46840469	46840869	8.49135421721574	6.87766527481099	9.23399709312435	-1.91641918182104	0.000217749618015231	0.00585863336916655
chr14	74804198	74804598	7.04859265148616	5.46107159064219	7.78606941362713	-1.90018337214095	0.000217882290319625	0.00585863336916655
chr12	108853988	108854388	6.60267880586441	4.73892067191205	7.38947619966321	-2.05649162317687	0.000218244754208466	0.00586206113954707
chr1	33094982	33095382	6.5331169760431	4.76454449857873	7.30415823080359	-2.00372003239055	0.000218382116959022	0.00586206113954707
chr16	352483	352883	7.54697419596324	5.73634985338195	8.32512595844047	-2.02692078601905	0.000218726350528976	0.0058663003399539
chr19	46757298	46757698	9.06840305373151	7.37447521839785	9.82620781115712	-1.9632361198678	0.00021899774124352	0.00586742422023006
chr2	226796832	226797232	7.06198334898881	5.27738103521841	7.83576369398951	-2.01314296691574	0.000219601789872891	0.00586742422023006
chr5	180090613	180091013	6.84254490425973	5.08930907230888	7.61093191803693	-1.99493906376604	0.000219603350534916	0.00586742422023006
chr10	5606844	5607244	6.70283171044375	4.99430930180122	7.46328833825158	-1.97043645609394	0.000219761182142768	0.00586742422023006
chr9	113853306	113853706	5.1501325417505	3.18870282660208	5.95189227128489	-2.09731983645535	0.000219884740635196	0.00586742422023006
chr8	19013522	19013922	7.51115361312189	5.83240726925433	8.26616597675872	-1.95412161770072	0.000220217525876076	0.00586742422023006
chr3	180358128	180358528	5.98516152860152	4.39086840345044	6.72398602795516	-1.90213227584681	0.000220221383176423	0.00586742422023006
chr2	10270522	10270922	7.66963313689363	5.86896127541709	8.44612385608978	-2.02102810308245	0.000220259009378852	0.00586742422023006
chr5	154972489	154972889	7.42328297985543	5.99625864505159	8.12647480426966	-1.79289705931132	0.000221122485863826	0.00588149206832027
chr6	125956561	125956961	8.3274594455748	6.61062877366639	9.08941161485932	-1.97601745692643	0.000221160688820504	0.00588149206832027
chr17	64965925	64966325	6.33182226328838	4.57158280869593	7.10142546819674	-2.00290926073033	0.000221735692143779	0.0058918073742879
chr7	74566727	74567127	8.19354880970692	6.56389987576478	8.93928796382596	-1.92473596415765	0.000221931997692138	0.00589196437459547
chr17	4074826	4075226	6.30933303083389	4.45385063663948	7.09480804744999	-2.04848918795575	0.00022216828532452	0.00589196437459547
chr1	38026608	38027008	8.32047604178134	6.63706147724218	9.07635075777185	-1.95641147348051	0.000222302971925538	0.00589196437459547
chr18	58399985	58400385	6.72150367133816	5.02004051913887	7.48068157277765	-1.9648066331864	0.000222813151456402	0.00590051951211751
chr2	101697353	101697753	6.57845605925514	4.87533036754714	7.33793578177302	-1.96664657172287	0.000223011116805002	0.00590079918894041
chr6	37381500	37381900	7.06358277244702	5.49388715394125	7.79747550712992	-1.88629296939584	0.000223976529709605	0.00591888249573681
chr10	125343127	125343527	6.79871089419342	5.38462186123936	7.49893164691088	-1.78072175493418	0.00022411792623456	0.00591888249573681
chr17	4980553	4980953	6.03025660259898	4.26739715799441	6.80031299572412	-2.00009974458924	0.000224258481831042	0.00591888249573681
chr19	48999754	49000154	7.19325509535544	5.47723466619653	7.95506186242916	-1.97580307092244	0.000224594149606789	0.00592277720994052
chr12	52172049	52172449	6.39300225088888	4.43355623419289	7.19446955483502	-2.09833382411207	0.000225585021440346	0.00594364083688092
chr12	120496566	120496966	6.43169055806564	4.64453834082219	7.20590334219879	-2.01095773847019	0.000225922719471079	0.00594364083688092
chr19	38044660	38045060	7.45871515606729	5.75155147652437	8.21892623519081	-1.96779085105484	0.000226367685376289	0.00594364083688092
chrX	129925645	129926045	6.62366078417015	4.98824343112931	7.37050900802284	-1.92635069008345	0.000226404668308639	0.00594364083688092
chr2	121531060	121531460	7.04189791560145	5.46233695533151	7.7777807705856	-1.89204880839964	0.00022657721278391	0.00594364083688092
chr9	35096090	35096490	7.05884342898563	5.29714387596897	7.82869931096094	-1.99950245090067	0.0002266372192292	0.00594364083688092
chr2	54522687	54523087	7.47810212477472	6.00422957458459	8.19178506751173	-1.82337078160738	0.00022670666132353	0.00594364083688092
chr10	126161257	126161657	8.85547812504038	7.33130530385364	9.57997225266032	-1.85740660196199	0.000227273281641988	0.00594536278257486
chr16	22321232	22321632	8.66180934927389	7.15936842296421	9.38168869814434	-1.84344943620605	0.000227283377195934	0.00594536278257486
chr8	10814150	10814550	6.44026711811858	4.89448623674568	7.16926705634105	-1.86902070784384	0.000227453283018963	0.00594536278257486
chr11	57493416	57493816	7.4853135698063	5.90668624035397	8.22100878457959	-1.89263549724725	0.000227712544565941	0.00594536278257486
chr2	192741814	192742214	5.75156377216733	4.06402796043837	6.50819705713853	-1.95189521517672	0.000227716439031514	0.00594536278257486
chr15	67833797	67834197	7.41969363298286	5.61806747350854	8.19634420234214	-2.02177395953378	0.000228143204184274	0.00595060891156934
chr3	172332511	172332911	6.36289677619137	4.62399333418977	7.12877322566357	-1.9854305758838	0.000228303678561927	0.00595060891156934
chr4	124712310	124712710	6.59440077571828	4.75996236920453	7.37647324668604	-2.03572762894214	0.000228484332393919	0.00595060891156934
chr2	219541564	219541964	8.2148543047574	6.37313035958696	8.9981112864263	-2.04005879088962	0.000229002261990275	0.00595376950375031
chr22	35838811	35839211	6.38661278979916	4.78319463536553	7.12724135166373	-1.9072981435887	0.000229016110633552	0.00595376950375031
chr3	39126548	39126948	7.80621354165405	6.32581012399818	8.52132621170479	-1.82773758390983	0.00022917294878983	0.00595376950375031
chr5	157366752	157367152	7.87102909955901	6.46578570429841	8.56919916618693	-1.77411168494131	0.000229708064958849	0.00596275172412141
chr14	49868197	49868597	5.89849664380708	4.01022874066384	6.6891592799672	-2.06032823053973	0.00023000477629258	0.00596553574227715
chr2	237421503	237421903	7.06352555359583	5.22560887088718	7.84616440354422	-2.03887050674853	0.000230544355436259	0.00597460915195184
chr9	121700104	121700504	6.19846842501819	4.45951372533703	6.96435390549341	-1.98411464515287	0.000230820475789457	0.00597482617071062
chr17	81309493	81309893	6.41872169902308	4.71659244739342	7.17802057496201	-1.96370644450337	0.000230932240281857	0.00597482617071062
chr22	46798596	46798996	6.85497525930797	5.05360524280599	7.63158293543023	-2.02045452582524	0.000231403435269387	0.00598210177859375
chr14	89939422	89939822	6.91202517648828	5.21156164732396	7.67102140621921	-1.9629919174657	0.00023161847837803	0.00598274899810422
chr7	105765093	105765493	7.02899065693453	5.30204257361862	7.79275036406852	-1.97966551200986	0.000232698849948664	0.00599991671224097
chr11	65915695	65916095	6.31437656780772	4.30692469392275	7.12279290811664	-2.11705289665894	0.000232775992137512	0.00599991671224097
chr3	16249332	16249732	7.14545662407861	5.65334005091525	7.86311385501574	-1.83414901196025	0.000232854772520674	0.00599991671224097
chr14	73728712	73729112	8.04989594819128	6.49464795737223	8.78084448619016	-1.87575556808436	0.000233367919832816	0.00600735560114865
chr3	14461704	14462104	8.75969024171455	7.12464216976158	9.50646762371358	-1.92461819337286	0.000233538364987083	0.00600735560114865
chr17	77331411	77331811	9.41255758728838	7.57065917956441	10.1958428485866	-2.03830313864188	0.000233715838644745	0.00600735560114865
chr3	158725465	158725865	5.88128881739066	3.82901728267841	6.69595886550922	-2.13410252049927	0.000233931779880767	0.00600800159307154
chr7	152336795	152337195	6.75348644174494	5.12094919060563	7.49978158137094	-1.92405152139313	0.000234808961559185	0.00602227163797093
chr5	1479611	1480011	6.13292473475575	4.22377464492985	6.92682115790877	-2.07143047914876	0.00023496397799344	0.00602227163797093
chr16	68972690	68973090	7.43745469801793	5.99907748855011	8.14322730086645	-1.79636407731048	0.00023506119487618	0.00602227163797093
chr3	30689024	30689424	5.75751885225334	3.68743523229166	6.5746134782522	-2.14024243149034	0.00023573027430709	0.00602699332468812
chr11	12110490	12110890	6.92428868826554	5.22526611716004	7.68302277603831	-1.9609844216452	0.000235808589261488	0.00602699332468812
