#rep1_rep2_merge_0 Stitched Peaks
#Created from /pbld/raidix/home/tpopay/GEO_data/Kang2020/interphase_H3K27ac_rep_june24/rep_merge/ROSE/TSS-2500_stitch-12500/rep1_rep2_merge_0_12.5KB_STITCHED_TSS_DISTAL_REGION_MAP.txt
#Ranked by rep1_rep2.interphase.H3K27ac.merge.bam
#Using cutoff of 13708.555 for Super-Stitched Peaks
#Created on Jul 05 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	rep1_rep2.interphase.H3K27ac.merge.bam	rep1_rep2.interphase.input.merge.bam	stitchedPeakRank	isSuper
6_rep1_rep2_merge_0.001_peak_53092_lociStitched	chr4	76737555	76758926	6	7585	13696.6739	2015.2853	2006	0
5_rep1_rep2_merge_0.001_peak_61410_lociStitched	chr6	17412465	17431675	5	6633	13510.393	1830.713	2007	0
4_rep1_rep2_merge_0.001_peak_55546_lociStitched	chr4	173179133	173192590	4	8089	13295.516	1617.5314	2008	0
2_rep1_rep2_merge_0.001_peak_66528_lociStitched	chr7	44085610	44102431	2	6963	12580.4259	906.6519	2009	0
4_rep1_rep2_merge_0.001_peak_76073_lociStitched	chr9	131657516	131679916	4	8481	13780.48	2112.32	2010	0
8_rep1_rep2_merge_0.001_peak_32838_lociStitched	chr18	77053730	77081406	8	12049	13987.4504	2324.784	2011	0
5_rep1_rep2_merge_0.001_peak_15946_lociStitched	chr12	31507698	31525649	5	7641	13608.6531	1958.4541	2012	0
1_rep1_rep2_merge_0.001_peak_31185_lociStitched	chr17	80788445	80794133	1	5689	12170.0448	521.5896	2013	0
3_rep1_rep2_merge_0.001_peak_32677_lociStitched	chr18	63867805	63883999	3	6934	13696.8852	2058.2574	2014	0
9_rep1_rep2_merge_0.001_peak_62524_lociStitched	chr6	45434091	45447965	9	9944	13542.4114	1906.2876	2015	0
2_rep1_rep2_merge_0.001_peak_6324_lociStitched	chr1	214956244	214968728	2	4788	13135.6648	1500.5768	2016	0
4_rep1_rep2_merge_0.001_peak_14100_lociStitched	chr11	101430854	101454367	4	7395	14192.4468	2558.2144	2017	0
2_rep1_rep2_merge_0.001_peak_33135_lociStitched	chr19	4372775	4393140	2	8163	12455.234	822.746	2018	0
3_rep1_rep2_merge_0.001_peak_25865_lociStitched	chr15	98718444	98736018	3	5041	13103.1744	1472.7012	2019	0
5_rep1_rep2_merge_0.001_peak_30852_lociStitched	chr17	74748575	74769728	5	10051	12543.729	915.9249	2020	0
2_rep1_rep2_merge_0.001_peak_7132_lociStitched	chr1	240027251	240033699	2	5575	12643.8832	1017.4944	2021	0
5_rep1_rep2_merge_0.001_peak_55318_lociStitched	chr4	164202878	164212848	5	4836	13747.633	2123.61	2022	0
rep1_rep2_merge_0.001_peak_26810	chr16	29820263	29826614	1	6352	12134.8557	518.2416	2023	0
2_rep1_rep2_merge_0.001_peak_5579_lociStitched	chr1	198930050	198938011	2	7884	12790.9387	1177.4319	2024	0
8_rep1_rep2_merge_0.001_peak_24957_lociStitched	chr15	68618315	68652280	8	11333	13725.2565	2116.0195	2025	0
14_rep1_rep2_merge_0.001_peak_75037_lociStitched	chr9	110104205	110153379	14	12268	16178.246	4573.182	2026	0
3_rep1_rep2_merge_0.001_peak_68498_lociStitched	chr7	128826542	128836129	3	8309	12197.5401	596.3114	2027	0
5_rep1_rep2_merge_0.001_peak_45108_lociStitched	chr22	31638034	31662768	5	7240	13277.2112	1679.4386	2028	0
6_rep1_rep2_merge_0.001_peak_58117_lociStitched	chr5	87382747	87395328	6	5643	13217.5986	1622.949	2029	0
10_rep1_rep2_merge_0.001_peak_35275_lociStitched	chr2	11687987	11711605	10	10462	13599.2444	2009.8918	2030	0
5_rep1_rep2_merge_0.001_peak_10496_lociStitched	chr10	104246500	104262043	5	6172	14260.7025	2671.8417	2031	0
2_rep1_rep2_merge_0.001_peak_41485_lociStitched	chr2	233485796	233502078	2	5148	13268.2018	1685.187	2032	0
5_rep1_rep2_merge_0.001_peak_37197_lociStitched	chr2	67866957	67880965	5	7710	12912.5744	1344.768	2033	0
3_rep1_rep2_merge_0.001_peak_72881_lociStitched	chr8	141116712	141133468	3	7135	12489.9224	924.9312	2034	0
12_rep1_rep2_merge_0.001_peak_47959_lociStitched	chr3	69865669	69891817	12	12532	14859.9084	3305.1072	2035	0
2_rep1_rep2_merge_0.001_peak_41523_lociStitched	chr2	234284598	234292536	2	7240	12369.7854	816.8202	2036	0
2_rep1_rep2_merge_0.001_peak_15260_lociStitched	chr12	6166073	6181473	2	5997	12498.64	953.26	2037	0
3_rep1_rep2_merge_0.001_peak_53307_lociStitched	chr4	84869933	84881130	3	6052	13156.475	1612.368	2038	0
2_rep1_rep2_merge_0.001_peak_34187_lociStitched	chr19	40420694	40434453	2	6288	12352.8302	815.9087	2039	0
4_rep1_rep2_merge_0.001_peak_10350_lociStitched	chr10	102340565	102347900	4	4547	12509.8425	973.3545	2040	0
4_rep1_rep2_merge_0.001_peak_68213_lociStitched	chr7	116258894	116274302	4	7469	13411.1232	1884.3984	2041	0
4_rep1_rep2_merge_0.001_peak_7202_lociStitched	chr1	241475392	241487296	4	7457	13151.5392	1628.4672	2042	0
9_rep1_rep2_merge_0.001_peak_55249_lociStitched	chr4	159389839	159418755	9	9598	13810.2816	2290.1472	2043	0
2_rep1_rep2_merge_0.001_peak_65536_lociStitched	chr7	5526178	5531750	2	5440	11788.6804	271.9136	2044	0
5_rep1_rep2_merge_0.001_peak_61245_lociStitched	chr6	14269539	14288055	5	10073	13048.2252	1534.9764	2045	0
8_rep1_rep2_merge_0.001_peak_60227_lociStitched	chr5	157505944	157521638	8	9904	13120.184	1607.0656	2046	0
4_rep1_rep2_merge_0.001_peak_59732_lociStitched	chr5	143912887	143924876	4	6343	13107.5737	1596.9348	2047	0
4_rep1_rep2_merge_0.001_peak_4478_lociStitched	chr1	156894706	156907978	4	6567	12147.8616	639.7104	2048	0
3_rep1_rep2_merge_0.001_peak_48413_lociStitched	chr3	99858571	99866423	3	6719	12558.4888	1050.5976	2049	0
4_rep1_rep2_merge_0.001_peak_15331_lociStitched	chr12	6916649	6938688	4	8132	12758.3771	1254.0191	2050	0
5_rep1_rep2_merge_0.001_peak_44606_lociStitched	chr22	19876008	19892094	5	5907	12263.9664	762.4764	2051	0
4_rep1_rep2_merge_0.001_peak_3255_lociStitched	chr1	93324528	93349470	4	7345	14356.6152	2858.3532	2052	0
7_rep1_rep2_merge_0.001_peak_32922_lociStitched	chr19	1168538	1194933	7	10353	12556.1015	1058.4395	2053	0
5_rep1_rep2_merge_0.001_peak_63763_lociStitched	chr6	116245666	116268663	5	9775	14361.6265	2883.8238	2054	0
3_rep1_rep2_merge_0.001_peak_9854_lociStitched	chr10	90959642	90970767	3	5141	13329.975	1854.5375	2055	0
1_rep1_rep2_merge_0.001_peak_49502_lociStitched	chr3	132133082	132137101	1	4020	12008.772	533.7232	2056	0
3_rep1_rep2_merge_0.001_peak_3510_lociStitched	chr1	97936923	97945964	3	6728	12647.4549	1175.33	2057	0
6_rep1_rep2_merge_0.001_peak_35137_lociStitched	chr2	9370580	9388037	6	10936	12741.8643	1274.361	2058	0
2_rep1_rep2_merge_0.001_peak_39041_lociStitched	chr2	156332120	156343349	2	5607	12734.8089	1273.3686	2059	0
3_rep1_rep2_merge_0.001_peak_66518_lociStitched	chr7	43868811	43881193	3	7393	12385.7146	924.9354	2060	0
4_rep1_rep2_merge_0.001_peak_53647_lociStitched	chr4	100287661	100300109	4	7486	12815.216	1360.5664	2061	0
2_rep1_rep2_merge_0.001_peak_54352_lociStitched	chr4	128319921	128324682	2	4599	11986.2936	534.6603	2062	0
8_rep1_rep2_merge_0.001_peak_73258_lociStitched	chr9	14204770	14223253	8	7270	13734.7173	2284.4988	2063	0
2_rep1_rep2_merge_0.001_peak_9319_lociStitched	chr10	74289592	74295711	2	5619	12473.5815	1031.6634	2064	0
1_rep1_rep2_merge_0.001_peak_2744_lociStitched	chr1	68172704	68180431	1	7728	12174.6612	741.0193	2065	0
6_rep1_rep2_merge_0.001_peak_63106_lociStitched	chr6	80535816	80548977	6	9133	13179.4254	1749.0969	2066	0
rep1_rep2_merge_0.001_peak_29408	chr17	41413391	41421599	1	8209	12189.7008	760.0608	2067	0
3_rep1_rep2_merge_0.001_peak_41154_lociStitched	chr2	224925193	224949636	3	8393	14604.6925	3175.1457	2068	0
5_rep1_rep2_merge_0.001_peak_48948_lociStitched	chr3	115061585	115074582	5	7793	13254.3406	1826.0785	2069	0
1_rep1_rep2_merge_0.001_peak_30766_lociStitched	chr17	71898282	71903947	1	5666	12194.479	770.44	2070	0
1_rep1_rep2_merge_0.001_peak_44166_lociStitched	chr21	35046182	35052484	1	6303	12038.7106	615.0752	2071	0
1_rep1_rep2_merge_0.001_peak_24965_lociStitched	chr15	68816649	68820913	1	4265	11578.892	162.8848	2072	0
3_rep1_rep2_merge_0.001_peak_45303_lociStitched	chr22	37896382	37908817	3	6008	12325.572	911.4855	2073	0
6_rep1_rep2_merge_0.001_peak_44562_lociStitched	chr22	17969293	18002144	6	7448	13406.4931	2007.1961	2074	0
7_rep1_rep2_merge_0.001_peak_4538_lociStitched	chr1	159909303	159921400	7	10548	12209.5021	815.3378	2075	0
6_rep1_rep2_merge_0.001_peak_45078_lociStitched	chr22	31229137	31245757	6	8474	12833.964	1450.926	2076	0
7_rep1_rep2_merge_0.001_peak_13879_lociStitched	chr11	88312751	88341778	7	7999	14684.7593	3303.2726	2077	0
3_rep1_rep2_merge_0.001_peak_66003_lociStitched	chr7	22717316	22731966	3	7311	12812.89	1434.235	2078	0
5_rep1_rep2_merge_0.001_peak_5518_lociStitched	chr1	198117424	198127967	5	9138	12847.6998	1473.9114	2079	0
6_rep1_rep2_merge_0.001_peak_20005_lociStitched	chr13	50070049	50085580	6	7087	13417.2309	2046.9858	2080	0
2_rep1_rep2_merge_0.001_peak_70090_lociStitched	chr8	35021868	35030579	2	6066	12473.2809	1104.5548	2081	0
4_rep1_rep2_merge_0.001_peak_62370_lociStitched	chr6	42312111	42324558	4	6896	12668.5566	1300.7115	2082	0
5_rep1_rep2_merge_0.001_peak_7401_lociStitched	chr10	597868	626490	5	6961	13191.8798	1826.0836	2083	0
10_rep1_rep2_merge_0.001_peak_12654_lociStitched	chr11	47918633	47948126	10	11249	13504.8447	2144.1411	2084	0
5_rep1_rep2_merge_0.001_peak_35150_lociStitched	chr2	9547383	9566630	5	8663	12845.4478	1487.7931	2085	0
6_rep1_rep2_merge_0.001_peak_30109_lociStitched	chr17	56142552	56187006	6	8553	15603.354	4258.6932	2086	0
5_rep1_rep2_merge_0.001_peak_56713_lociStitched	chr5	34519565	34536509	5	6946	13062.1296	1723.2048	2087	0
3_rep1_rep2_merge_0.001_peak_40904_lociStitched	chr2	218395742	218407212	3	7225	11812.953	476.005	2088	0
8_rep1_rep2_merge_0.001_peak_74558_lociStitched	chr9	94792282	94822531	8	10454	14338.026	3003.7257	2089	0
2_rep1_rep2_merge_0.001_peak_66015_lociStitched	chr7	22845677	22860804	2	6966	12827.696	1494.5476	2090	0
3_rep1_rep2_merge_0.001_peak_52424_lociStitched	chr4	40976602	40996101	3	7446	13130.6266	1799.7577	2091	0
1_rep1_rep2_merge_0.001_peak_143_lociStitched	chr1	6599527	6604754	1	5228	11655.6873	325.1194	2092	0
8_rep1_rep2_merge_0.001_peak_8795_lociStitched	chr10	60280776	60316221	8	10699	15670.2345	4345.557	2093	0
6_rep1_rep2_merge_0.001_peak_54147_lociStitched	chr4	119721579	119736945	6	8149	13454.4696	2134.3374	2094	0
13_rep1_rep2_merge_0.001_peak_73358_lociStitched	chr9	16500056	16541746	13	10707	16413.353	5102.856	2095	0
5_rep1_rep2_merge_0.001_peak_10875_lociStitched	chr10	117359527	117373169	5	9035	13706.1174	2402.3562	2096	0
6_rep1_rep2_merge_0.001_peak_47942_lociStitched	chr3	69081969	69095294	6	10290	12517.505	1216.5725	2097	0
8_rep1_rep2_merge_0.001_peak_33044_lociStitched	chr19	2577342	2628583	8	8613	13788.9531	2495.4367	2098	0
8_rep1_rep2_merge_0.001_peak_10485_lociStitched	chr10	104090346	104121851	8	7008	17230.0845	5944.9935	2099	0
9_rep1_rep2_merge_0.001_peak_15752_lociStitched	chr12	24840133	24866251	9	10124	14430.195	3152.4426	2100	0
6_rep1_rep2_merge_0.001_peak_48418_lociStitched	chr3	99894244	99910885	6	6669	13191.3207	1913.715	2101	0
7_rep1_rep2_merge_0.001_peak_10148_lociStitched	chr10	98309182	98328209	7	9906	13294.1649	2016.862	2102	0
5_rep1_rep2_merge_0.001_peak_75674_lociStitched	chr9	124694098	124711892	5	7226	13407.779	2133.5006	2103	0
2_rep1_rep2_merge_0.001_peak_1836_lociStitched	chr1	43204733	43209662	2	3841	11771.4378	498.3219	2104	0
4_rep1_rep2_merge_0.001_peak_51612_lociStitched	chr4	1871328	1878093	4	4094	11715.627	452.5785	2105	0
1_rep1_rep2_merge_0.001_peak_68764_lociStitched	chr7	136952518	136958794	1	6277	12167.2812	908.7648	2106	0
8_rep1_rep2_merge_0.001_peak_46158_lociStitched	chr3	15291531	15325873	8	9072	13908.51	2651.2024	2107	0
2_rep1_rep2_merge_0.001_peak_19615_lociStitched	chr13	37655086	37659670	2	4333	11912.4408	657.804	2108	0
2_rep1_rep2_merge_0.001_peak_45861_lociStitched	chr3	8931366	8940021	2	4736	12432.042	1184.8695	2109	0
4_rep1_rep2_merge_0.001_peak_12740_lociStitched	chr11	57761152	57780390	4	9117	13201.1156	1958.4284	2110	0
3_rep1_rep2_merge_0.001_peak_40180_lociStitched	chr2	195519828	195545374	3	7686	13355.4488	2120.318	2111	0
7_rep1_rep2_merge_0.001_peak_26225_lociStitched	chr16	4290526	4324467	7	8513	12571.7464	1347.4577	2112	0
6_rep1_rep2_merge_0.001_peak_24288_lociStitched	chr15	51981505	52022745	6	7156	14322.652	3101.248	2113	0
5_rep1_rep2_merge_0.001_peak_28674_lociStitched	chr17	17014339	17045697	5	10666	13167.2242	1947.3318	2114	0
4_rep1_rep2_merge_0.001_peak_75964_lociStitched	chr9	129550059	129577011	4	7272	12352.1016	1137.3744	2115	0
11_rep1_rep2_merge_0.001_peak_58052_lociStitched	chr5	83551765	83585718	11	10375	15866.2369	4651.561	2116	0
5_rep1_rep2_merge_0.001_peak_59627_lociStitched	chr5	142352959	142363960	5	6190	12166.0059	951.5865	2117	0
2_rep1_rep2_merge_0.001_peak_64168_lociStitched	chr6	132082696	132088233	2	5368	11958.2589	750.8172	2118	0
5_rep1_rep2_merge_0.001_peak_61994_lociStitched	chr6	33415536	33431678	5	8855	12196.8952	991.1188	2119	0
5_rep1_rep2_merge_0.001_peak_70443_lociStitched	chr8	48368502	48382401	5	7542	12436.8252	1239.7908	2120	0
5_rep1_rep2_merge_0.001_peak_7881_lociStitched	chr10	17649567	17675567	5	6778	14944.8	3759.6	2121	0
7_rep1_rep2_merge_0.001_peak_42530_lociStitched	chr20	31587868	31611430	7	8886	12431.3112	1248.786	2122	0
6_rep1_rep2_merge_0.001_peak_74896_lociStitched	chr9	107241043	107253027	6	8715	12344.7184	1167.2416	2123	0
7_rep1_rep2_merge_0.001_peak_20082_lociStitched	chr13	51619116	51645822	7	9441	13879.1082	2702.6472	2124	0
5_rep1_rep2_merge_0.001_peak_21613_lociStitched	chr14	38391119	38409504	5	5823	13485.3975	2318.3485	2125	0
5_rep1_rep2_merge_0.001_peak_28681_lociStitched	chr17	17140317	17158116	5	8253	12505.5774	1340.2647	2126	0
3_rep1_rep2_merge_0.001_peak_18513_lociStitched	chr12	111595708	111600996	3	4771	11462.2688	301.416	2127	0
2_rep1_rep2_merge_0.001_peak_7270_lociStitched	chr1	243840731	243852115	2	6669	12172.9112	1014.3144	2128	0
3_rep1_rep2_merge_0.001_peak_51247_lociStitched	chr3	188624080	188632686	3	6756	12440.8336	1284.0152	2129	0
4_rep1_rep2_merge_0.001_peak_53434_lociStitched	chr4	88598779	88614208	4	6178	12732.0108	1576.8438	2130	0
5_rep1_rep2_merge_0.001_peak_31013_lociStitched	chr17	77234937	77256968	5	6849	12390.2344	1238.1422	2131	0
9_rep1_rep2_merge_0.001_peak_24278_lociStitched	chr15	51864096	51884778	9	8626	13614.9606	2467.3626	2132	0
6_rep1_rep2_merge_0.001_peak_20810_lociStitched	chr13	98970355	98984704	6	7770	12450.6273	1307.1939	2133	0
7_rep1_rep2_merge_0.001_peak_39065_lociStitched	chr2	157172636	157195556	7	8513	14192.064	3057.528	2134	0
2_rep1_rep2_merge_0.001_peak_11312_lociStitched	chr11	1137611	1154643	2	5788	12005.8568	872.0384	2135	0
4_rep1_rep2_merge_0.001_peak_56461_lociStitched	chr5	17805080	17821378	4	6969	13057.9576	1928.0534	2136	0
1_rep1_rep2_merge_0.001_peak_13081_lociStitched	chr11	65856645	65862246	1	5602	11424.3597	295.7328	2137	0
12_rep1_rep2_merge_0.001_peak_50045_lociStitched	chr3	150062376	150115355	12	10182	16799.6409	5684.6467	2138	0
4_rep1_rep2_merge_0.001_peak_17401_lociStitched	chr12	77939027	77954175	4	7632	13210.5708	2099.5128	2139	0
6_rep1_rep2_merge_0.001_peak_59757_lociStitched	chr5	145345776	145364922	6	9012	13413.6876	2309.0076	2140	0
5_rep1_rep2_merge_0.001_peak_20738_lociStitched	chr13	97192868	97225798	5	8921	14775.691	3671.695	2141	0
3_rep1_rep2_merge_0.001_peak_43807_lociStitched	chr21	16562768	16589167	3	9500	14244.9004	3149.4007	2142	0
6_rep1_rep2_merge_0.001_peak_43667_lociStitched	chr20	62617271	62629296	6	7637	11859.055	769.6	2143	0
6_rep1_rep2_merge_0.001_peak_24168_lociStitched	chr15	48626909	48647200	6	6288	13592.9409	2503.9094	2144	0
1_rep1_rep2_merge_0.001_peak_50826_lociStitched	chr3	174438463	174442647	1	4185	11636.1224	549.3592	2145	0
9_rep1_rep2_merge_0.001_peak_68386_lociStitched	chr7	121528634	121563070	9	8324	15647.7184	4562.77	2146	0
6_rep1_rep2_merge_0.001_peak_8255_lociStitched	chr10	31938937	31962636	6	8794	13816.517	2734.8646	2147	0
2_rep1_rep2_merge_0.001_peak_40243_lociStitched	chr2	196586429	196602596	2	7550	12689.4783	1618.3167	2148	0
1_rep1_rep2_merge_0.001_peak_6726_lociStitched	chr1	225422745	225429367	1	6623	11660.6798	590.0202	2149	0
2_rep1_rep2_merge_0.001_peak_72078_lociStitched	chr8	121317526	121325635	2	5630	12290.0004	1220.4045	2150	0
6_rep1_rep2_merge_0.001_peak_73832_lociStitched	chr9	36566331	36586380	6	8282	12564.7083	1499.6652	2151	0
8_rep1_rep2_merge_0.001_peak_77711_lociStitched	chrX	110381759	110416800	8	10695	14766.2774	3707.3378	2152	0
1_rep1_rep2_merge_0.001_peak_40748_lociStitched	chr2	215430606	215438704	1	8099	11904.8698	847.8606	2153	0
3_rep1_rep2_merge_0.001_peak_34640_lociStitched	chr19	47648218	47665085	3	7273	11924.969	868.6505	2154	0
4_rep1_rep2_merge_0.001_peak_65081_lociStitched	chr6	156774363	156782985	4	7619	11825.9352	774.2556	2155	0
10_rep1_rep2_merge_0.001_peak_1757_lociStitched	chr1	41482093	41500933	10	10430	11927.604	881.712	2156	0
7_rep1_rep2_merge_0.001_peak_76004_lociStitched	chr9	130110777	130151459	7	8353	13868.4938	2827.399	2157	0
9_rep1_rep2_merge_0.001_peak_8516_lociStitched	chr10	43801363	43823246	9	9577	13418.6556	2378.6821	2158	0
6_rep1_rep2_merge_0.001_peak_21788_lociStitched	chr14	50761808	50776729	6	7823	12811.1706	1772.6148	2159	0
4_rep1_rep2_merge_0.001_peak_37528_lociStitched	chr2	74834469	74851250	4	7385	12275.3015	1246.8283	2160	0
2_rep1_rep2_merge_0.001_peak_83_lociStitched	chr1	2449514	2454578	2	4903	11096.7432	80.5176	2161	0
2_rep1_rep2_merge_0.001_peak_53071_lociStitched	chr4	76585089	76592485	2	5465	11982.2596	972.574	2162	0
2_rep1_rep2_merge_0.001_peak_60371_lociStitched	chr5	167688888	167701201	2	4693	12141.8493	1145.109	2163	0
2_rep1_rep2_merge_0.001_peak_20571_lociStitched	chr13	84429256	84439249	2	5991	12416.3025	1424.0025	2164	0
2_rep1_rep2_merge_0.001_peak_11125_lociStitched	chr10	125081809	125086332	2	4205	11450.4268	464.0598	2165	0
5_rep1_rep2_merge_0.001_peak_60787_lociStitched	chr6	1476773	1487632	5	8634	12021.9989	1035.9486	2166	0
7_rep1_rep2_merge_0.001_peak_3423_lociStitched	chr1	94848253	94885027	7	9380	14477.9238	3497.2074	2167	0
3_rep1_rep2_merge_0.001_peak_46390_lociStitched	chr3	24144756	24157356	3	3988	12525.66	1546.02	2168	0
6_rep1_rep2_merge_0.001_peak_26999_lociStitched	chr16	50182792	50209387	6	10987	13475.6865	2497.2705	2169	0
3_rep1_rep2_merge_0.001_peak_9639_lociStitched	chr10	80194171	80208346	3	5972	12359.1825	1383.48	2170	0
3_rep1_rep2_merge_0.001_peak_61002_lociStitched	chr6	8079946	8086933	3	6387	11959.6479	988.6605	2171	0
5_rep1_rep2_merge_0.001_peak_48172_lociStitched	chr3	86786335	86802615	5	6182	13354.484	2407.812	2172	0
5_rep1_rep2_merge_0.001_peak_74155_lociStitched	chr9	77706950	77718831	5	9776	12141.1939	1195.2286	2173	0
6_rep1_rep2_merge_0.001_peak_12256_lociStitched	chr11	33369089	33383760	6	8147	12146.1209	1204.4891	2174	0
4_rep1_rep2_merge_0.001_peak_45968_lociStitched	chr3	11235619	11247170	4	6218	12014.1951	1073.0879	2175	0
1_rep1_rep2_merge_0.001_peak_52596_lociStitched	chr4	53098369	53103256	1	4888	11548.9584	613.8072	2176	0
3_rep1_rep2_merge_0.001_peak_55924_lociStitched	chr4	185304015	185319111	3	5036	12460.2384	1526.2056	2177	0
3_rep1_rep2_merge_0.001_peak_75942_lociStitched	chr9	129166621	129177473	3	6798	11741.864	816.0704	2178	0
3_rep1_rep2_merge_0.001_peak_74941_lociStitched	chr9	108466926	108479199	3	9104	12218.9988	1299.7107	2179	0
5_rep1_rep2_merge_0.001_peak_1970_lociStitched	chr1	45869117	45893626	5	8117	13791.2143	2874.9057	2180	0
4_rep1_rep2_merge_0.001_peak_15194_lociStitched	chr12	2243749	2270575	4	8117	12745.0326	1840.2636	2181	0
2_rep1_rep2_merge_0.001_peak_39279_lociStitched	chr2	162232869	162246509	2	5333	12634.732	1732.28	2182	0
5_rep1_rep2_merge_0.001_peak_69800_lociStitched	chr8	25375331	25394842	5	8875	12600.2038	1699.4081	2183	0
9_rep1_rep2_merge_0.001_peak_27731_lociStitched	chr16	81481562	81495022	9	9415	11912.1	1018.922	2184	0
7_rep1_rep2_merge_0.001_peak_24567_lociStitched	chr15	62443640	62473351	7	8514	13147.1175	2255.0649	2185	0
10_rep1_rep2_merge_0.001_peak_74203_lociStitched	chr9	78589791	78621532	10	9215	14708.7794	3824.7905	2186	0
4_rep1_rep2_merge_0.001_peak_13368_lociStitched	chr11	71286339	71302951	4	6374	12409.164	1526.6428	2187	0
1_rep1_rep2_merge_0.001_peak_31020_lociStitched	chr17	77283905	77288939	1	5035	11145.276	264.285	2188	0
4_rep1_rep2_merge_0.001_peak_59323_lociStitched	chr5	137141058	137148643	4	6694	11768.886	889.7205	2189	0
6_rep1_rep2_merge_0.001_peak_13444_lociStitched	chr11	73312843	73335568	6	10712	11946.5325	1070.3475	2190	0
2_rep1_rep2_merge_0.001_peak_48467_lociStitched	chr3	101034522	101043783	2	6411	12055.9698	1181.7036	2191	0
8_rep1_rep2_merge_0.001_peak_75443_lociStitched	chr9	116190068	116209665	8	11898	13014.3677	2145.8715	2192	0
2_rep1_rep2_merge_0.001_peak_12848_lociStitched	chr11	61963654	61974197	2	7819	11520.3361	652.6117	2193	0
3_rep1_rep2_merge_0.001_peak_29558_lociStitched	chr17	43456735	43470376	3	4480	11770.8189	905.7624	2194	0
2_rep1_rep2_merge_0.001_peak_29733_lociStitched	chr17	45368601	45376254	2	6022	11469.5511	604.587	2195	0
2_rep1_rep2_merge_0.001_peak_14755_lociStitched	chr11	124745957	124755532	2	8647	11444.9975	582.16	2196	0
2_rep1_rep2_merge_0.001_peak_43428_lociStitched	chr20	53769248	53776722	2	4853	11453.905	593.4356	2197	0
10_rep1_rep2_merge_0.001_peak_51310_lociStitched	chr3	190048552	190079066	10	7752	14631.463	3774.5818	2198	0
3_rep1_rep2_merge_0.001_peak_69634_lociStitched	chr8	22440135	22454541	3	6546	12397.8036	1541.442	2199	0
9_rep1_rep2_merge_0.001_peak_37393_lociStitched	chr2	71878873	71891340	9	10970	11900.9982	1044.7346	2200	0
6_rep1_rep2_merge_0.001_peak_35175_lociStitched	chr2	9740410	9771666	6	5690	12733.6944	1881.6112	2201	0
6_rep1_rep2_merge_0.001_peak_25415_lociStitched	chr15	78979406	79006038	6	7785	12298.6576	1448.7808	2202	0
11_rep1_rep2_merge_0.001_peak_48380_lociStitched	chr3	99699053	99723898	11	9904	14116.929	3269.602	2203	0
7_rep1_rep2_merge_0.001_peak_38266_lociStitched	chr2	113872439	113895047	7	9357	13001.8608	2154.5424	2204	0
2_rep1_rep2_merge_0.001_peak_19669_lociStitched	chr13	41058792	41065970	2	6908	11639.127	792.4512	2205	0
10_rep1_rep2_merge_0.001_peak_44704_lociStitched	chr22	23215457	23246358	10	8039	12814.6447	1968.3937	2206	0
3_rep1_rep2_merge_0.001_peak_72897_lociStitched	chr8	142662367	142678070	3	7557	11526.002	684.6508	2207	0
6_rep1_rep2_merge_0.001_peak_4737_lociStitched	chr1	165826988	165857596	6	8081	13473.6416	2635.3488	2208	0
8_rep1_rep2_merge_0.001_peak_20513_lociStitched	chr13	80030001	80050615	8	8636	13452.6964	2615.9166	2209	0
3_rep1_rep2_merge_0.001_peak_47021_lociStitched	chr3	42649992	42656902	3	6496	11266.755	431.184	2210	0
