GROUP	chr1	x1	x2	chr2	y1	y2	ctrl_merge	mut_merge
clust3	chr19	53240000	53250000	chr19	53360000	53370000	778.888933817546	677.0483366648357
clust3	chr19	3790000	3800000	chr19	3980000	3990000	568.5594536463419	494.75018612543766
clust3	chr19	57070000	57080000	chr19	57120000	57130000	1425.6484661102263	1330.5096588134766
clust3	chr19	43430000	43440000	chr19	43480000	43490000	1197.9755992889416	1045.8054935137422
clust3	chr19	38250000	38260000	chr19	38320000	38330000	924.6969048182158	791.1492007573446
clust3	chr19	10800000	10810000	chr19	10870000	10880000	927.2268187204994	809.7112652460733
clust3	chr19	23370000	23380000	chr19	23520000	23530000	552.3671935399374	495.56913900375366
clust3	chr19	53030000	53040000	chr19	53140000	53150000	673.3187011082968	582.7095282872516
clust3	chr19	23860000	23870000	chr19	23950000	23960000	819.229065577189	765.3263041178387
clust3	chr19	21650000	21660000	chr19	21730000	21740000	697.5367933909097	647.3064533869427
clust3	chr19	4330000	4340000	chr19	4410000	4420000	898.0612634023029	840.6466515858966
clust3	chr19	53400000	53410000	chr19	53450000	53460000	1146.1898320515922	1038.2981001536052
clust3	chr19	45300000	45310000	chr19	45360000	45370000	1007.899060567221	881.595739364624
clust3	chr19	46760000	46770000	chr19	46990000	47000000	470.7705133756001	422.7091244061789
clust3	chr19	36810000	36820000	chr19	36920000	36930000	599.5681227842966	527.8856523831683
clust3	chr19	6490000	6500000	chr19	6540000	6550000	1426.04895559947	1341.89766518275
clust3	chr19	37990000	38000000	chr19	38050000	38060000	939.9329303105668	864.011642138163
clust3	chr19	23540000	23550000	chr19	23680000	23690000	501.2251308759053	426.3363361358643
clust3	chr19	22330000	22340000	chr19	22550000	22560000	363.0959881941477	339.74624395370466
clust3	chr19	7260000	7270000	chr19	7410000	7420000	784.7204033533734	710.9800650278727
clust3	chr19	40340000	40350000	chr19	40390000	40400000	1030.7650531132997	888.6364280382794
clust3	chr19	37080000	37090000	chr19	37170000	37180000	920.1128657658886	820.5309906005856
clust3	chr19	10330000	10340000	chr19	10480000	10490000	959.0159613291412	872.057248433431
clust3	chr19	9910000	9920000	chr19	9990000	10000000	713.5011520385743	641.52330493927
clust3	chr19	8890000	8900000	chr19	8940000	8950000	1230.2563877105702	1082.483509699504
clust3	chr19	46300000	46310000	chr19	46360000	46370000	882.2306741078695	788.8576412200929
clust3	chr19	34660000	34670000	chr19	34770000	34780000	641.4303135871891	558.1715661684674
clust3	chr19	43400000	43410000	chr19	43470000	43480000	710.4596546490988	609.4590791066487
clust3	chr19	37520000	37530000	chr19	37570000	37580000	1030.922846794128	948.6847976048786
clust3	chr19	45810000	45820000	chr19	46010000	46020000	717.314412911733	636.4070727030437
clust3	chr19	29100000	29110000	chr19	29250000	29260000	494.3920912742617	417.87263377507566
clust3	chr19	12510000	12520000	chr19	12820000	12830000	577.039722363154	501.8420813083647
clust3	chr19	4750000	4760000	chr19	4850000	4860000	708.3944915135704	660.9116951624554
clust3	chr19	60890000	60900000	chr19	60940000	60950000	1249.964031219483	1082.4539388020833
clust3	chr19	9980000	9990000	chr19	10180000	10190000	448.59094111124665	381.14373064041166
clust3	chr19	23550000	23560000	chr19	23750000	23760000	402.9452802340186	357.378434340159
clust3	chr19	34240000	34250000	chr19	34660000	34670000	254.2241427103677	215.92938705285368
clust3	chr19	10000000	10010000	chr19	10200000	10210000	503.4714172681173	429.92945782343537
clust3	chr19	44370000	44380000	chr19	44530000	44540000	391.5388673941297	356.743146578471
clust3	chr19	21370000	21380000	chr19	21560000	21570000	392.598792473475	345.08281938234967
clust3	chr19	53760000	53770000	chr19	55060000	55070000	278.93452183405526	239.21625665823603
clust3	chr19	45430000	45440000	chr19	45540000	45550000	514.8679652214054	461.8303718566896
clust3	chr19	20790000	20800000	chr19	21560000	21570000	357.7212168375649	317.77467167377466
clust3	chr2	79370000	79380000	chr2	79490000	79500000	863.8169740041084	795.2632958094276
clust3	chr2	152690000	152700000	chr2	152830000	152840000	991.529956181842	926.365705808004
clust3	chr2	136140000	136150000	chr2	136440000	136450000	867.6288173993426	761.197913487752
clust3	chr2	71980000	71990000	chr2	72030000	72040000	1380.7515242894467	1300.6505813598667
clust3	chr2	127160000	127170000	chr2	127210000	127220000	1162.062583287557	1080.0724970499666
clust3	chr2	79400000	79410000	chr2	79450000	79460000	1448.13100465139	1314.5402781168634
clust3	chr2	79370000	79380000	chr2	79450000	79460000	928.6737349828096	811.1023305257163
clust3	chr2	152770000	152780000	chr2	152820000	152830000	1364.2394596735633	1264.95946629842
clust3	chr2	139310000	139320000	chr2	139360000	139370000	1178.2083123524983	1013.8962669372536
clust3	chr2	129540000	129550000	chr2	129590000	129600000	1357.8957176208498	1268.2245089213068
clust3	chr2	154540000	154550000	chr2	154610000	154620000	787.3299830754596	730.4022830327353
clust3	chr2	154410000	154420000	chr2	154540000	154550000	813.484428882599	737.069070180257
clust3	chr2	49620000	49630000	chr2	49670000	49680000	1218.4151601791382	1150.52352968852
clust3	chr2	148680000	148690000	chr2	148730000	148740000	1171.7107426325474	1018.7859764099128
clust3	chr2	109900000	109910000	chr2	110200000	110210000	765.96763753891	678.6381449699403
clust3	chr2	181720000	181730000	chr2	181860000	181870000	740.3742019335428	697.6682362556458
clust3	chr2	94240000	94250000	chr2	94290000	94300000	1287.33248567581	1194.6850201288864
clust3	chr2	35540000	35550000	chr2	35900000	35910000	691.4806076685587	651.3819737434387
clust3	chr2	119290000	119300000	chr2	119410000	119420000	859.0472272237143	759.5462436676024
clust3	chr2	92290000	92300000	chr2	92430000	92440000	551.8875935872394	472.5767469406126
clust3	chr2	54440000	54450000	chr2	54550000	54560000	801.992645104726	728.4890575408932
clust3	chr2	52470000	52480000	chr2	52550000	52560000	1216.7614059448233	1125.2214082082098
clust3	chr2	90480000	90490000	chr2	90570000	90580000	934.708030700682	866.0628980000814
clust3	chr2	49450000	49460000	chr2	49620000	49630000	509.4832503000897	454.8819456100466
clust3	chr2	154700000	154710000	chr2	154940000	154950000	501.7640074094136	435.4565936724344
clust3	chr2	118740000	118750000	chr2	118790000	118800000	1075.6805938084915	983.2016452153512
clust3	chr2	90470000	90480000	chr2	90670000	90680000	558.2922037442527	518.7104857762656
clust3	chr2	134680000	134690000	chr2	135320000	135330000	636.8166348139447	561.7877855300902
clust3	chr2	112260000	112270000	chr2	112360000	112370000	673.0530290603641	607.8498233159384
clust3	chr2	170510000	170520000	chr2	170870000	170880000	582.7894679705304	529.7003083229064
clust3	chr2	152910000	152920000	chr2	153140000	153150000	481.5835647583006	445.455648422241
clust3	chr2	143210000	143220000	chr2	143540000	143550000	386.9547675450642	329.52094602584833
clust3	chr2	118480000	118490000	chr2	118540000	118550000	826.5483690897623	763.8750133514403
clust3	chr2	156870000	156880000	chr2	157070000	157080000	540.9957766532899	509.7271038691204
clust3	chr2	127460000	127470000	chr2	127550000	127560000	867.7467432022094	819.860551516215
clust3	chr2	75600000	75610000	chr2	75780000	75790000	818.3208001454669	754.8533929189043
clust3	chr2	136300000	136310000	chr2	136380000	136390000	706.6966956456499	646.60968430837
clust3	chr2	120960000	120970000	chr2	121010000	121020000	1263.758588155113	1134.78529548645
clust3	chr2	125030000	125040000	chr2	125120000	125130000	525.6597808202107	460.5534272193909
clust3	chr2	129500000	129510000	chr2	129590000	129600000	810.0576273600259	745.3124562899274
clust3	chr2	128120000	128130000	chr2	128170000	128180000	940.7869591712956	843.5700403849283
clust3	chr2	112370000	112380000	chr2	112450000	112460000	860.1632668177286	777.8052492141724
clust3	chr2	109920000	109930000	chr2	110010000	110020000	918.1603914896629	834.2121280034384
clust3	chr2	172990000	173000000	chr2	173080000	173090000	604.5018347104391	548.972531080246
clust3	chr2	132260000	132270000	chr2	132310000	132320000	932.572898070018	853.4421860376997
clust3	chr2	105250000	105260000	chr2	105420000	105430000	535.5715947151183	487.0002756118774
clust3	chr2	149350000	149360000	chr2	150090000	150100000	495.8810024261477	463.1381934483847
clust3	chr2	127450000	127460000	chr2	127500000	127510000	973.023942311606	902.1329118410746
clust3	chr2	55430000	55440000	chr2	55480000	55490000	1165.4902699788397	1062.8947998682663
clust3	chr2	124100000	124110000	chr2	125190000	125200000	513.7332034111023	463.3855368296303
clust3	chr2	58050000	58060000	chr2	58190000	58200000	633.4554287592566	536.4243946075441
clust3	chr2	52420000	52430000	chr2	52590000	52600000	784.4677092234293	715.8882242838544
clust3	chr2	20960000	20970000	chr2	21180000	21190000	527.9461572964987	449.92638206481934
clust3	chr2	136480000	136490000	chr2	136590000	136600000	570.3892868359884	508.6010058720906
clust3	chr2	130830000	130840000	chr2	130900000	130910000	783.4316794077554	720.785764058431
clust3	chr2	120170000	120180000	chr2	120280000	120290000	837.3848667144775	773.871924082438
clust3	chr2	119970000	119980000	chr2	120070000	120080000	643.103973388672	561.2519102096556
clust3	chr2	92950000	92960000	chr2	93050000	93060000	672.0663234392804	617.9870936075846
clust3	chr2	78040000	78050000	chr2	78870000	78880000	443.175930460294	402.158838192622
clust3	chr2	3280000	3290000	chr2	3330000	3340000	997.1628518104548	849.2466510136919
clust3	chr2	20960000	20970000	chr2	21090000	21100000	468.83565465609234	398.7765374183653
clust3	chr2	129130000	129140000	chr2	129190000	129200000	782.0145279566444	702.182264328003
clust3	chr2	83620000	83630000	chr2	83770000	83780000	659.9968681335446	618.9294498761493
clust3	chr2	151490000	151500000	chr2	151540000	151550000	795.249834060669	735.7145884831747
clust3	chr2	131090000	131100000	chr2	131410000	131420000	400.330274105072	360.0857865015667
clust3	chr2	33820000	33830000	chr2	33970000	33980000	422.847666899363	384.6478854020437
clust3	chr2	6220000	6230000	chr2	6320000	6330000	749.333377202352	692.3971710205079
clust3	chr2	129500000	129510000	chr2	129870000	129880000	385.7279953161877	337.91880933443736
clust3	chr2	127890000	127900000	chr2	128390000	128400000	691.172742843628	599.9302088419594
clust3	chr2	136150000	136160000	chr2	136380000	136390000	505.1989677747094	450.3691199620564
clust3	chr2	93330000	93340000	chr2	93410000	93420000	641.885806083679	602.0024166107177
clust3	chr2	56110000	56120000	chr2	57910000	57920000	324.0411175290743	279.961925705274
clust3	chr2	170110000	170120000	chr2	170500000	170510000	179.45615533987666	151.777769287427
clust3	chr2	131980000	131990000	chr2	132110000	132120000	531.5508518218993	482.103676954905
clust3	chr2	128120000	128130000	chr2	128240000	128250000	511.5410782496133	469.8235654830933
clust3	chr2	62040000	62050000	chr2	62130000	62140000	627.9267997741699	569.5156183242799
clust3	chr2	136480000	136490000	chr2	136880000	136890000	485.7263679504397	418.09664090474433
clust3	chr2	116900000	116910000	chr2	116970000	116980000	636.638045946757	576.3447240193686
clust3	chr2	18390000	18400000	chr2	18670000	18680000	336.25038250287366	284.42409006754565
clust3	chr2	18020000	18030000	chr2	18340000	18350000	379.0786363283793	351.15758228302
clust3	chr2	162920000	162930000	chr2	163010000	163020000	457.3002311388654	422.6881850560506
clust3	chr2	116970000	116980000	chr2	117170000	117180000	420.6058365503947	377.819326877594
clust3	chr2	101900000	101910000	chr2	102190000	102200000	308.195986111959	281.3984176317853
clust3	chr2	78330000	78340000	chr2	78870000	78880000	295.9291645685833	273.846198240916
clust3	chr2	57830000	57840000	chr2	57900000	57910000	745.7517407735187	639.5903881390888
clust3	chr2	14150000	14160000	chr2	14290000	14300000	648.636513551076	572.6513554255166
clust3	chr2	108870000	108880000	chr2	109690000	109700000	341.1986701488497	302.20379527409864
clust3	chr2	96330000	96340000	chr2	96580000	96590000	360.59470319747896	304.82848183314
clust3	chr2	133110000	133120000	chr2	134480000	134490000	221.6976133187613	190.279812614123
clust3	chr2	47490000	47500000	chr2	48880000	48890000	253.04530787467965	221.74801659584068
clust3	chr2	26640000	26650000	chr2	27030000	27040000	254.12592045466096	234.80018560091665
clust3	chr2	23070000	23080000	chr2	23150000	23160000	509.73136043548567	467.18722597757966
clust3	chr2	20890000	20900000	chr2	21260000	21270000	344.377854824066	296.75414029757167
clust3	chr2	110980000	110990000	chr2	111050000	111060000	830.0005429585773	724.4029111862183
clust3	chr2	105680000	105690000	chr2	106190000	106200000	223.4478801488877	199.9595421950023
clust3	chr2	14040000	14050000	chr2	14700000	14710000	249.084582090378	211.20295083522765
clust3	chrX	13230000	13240000	chrX	13280000	13290000	365.1228726704917	339.585926135381
clust3	chrX	136230000	136240000	chrX	136300000	136310000	356.4386445681257	330.023135105769
clust3	chrX	56420000	56430000	chrX	56490000	56500000	307.2604068120324	286.24827730655664
clust3	chrX	157460000	157470000	chrX	157640000	157650000	154.420102198919	137.26893675327332
clust3	chrX	136740000	136750000	chrX	136820000	136830000	177.109247962634	157.0307690302533
clust3	chrX	105390000	105400000	chrX	105580000	105590000	98.16568607091892	84.8135400613149
clust3	chrX	99800000	99810000	chrX	100480000	100490000	128.34010473887133	116.20616920789064
clust3	chrX	74110000	74120000	chrX	74410000	74420000	99.18413923184092	89.1106165448826
clust3	chrX	59190000	59200000	chrX	60020000	60030000	131.22277313470832	119.27993039290114
clust3	chrX	53000000	53010000	chrX	53250000	53260000	176.121000568072	152.42706867059064
clust3	chrX	20020000	20030000	chrX	20330000	20340000	155.93918148676565	137.18548417091367
clust3	chrX	101800000	101810000	chrX	102060000	102070000	152.19091790914533	137.77942554155968
clust3	chr3	107090000	107100000	chr3	107180000	107190000	1002.350386619568	941.6259047190356
clust3	chr3	103390000	103400000	chr3	103730000	103740000	638.0533860524494	595.799468199412
clust3	chr3	14870000	14880000	chr3	15190000	15200000	948.3712577819806	873.9301592508954
clust3	chr3	9710000	9720000	chr3	9940000	9950000	768.2929588953657	720.5848477681474
clust3	chr3	137860000	137870000	chr3	137910000	137920000	884.075474103292	834.4293390909829
clust3	chr3	31140000	31150000	chr3	31600000	31610000	644.4540503819784	562.4225641886393
clust3	chr3	106020000	106030000	chr3	106130000	106140000	438.584456284841	402.5295817057293
clust3	chr3	51700000	51710000	chr3	52100000	52110000	399.545068105062	353.039397716522
clust3	chr3	106120000	106130000	chr3	106300000	106310000	349.61010169982904	306.70208772023534
clust3	chr3	104590000	104600000	chr3	104640000	104650000	1127.0368731816611	988.939034779868
clust3	chr3	52100000	52110000	chr3	52190000	52200000	565.6686844825743	510.2841169039407
clust3	chr3	69810000	69820000	chr3	69860000	69870000	1098.380407651263	941.8453149795528
clust3	chr3	122170000	122180000	chr3	122240000	122250000	836.8483435312907	725.3343661626177
clust3	chr3	121240000	121250000	chr3	121290000	121300000	946.3126389185596	862.4220813115438
clust3	chr3	104540000	104550000	chr3	104670000	104680000	875.028408050537	796.1030486424764
clust3	chr3	96980000	96990000	chr3	97070000	97080000	633.312334537506	562.1399572690331
clust3	chr3	36210000	36220000	chr3	36490000	36500000	486.0709425608316	426.4943566322327
clust3	chr3	104540000	104550000	chr3	104640000	104650000	824.0960419972736	760.739499092102
clust3	chr3	78950000	78960000	chr3	79190000	79200000	398.8503630161287	359.09867248932505
clust3	chr3	86840000	86850000	chr3	86910000	86920000	805.5292819341024	700.0711196263629
clust3	chr3	38250000	38260000	chr3	38850000	38860000	556.554736773173	506.5216013590496
clust3	chr3	51650000	51660000	chr3	52240000	52250000	375.45738091071433	337.0051097869873
clust3	chr3	19560000	19570000	chr3	19890000	19900000	486.7487160364787	426.4468406041466
clust3	chr3	123690000	123700000	chr3	124270000	124280000	502.8941472371419	461.9773203531904
clust3	chr3	108200000	108210000	chr3	108250000	108260000	885.408505121867	835.2596610387167
clust3	chr3	37630000	37640000	chr3	37720000	37730000	544.3916881879171	490.243704954783
