chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness
chr15	51610000	-2.2734118370571146	2.3811918294409593	3.0884443596747277	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	54290000	2.497383868700177	2.0499945872526433	1.2614631950679094	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr15	54900000	-3.4174703992397757	1.8009476346694846	2.868536271819071	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	57690000	5.597009660201885	3.33621095654255	1.5721229454983503	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	57700000	5.048281167943682	3.280174984314878	1.6883634563588377	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	58770000	2.777635050663222	3.1784705743934873	2.2992178408494572	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	59280000	-4.570807273224002	1.1026730211193128	2.533801878774436	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr15	59650000	3.226039693596484	2.506997663889549	1.4887492209283444	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr15	66290000	-4.594778217036958	3.299959857517841	4.733144754627605	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	67050000	-3.901434756410244	2.950376744537753	4.166927771685571	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	67910000	5.342934955515342	4.274725881121983	2.5880079007531394	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr15	68370000	6.486519458835641	4.091120259703551	2.0461142455410526	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	71950000	-6.589249955795336	1.209394186117826	3.273446889634995	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr15	72430000	-3.728225040633647	3.693535308782781	4.853902216812503	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	73200000	-2.407586298471233	2.407951698170831	3.1572284658310887	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	73310000	2.1704136928424105	2.8792040885287187	2.1911819662996463	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	74880000	-2.1672140622744807	1.8642519935711	2.5394754877963535	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	76970000	-2.67883041536939	1.9636998621251536	2.799171072302503	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	77840000	-2.159350437775918	3.3436082275841095	4.012686377119181	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	81150000	-3.931926783345316	4.179040787855417	5.402102071026918	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	81730000	2.622243645495931	5.448094576145327	4.611944853776858	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr15	82140000	4.129756195939515	3.1705068028694887	1.867110959657538	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	83390000	-2.461694595790067	1.62167143312962	2.3898772087352778	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	85000000	-2.7249629799100115	0.8344255747583	1.6871766666348218	Differential	Matrix 2	Merge	TRUE	FALSE	Control_only
chr15	85720000	2.9141334179890412	3.5574372952820648	2.6344224463680135	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	85790000	-3.4611899949771487	1.660477327934732	2.7421301715232977	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	85810000	2.174780224893897	3.4811571568857147	2.790268451784573	Differential	Matrix 1	Strength Change	FALSE	TRUE	Mutant_only
chr15	88540000	2.2985494000680187	3.2846133840302127	2.555386777318164	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	89660000	4.914325101993728	2.460772831862833	0.9130210646549356	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr15	91050000	-2.2503555363684224	3.1677991800137217	3.8658629579422334	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	94670000	-3.034250701647364	2.5983340426870707	3.5437231988585127	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	94770000	3.3943646906616576	3.0606533459751164	1.988224339897262	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	98510000	2.6694758678587966	3.318528173856216	2.4728569147290393	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	99000000	2.79024948277983	5.102542857432403	4.214548627975603	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr15	100230000	7.130300216488712	4.3620697298694	2.114434764847128	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	101340000	-19.548016156962337	-0.9091488485529464	5.225360745491074	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr15	102750000	-2.430320000672674	3.482782956949039	4.236518694535397	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	103180000	-2.060368070502402	3.154115832974458	3.792614214838314	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr16	3130000	9.862360378235287	2.0437023304892756	-1.1457983367092412	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr16	3230000	-28.679708562830076	1.4562081530920552	10.700511177989677	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr16	3650000	-2.005121940099319	1.7834126430270267	2.422732478370294	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only
chr16	4680000	2.4154791251189756	4.418487841461588	3.6210345731054354	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	8500000	-6.367797017511197	1.1660496469138937	3.2150729695684466	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr16	8680000	-2.3284352954968406	2.734366706317077	3.474015631199072	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	10780000	2.4225645594361156	2.8633178308729827	2.070042937909625	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	12340000	-2.3403269912826348	2.635302571834114	3.3791987828356698	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr16	12470000	-2.419946867001484	2.329144991872209	3.0999942784046493	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr16	13350000	2.149671706339183	3.4711382728675177	2.7633559939026435	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	14570000	3.269581334906529	2.834148879486788	1.7677983642079969	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	16360000	2.410008247547614	3.21244016282322	2.4217641357683277	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	16560000	2.7323644755633354	2.782821368617743	1.8899581519925297	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	19940000	-2.085782738028015	3.197430535988321	3.856889666232772	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr16	20300000	-5.179530744632869	1.7200016526578494	3.3834591034450137	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	20550000	2.1626201232028617	4.126218072188217	3.411536719023433	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	23080000	-3.9488459132038	2.7985739619323233	4.060603390213904	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	30170000	2.7886402619177777	2.651479587417407	1.741011066663307	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	30490000	2.4978659797955203	3.950110512383513	3.128030885818068	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	32580000	-3.437058148656686	3.689833661017407	4.783086704944602	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr16	33950000	3.39626732647923	5.3313172953064525	4.213726555529695	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	34530000	-2.6519636519826464	1.773996622373556	2.6219879691945156	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	37390000	-2.4811658141746453	2.554610752039288	3.3442685051735337	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	37690000	2.4265150930153947	3.880904922593617	3.0821264539442317	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	38410000	-2.8926961115020697	2.403771582896455	3.326791278893118	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	38720000	3.450240757268032	4.146467574646277	3.0163927998304185	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	41530000	4.372655977027653	3.241776016430963	1.8179455106535864	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	41860000	-3.11036016338281	2.0670753742729993	3.061699851980128	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	46650000	-2.9429706821701647	2.1856601444505315	3.125801935164844	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	46980000	3.066028883467059	2.7529204561276424	1.7525613718685429	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	48310000	2.652749246833981	3.2944712673346896	2.425160595835657	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	52960000	3.500426118568923	2.7692919443743964	1.6287542978303224	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	53830000	5.412034783789277	2.9802251516154685	1.2222404018224826	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr16	57590000	2.9448315944406693	2.4162453137036617	1.456376526425056	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr16	63460000	3.850728452206744	3.0284500944914425	1.7738487739304465	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	64400000	3.9138863592622473	2.5552768326317032	1.2822711933269215	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr16	64810000	2.3908288229897003	2.144564539181835	1.3645130283837368	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr16	67410000	3.9822808273329686	3.136165924940565	1.8386859946497571	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	67630000	2.5984942839802643	5.103642061716099	4.244311381486391	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	68740000	3.12552277168884	3.941728283652669	2.917239025583644	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	70820000	2.4308146167868023	3.381042782207785	2.5829551086031466	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	71280000	3.057910681301999	3.7822972105334016	2.7802782004885405	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr16	77590000	2.9502340464970827	3.574324136514344	2.607899549590418	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	78350000	-2.520501094365891	3.922350447972184	4.719010705155986	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr16	79730000	-2.068298414754707	2.0481715231803226	2.706767893237403	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr16	83270000	3.4767988798760343	3.272571406286519	2.1375627240445936	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr16	85080000	-2.3265359911449117	2.307234893281732	3.04804649303286	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	87340000	-2.9474275695057717	2.2628674660944204	3.2041258868494937	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	88530000	-2.650320207418918	1.7045304782890216	2.552280468667807	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	95450000	-2.198435302019667	2.3055793017572412	3.0050801763935224	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr16	95760000	2.555912598376658	1.6177099153866927	0.7866020227906106	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr16	97680000	-3.341871986345324	1.1149576397030982	2.188211220468568	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr17	3080000	2.9839891665431963	2.722085182968014	1.726220910123938	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr17	3230000	-3.295793817272259	2.921094691516983	3.9483683256327335	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr17	6560000	-22.79371513871535	2.310335349812691	9.6342517758620545	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	6950000	-2.393335314432857	2.0020775155304085	2.749522221080691	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr17	7110000	7.7595165377667374	1.9612852394830045	-0.5656258701115442	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr17	8050000	3.680945104550856	4.675089142775215	3.430481337044102	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr17	9730000	-2.0146144386012135	2.6674947948395156	3.2846254927064384	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr17	13170000	3.268533903515078	2.7288923980554385	1.6411632915722538	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr17	13700000	3.007793340908188	3.535164833001206	2.521656997953194	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr17	13840000	2.6997391843540366	5.715775493393771	4.774905788247296	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr17	15090000	-5.556593659749272	2.913014978730558	4.669620524247409	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	16410000	-2.2130668756575043	1.6056030065192994	2.299760514813146	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr17	17160000	-10.980104936797671	0.45598125529550027	3.992083197693171	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only
chr17	17170000	-18.697184333639765	-0.18016136627030965	5.852921931763037	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr17	17180000	-4.231561815270949	5.8331212176145835	7.126540884235981	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	17200000	-4.6523060300863674	0.00996637344460344	1.5104700082144749	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr17	19110000	-2.221303259046107	2.118284359029022	2.8088149466088645	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	20450000	-3.6131178165860582	1.3649642495261975	2.5136649109406757	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr17	22240000	-4.948390666212208	1.4563619428498389	3.0346416834817527	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr17	23000000	-3.7080348218456054	3.4665327983064973	4.620091849063143	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	26640000	2.1817473593944015	3.732942977791718	2.9834565789707916	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr17	27030000	-2.0105102827054218	4.715384101388063	5.306091304462524	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	27990000	-2.4513899298632187	2.315775640543516	3.0781013691815473	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	34240000	-2.0483512698248556	3.380315205479678	3.999591309003091	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	39840000	-2.2191000676939177	5.415042366735659	6.064456035673012	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	42770000	-2.019849837421321	1.431042124931806	2.0650159427927215	Differential	Matrix 2	Merge	TRUE	FALSE	Control_only
chr17	43610000	-5.756448938936513	0.7135441547052663	2.5615715880231367	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr17	43620000	-3.669721240094786	1.4630374461840592	2.6287938188057876	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr17	50290000	2.2257326479666784	4.839141454843528	4.06190939808196	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr17	53010000	-2.5507059109005614	1.6695723493803114	2.471853073265838	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr17	54050000	-2.9991729030347782	2.8017550447393753	3.7348147126195306	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	56170000	-2.784894273316346	2.5830547951884566	3.4496782336766527	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr17	65470000	2.423379848175947	3.408026361217432	2.5845824283581247	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr17	72630000	-3.3252924314912597	2.168118701925439	3.214136017411298	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr17	74180000	2.1767504989426465	2.463154396624954	1.730842753070347	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr17	75520000	2.7029259569305704	2.7718995415706207	1.8660831427557711	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr17	80940000	-2.355679913024601	4.459467464869284	5.164647555745573	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	81350000	2.491672041007098	3.2067426223351885	2.3637376902495113	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr17	84390000	4.662359398120871	3.09557748895623	1.5537684100092612	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr17	84960000	-3.0464391376604576	3.672204356433237	4.609841452955995	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	87800000	3.0502952031479316	7.107265431061328	6.036267429921625	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr17	87970000	-2.7194408605351157	3.3240861564037143	4.160514901802307	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	88250000	2.036787298793739	4.9729446263779105	4.255017945617108	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr17	89940000	-2.4131601391137205	2.763429276303362	3.507937178692244	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr17	90810000	2.0623409891927267	3.813264075597283	3.1013083850457903	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr18	8010000	-2.0294542906608504	2.568642483707048	3.163964459505735	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	11630000	-2.5565726554594543	3.8593827012151167	4.6056449627481175	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	12790000	5.102958278695197	3.5867852863560383	2.03051376262449	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr18	15060000	-3.902574482302306	1.920160740740776	3.0827881447407246	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	21030000	-2.068036775836694	2.3731565464200206	2.981240175698305	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	22440000	-3.65256794209542	1.2752918074623	2.3665230208671155	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr18	24040000	2.0019070234845038	3.157576912387887	2.536701961055478	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	24200000	2.0619326101613824	3.122612135905785	2.483886879682363	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr18	24360000	-3.0381011058246927	2.190720101282736	3.0916971988720543	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	29200000	-2.030821879587651	1.6196354681036782	2.220977110430716	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	30810000	5.306589051160387	3.24590406924032	1.6303906905847905	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	31580000	-2.1547211273834064	1.771258057729201	2.4089751153965002	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	33460000	6.314679875845907	2.8933201068675785	0.97663587222503	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr18	33470000	6.250346064137085	2.96771306082378	1.0699421285223074	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr18	33560000	15.721373459321777	3.763593041927012	-0.987961429177592	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr18	33660000	2.1096892767098594	3.2296891263576817	2.5759648968401336	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	34430000	-2.6577830586751725	1.8627436785448392	2.6512514859144933	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	34590000	-2.4844679265971528	3.648237266360246	4.374056728280088	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	34900000	2.764780968623263	2.5056122038970177	1.6591019121207669	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	37630000	2.1170822953485433	2.381174105852764	1.7302403024324489	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	43000000	-3.0637183807271073	3.6742074747903497	4.574123934932765	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	44660000	-3.4768746253389806	2.5560580002983095	3.5868682066837745	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	44910000	2.4304047094648795	2.747965925211093	2.000610684521668	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	45020000	-2.8653043781822625	1.8704291702357576	2.7213182482306184	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	46410000	3.324236041880817	3.230499766510998	2.211410053429656	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	46710000	-2.6977391143776868	2.2275946918918117	3.0259659745210024	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	47190000	2.2843237286799525	2.4192345577267105	1.7177661624327296	Differential	Matrix 1	Strength Change	FALSE	TRUE	Mutant_only
chr18	48210000	-2.9574575004712726	1.3482395971841996	2.2299361733627765	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr18	50040000	-2.3354864176185295	2.86861977335654	3.554229768043247	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	50970000	7.062259746184618	3.186290191205383	1.0429871866325122	Differential	Matrix 1	Split	FALSE	TRUE	Mutant_only
chr18	54990000	2.609891285292683	4.287400526445006	3.476954557129999	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr18	56480000	2.1731570968573006	2.829940742840637	2.1594864449305295	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	61300000	2.08632254716135	3.214935471115168	2.5683276237686132	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	62190000	-3.5176434181439507	2.8033831214150147	3.844995824089091	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	62780000	-2.0048092906904387	1.8834290601931736	2.4753866607971857	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	63540000	-2.1802465304931	2.4496921540029017	3.09107849349479	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	64740000	3.601139767338664	4.397446861063021	3.2881625917911874	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr18	65920000	-3.0153799034516418	2.541655284952202	3.4337234843098368	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	69500000	-3.629233507436584	3.653384629988053	4.723542747848735	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	71630000	2.5848909816854757	2.8857409921598265	2.091098899738913	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	73760000	2.8220297214013215	1.8393222660486117	0.9795278878802324	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr18	74750000	5.941375042660063	5.286892843053705	3.468361297127586	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr18	74940000	2.2608994209006172	2.3006612594507376	1.6069401013304223	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	75600000	3.439362667234982	3.028460614574597	1.9759324142982624	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr18	75700000	-3.4532112740400907	2.6367740412583758	3.65998882312968	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	75710000	-2.374488462713776	2.337316623003845	3.0377990344112464	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	76150000	-2.8617116292259066	2.351523173336317	3.1984883973154865	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	77260000	-2.134268730919082	3.0181024311701865	3.642298614364985	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	80510000	-3.23929473641085	4.383190980027009	5.331734605070314	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	80730000	-3.056305044468035	3.2161202073509605	4.116513703306584	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr18	84610000	3.236271783667373	3.32452353292633	2.331339636830776	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr18	85040000	-5.629929423172979	1.3517366806812756	3.0373472117118787	Differential	Matrix 2	Merge	TRUE	FALSE	Control_only
chr18	87050000	5.001509524314256	1.692515339690335	0.17795610074776858	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr18	88300000	-2.198093561162852	1.567641388974731	2.2196090648651685	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr18	89620000	2.8062063148665115	2.8595802269609236	1.998516522155469	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr19	3460000	-5.324447090147738	1.374825532119193	2.895360056601034	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr19	5090000	2.02972888201351	2.1390802277235177	1.5610351561137297	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr19	7070000	-2.1218861787971184	2.4732911545060694	3.080405499671255	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr19	7080000	-2.5468875480355795	2.303069874236213	3.0313865607068093	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr19	7160000	-2.6695765290540727	2.7793844057068937	3.5430047335142105	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr19	9400000	-4.333350053167827	1.1757844225266931	2.413319478085451	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr19	10170000	-4.219150368413056	2.424443409121366	3.6301321606563346	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr19	17240000	8.311023715483067	2.2511385241685864	-0.11965416767829878	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr19	17760000	-4.174662457385051	1.767903383324906	2.9605006729595806	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr19	18230000	-3.602922798119704	2.3337968361263077	3.363546812379014	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr19	21120000	5.039706102182329	1.6054922520789363	0.1680158762389722	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr19	21130000	5.075706429611071	1.5506794490820657	0.1028949496724724	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr19	21270000	3.0712868861234934	3.99129833843781	3.117081123634323	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr19	21650000	-3.077507965261658	2.980230229387945	3.860403273143849	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr19	23680000	3.1188828330780276	2.1054953394724487	1.216562484520796	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr19	25640000	-2.6121542079093096	1.2719830595534176	2.018309985102387	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr19	26600000	2.1093284668120647	3.5586738543767393	2.958760575544679	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr19	29230000	-3.9746138241981814	1.8608079546814873	2.996362826651359	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr19	32390000	-3.74781620189546	1.2932026026394656	2.3636842793211006	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr19	34560000	3.744470882348709	3.073142652074014	2.006233906556534	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr19	35670000	2.2213776705605426	1.6119564564672693	0.978894685629237	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr19	36530000	3.2603902292350977	3.3481953681711016	2.419618435938686	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr19	42280000	2.154462792506066	6.877931369566537	6.267126057896283	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
