entrez_id	symbol	chr	start	end	width	gb_ctrl_signal	gb_mut_signal	gb_log2fc	gb_signal_class	pr_ctrl_signal	pr_mut_signal	pr_log2fc	pr_signal_class
107035	Fbxo38	chr18	62504155	62548695	44541	0.668376	0.525865	-0.252181	quantifiable	1.293828	2.036436	0.57577	quantifiable
107045	Lars1	chr18	42202298	42262194	59897	0.496556	0.414629	-0.175104	quantifiable	1.245091	3.103779	1.181703	quantifiable
107047	Psmg2	chr18	67641599	67654162	12564	0.743299	1.039808	0.387064	quantifiable	1.432167	2.70395	0.823468	quantifiable
107065	Lrrtm2	chr18	35209003	35215024	6022	2.036255	2.338137	0.181145	quantifiable	2.0523	2.889459	0.45247	quantifiable
107071	Wdr74	chr19	8735827	8740624	4798	0.442407	0.863488	0.709691	quantifiable	0.281718	0.57862	0.670379	quantifiable
107094	Rrp12	chr19	41862851	41896173	33323	0.639145	0.728144	0.142167	quantifiable	0.513252	1.632033	1.336446	quantifiable
107141	Cyp2c50	chr19	40089688	40113950	24263	0.178212	0.100802	NA	no_signal	0.335669	0.24062	-0.270524	quantifiable
107146	Glyat	chr19	12633308	12653911	20604	0.287999	0.170218	-0.380344	one_condition	0.499882	0.310058	-0.441439	quantifiable
107173	Gpr137	chr19	6938057	6942480	4424	1.906359	2.56822	0.390921	quantifiable	1.654433	2.270649	0.410023	quantifiable
107182	Btaf1	chr19	36926079	37012752	86674	0.361149	0.309316	-0.134721	quantifiable	0.998744	2.018504	0.877012	quantifiable
107197	Uqcc3	chr19	8880014	8880923	910	1.739929	2.596662	0.523132	quantifiable	0.58425	0.945225	0.534761	quantifiable
107221	Ffar4	chr19	38097071	38114263	17193	0.898637	0.718466	-0.253306	quantifiable	1.526125	1.129296	-0.371892	quantifiable
107227	Macrod1	chr19	7056810	7198057	141248	2.503103	2.338068	-0.090189	quantifiable	2.360561	2.503975	0.078022	quantifiable
107239	Carns1	chr19	4164324	4175479	11156	1.447425	1.608586	0.133088	quantifiable	2.289041	2.462876	0.096636	quantifiable
107242	AI837181	chr19	5425144	5427313	2170	1.056914	0.941064	-0.137186	quantifiable	1.5308	1.503852	-0.022375	quantifiable
107250	Kazald1	chr19	45075241	45079289	4049	3.592864	6.906951	0.902368	quantifiable	2.747081	4.7454	0.742819	quantifiable
107260	Otub1	chr19	7198202	7206316	8115	0.85082	0.775113	-0.105759	quantifiable	0.723101	0.925601	0.280556	quantifiable
107271	Yars1	chr4	129189760	129219607	29848	0.492133	0.387528	-0.229114	quantifiable	1.255937	1.340435	0.080304	quantifiable
107272	Psat1	chr19	15904678	15947337	42660	1.007759	1.083778	0.086654	quantifiable	3.684402	4.548134	0.288307	quantifiable
107305	Vps37c	chr19	10688735	10714627	25893	1.293477	1.923097	0.501764	quantifiable	1.559257	2.431391	0.575411	quantifiable
107321	Lpxn	chr19	12796193	12833807	37615	0.551333	0.829764	0.444522	quantifiable	1.867759	3.006621	0.628011	quantifiable
107328	Trpt1	chr19	6996131	6999046	2916	1.065609	1.712662	0.588048	quantifiable	1.0629	2.139029	0.878662	quantifiable
107338	Gbf1	chr19	46152509	46286510	134002	0.578055	0.483277	-0.182337	quantifiable	2.268965	2.692445	0.226665	quantifiable
107350	AW112010	chr19	11047612	11055808	8197	0.362899	0.360779	-0.005254	quantifiable	0	0	NA	no_signal
107351	Kank1	chr19	25236975	25434496	197522	1.216578	1.236815	0.020178	quantifiable	1.749406	1.299577	-0.374039	quantifiable
107358	Tm9sf3	chr19	41210844	41263997	53154	0.585121	0.483335	-0.194933	quantifiable	0.701812	1.847294	1.164992	quantifiable
107368	Pdzd8	chr19	59297178	59345780	48603	0.715949	0.792857	0.113902	quantifiable	2.326031	3.533718	0.560027	quantifiable
107371	Exoc6	chr19	37520879	37684059	163181	0.726897	0.768287	0.061708	quantifiable	1.127398	0.709203	-0.535995	quantifiable
107373	Fam111a	chr19	12545740	12589768	44029	0.387496	0.388466	0.002299	quantifiable	0.027625	0.017989	NA	no_signal
107375	Slc25a45	chr19	5877808	5885878	8071	0.959439	1.04465	0.100617	quantifiable	1.024671	1.452015	0.425753	quantifiable
107376	E330013P04Rik	chr19	60144675	60162591	17917	1.765806	1.26822	-0.416079	quantifiable	3.944835	3.125524	-0.316007	quantifiable
107392	Brms1	chr19	5041354	5049917	8564	0.808258	0.641374	-0.255425	quantifiable	0.974311	1.314564	0.361587	quantifiable
107435	Hat1	chr2	71388958	71441622	52665	0.379017	0.410685	0.074294	quantifiable	1.044822	2.544183	1.127771	quantifiable
107448	Unc5a	chr13	54949411	55006018	56608	3.251376	2.774296	-0.213275	quantifiable	3.6203	3.28416	-0.132142	quantifiable
107449	Unc5b	chr10	60762593	60831581	68989	2.568784	2.163857	-0.226317	quantifiable	4.50561	5.717196	0.329266	quantifiable
107476	Acaca	chr11	84129672	84401651	271980	0.479965	0.386033	-0.20781	quantifiable	0.529153	1.008655	0.713568	quantifiable
107477	Guca1b	chr17	47385393	47392967	7575	0.770045	0.590427	-0.288734	quantifiable	0.47095	0.328365	-0.333317	quantifiable
107503	Atf5	chr7	44812256	44816658	4403	0.892074	0.894338	0.002933	quantifiable	0.941	1.03009	0.106643	quantifiable
107508	Eprs1	chr1	185363044	185428360	65317	0.587707	0.438302	-0.294987	quantifiable	1.186368	1.996606	0.656288	quantifiable
107513	Ssr1	chr13	37966605	37994217	27613	0.989282	0.976146	-0.015755	quantifiable	1.382066	2.140131	0.558865	quantifiable
107515	Lgr4	chr2	109917647	110014257	96611	2.135981	3.245918	0.556863	quantifiable	5.478155	9.682161	0.797223	quantifiable
107522	Ece2	chr16	20629828	20646485	16658	0.809469	1.006085	0.252105	quantifiable	1.328875	2.521882	0.823849	quantifiable
107526	Gimap4	chr6	48684549	48692060	7512	1.204073	0.937776	-0.298612	quantifiable	1.179597	1.225428	0.046477	quantifiable
107527	Il1rl2	chr1	40324610	40367562	42953	1.091811	0.785661	-0.383336	quantifiable	3.615746	2.676328	-0.405253	quantifiable
107528	Magee1	chrX	105120378	105123927	3550	2.063796	1.285291	-0.601314	quantifiable	1.947052	1.564809	-0.27993	quantifiable
107566	Arl2bp	chr8	94666600	94674425	7826	1.087463	1.019109	-0.077452	quantifiable	1.706028	1.928506	0.157686	quantifiable
107568	Wwp1	chr4	19608303	19708993	100691	0.66616	0.748988	0.128878	quantifiable	3.151948	6.779237	1.053562	quantifiable
107569	Nt5c3	chr6	56882400	56923932	41533	0.639205	0.823505	0.280293	quantifiable	0.965635	1.612415	0.627984	quantifiable
107581	Col16a1	chr4	130047840	130099283	51444	3.617088	3.248286	-0.14578	quantifiable	3.554374	3.173348	-0.153518	quantifiable
107585	Dio3	chr12	110279068	110281097	2030	3.924954	2.372037	-0.67722	quantifiable	3.355817	2.005728	-0.683937	quantifiable
107586	Ovol2	chr2	144305175	144332146	26972	3.915098	4.058302	0.049114	quantifiable	13.086397	11.721349	-0.156151	quantifiable
107587	Osr2	chr15	35296098	35303305	7208	20.700337	19.996499	-0.049372	quantifiable	22.045829	20.427758	-0.108845	quantifiable
107589	Mylk	chr16	34745210	35002420	257211	1.249285	1.01125	-0.254946	quantifiable	4.354747	5.043932	0.202439	quantifiable
107605	Rdh1	chr10	127759721	127768297	8577	2.563134	3.33943	0.354909	quantifiable	1.222	1.010594	-0.228675	quantifiable
107607	Nod1	chr6	54923949	54972612	48664	1.443873	1.319073	-0.112467	quantifiable	4.708513	5.012492	0.086342	quantifiable
107626	Asmt	chrX	170672644	170678054	5411	1.431916	1.113264	-0.309128	quantifiable	1.544367	1.1643	-0.34994	quantifiable
107650	Pi4kb	chr3	94974731	95006843	32113	0.732276	0.535466	-0.333919	quantifiable	1.130081	1.64819	0.468525	quantifiable
107652	Uap1	chr1	170141938	170174957	33020	1.073989	1.299652	0.231876	quantifiable	3.463121	6.022331	0.761118	quantifiable
107656	Krt9	chr11	100186781	100193246	6466	0.87094	0.519616	-0.560575	quantifiable	0.623129	0.374697	-0.503429	quantifiable
107684	Coro2a	chr4	46536937	46602202	65266	1.726251	1.918832	0.13611	quantifiable	1.848669	2.265028	0.264531	quantifiable
107686	Snrpd2	chr7	19149722	19153542	3821	0.706263	1.012367	0.411847	quantifiable	1.691187	2.293392	0.395123	quantifiable
107701	Sf3b4	chr3	96172332	96177564	5233	0.672851	0.780718	0.164502	quantifiable	0.824654	1.216805	0.459748	quantifiable
107702	Rnh1	chr7	141160326	141172857	12532	0.906195	0.997245	0.112139	quantifiable	1.151121	1.643194	0.442356	quantifiable
107723	Slc12a6	chr2	112265825	112406319	140495	0.534908	0.689445	0.268608	quantifiable	2.206911	3.747569	0.709079	quantifiable
107732	Mrpl10	chr11	97041560	97049213	7654	0.473208	0.309777	-0.387753	quantifiable	0.645286	0.61759	-0.046919	quantifiable
107733	Mrpl41	chr2	24974117	24975098	982	2.713697	3.12792	0.190531	quantifiable	2.40145	2.884367	0.243914	quantifiable
107734	Mrpl30	chr1	37890477	37898535	8059	0.423612	0.435615	0.026648	quantifiable	0.728781	1.034748	0.403162	quantifiable
107746	Rapgef1	chr2	29619720	29740978	121259	1.376445	1.075985	-0.300764	quantifiable	1.196924	1.817875	0.524229	quantifiable
107747	Aldh1l1	chr6	90486427	90600203	113777	2.481921	2.704407	0.114149	quantifiable	2.076179	1.712434	-0.248788	quantifiable
107751	Drgx	chr14	32599407	32649246	49840	2.278615	2.741713	0.245282	quantifiable	11.988298	11.389582	-0.072545	quantifiable
107753	Lgals2	chr15	78850860	78855529	4670	1.641787	1.819806	0.131728	quantifiable	1.382259	1.585631	0.172372	quantifiable
107765	Ankrd1	chr19	36111961	36120099	8139	1.805911	1.611938	-0.145182	quantifiable	1.312563	0.857012	-0.508817	quantifiable
107766	Haao	chr17	83831156	83847963	16808	2.008036	2.388092	0.227199	quantifiable	1.472113	1.648057	0.142694	quantifiable
107767	Scamp1	chr13	94201310	94285857	84548	1.516868	1.941909	0.315779	quantifiable	3.509877	7.333522	1.017975	quantifiable
107769	Tm6sf1	chr7	81859001	81884434	25434	5.330737	5.196691	-0.035266	quantifiable	7.443656	7.339601	-0.019722	quantifiable
107770	Tm6sf2	chr8	70072924	70080066	7143	1.387748	0.968293	-0.436076	quantifiable	1.541573	1.136187	-0.37725	quantifiable
107771	Bmyc	chr2	25706739	25707721	983	1.866404	1.833214	-0.023132	quantifiable	1.218687	1.383019	0.156014	quantifiable
107815	Scml2	chrX	161082525	161258213	175689	0.500348	0.442337	-0.121088	quantifiable	0.515219	0.329658	-0.419481	quantifiable
107817	Jmjd6	chr11	116837432	116843449	6018	0.753048	0.822694	0.099709	quantifiable	1.230351	1.423579	0.180411	quantifiable
107823	Nsd2	chr5	33820725	33897975	77251	0.498676	0.408088	-0.194305	quantifiable	1.943608	3.312066	0.707012	quantifiable
107829	Thoc5	chr11	4895320	4928867	33548	0.59497	0.462857	-0.255082	quantifiable	0.561403	1.112806	0.770146	quantifiable
107831	Adgrb1	chr15	74516195	74589465	73271	5.285753	4.540923	-0.209689	quantifiable	9.335713	8.303078	-0.164985	quantifiable
107849	Prl2c5	chr13	13182715	13191923	9209	0.265809	0.136848	-0.444824	one_condition	0.329496	0.187103	-0.432499	one_condition
107868	Usp9y	chrY	1298961	1459782	160822	0.028845	0.02002	NA	no_signal	0.013687	0.033275	NA	no_signal
107869	Cth	chr3	157894248	157925077	30830	0.735735	0.821634	0.124136	quantifiable	2.543122	4.487042	0.76847	quantifiable
107885	Mthfs	chr9	89210676	89377713	167038	0.700972	0.745482	0.068076	quantifiable	1.132359	2.096564	0.776403	quantifiable
107889	Gcm2	chr13	41101427	41111035	9609	0.91863	0.677725	-0.342873	quantifiable	1.096821	0.774526	-0.404894	quantifiable
107895	Mgat5	chr1	127205015	127488336	283322	1.164895	1.325471	0.158245	quantifiable	4.032905	6.283199	0.612673	quantifiable
107932	Chd4	chr6	125095981	125130591	34611	0.668052	0.552059	-0.201876	quantifiable	1.79425	2.114866	0.213074	quantifiable
107934	Celsr3	chr9	108826320	108852969	26650	1.655263	1.367223	-0.240555	quantifiable	2.605281	2.981496	0.180338	quantifiable
107939	Pom121	chr5	135376141	135394546	18406	0.397125	0.276628	-0.313264	quantifiable	0.360597	0.531468	0.372039	quantifiable
107951	Cdk9	chr2	32705784	32713076	7293	0.463226	0.377808	-0.192608	quantifiable	0.418452	0.51554	0.204154	quantifiable
107970	H1f6	chr13	23695814	23696725	912	2.733923	5.284885	0.898027	quantifiable	2.094085	4.018964	0.873202	quantifiable
107971	Frs3	chr17	47689030	47704286	15257	1.233499	1.601796	0.325783	quantifiable	1.570196	2.495831	0.601211	quantifiable
107975	Pacs1	chr19	5133158	5273119	139962	0.459642	0.382372	-0.174055	quantifiable	1.338008	1.038246	-0.308236	quantifiable
107976	Babam2	chr5	31596938	32084962	488025	0.85535	1.051684	0.241884	quantifiable	1.632853	2.645782	0.629115	quantifiable
107986	Ddb2	chr2	91211572	91236982	25411	0.364811	0.361316	-0.008646	quantifiable	0.888812	1.158391	0.313909	quantifiable
107993	Bfsp2	chr9	103424924	103480420	55497	1.127425	1.030996	-0.107108	quantifiable	1.449741	1.09158	-0.348263	quantifiable
107995	Cdc20	chr4	118432901	118437352	4452	1.664824	1.962754	0.211695	quantifiable	1.784045	2.256738	0.305493	quantifiable
107999	Gtpbp6	chr5	110103975	110108197	4223	1.052017	1.08901	0.041351	quantifiable	1.12788	1.414196	0.277845	quantifiable
108000	Cenpf	chr1	189640606	189688086	47481	3.507026	5.816004	0.695534	quantifiable	2.088603	4.729531	1.100193	quantifiable
108011	Ap4e1	chr2	127008717	127067909	59193	0.293232	0.211816	-0.24907	one_condition	0.578571	0.893478	0.479458	quantifiable
108012	Ap1s2	chrX	163909017	163933666	24650	0.79781	0.919873	0.163369	quantifiable	2.077666	3.659825	0.755761	quantifiable
108013	Celf4	chr18	25477632	25754157	276526	3.139522	3.675525	0.213548	quantifiable	3.537601	4.383044	0.292759	quantifiable
108014	Srsf9	chr5	115327177	115333080	5904	0.530301	0.476848	-0.106591	quantifiable	0.679754	0.732766	0.08257	quantifiable
108015	Chrnb4	chr9	55028154	55048779	20626	1.931606	2.158091	0.144375	quantifiable	4.415953	5.295593	0.250638	quantifiable
108017	Fxyd4	chr6	117933559	117937692	4134	1.084121	1.375054	0.29048	quantifiable	0.906359	1.398371	0.522783	quantifiable
108030	Lin7a	chr10	107271686	107421474	149789	0.889511	1.123323	0.275828	quantifiable	3.264581	4.510002	0.440829	quantifiable
108037	Shmt2	chr10	127517123	127522444	5322	2.173104	2.487281	0.177945	quantifiable	1.631217	2.45816	0.532711	quantifiable
108043	Chrnb3	chr8	27368711	27399730	31020	0.71756	0.669132	-0.076492	quantifiable	1.447187	1.227155	-0.204166	quantifiable
108052	Slc14a1	chr18	78100091	78142119	42029	2.66793	3.373139	0.315186	quantifiable	6.07536	6.74281	0.145376	quantifiable
108058	Camk2d	chr3	126596302	126846326	250025	1.206466	1.566351	0.324522	quantifiable	2.553187	4.810929	0.859224	quantifiable
108062	Cstf2	chrX	134059187	134086819	27633	0.515303	0.437165	-0.162028	quantifiable	0.999515	1.803658	0.730546	quantifiable
108067	Eif2b3	chr4	117019402	117087306	67905	0.340903	0.296883	-0.11786	quantifiable	0.717937	1.455548	0.836908	quantifiable
108068	Grm2	chr9	106643095	106656082	12988	2.33403	2.412934	0.043892	quantifiable	1.658322	1.795792	0.10189	quantifiable
108069	Grm3	chr5	9485541	9725170	239630	0.843934	0.955189	0.143453	quantifiable	6.808169	9.223034	0.426089	quantifiable
108071	Grm5	chr7	87584168	88134907	550740	0.358211	0.333878	-0.062002	quantifiable	2.462127	3.084288	0.300938	quantifiable
108072	Grm6	chr11	50850685	50866208	15524	1.355723	1.298416	-0.053438	quantifiable	3.269506	3.282995	0.005566	quantifiable
108073	Grm7	chr6	110645581	111567230	921650	0.889873	1.090272	0.239424	quantifiable	2.917944	5.147822	0.774472	quantifiable
108075	Ltbp4	chr7	27305136	27337692	32557	2.883735	2.416934	-0.235124	quantifiable	5.175715	4.806419	-0.102278	quantifiable
108077	Skic2	chr17	34839228	34850210	10983	0.519776	0.496303	-0.046503	quantifiable	0.534837	0.873219	0.534203	quantifiable
108078	Olr1	chr6	129485244	129507165	21922	0.686144	0.544498	-0.245157	quantifiable	0.958769	0.842604	-0.149645	quantifiable
108079	Prkaa2	chr4	105029874	105109890	80017	0.634853	0.741313	0.169284	quantifiable	1.412225	2.674518	0.826392	quantifiable
108083	Pip4k2b	chr11	97715157	97744704	29548	0.626741	0.496233	-0.241417	quantifiable	1.37497	1.400874	0.02324	quantifiable
108086	Rnf216	chr5	142990893	143112994	122102	0.479337	0.319004	-0.375547	quantifiable	0.713656	0.60145	-0.184669	quantifiable
108089	Rnf144a	chr12	26306794	26415254	108461	2.050388	2.41689	0.215878	quantifiable	4.173061	4.786907	0.188683	quantifiable
108096	Slco1a5	chr6	142234227	142322981	88755	0.433932	0.267218	-0.424393	quantifiable	0.643362	0.33318	-0.641994	quantifiable
108097	Prkab2	chr3	97658193	97673812	15620	1.177536	1.559773	0.348755	quantifiable	2.059819	3.526824	0.71669	quantifiable
108098	Med21	chr6	146642547	146650732	8186	0.721503	1.241234	0.634021	quantifiable	1.558041	3.095401	0.898805	quantifiable
108099	Prkag2	chr5	24862744	25100642	237899	1.938902	2.549748	0.359422	quantifiable	5.618449	5.752319	0.032705	quantifiable
108100	Baiap2	chr11	119942763	120006782	64020	1.775867	1.213475	-0.477432	quantifiable	3.254729	3.407078	0.061903	quantifiable
108101	Fermt3	chr19	6998958	7019469	20512	0.636257	0.478944	-0.292776	quantifiable	1.208816	0.792544	-0.496736	quantifiable
108105	B3gnt5	chr16	19760208	19772753	12546	1.779912	1.609245	-0.128671	quantifiable	4.277337	4.093542	-0.060195	quantifiable
108112	Eif4ebp3	chr18	36664060	36665917	1858	0.650557	0.390417	-0.511976	quantifiable	0.611247	0.356638	-0.527427	quantifiable
108114	Slc22a7	chr17	46432183	46438457	6275	2.148004	2.344632	0.115069	quantifiable	1.30903	1.824216	0.418874	quantifiable
108115	Slco4a1	chr2	180456245	180474867	18623	2.787968	2.423345	-0.186409	quantifiable	3.8194	4.114791	0.101816	quantifiable
108116	Slco3a1	chr7	74275419	74554780	279362	1.736069	2.299492	0.365137	quantifiable	4.022386	5.389645	0.403014	quantifiable
108121	U2af1	chr17	31647081	31658892	11812	0.731219	0.500893	-0.399877	quantifiable	0.938716	1.367249	0.453921	quantifiable
108123	Napg	chr18	62977831	62999450	21620	0.583789	0.59266	0.01583	quantifiable	1.021369	2.454402	1.107136	quantifiable
108124	Napa	chr7	16098458	16117975	19518	1.41351	1.22912	-0.172772	quantifiable	1.628873	1.753982	0.094451	quantifiable
108138	Xrcc4	chr13	89774027	90089608	315582	0.46779	0.386131	-0.182271	quantifiable	1.860193	3.884063	0.980254	quantifiable
108143	Taf9	chr13	100651343	100656060	4718	0.473613	0.729618	0.453083	quantifiable	0.985129	1.467218	0.485377	quantifiable
108147	Atic	chr1	71557150	71579631	22482	1.365922	1.294388	-0.066576	quantifiable	3.801319	5.492195	0.506351	quantifiable
108148	Galnt2	chr8	119910841	124345724	4434884	1.957707	1.81476	-0.09794	quantifiable	1.596144	1.75338	0.119775	quantifiable
108150	Galnt7	chr8	57523828	57653032	129205	1.353882	2.745791	0.913987	quantifiable	3.011441	5.159029	0.735126	quantifiable
108151	Sema3d	chr5	12383385	12588948	205564	0.929002	1.270627	0.375469	quantifiable	7.429864	8.622262	0.208975	quantifiable
108153	Adamts7	chr9	90163069	90208071	45003	2.954459	3.381194	0.181952	quantifiable	6.745204	7.133566	0.078276	quantifiable
108154	Adamts6	chr13	104287835	104496695	208861	1.037304	1.386128	0.353194	quantifiable	2.904769	12.253939	1.997013	quantifiable
108155	Ogt	chrX	101640060	101684351	44292	0.534033	0.268927	-0.624762	quantifiable	1.155132	1.06908	-0.093211	quantifiable
108156	Mthfd1	chr12	76255298	76319803	64506	1.084836	1.429377	0.337998	quantifiable	2.240329	4.237446	0.857303	quantifiable
108159	Ubxn8	chr8	33619586	33641967	22382	0.47375	0.546642	0.14409	quantifiable	0.593341	1.457458	1.044126	quantifiable
108160	Fam50a	chrX	74313033	74320149	7117	0.480748	0.495893	0.030837	quantifiable	0.559112	0.75752	0.327205	quantifiable
108161	Fam50b	chr13	34734850	34747623	12774	1.364195	1.172302	-0.186248	quantifiable	1.806653	2.497494	0.423135	quantifiable
108167326	Gm2788	chr7	48877958	48886608	8651	4.939684	4.94974	0.002809	quantifiable	3.436051	3.708568	0.103711	quantifiable
108167416	1700020L13Rik	chr7	30280094	30290237	10144	0.606899	1.127168	0.703987	quantifiable	1.162844	1.838469	0.573852	quantifiable
108167466	Krtap5-26	chr7	142120070	142120729	660	0.400848	0.337766	-0.15452	quantifiable	0.793936	0.454113	-0.588733	quantifiable
