enh_idx	loop_idx	enh_on_anchor	partner_type	own_type	enhancer_class	loop_type	logFC	FDR	direction	is_differential	partner_group	promoter_gene	promoter_distance	enh_chr	enh_start	enh_end	in_abc	abc_score_wt	abc_score_ko	delta_abc
3260	6134	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.22395901432709	0.02975580637376	down_in_mutant	TRUE	Promoter	Fat1	0	chr8	44692448	44692538	TRUE	0.046877	0.029108	-0.017769
3262	35797	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.272033362187631	0.00390146856443942	down_in_mutant	TRUE	Promoter	Atg4c	0	chr4	98702301	98702805	FALSE	NA	NA	NA
3271	33254	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0253423124051184	0.703821915311719	unchanged	FALSE	Promoter	Kif13a	0	chr13	46842233	46842521	TRUE	0.060705	0.036321	-0.024384
3271	7998	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0385510011225257	0.607554964548211	unchanged	FALSE	Promoter	Kif13a	0	chr13	46842233	46842521	TRUE	0.060705	0.036321	-0.024384
3271	8080	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0396938228786219	0.66965648796457	unchanged	FALSE	Promoter	Kdm1b	0	chr13	46842233	46842521	TRUE	0.040906	0.028199	-0.012707
3274	28780	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.178089139923134	0.098382454465289	unchanged	FALSE	Promoter	Il1rapl1	0	chrX	87807859	87807976	TRUE	0.023037	0.007138	-0.015899
3275	32398	1	Repressed_Promoter	Other	Activity_Lost	Repressed_Promoter-Other	0.100310338115072	0.248012513055617	unchanged	FALSE	Promoter	Taf1c	0	chr8	119427588	119428185	FALSE	NA	NA	NA
3276	9652	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0366537718080574	0.816402347686076	unchanged	FALSE	Promoter	1700025G04Rik	124	chr1	151988165	151988355	TRUE	0.029411	0.019456	-0.009955
3277	22143	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0435675487220368	0.575070930786173	unchanged	FALSE	Promoter	Rtn1	0	chr12	72357897	72357972	FALSE	NA	NA	NA
3282	12458	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.120549098532946	0.0645169504230901	unchanged	FALSE	Promoter	Ncapg	0	chr5	45543411	45543723	TRUE	0.038633	0.022737	-0.015896
3285	31400	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.329547242696269	0.29477728715588	unchanged	FALSE	Promoter	Nlgn2	0	chr11	67657808	67657972	FALSE	NA	NA	NA
3296	10931	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0513881114766999	0.786859395755733	unchanged	FALSE	Promoter	Camk1d	0	chr2	5675476	5676167	TRUE	0.093501	0.052378	-0.041123
3297	27689	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.424993429859573	0.0068410395750638	down_in_mutant	TRUE	Promoter	Inip	0	chr4	58168453	58168551	FALSE	NA	NA	NA
3299	7636	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.114684739001209	0.0976352193238122	unchanged	FALSE	Promoter	Cpeb4	0	chr11	31796244	31796660	TRUE	0.13496	0.106731	-0.028229
3302	406	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.196574775276398	0.0339997774364314	down_in_mutant	TRUE	Promoter	Epb41l3	0	chr17	69003992	69004459	FALSE	NA	NA	NA
3309	36173	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	0.280102316980393	0.00257993128953063	up_in_mutant	TRUE	Promoter	Hoxa5	0	chr6	51857801	51858144	TRUE	0.032277	0.025725	-0.006552
3309	24030	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	0.347824163067264	0.00324508275301495	up_in_mutant	TRUE	Promoter	Hoxa7	0	chr6	51857801	51858144	TRUE	0.054872	0.040984	-0.013888
3314	23456	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0252797542321441	0.762882824931037	unchanged	FALSE	Promoter	Nol4	0	chr18	22984278	22984470	TRUE	0.037243	0.028091	-0.009152
3342	27395	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0808679112493922	0.193543212009134	unchanged	FALSE	Promoter	Vldlr	0	chr19	26948467	26948637	FALSE	NA	NA	NA
3342	5636	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.165836508272563	0.0963081736079597	unchanged	FALSE	Promoter	Vldlr	0	chr19	26948467	26948637	FALSE	NA	NA	NA
3346	5863	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.053918025875841	0.739904716207518	unchanged	FALSE	Promoter	Ncapg	0	chr5	45627776	45627936	TRUE	0.057398	0.04643	-0.010968
3347	38205	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.144316788400401	0.210015411554524	unchanged	FALSE	Promoter	Dio2	0	chr12	89802024	89802182	FALSE	NA	NA	NA
3368	27136	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0459503461552874	0.814758301252554	unchanged	FALSE	Promoter	Dnajb9	0	chr12	35071393	35071685	FALSE	NA	NA	NA
3368	38213	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0314115937874734	0.833999051791221	unchanged	FALSE	Promoter	Ankmy2	0	chr12	35071393	35071685	FALSE	NA	NA	NA
3377	450	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	0.0711057290396738	0.614521055245799	unchanged	FALSE	Promoter	Zfp142	0	chr1	74542422	74543158	TRUE	0.036969	0.028372	-0.008597
3382	26409	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0840052226960851	0.357263335914818	unchanged	FALSE	Promoter	Arl14ep	0	chr2	106194473	106194656	FALSE	NA	NA	NA
3396	29285	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	0.0166930044805621	0.938254163049723	unchanged	FALSE	Promoter	Rnf146	0	chr10	23796714	23797222	FALSE	NA	NA	NA
3396	29286	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.296740296093878	0.219987227447773	unchanged	FALSE	Promoter	Tspyl1	0	chr10	23796714	23797222	FALSE	NA	NA	NA
3396	30171	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	0.0045910899372538	0.983279912410552	unchanged	FALSE	Promoter	Echdc1	0	chr10	23796714	23797222	FALSE	NA	NA	NA
3399	9031	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.214981519710916	0.214272190741743	unchanged	FALSE	Promoter	Lpp	0	chr16	24156700	24157035	TRUE	0.055647	0.052396	-0.003251
3402	7876	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.138472406714901	0.0482401517514785	down_in_mutant	TRUE	Promoter	Spata20	0	chr11	94229269	94229518	FALSE	NA	NA	NA
3418	25937	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.129477955104103	0.379288569741109	unchanged	FALSE	Promoter	Dixdc1	0	chr9	49178496	49178939	FALSE	NA	NA	NA
3419	5628	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.341114675620244	0.0303108530114624	down_in_mutant	TRUE	Promoter	Shoc2	0	chr19	53850638	53850806	FALSE	NA	NA	NA
3420	15415	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0945477922318713	0.0992832516912634	unchanged	FALSE	Promoter	Barhl2	0	chr5	105993147	105993788	TRUE	0.024067	0.01348	-0.010587
3420	32105	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.106037164216077	0.10670281547406	unchanged	FALSE	Promoter	Gm28050	0	chr5	105993147	105993788	TRUE	0.028421	0.015885	-0.012536
3426	23650	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.26526277299511	0.00534235723124296	down_in_mutant	TRUE	Promoter	Lin7c	0	chr2	109280431	109280915	FALSE	NA	NA	NA
3426	10894	1	Bivalent_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Bivalent_Promoter	-0.218937159352663	0.0156058278048874	down_in_mutant	TRUE	Promoter	Gm20638	0	chr2	109280431	109280915	TRUE	0.02621	0.012535	-0.013675
3429	34450	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	0.0778749802186291	0.237954342028432	unchanged	FALSE	Promoter	2010320O07Rik	0	chr18	38024213	38024356	FALSE	NA	NA	NA
3429	10142	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	0.129417673369652	0.104401645941724	unchanged	FALSE	Promoter	Pcdh1	0	chr18	38024213	38024356	FALSE	NA	NA	NA
3440	8859	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0456240285644582	0.813139825386774	unchanged	FALSE	Promoter	Zfp706	0	chr15	36892601	36893236	TRUE	0.03106	0.021453	-0.009607
3441	1378	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.0870653292399476	0.312437999575527	unchanged	FALSE	Promoter	1700025G04Rik	0	chr1	151835376	151835550	FALSE	NA	NA	NA
3442	7806	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.0357656142351831	0.715754899622301	unchanged	FALSE	Promoter	Car10	0	chr11	93025939	93026209	FALSE	NA	NA	NA
3447	15675	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.167107143362921	0.0708005428177195	unchanged	FALSE	Promoter	Nuak1	0	chr10	84054591	84054903	TRUE	0.024612	0.010624	-0.013988
3450	4388	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0466028980629871	0.831034154704617	unchanged	FALSE	Promoter	Dpf3	0	chr12	83210728	83211222	FALSE	NA	NA	NA
3451	11487	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.174928835479967	0.023265788594646	down_in_mutant	TRUE	Promoter	Trmt10a	0	chr3	138029331	138029711	TRUE	0.066013	0.033893	-0.03212
3454	35968	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.185096431654595	0.0591871568364292	unchanged	FALSE	Promoter	Kctd8	0	chr5	68353241	68353550	TRUE	0.046084	0.031763	-0.014321
3454	12911	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.133431493254605	0.288516691051652	unchanged	FALSE	Promoter	Kctd8	0	chr5	68353241	68353550	TRUE	0.046084	0.031763	-0.014321
3458	1364	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0556512498905135	0.639972176355785	unchanged	FALSE	Promoter	Map4k4	0	chr1	39869284	39869399	FALSE	NA	NA	NA
3462	32423	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.0165437189384548	0.831525166572241	unchanged	FALSE	Promoter	Dpep2nb	0	chr8	105708141	105708361	FALSE	NA	NA	NA
3462	1049	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.0559580907624183	0.535557027594049	unchanged	FALSE	Promoter	Cenpt	0	chr8	105708141	105708361	FALSE	NA	NA	NA
3480	26415	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0652698255054487	0.471127665004767	unchanged	FALSE	Promoter	Scg5	0	chr2	113323071	113323393	FALSE	NA	NA	NA
3480	18751	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.202551993278431	0.293509319425678	unchanged	FALSE	Promoter	Scg5	0	chr2	113323071	113323393	FALSE	NA	NA	NA
3484	11644	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.0128476828411307	0.894275661857149	unchanged	FALSE	Promoter	Psma5	0	chr3	108203904	108204203	TRUE	0.026728	0.020855	-0.005873
3488	5747	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.127204661217341	0.347198193074822	unchanged	FALSE	Promoter	Kdm6a	0	chrX	16910463	16910805	TRUE	0.045734	0.022345	-0.023389
3488	37559	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.203744262325845	0.0479432150657784	down_in_mutant	TRUE	Promoter	Fundc1	0	chrX	16910463	16910805	TRUE	0.034071	0.015873	-0.018198
3494	75	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.237118826435608	0.280006880093664	unchanged	FALSE	Promoter	Zmiz1	0	chr14	24793408	24794114	FALSE	NA	NA	NA
3499	11750	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0243423183063409	0.784353212246581	unchanged	FALSE	Promoter	Mtmr11	0	chr3	95965972	95966344	FALSE	NA	NA	NA
3508	21182	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0162035419829008	0.87759456269846	unchanged	FALSE	Promoter	Unc5a	0	chr13	54824210	54824856	TRUE	0.051263	0.035457	-0.015806
3531	24156	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0559438264165196	0.604492208468293	unchanged	FALSE	Promoter	Hivep2	0	chr10	13714540	13715161	TRUE	0.02436	0.016605	-0.007755
3536	19394	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.025343888178555	0.794674484705008	unchanged	FALSE	Promoter	Slc2a13	0	chr15	91445323	91445789	TRUE	0.03725	0.016864	-0.020386
3549	34474	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.0156289595956184	0.813769561147904	unchanged	FALSE	Promoter	Grpel2	0	chr18	61526492	61526578	FALSE	NA	NA	NA
3550	6211	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.17992971377442	0.256889122458198	unchanged	FALSE	Promoter	Prag1	172	chr8	35924063	35924677	TRUE	0.110616	0.080888	-0.029728
3553	38831	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	0.0914716632507846	0.446890912120434	unchanged	FALSE	Promoter	Uqcrfs1	0	chr13	29986016	29986687	TRUE	0.029125	0.021599	-0.007526
3554	11758	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.172533373148299	0.0410261874532289	down_in_mutant	TRUE	Promoter	Ppp3ca	0	chr3	135886681	135886942	FALSE	NA	NA	NA
3555	36653	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.288603366622339	0.000298281720065868	up_in_mutant	TRUE	Promoter	Lta4h	0	chr10	93282609	93282933	FALSE	NA	NA	NA
3562	33743	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	0.0126243110407776	0.882802243019278	unchanged	FALSE	Promoter	Efr3a	0	chr15	64903298	64903423	FALSE	NA	NA	NA
3569	11500	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.105845638398646	0.239398699142881	unchanged	FALSE	Promoter	Maml3	0	chr3	51701128	51701819	TRUE	0.052367	0.048369	-0.003998
3573	19141	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	0.213651509956228	0.0682166623527237	unchanged	FALSE	Promoter	Cbln3	0	chr14	55121955	55122398	FALSE	NA	NA	NA
3573	31289	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	0.183253627928629	0.44469362695598	unchanged	FALSE	Promoter	Mir124a-1hg	0	chr14	55121955	55122398	FALSE	NA	NA	NA
3577	14172	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.246386818196967	0.159278403892691	unchanged	FALSE	Promoter	Cited2	0	chr10	17522068	17522175	FALSE	NA	NA	NA
3585	430	1	Repressed_Promoter	Other	Activity_Lost	Repressed_Promoter-Other	-0.114204039605963	0.131342982034632	unchanged	FALSE	Promoter	Lrfn2	0	chr17	48467483	48468046	TRUE	0.028106	0.011704	-0.016402
3591	128	1	Bivalent_Promoter	Active_Enhancer	Activity_Lost	Bivalent_Promoter-Active_Enhancer	-0.197798635643589	0.00963795389139809	down_in_mutant	TRUE	Promoter	Eomes	0	chr9	118179361	118179914	TRUE	0.058976	0.036289	-0.022687
3603	36364	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.114254635412935	0.209780273683071	unchanged	FALSE	Promoter	Zfp143	0	chr7	109969140	109969352	TRUE	0.020925	0.006724	-0.014201
3624	13606	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.205747537650069	0.0926785629437241	unchanged	FALSE	Promoter	1500002F19Rik	0	chr7	132894870	132895050	TRUE	0.033125	0.023258	-0.009867
3631	9705	1	Bivalent_Promoter	Active_Enhancer	Activity_Lost	Bivalent_Promoter-Active_Enhancer	0.128652810214223	0.0936469887263233	unchanged	FALSE	Promoter	Arl4c	0	chr1	88367034	88367161	FALSE	NA	NA	NA
3632	25607	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.0504143213232371	0.684213289717068	unchanged	FALSE	Promoter	Mtmr10	0	chr7	64156346	64156440	FALSE	NA	NA	NA
3635	29900	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.281042503746679	0.0174231103458241	down_in_mutant	TRUE	Promoter	H2az1	0	chr3	136668138	136668458	FALSE	NA	NA	NA
3638	27182	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0268474747798691	0.842618634685482	unchanged	FALSE	Promoter	Tmem65	0	chr15	57727400	57727499	FALSE	NA	NA	NA
3647	14172	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.246386818196967	0.159278403892691	unchanged	FALSE	Promoter	Cited2	0	chr10	17524051	17524242	FALSE	NA	NA	NA
3648	28231	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.256574115304163	0.00720234142955391	down_in_mutant	TRUE	Promoter	Ccnh	0	chr13	84347837	84348328	TRUE	0.056616	0.030324	-0.026292
3657	32439	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.206539316758007	0.0131734049352252	down_in_mutant	TRUE	Promoter	Fat1	0	chr8	44042592	44042890	TRUE	0.031787	0.013034	-0.018753
3657	6437	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.277470439146264	0.0390049503991973	down_in_mutant	TRUE	Promoter	Fat1	0	chr8	44042592	44042890	TRUE	0.031787	0.013034	-0.018753
3659	13240	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.102581009934453	0.230407003511451	unchanged	FALSE	Promoter	Glcci1	0	chr6	8412879	8413251	TRUE	0.067723	0.042335	-0.025388
3661	36444	1	Repressed_Promoter	Other	Activity_Lost	Repressed_Promoter-Other	0.0562528156000957	0.490224327359548	unchanged	FALSE	Promoter	Gm49394	0	chr7	142549972	142550314	TRUE	0.029077	0.026083	-0.002994
3661	26756	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.0359395898740041	0.833205008070597	unchanged	FALSE	Promoter	Tssc4	0	chr7	142549972	142550314	FALSE	NA	NA	NA
3662	30107	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	0.0770097687557863	0.499599392461197	unchanged	FALSE	Promoter	U2af2	0	chr7	4120627	4120856	FALSE	NA	NA	NA
3663	38897	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0863097415919876	0.160333047794315	unchanged	FALSE	Promoter	Foxn2	0	chr17	88255640	88256110	TRUE	0.076942	0.07953	0.002588
3663	9322	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0801545513711292	0.390976046434399	unchanged	FALSE	Promoter	Foxn2	0	chr17	88255640	88256110	TRUE	0.076942	0.07953	0.002588
3668	1961	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.238895648839989	0.0914826123411205	unchanged	FALSE	Promoter	Hspa8	0	chr9	40639845	40640160	FALSE	NA	NA	NA
3668	14505	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.165480563064177	0.108612523535621	unchanged	FALSE	Promoter	Clmp	0	chr9	40639845	40640160	FALSE	NA	NA	NA
3670	35195	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	0.0482248761015359	0.630289488412637	unchanged	FALSE	Promoter	Mamld1	238	chrX	70817577	70818073	FALSE	NA	NA	NA
3676	31721	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.190869953211076	0.00189426794191508	down_in_mutant	TRUE	Promoter	Slc12a2	0	chr18	57673653	57674132	TRUE	0.178214	0.134833	-0.043381
3676	10331	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.181636009535409	0.0223708108007757	down_in_mutant	TRUE	Promoter	Slc12a2	1322	chr18	57673653	57674132	TRUE	0.178214	0.134833	-0.043381
3683	14984	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.109142126634051	0.0575149534019055	unchanged	FALSE	Promoter	Tsga10	0	chr1	37697086	37697225	FALSE	NA	NA	NA
3683	28540	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0772079653333207	0.470178572320844	unchanged	FALSE	Promoter	Rev1	0	chr1	37697086	37697225	FALSE	NA	NA	NA
3684	21415	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.132873034377581	0.174255515226189	unchanged	FALSE	Promoter	B3gat2	0	chr1	23653546	23653954	TRUE	0.054311	0.037945	-0.016366
3687	3539	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0333609426942524	0.671604746284178	unchanged	FALSE	Promoter	Dpf3	0	chr12	83341127	83341296	FALSE	NA	NA	NA
3690	30453	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	0.123081493041254	0.48047968895456	unchanged	FALSE	Promoter	Acp1	0	chr12	29534792	29534970	FALSE	NA	NA	NA
3692	10716	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0740150750241079	0.439948938545775	unchanged	FALSE	Promoter	Snap25	0	chr2	136679826	136680171	TRUE	0.02793	0.029051	0.001121
3708	19526	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.0722576137138059	0.529349926010808	unchanged	FALSE	Promoter	Heatr5b	0	chr17	78405803	78405983	FALSE	NA	NA	NA
3708	28488	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.0130271803761623	0.914947091145027	unchanged	FALSE	Promoter	Cebpz	0	chr17	78405803	78405983	FALSE	NA	NA	NA
3717	13042	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0474489038196528	0.587359561567862	unchanged	FALSE	Promoter	Tpra1	0	chr6	88857267	88857841	TRUE	0.045929	0.036892	-0.009037
