#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr7:99369000-99458998	chr7	99369000	99458998	chr7	99369000	99458998	255,255,0	2.519000	89998	2.492300	2.545177	2.425240	2.518834	2.730871	2.494452	0.093813333333333	0.244734934950564	0.535805901050148
chr6:95046000-97034998	chr6	95046000	97034998	chr6	95046000	97034998	255,255,0	3.035000	1988998	2.865557	2.753357	2.739612	2.931427	3.030401	2.898753	0.167351666666666	0.0220322942019686	0.226105994660928
chr4:49437000-49484998	chr4	49437000	49484998	chr4	49437000	49484998	255,255,0	1.567000	47998	1.115909	1.328444	1.234351	1.567287	1.433044	1.226920	0.182849	0.105595831469248	0.390364672980036
chr9:123252000-123446998	chr9	123252000	123446998	chr9	123252000	123446998	255,255,0	2.124000	194998	2.087745	2.124381	2.004506	2.015774	2.163889	1.964446	-0.0241743333333338	0.719865720609165	0.873798777265152
chr4:6531000-8369998	chr4	6531000	8369998	chr4	6531000	8369998	255,255,0	2.633000	1838998	2.826927	2.547299	2.511771	2.632350	2.685035	2.625725	0.0190376666666666	0.832596459070234	0.931347979127506
chr2:132507000-132956998	chr2	132507000	132956998	chr2	132507000	132956998	255,255,0	2.465000	449998	2.443107	2.381468	2.290270	2.438901	2.464793	2.337176	0.042008333333333	0.492873549809152	0.734030053340662
chr6:55383000-55514998	chr6	55383000	55514998	chr6	55383000	55514998	255,255,0	3.379000	131998	3.754602	3.569715	3.379487	3.580288	3.679937	3.262558	-0.060340333333334	0.667622482296296	0.843295114555989
chr16:58779000-59387998	chr16	58779000	59387998	chr16	58779000	59387998	255,255,0	1.626000	608998	1.666767	1.540928	1.516110	1.533078	1.602668	1.689321	0.0337539999999998	0.601750232673568	0.804977769729946
chr1:106410000-106742998	chr1	106410000	106742998	chr1	106410000	106742998	255,255,0	2.718000	332998	2.886353	2.772304	2.715137	3.024241	3.060637	2.893344	0.201475999999999	0.0198934071963876	0.2253105984698
chr5:146670000-146912998	chr5	146670000	146912998	chr5	146670000	146912998	255,255,0	3.063000	242998	2.829398	2.920747	2.695997	2.826898	3.062299	2.875163	0.106072666666666	0.246784909902174	0.538112003800443
chr7:114270000-114509998	chr7	114270000	114509998	chr7	114270000	114509998	255,255,0	2.243000	239998	2.181273	2.194478	2.016835	2.099947	2.226184	2.084132	0.00589233333333289	0.932200432684745	0.975254638235545
chr3:9999000-10316998	chr3	9999000	10316998	chr3	9999000	10316998	255,255,0	2.906000	317998	2.849351	2.825754	2.863611	2.973255	3.146278	2.897823	0.159546666666666	0.0531616763038144	0.311208342548723
chr11:55386000-55454998	chr11	55386000	55454998	chr11	55386000	55454998	255,255,0	2.836000	68998	2.885233	3.044625	2.873818	2.835636	3.133614	2.667427	-0.0556663333333338	0.657758959947186	0.837297782933273
chr5:37755000-38093998	chr5	37755000	38093998	chr5	37755000	38093998	255,255,0	1.668000	338998	1.668437	1.645676	1.633255	1.683581	1.830043	1.707153	0.0911363333333332	0.116485014275538	0.404662312988622
chr11:75627000-75764998	chr11	75627000	75764998	chr11	75627000	75764998	255,255,0	1.510000	137998	1.527646	1.468065	1.429081	1.550771	1.548078	1.510454	0.0615036666666665	0.195883449368984	0.491517176744715
chr8:113637000-114443998	chr8	113637000	114443998	chr8	113637000	114443998	255,255,0	3.517000	806998	3.838028	3.508605	3.373697	3.592042	3.640790	3.459784	-0.00923800000000061	0.94133751539605	0.978232391379351
chr4:80511000-80777998	chr4	80511000	80777998	chr4	80511000	80777998	255,255,0	1.837000	266998	1.883105	1.901407	1.814810	1.840395	1.826165	1.805702	-0.0423533333333337	0.341458089942629	0.621880239902691
chr5:36747000-36803998	chr5	36747000	36803998	chr5	36747000	36803998	255,255,0	1.728000	56998	1.653318	1.654609	1.622426	1.595019	1.727855	1.644834	0.0124516666666667	0.798944478890207	0.911708153597145
chr8:61032000-61523998	chr8	61032000	61523998	chr8	61032000	61523998	255,255,0	2.817000	491998	2.909727	2.881839	2.817404	2.887564	3.094072	2.885566	0.0860773333333334	0.247281128921979	0.538499763154558
chr10:64080000-64751998	chr10	64080000	64751998	chr10	64080000	64751998	255,255,0	1.836000	671998	1.791985	1.835944	1.789838	1.855413	1.882610	1.871329	0.0638616666666665	0.134046406554203	0.426979254132592
chr7:116625000-118109998	chr7	116625000	118109998	chr7	116625000	118109998	255,255,0	3.126000	1484998	2.988692	2.990293	3.021752	3.204549	3.136618	3.126005	0.155478333333333	0.00743752591293821	0.184900077149288
chr5:30699000-30794998	chr5	30699000	30794998	chr5	30699000	30794998	255,255,0	2.456000	95998	2.476529	2.483386	2.303457	2.401703	2.665897	2.456363	0.0868636666666667	0.344927288094184	0.624034034683522
chrX:67713000-67760998	chrX	67713000	67760998	chrX	67713000	67760998	255,255,0	1.746000	47998	1.373116	1.520356	1.745803	1.584583	1.457985	1.526906	-0.0232670000000003	0.815730279188991	0.91826162579938
chr3:154596000-155114998	chr3	154596000	155114998	chr3	154596000	155114998	255,255,0	1.935000	518998	1.767815	1.808989	1.827002	1.925898	1.925191	1.894484	0.113922333333333	0.022501961896792	0.227894121086472
chr10:125649000-126896998	chr10	125649000	126896998	chr10	125649000	126896998	255,255,0	2.335000	1247998	2.204529	2.340824	2.329651	2.404597	2.353944	2.294016	0.0591843333333329	0.318555347953601	0.601684333953979
chr2:68778000-69107998	chr2	68778000	69107998	chr2	68778000	69107998	255,255,0	2.832000	329998	2.832112	2.871119	2.753535	2.872378	2.942427	2.757763	0.0386006666666662	0.548024382315944	0.763502393155162
chr7:84816000-86678998	chr7	84816000	86678998	chr7	84816000	86678998	255,255,0	1.735000	1862998	1.934267	1.840411	1.767560	1.606691	1.722922	1.689593	-0.174344	0.0214317854594189	0.225905774825379
chr1:5172000-6191998	chr1	5172000	6191998	chr1	5172000	6191998	255,255,0	1.574000	1019998	1.573996	1.405639	1.403000	1.438229	1.525339	1.514283	0.0317386666666662	0.615613931655656	0.814717029009076
chr10:73086000-74906998	chr10	73086000	74906998	chr10	73086000	74906998	255,255,0	1.867000	1820998	1.858408	1.755959	1.798822	1.867131	1.907614	1.828573	0.0633763333333331	0.209607807788441	0.501201704391399
chr15:97188000-97667998	chr15	97188000	97667998	chr15	97188000	97667998	255,255,0	2.126000	479998	2.167967	2.115593	2.170767	2.368574	2.423885	2.211952	0.183361333333333	0.0231875604961084	0.23094925113521
chr16:18627000-18806998	chr16	18627000	18806998	chr16	18627000	18806998	255,255,0	2.122000	179998	1.836882	1.887365	1.845070	1.979544	2.122087	2.012416	0.181576666666667	0.00939419844450397	0.196720788502782
chr2:61647000-61820998	chr2	61647000	61820998	chr2	61647000	61820998	255,255,0	2.294000	173998	1.912441	2.044007	1.987962	2.026322	2.293618	1.885390	0.086973333333333	0.432993599394024	0.692407665718651
chr7:78375000-78578998	chr7	78375000	78578998	chr7	78375000	78578998	255,255,0	1.838000	203998	1.953516	1.880277	1.837603	1.873886	1.903527	1.913995	0.00667066666666622	0.886108471884248	0.957231080762333
chr10:33897000-34415998	chr10	33897000	34415998	chr10	33897000	34415998	255,255,0	2.534000	518998	2.533723	2.632332	2.822149	2.762710	2.778243	2.724278	0.0923423333333329	0.265128490125116	0.55608030350541
chr5:30351000-30659998	chr5	30351000	30659998	chr5	30351000	30659998	255,255,0	2.001000	308998	2.004254	2.030362	1.940143	1.999023	2.046487	2.037129	0.0359599999999998	0.424927484759945	0.685558682884566
chr11:103344000-103625998	chr11	103344000	103625998	chr11	103344000	103625998	255,255,0	1.541000	281998	1.540846	1.498044	1.439956	1.559185	1.581873	1.516756	0.0596559999999999	0.222902704710506	0.512232030661735
chr8:125946000-126086998	chr8	125946000	126086998	chr8	125946000	126086998	255,255,0	2.830000	140998	3.037885	2.868643	2.829664	2.697571	2.833037	2.714120	-0.163821333333334	0.0527693634283461	0.310536554987576
chr3:102249000-102701998	chr3	102249000	102701998	chr3	102249000	102701998	255,255,0	2.157000	452998	2.117146	2.157393	2.124037	2.285413	2.335416	2.177192	0.133148333333333	0.0380834865838692	0.278437479721257
chr3:108663000-109079998	chr3	108663000	109079998	chr3	108663000	109079998	255,255,0	1.764000	416998	1.763682	1.748996	1.698243	1.678645	1.775875	1.758073	0.00055733333333314	0.990438955817813	0.999743927117666
chr1:191574000-191825998	chr1	191574000	191825998	chr1	191574000	191825998	255,255,0	2.570000	251998	2.575196	2.570176	2.467733	2.527307	2.682729	2.481128	0.0260196666666663	0.701998070645489	0.864548109333789
chr15:66165000-66290998	chr15	66165000	66290998	chr15	66165000	66290998	255,255,0	1.966000	125998	1.878570	1.909492	1.798584	1.789920	1.966218	1.865168	0.0115533333333332	0.850594813169768	0.941604787206863
chr3:103176000-103382998	chr3	103176000	103382998	chr3	103176000	103382998	255,255,0	1.764000	206998	1.526228	1.642994	1.631241	1.657575	1.764249	1.670336	0.0972323333333331	0.108976347004027	0.392996435464417
chr2:181377000-181601998	chr2	181377000	181601998	chr2	181377000	181601998	255,255,0	2.122000	224998	2.329292	2.177934	2.131589	2.188556	2.239085	2.121970	-0.0297346666666668	0.657195810265163	0.83713968358249
chr16:65613000-66038998	chr16	65613000	66038998	chr16	65613000	66038998	255,255,0	1.974000	425998	1.955401	1.957975	1.882925	1.974361	2.040696	1.941113	0.0532896666666666	0.286685805721443	0.576877163732363
chr11:80424000-80681998	chr11	80424000	80681998	chr11	80424000	80681998	255,255,0	2.559000	257998	2.550348	2.504928	2.491742	2.435043	2.453036	2.318256	-0.113561000000001	0.0598993921917479	0.320939298818299
chrX:143091000-143450998	chrX	143091000	143450998	chrX	143091000	143450998	255,255,0	1.746000	359998	1.745637	1.864663	1.857594	1.885052	1.984689	2.314343	0.23873	0.0717449578721124	0.339267396312301
chr3:133308000-134636998	chr3	133308000	134636998	chr3	133308000	134636998	255,255,0	2.296000	1328998	2.043928	1.956058	1.992852	2.174978	2.295900	2.140208	0.206082666666666	0.00778495366150928	0.187090893374383
chr8:126483000-126935998	chr8	126483000	126935998	chr8	126483000	126935998	255,255,0	3.611000	452998	3.726684	3.546705	3.456727	3.609439	3.650265	3.611113	0.0469003333333333	0.53638070135644	0.755651927469346
chr10:42831000-42950998	chr10	42831000	42950998	chr10	42831000	42950998	255,255,0	1.991000	119998	1.887289	1.991067	1.907772	1.852196	2.057747	1.928390	0.0174016666666663	0.792411596769522	0.908867095766855
chr8:13548000-13760998	chr8	13548000	13760998	chr8	13548000	13760998	255,255,0	2.439000	212998	2.439049	2.430160	2.317536	2.351175	2.480964	2.282066	-0.0241800000000005	0.721641095323436	0.874518012340844
chr14:63063000-63203998	chr14	63063000	63203998	chr14	63063000	63203998	255,255,0	2.575000	140998	2.623396	2.640645	2.574138	2.539250	2.832500	2.574688	0.0360863333333331	0.672794823178812	0.84687693694103
chr14:73095000-73520998	chr14	73095000	73520998	chr14	73095000	73520998	255,255,0	2.369000	425998	2.447764	2.248432	2.231558	2.209062	2.329870	2.193166	-0.0652186666666672	0.401837207541407	0.67180296245967
chr10:40635000-40991998	chr10	40635000	40991998	chr10	40635000	40991998	255,255,0	2.332000	356998	2.300361	2.270750	2.273182	2.364005	2.331848	2.336582	0.0627139999999997	0.132874593292846	0.424028733564717
chr3:103752000-103910998	chr3	103752000	103910998	chr3	103752000	103910998	255,255,0	1.825000	158998	1.737511	1.751156	1.646624	1.767756	1.824980	1.787825	0.0817566666666664	0.116648274330467	0.404662312988622
chr18:67725000-67772998	chr18	67725000	67772998	chr18	67725000	67772998	255,255,0	1.749000	47998	1.717621	1.499413	1.443927	1.597335	1.748564	1.748887	0.144608333333333	0.131067059791992	0.42258182493494
chr17:20910000-21056998	chr17	20910000	21056998	chr17	20910000	21056998	255,255,0	1.992000	146998	1.678009	1.768751	1.830070	1.992475	1.847124	1.873073	0.145280666666667	0.0490426093658752	0.304279792122629
chr11:39567000-40622998	chr11	39567000	40622998	chr11	39567000	40622998	255,255,0	2.124000	1055998	2.041307	2.019060	2.003655	2.148887	2.144458	2.121081	0.116801333333333	0.0166257185127032	0.217808395104853
chr16:14694000-15305998	chr16	14694000	15305998	chr16	14694000	15305998	255,255,0	2.464000	611998	2.147423	2.236356	2.272228	2.460194	2.542117	2.400101	0.248801666666667	0.00339007409142201	0.16070662537611
chr9:86871000-87026998	chr9	86871000	87026998	chr9	86871000	87026998	255,255,0	2.054000	155998	2.053514	1.936897	1.926075	1.997657	1.958570	1.835398	-0.0416203333333336	0.516879108801313	0.747713037833898
chr19:9894000-10211998	chr19	9894000	10211998	chr19	9894000	10211998	255,255,0	2.247000	317998	2.263238	2.247040	2.180678	2.342949	2.408291	2.272882	0.111055333333333	0.0660211092251133	0.330202863219496
chr9:73038000-73097998	chr9	73038000	73097998	chr9	73038000	73097998	255,255,0	2.590000	59998	2.306605	2.391655	2.413221	2.382517	2.589976	2.421153	0.094055	0.199230708352785	0.49360186239357
chr11:89979000-90176998	chr11	89979000	90176998	chr11	89979000	90176998	255,255,0	3.034000	197998	2.874462	2.984298	2.979227	3.033573	3.087595	3.013336	0.0988389999999997	0.0810264579520411	0.355464103118882
chr16:51291000-52274998	chr16	51291000	52274998	chr16	51291000	52274998	255,255,0	2.664000	983998	2.663581	2.745769	2.731758	2.855458	2.766616	2.724961	0.068642333333333	0.216229811690677	0.506300040786594
chr2:33741000-34667998	chr2	33741000	34667998	chr2	33741000	34667998	255,255,0	2.647000	926998	2.613769	2.494744	2.524053	2.643647	2.724915	2.529444	0.0884799999999994	0.20538227490623	0.499695424376326
chr17:8259000-8384998	chr17	8259000	8384998	chr17	8259000	8384998	255,255,0	2.114000	125998	1.953472	2.113932	1.958675	1.926270	2.071605	1.865723	-0.0541603333333337	0.478112071471665	0.726329536121925
chr9:40983000-41207998	chr9	40983000	41207998	chr9	40983000	41207998	255,255,0	3.510000	224998	3.497197	3.378262	3.256451	3.240806	3.330134	3.123033	-0.145979	0.112689786874098	0.398736386749772
chr16:23082000-23141998	chr16	23082000	23141998	chr16	23082000	23141998	255,255,0	2.075000	59998	2.347192	2.287093	2.417048	1.733193	2.198213	2.024148	-0.365259666666667	0.017192666162272	0.217808395104853
chr11:106503000-106634998	chr11	106503000	106634998	chr11	106503000	106634998	255,255,0	1.848000	131998	1.833259	1.886320	1.785299	1.864495	1.878258	1.843223	0.0270326666666665	0.545915649252705	0.761967160724851
chr19:12423000-12839998	chr19	12423000	12839998	chr19	12423000	12839998	255,255,0	2.358000	416998	2.272583	2.432339	2.449960	2.391090	2.473106	2.380340	0.029884666666667	0.638545144012412	0.827792044128507
chr7:66306000-66395998	chr7	66306000	66395998	chr7	66306000	66395998	255,255,0	2.016000	89998	1.802228	2.015854	1.812632	2.006345	2.038227	1.911966	0.108608	0.172949123524711	0.46827313381237
chr3:82359000-82865998	chr3	82359000	82865998	chr3	82359000	82865998	255,255,0	2.613000	506998	2.545804	2.510699	2.465970	2.613102	2.761469	2.510544	0.120880666666667	0.126779874564369	0.420170531377928
chr6:128574000-128639998	chr6	128574000	128639998	chr6	128574000	128639998	255,255,0	1.785000	65998	1.394696	1.438057	1.492252	1.455215	1.785144	1.548992	0.154782	0.121550857263783	0.412265407591201
chr11:12819000-12866998	chr11	12819000	12866998	chr11	12819000	12866998	255,255,0	1.537000	47998	1.472546	1.388911	1.487995	1.536629	1.419761	1.410794	0.00591066666666658	0.914401352966074	0.968399158395385
chr19:24693000-24884998	chr19	24693000	24884998	chr19	24693000	24884998	255,255,0	2.335000	191998	2.204503	2.128509	2.224093	2.327064	2.474236	2.334852	0.193015666666666	0.0118613011737152	0.206541492011284
chr7:102126000-102203998	chr7	102126000	102203998	chr7	102126000	102203998	255,255,0	1.538000	77998	1.549662	1.459329	1.496019	1.537782	1.707444	1.534076	0.0914306666666662	0.175953654844918	0.471875710720462
chr2:156861000-157106998	chr2	156861000	157106998	chr2	156861000	157106998	255,255,0	2.361000	245998	2.361763	2.353420	2.241720	2.135654	2.280640	2.198391	-0.114072666666667	0.0866126589238218	0.361705869448125
chr14:23541000-24482998	chr14	23541000	24482998	chr14	23541000	24482998	255,255,0	2.603000	941998	2.789924	2.671543	2.602914	2.735592	2.728389	2.585346	-0.00501800000000039	0.942595776714547	0.978664000624025
chrX:157716000-158936998	chrX	157716000	158936998	chrX	157716000	158936998	255,255,0	2.678000	1220998	2.141745	2.301372	2.185646	2.246280	2.231694	2.675859	0.175023333333333	0.205908266637404	0.499695424376326
chr3:48849000-50387998	chr3	48849000	50387998	chr3	48849000	50387998	255,255,0	1.857000	1538998	1.802109	1.802926	1.770073	1.892620	1.938260	1.855142	0.103638	0.0399164215757369	0.282848956048599
chr15:18813000-19307998	chr15	18813000	19307998	chr15	18813000	19307998	255,255,0	2.440000	494998	2.306324	2.368175	2.414297	2.487243	2.661768	2.362624	0.140946333333333	0.124502504687187	0.415770355644797
chr10:13548000-14213998	chr10	13548000	14213998	chr10	13548000	14213998	255,255,0	2.551000	665998	2.841595	2.712047	2.619741	2.559158	2.517958	2.549577	-0.18223	0.0233605747735635	0.23094925113521
chr10:63399000-64754998	chr10	63399000	64754998	chr10	63399000	64754998	255,255,0	1.798000	1355998	1.794861	1.799033	1.815996	1.851391	1.812836	1.812427	0.0222546666666664	0.564768786418541	0.77599813316253
chr15:37113000-37340998	chr15	37113000	37340998	chr15	37113000	37340998	255,255,0	2.793000	227998	2.869017	2.922683	2.792997	2.856560	2.929913	2.784520	-0.00456800000000069	0.937636675390674	0.977716500397098
chr7:81162000-81344998	chr7	81162000	81344998	chr7	81162000	81344998	255,255,0	2.423000	182998	2.192190	2.321132	2.228375	2.554430	2.712667	2.414811	0.313403666666667	0.00714587043036802	0.18327460140376
chr15:100533000-100616998	chr15	100533000	100616998	chr15	100533000	100616998	255,255,0	1.611000	83998	1.641517	1.668095	1.688257	1.611013	1.619536	1.637368	-0.0433173333333336	0.282475546802308	0.57311127608925
chr3:67503000-67574998	chr3	67503000	67574998	chr3	67503000	67574998	255,255,0	1.957000	71998	1.894060	1.953857	1.957408	2.024464	2.252276	2.081045	0.184153333333333	0.0285236403965848	0.245501638440532
chr3:117144000-117446998	chr3	117144000	117446998	chr3	117144000	117446998	255,255,0	2.767000	302998	2.713307	2.745584	2.594890	2.767089	3.055932	2.678534	0.149258	0.189830952364675	0.486126245982811
chr5:25836000-27047998	chr5	25836000	27047998	chr5	25836000	27047998	255,255,0	2.515000	1211998	2.514595	2.447344	2.375199	2.502084	2.495860	2.382209	0.0143383333333328	0.805702175614505	0.914121188650668
chr19:36093000-36449998	chr19	36093000	36449998	chr19	36093000	36449998	255,255,0	3.035000	356998	3.035186	3.061216	2.913805	3.111746	3.282239	3.078476	0.154084666666666	0.0663357408283714	0.330202863219496
chr7:28764000-28979998	chr7	28764000	28979998	chr7	28764000	28979998	255,255,0	1.786000	215998	1.786824	1.786296	1.704348	1.742936	1.805135	1.752152	0.0075849999999998	0.867363507659719	0.949105550542465
