stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category	in_10kb	logFC_10kb	FDR_10kb	direction_10kb	resolution_support
stripe_2637	chr15	93245001	93275000	chr15	93245001	93600000	3prime	shared	0.038	0.0245	2.05364291748218	5.69555769999116	279991.190900141	270731.880497751	355000	30000	93260000.5	-0.00111858550583446	7.21162644176661	0.00266225785936256	0.959492495699775	0.976044601960122	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2638	chr15	93580001	93600000	chr15	93580001	95485000	3prime	shared	0.094	0.0475	-0.486690256156042	-0.96185371202757	56756.0090885876	100213.14987016	1905000	20000	93590000.5	0.215843576701298	6.67389398030307	63.9551651096575	5.82004912496029e-7	3.38024286171139e-5	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.167564887698721	2.5406732368902e-4	gained	both_discordant
stripe_2639	chr15	94760001	94780000	chr15	94760001	95580000	3prime	shared	0.013	0.009	-1.40321645300271	15.2169906448563	178589.580193333	150908.496316407	820000	20000	94770000.5	-0.143181678563488	7.31339573172692	44.7635545448118	5.36101197688811e-6	1.3768647833324e-4	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2640	chr15	94880001	94900000	chr15	94880001	95415000	3prime	control_only	0.089	NA	-13.6466385055958	NA	225920.703929865	NA	535000	20000	94890000.5	-0.140739675531894	6.99632409793978	34.4115384746368	2.45090802087575e-5	4.005685814163e-4	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2641	chr15	95385001	95405000	chr15	94825001	95405000	5prime	shared	0.0695	0.052	-7.05447347092861	-6.74354598982236	224713.551997745	152744.203134936	580000	20000	95395000.5	-0.0421681422885535	6.81263147028789	3.44771041788531	0.0819664672135244	0.172129581148401	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	5.39796048916869e-5	0.998630444116706	lost	both_discordant
stripe_2642	chr15	95525001	95545000	chr15	94845001	95545000	5prime	mutant_only	NA	0.087	NA	-12.0578714968592	NA	166268.080445862	700000	20000	95535000.5	-0.0203317217228036	7.05916750094613	0.91743615336167	0.352489557344918	0.504211241449522	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2643	chr15	97780001	97800000	chr15	97780001	98895000	3prime	shared	0.096	0.095	-0.332972740894837	-2.71515590585357	166645.98563854	167279.515240856	1115000	20000	97790000.5	-0.0415854664029388	6.91144875434432	2.94934673104963	0.105325322133951	0.206330951689868	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2644	chr15	97945001	97970000	chr15	97715001	97970000	5prime	mutant_only	NA	0.087	NA	0.797293439474284	NA	212246.715134447	255000	25000	97957500.5	0.0211779759753369	6.70055769029752	0.707122962884826	0.412870110625702	0.560970614824341	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2645	chr15	98175001	98190000	chr15	98175001	98575000	3prime	control_only	0.051	NA	0.150976589424195	NA	268113.293583144	NA	400000	15000	98182500.5	0.0373588187798713	6.01656364433482	1.27515841552814	0.275552623379235	0.422353584306164	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2646	chr15	98555001	98575000	chr15	98555001	99005000	3prime	shared	0.04	0.0325	0.572790624252712	1.16588975298541	288741.781868157	237335.815093438	450000	20000	98565000.5	0.0324141621484185	6.69070576605239	1.50083052087777	0.238385136986431	0.378530125964451	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2647	chr15	98745001	98765000	chr15	98745001	100485000	3prime	shared	0.093	0.097	-1.94667804082886	-2.7459505066692	76966.4583323723	276025.552883146	1740000	20000	98755000.5	-0.0084159410102003	6.93782883190957	0.119738281255968	0.733855377556374	0.826217807846041	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2648	chr15	98870001	98885000	chr15	98870001	99765000	3prime	shared	0.075	0.075	-2.39160351650741	-2.2190658518141	212189.042951255	169590.81749411	895000	15000	98877500.5	-0.0293365944392232	6.72258941864872	1.42859343272661	0.249519687816476	0.39215556906082	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2649	chr15	99025001	99050000	chr15	99025001	99395000	3prime	shared	0.0625	0.0985	-0.0829764938883461	-1.05524629197478	232493.576263723	200974.91082475	370000	25000	99037500.5	0.0289202583338444	7.3311945815751	2.10445133505491	0.166315227938518	0.290046246824829	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2650	chr15	99115001	99135000	chr15	99115001	99760000	3prime	control_only	0.095	NA	-1.69091169362287	NA	153385.796005967	NA	645000	20000	99125000.5	0.0236386966369675	6.84807850501983	0.73070074072815006	0.405354089006833	0.554643584568288	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2651	chr15	99305001	99325000	chr15	99305001	100425000	3prime	shared	0.0965	0.065	-5.00470526015163	-3.4176772618854	137916.808090183	133791.776289188	1120000	20000	99315000.5	0.0159850237231923	7.13341359566908	0.483321338541667	0.496958339535809	0.637091221293802	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	0.0175650054256113	0.466705989493123	lost	both_discordant
stripe_2652	chr15	99380001	99395000	chr15	99380001	100470000	3prime	shared	0.043	0.03	-2.9618725053299	5.33195648483281	144953.585561988	424740.397675522	1090000	15000	99387500.5	-0.00323311567333383	6.53062985417834	0.0171314960601181	0.897506375286058	0.939571011537216	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2653	chr15	99385001	99405000	chr15	98625001	99405000	5prime	control_only	0.091	NA	-3.26007885608723	NA	173719.24356033801	NA	780000	20000	99395000.5	0.00738576825450533	6.93908731077854	0.111484536479978	0.742823961288297	0.834022150594979	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2654	chr15	99455001	99475000	chr15	99300001	99475000	5prime	shared	0.022	0.0395	4.02779979779181	0.328179627589502	860002.457327879	170417.602959798	175000	20000	99465000.5	0.0734490878556374	6.86525252481635	8.98218512819103	0.00857924866811545	0.0315872337326069	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0187680387789387	0.414615889065285	unchanged	both_concordant
stripe_2655	chr15	99455001	99475000	chr15	98745001	99475000	5prime	mutant_only	NA	0.058	NA	-0.452506888892226	NA	206145.535445363	730000	20000	99465000.5	0.0509921504276499	7.14346662856776	4.83935061640591	0.0429593342335202	0.106545508962072	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2656	chr15	99575001	99595000	chr15	99575001	99965000	3prime	shared	0.051	0.017	-8.81225096494847	5.59349223746037	341544.899018177	389799.752313273	390000	20000	99585000.5	6.2519922406074e-4	7.01953007352486	8.0152525330517e-4	0.977766279368091	0.988494753150761	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2657	chr15	100025001	100045000	chr15	100025001	100695000	3prime	shared	0.025	0.005	3.7708108467199	14.4132303299979	391796.179400746	395920.987894511	670000	20000	100035000.5	0.0011481184188127	7.49238136798557	0.00250566320098471	0.960700790254122	0.976734555167329	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2658	chr15	100300001	100320000	chr15	100045001	100320000	5prime	shared	0.035	0.056	3.76510396807972	-1.10970302750621	313488.191935109	127508.0234611	275000	20000	100310000.5	0.0385668163728128	6.74269946785491	2.87363651644824	0.109534152089921	0.212467430277581	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2659	chr15	100530001	100555000	chr15	100530001	100960000	3prime	shared	0.0765	0.072	-1.44570107582104	-1.12041823057272	281103.18238354	154411.537144204	430000	25000	100542500.5	0.0402427877369648	7.2443556160275	4.04165365801492	0.0616705505427754	0.139720460091252	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2660	chr15	100540001	100555000	chr15	99615001	100555000	5prime	control_only	0.0655	NA	-2.67903469139882	NA	152401.468960026	NA	940000	15000	100547500.5	0.0294842938546885	6.39258890516255	1.23889513988435	0.282231091289323	0.42982199785541	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2661	chr15	100605001	100625000	chr15	99580001	100625000	5prime	shared	0.035	0.0395	0.665496102778492	-0.380850362758562	147028.318517664	127040.012018923	1045000	20000	100615000.5	0.013341137452289	7.0305465192056404	0.357953603485986	0.558073167418449	0.689962649621165	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2662	chr15	100750001	100770000	chr15	100750001	101285000	3prime	shared	0.027	0.0225	4.93027949735864	5.23424690805752	218456.345745214	179619.668653552	535000	20000	100760000.5	0.0431604840349179	6.99610429158181	4.11923117048025	0.0594817677312838	0.135908279586886	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2663	chr15	100990001	101010000	chr15	100605001	101010000	5prime	shared	0.047	0.044	0.388498528609515	0.089144890561482	362695.400607795	347509.741008136	405000	20000	101000000.5	0.0753513302158088	7.09707070949575	13.1365096737163	0.00229906544823369	0.0115155046296915	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.0678673268099408	0.0072928762394503	unchanged	both_concordant
stripe_2664	chr15	101325001	101350000	chr15	101325001	101955000	3prime	mutant_only	NA	0.073	NA	-0.502037986789239	NA	126762.771452405	630000	25000	101337500.5	0.155639338808652	7.43868533509884	55.3470166556301	1.46030636095247e-6	5.84995553618512e-5	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	0.142414592876083	2.5304746229915e-4	gained	both_concordant
stripe_2665	chr15	101520001	101535000	chr15	101520001	102155000	3prime	mutant_only	NA	0.046	NA	4.79294293957064	NA	133758.841544298	635000	15000	101527500.5	0.183495070647165	6.68608777169524	39.7834990386363	1.0739689039969e-5	2.268259252539e-4	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	0.154877218663895	1.0730896054392e-4	gained	both_concordant
stripe_2666	chr15	101740001	101770000	chr15	101310001	101770000	5prime	mutant_only	NA	0.071	NA	-3.08491878685717	NA	190681.564774114	460000	30000	101755000.5	0.150804376995769	7.42601022995779	44.9951571962297	5.19803535681686e-6	1.3538769828656e-4	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2667	chr15	101970001	101990000	chr15	101140001	101990000	5prime	shared	0.0325	0.0115	7.32667273390712	17.2815996711478	146767.954760252	151151.346002279	850000	20000	101980000.5	0.128516397057234	7.13439953568609	35.8795098876758	1.93921214299536e-5	3.42879783822e-4	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.172673751855132	1.011677833499e-4	gained	both_discordant
stripe_2668	chr15	101975001	101995000	chr15	101975001	102355000	3prime	shared	0.089	0.0995	1.94677279628665	3.80174617267628	235306.969238178	348783.817475094	380000	20000	101985000.5	0.112125597898997	6.53782444415147	17.8476576316115	6.5283557553969e-4	0.00458962501380361	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2669	chr15	102040001	102055000	chr15	101220001	102055000	5prime	control_only	0.064	NA	-8.68827604031676	NA	153144.589667135	NA	835000	15000	102047500.5	0.137921501569836	6.64692462439978	27.4632665753135	8.25278291715748e-5	9.8591998188602e-4	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2670	chr15	102105001	102125000	chr15	102105001	102490000	3prime	shared	0.047	0.059	0.152900937946066	-1.03869016103449	470364.199455753	563506.243017675	385000	20000	102115000.5	0.0169561387462443	7.00893209464688	0.640748093623045	0.435239456819254	0.582876096695989	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2671	chr15	102400001	102420000	chr15	102075001	102420000	5prime	control_only	0.067	NA	-3.55470878109768	NA	420385.779133472	NA	345000	20000	102410000.5	0.0129075999102523	6.87945310731492	0.284696252826785	0.601020515303135	0.72494227103574	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2672	chr15	102610001	102630000	chr15	102410001	102630000	5prime	mutant_only	NA	0.05	NA	-26.3897992551112	NA	710064.554736308	220000	20000	102620000.5	-0.042480200348954	7.05399039348211	3.73674432558611	0.0712409141863877	0.155475153943768	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	TRUE	0.0433312277475475	0.0465541728406675	unchanged	both_discordant
stripe_2673	chr15	102615001	102635000	chr15	102210001	102635000	5prime	control_only	0.083	NA	-13.9517145231419	NA	460367.762247142	NA	425000	20000	102625000.5	-0.0219994550291612	7.10194699238371	1.14891027736799	0.299779778229423	0.446850706841067	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2674	chr15	102660001	102680000	chr15	102190001	102680000	5prime	shared	0.0485	0.051	-0.326994369532896	-2.96866163685006	366920.380263706	414700.009660342	490000	20000	102670000.5	0.0350554495686365	7.17108437518512	2.75138199223362	0.116765599850371	0.223009984453539	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2675	chr15	102740001	102765000	chr15	102740001	103365000	3prime	mutant_only	NA	0.088	NA	0.879036036343363	NA	145935.162040786	625000	25000	102752500.5	0.032096043225344	7.09748828668929	1.91093613214024	0.185972639523023	0.31522736585774	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2676	chr15	103005001	103025000	chr15	103005001	103385000	3prime	mutant_only	NA	0.027	NA	1.32857489163234	NA	342435.07420248	380000	20000	103015000.5	0.112541651779574	6.86405845935745	22.8617127985234	2.0743871188921e-4	0.00196831356953669	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	0.0573873401177095	0.0187879758155577	gained	both_concordant
stripe_2677	chr15	103525001	103545000	chr15	103145001	103545000	5prime	control_only	0.078	NA	0.696849912303799	NA	327897.558197132	NA	400000	20000	103535000.5	0.0114606028733346	6.64149257110586	0.224153283539392	0.64232918212359	0.759289520904271	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	TRUE	-0.0135894429029718	0.54885388183293	unchanged	both_discordant
stripe_2678	chr15	103875001	103900000	chr15	103360001	103900000	5prime	shared	0.0535	0.042	3.19884726883712	3.62785152405693	258693.134181945	236196.33255855	540000	25000	103887500.5	-0.0427778171024316	6.68373672460995	2.51870994181095	0.132189656140208	0.244570771940129	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0582672777570847	0.0639738591503635	unchanged	both_concordant
stripe_2679	chr16	3730001	3750000	chr16	3730001	4100000	3prime	shared	0.032	0.0405	5.09468976694047	3.5374689143899	283992.545463035	228779.674576994	370000	20000	3740000.5	-0.0822477031831728	6.53880187820469	7.87174949820082	0.0127507626565042	0.0426433173961398	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0799333253658048	0.0208113289297684	unchanged	both_concordant
stripe_2680	chr16	4150001	4170000	chr16	4150001	4725000	3prime	mutant_only	NA	0.091	NA	-2.21802596481553	NA	235607.366592891	575000	20000	4160000.5	-0.00679359519486022	6.80941280990753	0.0786061522721632	0.782810770496655	0.859156966844974	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2681	chr16	4290001	4325000	chr16	4290001	4685000	3prime	shared	0.023	0.044	0.686714675797377	-2.94526565794485	279254.66786758	236620.83321182	395000	35000	4307500.5	0.0153104698731737	7.86183587972604	0.587478332348632	0.454627316412753	0.599299781714765	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2682	chr16	4465001	4485000	chr16	4005001	4485000	5prime	shared	0.0525	0.057	0.218675458507737	1.4325064136432	297662.117979452	291961.414542506	480000	20000	4475000.5	0.00303235342670818	6.8781236956786	0.016492657594142	0.899424192154404	0.941311333291227	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2683	chr16	4465001	4485000	chr16	4465001	5075000	3prime	control_only	0.0845	NA	-0.188491575190297	NA	218914.915170018	NA	610000	20000	4475000.5	-0.00208042240659297	6.71994309904482	0.00874331453852555	0.926670097179832	0.957455184512552	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2684	chr16	4670001	4690000	chr16	4670001	4970000	3prime	shared	0.0335	0.039	0.0544060609407731	-2.24800541018694	540756.304973004	289902.331218842	300000	20000	4680000.5	-0.0256300052287022	6.83003529003425	1.16342034390621	0.296851201679428	0.444372503570077	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	0.0115069946070419	0.626854914352646	unchanged	both_concordant
stripe_2685	chr16	4670001	4695000	chr16	3965001	4695000	5prime	mutant_only	NA	0.0665	NA	-2.83586771435237	NA	189079.12892701	730000	25000	4682500.5	-0.0184089699581631	7.16105606545454	0.599573340931491	0.450103695670168	0.595473949900093	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2686	chr16	4765001	4785000	chr16	4765001	5240000	3prime	control_only	0.051	NA	-2.06759414683572	NA	298564.21218193	NA	475000	20000	4775000.5	-0.0249683592827187	6.84051114649545	0.98564222427025	0.335680892259423	0.486310027053148	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2687	chr16	4765001	4790000	chr16	4765001	5205000	3prime	mutant_only	NA	0.0905	NA	-3.62022821140395	NA	247942.445905327	440000	25000	4777500.5	-0.00464417501251829	7.15340497066249	0.0397128811689592	0.844569433168864	0.903798430055472	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2688	chr16	4770001	4790000	chr16	4150001	4790000	5prime	shared	0.065	0.046	1.34036026112357	2.79767777206878	270521.103741133	432075.91883824	640000	20000	4780000.5	0.0122618913945087	7.07830357504155	0.293237133887161	0.595661533393403	0.720955855934774	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2689	chr16	4870001	4890000	chr16	4260001	4890000	5prime	mutant_only	NA	0.051	NA	-0.882550581585257	NA	160893.183910815	630000	20000	4880000.5	0.00489598830424217	6.84982951229285	0.0379558671604309	0.847999705245225	0.906147553981234	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2690	chr16	5130001	5150000	chr16	4860001	5150000	5prime	shared	0.0265	0.025	2.60406169732341	2.74031320584662	411395.009829548	372649.563945429	290000	20000	5140000.5	0.00966347741643419	7.03099004818726	0.173442289610975	0.682638793833718	0.788988041175108	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2691	chr16	5300001	5320000	chr16	5300001	6490000	3prime	mutant_only	NA	0.0495	NA	-0.669943058825473	NA	74876.9081105846	1190000	20000	5310000.5	0.12015834038913	7.20991736336598	26.9883421421012	9.03232326663097e-5	0.00105330868927865	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_2692	chr16	5465001	5485000	chr16	5465001	6490000	3prime	shared	0.02	0.009	12.8501790415523	27.9254024071647	136076.594369589	142509.395187899	1025000	20000	5475000.5	0.0335839089501615	7.12257024463028	2.16837397661417	0.160395786149611	0.282706202704157	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	2.2631527954423e-4	0.993404037795372	unchanged	both_concordant
stripe_2693	chr16	5650001	5675000	chr16	5650001	6705000	3prime	mutant_only	NA	0.044	NA	-0.231929051659285	NA	120808.392525227	1055000	25000	5662500.5	0.0785420669858503	7.30731490755941	15.4960739151926	0.00119254273498278	0.00710608932866458	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	0.0339172213836327	0.143099331322587	gained	both_concordant
