stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category	stripe_length_kb	anchor_width_kb	plot_cat	FDR_safe	distance_to_tss	nearest_gene_id	nearest_gene	nearest_coding_dist	nearest_coding_id	nearest_coding_gene	body_genes	body_gene_count	h3k27ac	h3k27me3	h3k4me1	h3k4me3	bivalent	anchor_type
stripe_1959	chr13	93075001	93095000	chr13	93075001	94300000	3prime	shared	0.094	0.09	-0.272989063811289	0.560314204298086	76213.8310549011	126319.069887544	1225000	20000	93085000.5	-0.00606720797776389	6.74815241955414	0.0602442023096299	0.809250738718042	0.878754742942058	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1225	20	Unchanged	0.878754742942058	0	408254	A630019I02Rik	49723	76469	Cmya5	Arsb,Bhmt,Bhmt2,Cmya5,Dmgdh,Homer1,Jmy,Lhfpl2,Scamp1,Tent2	10	TRUE	TRUE	TRUE	FALSE	FALSE	Other
stripe_1960	chr13	93175001	93195000	chr13	92365001	93195000	5prime	shared	0.066	0.076	-3.1167325387228	-4.44487944074948	100489.713476519	116891.069401276	830000	20000	93185000.5	-0.0108394310290728	6.84383553858076	0.247735290081191	0.625488286942703	0.745154045343895	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	830	20	Unchanged	0.745154045343895	0	100715	Tent2	0	100715	Tent2	Ankrd34b,Cmya5,Fam151b,Mtx3,Serinc5,Spz1,Tent2,Thbs4,Zfyve16	9	FALSE	FALSE	TRUE	TRUE	FALSE	Other
stripe_1961	chr13	93480001	93505000	chr13	93285001	93505000	5prime	shared	0.051	0.062	6.59102200066336	4.71939166801804	388988.46342682	354792.09727424	220000	25000	93492500.5	-0.0186474105857974	6.97780113703759	0.462270554693832	0.506345229137998	0.64538659588037	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	220	25	Unchanged	0.64538659588037	0	57748	Jmy	0	57748	Jmy	Homer1,Jmy	2	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_1962	chr13	93600001	93635000	chr13	92925001	93635000	5prime	control_only	0.094	NA	-1.22062563786409	NA	90754.9043640046	NA	710000	35000	93617500.5	0.0297751525871855	7.7726295795622	1.86402912813036	0.191169581602044	0.321079475985983	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	710	35	Lost (Low)	0.321079475985983	2960	12116	Bhmt	2960	12116	Bhmt	Cmya5,Homer1,Jmy,Tent2	4	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1963	chr13	93625001	93645000	chr13	92745001	93645000	5prime	mutant_only	NA	0.0785	NA	-4.29654405473197	NA	95056.2546594439	900000	20000	93635000.5	0.0323893788277625	6.87913713389312	2.0229033001996	0.174266233749732	0.299980478507537	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	900	20	Gained (Low)	0.299980478507537	0	12116	Bhmt	0	12116	Bhmt	Bhmt,Cmya5,Homer1,Jmy,Mtx3,Tent2,Thbs4	7	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1964	chr13	93705001	93725000	chr13	93245001	93725000	5prime	mutant_only	NA	0.0615	NA	1.12230348611345	NA	111527.076369169	480000	20000	93715000.5	0.144919367949164	6.68398419407784	34.7310426679265	2.32773153186352e-05	0.000390068422597986	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	480	20	Gained (High)	0.000390068422597986	0	105364	AW495222	30567	74129	Dmgdh	Bhmt,Bhmt2,Dmgdh,Homer1,Jmy	5	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1965	chr13	93780001	93800000	chr13	93780001	94990000	3prime	shared	0.0515	0.042	1.26030180501547	4.13636748538547	79269.5935845504	102783.282045384	1210000	20000	93790000.5	-0.0117436032760183	7.08597258663243	0.223132811721589	0.643082278169921	0.759988651536684	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1210	20	Unchanged	0.759988651536684	0	100885837	Mir5624	8370	11881	Arsb	Ap3b1,Lhfpl2,Otp,Scamp1,Tbca,Wdr41	6	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1966	chr13	94165001	94185000	chr13	93290001	94185000	5prime	shared	0.04	0.03	-2.69954570272203	-1.46588397043945	192454.314994841	135074.935152651	895000	20000	94175000.5	0.0346356236407808	6.89376088214582	2.53470535630961	0.131053131951502	0.242894804026785	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	895	20	Unchanged	0.242894804026785	100856	107767	Scamp1	100856	107767	Scamp1	Arsb,Bhmt,Bhmt2,Dmgdh,Homer1,Jmy,Lhfpl2	7	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Enhancer
stripe_1967	chr13	96370001	96390000	chr13	95885001	96390000	5prime	control_only	0.089	NA	-1.74148582998165	NA	108518.43002651	NA	505000	20000	96380000.5	-0.0349820677925171	6.66938084672523	1.95140247037349	0.181631281682237	0.309836652922881	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	505	20	Lost (Low)	0.309836652922881	0	67463	Poc5	0	67463	Poc5	Iqgap2,Poc5,Sv2c	3	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_1968	chr13	96835001	96860000	chr13	96835001	97200000	3prime	mutant_only	NA	0.066	NA	2.88753015386138	NA	140103.049292801	365000	25000	96847500.5	0.196066350003104	6.86517997015885	37.4993072017484	1.5093963666178e-05	0.000286730715235272	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	365	25	Gained (High)	0.000286730715235272	64688	218476	Gcnt4	64688	218476	Gcnt4	1700029F12Rik,Fam169a,Gcnt4,Gfm2,Hexb,Nsa2	6	FALSE	TRUE	FALSE	FALSE	FALSE	Polycomb
stripe_1969	chr13	97225001	97250000	chr13	97225001	97920000	3prime	shared	0.035	0.021	0.787889895828377	7.06435919584477	129065.69137847	143288.193597767	695000	25000	97237500.5	0.148642325208896	7.22176388288293	53.1593427738085	1.87857190706124e-06	6.95826810399417e-05	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	695	25	Unchanged	6.95826810399417e-05	0	13803	Enc1	0	13803	Enc1	Enc1	1	FALSE	TRUE	TRUE	TRUE	TRUE	Bivalent_Promoter
stripe_1970	chr13	97540001	97560000	chr13	97005001	97560000	5prime	mutant_only	NA	0.094	NA	-4.0342858006838	NA	266106.627175907	555000	20000	97550000.5	0.107556483590924	6.73822946542943	13.4907586897143	0.00207561801975653	0.0107063543902207	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	555	20	Gained (High)	0.0107063543902207	0	328314	Gm5086	298895	13803	Enc1	1700029F12Rik,Enc1,Fam169a,Gfm2,Hexb,Nsa2	6	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1971	chr13	97545001	97570000	chr13	97545001	97835000	3prime	shared	0.091	0.088	-3.19387796297865	-3.7778059609216	521717.423733049	479828.045843201	290000	25000	97557500.5	0.0836978638191922	6.95799051523001	11.7864436388887	0.00343975770062558	0.0156108952160065	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	290	25	Unchanged	0.0156108952160065	0	328314	Gm5086	303895	13803	Enc1	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1972	chr13	97740001	97760000	chr13	97250001	97760000	5prime	shared	0.0395	0.019	4.31038188715484	15.6733530518412	197803.444097	213896.790853201	510000	20000	97750000.5	0.088251531005282	6.8370642265166	16.3711181657634	0.000947743649937628	0.00603787246645657	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	510	20	Unchanged	0.00603787246645657	0	403201	5330416C01Rik	446438	110596	Arhgef28	NA	0	FALSE	TRUE	TRUE	FALSE	FALSE	Repressed_Promoter
stripe_1973	chr13	97925001	97960000	chr13	97190001	97960000	5prime	shared	0.076	0.044	8.96182184012972	11.0231426875788	99986.1540357272	98306.6933742145	770000	35000	97942500.5	0.0889463671962579	7.86917636213528	11.1184534914827	0.00423364612223948	0.0183678163904446	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	770	35	Unchanged	0.0183678163904446	173888	111365222	Rps18-ps4	246438	110596	Arhgef28	Enc1,Hexb	2	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1974	chr13	98860001	98875000	chr13	98860001	99505000	3prime	shared	0.071	0.0525	-0.413193596956354	-2.92770625538612	150351.633924974	85660.1797948872	645000	15000	98867500.5	0.0309869918318743	6.35597409288777	1.23049243518025	0.283809705432681	0.431154439147628	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	645	15	Unchanged	0.431154439147628	44551	218503	Fcho2	44551	218503	Fcho2	H2bl1,Mrps27,Ptcd2,Tnpo1,Zfp366	5	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1975	chr13	99365001	99385000	chr13	99365001	100020000	3prime	shared	0.024	0.041	-16.7275967570106	-17.7231443988544	308398.527621117	231676.201143718	655000	20000	99375000.5	-0.0345924400299004	7.33895209635017	2.34370951899881	0.145444098228961	0.262826292730001	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	655	20	Unchanged	0.262826292730001	20214	218506	Mrps27	20214	218506	Mrps27	Cartpt,Map1b,Mccc2	3	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_1976	chr13	99670001	99690000	chr13	99350001	99690000	5prime	shared	0.0205	0.03	5.9036018821513	-1.93623727906772	380419.196918759	301855.063081242	340000	20000	99680000.5	-0.0753155464641795	6.7887421618559	11.1635150905292	0.00417398537209989	0.0182130948274638	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	340	20	Unchanged	0.0182130948274638	153460	17755	Map1b	153460	17755	Map1b	Map1b	1	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_1977	chr13	99830001	99850000	chr13	98865001	99850000	5prime	shared	0.092	0.039	14.7666818356487	18.2029485385212	146835.717155619	131440.261682042	985000	20000	99840000.5	0.0126007166736778	7.31309719593439	0.335507906274264	0.570550683537902	0.701038354452055	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	985	20	Unchanged	0.701038354452055	51090	27220	Cartpt	51090	27220	Cartpt	H2bl1,Map1b,Mrps27,Ptcd2,Tnpo1,Zfp366	6	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1978	chr13	100470001	100495000	chr13	100470001	100665000	3prime	control_only	0.056	NA	-1.68624548139643	NA	314683.376205171	NA	195000	25000	100482500.5	-0.0378154644443406	6.84129112280144	2.01253233784484	0.175311055508631	0.30128649805412	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	195	25	Lost (Low)	0.30128649805412	0	23894	Gtf2h2	0	23894	Gtf2h2	Ak6,Gtf2h2,Marveld2,Ocln,Rad17,Taf9	6	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1979	chr13	100880001	100905000	chr13	100880001	102050000	3prime	control_only	0.0475	NA	-5.01329243798313	NA	78464.6163004762	NA	1170000	25000	100892500.5	-0.0268068304676089	7.44350018951442	1.72826868408113	0.207282284377318	0.342113237381372	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	1170	25	Lost (Low)	0.342113237381372	46573	69048	Slc30a5	46573	69048	Slc30a5	Pik3r1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1980	chr13	100880001	100905000	chr13	100880001	102170000	3prime	mutant_only	NA	0.0495	NA	-6.33937100318737	NA	69754.9896131559	1290000	25000	100892500.5	-0.0302972493951921	7.46490854760211	2.24997529512756	0.15321283517925	0.273445958379238	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	1290	25	Gained (Low)	0.273445958379238	46573	69048	Slc30a5	46573	69048	Slc30a5	Pik3r1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1981	chr13	100940001	100960000	chr13	100940001	101695000	3prime	shared	0.031	0.026	-1.45592769522841	-2.57772860960096	114134.09447043	109044.390545402	755000	20000	100950000.5	-0.0319397661744724	7.16858024483379	1.98048972465219	0.178589007707846	0.305850273191109	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	755	20	Unchanged	0.305850273191109	106573	69048	Slc30a5	106573	69048	Slc30a5	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1982	chr13	100995001	101015000	chr13	100995001	101810000	3prime	control_only	0.064	NA	-14.4260561006738	NA	118776.806992729	NA	815000	20000	101005000.5	-0.0665460902410788	7.05931121208074	8.16347683900181	0.0114654701581726	0.0393444974561871	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	815	20	Lost (High)	0.0393444974561871	161573	69048	Slc30a5	161573	69048	Slc30a5	Pik3r1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1983	chr13	101075001	101095000	chr13	101075001	101555000	3prime	control_only	0.052	NA	-0.454501742820227	NA	153235.63895708	NA	480000	20000	101085000.5	-0.0262471589955645	6.78101493919443	1.45459930526138	0.245434152368008	0.387303604603851	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	480	20	Lost (Low)	0.387303604603851	137126	328324	5930438M14Rik	241573	69048	Slc30a5	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1984	chr13	101215001	101235000	chr13	101215001	101675000	3prime	shared	0.0195	0.01	9.45492909723362	22.8672741190576	367939.309909113	402411.090507245	460000	20000	101225000.5	-0.00546815183185648	6.92163424694681	0.0432561221269278	0.837884722652714	0.899511839597023	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	460	20	Unchanged	0.899511839597023	0	328324	5930438M14Rik	381573	69048	Slc30a5	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1985	chr13	101225001	101240000	chr13	100795001	101240000	5prime	shared	0.059	0.067	0.652384139439601	-1.79221117732398	351074.727469695	246127.163041193	445000	15000	101232500.5	-0.00712610473723237	6.17838744765208	0.0490429243853756	0.827556515427777	0.892584002812137	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	445	15	Unchanged	0.892584002812137	0	328324	5930438M14Rik	391573	69048	Slc30a5	Slc30a5	1	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1986	chr13	101620001	101640000	chr13	100595001	101640000	5prime	mutant_only	NA	0.03	NA	-9.51143153889417	NA	144882.959614974	1045000	20000	101630000.5	-0.0419934520789345	7.17887228124975	3.07206081976286	0.0989073637827794	0.197680634068022	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	1045	20	Gained (Low)	0.197680634068022	128216	18708	Pik3r1	128216	18708	Pik3r1	Ak6,Ccdc125,Ccnb1,Cdk7,Cenph,Marveld2,Mrps36,Rad17,Slc30a5,Taf9	10	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1987	chr13	101685001	101705000	chr13	100775001	101705000	5prime	shared	0.005	0.007	37.3071404417424	15.9042625053093	178847.115710024	141838.209739352	930000	20000	101695000.5	-0.0651880308667757	7.39406819747183	9.08688504400746	0.00827377410901941	0.0307079501296989	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	930	20	Unchanged	0.0307079501296989	63216	18708	Pik3r1	63216	18708	Pik3r1	Ccnb1,Cenph,Slc30a5	3	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Enhancer
stripe_1988	chr13	102555001	102580000	chr13	101695001	102580000	5prime	control_only	0.093	NA	-3.09570587765275	NA	88653.5230093031	NA	885000	25000	102567500.5	0.00352551899470224	7.00919113962414	0.0224548276580789	0.882768055257687	0.929289250971781	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	885	25	Lost (Low)	0.929289250971781	113557	17079	Cd180	113557	17079	Cd180	Pik3r1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1989	chr13	102555001	102580000	chr13	101720001	102580000	5prime	mutant_only	NA	0.06	NA	-3.5611546894074	NA	86786.4647375877	860000	25000	102567500.5	0.00383585997310551	7.00019906000808	0.0266269499513002	0.872434791393575	0.922318758948157	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	860	25	Gained (Low)	0.922318758948157	113557	17079	Cd180	113557	17079	Cd180	Pik3r1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1990	chr13	102635001	102660000	chr13	101505001	102660000	5prime	shared	0.094	0.0485	1.06943003128962	1.44165356958513	58600.512192229	71995.0081953373	1155000	25000	102647500.5	0.0814697123520536	7.0855538206994	9.09790741258072	0.00824234175815363	0.0306221275702371	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	1155	25	Unchanged	0.0306221275702371	33557	17079	Cd180	33557	17079	Cd180	Pik3r1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1991	chr13	103625001	103650000	chr13	102665001	103650000	5prime	mutant_only	NA	0.075	NA	2.10641278590493	NA	71524.3864878788	985000	25000	103637500.5	0.0701212340685964	6.98112610213511	8.91507514492344	0.00878179976825127	0.0321882874648335	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	985	25	Gained (High)	0.0321882874648335	57632	102632492	Gm30551	124607	218543	Srek1	Cd180,Mast4	2	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_1992	chr13	107315001	107335000	chr13	107315001	108345000	3prime	shared	0.079	0.08	3.6728831383941	0.659774103035944	68788.1710123933	73679.6999914912	1030000	20000	107325000.5	0.0320799220223726	7.01936548901923	2.13316603611018	0.163623237566376	0.286863198171393	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1030	20	Unchanged	0.286863198171393	134821	105120	AI197445	292874	16563	Kif2a	Depdc1b,Elovl7,Ercc8,Ndufaf2,Smim15,Zswim6	6	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1993	chr13	107445001	107470000	chr13	107445001	108345000	3prime	shared	0.0465	0.072	2.90478875820374	-0.59633718673381	105484.926534345	135640.23260498	900000	25000	107457500.5	0.0118934184659134	7.32114682138192	0.363705907568457	0.554961954341388	0.687038052645342	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	900	25	Unchanged	0.687038052645342	0	105120	AI197445	420063	67263	Zswim6	Depdc1b,Elovl7,Ercc8,Ndufaf2,Smim15,Zswim6	6	TRUE	TRUE	TRUE	FALSE	FALSE	Other
stripe_1994	chr13	107760001	107775000	chr13	107000001	107775000	5prime	mutant_only	NA	0.088	NA	-0.479070821078619	NA	75463.8839564268	775000	15000	107767500.5	0.0419459565563663	6.29395346168731	1.57468722834833	0.227661839992774	0.365996820629605	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	775	15	Gained (Low)	0.365996820629605	72603	72257	1700006H21Rik	115063	67263	Zswim6	Kif2a	1	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_1995	chr13	108035001	108055000	chr13	106950001	108055000	5prime	control_only	0.077	NA	-0.446545049268387	NA	69570.9101362871	NA	1105000	20000	108045000.5	0.0554400652734747	6.89535441872039	5.37663143208013	0.034060502354371	0.0898568227824155	FALSE	TRUE	unchanged	lost	low	FALSE	minimal	1105	20	Lost (Low)	0.0898568227824155	0	75616	Smim15	0	75616	Smim15	Kif2a,Smim15,Zswim6	3	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_1996	chr13	108035001	108055000	chr13	107000001	108055000	5prime	mutant_only	NA	0.062	NA	0.0708204367172455	NA	61462.813357754	1055000	20000	108045000.5	0.0574725537596615	6.88215732927554	5.74993390378126	0.0291271681344383	0.0796056196955673	FALSE	TRUE	unchanged	gained	high	TRUE	minimal	1055	20	Gained (High)	0.0796056196955673	0	75616	Smim15	0	75616	Smim15	Kif2a,Smim15,Zswim6	3	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_1997	chr13	108140001	108165000	chr13	106895001	108165000	5prime	shared	0.028	0.021	6.40023573965978	10.2534067314094	78751.050403718	64009.145340794	1270000	25000	108152500.5	0.0367905894654345	7.34691951522504	2.42028510704862	0.139453485103503	0.254370610912626	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1270	25	Unchanged	0.254370610912626	0	75597	Ndufaf2	0	75597	Ndufaf2	Dimt1,Ercc8,Ipo11,Kif2a,Ndufaf2,Smim15,Zswim6	7	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_1998	chr13	108315001	108335000	chr13	107095001	108335000	5prime	shared	0.0745	0.071	1.3475057514556	3.46592861586377	70198.5877605001	266069.433685762	1240000	20000	108325000.5	-0.100831746907505	6.90236866754192	17.4470282662407	0.000721040287637138	0.0049485921416884	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	1240	20	Unchanged	0.0049485921416884	0	218581	Depdc1b	0	218581	Depdc1b	Depdc1b,Elovl7,Ercc8,Ndufaf2,Smim15,Zswim6	6	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_1999	chr13	108330001	108350000	chr13	108330001	109475000	3prime	mutant_only	NA	0.081	NA	-0.492537168720899	NA	51490.1215900219	1145000	20000	108340000.5	0.0433477665196483	6.78007734774848	3.17855709721083	0.0937131715261634	0.189560863699053	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	1145	20	Gained (Low)	0.189560863699053	13668	218581	Depdc1b	13668	218581	Depdc1b	Pde4d	1	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_2000	chr13	108815001	108835000	chr13	108815001	110140000	3prime	shared	0.031	0.037	3.70711672232074	1.72657568907665	80067.4009770747	68294.9037509132	1325000	20000	108825000.5	-0.0632988871239248	7.08748873241267	8.11266591008075	0.0116782921447268	0.0399228998795084	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	1325	20	Unchanged	0.0399228998795084	365052	238871	Pde4d	365052	238871	Pde4d	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_2001	chr13	109200001	109220000	chr13	108170001	109220000	5prime	shared	0.009	0.009	26.3988324456687	29.5959811338271	162915.331719393	133156.435273236	1050000	20000	109210000.5	-0.0458847021242579	7.30198600624054	3.95813086535688	0.0641333686168524	0.143729723342906	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1050	20	Unchanged	0.143729723342906	104743	100124489	Mir582	750052	238871	Pde4d	Depdc1b,Elovl7,Pde4d	3	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_2002	chr13	109210001	109245000	chr13	109210001	109835000	3prime	mutant_only	NA	0.087	NA	-2.13534703247941	NA	163257.281318772	625000	35000	109227500.5	0.00595381544736869	7.76964224242305	0.0835934213618562	0.776221735093008	0.856132037912699	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	625	35	Gained (Low)	0.856132037912699	79743	100124489	Mir582	760052	238871	Pde4d	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_2003	chr13	109215001	109245000	chr13	109215001	109745000	3prime	control_only	0.06	NA	3.05932747689205	NA	237140.209246999	NA	530000	30000	109230000.5	0.0212214733457108	7.56285468251607	1.06688647491738	0.31710762925574	0.465524862625784	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	530	30	Lost (Low)	0.465524862625784	79743	100124489	Mir582	765052	238871	Pde4d	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_2004	chr13	109330001	109350000	chr13	109330001	109845000	3prime	shared	0.025	0.025	12.3192714432089	12.6910773458037	257763.275516684	206969.682167505	515000	20000	109340000.5	-0.0523600018346251	7.06671082391299	5.90173214147541	0.027360534484174	0.0759316640372164	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	515	20	Unchanged	0.0759316640372164	5256	100124489	Mir582	880052	238871	Pde4d	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_2005	chr13	109715001	109750000	chr13	109000001	109750000	5prime	shared	0.0245	0.029	7.21773657480778	4.31859767108752	186257.797246226	186642.49251906	750000	35000	109732500.5	-0.0236412585749255	8.01655881040061	1.52011465924959	0.2355229956055	0.375116681203141	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	750	35	Unchanged	0.375116681203141	153808	100316683	Mir1904	530995	67295	Rab3c	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_2006	chr13	109895001	109920000	chr13	109220001	109920000	5prime	mutant_only	NA	0.0675	NA	-0.105459523424239	NA	121347.080028114	700000	25000	109907500.5	0.00520396857916607	7.33796739996213	0.0618742179619838	0.806742633999509	0.876896056128754	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	700	25	Gained (Low)	0.876896056128754	0	100316683	Mir1904	360995	67295	Rab3c	NA	0	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_2007	chr13	109905001	109925000	chr13	109905001	110260000	3prime	shared	0.059	0.073	0.373007215541886	0.317882955941972	278762.302656747	222566.701429367	355000	20000	109915000.5	0.00421207871378743	6.51485615438845	0.0266548102722075	0.872368698745779	0.922318758948157	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	355	20	Unchanged	0.922318758948157	1191	100316683	Mir1904	355995	67295	Rab3c	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_2008	chr13	109985001	110020000	chr13	109500001	110020000	5prime	mutant_only	NA	0.086	NA	-1.22544839074296	NA	177368.010257667	520000	35000	110002500.5	0.0559572246270283	7.64991936265829	7.82058884297705	0.0129927330518008	0.0432598796997676	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	520	35	Gained (High)	0.0432598796997676	81191	100316683	Mir1904	260995	67295	Rab3c	NA	0	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
