loop_id	logFC	FDR	direction	anchor1_chr	anchor1_start	anchor1_end	anchor1_annotation	anchor1_all_genes	anchor1_gene_count	anchor2_chr	anchor2_start	anchor2_end	anchor2_annotation	anchor2_all_genes	anchor2_gene_count
loop_11207	-0.447798242365314	0.0031180078591711	down	chr15	68930000	68940000	Promoter (<=1kb)	Khdrbs3	1	chr15	70920000	70930000	Distal Intergenic	NA	0
loop_9133	0.313477065562811	0.0125033499792681	up	chr15	66295000	66300000	Distal Intergenic	NA	0	chr15	66440000	66445000	Exon (ENSMUST00000023006.6/54562, exon 8 of 12)	Dnaaf11	1
loop_9158	0.346718078461778	0.0297716290445254	up	chr16	59420000	59425000	Intron (ENSMUST00000114341.3/328699, intron 2 of 8)	Gabrr3	1	chr16	59615000	59620000	Exon (ENSMUST00000023405.15/56297, exon 7 of 8)	Arl6	1
loop_9176	0.303114570745639	0.0132915675900754	up	chr16	90380000	90385000	Promoter (1-2kb)	NA	0	chr16	90710000	90715000	Distal Intergenic	NA	0
loop_11409	-0.424543006386247	0.000263126073094	down	chr16	77120000	77130000	Distal Intergenic	NA	0	chr16	78150000	78160000	Distal Intergenic	NA	0
loop_11397	-0.326082077989586	0.0013719508045915	down	chr16	85800000	85810000	Promoter (<=1kb)	Adamts1	1	chr16	87240000	87250000	Distal Intergenic	NA	0
loop_9250	-0.439407952057336	0.0134540180275302	down	chr16	23985000	23990000	Promoter (<=1kb)	Bcl6	1	chr16	24460000	24465000	Intron (ENSMUST00000231352.1/210126, intron 3 of 6)	Lpp	1
loop_11387	-0.608249329950787	1.93214600406245e-05	down	chr16	42830000	42840000	Intron (ENSMUST00000142270.1/75722, intron 1 of 3)	4932412D23Rik	1	chr16	43590000	43600000	Intron (ENSMUST00000114694.8/56490, intron 13 of 14)	Zbtb20	1
loop_9305	-0.362330474984998	0.0173102478157534	down	chr16	13355000	13360000	Promoter (<=1kb)	Mrtfb	1	chr16	13435000	13440000	Intron (ENSMUST00000210378.1/ENSMUST00000210378.1, intron 3 of 7)	NA	0
loop_11417	-0.365190906649119	6.39627325194926e-05	down	chr16	72650000	72660000	Intron (ENSMUST00000231580.1/19876, intron 1 of 1)	Robo1	1	chr16	72970000	72980000	Promoter (<=1kb)	Robo1	1
loop_11537	0.478083464137493	2.38289819960013e-05	up	chr16	85800000	85810000	Promoter (<=1kb)	Adamts1	1	chr16	86410000	86420000	Distal Intergenic	NA	0
loop_11482	0.353388987029077	0.0001620660208252	up	chr16	5300000	5310000	Exon (ENSMUST00000229837.1/ENSMUST00000229837.1, exon 1 of 3)	NA	0	chr16	5460000	5470000	Distal Intergenic	NA	0
loop_11488	0.33721609813644	0.0006552297053328	up	chr16	25960000	25970000	3' UTR	P3h2	1	chr16	26190000	26200000	Distal Intergenic	NA	0
loop_11550	0.413990573129465	8.8844604722775e-06	up	chr16	97520000	97530000	Distal Intergenic	NA	0	chr16	97780000	97790000	Distal Intergenic	NA	0
loop_11767	-0.310272706215319	0.0006032469620306	down	chr17	88380000	88390000	Exon (ENSMUST00000234514.1/ENSMUST00000234514.1, exon 1 of 2)	NA	0	chr17	88500000	88510000	Distal Intergenic	NA	0
loop_11740	-0.344731349940149	2.00970957379328e-05	down	chr17	48540000	48550000	Downstream (<=300bp)	NA	0	chr17	48590000	48600000	Distal Intergenic	NA	0
loop_9554	0.32155627627194	0.0034223313618301	up	chr17	43265000	43270000	Promoter (<=1kb)	NA	0	chr17	43455000	43460000	3' UTR	Adgrf5	1
loop_9586	0.341732315869553	0.002816483989183	up	chr17	25395000	25400000	5' UTR	Cacna1h	1	chr17	25465000	25470000	Promoter (1-2kb)	Tekt4	1
loop_11825	-0.414322966384706	6.56174643023815e-05	down	chr17	42190000	42200000	Distal Intergenic	NA	0	chr17	42280000	42290000	Distal Intergenic	NA	0
loop_12002	0.510638959462082	1.77621022325217e-05	up	chr17	67650000	67660000	Distal Intergenic	NA	0	chr17	67830000	67840000	Distal Intergenic	NA	0
loop_9645	-0.314272484879308	0.0192122670943843	down	chr17	17390000	17395000	3' UTR	Riok2	1	chr17	17750000	17755000	Distal Intergenic	NA	0
loop_9657	0.343544852878036	0.0163917081595074	up	chr17	31685000	31690000	Exon (ENSMUST00000237283.1/ENSMUST00000237283.1, exon 2 of 2)	NA	0	chr17	32025000	32030000	Promoter (<=1kb)	Hsf2bp	1
loop_9665	0.327795596824896	0.0165613815504227	up	chr17	71965000	71970000	Exon (ENSMUST00000086639.5/11682, exon 9 of 29)	Alk	1	chr17	72240000	72245000	Intron (ENSMUST00000086639.5/11682, intron 3 of 28)	Alk	1
loop_11875	0.329558557902776	0.0009955288920722	up	chr17	43510000	43520000	Distal Intergenic	NA	0	chr17	43610000	43620000	Promoter (<=1kb)	Tdrd6,Pla2g7	2
loop_11893	-0.338888785343663	0.0011569565743949	down	chr17	63600000	63610000	Distal Intergenic	NA	0	chr17	63710000	63720000	Distal Intergenic	NA	0
loop_11980	0.350560862035035	0.0005421864452165	up	chr17	67860000	67870000	Exon (ENSMUST00000024840.11/268970, exon 10 of 18)	Arhgap28	1	chr17	68160000	68170000	Intron (ENSMUST00000232839.1/ENSMUST00000232839.1, intron 1 of 3)	NA	0
loop_9713	0.452259391605008	0.0137023238275033	up	chr17	45910000	45915000	Distal Intergenic	NA	0	chr17	46030000	46035000	Promoter (<=1kb)	Vegfa	1
loop_11934	0.444377306982187	0.0001712103464991	up	chr17	66680000	66690000	Exon (ENSMUST00000037974.9/19274, exon 28 of 33)	Ptprm	1	chr17	67170000	67180000	Intron (ENSMUST00000037974.9/19274, intron 2 of 32)	Ptprm	1
loop_11931	-0.396532717218427	0.0006354987107604	down	chr17	84830000	84840000	Exon (ENSMUST00000235108.1/ENSMUST00000235108.1, exon 2 of 4)	NA	0	chr17	85630000	85640000	Distal Intergenic	NA	0
loop_12019	-0.339525973927819	0.0079323849998254	down	chr17	9750000	9760000	Exon (ENSMUST00000233804.1/71092, exon 4 of 4)	4930452A19Rik	1	chr17	11970000	11980000	Intron (ENSMUST00000191124.6/50873, intron 9 of 11)	Prkn	1
loop_9790	-0.333866679699575	0.0063305105845788	down	chr1	38860000	38865000	3' UTR	Chst10	1	chr1	38935000	38940000	Promoter (<=1kb)	Nms	1
loop_9860	0.367457547855563	0.0014005016439822	up	chr1	133175000	133180000	Promoter (1-2kb)	Plekha6	1	chr1	133305000	133310000	Promoter (<=1kb)	Kiss1,Golt1a	2
loop_9863	-0.33488290181181	0.0090710976649029	down	chr1	52145000	52150000	Promoter (<=1kb)	Stat1	1	chr1	52265000	52270000	Distal Intergenic	NA	0
loop_9900	0.341596037762811	0.012477448323499	up	chr1	88740000	88745000	Distal Intergenic	NA	0	chr1	89195000	89200000	Distal Intergenic	NA	0
loop_9908	0.360086767034448	0.002816483989183	up	chr1	135170000	135175000	Distal Intergenic	NA	0	chr1	135255000	135260000	Promoter (<=1kb)	Elf3	1
loop_12310	0.387617209667053	3.05982770416201e-05	up	chr1	156910000	156920000	Intron (ENSMUST00000172057.7/78255, intron 1 of 18)	Ralgps2	1	chr1	157070000	157080000	Distal Intergenic	NA	0
loop_12413	0.411586171633455	0.0001401005045069	up	chr1	118760000	118770000	Distal Intergenic	NA	0	chr1	119080000	119090000	Distal Intergenic	NA	0
loop_9938	0.342363800576213	0.004789085760411	up	chr1	178145000	178150000	3' UTR	Catspere2	1	chr1	178300000	178305000	Distal Intergenic	NA	0
loop_12304	0.3250060216867	0.0003236044399047	up	chr1	53050000	53060000	Promoter (1-2kb)	NA	0	chr1	53270000	53280000	Exon (ENSMUST00000027267.13/227099, exon 3 of 13)	Pms1	1
loop_10027	0.357724442788552	0.0008313291004954	up	chr1	82550000	82555000	Intron (ENSMUST00000087050.6/12829, intron 4 of 47)	Col4a4	1	chr1	82640000	82645000	Exon (ENSMUST00000141994.1/12828, exon 2 of 2)	Col4a3	1
loop_10091	-0.384995817076615	0.0045521924208484	down	chr1	53905000	53910000	Intron (ENSMUST00000120904.7/329152, intron 13 of 28)	Hecw2	1	chr1	54380000	54385000	Distal Intergenic	NA	0
loop_10097	0.377472878548311	0.0028593790565232	up	chr1	156535000	156540000	Distal Intergenic	NA	0	chr1	156630000	156635000	Exon (ENSMUST00000166172.8/11352, exon 5 of 13)	Abl2	1
loop_12502	0.564354034537121	2.93193231433871e-06	up	chr1	43140000	43150000	5' UTR	Fhl2	1	chr1	43260000	43270000	Exon (ENSMUST00000189899.1/ENSMUST00000189899.1, exon 3 of 6)	NA	0
loop_12619	0.387514217796483	0.0003419104194394	up	chr1	170630000	170640000	Exon (ENSMUST00000194441.1/ENSMUST00000194441.1, exon 1 of 1)	NA	0	chr1	170840000	170850000	Exon (ENSMUST00000027974.6/226641, exon 4 of 16)	Atf6	1
loop_10151	0.397555679460399	0.0059871264538635	up	chr1	158670000	158675000	Exon (ENSMUST00000193042.5/11899, exon 21 of 23)	Astn1	1	chr1	159130000	159135000	Exon (ENSMUST00000195279.1/ENSMUST00000195279.1, exon 1 of 5)	NA	0
loop_10166	-0.389859765256311	0.0053264634142938	down	chr1	137585000	137590000	Distal Intergenic	NA	0	chr1	137655000	137660000	Distal Intergenic	NA	0
loop_12409	0.30991507691322	0.0003896080186717	up	chr1	62780000	62790000	Exon (ENSMUST00000075144.11/18187, exon 13 of 16)	Nrp2	1	chr1	62930000	62940000	Distal Intergenic	NA	0
loop_10199	0.481490658141056	0.0049474664804606	up	chr1	190045000	190050000	Distal Intergenic	NA	0	chr1	190795000	190800000	3' UTR	Rps6kc1	1
loop_10203	-0.351139986469244	0.0165741895723943	down	chr1	166790000	166795000	Distal Intergenic	NA	0	chr1	167010000	167015000	Intron (ENSMUST00000165874.7/226610, intron 1 of 2)	Fam78b	1
loop_12473	0.302149948239704	0.0023088195591801	up	chr1	157550000	157560000	Exon (ENSMUST00000086130.8/89867, exon 15 of 28)	Sec16b	1	chr1	158650000	158660000	Promoter (<=1kb)	Astn1	1
loop_10207	0.491794722199962	0.0038101550368688	up	chr1	90200000	90205000	Promoter (<=1kb)	Ackr3	1	chr1	90585000	90590000	Distal Intergenic	NA	0
loop_12524	0.328934653862953	0.0003289089096797	up	chr1	151560000	151570000	Promoter (1-2kb)	NA	0	chr1	151700000	151710000	Exon (ENSMUST00000148810.7/63913, exon 9 of 14)	Niban1	1
loop_12439	0.301984559473026	0.0008997322092564	up	chr1	134990000	135000000	Exon (ENSMUST00000044828.13/329252, exon 12 of 18)	Lgr6	1	chr1	135100000	135110000	Promoter (<=1kb)	Ptprv,Lgr6	2
loop_12610	0.456584404595133	5.14748405098683e-05	up	chr1	133380000	133390000	Promoter (<=1kb)	Sox13,Etnk2	2	chr1	133610000	133620000	Promoter (<=1kb)	Snrpe,Zc3h11a	2
loop_10232	0.36767910692508	0.0036750246796332	up	chr1	97810000	97815000	Intron (ENSMUST00000159041.7/18484, intron 3 of 3)	Pam	1	chr1	98345000	98350000	Distal Intergenic	NA	0
loop_10236	-0.430387276801821	0.019941264053234	down	chr1	42910000	42915000	Distal Intergenic	NA	0	chr1	43260000	43265000	Exon (ENSMUST00000189899.1/ENSMUST00000189899.1, exon 3 of 6)	NA	0
loop_19443	0.324179058563735	0.0004622527243763	up	chr1	155570000	155580000	3' UTR	Acbd6	1	chr1	155720000	155730000	5' UTR	Lhx4	1
loop_12637	0.330899927210844	0.0002232499008381	up	chr1	135720000	135730000	Promoter (<=1kb)	Csrp1	1	chr1	135780000	135790000	Promoter (<=1kb)	Tnni1	1
loop_10245	0.339602804660268	0.0089460118509085	up	chr1	112385000	112390000	Distal Intergenic	NA	0	chr1	112450000	112455000	Distal Intergenic	NA	0
loop_10247	-0.377049463526513	0.0210532143045522	down	chr1	93910000	93915000	Exon (ENSMUST00000190039.1/ENSMUST00000190039.1, exon 4 of 6)	NA	0	chr1	94075000	94080000	Distal Intergenic	NA	0
loop_12527	0.568270877255239	7.58713743508368e-07	up	chr1	90970000	90980000	Promoter (<=1kb)	NA	0	chr1	91100000	91110000	Promoter (1-2kb)	Lrrfip1	1
loop_10252	0.315888738296754	0.0224398209797426	up	chr1	53905000	53910000	Intron (ENSMUST00000120904.7/329152, intron 13 of 28)	Hecw2	1	chr1	54330000	54335000	Promoter (<=1kb)	Ccdc150	1
loop_12605	0.340881765502683	0.0006178779376761	up	chr1	13780000	13790000	Promoter (<=1kb)	Gm5523	1	chr1	14720000	14730000	Distal Intergenic	NA	0
loop_12651	0.386116018883104	5.50314405009791e-05	up	chr1	13050000	13060000	Exon (ENSMUST00000191708.1/ENSMUST00000191708.1, exon 1 of 1)	NA	0	chr1	13530000	13540000	Distal Intergenic	NA	0
loop_12680	0.375265717517455	0.0021907855139116	up	chr1	184260000	184270000	Distal Intergenic	NA	0	chr1	184790000	184800000	Exon (ENSMUST00000048462.12/66112, exon 5 of 7)	Mtarc1	1
loop_12672	0.303926395947826	0.0067684516018981	up	chr1	149830000	149840000	3' UTR	Pla2g4a	1	chr1	150260000	150270000	Exon (ENSMUST00000121422.1/ENSMUST00000121422.1, exon 1 of 1)	NA	0
loop_10293	0.586863012710763	0.0247251321876293	up	chr1	149385000	149390000	Distal Intergenic	NA	0	chr1	149670000	149675000	Distal Intergenic	NA	0
loop_12733	0.30120296738338	0.0036759753885937	up	chr1	174590000	174600000	Exon (ENSMUST00000030039.12/54418, exon 4 of 18)	Fmn2	1	chr1	175000000	175010000	Distal Intergenic	NA	0
loop_12813	0.401942830685575	0.0003275313930712	up	chr1	96840000	96850000	Exon (ENSMUST00000071985.5/227394, exon 3 of 13)	Slco4c1	1	chr1	97010000	97020000	Distal Intergenic	NA	0
loop_12625	0.420238122863138	1.64361213969897e-05	up	chr1	90650000	90660000	Distal Intergenic	NA	0	chr1	90840000	90850000	Promoter (<=1kb)	Col6a3	1
loop_12707	0.348706285583977	0.0010835149120923	up	chr1	169670000	169680000	Exon (ENSMUST00000027997.8/19737, exon 2 of 5)	Rgs5	1	chr1	169910000	169920000	Distal Intergenic	NA	0
loop_12696	-0.487062228529982	0.0010485716124667	down	chr1	107630000	107640000	Distal Intergenic	NA	0	chr1	111240000	111250000	Distal Intergenic	NA	0
loop_12666	0.375575380075923	0.0006246405826659	up	chr1	91520000	91530000	Promoter (1-2kb)	Traf3ip1	1	chr1	91750000	91760000	Distal Intergenic	NA	0
loop_10366	0.328609775882984	0.0021905025401714	up	chr18	25060000	25065000	Exon (ENSMUST00000037097.8/225288, exon 15 of 27)	Fhod3	1	chr18	25120000	25125000	Promoter (<=1kb)	Fhod3	1
loop_10396	0.426575656734989	0.0005531083485874	up	chr18	78010000	78015000	Exon (ENSMUST00000044622.6/100502841, exon 29 of 44)	Epg5	1	chr18	78135000	78140000	Intron (ENSMUST00000160639.1/108052, intron 1 of 8)	Slc14a1	1
loop_10413	-0.351779868325041	0.0097205251583182	down	chr18	33605000	33610000	Distal Intergenic	NA	0	chr18	33760000	33765000	Distal Intergenic	NA	0
loop_10446	-0.403896233569596	0.0065884665718211	down	chr18	30810000	30815000	Distal Intergenic	NA	0	chr18	31010000	31015000	Intron (ENSMUST00000082070.12/19762, intron 3 of 3)	Rit2	1
loop_10460	-0.33353658116916	0.0165741895723943	down	chr18	54895000	54900000	Promoter (<=1kb)	Zfp608	1	chr18	54985000	54990000	Promoter (<=1kb)	Zfp608	1
loop_10464	-0.468489903924106	0.0020353503058804	down	chr18	30325000	30330000	Intron (ENSMUST00000115812.9/225326, intron 21 of 24)	Pik3c3	1	chr18	31590000	31595000	Exon (ENSMUST00000233997.1/67453, exon 7 of 10)	Slc25a46	1
loop_10466	-0.325121728068758	0.0090279570325212	down	chr18	12740000	12745000	Promoter (<=1kb)	Cabyr	1	chr18	12880000	12885000	Promoter (<=1kb)	Osbpl1a	1
loop_13072	0.346466705759157	0.0029826171205333	up	chr18	58500000	58510000	Distal Intergenic	NA	0	chr18	59070000	59080000	3' UTR	Minar2	1
loop_10488	-0.309943097664911	0.0147351488479796	down	chr18	53740000	53745000	Promoter (<=1kb)	Cep120	1	chr18	53860000	53865000	Promoter (<=1kb)	Csnk1g3	1
loop_12981	0.384822473650711	6.02597690397005e-05	up	chr18	74820000	74830000	Distal Intergenic	NA	0	chr18	74960000	74970000	Promoter (<=1kb)	Lipg	1
loop_10518	-0.366120581017234	0.0154955453536467	down	chr18	57670000	57675000	Intron (ENSMUST00000079738.9/75444, intron 6 of 6)	Ccdc192	1	chr18	57780000	57785000	Promoter (<=1kb)	Gm19519	1
loop_10523	0.300379964711078	0.0134540180275302	up	chr18	24705000	24710000	Promoter (<=1kb)	Fhod3	1	chr18	24950000	24955000	Intron (ENSMUST00000037097.8/225288, intron 5 of 26)	Fhod3	1
loop_13104	0.347689902100943	0.0003088451708974	up	chr18	76370000	76380000	Distal Intergenic	NA	0	chr18	76890000	76900000	3' UTR	Skor2	1
loop_13114	0.469613680965118	1.03773045475256e-05	up	chr18	42340000	42350000	3' UTR	Rbm27	1	chr18	42460000	42470000	Distal Intergenic	NA	0
loop_13039	-0.346410169827354	0.0043611755077165	down	chr18	30810000	30820000	Distal Intergenic	NA	0	chr18	31440000	31450000	Promoter (<=1kb)	Syt4	1
loop_22026	0.332798741760156	0.0004756079971463	up	chr18	82000000	82010000	Distal Intergenic	NA	0	chr18	82400000	82410000	Promoter (<=1kb)	Galr1	1
loop_10555	-0.367784841256926	0.0122429145067475	down	chr18	33465000	33470000	Promoter (<=1kb)	Gm10549	1	chr18	33605000	33610000	Distal Intergenic	NA	0
loop_10556	-0.341115714485806	0.0251054111008995	down	chr18	30530000	30535000	Distal Intergenic	NA	0	chr18	30695000	30700000	Distal Intergenic	NA	0
loop_13088	0.308849274073665	0.0027081471557925	up	chr18	42600000	42610000	Intron (ENSMUST00000235923.1/ENSMUST00000235923.1, intron 2 of 2)	NA	0	chr18	43170000	43180000	Exon (ENSMUST00000062242.6/ENSMUST00000062242.6, exon 1 of 1)	NA	0
loop_1701	0.41915538296448	3.09856435339299e-05	up	chr18	74810000	74820000	Distal Intergenic	NA	0	chr18	74980000	74990000	Promoter (<=1kb)	9030625G05Rik	1
loop_10608	0.380183328486813	0.009537391502747	up	chr18	52675000	52680000	Distal Intergenic	NA	0	chr18	52860000	52865000	Intron (ENSMUST00000115410.8/67847, intron 3 of 10)	Sncaip	1
loop_13165	0.464906759357105	4.92912475542331e-05	up	chr18	69890000	69900000	Intron (ENSMUST00000235804.1/ENSMUST00000235804.1, intron 1 of 1)	NA	0	chr18	70180000	70190000	Distal Intergenic	NA	0
loop_13219	-0.3448697674357	0.0013583720542738	down	chr18	64520000	64530000	3' UTR	Atp8b1	1	chr18	65270000	65280000	Exon (ENSMUST00000035548.15/225638, exon 12 of 13)	Alpk2	1
loop_13248	0.469050580952868	0.0002092856416884	up	chr18	15570000	15580000	Intron (ENSMUST00000053017.12/71367, intron 2 of 3)	Chst9	1	chr18	16210000	16220000	Distal Intergenic	NA	0
loop_13209	0.445703226285706	3.3019360031751e-05	up	chr18	63140000	63150000	Promoter (<=1kb)	Piezo2	1	chr18	63390000	63400000	Exon (ENSMUST00000183218.2/ENSMUST00000183218.2, exon 1 of 3)	NA	0
loop_13146	0.300091771101875	0.0012040204723109	up	chr18	81970000	81980000	Distal Intergenic	NA	0	chr18	82570000	82580000	3' UTR	Mbp	1
loop_13452	-0.400584554140218	0.0003755840423094	down	chr19	57650000	57660000	Exon (ENSMUST00000077282.6/226255, exon 6 of 29)	Mir3084-2,Atrnl1	2	chr19	58460000	58470000	Distal Intergenic	Mir3084-2	1
loop_21090	0.404499872588381	4.97081902801563e-05	up	chr19	56560000	56570000	Promoter (<=1kb)	Mir3084-2,Nhlrc2	2	chr19	56770000	56780000	Distal Intergenic	Mir3084-2	1
loop_10836	0.365803818871562	0.013809766943126	up	chr19	25545000	25550000	Exon (ENSMUST00000025755.10/50796, exon 3 of 5)	Mir3084-2,Dmrt1	2	chr19	25625000	25630000	Distal Intergenic	Mir3084-2	1
loop_13509	0.322623730404163	0.0003185645984183	up	chr19	42310000	42320000	Exon (ENSMUST00000238290.1/72832, exon 5 of 15)	Mir3084-2,Crtac1	2	chr19	42440000	42450000	Distal Intergenic	Mir3084-2	1
loop_10848	0.43445735337489	0.0075105335807239	up	chr19	28775000	28780000	Distal Intergenic	Mir3084-2	1	chr19	28885000	28890000	Intron (ENSMUST00000025875.4/20510, intron 2 of 11)	Mir3084-2,Slc1a1	2
loop_10860	-0.34106644633425	0.0201273699889714	down	chr19	11770000	11775000	Promoter (<=1kb)	Mrpl16	1	chr19	12010000	12015000	Distal Intergenic	NA	0
loop_10892	0.301706399851555	0.0095439472648872	up	chr2	170450000	170455000	Distal Intergenic	NA	0	chr2	170505000	170510000	Promoter (1-2kb)	Gm16796,Pfdn4	2
loop_13649	0.320420223921431	0.000318071522105	up	chr2	167680000	167690000	Promoter (<=1kb)	Cebpb,Peds1	2	chr2	167890000	167900000	Distal Intergenic	NA	0
loop_13638	-0.341513712695852	7.76705542782673e-05	down	chr2	105680000	105690000	Promoter (<=1kb)	Pax6	1	chr2	105800000	105810000	Exon (ENSMUST00000122965.7/77766, exon 7 of 10)	Elp4	1
loop_13741	-0.315124448620195	0.0008918732337648	down	chr2	101470000	101480000	Distal Intergenic	NA	0	chr2	101650000	101660000	Promoter (<=1kb)	NA	0
loop_12748	0.326174675971923	0.0001072144786012	up	chr2	145150000	145175000	Promoter (<=1kb)	Slc24a3	1	chr2	145500000	145525000	Exon (ENSMUST00000110007.7/94249, exon 4 of 17)	Slc24a3	1
loop_13906	0.521296490129072	3.02875082049036e-06	up	chr2	103870000	103880000	Distal Intergenic	NA	0	chr2	103980000	103990000	3' UTR	Lmo2,4931422A03Rik	2
loop_11013	0.302828141524952	0.0202003112604514	up	chr2	163530000	163535000	Intron (ENSMUST00000143911.7/15378, intron 1 of 2)	Hnf4a,Hnf4aos	2	chr2	163595000	163600000	Distal Intergenic	NA	0
loop_11021	0.301807761103756	0.0223711156968674	up	chr2	27040000	27045000	3' UTR	NA	0	chr2	27235000	27240000	Exon (ENSMUST00000102886.9/192166, exon 5 of 21)	Sardh	1
loop_13849	0.39213244444333	8.8844604722775e-06	up	chr2	167220000	167230000	Exon (ENSMUST00000088041.10/19223, exon 2 of 10)	Ptgis	1	chr2	167270000	167280000	Distal Intergenic	NA	0
loop_11064	-0.387839985538879	0.013807743742146	down	chr2	77795000	77800000	Intron (ENSMUST00000111831.7/241494, intron 1 of 9)	Zfp385b	1	chr2	77920000	77925000	Promoter (<=1kb)	Cwc22	1
loop_11070	0.527523130439401	0.0001418300135688	up	chr2	28920000	28925000	Distal Intergenic	NA	0	chr2	28975000	28980000	Intron (ENSMUST00000189027.6/329375, intron 4 of 6)	Cfap77	1
loop_11090	0.336057418060216	0.0132356672268413	up	chr2	93475000	93480000	Distal Intergenic	NA	0	chr2	93655000	93660000	Intron (ENSMUST00000042078.9/11695, intron 1 of 3)	Alx4	1
loop_11095	0.350250665629197	0.0027118912699043	up	chr2	181030000	181035000	Promoter (1-2kb)	Chrna4	1	chr2	181070000	181075000	Distal Intergenic	NA	0
loop_13910	0.360993031883069	6.2355993654228e-05	up	chr2	180350000	180360000	Distal Intergenic	NA	0	chr2	180430000	180440000	Distal Intergenic	NA	0
loop_11106	0.311679907477513	0.0086540197288372	up	chr2	118635000	118640000	Exon (ENSMUST00000038341.7/12236, exon 19 of 23)	Bub1b	1	chr2	118695000	118700000	3' UTR	Pak6,Ankrd63	2
loop_11121	0.351841385953235	0.018241328143512	up	chr2	122635000	122640000	Promoter (<=1kb)	AA467197	1	chr2	122750000	122755000	Distal Intergenic	NA	0
loop_13890	0.37558960622533	3.14224082486974e-05	up	chr2	79860000	79870000	Exon (ENSMUST00000102655.9/18573, exon 11 of 15)	Pde1a	1	chr2	80260000	80270000	Distal Intergenic	NA	0
loop_11145	0.309940871338959	0.0136782153514376	up	chr2	165070000	165075000	3' UTR	Cd40	1	chr2	165270000	165275000	Exon (ENSMUST00000157175.1/ENSMUST00000157175.1, exon 1 of 1)	NA	0
loop_11146	0.357578330201712	0.0049605149833646	up	chr2	157340000	157345000	Promoter (1-2kb)	Ghrh	1	chr2	157455000	157460000	Promoter (<=1kb)	Src	1
