gene	chr	start	end	mc_diff	hmc_diff	meth_ratio	log2_ratio	gb_log2fc	mecp2_mean_fold	ratio_quintile
Ptdss2	chr7	141122381	141157605	0.0390514688512772	-0.025570201020119	1.52722572734375	0.610913311415656	0.077339	-0.0387158281874085	4
Nck1	chr9	100492292	100546133	0.0536037739269104	-0.035100105243454	1.52716846730559	0.610859219659419	0.000478	-0.0238628367394675	4
Srebf2	chr15	82147180	82205378	0.0402464629639583	-0.0263575073163805	1.52694496034328	0.610648060254676	0.018249	0.0321774636265179	4
Hdgfl2	chr17	56079633	56100606	0.0282262152915103	-0.0184868764047257	1.52682447123923	0.610534214702889	-0.039097	-0.0548613522982422	4
Cep120	chr18	53681722	53744607	0.0529668601345346	-0.0346950583349398	1.52663989272484	0.610359796091145	0.432745	0.243219796008593	4
Klk9	chr7	43791890	43796756	0.0148440742747902	-0.00972496249135728	1.52638884602201	0.610122534103126	-0.295562	-0.00205451838216754	4
Ube4b	chr4	149328415	149426748	0.068978646972802	-0.045203051157207	1.52597325195833	0.609729674095594	-0.414847	-0.0296091478993937	4
Pea15a	chr1	172196727	172206803	0.0285782661880507	-0.0187372859883052	1.52520841096665	0.609006392134193	0.190145	0.00860999813781028	4
Rims2	chr15	39198260	39684371	0.0766967482766715	-0.0502960509946944	1.52490596696671	0.608720281906033	0.347742	0.18875213344162	4
Saraf	chr8	34154562	34170844	0.0749498006323338	-0.0491625794504092	1.52452945858824	0.608364027913128	0.255815	-0.161971703414815	4
Limd2	chr11	106156255	106160859	0.0230266266366825	-0.0151053369248103	1.52440337817699	0.608244710372267	-0.248959	-0.00674165179982765	4
Dclk2	chr3	86786150	86920851	0.0974036510345218	-0.0638980626837974	1.52436000315891	0.608203659680127	0.476138	0.138722046465007	4
Cfap299	chr5	98329303	98802046	-0.00456997831201378	0.00299928401607037	1.52368974979613	0.607569174486911	-0.25111	-0.0814138621587014	4
Tpst2	chr5	112276690	112315360	0.0511555378477622	-0.0335748901259193	1.52362487727907	0.60750774908776	-0.234875	-0.0222573836680527	4
4933402J07Rik	chr8	87563852	87589423	-0.0194846216751456	0.0127895463345078	1.52348028346976	0.607370829118943	0.075753	0.273092707288799	4
Scfd2	chr5	74204815	74531758	0.0126281110529867	-0.00829235968178763	1.5228609874125	0.606784253102983	0.520096	0.404031344854752	4
Cebpd	chr16	15887285	15891030	-0.0105616263472028	0.00693572942681957	1.52278523241728	0.606712484192178	0.377134	0.0515351191693414	4
Myo1c	chr11	75650503	75673909	0.0184476825675153	-0.0121159713037688	1.52259213108048	0.606529527331265	0.116197	-0.0478581948291459	4
Cdh26	chr2	178430530	178487365	-0.00333188636635195	0.00218868145714632	1.52232585307146	0.606277200033061	-0.158375	-0.0300561516329887	4
Zfp358	chr8	3493137	3497207	0.0446523009445124	-0.0293323779359912	1.52228711364459	0.606240486546232	0.052806	-0.0591786618800193	4
G6pdx	chrX	74409482	74429193	0.02430532272562	-0.0159664182498449	1.52227771722416	0.606231581385777	0.29467	-0.789630778917065	4
Ccnj	chr19	40831278	40848571	0.0341447087980079	-0.0224326875276391	1.52209621588758	0.606059558444929	0.287087	-0.0344429262814278	4
Stoml2	chr4	43027689	43031709	0.0339463873918375	-0.0223081400762545	1.52170406299229	0.605687814579628	0.529012	-0.0534644964398032	4
Snca	chr6	60731574	60829854	0.0845562122509037	-0.055576132475232	1.52144829956613	0.605445310371187	0.413917	0.676482334921322	4
Ap3d1	chr10	80706955	80742263	0.0564655008494716	-0.0371147137765423	1.52137777996714	0.605378439460321	-0.311384	-0.0510534533304004	4
Stxbp1	chr2	32787601	32847244	0.0330671706062323	-0.0217359010425573	1.52131584246216	0.605319704048632	-0.348979	-0.080882852983404	4
Hps6	chr19	46003507	46006172	0.0855867371352983	-0.056268959547353	1.52102931747428	0.605047960930346	0.7086	-0.0602534949686036	4
Orai2	chr5	136147458	136170712	0.027831586359196	-0.018300561796172	1.52080502605213	0.60483520501632	0.028151	-0.0537545337396695	4
Ifnz	chr4	88782130	88783591	-0.0229079542037173	0.0150658016448675	1.52052673622724	0.604571184263039	0.18439	-0.115505721449847	4
Churc1	chr12	76765537	76783179	0.0387370497561181	-0.0254762591012772	1.52051561424794	0.604560631549508	0.545953	0.0374161781609942	4
Edil3	chr13	88821471	89323222	-0.00541149004282626	0.00355917550129749	1.52043360628143	0.604482818683826	-0.195879	-0.0431457262724258	4
Peak1	chr9	56201125	56418066	0.0770618365988038	-0.0506868610968671	1.52035132835572	0.604404745450778	0.096325	-0.0400730146328175	4
Ppm1l	chr3	69316860	69560801	0.0810215464206032	-0.0533058403207834	1.51993751403284	0.604012014426787	0.562851	0.107106880683331	4
Spata4	chr8	54600780	54610097	-0.0246874152272818	0.0162430041969528	1.51987987738827	0.603957305810709	0.675661	-0.0147095758765564	4
Cnga2	chrX	71991848	72010217	-0.00974554510202774	0.00641246312364508	1.51978185513339	0.60386425846958	-0.052004	-0.0222505052873143	4
Cap1	chr4	122859046	122886055	0.0586442340411012	-0.0385959104908614	1.51944165315097	0.603541276159364	-0.184859	0.0500757118827993	4
Adam33	chr2	131050590	131063813	-0.0147383836951834	0.00970098636088698	1.51926651032172	0.603374970164919	0.021419	-0.0362355555326411	4
Eml3	chr19	8929551	8941581	0.021628330787625	-0.0142373422385755	1.51912698488233	0.603242470763539	0.331308	-0.0239486934525403	4
4930455H04Rik	chr3	116968266	116984405	-0.0221542749096515	0.0145842188557266	1.5190580399822	0.603176993207228	-0.330408	0.0278533727253731	4
Map1b	chr13	99421445	99516539	0.0512246763696418	-0.0337384754434688	1.51828663554974	0.602444181167737	0.016297	0.160954812818084	4
Crat	chr2	30400470	30415812	0.00962191045682825	-0.00633843796693148	1.51802549887324	0.602196024474728	-0.127648	-0.0306520029927096	4
Cdiptos	chr7	126971721	126976097	0.0580422550354751	-0.0382359377920048	1.51800265371317	0.602174312818919	-0.248188	0.0934702393309414	4
Hcls1	chr16	36934982	36963211	0.00405689003048948	-0.00267265721325953	1.51792381393413	0.602099382309578	0.046228	-0.0967785862823128	4
Tmem219	chr7	126886170	126922916	0.00683105282815677	-0.00450109067432404	1.51764390509254	0.601833321304728	0.051734	0.00221317415975945	4
Zgpat	chr2	181364927	181383627	0.0643865941421917	-0.0424392547322124	1.51714714474759	0.601361016173465	-0.2564	0.0056068878546711	4
Nme6	chr9	109832748	109843115	0.0193996374552819	-0.0127913714708306	1.51661903491121	0.600858735243053	0.060082	0.0321197244020331	4
Slc4a11	chr2	130684112	130697518	-0.00948741314943835	0.00625591820590228	1.51655006302468	0.600793123735444	-0.131744	0.00214767212525674	4
Bcl2a1a	chr9	88956899	88962418	0.00552420243782492	-0.00364397519515318	1.51598244828138	0.600253050392907	-0.178905	-0.0575894986649863	4
Ndufc2	chr7	97400002	97407801	0.0781780305506964	-0.0515724987291604	1.51588603378049	0.600161293957452	0.34676	0.0282471168443884	4
Galnt15	chr14	32028988	32062196	0.076962206698413	-0.0507723968744328	1.51582772207409	0.600105796627269	0.167411	0.294102325097934	4
Ifnl2	chr7	28508835	28510454	-0.102985209235209	0.0679563492063492	1.51546118115461	0.599756897669581	-0.347535	-0.0367991521861633	4
C1qtnf2	chr11	43474275	43491524	-0.0126114569870316	0.00832370847807221	1.51512478125044	0.599436614739804	0.342093	0.05419982191205	4
Retreg2	chr1	75142777	75147912	0.062867710083246	-0.0415002784754906	1.51487441512892	0.599198197539441	-0.061984	-0.134940348235718	4
Cd300ld	chr11	114982273	114989921	0.0233954641397114	-0.0154444728309024	1.51481144069224	0.599138222405493	0.14228	-0.132724649628512	4
Nrsn2	chr2	152368754	152376637	-0.0114693027459631	0.00757317264853034	1.51446471356874	0.598807964298719	0.14777	0.0328773419551493	4
Zbtb10	chr3	9250601	9285332	0.0483005523306252	-0.031905555557151	1.51386025057945	0.598232031544506	0.371173	-0.0114845659538343	4
Gas7	chr11	67455090	67688989	0.0552440394809235	-0.0364944819534014	1.5137641781424	0.598140472481087	0.233601	0.0700884122549534	4
Gper1	chr5	139423150	139427799	0.0388834915815625	-0.0256941077057057	1.51332328901727	0.597720221288603	0.158005	-0.0220064066008826	4
Atp8b4	chr2	126320972	126500673	-0.010442119297963	0.00690185618192578	1.51294362309494	0.597358229328133	-0.122802	-0.00640105664199562	4
Hmg20a	chr9	56418608	56496935	0.0479057219847502	-0.0316690230577951	1.51269970966024	0.597125622464266	0.043608	0.0614434863304918	4
Eva1a	chr6	82041042	82093098	-0.00872714330077462	0.00577029859082664	1.51242490547173	0.596863511846346	-0.126231	-0.0461074828019037	4
Poli	chr18	70508679	70530619	0.00840522945859645	-0.00555898387916121	1.51200824490693	0.596466006525855	0.523678	0.0356544023295438	4
Cdk18	chr1	132112236	132139683	0.0108839870115087	-0.00719887591554963	1.51190090497312	0.596363583613935	0.039597	0.00484444965166995	4
Dok5	chr2	170731806	170879768	0.0144699437255335	-0.00957373584544405	1.51142082454881	0.595905405679084	0.37233	0.10066696887365	4
Manea	chr4	26324505	26346890	0.0914587725000703	-0.060520272741778	1.51120886203368	0.595703067118536	0.959664	1.23407511707579	4
Plau	chr14	20836659	20843384	-0.00663545746633099	0.00439161633533518	1.51093742250245	0.595443910592153	0.097119	0.0649514110288331	4
Adgra1	chr7	139834173	139878087	-0.0275123726849688	0.018209993898025	1.51083920395782	0.595350125097836	-0.057113	-0.0194866343519708	4
Il22	chr10	118204941	118210046	0.0360166501454835	-0.0238389273319503	1.51083350538226	0.595344683537823	-0.055099	-0.0452402765212251	4
Spint1	chr2	119237361	119249526	-0.0170053895738574	0.0112560057423596	1.51078366190426	0.595297087211378	0.012571	-0.122527898004299	4
Fam53c	chr18	34758905	34773759	0.0249179464651929	-0.0164937850548108	1.51074761689858	0.595262666286265	-0.220047	-0.162427919843032	4
Tdrd5	chr1	156255295	156303663	-0.00781028100758752	0.00517102249022864	1.51039393511556	0.594924876779906	-0.077388	-0.0743748470384981	4
Ccdc122	chr14	77036771	77112256	-0.016384091739421	0.010854974801295	1.50936248488263	0.593939321664277	-0.039407	0.0503138396945039	4
Cdk6	chr5	3341484	3531007	-0.0142844191777848	0.00946878917569724	1.50857928217976	0.593190518163064	0.340118	0.0439343249176972	4
Klhdc8a	chr1	132298625	132307356	0.07163297049207	-0.0474845406947673	1.50855350907846	0.593165870440866	0.03846	0.0250465715960876	4
Rab33a	chrX	48519284	48530231	0.0601904366808044	-0.0399035953508678	1.5083963274877	0.593015543047977	0.488973	-0.0473180965368744	4
Zfp954	chr7	7114689	7121487	0.0286399031737123	-0.0189904162303467	1.50812403616229	0.592755088419092	0.36451	-0.103349866591803	4
Sox12	chr2	152393610	152398062	0.0465543642880628	-0.0308878520338916	1.50720627115738	0.591876872816012	0.430964	-0.0516185340041521	4
Mybph	chr1	134193447	134201231	0.0259623676190618	-0.0172262785600419	1.50713733837349	0.591810888974497	-0.114845	-0.0619864494335112	4
Tra2a	chr6	49243923	49264032	0.0622413762160053	-0.0413053309259578	1.50686061146869	0.591545970058826	0.139441	-0.00122362515313266	4
Alkbh4	chr5	136136145	136141614	0.0166330101671083	-0.0110397256941793	1.50665067483317	0.591344959002498	-0.182379	-0.013486145375249	4
Lypla2	chr4	135968223	135972625	0.054936022389184	-0.0364684980190235	1.50639662649465	0.591101674219796	-0.045544	-0.0837615476544437	4
Llgl1	chr11	60699722	60714185	0.0289609592182533	-0.0192286593839251	1.50613512049957	0.59085120489041	-0.087253	0.0031322000852967	4
Bcl6	chr16	23965051	23988851	0.0487082055575648	-0.0323415209889795	1.50605797340707	0.590777305426249	0.414617	0.0126345003167328	4
Mcu	chr10	59446983	59616691	0.142137210855473	-0.0944174928500678	1.50541183169503	0.59015821540157	0.377947	0.0982585092657566	4
BC051665	chr13	60781886	60786363	0.00307544090136058	-0.00204347692148018	1.50500398073148	0.589767302914525	-0.390664	-0.0436243699217606	4
Itgb5	chr16	33829664	33949337	0.112936191470343	-0.0750441802058035	1.50492937840914	0.589695787443806	0.682829	0.546653378927155	4
Ptar1	chr19	23687428	23731667	0.0753871684402255	-0.0501013814803416	1.50469240992497	0.589468600586651	0.601002	0.0822907201205696	4
Ube2n	chr10	95515144	95545656	0.0522774753927785	-0.0347485597501048	1.50445013458783	0.589236288941055	0.152207	-0.0811528978335073	4
Aebp1	chr11	5861946	5872087	0.0259420451773853	-0.0172536303731521	1.50357024094784	0.588392266581729	-0.210528	-0.0110823651735202	4
Hapln4	chr8	70083456	70090861	-0.0436773041907595	0.0290517327137148	1.50343198531977	0.588259602423788	-0.485097	-0.0457328327853258	4
Slc25a44	chr3	88410497	88425138	0.0707907299532017	-0.0470872800024362	1.50339390913086	0.588223064006964	0.017513	-0.0958176144009591	4
Shd	chr17	55970466	55976624	0.023741325971905	-0.0157955112802127	1.50304257651008	0.587885876885656	0.228867	0.0140086682739064	4
Hectd4	chr5	121220218	121368576	0.0432804096209454	-0.0287955699502918	1.50302319751469	0.587867275841859	-0.376749	-0.0218606452380112	4
Napb	chr2	148693984	148732466	0.0766993920639272	-0.0510527940199326	1.5023544457524	0.58722522350669	0.291829	-0.0153526136113001	4
Kcnab1	chr3	64949195	65378222	0.0659912724020263	-0.0439292330370473	1.50221772245314	0.58709392359781	0.692892	0.297020081167037	4
Mmut	chr17	40934684	40961987	0.010107343442146	-0.00672867465357609	1.50212990856591	0.587009586713254	0.216672	0.259075265067974	4
Utp23	chr15	51877428	51884613	0.0217154741363669	-0.0144599244495717	1.50176954327103	0.586663438491811	1.366547	0.214666372575592	4
Wdr73	chr7	80890722	80901268	0.02051841434401	-0.0136645225536592	1.5015829688477	0.58648419213658	0.733561	-0.0532953771091426	4
Pitpnm3	chr11	72047527	72135777	0.0191772423515719	-0.0127735139537097	1.50132864152095	0.586239818127915	-0.08609	-0.0668277152621191	4
Snrnp48	chr13	38204937	38227664	0.037515002437281	-0.0249951366466125	1.50089207223299	0.585820237816381	0.090022	-0.0606107449235995	4
Birc2	chr9	7818226	7837063	0.0440214660239057	-0.0293310085165968	1.50085074636954	0.585780513814783	0.27404	-8.94504432868039e-05	4
Nhlrc3	chr3	53448582	53463331	0.0451180534314988	-0.0300625424699168	1.50080630993363	0.585737798591471	0.202292	0.381959724938216	4
Nfatc1	chr18	80606204	80713070	-0.0265363334634355	0.0176834883134683	1.50062776037376	0.585566152265852	0.0567	-0.0427838883780122	4
Lyzl4	chr9	121577842	121642095	-0.0271495682550139	0.0180933784956426	1.50052508223118	0.585467434703008	-0.029195	-0.0192569453925815	4
Zbtb41	chr1	139422287	139453004	0.0223908704826519	-0.0149226241950847	1.50046467631525	0.585409355654182	0.494139	-0.040473758683985	4
Samd14	chr11	95009878	95026086	0.0353390429888939	-0.0235575857007715	1.50011310317494	0.585071278879885	-0.329604	0.0031304914665313	4
Zfp61	chr7	24291038	24301231	0.0416887094218975	-0.0277959274480926	1.49981357879671	0.584783190281502	-0.034153	-0.00932809560199259	4
Hmcn1	chr1	150562523	150993434	0.0041212830595565	-0.00274799365058488	1.49974256988524	0.584714884039262	0.342779	0.271766476296162	4
Prss52	chr14	64104285	64113754	0.0429566877643581	-0.0286428545684083	1.49973486971293	0.584707476748732	0.429588	0.00665186805968574	4
Dnajc5	chr2	181520484	181555132	0.0494617976558537	-0.0329912198377456	1.49924124961466	0.584232552477283	-0.286021	-0.0787928769198245	4
Erp27	chr6	136907310	136922179	-0.0205296340459635	0.0136950745454813	1.49905237666174	0.584050791711424	-0.047452	-0.0036281260075321	4
Plekha4	chr7	45526329	45554228	0.0124964079050679	-0.00833737699481046	1.49884165161851	0.583847974685542	-0.11718	0.0142239355635833	4
Ms4a4c	chr19	11404769	11427245	-0.00352885506698486	0.00235452725865425	1.4987531165818	0.583762753654467	-0.349489	0.205627528355107	4
Slc10a6	chr5	103605710	103629402	-0.00759128535584375	0.00506563763758221	1.49858436369859	0.583600303513562	-0.05721	0.0324041704967464	4
Clec9a	chr6	129408861	129424762	0.00544890544493448	-0.0036364939127918	1.49839531581981	0.583418294646816	-0.005895	-0.0777200325376319	4
Ank	chr15	27466676	27594908	0.0496031835623806	-0.0331046653223224	1.49837441579369	0.58339817140297	-0.05249	0.0178863670363034	4
Zfp846	chr9	20581290	20605408	0.0197280781098579	-0.0131674908414953	1.49824126307253	0.583269960920735	0.070566	-0.0163992555279613	4
Zfp691	chr4	119169512	119174194	0.0356524280647958	-0.0237989416632816	1.49806779516597	0.58310291454203	0.403919	-0.0228841459003731	4
Cemip2	chr19	21778341	21858359	0.0586196146349924	-0.0391387039877704	1.49774030977901	0.582787499449305	0.425087	0.385559037714165	4
Cryba4	chr5	112246492	112252517	0.0107494749050159	-0.00717808134731088	1.4975415274505	0.582596010103349	0.124491	0.0089187087105466	4
Prr5l	chr2	101714284	101883026	-0.00936093466539689	0.00625264966298338	1.49711485049531	0.582184901345748	-0.017059	-0.0348725430831051	4
Fmnl2	chr2	52857859	53133803	0.0176166892860212	-0.0117703879661492	1.49669571951966	0.581780949145126	0.249762	-0.0234850024165385	4
Tnfsf4	chr1	161395408	161418409	-0.00321624778452123	0.00214895131321927	1.4966592145371	0.581745760830702	-0.278299	-0.17012028452962	4
Gclm	chr3	122245556	122270731	0.163626383332672	-0.109341876534835	1.49646584198272	0.581559348555652	0.466678	0.19308485749451	4
Ccdc142	chr6	83101600	83108393	0.0128760274937301	-0.00860761214298053	1.49588843919163	0.58100258550198	0.646593	-0.0192885580555157	4
Tll1	chr8	64014930	64206270	0.0492621699726365	-0.0329358460595855	1.49570075969855	0.580821568486405	0.659394	0.443224721099913	4
Rnf139	chr15	58889228	58907056	0.0537833722832699	-0.0359665853744016	1.49537054250218	0.580503018598809	0.09412	0.00626659394031789	4
Bivm	chr1	44118956	44144769	0.0210895822260475	-0.0141040850491737	1.49528183873814	0.580417436950246	0.331222	-0.0302760761724271	4
Crkl	chr16	17451986	17487433	0.0422763441390512	-0.0282741871920211	1.49522756753133	0.580365073429325	-0.207098	-0.0233144971738842	4
Acaa1a	chr9	119339675	119350298	0.0342128889890041	-0.0228824975683169	1.4951553643504	0.58029540531427	0.306211	-0.0136001727270924	4
Nr5a1	chr2	38692655	38714541	-0.0079670384265359	0.00532891547916305	1.49505813287682	0.580201582338127	-0.277085	-0.0819263019949674	4
Matn3	chr12	8947928	8972027	-0.00550853275109109	0.00368480627029955	1.49493144198414	0.58007932350201	0.335124	-0.02513510392281	4
Nuggc	chr14	65598545	65648530	-0.0148417379570971	0.00993120025994729	1.49445561146865	0.579620046520793	-0.087237	-0.01535102222548	4
Mrpl21	chr19	3282900	3292836	0.0255836854518582	-0.0171191874750171	1.49444507744271	0.579609877305714	-0.023707	-0.108678743138021	4
Tsc22d3	chrX	140539527	140600658	0.00361681983877371	-0.00242053242823015	1.49422490547597	0.579397313853107	0.341273	0.0889241430119467	4
