gene	chr	start	end	chromatin_state	atac_fold	k27ac_fold	k27me3_fold	k119ub_fold	gb_ctrl_signal	gb_mut_signal	is_neuronal	is_synapse	is_coordinated	is_mecp2_up	is_triple	ctrl_decile
Capn12	chr7	28881421	28893562	Other	0.788517221002191	1.43231003130785	NA	-0.534149031675279	1.45996	0.999795	FALSE	FALSE	FALSE	FALSE	FALSE	8
Capn13	chr17	73306463	73400865	Other	-0.117817813383619	NA	0.117600355058464	-0.319869648390979	1.555472	1.38751	FALSE	FALSE	FALSE	FALSE	FALSE	8
Capn15	chr17	25958363	25985795	Active_Promoter	0.0679868588906921	0.193913504394802	NA	-0.273955085189855	1.126758	0.948614	FALSE	FALSE	TRUE	FALSE	FALSE	6
Capn2	chr1	182467259	182517607	Active_Promoter	0.0134101744969551	0.151806695959249	0.265973542188774	0.371538636909875	1.604319	1.683709	TRUE	TRUE	TRUE	FALSE	FALSE	8
Capn3	chr2	120463571	120504917	Poised_Enhancer	0.194806826061935	NA	NA	NA	0.824353	0.641081	FALSE	FALSE	FALSE	FALSE	FALSE	4
Capn5	chr7	98121558	98178273	Active_Promoter	0.196890318157003	0.0626947214174373	NA	NA	2.013597	2.014488	FALSE	FALSE	FALSE	FALSE	FALSE	9
Capn6	chrX	143802230	143827413	Repressed_Promoter	NA	NA	NA	NA	0.684216	0.55599	FALSE	FALSE	FALSE	FALSE	FALSE	3
Capn7	chr14	31336637	31371985	Active_Promoter	0.0183099785416341	-0.103879531237041	NA	0.0319178057757456	0.545339	0.46519	FALSE	FALSE	TRUE	FALSE	FALSE	2
Capn8	chr1	182565006	182632351	Repressed_Promoter	0.113745740298721	NA	-0.577306652013093	-0.221215790884758	2.075685	2.194207	FALSE	FALSE	FALSE	FALSE	FALSE	9
Capn9	chr8	124576110	124618730	Other	0.132537120170451	-1.28042096665502	NA	0.381725063907515	1.154029	1.408609	FALSE	FALSE	TRUE	FALSE	FALSE	6
Capns1	chr7	30186935	30198810	Other	-0.0639011347488569	-0.00648795344901102	NA	NA	0.70697	0.823216	FALSE	FALSE	TRUE	FALSE	FALSE	4
Capns2	chr8	92901406	92902410	Repressed_Promoter	0.361869801061775	NA	-0.137136759631287	0.169776247524948	3.143502	3.61151	FALSE	FALSE	FALSE	FALSE	FALSE	10
Caprin1	chr2	103762940	103797648	Active_Promoter	0.112050628933616	0.0866537240475379	NA	NA	0.514224	0.46174	TRUE	TRUE	FALSE	FALSE	FALSE	2
Caprin2	chr6	148842491	148896236	Active_Promoter	-0.00301580396412127	0.0364536309569374	NA	0.891671636205325	0.568475	0.745559	TRUE	TRUE	FALSE	FALSE	FALSE	2
Caps2	chr10	112163620	112216554	Other	0.0913634189507903	NA	NA	0.354113325372304	0.618022	0.486354	FALSE	FALSE	FALSE	FALSE	FALSE	3
Capsl	chr15	9436027	9466037	Other	0.417011470622411	NA	NA	1.18088841529262	0.976808	2.134646	FALSE	FALSE	FALSE	FALSE	FALSE	5
Capza1	chr3	104822778	104864504	Active_Promoter	NA	0.350273355506537	NA	NA	0.338904	0.340915	FALSE	FALSE	TRUE	FALSE	FALSE	1
Capza2	chr6	17636233	17666971	Active_Promoter	0.0484489620206976	0.0449462866652359	NA	2.03162922715831	0.816988	1.42608	FALSE	FALSE	TRUE	FALSE	FALSE	4
Capza3	chr6	140041251	140042777	Other	0.859520954236526	NA	NA	0.807401962866998	0.933196	0.656541	FALSE	FALSE	FALSE	FALSE	FALSE	5
Capzb	chr4	139192898	139291817	Active_Promoter	0.0692311075531217	0.0356995371852658	NA	-0.487035265929374	1.404616	1.094691	FALSE	FALSE	TRUE	FALSE	FALSE	7
Car1	chr3	14766215	14808367	Other	NA	NA	NA	NA	0.606216	0.43173	FALSE	FALSE	FALSE	FALSE	FALSE	3
Car10	chr11	93098027	93601748	Active_Promoter	0.0832545247222967	0.114500244368658	NA	0.306686111870746	0.787797	0.866708	FALSE	FALSE	TRUE	FALSE	FALSE	4
Car11	chr7	45699842	45704681	Active_Promoter	0.143344816780476	-0.168370560133175	NA	NA	1.192256	1.58244	FALSE	FALSE	FALSE	FALSE	FALSE	7
Car12	chr9	66713685	66766844	Other	0.00107247459107991	-2.26688302041456	1.24053809931007	-0.109681715818582	1.465645	1.675364	FALSE	FALSE	TRUE	FALSE	FALSE	8
Car13	chr3	14641726	14663001	Repressed_Promoter	0.683189140145326	NA	-0.0363230809505558	NA	0.955184	0.831113	FALSE	FALSE	FALSE	FALSE	FALSE	5
Car14	chr3	95897767	95904690	Repressed_Promoter	0.575633860011924	NA	0.176964232281421	0.00207041451736354	2.020703	1.935262	FALSE	FALSE	FALSE	FALSE	FALSE	9
Car15	chr16	17835275	17838363	Other	0.0694529223193923	0.0738968058792244	NA	-0.26899637549974	2.658894	2.526274	FALSE	FALSE	FALSE	FALSE	FALSE	10
Car2	chr3	14886272	14900769	Bivalent_Promoter	0.431271651595301	-0.0996611258521942	-0.777449626569521	0.468027683741011	2.964757	4.102559	TRUE	TRUE	TRUE	FALSE	FALSE	10
Car3	chr3	14863511	14872522	Repressed_Promoter	0.374051924490246	NA	0.350000248184545	0.332605869186154	4.09992	5.982792	FALSE	FALSE	FALSE	FALSE	FALSE	10
Car4	chr11	84957785	84966043	Active_Promoter	0.085585202953209	0.0353592967171247	NA	0.139370877402676	2.045698	2.156216	FALSE	FALSE	FALSE	FALSE	FALSE	9
Car5a	chr8	121916125	121944903	Other	-0.117787109916878	NA	NA	-0.405509626055252	1.181395	1.014607	FALSE	FALSE	FALSE	FALSE	FALSE	7
Car5b	chrX	163976821	164027996	Other	0.251555662127495	NA	NA	NA	0.526933	0.61093	FALSE	FALSE	FALSE	FALSE	FALSE	2
Car6	chr4	150187014	150201331	Other	0.298592905223831	NA	NA	NA	0.936994	0.70982	TRUE	FALSE	FALSE	FALSE	FALSE	5
Car7	chr8	104534688	104550342	Active_Promoter	0.633972963165588	-0.215251567136027	NA	0.0701365819091745	2.638346	3.60404	TRUE	TRUE	FALSE	FALSE	FALSE	10
Car8	chr4	8143361	8239040	Repressed_Promoter	0.776482299295813	NA	-0.407003319456811	0.091394972361657	0.632675	0.421821	FALSE	FALSE	FALSE	FALSE	FALSE	3
Car9	chr4	43506965	43513728	Active_Promoter	-0.383389615744525	-1.70646125905483	NA	0.655594677009734	2.69096	5.008828	FALSE	FALSE	FALSE	FALSE	FALSE	10
Card10	chr15	78775137	78803041	Repressed_Promoter	0.440022753303916	NA	-0.250804075964993	-0.385909270336049	2.234876	1.958104	FALSE	FALSE	FALSE	FALSE	FALSE	9
Card11	chr5	140872989	141000581	Repressed_Promoter	-0.162767320004517	NA	-0.401993185977948	NA	0.926311	0.789369	FALSE	FALSE	FALSE	FALSE	FALSE	5
Card14	chr11	119307767	119345374	Other	NA	NA	NA	NA	1.043156	0.877881	FALSE	FALSE	FALSE	FALSE	FALSE	6
Card19	chr13	49202949	49216036	Active_Promoter	0.148793452566951	0.0737574095538143	NA	0.239625160565661	2.160684	3.082041	FALSE	FALSE	FALSE	FALSE	FALSE	9
Card6	chr15	5095980	5108538	Other	NA	NA	NA	NA	1.083798	1.314262	FALSE	FALSE	FALSE	FALSE	FALSE	6
Card9	chr2	26352175	26360917	Active_Promoter	0.417130487396167	0.0842323113463577	NA	-0.502562229570705	1.473417	1.37845	FALSE	FALSE	FALSE	FALSE	FALSE	8
Carf	chr1	60098246	60153952	Active_Promoter	0.122728567510564	-0.0238906617395158	NA	NA	0.305541	0.300125	FALSE	FALSE	FALSE	FALSE	FALSE	1
Carhsp1	chr16	8658579	8672154	Repressed_Promoter	0.363330631952579	NA	-0.114334072598662	-0.241231051848645	2.084306	1.855485	FALSE	FALSE	FALSE	FALSE	FALSE	9
Carlr	chr2	18799244	18801817	Repressed_Promoter	0.883030498124214	0.97993134556544	-0.31424481762433	0.0229609757593467	10.056292	10.299618	FALSE	FALSE	FALSE	FALSE	FALSE	10
Carm1	chr9	21546893	21592622	Active_Promoter	-0.0297431926409842	0.0166267537201799	NA	NA	0.535066	0.395892	TRUE	FALSE	TRUE	FALSE	FALSE	2
Carmil1	chr13	24012343	24280794	Active_Promoter	0.204356385483894	0.470820034376433	NA	0.161254353952195	1.52502	1.741167	FALSE	FALSE	FALSE	FALSE	FALSE	8
Carmil2	chr8	105686273	105698186	Active_Promoter	0.386847644735579	NA	NA	-0.0575167690888101	2.215251	2.512403	FALSE	FALSE	FALSE	FALSE	FALSE	9
Carmil3	chr14	55490650	55508271	Active_Promoter	0.123731287819785	0.104470457939535	NA	-0.454465198827126	2.115413	1.776886	TRUE	TRUE	FALSE	FALSE	FALSE	9
Carnmt1	chr19	18670763	18707199	Active_Promoter	-0.127660860318687	-0.522473178328559	NA	1.05905462056402	0.838796	1.327008	FALSE	FALSE	TRUE	FALSE	FALSE	5
Cars	chr7	143557229	143600089	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Cars2	chr8	11513976	11550782	Other	0.0336881601710677	NA	NA	NA	0.89255	0.904466	FALSE	FALSE	TRUE	FALSE	FALSE	5
Cartpt	chr13	99898488	99901090	Repressed_Promoter	0.441647708983334	NA	-0.179158698862958	-0.462896532462241	6.802448	5.190485	TRUE	TRUE	FALSE	FALSE	FALSE	10
Casc1	chr6	145174833	145211004	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Casc3	chr11	98804904	98833813	Other	NA	NA	NA	NA	0.342219	0.276834	FALSE	FALSE	TRUE	FALSE	FALSE	1
Casc4	chr2	121866969	121936219	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Casd1	chr6	4600838	4643354	Active_Promoter	0.256845474096105	-0.00120365812523796	-0.639065193988134	0.880934568875858	1.092652	1.333485	FALSE	FALSE	TRUE	FALSE	FALSE	6
Cask	chrX	13517079	13851366	Active_Promoter	-0.0168034613330311	0.173906682899086	NA	NA	0.450801	0.404225	TRUE	TRUE	FALSE	FALSE	FALSE	1
Caskin1	chr17	24488600	24508670	Other	0.0898464587068903	-0.0561810336049961	NA	-0.525745756938702	1.252585	0.90686	TRUE	TRUE	FALSE	FALSE	FALSE	7
Caskin2	chr11	115799182	115813638	Other	0.0218626260350426	-0.199975955652358	NA	-0.201015318000803	2.230888	1.878333	FALSE	FALSE	FALSE	FALSE	FALSE	9
Casp1	chr9	5298507	5307289	Other	NA	NA	NA	NA	0.746874	0.919716	TRUE	FALSE	FALSE	FALSE	FALSE	4
Casp12	chr9	5345429	5373031	Other	0.987443389413931	NA	NA	1.13941145399997	0.403269	0.496343	TRUE	FALSE	FALSE	FALSE	FALSE	1
Casp14	chr10	78711990	78718293	Other	NA	NA	NA	NA	0.867151	0.670682	TRUE	FALSE	FALSE	FALSE	FALSE	5
Casp2	chr6	42264984	42282507	Active_Promoter	0.00120329312168397	-0.0170687766080541	NA	0.611005665082685	0.945078	0.98908	TRUE	FALSE	TRUE	FALSE	FALSE	5
Casp3	chr8	46617290	46639688	Active_Promoter	1.25999745821903	-0.0409037710051683	NA	0.6412565361643	1.683477	2.90098	TRUE	TRUE	FALSE	FALSE	FALSE	8
Casp4	chr9	5308827	5336782	Other	NA	NA	NA	NA	0.304675	0.382856	TRUE	FALSE	FALSE	FALSE	FALSE	1
Casp6	chr3	129901424	129914102	Repressed_Promoter	0.0397922475276964	NA	NA	0.236540009839949	1.17543	1.275144	TRUE	TRUE	FALSE	FALSE	FALSE	6
Casp7	chr19	56397128	56442343	Repressed_Promoter	0.473493080132158	NA	-0.380789978311305	-0.0572360158044622	1.077679	1.158832	TRUE	FALSE	FALSE	FALSE	FALSE	6
Casp8	chr1	58795373	58847502	Other	0.475657130366281	NA	NA	NA	0.421402	0.345682	TRUE	FALSE	FALSE	FALSE	FALSE	1
Casp8ap2	chr4	32615450	32653264	Active_Promoter	0.104801473053891	0.321475555325846	NA	NA	0.398242	0.463256	FALSE	FALSE	TRUE	FALSE	FALSE	1
Casp9	chr4	141793611	141815975	Other	-0.0621504835696902	-0.339433145768251	NA	NA	0.619731	0.613537	TRUE	FALSE	TRUE	FALSE	FALSE	3
Casq1	chr1	172209893	172219867	Other	0.165604766131026	NA	NA	0.592022764667011	1.985879	3.24378	TRUE	FALSE	FALSE	FALSE	FALSE	9
Casq2	chr3	102086414	102146513	Repressed_Promoter	0.148618381759678	NA	0.0745434917684275	-0.404970231053664	1.737773	1.711415	FALSE	FALSE	FALSE	FALSE	FALSE	8
Casr	chr16	36493695	36562140	Repressed_Promoter	NA	NA	-0.442879390863664	NA	0.806007	0.531189	TRUE	TRUE	FALSE	FALSE	FALSE	4
Cass4	chr2	172393793	172433756	Repressed_Promoter	NA	NA	NA	NA	0.769506	0.550776	FALSE	FALSE	FALSE	FALSE	FALSE	4
Cast	chr13	74692367	74808809	Repressed_Promoter	0.79521295796044	NA	-0.206379039812907	0.344088133694374	0.537188	0.667427	FALSE	FALSE	FALSE	FALSE	FALSE	2
Castor1	chr11	4218224	4222408	Repressed_Promoter	0.224363350758248	NA	-0.0796742371053952	-0.269726913878115	4.789559	4.71759	FALSE	FALSE	FALSE	FALSE	FALSE	10
Castor2	chr5	134099710	134144342	Active_Promoter	0.170371975294449	-0.0580970258762981	NA	-0.26021274499096	0.509407	0.361099	FALSE	FALSE	TRUE	FALSE	FALSE	2
Casz1	chr4	148804428	148954888	Repressed_Promoter	0.784806950065738	NA	-0.14092940715361	-0.413592866999638	4.52576	3.701835	TRUE	FALSE	FALSE	FALSE	FALSE	10
Cat	chr2	103453848	103485159	Active_Promoter	0.113489527056108	-0.0263444748883947	NA	0.580750723757227	2.306502	3.811974	FALSE	FALSE	FALSE	FALSE	FALSE	9
Catip	chr1	74362107	74369320	Other	0.172956390430346	NA	NA	0.0396528462777359	2.11686	2.256484	FALSE	FALSE	FALSE	FALSE	FALSE	9
Catsper1	chr19	5335740	5344279	Other	-0.225077619970883	NA	NA	NA	0.753569	0.794744	FALSE	FALSE	FALSE	FALSE	FALSE	4
Catsper2	chr2	121392630	121413791	Active_Promoter	NA	NA	NA	NA	0.479682	0.545841	FALSE	FALSE	FALSE	FALSE	FALSE	2
Catsper3	chr13	55784567	55808997	Other	NA	NA	NA	NA	0.509243	0.368658	FALSE	FALSE	FALSE	FALSE	FALSE	2
Catsper4	chr4	134211969	134227382	Other	NA	NA	NA	NA	0.590682	0.462004	FALSE	FALSE	FALSE	FALSE	FALSE	3
Catsperb	chr12	101404652	101626008	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Catsperd	chr17	56628142	56664455	Repressed_Promoter	NA	NA	NA	NA	0.502983	0.432698	FALSE	FALSE	FALSE	FALSE	FALSE	2
Catspere1	chr1	177808430	177962677	Other	NA	NA	NA	NA	0.311452	0.259227	FALSE	FALSE	FALSE	FALSE	FALSE	1
Catspere2	chr1	177983422	178172704	Active_Promoter	0.0219094054204267	0.226162401838446	NA	0.0593004216158694	0.29301	0.28291	FALSE	FALSE	FALSE	FALSE	FALSE	1
Catsperg1	chr7	29181320	29214034	Other	-0.163351972414219	NA	NA	-0.311287103328687	0.613942	0.624926	FALSE	FALSE	FALSE	FALSE	FALSE	3
Catsperg2	chr7	29697218	29727031	Other	NA	NA	NA	NA	0.368943	0.232658	FALSE	FALSE	FALSE	FALSE	FALSE	1
Catsperz	chr19	6922370	6925379	Other	0.0487353909864439	NA	0.308540705054094	-0.132697719107203	2.960174	3.525771	FALSE	FALSE	FALSE	FALSE	FALSE	10
Cav1	chr6	17306334	17341451	Repressed_Promoter	0.746006939260728	NA	-0.343688483018522	0.181940434812095	1.874712	2.50517	TRUE	FALSE	FALSE	FALSE	FALSE	9
Cav2	chr6	17281184	17289114	Other	0.355870137667893	0.318844365633325	0.795608027877931	0.543682305747296	3.360657	6.281535	TRUE	TRUE	FALSE	FALSE	FALSE	10
Cav3	chr6	112459504	112472871	Other	0.0347088995048565	NA	NA	-0.0928415604617374	1.810681	2.048419	TRUE	FALSE	FALSE	FALSE	FALSE	8
Cavin1	chr11	100956732	100970886	Repressed_Promoter	0.343647953246778	NA	-0.164911765955741	-0.421915364889861	2.603742	2.338933	FALSE	FALSE	FALSE	FALSE	FALSE	9
Cavin2	chr1	51289125	51302959	Other	0.16748271795059	-1.41414992181736	1.49541761930082	0.33102009694987	3.010591	3.751572	FALSE	FALSE	TRUE	FALSE	FALSE	10
Cavin3	chr7	105480082	105482299	Other	0.268762915494462	0.0913604587007064	NA	0.144583663322915	2.84142	3.838494	FALSE	FALSE	FALSE	FALSE	FALSE	10
Cavin4	chr4	48663513	48673501	Other	0.161287459873006	NA	0.596494032348872	0.607311635587685	1.361112	1.357649	FALSE	FALSE	FALSE	FALSE	FALSE	7
Cbarp	chr10	80130450	80140834	Other	-0.00726043814829789	0.117224984478547	NA	-0.383859361897269	2.092536	2.02975	FALSE	FALSE	FALSE	FALSE	FALSE	9
Cbfa2t2	chr2	154436480	154539355	Other	-0.0172540372934632	-1.57364242958892	NA	NA	0.637944	0.895599	TRUE	FALSE	TRUE	FALSE	FALSE	3
Cbfa2t3	chr8	122625140	122699108	Active_Promoter	0.24180140896213	-0.385989591527151	NA	-0.168246315678026	2.636927	2.283941	FALSE	FALSE	FALSE	FALSE	FALSE	10
Cbfb	chr8	105170673	105217988	Active_Promoter	-0.157919204521966	NA	0.590064155562583	0.14318265619273	0.71874	0.994484	FALSE	FALSE	FALSE	FALSE	FALSE	4
Cbl	chr9	44142975	44234048	Other	NA	NA	NA	NA	0.452426	0.395465	FALSE	FALSE	TRUE	FALSE	FALSE	1
Cblb	chr16	52031224	52208047	Active_Promoter	0.132515417291592	-0.459435743271004	NA	0.880071764146884	1.972806	2.559255	TRUE	TRUE	TRUE	FALSE	FALSE	9
Cblc	chr7	19778880	19796808	Repressed_Promoter	0.071839194089363	NA	0.0119100762466047	NA	0.74525	0.533974	TRUE	FALSE	FALSE	FALSE	FALSE	4
Cblif	chr19	11747553	11763446	Other	NA	NA	NA	NA	0.55156	0.430279	FALSE	FALSE	FALSE	FALSE	FALSE	2
Cbll1	chr12	31484828	31499615	Active_Promoter	-0.0145037792672584	-0.0119362386222794	-0.394142455776905	1.17167463409756	0.721135	0.768688	FALSE	FALSE	TRUE	FALSE	FALSE	4
Cbln1	chr8	87468404	87472608	Bivalent_Promoter	0.0416995962698032	0.0991261813787997	NA	-0.342990011372266	3.071011	2.715049	TRUE	TRUE	FALSE	FALSE	FALSE	10
Cbln2	chr18	86711109	86718282	Repressed_Promoter	-0.181625102392699	NA	-0.505333779666823	-0.590616915056669	2.502996	1.828555	TRUE	TRUE	FALSE	FALSE	FALSE	9
Cbln3	chr14	55878912	55884391	Active_Promoter	-0.087965947999285	0.0988282191204835	NA	0.00205402214912484	1.843898	2.671829	TRUE	TRUE	FALSE	FALSE	FALSE	9
Cbln4	chr2	172036232	172043465	Repressed_Promoter	0.128603243213256	NA	-0.167986348923373	-0.479076564676913	2.681247	2.144476	TRUE	TRUE	FALSE	FALSE	FALSE	10
Cbr1	chr16	93605852	93610504	Active_Promoter	0.0853704604680038	NA	NA	NA	2.003626	4.350547	FALSE	FALSE	FALSE	FALSE	FALSE	9
Cbr2	chr11	120729488	120732113	Repressed_Promoter	-0.0355477790251038	NA	NA	NA	1.877784	1.69822	FALSE	FALSE	FALSE	FALSE	FALSE	9
Cbr3	chr16	93683214	93690989	Repressed_Promoter	0.548053728112186	NA	-0.580636706960272	-0.312631691706621	3.116243	3.21938	TRUE	FALSE	FALSE	FALSE	FALSE	10
Cbr4	chr8	61487733	61506693	Other	0.235948323863969	0.276567144237716	-0.277683637282557	0.428588695806368	0.582457	0.890111	FALSE	FALSE	FALSE	FALSE	FALSE	3
Cbs	chr17	31608893	31637237	Repressed_Promoter	0.193648069326366	NA	-0.156920267263543	-0.46167324428373	1.78112	1.295455	TRUE	FALSE	FALSE	FALSE	FALSE	8
Cbwd1	chr19	24919915	24961609	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Cbx1	chr11	96789126	96808639	Other	0.0917542622546736	NA	NA	NA	0.292017	0.27546	FALSE	FALSE	TRUE	FALSE	FALSE	1
Cbx2	chr11	119022961	119031269	Other	0.154151726447032	NA	NA	-0.152127900648757	2.200348	2.233836	FALSE	FALSE	FALSE	FALSE	FALSE	9
Cbx3	chr6	51470359	51483703	Active_Promoter	0.0558764927966543	0.0657434641328092	NA	NA	0.592909	0.612317	FALSE	FALSE	TRUE	FALSE	FALSE	3
Cbx4	chr11	119077572	119086220	Other	0.122838052598343	0.407971822545316	0.0444201484677623	-0.344137778874557	2.170522	1.841095	FALSE	FALSE	FALSE	FALSE	FALSE	9
Cbx5	chr15	103191543	103239815	Active_Promoter	0.0502568504383268	0.123186852883742	NA	0.0911592935772857	0.547155	0.533508	FALSE	FALSE	FALSE	FALSE	FALSE	2
Cbx6	chr15	79823895	79834687	Active_Promoter	NA	-0.200639317925206	NA	NA	1.911804	1.526123	FALSE	FALSE	FALSE	FALSE	FALSE	9
Cbx7	chr15	79915806	79971118	Other	-0.389650200122843	-0.568842286052166	NA	0.303850895129881	1.021968	1.24636	FALSE	FALSE	FALSE	FALSE	FALSE	6
Cbx8	chr11	119036304	119040968	Repressed_Promoter	-0.00353519457747202	0.221458386720987	0.0756795778295213	-0.407119369390351	2.595215	2.788182	FALSE	FALSE	FALSE	FALSE	FALSE	9
Cby1	chr15	79659198	79667659	Active_Promoter	0.13082576537911	NA	NA	NA	0.469821	0.498897	TRUE	FALSE	TRUE	FALSE	FALSE	2
Cby2	chr14	75582876	75593115	Other	-0.136505954586603	NA	-0.0423414520885126	0.423154323379246	1.258214	0.980143	FALSE	FALSE	TRUE	FALSE	FALSE	7
Cby3	chr11	50354461	50359698	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Cc2d1a	chr8	84132827	84147935	Other	0.0498590378844422	NA	NA	NA	0.930891	0.802218	TRUE	TRUE	FALSE	FALSE	FALSE	5
Cc2d1b	chr4	108619939	108634122	Other	0.0241476230531571	0.0728046847696504	NA	NA	0.781699	0.618222	FALSE	FALSE	TRUE	FALSE	FALSE	4
Cc2d2a	chr5	43662345	43740971	Active_Promoter	0.128217375957851	-0.194426987358556	NA	0.783528197127095	1.02102	1.141938	TRUE	TRUE	TRUE	FALSE	FALSE	6
Cc2d2b	chr19	40748752	40827742	Polycomb	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Ccar1	chr10	62743927	62792285	Other	-0.0572546668513342	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA
Ccar2	chr14	70138163	70153810	Other	0.141971194462792	0.370470937841485	NA	-0.397377238941881	1.002108	0.889894	FALSE	FALSE	TRUE	FALSE	FALSE	6
Ccbe1	chr18	66045301	66302740	Other	0.432216930635379	NA	-0.200680740170459	-0.183289366224278	1.41914	1.783028	FALSE	FALSE	FALSE	FALSE	FALSE	7
Ccdc102a	chr8	94902868	94918097	Repressed_Promoter	0.173430781081748	NA	-0.0507346322745154	-0.279764752152132	3.528312	3.122886	FALSE	FALSE	FALSE	FALSE	FALSE	10
Ccdc103	chr11	102881203	102885215	Other	NA	NA	NA	NA	0.685483	1.172607	TRUE	TRUE	FALSE	FALSE	FALSE	3
Ccdc105	chr10	78746925	78753064	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Ccdc106	chr7	5020552	5060784	Active_Promoter	NA	0.164587357047607	NA	NA	0.732794	1.04649	FALSE	FALSE	TRUE	FALSE	FALSE	4
Ccdc107	chr4	43492899	43495920	Active_Promoter	0.0150529019037426	NA	NA	0.394353962369112	3.255602	6.220007	FALSE	FALSE	FALSE	FALSE	FALSE	10
Ccdc110	chr8	45934618	45944144	Other	0.519215709062763	NA	NA	0.116442429261869	1.856226	1.948802	FALSE	FALSE	FALSE	FALSE	FALSE	9
Ccdc112	chr18	46282150	46311927	Other	-0.0673080280013524	NA	NA	0.638061168283398	0.60861	0.95511	FALSE	FALSE	TRUE	FALSE	FALSE	3
Ccdc113	chr8	95534084	95558889	Other	0.43749820044012	NA	NA	0.360596867605211	1.088645	1.29331	FALSE	FALSE	FALSE	FALSE	FALSE	6
Ccdc114	chr7	45924071	45948962	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Ccdc115	chr1	34436669	34439671	Active_Promoter	0.0679506574700684	0.118751343917514	NA	0.290141498151603	1.594742	2.051048	FALSE	FALSE	FALSE	FALSE	FALSE	8
Ccdc116	chr16	17139063	17147228	Other	0.197166805042616	NA	NA	0.0793592359753842	1.341234	1.758998	FALSE	FALSE	TRUE	FALSE	FALSE	7
Ccdc117	chr11	5528886	5542186	Active_Promoter	0.116513146889285	0.0758017335531997	NA	NA	0.610747	0.457852	FALSE	FALSE	TRUE	FALSE	FALSE	3
Ccdc12	chr9	110656502	110711605	Active_Promoter	0.068555331828863	0.149042037972284	NA	NA	1.093622	1.024062	FALSE	FALSE	TRUE	FALSE	FALSE	6
Ccdc120	chrX	7731713	7750904	Active_Promoter	0.0985085630621108	0.0149736043593857	NA	NA	0.506604	0.59171	FALSE	FALSE	TRUE	FALSE	FALSE	2
Ccdc121	chr1	181509632	181511450	Repressed_Promoter	NA	NA	NA	NA	0.733151	0.561788	FALSE	FALSE	FALSE	FALSE	FALSE	4
Ccdc122	chr14	77036771	77112256	Repressed_Promoter	0.596870080020067	-0.370312572836866	0.28792645007565	0.0309699659762845	0.552666	0.53184	FALSE	FALSE	FALSE	FALSE	FALSE	2
Ccdc124	chr8	70868226	70873934	Other	0.131567014738279	-0.418401421953701	NA	0.312986795746289	1.286446	1.837669	FALSE	FALSE	FALSE	FALSE	FALSE	7
Ccdc125	chr13	100669716	100697239	Repressed_Promoter	NA	NA	0.0784603371519727	NA	0.664193	0.650907	FALSE	FALSE	FALSE	FALSE	FALSE	3
Ccdc126	chr6	49319273	49341581	Other	0.0177295173876354	NA	NA	0.347284305835063	0.838248	1.164755	FALSE	FALSE	FALSE	FALSE	FALSE	5
Ccdc127	chr13	74350308	74365782	Active_Promoter	NA	NA	NA	NA	0.864865	1.048662	FALSE	FALSE	FALSE	FALSE	FALSE	5
Ccdc13	chr9	121797626	121839460	Other	0.0910143709264141	-1.00989531524414	NA	0.0154538767977922	2.325909	2.445646	FALSE	FALSE	FALSE	FALSE	FALSE	9
Ccdc130	chr8	84257794	84270379	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Ccdc134	chr15	82127921	82142202	Other	0.0958458751480302	-0.0294996653838588	NA	NA	1.072394	1.297145	TRUE	FALSE	FALSE	FALSE	FALSE	6
Ccdc136	chr6	29396308	29426993	Active_Promoter	0.0424396405136973	-0.28041362283948	NA	0.441464907929522	1.464697	1.410369	FALSE	FALSE	TRUE	FALSE	FALSE	8
Ccdc137	chr11	120458114	120464357	Other	NA	NA	NA	NA	0.582199	0.551469	FALSE	FALSE	TRUE	FALSE	FALSE	3
Ccdc138	chr10	58497947	58576243	Other	0.559957629384496	0.0729720071245622	NA	NA	0.322023	0.329656	FALSE	FALSE	FALSE	FALSE	FALSE	1
Ccdc14	chr16	34690615	34725201	Other	-0.0531592229551661	NA	NA	-0.140472878465925	0.759077	0.886816	FALSE	FALSE	FALSE	FALSE	FALSE	4
Ccdc141	chr2	77009901	77170635	Repressed_Promoter	0.123183164894299	NA	-0.230401770226021	-0.0725771315457148	2.070785	2.243289	TRUE	FALSE	FALSE	FALSE	FALSE	9
