gene	me3_fold	me3_fdr	me3_conc	me3_n_peaks	mc_diff	mc_q	mc_sig	hmc_diff	hmc_q	hmc_sig	chromatin_state	dmr_status
Commd4	-0.140742449	0.746281015	3.012779525	1	-0.00893039973005172	0.825793392073046	FALSE	-0.000147336389655361	0.992610891800067	FALSE	Other	Not DMR
Commd5	0.188442597	0.650203947	3.01973927	1	0.0379428716545394	0.131909278156183	FALSE	-0.0243954857317564	0.227766201351385	FALSE	Poised_Enhancer	Not DMR
Commd8	0.24016931	0.545628889	3.373834049	1	0.0181183354270994	0.0011529723788165	TRUE	-0.0142327086774819	0.00161462378536878	TRUE	Active_Promoter	Both mC+hmC DMR
Commd9	-0.055630955	0.909769404	2.710027146	2	0.010302039919642	0.0893955006639497	FALSE	-0.0203994876829311	1.77040046344828e-07	TRUE	Other	hmC DMR only
Comp	0.434768052	0.217308785	3.626369525	4	-0.0147310623778931	0.0907456957485034	FALSE	-0.0185039923504104	0.00561034534677658	TRUE	Repressed_Promoter	hmC DMR only
Comt	0.152151733	0.714847453	3.743046272	1	NA	NA	NA	NA	NA	NA	NA	NA
Comtd1	-0.064483068	0.896134693	3.146011074	1	-0.0265500029665378	0.625349410787886	FALSE	-0.0569142202279883	0.101653391622243	FALSE	Active_Promoter	Not DMR
Cop1	-0.243499233	0.539010967	3.318545914	1	0.0257712737982412	1.36396650760188e-20	TRUE	-0.028110052024844	2.10769499958829e-34	TRUE	Active_Promoter	Both mC+hmC DMR
Copa	-0.231294618	0.522427906	4.190572367	6	0.00994238252637569	0.0115922861235171	TRUE	-0.0164193636658838	1.06586035585226e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Copb1	0.553873622	0.099439593	3.676488033	3	0.0371975906521567	5.88354196280787e-18	TRUE	-0.0203489082080354	1.16695861010583e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Copb2	0.249607559	0.525651967	3.419414908	6	0.0301049616972566	1.19635297874373e-09	TRUE	-0.024429113825792	1.55352550419818e-11	TRUE	Active_Promoter	Both mC+hmC DMR
Cope	0.444765476	0.207844386	3.454558958	2	-0.00475049305327901	0.751791702580973	FALSE	-0.0280115246743795	9.77103091448719e-08	TRUE	Other	hmC DMR only
Copg1	0.537188419	0.117745936	3.553668934	7	0.0392366691904922	2.80618559940671e-18	TRUE	-0.030065467066066	7.18191513815713e-19	TRUE	Active_Promoter	Both mC+hmC DMR
Coprs	0.092318656	0.842457325	2.881456008	2	-0.00161509871343513	0.917071543311671	FALSE	-0.0200651762854766	0.00180641481258604	TRUE	Active_Promoter	hmC DMR only
Cops2	0.263043827	0.500771203	3.236557099	4	0.0381803323927872	3.12941355578447e-14	TRUE	-0.0362017632807808	1.80055085989112e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Cops3	0.308640181	0.39818419	3.920567544	3	0.0212763882488727	0.000656658061045444	TRUE	-0.0205872857085017	3.09175142399465e-06	TRUE	Other	Both mC+hmC DMR
Cops5	0.10798923	0.812792101	3.413300508	1	0.0121073226324555	0.0809626108402238	FALSE	-0.0144572330966666	0.000472312285438538	TRUE	Active_Promoter	hmC DMR only
Cops7a	0.102098155	0.821390921	3.629672637	1	0.0343402713192806	6.46702289244256e-06	TRUE	-0.0342872596930938	6.9495391452416e-10	TRUE	Other	Both mC+hmC DMR
Cops7b	0.350981594	0.323047003	3.965024333	1	0.0127667425522408	0.0067074615010836	TRUE	-0.0155817543688491	1.05750515486201e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Cops8	0.029435468	0.955708418	3.080644876	5	0.0186872685110826	0.0163402778083145	TRUE	-0.0230059426096516	1.82758789414106e-07	TRUE	Other	Both mC+hmC DMR
Cops9	0.241623222	0.520917773	3.999736369	1	0.0484441585722629	1.23049542852206e-05	TRUE	-0.0390530362271182	2.31044158842508e-06	TRUE	Other	Both mC+hmC DMR
Coq10a	0.295279581	0.434179427	3.635378792	2	0.00368287670356537	0.593228813940355	FALSE	-0.0373819898373476	6.7827972048283e-06	TRUE	Other	hmC DMR only
Coq10b	0.000846722	0.99888284	3.701065575	1	0.027532707136928	1.05906697181646e-06	TRUE	-0.0236190181580629	2.07778012056337e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Coq4	0.199367972	0.624011622	3.395669927	1	-0.00275016515321402	0.745152929711376	FALSE	-0.00841959656400295	0.0090854191900175	TRUE	Other	hmC DMR only
Coq6	-0.146098084	0.728975637	3.477107976	2	0.0272750228619449	2.18853570809944e-06	TRUE	-0.0242874321422386	1.37016995556252e-10	TRUE	Other	Both mC+hmC DMR
Coq7	0.073733165	0.875179821	3.954151063	1	0.00877318517993131	0.0705314898119417	FALSE	-0.00943892764104527	0.000985860963760963	TRUE	Other	hmC DMR only
Coq8a	-0.012489413	0.981449293	3.764920174	3	0.0378129779499028	5.17465580347258e-15	TRUE	-0.0239316532749859	3.10354193428441e-09	TRUE	Active_Promoter	Both mC+hmC DMR
Coq9	0.016000621	0.975842025	3.820165933	2	0.0122412187113131	0.0967674127049137	FALSE	-0.0089213811789942	0.0426055601303464	TRUE	Other	hmC DMR only
Corin	-0.070273368	0.884754978	3.554718236	1	0.000744094969647335	0.667931511271028	FALSE	0.00237348720111576	0.0181704569421515	TRUE	Repressed_Promoter	hmC DMR only
Coro1a	-0.176000907	0.639637795	4.348982085	1	0.0158891657621857	0.137144531954254	FALSE	0.0174645367545569	0.0151130835227755	TRUE	Active_Promoter	hmC DMR only
Coro1b	-0.125451739	0.777290892	3.694230016	2	NA	NA	NA	NA	NA	NA	NA	NA
Coro1c	0.382883933	0.263340321	4.037177644	5	-0.0181695019353347	1.13866928364489e-10	TRUE	-0.00135489917990012	0.818828310948279	FALSE	Other	mC DMR only
Coro2b	0.376200715	0.264648922	4.352374613	19	0.0358399526969723	1.35058174870712e-43	TRUE	-0.0104538144134271	0.000181937216598272	TRUE	Active_Promoter	Both mC+hmC DMR
Coro6	-0.170685261	0.683443359	2.770433371	2	-0.0143432862531785	0.106525963743872	FALSE	-0.00609553537329316	0.495681897554686	FALSE	Repressed_Promoter	Not DMR
Coro7	0.214240435	0.591593565	3.796289178	5	-0.00650321959823319	0.137013333656747	FALSE	-0.0155359665411953	5.38447024872339e-07	TRUE	Active_Promoter	hmC DMR only
Cotl1	-0.075112065	0.877178283	3.446531539	1	0.0343255546419394	1.37635452283963e-16	TRUE	-0.0213461595302807	1.25361478196496e-08	TRUE	Active_Promoter	Both mC+hmC DMR
Cox10	0.041738045	0.934864903	3.425655837	2	0.00844615984901465	0.00017091383701466	TRUE	-0.018450152867093	5.14776776668155e-28	TRUE	Active_Promoter	Both mC+hmC DMR
Cox14	-0.162310613	0.693787402	3.633406438	2	0.0781578508888922	2.50159038121153e-06	TRUE	-0.0440789393969351	0.00514200314756303	TRUE	Active_Promoter	Both mC+hmC DMR
Cox15	0.067492128	0.889751344	3.775955139	2	0.0167095894097404	2.72172805575052e-05	TRUE	-0.0226761303255271	3.90002222451993e-16	TRUE	Other	Both mC+hmC DMR
Cox17	0.672248324	0.039377503	3.730600737	1	0.032420411025942	0.00049499449921406	TRUE	-0.0293058406272085	6.25471647999424e-05	TRUE	Other	Both mC+hmC DMR
Cox18	0.022161852	0.967523911	3.413382236	1	0.0380752422584736	1.24350799203052e-08	TRUE	-0.0409045099487802	2.65248713778764e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Cox19	0.383594698	0.275009243	3.945801048	1	0.0302557551552847	0.000181014298092798	TRUE	-0.0150982088828365	0.0134824098269194	TRUE	Other	Both mC+hmC DMR
Cox20	0.193563884	0.63765593	3.540873798	1	NA	NA	NA	NA	NA	NA	NA	NA
Cox4i1	0.157127182	0.675998928	4.312050722	1	0.0586237296468473	2.77003485642629e-09	TRUE	-0.0293384217305145	0.000610654282894527	TRUE	Active_Promoter	Both mC+hmC DMR
Cox4i2	0.020542232	0.965090588	4.716527149	1	0.0331403312157204	0.000147683993437932	TRUE	-0.00584701555759393	0.449455847776929	FALSE	Other	mC DMR only
Cox5a	0.070506579	0.884652104	3.391095281	1	0.0386214942537456	8.30893501831662e-06	TRUE	-0.0236890458513688	0.00666298408805171	TRUE	Other	Both mC+hmC DMR
Cox5b	-0.364413393	0.316771451	3.330627205	1	0.0208365410271263	0.437627697431038	FALSE	-0.0328509009815664	0.0198930784259764	TRUE	Active_Promoter	hmC DMR only
Cox6c	0.419762863	0.234646181	3.855155824	5	0.0452870871623697	5.91891649615663e-07	TRUE	-0.0243061715302103	0.00108626235482071	TRUE	Active_Promoter	Both mC+hmC DMR
Cox7a2	-0.358387497	0.326108371	3.389593247	4	0.0625742859317301	2.49173954272392e-07	TRUE	-0.0212000035897884	0.0619664939076977	FALSE	Active_Promoter	mC DMR only
Cox7a2l	-0.171230451	0.67447585	3.792068615	2	0.0396564362095913	1.01171576229964e-08	TRUE	-0.0392233536386608	1.56869879680015e-12	TRUE	Active_Promoter	Both mC+hmC DMR
Cox7b	0.080174338	0.866558741	3.885035552	1	0.0158924938881432	0.675376626494045	FALSE	-0.0371063924581812	0.0206494188615584	TRUE	Other	hmC DMR only
Cox7c	0.144810239	0.736211505	3.474691364	2	0.00501009443501431	0.752231427754392	FALSE	-0.0277441237854596	0.000482969681405413	TRUE	Active_Promoter	hmC DMR only
Cox8a	0.365461508	0.2832333	5.061485388	3	0.0624938205287956	9.86195222373566e-06	TRUE	0.0291106598387761	0.153493905149405	FALSE	Other	mC DMR only
Cox8b	-0.166788216	0.690638197	3.029327725	1	0.01112534923238	0.649826205723013	FALSE	-0.02768506057709	0.0400549834926239	TRUE	Other	hmC DMR only
Cpd	0.003070555	0.995529291	3.760938088	6	0.0510326690221852	2.93973046639518e-49	TRUE	-0.0171247380673922	4.16364648104367e-09	TRUE	Active_Promoter	Both mC+hmC DMR
Cpe	-0.026412388	0.960164062	3.605477598	10	0.023455697395078	1.07849554819431e-18	TRUE	-0.0265548907693908	1.6302278299083e-28	TRUE	Active_Promoter	Both mC+hmC DMR
Cpeb1	-0.269708625	0.480808508	2.860869009	1	-0.00446979664635183	0.16690157718961	FALSE	-0.000559310823628242	0.824683506522092	FALSE	Other	Not DMR
Cpeb2	0.115884834	0.780551574	4.478925533	11	0.120545259485309	1.4806510639137e-225	TRUE	-0.0498608823788154	2.82750854213117e-47	TRUE	Active_Promoter	Both mC+hmC DMR
Cpeb4	0.061208999	0.898454546	3.871059932	14	0.0808881893998538	1.84936727378625e-74	TRUE	-0.0347282881386165	2.6542914323877e-16	TRUE	Active_Promoter	Both mC+hmC DMR
Cped1	0.439751625	0.20302607	3.697225564	4	-0.00423856121875443	0.00373394222789666	TRUE	0.00336543144233997	0.000207081550140784	TRUE	Repressed_Promoter	Both mC+hmC DMR
Cplane1	0.044897718	0.929385494	3.354157275	9	0.011891171460816	4.85534215194445e-10	TRUE	-0.0146526166134789	3.67362911571617e-26	TRUE	Active_Promoter	Both mC+hmC DMR
Cplane2	0.236034472	0.553960453	3.277954644	2	0.0147451118839035	0.0612798899916718	FALSE	-0.00498715489193881	0.493586688295772	FALSE	Other	Not DMR
Cplx1	0.649835467	0.042265922	3.878298073	5	-0.0624124920506551	3.36404038774967e-22	TRUE	0.00794796791538882	0.201691715225118	FALSE	Active_Promoter	mC DMR only
Cplx2	0.06815004	0.889666425	3.504402937	8	0.10841400722995	4.68901607796388e-44	TRUE	-0.0300098748895779	1.28792220870874e-05	TRUE	Active_Enhancer	Both mC+hmC DMR
Cplx3	0.191224859	0.643676191	3.227223879	1	-0.051666830203306	1.55387999740983e-05	TRUE	-0.00449468108860701	0.679445542715606	FALSE	Repressed_Promoter	mC DMR only
Cplx4	0.398783947	0.267307648	3.30983529	1	-0.0241086765604052	0.00019062480612157	TRUE	0.00747371901306249	0.0822873948460076	FALSE	Repressed_Promoter	mC DMR only
Cpm	0.639524321	0.050446006	3.856839267	2	-0.00915824613876826	0.00073363646157709	TRUE	0.00144244508511035	0.490665591262417	FALSE	Other	mC DMR only
Cpn1	0.262823576	0.502340105	3.274290857	1	-0.0105036807265857	0.0039614853301972	TRUE	0.0016969691294051	0.420535963813585	FALSE	Repressed_Promoter	mC DMR only
Cpn2	0.579613269	0.08077871	3.752091677	2	-0.0224793438810947	0.00336222953609364	TRUE	-0.00173436513051803	0.789015901288163	FALSE	Repressed_Promoter	mC DMR only
Cpne1	0.530077845	0.120987931	4.085545011	3	0.0144195942824943	0.001648087285203	TRUE	-0.0214393656360321	1.04628243491975e-08	TRUE	Active_Promoter	Both mC+hmC DMR
Cpne2	0.057149782	0.908402699	3.248852243	1	-0.0224998185696494	6.64069563142987e-07	TRUE	0.00487559462746942	0.173895569763302	FALSE	Repressed_Promoter	mC DMR only
Cpne4	0.16588572	0.694771125	3.533166653	9	-0.00116133386168027	0.467681835313146	FALSE	0.00963138943443988	1.85452966322176e-46	TRUE	Repressed_Promoter	hmC DMR only
Cpne5	-0.203107593	0.619576807	3.541814169	3	-0.0190557886864187	8.04366423831447e-12	TRUE	0.00485426570562472	0.0249613318613603	TRUE	Repressed_Promoter	Both mC+hmC DMR
Cpne7	-0.018305875	0.9724338	3.574018385	2	0.00248038762529312	0.72427855239044	FALSE	-0.000178691922060742	0.924964317133255	FALSE	Repressed_Promoter	Not DMR
Cpne8	-0.271747931	0.48410149	3.083836622	1	-0.000259557013804534	0.868461102905691	FALSE	-0.00278312163437548	0.000522855896097785	TRUE	Repressed_Promoter	hmC DMR only
Cpne9	-0.052138406	0.915854014	2.902191528	2	-0.0120244058077938	0.0603722424338091	FALSE	-0.00312425845102658	0.45416233877256	FALSE	Active_Promoter	Not DMR
Cpox	-0.077084191	0.872621351	3.571567663	1	-0.0026861238629563	0.613074320847282	FALSE	-0.00737871879575965	8.17535659247929e-05	TRUE	Active_Promoter	hmC DMR only
Cpsf1	0.03122324	0.949635059	3.90115751	1	0.0091787402493374	0.221779239742849	FALSE	-0.0190941580906339	9.18658007889208e-06	TRUE	Other	hmC DMR only
Cpsf2	-0.040964016	0.930727843	4.247248729	2	0.0114994050643039	0.00293444750216461	TRUE	-0.0146290235904996	6.29748955194835e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Cpsf3	0.054185603	0.91283343	3.162468406	1	0.016962291808377	4.52955693230654e-06	TRUE	-0.0213984510429548	6.86584138738251e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Cpsf4	-0.224982213	1	2.128023632	3	0.0205143230459476	0.00079186195263588	TRUE	-0.0194831126024981	9.02108379247273e-07	TRUE	Other	Both mC+hmC DMR
Cpsf4l	0.103748768	0.812901017	3.742183789	2	-0.0113939464414052	0.0380012555938406	TRUE	0.00355013246425076	0.434225510208034	FALSE	Repressed_Promoter	mC DMR only
Cpsf6	0.313487669	0.375338988	4.154692958	5	0.0210780993996019	3.2272526216249e-06	TRUE	-0.0224550287265995	1.01785456559829e-11	TRUE	Active_Promoter	Both mC+hmC DMR
Cpsf7	0.308132425	0.394352805	3.905650392	3	0.0283770742970113	3.36001668604561e-05	TRUE	-0.0384353040744935	3.61567561857024e-12	TRUE	Active_Promoter	Both mC+hmC DMR
Cpt1a	-0.151136632	0.715492336	3.910297097	2	-0.0121827767011924	0.000197243992439089	TRUE	0.00189662796541708	0.307970868315343	FALSE	Repressed_Promoter	mC DMR only
Cpt1b	0.245572487	0.515605983	3.858192112	1	0.0235647099692269	0.000200156711741751	TRUE	-0.0216845686096156	4.63327826767496e-06	TRUE	Other	Both mC+hmC DMR
Cpt1c	0.414876057	0.2474109	3.00359739	2	0.00693710217014387	0.341073540446942	FALSE	-0.0118344536751445	0.00348178743601852	TRUE	Active_Promoter	hmC DMR only
Cpxm1	-0.330952245	0.376229385	2.982452294	4	-0.00361085406141026	0.652337319857423	FALSE	-0.00559879111239003	0.243475958076044	FALSE	Repressed_Promoter	Not DMR
Cpz	0.241096183	0.537664725	3.730635249	3	-0.0117553305480901	0.0658511335722047	FALSE	0.00118047271117076	0.779974081632673	FALSE	Repressed_Promoter	Not DMR
Crabp1	-0.066462358	0.889899615	3.980280902	3	-0.0287832487006026	0.0016159648682463	TRUE	0.0159100176355969	0.00394280059464755	TRUE	Repressed_Promoter	Both mC+hmC DMR
Crabp2	-0.124135104	0.775177402	4.441536665	3	-0.0376100916365314	0.00549135306031194	TRUE	-0.000492381494163238	0.957686792956855	FALSE	Repressed_Promoter	mC DMR only
Cracd	-0.371310471	0.307880034	3.617812683	18	NA	NA	NA	NA	NA	NA	NA	NA
Cracdl	-0.002374325	0.996662679	3.503613122	2	NA	NA	NA	NA	NA	NA	NA	NA
Cradd	-0.072836566	0.880636809	2.890789379	2	0.0109220484890515	1.79378339297689e-10	TRUE	-0.023643072083031	3.7773843357664e-66	TRUE	Other	Both mC+hmC DMR
Cramp1	0.072791373	0.877412132	3.892752817	3	NA	NA	NA	NA	NA	NA	NA	NA
Crat	0.27120558	0.435952809	4.319922818	5	0.00962191045682825	0.30201540024729	FALSE	-0.00633843796693148	0.403283989971202	FALSE	Active_Promoter	Not DMR
Crb2	0.335742304	0.346201722	3.948171691	4	-0.0226982578284651	0.000520771676382538	TRUE	-0.00513414388022723	0.494424792154851	FALSE	Repressed_Promoter	mC DMR only
Crbn	0.09129864	0.845222952	3.477761063	2	0.0615518812833331	2.37968724723629e-35	TRUE	-0.0542353606358521	2.46317185597372e-43	TRUE	Active_Promoter	Both mC+hmC DMR
Crcp	0.121341539	0.784928012	3.169181874	1	0.0244918347197142	2.42465842015056e-09	TRUE	-0.0148819111088686	6.3953434536196e-06	TRUE	Other	Both mC+hmC DMR
Creb1	-0.197034988	0.630991191	3.163070129	1	0.0317328101793259	2.83263803846112e-22	TRUE	-0.0353364162476835	5.69814254293295e-37	TRUE	Active_Promoter	Both mC+hmC DMR
Creb3l2	0.333831989	0.309350462	4.499493963	1	-0.0147583520585197	6.47451528737252e-14	TRUE	0.000781371627698063	0.543372397535132	FALSE	Repressed_Promoter	mC DMR only
Creb3l4	0.152859537	0.715283986	2.718596235	1	-0.0100725217888764	0.396532094829444	FALSE	-0.005102384983382	0.433703604197045	FALSE	Other	Not DMR
Creb5	-0.05641195	0.909709022	3.076990248	4	0.00255829237204874	0.0446933004754181	TRUE	-0.00346496366042673	0.00137103800752488	TRUE	Other	Both mC+hmC DMR
Crebbp	0.113446483	0.798629964	4.06438549	13	0.0206111163913166	1.73436879429637e-12	TRUE	-0.0252599632723879	6.01950967177978e-22	TRUE	Active_Promoter	Both mC+hmC DMR
Crebl2	-0.17370018	0.679121924	2.983741776	1	0.0148946990979698	0.00588860714252337	TRUE	-0.0233223999714411	4.28435602602424e-10	TRUE	Other	Both mC+hmC DMR
Crebrf	0.353539423	0.321380351	3.871132444	2	0.0429774996195685	3.00198618745747e-29	TRUE	-0.0543902761566473	2.24806175459604e-73	TRUE	Other	Both mC+hmC DMR
Crebzf	0.424521023	0.233213378	3.059292622	1	0.012252991400774	0.133649097817473	FALSE	-0.00596756106269161	0.504252850436556	FALSE	Active_Promoter	Not DMR
Creg1	0.102071809	0.822670799	3.596901551	1	0.00591845463023788	0.405155462116151	FALSE	-0.0128689472050802	0.00271339132374181	TRUE	Active_Promoter	hmC DMR only
Creld1	-0.114389714	0.800925131	3.161552555	3	0.0353517265501486	3.98045528828426e-05	TRUE	-0.032452787172265	1.95181731440398e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Creld2	-0.107470449	0.814100293	3.371250112	3	0.0193978413285097	0.033839924626764	TRUE	-0.00334490164060622	0.634371799495669	FALSE	Other	mC DMR only
Crem	0.13525151	0.757534541	3.085200627	1	-0.00230864864375713	0.620930047366824	FALSE	-0.00393930417227509	0.0962131674103609	FALSE	Active_Promoter	Not DMR
Crh	0.150373781	0.721647045	3.666804434	1	-0.0460302361112175	0.00308328787016687	TRUE	-0.00604181730050055	0.685138169972061	FALSE	Repressed_Promoter	mC DMR only
Crhbp	-0.359186775	0.3248659	3.506142685	1	0.0106298587909965	0.212664054636713	FALSE	-0.00285611047063254	0.573739799524448	FALSE	Repressed_Promoter	Not DMR
Crhr1	-0.013892375	0.979093977	3.079529292	5	0.0593501563137719	7.46993897478109e-43	TRUE	-0.0128390743444847	0.00159885243227418	TRUE	Bivalent_Promoter	Both mC+hmC DMR
Crhr2	0.209360029	0.605418527	4.300691031	4	-0.0245716725178746	1.11897552972975e-08	TRUE	0.00215814859292601	0.497632156935486	FALSE	Repressed_Promoter	mC DMR only
Crim1	0.386542965	0.255056808	3.907462368	3	-0.00536734652705073	0.00024658933673141	TRUE	-0.00882793135276319	1.41207597841427e-15	TRUE	Repressed_Promoter	Both mC+hmC DMR
Crip1	0.519623518	0.128481874	3.659132571	2	-0.0520229696883535	1.52951654539257e-07	TRUE	0.00328853000272117	0.72389368739427	FALSE	Repressed_Promoter	mC DMR only
Crip2	-0.054563824	0.907306363	3.966536364	1	-0.0113240482535937	0.473328685942898	FALSE	0.000838329095916815	0.954714906979524	FALSE	Repressed_Promoter	Not DMR
Crisp4	-0.058193732	0.906794311	3.07156479	1	0.00380831464963671	0.528425623611664	FALSE	0.00265253880372058	0.521200906907771	FALSE	Other	Not DMR
Crispld2	0.446331833	0.192935577	3.852901584	1	-0.0188563027015143	6.31346236036626e-11	TRUE	0.0181799400242912	1.25308357378493e-14	TRUE	Repressed_Promoter	Both mC+hmC DMR
Crk	-0.262619478	0.499489893	3.819697826	3	0.0443127611352967	2.49388927921933e-15	TRUE	-0.0361383062276505	4.11166082303876e-13	TRUE	Active_Promoter	Both mC+hmC DMR
Crkl	0.111931298	0.80090249	3.800597284	2	0.0422763441390512	4.00077102634196e-16	TRUE	-0.0282741871920211	1.10228842360414e-08	TRUE	Active_Promoter	Both mC+hmC DMR
Crlf1	-0.448701833	0.195104186	3.780858028	2	-0.0662664106428997	5.76323819204654e-12	TRUE	-0.00578583999598536	0.591539285300364	FALSE	Repressed_Promoter	mC DMR only
Crlf2	-0.127136869	0.766253634	4.017228049	2	0.0364769318653524	0.000162242419390797	TRUE	-0.0101721488763221	0.0265803145789979	TRUE	Other	Both mC+hmC DMR
Crlf3	-0.247989435	0.529993124	2.974135822	1	0.0254083757727884	5.60532591225545e-11	TRUE	-0.0309083101332566	6.31685507776848e-25	TRUE	Other	Both mC+hmC DMR
Crls1	-0.339920981	0.358763945	3.248434	2	0.0589809243984769	9.87812952439354e-29	TRUE	-0.0378857594068987	1.1887641871008e-19	TRUE	Active_Promoter	Both mC+hmC DMR
Crmp1	0.331779486	0.310497715	4.533017478	10	0.0327022380428607	1.70495526717081e-16	TRUE	-0.0301791696456093	1.84725610224485e-19	TRUE	Active_Promoter	Both mC+hmC DMR
Crnde	0.090517668	0.846157909	3.921220085	7	NA	NA	NA	NA	NA	NA	NA	NA
Crnkl1	0.382883458	0.266464293	3.97679021	1	0.0233220625476721	2.10376729718701e-05	TRUE	-0.0196748439401503	1.31975202898301e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Crnn	-0.567452835	0.081253051	2.440569213	1	-0.0137820271560107	0.304244989917238	FALSE	0.00567341390905105	0.446504997804881	FALSE	Other	Not DMR
Crocc	0.177515949	0.670149148	3.579125089	5	0.000620968388257759	0.987500879206862	FALSE	0.00209900495673582	0.421192264889626	FALSE	Other	Not DMR
Crppa	-0.055381484	0.910736024	3.453920064	1	0.00119299846792265	0.559280268084766	FALSE	-0.009946417423321	1.71542283776145e-26	TRUE	Active_Promoter	hmC DMR only
