chr	start	end	num_contexts	mean_coverage	mean_mod_group1	mean_mod_group2	mod_fold_change	mod_difference	test_statistic	dmr_pvalue	dmr_qvalue	annotation	gene	significant	direction	neg_log10_q	chromatin_state	CTCF_overlap	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	distance_to_tss
chr2	114009600	114013618	42	19	0.701408912455609	0.756077355070167	1.07794090101189	0.0546684426145584	10.38190023326	0.00127256654685964	0.00408213663403188	Gene	Gjd2	TRUE	Hypermethylated	2.38911246301706	Other	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0
chr2	114101169	114187023	829	21.7548250904704	0.822376211574295	0.831349000666368	1.01091080817488	0.00897278909207311	10.1546429988263	0.0014393826690405	0.0045665041557236	Gene	Aqr	TRUE	Hypermethylated	2.34041614278844	Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr2	114193460	114201468	71	24.1584507042254	0.594107963888839	0.649160493379942	1.09266418367925	0.0550525294911032	21.4014250579986	3.7249422355979e-06	1.85972306426959e-05	Gene	Zfp770	TRUE	Hypermethylated	4.7305517227789	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	114516415	114654963	803	22.3785803237858	0.795187248186731	0.804412539729964	1.01160140779957	0.00922529154323259	9.06652519576962	0.00260331300767025	0.0077732569866089	Gene	Dph6	TRUE	Hypermethylated	2.10939697412891	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	118130423	118256965	1096	20.2201186131387	0.744698126839731	0.728525359922151	0.978282788240367	-0.0161727669175802	29.096545660472	6.8859652631644e-08	4.35516024286783e-07	Gene	Fsip1	TRUE	Hypomethylated	6.36099586102074	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	18546
chr2	118277109	118373418	753	19.6693227091633	0.694835549885824	0.72523024176672	1.04374372020241	0.0303946918808957	65.8627131789385	4.83451824918702e-16	6.53080221182836e-15	Gene	Gpr176	TRUE	Hypermethylated	14.1850334688364	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	118528756	118549686	177	14.8926553672316	0.444024188949347	0.48395441769734	1.0899280483851	0.0399302287479937	16.5946882234384	4.62804598280758e-05	0.000196263951229675	Gene	Bmf	TRUE	Hypermethylated	3.70715946208991	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	118699102	118703962	59	17.2923728813559	0.538325856124741	0.401768544219356	0.746329643371724	-0.136557311905385	73.6099640525374	9.51829867704981e-18	1.45225009415148e-16	Gene	Ankrd63	TRUE	Hypomethylated	15.8379585866958	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	118707516	118728437	248	15.5332661290323	0.738266414658158	0.716152591287673	0.970046282843946	-0.0221138233704847	8.60974853128053	0.00334368464423814	0.00974536817886524	Gene	Plcb2	TRUE	Hypomethylated	2.01120174864189	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	118754157	118762660	75	14.7833333333333	0.541935860094101	0.601113641609397	1.10919702103681	0.0591777815152956	16.0233753086222	6.25652387734396e-05	0.000258988978734805	Gene	Ccdc9b	TRUE	Hypermethylated	3.5867187169091	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr2	119017778	119029392	137	18.7810218978102	0.693607052272918	0.740622468896472	1.06778393684073	0.0470154166235539	27.0577552948476	1.97466411624257e-07	1.17355463157657e-06	Gene	Ccdc32	TRUE	Hypermethylated	5.93049668822135	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	119373041	119477686	714	19.8995098039216	0.764182780697728	0.788232995776553	1.03147180973754	0.0240502150788245	46.3496508250214	9.89251313549647e-12	9.34421580682488e-11	Gene	Ino80	TRUE	Hypermethylated	10.0294571399844	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr2	119609511	119618468	71	21.1584507042254	0.617980123693208	0.658847853375364	1.06613113936079	0.0408677296821566	11.1543302635419	0.00083835751278456	0.00279616888087556	Gene	Oip5	TRUE	Hypermethylated	2.55343660194731	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr2	119655445	119662826	85	21.6058823529412	0.59313823602295	0.637976819674882	1.07559550359218	0.0448385836519314	15.3784044358732	8.79881699621392e-05	0.000355254776296328	Gene	Ndufaf1	TRUE	Hypermethylated	3.44946007439924	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	119751319	119760430	77	16.5649350649351	0.653025123686597	0.591666570876822	0.906039521935418	-0.0613585528097755	19.4257899574784	1.04585181979564e-05	4.91948998374276e-05	Gene	Ltk	TRUE	Hypomethylated	4.3080799193317	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	0
chr2	120041492	120085677	335	14.7477611940299	0.750001419343781	0.733379981028365	0.977838124186539	-0.0166214383154166	7.25879563369597	0.00705545909980296	0.018981338350188	Gene	Sptbn5	TRUE	Hypomethylated	1.72167316927386	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	120089174	120154605	516	19.6046511627907	0.761753623066711	0.775414337105197	1.01793324458831	0.0136607140384859	9.99383078840022	0.00157065522098003	0.00493891849366876	Gene	Ehd4	TRUE	Hypermethylated	2.30636814088481	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	120166411	120245334	586	16.6514505119454	0.71106769887317	0.732774926583039	1.03052765263317	0.0217072277098683	21.904314840415	2.86588806452209e-06	1.45681002846141e-05	Gene	Pla2g4e	TRUE	Hypermethylated	4.83659707758487	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr2	120265594	120289196	183	15.7622950819672	0.718354653831217	0.697068989563432	0.970368864245172	-0.0212856642677851	5.84692302439155	0.0156043118557307	0.0384544647505431	Gene	Pla2g4d	TRUE	Hypomethylated	1.41505322923173	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	120316460	120353136	326	17.0705521472393	0.771968298884877	0.788571851548548	1.02150807576899	0.0166035526636712	8.50872283639173	0.00353448046439686	0.0102374521141215	Gene	Vps39	TRUE	Hypermethylated	1.98980811664754	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr2	120355311	120404112	316	20.3101265822785	0.739241213091375	0.767999015717928	1.03890178485354	0.0287578026265536	29.4221747181702	5.82077912298237e-08	3.71104597794269e-07	Gene	Tmem87a	TRUE	Hypermethylated	6.43050366493359	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	120506819	120563842	516	19.7044573643411	0.752954703026935	0.765015209435995	1.01601757231952	0.0120605064090595	8.48599165931196	0.00357891445874299	0.0103475808200068	Gene	Zfp106	TRUE	Hypermethylated	1.98516117284739	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	120716153	120850127	748	20.2012032085562	0.74403590058929	0.772882257760699	1.03877011465248	0.0288463571714094	67.4576332243509	2.15263462549737e-16	2.99868006695282e-15	Gene	Cdan1	TRUE	Hypermethylated	14.5230698672077	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	120732815	120850603	615	20.8878048780488	0.760806696944172	0.792978975067694	1.04228705958129	0.0321722781235226	75.0937197413184	4.48891929146892e-18	6.99651098185189e-17	Gene	Ttbk2	TRUE	Hypermethylated	16.1551184798545	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	120860268	120970714	780	21.5298076923077	0.771888995243634	0.807397792995772	1.04600246663826	0.0355087977521374	127.723785003909	1.29003207773083e-29	3.51932158110728e-28	Gene	Ubr1	TRUE	Hypermethylated	27.4535410473111	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	121128306	121140652	85	18.9911764705882	0.491401431038737	0.560453235465263	1.14052015331043	0.0690518044265259	32.2420995999821	1.36109393910621e-08	9.2980754635328e-08	Gene	Lcmt2	TRUE	Hypermethylated	7.03160693338816	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	121158272	121171124	97	21.1159793814433	0.611731559854205	0.666732094891701	1.08990959212666	0.0550005350374962	26.231747715016	3.02803259087416e-07	1.75677808971098e-06	Gene	Zscan29	TRUE	Hypermethylated	5.75528309365587	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	121193280	121271406	611	20.9418985270049	0.742354633865502	0.772893084437262	1.04113728018743	0.0305384505717594	65.1130523313393	7.07220881955891e-16	9.39037144465357e-15	Gene	Trp53bp1	TRUE	Hypermethylated	14.0273172284823	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	121310560	121355395	478	19.7191422594142	0.663730926850827	0.690995236420949	1.04107735298622	0.0272643095701218	31.0538778126507	2.50964435190475e-08	1.67301648740419e-07	Gene	Ppip5k1	TRUE	Hypermethylated	6.77649977908938	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr2	121460234	121474066	51	18.3578431372549	0.686532258064516	0.735453969906061	1.0712591597363	0.0489217118415446	11.1101897486678	0.000858547072826653	0.0028576009901365	Gene	Mfap1b	TRUE	Hypermethylated	2.54399841231186	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	121491910	121506664	63	16.4642857142857	0.736235110638971	0.77014105226722	1.04605314408168	0.0339059416282494	6.29120503705422	0.0121338528002508	0.0307955598713358	Gene	Mfap1a	TRUE	Hypermethylated	1.51151189591464	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	122348891	122369161	170	16.8514705882353	0.197314678746194	0.236267145315181	1.19741291837234	0.0389524665689877	25.2525562511268	5.02928698018923e-07	2.80908976457374e-06	Gene	Shf	TRUE	Hypermethylated	5.55143438267946	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	125084627	125123660	280	22.5017857142857	0.602993103088383	0.633905486547297	1.0512649038614	0.030912383458914	25.4654800166356	4.5036942208584e-07	2.53918304378899e-06	Gene	Myef2	TRUE	Hypermethylated	5.59530599072055	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	125736985	125782869	467	20.3538543897216	0.753063803407483	0.778328691640469	1.03354946568759	0.0252648882329863	34.0374150417379	5.40624439629131e-09	3.86168202893413e-08	Gene	Secisbp2l	TRUE	Hypermethylated	7.41322348891096	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	125830303	125859138	194	22.2963917525773	0.644064130305289	0.681966226655925	1.05884832669174	0.0379020963506367	28.2328811543258	1.07561722445993e-07	6.6115950049648e-07	Gene	Cops2	TRUE	Hypermethylated	6.17969375711146	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	126320972	126500673	1364	21.4098240469208	0.77460999139472	0.767862591030656	0.991289293400522	-0.00674740036406385	7.45693852404356	0.00631923883533221	0.0171791255055636	Gene	Atp8b4	TRUE	Hypomethylated	1.76499894747652	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	126627441	126676336	420	21.4184523809524	0.750696007205506	0.774670272720282	1.03193605039145	0.0239742655147763	28.2245731403496	1.08024392889093e-07	6.63614564691148e-07	Gene	Gabpb1	TRUE	Hypermethylated	6.17808409085807	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	126709095	126783469	655	19.2454198473282	0.807708965750222	0.824792725944402	1.02115088592376	0.0170837601941805	23.6474085942883	1.15701611299575e-06	6.22385667552253e-06	Gene	Usp50	TRUE	Hypermethylated	5.20594041694163	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	126791564	126876229	483	21.4233954451346	0.732384966049192	0.757268402223285	1.03397589700445	0.0248834361740931	34.1137855517507	5.19816963133588e-09	3.72065509026938e-08	Gene	Trpm7	TRUE	Hypermethylated	7.42938058779505	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	126890390	126933234	359	20.9986072423398	0.804656198028985	0.823977694462791	1.02401211409436	0.0193214964338058	17.4487059028688	2.95165154774625e-05	0.000129086299395807	Gene	Sppl2a	TRUE	Hypermethylated	3.88911984923277	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr2	127456497	127522093	497	15.6433601609658	0.465359905458235	0.486469357121302	1.04536156083812	0.021109451663067	13.5966726991707	0.000226586778677755	0.000844627581712975	Gene	Kcnip3	TRUE	Hypermethylated	3.07333474058793	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	127633225	127656694	184	16.8926630434783	0.682698942473562	0.654307471253014	0.9584128970265	-0.0283914712205476	11.2649666650147	0.000789835986987699	0.00265034695633636	Gene	Mal	TRUE	Hypomethylated	2.57669726894655	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	127740731	127788896	402	18.0286069651741	0.748378453045369	0.771230534003315	1.03053546085534	0.0228520809579469	19.6854612548807	9.12932964172036e-06	4.33214672141261e-05	Gene	Nphp1	TRUE	Hypermethylated	4.36329684308531	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr2	127791387	127792487	17	19.6911764705882	0.0548957287833166	0.115514309171945	2.10424948774978	0.060618580388628	13.5004348031042	0.000238508183023806	0.000886074583257733	Gene	Mtln	TRUE	Hypermethylated	3.05252972085108	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr2	128610103	128687390	623	21.1548956661316	0.827002621914632	0.851076645201134	1.02910997214346	0.024074023286502	57.3090386973645	3.72439680546979e-14	4.32396904161322e-13	Gene	Anapc1	TRUE	Hypermethylated	12.3641174241324	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	128926267	128944076	133	22.3703007518797	0.782190031083645	0.801948106925483	1.02525994330874	0.0197580758418372	7.21852007082075	0.00721551727635232	0.0193622840804036	Gene	Zc3h8	TRUE	Hypermethylated	1.713043412265	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr2	129686564	129699843	181	16.8066298342541	0.670996239957792	0.650629880458171	0.96964758028912	-0.0203663594996213	5.55692688764874	0.0184076996602814	0.0444748509930951	Gene	Pdyn	TRUE	Hypomethylated	1.35188549828586	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	130417246	130424700	64	17.640625	0.733015905266273	0.768337414852768	1.04818655275108	0.035321509586495	7.22789927892064	0.00717791521911992	0.0192835809171362	Gene	Pced1a	TRUE	Hypermethylated	1.71481231544629	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	130590001	130630037	327	20.0466360856269	0.74040903842982	0.77197593569658	1.04263440291559	0.0315668972667602	34.9940023649103	3.30722447879723e-09	2.40160132712659e-08	Gene	Ubox5	TRUE	Hypermethylated	7.6194990851093	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	130613839	130630026	158	20.9240506329114	0.711014964204825	0.748149925955824	1.0522281015457	0.037134961750999	23.1327922083785	1.51190154712262e-06	8.00964205987005e-06	Gene	Fastkd5	TRUE	Hypermethylated	5.09638689151835	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	130653959	130664658	125	17.292	0.75902102636538	0.780491633952837	1.0282872369034	0.0214706075874576	5.56329417262295	0.0183408713859008	0.044323596452576	Gene	Ddrgk1	TRUE	Hypermethylated	1.35336500784328	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr2	131050590	131063813	91	13.8681318681319	0.685270578672586	0.648874129914872	0.946887477894913	-0.0363964487577135	7.15649002660098	0.00746932185092466	0.0199794597871412	Gene	Adam33	TRUE	Hypomethylated	1.69941625858428	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	131298063	131352891	386	21.2370466321244	0.587667926142852	0.646378044106416	1.099903560075	0.0587101179635644	118.84723915238	1.13113663241806e-27	2.83853055161465e-26	Gene	Rnf24	TRUE	Hypermethylated	25.5469064270238	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	131545849	131562282	129	16.4496124031008	0.629495489274439	0.574648627800921	0.912871716464983	-0.0548468614735176	25.3753637067041	4.71906531610734e-07	2.64780078273912e-06	Gene	Adra1d	TRUE	Hypomethylated	5.57711469378362	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	132052495	132145107	916	17.4768013100437	0.545108515747013	0.578669729577329	1.06156794997841	0.0335612138303164	74.3208081477686	6.63999175400051e-18	1.02201311083769e-16	Gene	Slc23a2	TRUE	Hypermethylated	15.9905435328432	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	132249161	132253313	53	21.1509433962264	0.224982210848262	0.272206925093116	1.20990421450123	0.0472247142448546	12.4857392512004	0.000410070405843891	0.00145910228022371	Gene	Pcna	TRUE	Hypermethylated	2.83591426384345	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	132529081	132587728	354	21.1765536723164	0.676571666751569	0.736465365275408	1.08852528337672	0.0598936985238391	130.229492764078	3.65037281028195e-30	1.01701422558971e-28	Gene	Gpcpd1	TRUE	Hypermethylated	27.9926729722966	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	132804206	132816054	142	20.3732394366197	0.739896481241346	0.804875916068389	1.0878223325485	0.0649794348270432	70.3251879893863	5.02914403223544e-17	7.33702452380163e-16	Gene	Trmt6	TRUE	Hypermethylated	15.1344800293055	Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr2	134497360	134554367	344	22.140988372093	0.764782629256299	0.752100078842923	0.983416790695535	-0.0126825504133762	6.44973740336199	0.011096874259645	0.028459819693532	Gene	Hao1	TRUE	Hypomethylated	1.54576785570473	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	134594184	134644144	174	20.4195402298851	0.555510151150998	0.607289626073666	1.09321067277597	0.0517794749226674	39.0031345426638	4.23125618339754e-10	3.39195733555587e-09	Gene	Tmx4	TRUE	Hypermethylated	8.46954961898879	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	136081103	136387966	1437	21.3355949895616	0.646978611369263	0.685335617524384	1.05928635890133	0.0383570061551217	205.005490483793	1.6888359181973e-46	7.36592281244516e-45	Gene	Pak7	TRUE	Hypermethylated	44.1327728364321	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	136873779	136891388	115	23.8130434782609	0.613002752705812	0.666719246789737	1.08762847123739	0.0537164940839246	34.7107164746466	3.82520083812479e-09	2.76815758478855e-08	Gene	Mkks	TRUE	Hypermethylated	7.55780919013434	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	136881270	136891388	65	23.05	0.493244100690304	0.59879247886838	1.21398812075068	0.105548378178076	67.1995235444273	2.4537341677435e-16	3.39781446238223e-15	Gene	AL731706.1	TRUE	Hypermethylated	14.4688003394645	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	139833479	140066804	1403	21.0115823235923	0.822713829575384	0.83877272684233	1.01951942059274	0.0160588972669461	55.1492936736773	1.11713805352548e-13	1.24397235801014e-12	Gene	Tasp1	TRUE	Hypermethylated	11.905189269884	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	140119882	140170563	277	21.7536101083032	0.810712409428516	0.827068450165597	1.0201748987025	0.0163560407370811	11.2722644997447	0.000786736995992817	0.00264121546470368	Gene	Esf1	TRUE	Hypermethylated	2.57819616853373	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	140650913	140671468	218	21.3268348623853	0.427235640963231	0.590436207111478	1.38199192787451	0.163200566148247	486.778336145576	7.15837007023523e-108	9.32766743499782e-106	Gene	Flrt3	TRUE	Hypermethylated	105.030226946474	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	142617473	142901530	1686	20.4876927639383	0.767110708176365	0.786711661958759	1.02555166232654	0.0196009537823941	77.7962588827149	1.14236326113839e-18	1.84351068118633e-17	Gene	Kif16b	TRUE	Hypermethylated	16.7343543417753	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	143947394	144011262	398	18.5973618090452	0.713593454528385	0.745439752592186	1.04462806919221	0.0318462980638007	37.8483034904426	7.64648493038426e-10	5.9347246524059e-09	Gene	Rrbp1	TRUE	Hypermethylated	8.22659942577674	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	144250122	144270905	145	20.8224137931034	0.53797192277286	0.567241382229816	1.05440703913708	0.0292694594569554	10.4013695309533	0.00125921887071385	0.00404302918406883	Gene	Snx5	TRUE	Hypermethylated	2.39329312375801	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	144542264	144550868	84	20.8482142857143	0.706830905896013	0.737723884579663	1.04370632130819	0.0308929786836503	8.27302419812469	0.00402384265551027	0.0114977111236652	Gene	Rbbp9	TRUE	Hypermethylated	1.93938860706369	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr2	145917478	145935013	150	19.445	0.795495360220576	0.821754255497778	1.0330094889176	0.026258895277202	13.2212670901306	0.000276790434610325	0.00101837715322518	Gene	Crnkl1	TRUE	Hypermethylated	2.9920913524215	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr2	146239878	146512343	1707	19.9579671939074	0.704214088726491	0.71970585120809	1.02199865457054	0.0154917624815989	39.712572074576	2.94225401413556e-10	2.39990462529355e-09	Gene	Ralgapa2	TRUE	Hypermethylated	8.61980601725996	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	147083315	147085444	14	22.2678571428571	0.136221266656049	0.0913978494623656	0.670951399190406	-0.0448234171936837	5.55446397125831	0.0184336167735097	0.0445272131596385	Gene	Nkx2-4	TRUE	Hypomethylated	1.3513744853598	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr2	148693984	148732466	329	21.580547112462	0.524709744518576	0.612587174280298	1.16747817375176	0.0878774297617225	219.335250817641	1.26294173026714e-49	5.86178198214034e-48	Gene	Napb	TRUE	Hypermethylated	47.2319703383565	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	148871721	148875691	27	16.6759259259259	0.244676242590059	0.305447546465511	1.24837435474792	0.0607713038754512	8.05545724650304	0.00453667918615677	0.0128268184159546	Gene	Cst3	TRUE	Hypermethylated	1.89188105334803	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr2	148990342	149003250	48	25.234375	0.700622055451324	0.732379199568241	1.04532706880953	0.031757144116917	5.8899521972678	0.015227513722702	0.0376541737846022	Gene	Gm1330	TRUE	Hypermethylated	1.42418687733431	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	114649
chr2	150583079	150608566	171	19.3040935672515	0.737293396486375	0.756100841574463	1.02550876649339	0.0188074450880871	5.64474798232836	0.0175077323839642	0.042540504711974	Gene	Apmap	TRUE	Hypermethylated	1.37119736181634	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
