gene	chr	start	end	hyper_dmr	baseline_mc	baseline_hmc	k119ub	atac_count	cpg_density	log_gene_length	log_expression	chromatin_state	pred_prob_full	mod_difference	dmr_qvalue	significant
Mb21d2	chr16	28826175	28929672	TRUE	0.586883715935427	0.257	2.133536	15	0.0142806071673575	5.01492776136464	2.98503299788642	Active_Promoter	0.812391712077757	0.036469760130409	1.0432806572595e-31	TRUE
Bcl7c	chr7	127661455	127708932	TRUE	0.643214820501896	0.189	0.457571	1	0.0103418497377678	4.67648326873646	2.43324865206633	Other	0.812389192587476	0.0448256704890306	8.44806339622026e-19	TRUE
Lonp2	chr8	86624042	86723872	TRUE	0.690242234515603	0.175	0.461575	4	0.00639086446959832	4.9992610711131	3.05553774799223	Active_Promoter	0.812188292382553	0.0181162824423305	4.69310730594353e-05	TRUE
Mrtfa	chr15	81012280	81190756	FALSE	0.704067635956535	0.1865	0.753424	3	0.00852775723346556	5.25157982398693	2.95278295121491	Other	0.812175691971493	-0.00696657760746899	0.0387714740260757	TRUE
Dek	chr13	47084774	47106200	TRUE	0.560359433830707	0.197	0.694662	1	0.00667413422944087	4.33094110057643	2.77026308028676	Active_Promoter	0.812073367215886	0.0307208399110654	0.00115191086897998	TRUE
Fhl1	chrX	56731786	56793345	FALSE	0.627454494191606	0.1905	0.710749	2	0.0070339024350623	4.78929155628599	2.91075464300522	Active_Promoter	0.811989308580095	-0.00224065386737282	0.882655937345936	FALSE
Ptpre	chr7	135537480	135686292	TRUE	0.621466237382836	0.232	1.721441	3	0.00975055775071903	5.17263795354623	2.96351458033292	Active_Promoter	0.811918464438889	0.0297564667195053	2.92249551904252e-21	TRUE
Ror1	chr4	100095790	100444764	TRUE	0.642938303073592	0.227	1.80455	12	0.00769398293282594	5.54279307143724	3.56934519588457	Active_Promoter	0.811807883749682	0.055969287389223	4.76496029459667e-157	TRUE
Zdhhc21	chr4	82798737	82859957	TRUE	0.590088118293409	0.215	1.165848	3	0.00677883044756615	4.78689332526132	2.92970312127246	Active_Promoter	0.811519798939511	0.0591578737570492	1.27090804413104e-27	TRUE
Dpf2	chr19	5896515	5913009	FALSE	0.573069407561815	0.1795	0.518418	1	0.0117618527949557	4.21732599022711	2.63150612517284	Active_Promoter	0.811443454608142	0.017225286758946	0.0873789450246681	FALSE
Rab5b	chr10	128677174	128696263	TRUE	0.675025541925786	0.184	0.436856	1	0.00691497721200691	4.28078317795589	2.6879076737348	Active_Promoter	0.811415277028982	0.0351727425698285	0.000265858630211062	TRUE
Gigyf2	chr1	87326997	87450795	TRUE	0.759776927176117	0.156	0.390619	2	0.00609056689122603	5.09271362856148	3.29631644447844	Active_Promoter	0.81130373119281	0.0132886609415531	0.000419709364103127	TRUE
Gak	chr5	108569410	108629754	TRUE	0.730584760768053	0.1695	0.527714	2	0.00657894736842105	4.78063409470789	3.127369821851	Active_Promoter	0.811195756357771	0.0255197184254287	9.34754048274793e-07	TRUE
Ireb2	chr9	54863788	54912529	TRUE	0.712408045091026	0.1745	0.289875	3	0.00564206725344166	4.68789443518984	2.86709028832054	Active_Promoter	0.81098842423976	0.0298459994442182	6.38436155885441e-07	TRUE
Ankrd13c	chr3	157947238	158008033	TRUE	0.718300834075108	0.179	0.395991	1	0.00508265482358747	4.78386786279737	2.85142244296991	Active_Promoter	0.810884149910923	0.0328600084885122	1.29742985942416e-08	TRUE
Uri1	chr7	37959991	38023550	TRUE	0.694287012091072	0.1815	0.581358	6	0.00789817335074498	4.80317705565463	2.99393510528781	Other	0.810871644916757	0.0356443867030277	2.81750171934358e-14	TRUE
Fkbp3	chr12	65062423	65074006	TRUE	0.559940976822753	0.2105	0.722181	1	0.00673400673400673	4.06382105634371	2.48745051111216	Active_Promoter	0.810722562982902	0.0407941606159858	0.00134903958077777	TRUE
Gpatch2l	chr12	86241857	86291783	TRUE	0.68112810590128	0.183	0.700042	1	0.0102151183751953	4.69832677239367	2.78766251019492	Active_Promoter	0.810713138064329	0.0221496236185708	2.14456464293337e-05	TRUE
Micu1	chr10	59702476	59864131	TRUE	0.683030512749408	0.188	1.087389	3	0.0113265905787016	5.20858914191279	3.09749024017833	Active_Promoter	0.810614300783168	0.0515916662152296	3.94280658263846e-94	TRUE
Numbl	chr7	27258432	27282143	TRUE	0.595513332466584	0.193	0.68233	4	0.0115979924929358	4.37494987052495	2.60548340996229	Active_Promoter	0.810565858873002	0.0186881828219028	0.0268799778098891	TRUE
Clmp	chr9	40685961	40785318	TRUE	0.586320103736796	0.223	1.085154	12	0.0105276930664171	4.99719846987845	2.73382014376348	Active_Promoter	0.810559135049981	0.0619407959720468	1.50356509515014e-61	TRUE
Scarb2	chr5	92441313	92506832	TRUE	0.664719658689	0.1845	0.742671	4	0.00950869213510585	4.81636726027562	2.95177518659053	Active_Promoter	0.81054761847043	0.0259780155277112	1.42614311758417e-08	TRUE
Sri	chr5	8046077	8069378	TRUE	0.605783476643413	0.2295	1.319659	9	0.00879790566928458	4.3673745598742	2.81575684534606	Active_Promoter	0.81036901183882	0.0245742173287774	0.00359836025837611	TRUE
P2rx4	chr5	122707543	122729737	TRUE	0.629695929198379	0.196	0.640372	3	0.0125709651257097	4.34623558169904	2.38279361481844	Other	0.810339157607567	0.0231572244469803	0.00382303835288628	TRUE
Srpk1	chr17	28587647	28622708	TRUE	0.683837740330663	0.1785	0.540492	4	0.0109808619263569	4.54482429875973	2.75434021436285	Active_Promoter	0.810153351039235	0.0306317200280007	4.35516024286783e-07	TRUE
Mapk12	chr15	89130583	89140702	FALSE	0.595320374854085	0.2335	1.474259	3	0.0103765194189149	4.00513759590886	2.59565534898224	Active_Promoter	0.810100939656398	0.00554088202723935	0.671473832306819	FALSE
Calu	chr6	29348068	29377109	TRUE	0.598841075163643	0.2025	0.781498	1	0.00760993078750732	4.46301156681471	2.65209260054047	Active_Promoter	0.810074187694075	0.0450658450489064	6.07159575353477e-10	TRUE
Itfg2	chr6	128409443	128424930	TRUE	0.479520879120879	0.2165	0.637851	1	0.0106540969845677	4.18996729835127	2.07819929751503	Other	0.810057238018573	0.0317492394562597	0.00316778915378116	TRUE
Sdhc	chr1	171127164	171150602	TRUE	0.679643150652734	0.191	0.354864	1	0.00785049918935063	4.36992054992192	2.38374261442745	Active_Promoter	0.809904402228557	0.0582167464065302	8.07456272917702e-13	TRUE
Stard3nl	chr13	19357675	19395794	TRUE	0.432694647032702	0.285	2.040124	11	0.008840735591175	4.58114149899204	2.55174803327122	Active_Promoter	0.80979427386552	0.0764900494509403	3.31569383967002e-33	TRUE
Zfp777	chr6	48024187	48048910	TRUE	0.655831367658541	0.197	0.643166	7	0.0107996602354083	4.39310116885989	2.5804321270782	Other	0.809574439526753	0.0202826744452251	0.00842012091101896	TRUE
Ccnh	chr13	85189407	85223468	TRUE	0.705593007351038	0.203	0.701989	5	0.00560758638912539	4.53225739430499	2.74019366457166	Active_Promoter	0.809206752396985	0.0507972308075423	6.93596262939649e-14	TRUE
Smim20	chr5	53267082	53278539	TRUE	0.484724292101341	0.3235	2.829954	5	0.0111722091297896	4.05907091309298	2.16730306589273	Other	0.809133623706367	0.0653562440066021	3.06114121780162e-09	TRUE
Tasor	chr14	27428833	27483554	TRUE	0.733435381841391	0.1855	0.524428	12	0.00537270883207544	4.7381540253077	3.1556414524611	Active_Promoter	0.809121736139534	0.0337987434599758	4.54229417199314e-10	TRUE
Tecr	chr8	83571697	83607970	TRUE	0.373615484396792	0.1965	1.193964	2	0.00981446254790064	4.55958347588829	3.23887952165175	Active_Promoter	0.809073956626353	0.0497393854529262	1.50983550240831e-14	TRUE
Nfat5	chr8	107293469	107379516	TRUE	0.743230848654109	0.159	0.429783	3	0.0041256522598115	4.93473573339504	3.4122595398767	Active_Promoter	0.809052912028813	0.0225596119415495	2.48469045154699e-05	TRUE
Sbno1	chr5	124368701	124426000	TRUE	0.737514371754887	0.1525	0.291009	3	0.00748704165866769	4.75814704259092	3.19628162654377	Other	0.808916756325132	0.0324277719453883	7.43806014282937e-13	TRUE
Tmem38a	chr8	72572054	72587281	TRUE	0.552328249973	0.2155	0.719341	3	0.00761804689039207	4.18261434773635	2.38103458188722	Active_Promoter	0.808815004186035	0.0617605474379617	4.96644542474717e-07	TRUE
Lasp1	chr11	97798999	97838763	TRUE	0.497123310328563	0.218	1.21891	6	0.0112413238104818	4.59949006512543	2.77135879558419	Active_Promoter	0.808804651671258	0.0240815140797734	0.000160130182984252	TRUE
Igf2r	chr17	12682405	12769663	TRUE	0.590704879145473	0.236	1.695558	7	0.0102110981228082	4.94080525450322	2.93609164941965	Active_Promoter	0.808771453439224	0.0523848994223836	2.3919546895257e-37	TRUE
Cyb5b	chr8	107150639	107187470	TRUE	0.692970905195373	0.1905	0.560051	5	0.00991013005348755	4.56621351056238	2.60033015057952	Other	0.808756270813542	0.0328191561404391	5.08060583636806e-09	TRUE
Ykt6	chr11	5955692	5967779	TRUE	0.599116355393951	0.2025	0.585608	12	0.0111690245718541	4.08231852210804	2.55510699048978	Other	0.808583189703115	0.0402404176077702	0.000252207345056304	TRUE
Asxl2	chr12	3426856	3506851	TRUE	0.769772201034136	0.1595	0.282393	3	0.00605037814863429	4.90306284273856	3.10821973559165	Active_Promoter	0.808502591579559	0.0298024526918561	9.115206000385e-12	TRUE
Syvn1	chr19	6046575	6053711	FALSE	0.516222129296646	0.187	0.607593	1	0.0128923766816144	3.85345484136807	2.49346189006976	Other	0.808461467268002	-0.00339035070964622	0.932983106299694	FALSE
Timm17a	chr1	135295212	135313777	TRUE	0.704045596564034	0.1875	0.289424	1	0.00926474548882305	4.26869495356218	2.2736882591809	Active_Promoter	0.808417101020492	0.0423694223761684	1.25212247983829e-07	TRUE
Dhx32	chr7	133720941	133782725	TRUE	0.55667851914373	0.2265	1.143668	5	0.0100673313479218	4.79087602183032	2.51725187578587	Active_Promoter	0.808187179001049	0.0653603932700271	2.74282701953646e-41	TRUE
R3hcc1l	chr19	42518758	42592342	TRUE	0.693496482010872	0.2	0.726163	2	0.00731137203739943	4.86678339222996	2.63830596108019	Active_Promoter	0.807931383225877	0.0458325750139239	4.70124805341018e-26	TRUE
Naa16	chr14	79325268	79390777	TRUE	0.700563007359458	0.181	0.5266	1	0.00728144224457708	4.81630096994336	2.79906406751467	Active_Promoter	0.807902816490744	0.0411704073965662	1.41374548925125e-18	TRUE
Lrrfip2	chr9	111117591	111225667	TRUE	0.714659517219597	0.1685	0.549557	2	0.00823494577889633	5.03372926264171	3.0617539661152	Active_Promoter	0.807793956728348	0.0337823740347383	5.14069577566744e-23	TRUE
Nat8l	chr5	33995983	34005915	FALSE	0.463608033066672	0.2815	2.400936	2	0.0058397100281917	3.99703671088253	2.84614538820204	Active_Promoter	0.807752298093139	-0.0208036921638377	0.411286920138608	FALSE
Sos1	chr17	80393750	80480452	TRUE	0.743354500236862	0.1565	0.588833	2	0.00901939978316533	4.93802911568781	3.29003136419166	Active_Promoter	0.807718134036153	0.0227335540963367	1.1370208154175e-10	TRUE
Slc7a6os	chr8	106200716	106210934	TRUE	0.631634839856168	0.2045	0.383154	1	0.00792718731650029	4.00936589834624	2.11943234450969	Active_Promoter	0.807702880577663	0.0531775357275417	4.55983171993354e-05	TRUE
Kri1	chr9	21273456	21287968	TRUE	0.65496325607688	0.194	0.63895	1	0.0123346196251378	4.16172726971602	2.33043540361925	Active_Promoter	0.807421413599349	0.0460454094624081	2.17606149429054e-07	TRUE
Gsr	chr8	33652522	33698162	TRUE	0.674194714398258	0.1945	0.781017	5	0.0136503067484663	4.65934563574618	2.52061473321689	Other	0.80736838440906	0.0333864711696952	4.19675362732967e-14	TRUE
Tmem132c	chr5	127241807	127565792	TRUE	0.650951074621175	0.2025	1.188763	3	0.00890781980647252	5.51052490351516	3.04462068613526	Bivalent_Promoter	0.80715909893809	0.0687753057079349	4.40998467499233e-234	TRUE
Zfp362	chr4	128773087	128806044	FALSE	0.598480111130522	0.2105	1.12757	4	0.0108019540613527	4.51794767199525	2.72123245561531	Other	0.806952741890005	-0.00106645187320364	0.962224728262253	FALSE
Rnf38	chr4	44126209	44233788	TRUE	0.674214249544386	0.177	0.609422	1	0.00757582799617026	5.03172750298263	2.96839643692136	Other	0.806885543312418	0.0220483480776257	1.23594432307294e-08	TRUE
Cdh22	chr2	165111506	165234852	TRUE	0.552419134414179	0.2375	1.608771	18	0.00989898334765619	5.09112507027411	3.19657476217203	Active_Promoter	0.806870504867778	0.0247996719322447	1.61120766165385e-10	TRUE
Faf1	chr4	109676587	109963959	TRUE	0.749815052021398	0.1645	0.585795	4	0.00478821875478474	5.45844445051397	3.44621660670694	Active_Promoter	0.806841781575003	0.0198026015754427	6.9355822075035e-15	TRUE
Ric8a	chr7	140856956	140864371	TRUE	0.497407376743801	0.219	0.884701	1	0.0145650708024275	3.8701111553644	1.99572057752031	Active_Promoter	0.806713865593926	0.0366954478472604	0.00760357153291176	TRUE
Gprin3	chr6	59347225	59426293	TRUE	0.621917748289065	0.2505	1.566198	4	0.00419891738756513	4.89800075359516	2.72693928308659	Active_Promoter	0.806643738747378	0.10615824220462	1.39646382858325e-77	TRUE
Hdac4	chr1	91928778	92195698	TRUE	0.597109187688331	0.2645	1.971024	23	0.00626404915330436	5.42638111617873	3.36250946774749	Other	0.806437960827617	0.0210827239989246	7.81986918256176e-13	TRUE
Sirt2	chr7	28766734	28788660	TRUE	0.566235865830211	0.177	0.509828	1	0.011265164644714	4.34095940977254	2.67463155210031	Active_Promoter	0.806315900489658	0.0464569123577788	1.24989993321635e-08	TRUE
Ncoa4	chr14	32159864	32179854	TRUE	0.563341400927753	0.225	0.962913	2	0.0071535767883942	4.30081279411812	2.40729161338384	Active_Promoter	0.806279489025331	0.0494049162829994	6.58681562065776e-07	TRUE
Tspan3	chr9	56131724	56165476	TRUE	0.599127377278146	0.2115	0.707578	13	0.00853282768428538	4.52829951237382	2.68105218173003	Active_Promoter	0.806243870966946	0.0249274970882953	0.000485823441564425	TRUE
Eif3j1	chr2	122028545	122056597	TRUE	0.683107503665	0.1985	0.581928	1	0.00598887779837445	4.44796383022674	2.54666036019877	Active_Promoter	0.806166752723618	0.0429803256995451	2.01367630734336e-07	TRUE
Rbm6	chr9	107773558	107873236	TRUE	0.784123996189855	0.1475	0.186327	1	0.00525692730592508	4.99859931545396	3.22455250274837	Other	0.80605982180308	0.0262046839035102	4.87150461919072e-11	TRUE
Sec11a	chr7	80904888	80947779	TRUE	0.693585374179624	0.1835	0.398129	1	0.00944254039308946	4.63236617189585	2.46144611362086	Active_Promoter	0.805930410194538	0.0285473467878129	2.30382925717804e-07	TRUE
Scmh1	chr4	120405280	120530185	TRUE	0.749385068728139	0.166	0.423013	3	0.00554821664464993	5.09657982371398	3.14367258093531	Other	0.805606208799127	0.0165587241299737	1.88648327284846e-05	TRUE
Hpcal1	chr12	17690855	17791932	TRUE	0.544894152060186	0.291	2.45492	20	0.00775646289462489	5.0046523434301	3.12550313002999	Active_Promoter	0.805546570323272	0.100754249762909	1.6274679052461e-112	TRUE
Spata7	chr12	98628156	98669814	TRUE	0.689801041231095	0.1865	0.434654	3	0.00756157280714389	4.6196984156402	2.61322969518719	Other	0.805515924158108	0.0597081135517452	2.38801562360662e-25	TRUE
Plpp5	chr8	25720036	25724886	FALSE	0.637098938826467	0.214	0.863549	1	0.0109278350515464	3.68574173860226	2.20385931137685	Other	0.805500181346836	0.00376985549977427	0.880590599882927	FALSE
Mmaa	chr8	79263597	79294936	TRUE	0.641383155749756	0.202	1.017905	1	0.00800918982737165	4.4960851343977	2.82574109755854	Active_Promoter	0.805498409019233	0.0587628415824759	5.98275827077456e-18	TRUE
Txlna	chr4	129626077	129641064	TRUE	0.627812950286346	0.1835	0.657573	1	0.0126776539667712	4.1757147073087	2.5529001318469	Other	0.805224188912835	0.0424221509902017	1.09928616431942e-06	TRUE
Sap18	chr14	57798179	57806637	TRUE	0.402140541862883	0.216	0.777737	1	0.00874911326554741	3.92726768081088	2.35095254236695	Active_Promoter	0.805140237607312	0.0366362766522091	0.0154242688306395	TRUE
Mdm4	chr1	132959483	133030560	TRUE	0.702978665727762	0.159	0.520966	3	0.00910280400129437	4.85172908892869	3.19285930611871	Other	0.805034594733239	0.0256901442033536	3.9268092996074e-09	TRUE
Arfgap2	chr2	91264973	91276930	TRUE	0.487318134687651	0.237	1.081098	9	0.00861420088651	4.07762222924452	2.43579697721345	Other	0.804920057782647	0.0475608075867703	0.000264199588583498	TRUE
Rnf14	chr18	38284536	38317848	TRUE	0.58676250750209	0.194	0.828704	2	0.00867555235350624	4.52260070783044	2.81818489669652	Other	0.80482863361034	0.0413138056167468	1.14396037794998e-09	TRUE
Cnbp	chr6	87842614	87851105	TRUE	0.190915965363419	0.2065	0.874872	2	0.00730184901660582	3.92895884088083	2.89983839494559	Active_Promoter	0.804798787243756	0.0643643778623311	1.23203323431967e-07	TRUE
Tcte1	chr17	45523433	45542679	TRUE	0.46026120857938	0.2935	1.628268	4	0.0119505351761405	4.2843404814581	1.45937138769857	Other	0.804709937533707	0.0430877237689822	9.55319293851707e-07	TRUE
Ski	chr4	155154074	155222591	FALSE	0.124996647954444	0.2145	1.59128	16	0.0114570106688851	4.83579833923264	3.7397513784624	Active_Promoter	0.804605637564587	0.00413267412305859	0.235856727823496	FALSE
Eif4b	chr15	102073772	102097172	TRUE	0.630345034763743	0.1725	0.513216	3	0.00961538461538462	4.36921585741014	2.88669075341202	Other	0.804360544903995	0.0367840789539657	1.75091008943415e-06	TRUE
Pabpc5	chrX	119927195	119930164	FALSE	0.549618929457639	0.319	1.927942	2	0.00740990232401482	3.47261019759604	1.35839734966486	Other	0.804348575271761	0.0284836071162892	0.255129666150451	FALSE
Josd1	chr15	79674250	79687918	TRUE	0.291894119962389	0.217	0.871384	1	0.011267193444542	4.13570497012673	2.34025514265048	Active_Promoter	0.804331043143676	0.0388563656487761	6.06543854921664e-05	TRUE
Zbtb40	chr4	136979731	137048800	TRUE	0.541190476942515	0.2665	2.077364	8	0.0125960995526213	4.83928316821657	2.56130808101097	Other	0.804279385655109	0.0798309561352042	1.40025508336266e-82	TRUE
Mmp16	chr4	17852892	18119144	FALSE	0.714807020425919	0.1875	0.779666	3	0.00405255171792137	5.42529287874051	3.17021265785598	Active_Promoter	0.80417274878384	-0.0108900173099195	0.00129892121850212	TRUE
Chic1	chrX	103356475	103396091	FALSE	0.587972394462593	0.2025	0.718993	1	0.00595718901453958	4.597870623004	2.65327900121627	Other	0.80416932294393	0.011376408640221	0.679366064192193	FALSE
Pik3c2a	chr7	116337264	116443448	TRUE	0.751129043353353	0.1665	0.255173	1	0.00533036992390567	5.02605908138569	2.89236792093429	Active_Promoter	0.804161952715162	0.0255203652196117	3.32916513884452e-10	TRUE
Gprin1	chr13	54736670	54749873	TRUE	0.280868476077558	0.273	2.232875	7	0.0103764295993335	4.12067262328261	2.8192144982273	Active_Promoter	0.80414384950462	0.0625879340335347	6.36391149929723e-09	TRUE
Map3k13	chr16	21794345	21933438	TRUE	0.632444816102265	0.1945	0.83925	5	0.0108416670860503	5.14330527422016	2.76646587206573	Active_Promoter	0.803637517162866	0.0246588140711663	2.23938555511431e-17	TRUE
Nup50	chr15	84923410	84942962	FALSE	0.573004757899983	0.1925	0.780627	2	0.0130421440261866	4.29119118856246	2.52328815443853	Active_Promoter	0.803598506686085	0.00221951401295439	0.875266578103743	FALSE
Idh2	chr7	80094845	80115391	TRUE	0.613437637778763	0.2295	0.958087	6	0.0098315973912197	4.31272728377812	2.21937632693298	Active_Promoter	0.803580424480273	0.0258799353825501	0.00593137146856305	TRUE
Dgat1	chr15	76502014	76511952	TRUE	0.595572811057062	0.212	0.865888	1	0.00704367075870396	3.99729899240951	2.50727660352864	Other	0.803515689956012	0.0395776319229412	0.0207242181110819	TRUE
Kcnt1	chr2	25863733	25918272	TRUE	0.496371385388051	0.229	1.674246	13	0.00599570949228992	4.73670717067082	3.52042520064402	Active_Promoter	0.803348330146593	0.0387424408441965	6.0415744976632e-07	TRUE
Dr1	chr5	108268896	108280525	TRUE	0.415575638178413	0.214	0.477971	2	0.00739530484134491	4.06554237051914	2.17764503012058	Active_Promoter	0.803320459743448	0.0344604208740903	0.010150486395821	TRUE
