gene	feature_type	Name	Chromosome	Start	End	ctrl_mc	mut_mc	delta_mc	ctrl_hmc	mut_hmc	delta_hmc	delta_mc_pct	delta_hmc_pct
Cadm2	SpliceSite_Donor	Cadm2_SpliceSite_Donor_8	16	66882832	66882931	0.1175	0.2045	0.087	0.3365	0.36575	0.02925	8.7	2.92
Cadm2	Intron	Cadm2_Intron_8	16	66882932	66953222	0.63425	0.67275	0.0385000000000001	0.235	0.2065	-0.0285	3.85	-2.85
Cadm2	SpliceSite_Acceptor	Cadm2_SpliceSite_Acceptor_8	16	66953223	66953322	0.7705	0.821	0.0504999999999999	0.18875	0.155	-0.03375	5.05	-3.38
Cadm2	SpliceSite_Donor	Cadm2_SpliceSite_Donor_9	16	66953250	66953349	0.71725	0.75525	0.0379999999999999	0.28275	0.2245	-0.05825	3.8	-5.83
Cadm2	Exon	Cadm2_Exon_9	16	66953273	66953299	0.71725	0.75525	0.0379999999999999	0.28275	0.2245	-0.05825	3.8	-5.83
Cadm2	Intron	Cadm2_Intron_9	16	66953350	67620119	0.63	0.6925	0.0624999999999999	0.24225	0.20125	-0.041	6.25	-4.1
Caln1	Intron	Caln1_Intron_1	5	130449508	130506012	0.44575	0.5375	0.0917499999999999	0.33725	0.274	-0.06325	9.17	-6.33
Caln1	SpliceSite_Acceptor	Caln1_SpliceSite_Acceptor_1	5	130506013	130506112	0.689	0.78225	0.09325	0.24625	0.19625	-0.05	9.32	-5
Caln1	Exon	Caln1_Exon_1	5	130506070	130506187	0.545	0.62375	0.0787500000000001	0.3685	0.3125	-0.056	7.88	-5.6
Caln1	SpliceSite_Donor	Caln1_SpliceSite_Donor_2	5	130506138	130506237	0.43475	0.5765	0.14175	0.41575	0.28775	-0.128	14.18	-12.8
Caln1	Intron	Caln1_Intron_2	5	130506238	130617791	0.525	0.62675	0.10175	0.327	0.2435	-0.0835	10.18	-8.35
Caln1	SpliceSite_Acceptor	Caln1_SpliceSite_Acceptor_2	5	130617792	130617891	0.29525	0.515	0.21975	0.403	0.30775	-0.0952500000000001	21.98	-9.53
Caln1	Exon	Caln1_Exon_2	5	130617842	130617985	0.39925	0.525	0.12575	0.4135	0.36225	-0.05125	12.58	-5.13
Caln1	SpliceSite_Donor	Caln1_SpliceSite_Donor_3	5	130617936	130618035	0.42475	0.524	0.09925	0.43875	0.38825	-0.0505	9.93	-5.05
Caln1	Intron	Caln1_Intron_3	5	130618036	130669475	0.5825	0.66125	0.0787500000000002	0.304	0.2335	-0.0705	7.88	-7.05
Caln1	SpliceSite_Acceptor	Caln1_SpliceSite_Acceptor_3	5	130669476	130669575	0.57575	0.73875	0.163	0.32175	0.2185	-0.10325	16.3	-10.33
Caln1	Exon	Caln1_Exon_3	5	130669526	130669638	0.6395	0.7305	0.091	0.2965	0.22975	-0.06675	9.1	-6.67
Caln1	SpliceSite_Donor	Caln1_SpliceSite_Donor_4	5	130669589	130669688	0.6655	0.73275	0.06725	0.28425	0.2295	-0.05475	6.73	-5.48
Caln1	Intron	Caln1_Intron_4	5	130669689	130822821	0.52425	0.61475	0.0904999999999999	0.3175	0.25875	-0.05875	9.05	-5.87
Caln1	SpliceSite_Acceptor	Caln1_SpliceSite_Acceptor_4	5	130822822	130822921	0.494	0.615	0.121	0.3395	0.217	-0.1225	12.1	-12.25
Caln1	Exon	Caln1_Exon_4	5	130822872	130823028	0.6345	0.715	0.0805	0.222	0.14275	-0.07925	8.05	-7.93
Caln1	SpliceSite_Donor	Caln1_SpliceSite_Donor_5	5	130822979	130823078	0.61975	0.7585	0.13875	0.27025	0.1605	-0.10975	13.88	-10.97
Caln1	Intron	Caln1_Intron_5	5	130823079	130839231	0.67625	0.73775	0.0614999999999999	0.22525	0.16125	-0.064	6.15	-6.4
Caln1	SpliceSite_Acceptor	Caln1_SpliceSite_Acceptor_5	5	130839232	130839331	0.71975	0.75575	0.0359999999999999	0.257	0.17075	-0.08625	3.6	-8.62
Caln1	Exon	Caln1_Exon_5	5	130839282	130839406	0.7535	0.80125	0.04775	0.2235	0.1365	-0.087	4.77	-8.7
Caln1	3UTR	Caln1_3UTR_1	5	130839407	130847411	0.7035	0.7735	0.0700000000000001	0.212	0.13975	-0.07225	7	-7.23
Car10	5UTR	Car10_5UTR_1	11	93099289	93100224	0.00325	0	-0.00325	0	0.003	0.003	-0.32	0.3
Car10	Exon	Car10_Exon_1	11	93100225	93100285	0.02275	0	-0.02275	0	0	0	-2.28	0
Car10	SpliceSite_Donor	Car10_SpliceSite_Donor_1	11	93100236	93100335	0.00975	0.004	-0.00575	0	0.004	0.004	-0.58	0.4
Car10	Intron	Car10_Intron_1	11	93100336	93185030	0.34	0.42625	0.08625	0.37425	0.3595	-0.0147499999999999	8.62	-1.47
Car10	Intron	Car10_Intron_2	11	93185206	93304453	0.45525	0.5265	0.0712500000000001	0.3615	0.32075	-0.0407500000000001	7.13	-4.08
Car10	SpliceSite_Acceptor	Car10_SpliceSite_Acceptor_2	11	93304454	93304553	0.61575	0.74825	0.1325	0.3365	0.1825	-0.154	13.25	-15.4
Car10	Exon	Car10_Exon_3	11	93304504	93304646	0.717	0.8205	0.1035	0.191	0.12175	-0.06925	10.35	-6.93
Car10	SpliceSite_Donor	Car10_SpliceSite_Donor_3	11	93304597	93304696	0.68725	0.77725	0.0899999999999999	0.2205	0.1495	-0.071	9	-7.1
Car10	Intron	Car10_Intron_3	11	93304697	93490440	0.48725	0.54725	0.06	0.33825	0.3005	-0.0377500000000001	6	-3.78
Car10	SpliceSite_Acceptor	Car10_SpliceSite_Acceptor_3	11	93490441	93490540	0.128	0.1815	0.0535	0.03675	0.067	0.03025	5.35	3.03
Car10	Exon	Car10_Exon_4	11	93490491	93490676	0.119	0.147	0.028	0.02475	0.041	0.01625	2.8	1.62
Car10	SpliceSite_Donor	Car10_SpliceSite_Donor_4	11	93490627	93490726	0.11075	0.042	-0.06875	0	0.0385	0.0385	-6.88	3.85
Car10	Intron	Car10_Intron_4	11	93490727	93578614	0.495	0.5645	0.0695	0.32	0.2775	-0.0425	6.95	-4.25
Car10	SpliceSite_Acceptor	Car10_SpliceSite_Acceptor_4	11	93578615	93578714	0.4675	0.57025	0.10275	0.41775	0.37975	-0.038	10.27	-3.8
Car10	Exon	Car10_Exon_5	11	93578665	93578760	0.552	0.648	0.096	0.3835	0.32275	-0.06075	9.6	-6.07
Car10	SpliceSite_Donor	Car10_SpliceSite_Donor_5	11	93578711	93578810	0.70675	0.76325	0.0565	0.2375	0.21225	-0.02525	5.65	-2.52
Car10	Intron	Car10_Intron_5	11	93578811	93582896	0.5655	0.60625	0.04075	0.31475	0.2765	-0.03825	4.07	-3.83
Car10	SpliceSite_Acceptor	Car10_SpliceSite_Acceptor_5	11	93582897	93582996	0.7355	0.78025	0.0447500000000002	0.0785	0.092	0.0135	4.48	1.35
Car10	Exon	Car10_Exon_6	11	93582947	93583019	0.7355	0.78025	0.0447500000000002	0.0785	0.092	0.0135	4.48	1.35
Car10	SpliceSite_Donor	Car10_SpliceSite_Donor_6	11	93582970	93583069	0.7355	0.78025	0.0447500000000002	0.0785	0.092	0.0135	4.48	1.35
Car10	Intron	Car10_Intron_6	11	93583070	93597061	0.604	0.66475	0.0607500000000001	0.267	0.20025	-0.06675	6.08	-6.67
Car10	SpliceSite_Acceptor	Car10_SpliceSite_Acceptor_6	11	93597062	93597161	0.81475	0.80475	-0.0100000000000001	0.11375	0.107	-0.00675000000000001	-1	-0.68
Car10	Exon	Car10_Exon_7	11	93597112	93597266	0.83125	0.86225	0.0309999999999999	0.16875	0.12825	-0.0405	3.1	-4.05
Car10	SpliceSite_Donor	Car10_SpliceSite_Donor_7	11	93597217	93597316	0.44675	0.6045	0.15775	0.456	0.33975	-0.11625	15.78	-11.63
Car10	Intron	Car10_Intron_7	11	93597317	93599172	0.42975	0.5515	0.12175	0.403	0.30375	-0.0992500000000001	12.17	-9.93
Car10	SpliceSite_Acceptor	Car10_SpliceSite_Acceptor_7	11	93599173	93599272	0.66275	0.767	0.10425	0.321	0.2155	-0.1055	10.43	-10.55
Car10	Exon	Car10_Exon_8	11	93599223	93599397	0.787	0.83675	0.0497500000000002	0.174	0.133	-0.041	4.98	-4.1
Car10	Intron	Car10_Intron_8	11	93599448	93600264	0.7015	0.6985	-0.00299999999999989	0.2155	0.1925	-0.023	-0.3	-2.3
Car10	SpliceSite_Acceptor	Car10_SpliceSite_Acceptor_8	11	93600265	93600364	0.501	0.433	-0.068	0.17925	0.32925	0.15	-6.8	15
Car10	Exon	Car10_Exon_9	11	93600315	93600334	0.501	0.433	-0.068	0.17925	0.32925	0.15	-6.8	15
Car10	3UTR	Car10_3UTR_1	11	93600335	93601748	0.6965	0.67025	-0.0262499999999999	0.23425	0.20425	-0.03	-2.62	-3
Cdh8	3UTR	Cdh8_3UTR_1	8	99028960	99030566	0.77825	0.83075	0.0524999999999998	0.16025	0.10575	-0.0545	5.25	-5.45
Cdh8	Exon	Cdh8_Exon_1	8	99030567	99031057	0.82675	0.83775	0.0109999999999999	0.11475	0.072	-0.04275	1.1	-4.27
Cdh8	Intron	Cdh8_Intron_1	8	99031108	99033158	0.83275	0.874	0.04125	0.111	0.08	-0.031	4.13	-3.1
Cdh8	SpliceSite_Acceptor	Cdh8_SpliceSite_Acceptor_1	8	99033159	99033258	0.773	0.8605	0.0875	0.196	0.119	-0.077	8.75	-7.7
Cdh8	Exon	Cdh8_Exon_2	8	99033209	99033460	0.624	0.7095	0.0855	0.27325	0.19675	-0.0765	8.55	-7.65
Cdh8	SpliceSite_Donor	Cdh8_SpliceSite_Donor_2	8	99033411	99033510	0.474	0.632	0.158	0.4705	0.29275	-0.17775	15.8	-17.77
Cdh8	Intron	Cdh8_Intron_2	8	99033511	99098778	0.7865	0.8175	0.0309999999999999	0.14275	0.09725	-0.0455	3.1	-4.55
Cdh8	Exon	Cdh8_Exon_3	8	99098829	99098946	0.80125	0.90275	0.1015	0.177	0.06375	-0.11325	10.15	-11.32
Cdh8	SpliceSite_Donor	Cdh8_SpliceSite_Donor_3	8	99098897	99098996	0.80125	0.90275	0.1015	0.177	0.06375	-0.11325	10.15	-11.32
Cdh8	Intron	Cdh8_Intron_3	8	99098997	99111619	0.75925	0.80525	0.046	0.17675	0.132	-0.04475	4.6	-4.48
Cdh8	SpliceSite_Acceptor	Cdh8_SpliceSite_Acceptor_3	8	99111620	99111719	0.72425	0.77825	0.054	0.23575	0.1515	-0.08425	5.4	-8.42
Cdh8	Exon	Cdh8_Exon_4	8	99111670	99111791	0.6795	0.7465	0.0670000000000001	0.2505	0.17025	-0.08025	6.7	-8.02
Cdh8	SpliceSite_Donor	Cdh8_SpliceSite_Donor_4	8	99111742	99111841	0.47375	0.58675	0.113	0.362	0.2535	-0.1085	11.3	-10.85
Cdh8	Intron	Cdh8_Intron_4	8	99111842	99171214	0.6815	0.7485	0.067	0.214	0.1565	-0.0575	6.7	-5.75
Cdh8	Exon	Cdh8_Exon_5	8	99171265	99171401	0.66075	0.82325	0.1625	0.299	0.13925	-0.15975	16.25	-15.98
Cdh8	SpliceSite_Donor	Cdh8_SpliceSite_Donor_5	8	99171352	99171451	0.66075	0.82325	0.1625	0.299	0.13925	-0.15975	16.25	-15.98
Cdh8	Intron	Cdh8_Intron_5	8	99171452	99190153	0.654	0.73575	0.0817500000000001	0.23675	0.16	-0.07675	8.18	-7.67
Cdh8	SpliceSite_Acceptor	Cdh8_SpliceSite_Acceptor_5	8	99190154	99190253	0.6575	0.67875	0.02125	0.21	0.18675	-0.02325	2.12	-2.32
Cdh8	Exon	Cdh8_Exon_6	8	99190204	99190457	0.72525	0.80075	0.0755	0.20025	0.10825	-0.092	7.55	-9.2
Cdh8	Intron	Cdh8_Intron_6	8	99190508	99196188	0.76325	0.8115	0.0482499999999999	0.18125	0.1265	-0.05475	4.82	-5.48
Cdh8	Exon	Cdh8_Exon_7	8	99196239	99196426	0.81575	0.86675	0.0509999999999998	0.13775	0.07525	-0.0625	5.1	-6.25
Cdh8	SpliceSite_Donor	Cdh8_SpliceSite_Donor_7	8	99196377	99196476	0.8305	0.96	0.1295	0.1455	0.027	-0.1185	12.95	-11.85
Cdh8	Intron	Cdh8_Intron_7	8	99196477	99200181	0.70975	0.77825	0.0684999999999999	0.224	0.149	-0.075	6.85	-7.5
Cdh8	Exon	Cdh8_Exon_8	8	99200232	99200399	0.66675	0.632	-0.03475	0.305	0.32725	0.02225	-3.47	2.23
Cdh8	Intron	Cdh8_Intron_8	8	99200450	99230351	0.63575	0.71925	0.0835	0.21725	0.14575	-0.0715	8.35	-7.15
Cdh8	SpliceSite_Acceptor	Cdh8_SpliceSite_Acceptor_8	8	99230352	99230451	0.1745	0.264	0.0895	0.36225	0.5825	0.22025	8.95	22.02
Cdh8	Exon	Cdh8_Exon_9	8	99230402	99230521	0.15925	0.28325	0.124	0.27	0.441	0.171	12.4	17.1
Cdh8	SpliceSite_Donor	Cdh8_SpliceSite_Donor_9	8	99230472	99230571	0.1355	0.3045	0.169	0.16675	0.303	0.13625	16.9	13.62
Cdh8	Intron	Cdh8_Intron_9	8	99230572	99279355	0.5815	0.67925	0.09775	0.27875	0.2045	-0.07425	9.78	-7.43
Cdh8	Exon	Cdh8_Exon_10	8	99279406	99279700	0.68625	0.792	0.10575	0.27125	0.1825	-0.08875	10.58	-8.88
Cdh8	Intron	Cdh8_Intron_10	8	99279751	99400674	0.59575	0.708	0.11225	0.292	0.2065	-0.0855	11.22	-8.55
Cdh8	SpliceSite_Acceptor	Cdh8_SpliceSite_Acceptor_10	8	99400675	99400774	0.203	0.3805	0.1775	0.28725	0.33175	0.0445	17.75	4.45
Cdh8	Exon	Cdh8_Exon_11	8	99400725	99400976	0.24	0.409	0.169	0.319	0.3425	0.0235	16.9	2.35
Cdh8	5UTR	Cdh8_5UTR_1	8	99400977	99401176	0.284	0.43775	0.15375	0.2875	0.243	-0.0445	15.38	-4.45
Cdh8	SpliceSite_Donor	Cdh8_SpliceSite_Donor_11	8	99401127	99401226	0.3095	0.528	0.2185	0.2435	0.16325	-0.08025	21.85	-8.02
Cdh8	Intron	Cdh8_Intron_11	8	99401227	99416030	0.3385	0.4755	0.137	0.2775	0.2035	-0.074	13.7	-7.4
Cdh8	5UTR	Cdh8_5UTR_2	8	99416081	99416470	0	0.00125	0.00125	0	0	0	0.12	0
Cdk17	Intron	Cdk17_Intron_1	10	93161250	93208120	0.303	0.42425	0.12125	0.37925	0.33225	-0.047	12.12	-4.7
Cdk17	Exon	Cdk17_Exon_1	10	93208200	93208317	0.21875	0.34425	0.1255	0.3475	0.395	0.0475	12.55	4.75
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_2	10	93208268	93208367	0.10725	0.2	0.09275	0.052	0.313	0.261	9.28	26.1
Cdk17	Intron	Cdk17_Intron_2	10	93208368	93211859	0.492	0.60425	0.11225	0.409	0.31825	-0.09075	11.22	-9.07
Cdk17	SpliceSite_Acceptor	Cdk17_SpliceSite_Acceptor_2	10	93211860	93211959	0.219	0.2415	0.0225	0.25825	0.30175	0.0435	2.25	4.35
Cdk17	Exon	Cdk17_Exon_2	10	93211910	93212074	0.2215	0.21525	-0.00624999999999998	0.28925	0.2425	-0.04675	-0.62	-4.68
Cdk17	Intron	Cdk17_Intron_3	10	93212125	93216291	0.2805	0.383	0.1025	0.35825	0.3545	-0.00375000000000003	10.25	-0.38
Cdk17	Exon	Cdk17_Exon_3	10	93216342	93216475	0.6625	0.7625	0.1	0.3315	0.232	-0.0995	10	-9.95
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_4	10	93216426	93216525	0.68975	0.779	0.08925	0.3065	0.21475	-0.09175	8.93	-9.18
Cdk17	Intron	Cdk17_Intron_4	10	93216526	93217912	0.75975	0.82675	0.067	0.22125	0.152	-0.06925	6.7	-6.93
Cdk17	SpliceSite_Acceptor	Cdk17_SpliceSite_Acceptor_4	10	93217913	93218012	0.79025	0.8335	0.04325	0.1875	0.13525	-0.05225	4.33	-5.23
Cdk17	Exon	Cdk17_Exon_4	10	93217963	93218088	0.78875	0.866	0.0772499999999999	0.1835	0.10325	-0.08025	7.72	-8.02
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_5	10	93218039	93218138	0.77875	0.93725	0.1585	0.1885	0.0365	-0.152	15.85	-15.2
Cdk17	Intron	Cdk17_Intron_5	10	93218139	93221535	0.56075	0.6565	0.09575	0.31275	0.23225	-0.0805	9.57	-8.05
Cdk17	SpliceSite_Acceptor	Cdk17_SpliceSite_Acceptor_5	10	93221536	93221635	0.92075	0.88475	-0.036	0.07075	0.08075	0.01	-3.6	1
Cdk17	Exon	Cdk17_Exon_5	10	93221586	93221642	0.78775	0.83375	0.046	0.18525	0.11775	-0.0675	4.6	-6.75
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_6	10	93221593	93221692	0.78775	0.83375	0.046	0.18525	0.11775	-0.0675	4.6	-6.75
Cdk17	Intron	Cdk17_Intron_6	10	93221693	93224884	0.8425	0.89225	0.0497500000000001	0.13475	0.09075	-0.044	4.98	-4.4
Cdk17	Exon	Cdk17_Exon_6	10	93224935	93225049	0.80375	0.85725	0.0535	0.184	0.11625	-0.06775	5.35	-6.78
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_7	10	93225000	93225099	0.80375	0.85725	0.0535	0.184	0.11625	-0.06775	5.35	-6.78
Cdk17	Intron	Cdk17_Intron_7	10	93225100	93225972	0.7375	0.80225	0.0647500000000002	0.195	0.14275	-0.05225	6.48	-5.22
Cdk17	SpliceSite_Acceptor	Cdk17_SpliceSite_Acceptor_7	10	93225973	93226072	0.5665	0.647	0.0805	0.30075	0.214	-0.08675	8.05	-8.67
Cdk17	Exon	Cdk17_Exon_7	10	93226023	93226117	0.61125	0.683	0.07175	0.26125	0.193	-0.06825	7.17	-6.82
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_8	10	93226068	93226167	0.61125	0.683	0.07175	0.26125	0.193	-0.06825	7.17	-6.82
Cdk17	Intron	Cdk17_Intron_8	10	93226168	93226661	0.83275	0.857	0.02425	0.118	0.068	-0.05	2.42	-5
Cdk17	SpliceSite_Acceptor	Cdk17_SpliceSite_Acceptor_8	10	93226662	93226761	0.68775	0.8	0.11225	0.29425	0.17575	-0.1185	11.23	-11.85
Cdk17	Intron	Cdk17_Intron_9	10	93226825	93228593	0.6605	0.7235	0.063	0.24425	0.16075	-0.0835	6.3	-8.35
Cdk17	SpliceSite_Acceptor	Cdk17_SpliceSite_Acceptor_9	10	93228594	93228693	0.239	0.27675	0.03775	0.2545	0.227	-0.0275	3.78	-2.75
Cdk17	Exon	Cdk17_Exon_9	10	93228644	93228767	0.12175	0.12975	0.00800000000000001	0.11075	0.0935	-0.01725	0.8	-1.73
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_10	10	93228718	93228817	0.852	0.873	0.021	0.0635	0.09575	0.03225	2.1	3.22
Cdk17	Intron	Cdk17_Intron_10	10	93228818	93232328	0.4135	0.50875	0.0952500000000001	0.33575	0.27875	-0.057	9.53	-5.7
Cdk17	Exon	Cdk17_Exon_10	10	93232379	93232499	0.14375	0.37975	0.236	0.371	0.33925	-0.03175	23.6	-3.17
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_11	10	93232450	93232549	0.2085	0.387	0.1785	0.31375	0.348	0.03425	17.85	3.43
Cdk17	Intron	Cdk17_Intron_11	10	93232550	93235386	0.664	0.76375	0.09975	0.223	0.149	-0.074	9.98	-7.4
Cdk17	Exon	Cdk17_Exon_11	10	93235437	93235534	0.78125	0.84075	0.0595000000000001	0.16575	0.1045	-0.06125	5.95	-6.13
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_12	10	93235485	93235584	0.78125	0.84075	0.0595000000000001	0.16575	0.1045	-0.06125	5.95	-6.13
Cdk17	Intron	Cdk17_Intron_12	10	93235585	93235975	0.6395	0.771	0.1315	0.336	0.20575	-0.13025	13.15	-13.02
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_13	10	93236082	93236181	0.71475	0.8245	0.10975	0.212	0.08	-0.132	10.98	-13.2
Cdk17	Intron	Cdk17_Intron_13	10	93236182	93236869	0.82975	0.88725	0.0575	0.14275	0.0745	-0.06825	5.75	-6.82
Cdk17	Intron	Cdk17_Intron_14	10	93237013	93237742	0.6465	0.69775	0.05125	0.21475	0.1675	-0.04725	5.13	-4.72
Cdk17	SpliceSite_Acceptor	Cdk17_SpliceSite_Acceptor_14	10	93237743	93237842	0.70025	0.791	0.0907500000000001	0.29225	0.176	-0.11625	9.08	-11.62
Cdk17	Exon	Cdk17_Exon_14	10	93237793	93237883	0.7605	0.79925	0.0387500000000001	0.21625	0.135	-0.08125	3.88	-8.12
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_15	10	93237834	93237933	0.82575	0.84425	0.0185	0.14925	0.09225	-0.057	1.85	-5.7
Cdk17	Intron	Cdk17_Intron_15	10	93237934	93238914	0.67575	0.7475	0.07175	0.24525	0.163	-0.08225	7.17	-8.23
Cdk17	SpliceSite_Acceptor	Cdk17_SpliceSite_Acceptor_15	10	93238915	93239014	0.815	0.844	0.0290000000000001	0.13925	0.10875	-0.0305	2.9	-3.05
Cdk17	Exon	Cdk17_Exon_15	10	93238965	93239042	0.8465	0.86225	0.01575	0.12	0.09975	-0.02025	1.58	-2.03
Cdk17	SpliceSite_Donor	Cdk17_SpliceSite_Donor_16	10	93238993	93239092	0.871	0.85775	-0.01325	0.1015	0.09675	-0.00475	-1.32	-0.48
Cdk17	Intron	Cdk17_Intron_16	10	93239093	93239536	0.49775	0.56375	0.066	0.32975	0.2505	-0.07925	6.6	-7.92
Cdk17	3UTR	Cdk17_3UTR_1	10	93239622	93241327	0.53775	0.5885	0.0507500000000001	0.2545	0.1865	-0.068	5.08	-6.8
Cdyl2	3UTR	Cdyl2_3UTR_1	8	116574399	116575130	0.85275	0.894	0.0412500000000001	0.11275	0.0775	-0.03525	4.13	-3.52
Cdyl2	Exon	Cdyl2_Exon_1	8	116575131	116575286	0.501	0.68575	0.18475	0.381	0.2125	-0.1685	18.48	-16.85
Cdyl2	SpliceSite_Donor	Cdyl2_SpliceSite_Donor_1	8	116575237	116575336	0.684	0.7775	0.0935000000000001	0.26875	0.15575	-0.113	9.35	-11.3
Cdyl2	Intron	Cdyl2_Intron_1	8	116575337	116579116	0.7535	0.805	0.0514999999999999	0.148	0.1085	-0.0395	5.15	-3.95
Cdyl2	SpliceSite_Acceptor	Cdyl2_SpliceSite_Acceptor_1	8	116579117	116579216	0.68575	0.756	0.0702499999999999	0.31425	0.244	-0.07025	7.02	-7.02
Cdyl2	Exon	Cdyl2_Exon_2	8	116579167	116579310	0.71475	0.7435	0.0287500000000001	0.24925	0.18525	-0.064	2.88	-6.4
Cdyl2	SpliceSite_Donor	Cdyl2_SpliceSite_Donor_2	8	116579261	116579360	0.86425	0.85425	-0.01	0.088	0	-0.088	-1	-8.8
Cdyl2	Intron	Cdyl2_Intron_2	8	116579361	116582955	0.72925	0.7635	0.0342500000000001	0.19175	0.14325	-0.0485	3.43	-4.85
Cdyl2	Exon	Cdyl2_Exon_3	8	116583006	116583216	0.862	0.8765	0.0145000000000001	0.0815	0.0865	0.00499999999999999	1.45	0.5
Cdyl2	SpliceSite_Donor	Cdyl2_SpliceSite_Donor_3	8	116583167	116583266	0.854	0.88525	0.0312499999999999	0.061	0.066	0.005	3.12	0.5
Cdyl2	Intron	Cdyl2_Intron_3	8	116583267	116589198	0.683	0.74275	0.05975	0.2045	0.16875	-0.03575	5.97	-3.58
Cdyl2	SpliceSite_Acceptor	Cdyl2_SpliceSite_Acceptor_3	8	116589199	116589298	0.743	0.7995	0.0565	0.2245	0.1765	-0.048	5.65	-4.8
Cdyl2	Exon	Cdyl2_Exon_4	8	116589249	116589421	0.7605	0.81875	0.05825	0.2005	0.1635	-0.037	5.83	-3.7
Cdyl2	SpliceSite_Donor	Cdyl2_SpliceSite_Donor_4	8	116589372	116589471	0.77025	0.83125	0.061	0.19975	0.15775	-0.042	6.1	-4.2
Cdyl2	Intron	Cdyl2_Intron_4	8	116589472	116594910	0.6735	0.72825	0.05475	0.20175	0.1655	-0.03625	5.47	-3.63
Cdyl2	SpliceSite_Acceptor	Cdyl2_SpliceSite_Acceptor_4	8	116594911	116595010	0.71375	0.8195	0.10575	0.21175	0.13075	-0.081	10.57	-8.1
Cdyl2	Exon	Cdyl2_Exon_5	8	116594961	116595178	0.82075	0.86	0.03925	0.1185	0.0835	-0.035	3.93	-3.5
Cdyl2	Intron	Cdyl2_Intron_5	8	116595229	116623732	0.59925	0.67325	0.0740000000000001	0.2585	0.20175	-0.05675	7.4	-5.68
Cdyl2	SpliceSite_Acceptor	Cdyl2_SpliceSite_Acceptor_5	8	116623733	116623832	0.828	0.882	0.0539999999999998	0.15875	0.10425	-0.0545	5.4	-5.45
Cdyl2	Exon	Cdyl2_Exon_6	8	116623783	116624365	0.833	0.88425	0.0512500000000001	0.15175	0.08975	-0.062	5.13	-6.2
Cdyl2	SpliceSite_Donor	Cdyl2_SpliceSite_Donor_6	8	116624316	116624415	0.5955	0.68025	0.0847500000000001	0.257	0.145	-0.112	8.48	-11.2
Cdyl2	Intron	Cdyl2_Intron_6	8	116624416	116732746	0.658	0.743	0.085	0.24325	0.168	-0.07525	8.5	-7.52
Cdyl2	5UTR	Cdyl2_5UTR_1	8	116732821	116732990	0	0	0	0	0	0	0	0
Cntn6	5UTR	Cntn6_5UTR_1	6	104492921	104493271	0.0025	0.00625	0.00375	0	0.0025	0.0025	0.38	0.25
Cntn6	SpliceSite_Donor	Cntn6_SpliceSite_Donor_1	6	104493222	104493321	0	0.0165	0.0165	0	0	0	1.65	0
Cntn6	Intron	Cntn6_Intron_1	6	104493322	104568902	0.627	0.7135	0.0865	0.2235	0.15725	-0.06625	8.65	-6.62
Cntn6	SpliceSite_Acceptor	Cntn6_SpliceSite_Acceptor_1	6	104568903	104569002	0.834	0.855	0.0209999999999999	0.15975	0.10375	-0.056	2.1	-5.6
Cntn6	5UTR	Cntn6_5UTR_2	6	104568953	104569037	0.438	0.3965	-0.0415	0.322	0.34675	0.02475	-4.15	2.47
Cntn6	Intron	Cntn6_Intron_2	6	104569143	104642845	0.64425	0.728	0.08375	0.23675	0.16575	-0.071	8.38	-7.1
Cntn6	SpliceSite_Acceptor	Cntn6_SpliceSite_Acceptor_2	6	104642846	104642945	0.25675	0.3425	0.08575	0.28125	0.308	0.02675	8.57	2.67
Cntn6	Exon	Cntn6_Exon_2	6	104642896	104643022	0.25675	0.3425	0.08575	0.28125	0.308	0.02675	8.57	2.67
Cntn6	Intron	Cntn6_Intron_3	6	104643073	104650338	0.709	0.78525	0.07625	0.212	0.12025	-0.09175	7.63	-9.18
Cntn6	SpliceSite_Acceptor	Cntn6_SpliceSite_Acceptor_3	6	104650339	104650438	0.811	0.8465	0.0355000000000001	0.11575	0.078	-0.03775	3.55	-3.78
Cntn6	Exon	Cntn6_Exon_3	6	104650389	104650564	0.811	0.8465	0.0355000000000001	0.11575	0.078	-0.03775	3.55	-3.78
Cntn6	Intron	Cntn6_Intron_4	6	104650615	104701110	0.6905	0.7505	0.06	0.194	0.14375	-0.05025	6	-5.03
Cntn6	SpliceSite_Acceptor	Cntn6_SpliceSite_Acceptor_4	6	104701111	104701210	0.922	0.953	0.0310000000000001	0.06425	0.02825	-0.036	3.1	-3.6
Cntn6	Exon	Cntn6_Exon_4	6	104701161	104701256	0.922	0.953	0.0310000000000001	0.06425	0.02825	-0.036	3.1	-3.6
