gene	chr	start	end	modc_diff	mecp2_mean_fold	mark_category	modc_direction	mc_diff	hmc_diff	total_ctrl	total_mut	k27me3_overlap	k27ac_overlap
Ggt7	chr2	155490378	155518236	0.00572578031800597	-0.0846599290729111	K27ac only (Active)	Hypermethylated	0.0267874828879906	-0.0210617025699841	0.783724861112874	0.78945064143088	FALSE	TRUE
Chrac1	chr15	73090391	73097553	0.00169055630682102	0.0103221428514536	K27ac only (Active)	Hypermethylated	0.0238346577602093	-0.0221441014533887	0.795843490351008	0.797534046657829	FALSE	TRUE
Nrg2	chr18	36017651	36197379	0.00742657558918702	-0.0426262687738166	K27ac only (Active)	Hypermethylated	0.02279561089188	-0.0153690353026929	0.670414573405647	0.677841148994834	FALSE	TRUE
Sfxn2	chr19	46573364	46598065	0.000439666564758023	-0.0666277745062127	Neither	Hypermethylated	0.024743830023699	-0.0243041634589404	0.865654141270415	0.866093807835173	FALSE	FALSE
Washc1	chr17	66111544	66120502	0.0272742225517589	-0.0163554490232716	Neither	Hypermethylated	0.0444879296324617	-0.0172137070807024	0.780192141822131	0.80746636437389	FALSE	FALSE
Rell2	chr18	37955078	37959178	0.069396642838671	0.101458035197468	K27ac only (Active)	Hypermethylated	0.0714507230861446	-0.00205408024747367	0.782938542981884	0.852335185820555	FALSE	TRUE
Ktn1	chr14	47648447	47739893	0.00260534692617298	-0.00679200395253839	K27ac only (Active)	Hypermethylated	0.0274937353439798	-0.0248883884178064	0.897805892409256	0.900411239335429	FALSE	TRUE
Sstr2	chr11	113619341	113626027	0.00930670973360992	0.028243668044983	K27me3 only (Fac. Het)	Hypermethylated	0.0309409629820893	-0.0216342532484788	0.823905757291393	0.833212467025003	TRUE	FALSE
Tmem240	chr4	155734799	155740563	0.066048198360157	-0.0497298668299991	K27ac only (Active)	Hypermethylated	0.0360033015328259	0.0300448968273312	0.343976855811451	0.410025054171608	FALSE	TRUE
Poldip2	chr11	78512192	78522735	0.00870783703594902	-0.0277531979415171	K27ac only (Active)	Hypermethylated	0.0304274397568003	-0.0217196027208504	0.822857231146292	0.831565068182241	FALSE	TRUE
Sel1l3	chr5	53107082	53213926	0.00285488546842594	-0.0790801655271959	K27ac only (Active)	Hypermethylated	0.0216340772667995	-0.0187791917983726	0.71159850203824	0.714453387506666	FALSE	TRUE
Slc46a2	chr4	59905125	59915055	0.000678642517441985	-0.0432198970804704	Neither	Hypermethylated	0.0230746928933169	-0.0223960503758752	0.803062994088945	0.803741636606387	FALSE	FALSE
Lime1	chr2	181380077	181383627	0.048109325850519	-0.0278741453244322	K27ac only (Active)	Hypermethylated	0.0580746410752792	-0.00996531522476024	0.795711130343034	0.843820456193553	FALSE	TRUE
Tmem175	chr5	108629769	108648781	0.00610026979506195	0.0220296009003808	K27ac only (Active)	Hypermethylated	0.0282273874281709	-0.0221271176331094	0.825495709380159	0.831595979175221	FALSE	TRUE
Zup1	chr10	33919141	33951268	0.000332728514698011	-0.0237832285668213	K27ac only (Active)	Hypermethylated	0.0249681392036822	-0.0246354106889841	0.880981486605493	0.881314215120191	FALSE	TRUE
Rev3l	chr10	39732117	39875210	0.000188789876126916	-0.0290933096833264	K27ac only (Active)	Hypermethylated	0.0251135266122541	-0.0249247367361266	0.891317277130873	0.891506067007	FALSE	TRUE
Spcs3	chr8	54520432	54529997	0.00032759801217308	-0.0191720106336062	K27ac only (Active)	Hypermethylated	0.0217689759637404	-0.0214413779515668	0.76803411675878	0.768361714770953	FALSE	TRUE
Gatb	chr3	85574118	85655621	0.017284193680424	0.596447329191634	K27ac only (Active)	Hypermethylated	0.0391854362798242	-0.0219012425994003	0.870221267667847	0.887505461348271	FALSE	TRUE
Ubp1	chr9	113930933	113977201	0.001640909398122	-0.0905288507815252	K27ac only (Active)	Hypermethylated	0.024996862284381	-0.0233559528862586	0.846192853653753	0.847833763051875	FALSE	TRUE
Arid4a	chr12	71015989	71098591	0.00655881498431898	-0.021669900556911	K27ac only (Active)	Hypermethylated	0.0295973631460006	-0.0230385481616814	0.860859005208518	0.867417820192837	FALSE	TRUE
Tmem214	chr5	30868011	30879179	0.00443611399481203	-0.0146777809569638	Neither	Hypermethylated	0.0248832530624297	-0.0204471390676176	0.759902693512872	0.764338807507684	FALSE	FALSE
Arhgef3	chr14	27114898	27403910	0.0215003898457951	0.159976416182014	K27me3 + K27ac (Bivalent)	Hypermethylated	0.0406016013928899	-0.0191012115470949	0.831532160731286	0.853032550577081	TRUE	TRUE
Dbr1	chr9	99575798	99584500	0.014915181869577	-0.0255315270711418	Neither	Hypermethylated	0.0343532564383767	-0.0194380745687996	0.780710201932177	0.795625383801754	FALSE	FALSE
Dnd1	chr18	36763670	36766213	0.016686043536921	-0.0244743250368865	K27ac only (Active)	Hypermethylated	0.0314398222067434	-0.0147537786698215	0.626865609595116	0.643551653132037	FALSE	TRUE
Brinp2	chr1	158245268	158356325	0.0125251786191161	0.216258752308539	K27ac only (Active)	Hypermethylated	0.0349101513647894	-0.0223849727456738	0.897801157590334	0.91032633620945	FALSE	TRUE
Hdac3	chr18	37935843	37955015	0.002634573641349	-0.0424378147291167	K27ac only (Active)	Hypermethylated	0.0258852599274215	-0.0232506862860721	0.846943391268977	0.849577964910326	FALSE	TRUE
Med23	chr10	24869985	24913680	0.00195971448294896	-0.0353583291918664	Neither	Hypermethylated	0.0275633511837221	-0.0256036367007727	0.92358349653347	0.925543211016419	FALSE	FALSE
Pgm2l1	chr7	100227393	100278867	0.01826037227626	0.00270134005478527	K27ac only (Active)	Hypermethylated	0.0384054845494716	-0.0201451122732116	0.8399579338901	0.85821830616636	FALSE	TRUE
Car4	chr11	84957785	84966043	0.051303207646026	-0.0661119942765556	K27ac only (Active)	Hypermethylated	0.0415136779327351	0.00978952971329086	0.459772506654674	0.5110757143007	FALSE	TRUE
Smim14	chr5	65446843	65537183	0.00731587260353106	-0.063889214835608	K27ac only (Active)	Hypermethylated	0.0277775759790123	-0.020461703375481	0.78822373626626	0.795539608869791	FALSE	TRUE
Eaf1	chr14	31494398	31509857	0.022926517341592	-0.016387013602781	Neither	Hypermethylated	0.036919151000928	-0.0139926336593355	0.693183903862206	0.716110421203798	FALSE	FALSE
Nqo2	chr13	33964686	33988442	0.00826909756434291	0.0321126414507344	K27ac only (Active)	Hypermethylated	0.0307430336328253	-0.0224739360684833	0.829194319959013	0.837463417523356	FALSE	TRUE
Il22	chr10	118204941	118210046	0.012177722813533	-0.0452402765212251	K27ac only (Active)	Hypermethylated	0.0360166501454835	-0.0238389273319503	0.904998672564475	0.917176395378008	FALSE	TRUE
Tmem145	chr7	25306105	25316194	0.022120199252046	-0.122454164455623	K27ac only (Active)	Hypermethylated	0.0362141387158672	-0.0140939394638209	0.71167147436294	0.733791673614986	FALSE	TRUE
Slc12a9	chr5	137314557	137333596	0.00321886640743896	-0.0261401947221469	Neither	Hypermethylated	0.0267994312934117	-0.0235805648859724	0.860575303812799	0.863794170220238	FALSE	FALSE
Gtf2a2	chr9	70012549	70022865	0.005092192776049	-0.00109952171206623	Neither	Hypermethylated	0.0216873938698876	-0.0165952010938392	0.628391603800233	0.633483796576282	FALSE	FALSE
Mrps12	chr7	28739640	28741819	0.034878898300545	-0.0201113574220329	Neither	Hypermethylated	0.047133101668282	-0.0122542033677367	0.650533919010189	0.685412817310734	FALSE	FALSE
Uba6	chr5	86109286	86172802	0.00129831701532501	-0.0849883778755664	K27ac only (Active)	Hypermethylated	0.0267439757078169	-0.025445658692492	0.918631886772336	0.919930203787661	FALSE	TRUE
Ndufs2	chr1	171234852	171251387	0.000847286351434051	-0.0606668092318971	K27me3 + K27ac (Bivalent)	Hypermethylated	0.022989482321828	-0.0221421959703945	0.801277524440886	0.80212481079232	TRUE	TRUE
Brix1	chr15	10474778	10485946	0.00586473641571406	-0.0534531311859124	K27ac only (Active)	Hypermethylated	0.0285632155301103	-0.0226984791143963	0.839539309591041	0.845404046006755	FALSE	TRUE
Ift81	chr5	122550203	122614517	0.00324587235042195	-0.014943060960288	K27ac only (Active)	Hypermethylated	0.0275208200386501	-0.024274947688228	0.890819979121782	0.894065851472204	FALSE	TRUE
Selenow	chr7	15917207	15922401	0.0211856383200391	-0.257570144597757	K27ac only (Active)	Hypermethylated	0.0315578084609447	-0.0103721701409054	0.670191686134794	0.691377324454833	FALSE	TRUE
Ogg1	chr6	113326971	113335067	0.035768675711827	-0.0140065644289317	Neither	Hypermethylated	0.049876911407786	-0.0141082356959589	0.667016299162433	0.70278497487426	FALSE	FALSE
Coa4	chr7	100537070	100540368	0.025557333905003	0.0174756869338901	Neither	Hypermethylated	0.0415480608775995	-0.0159907269725963	0.748436535832114	0.773993869737117	FALSE	FALSE
Ubr4	chr4	139352608	139489587	0.00357277886431506	-0.0495297313360012	K27ac only (Active)	Hypermethylated	0.0266814070520358	-0.0231086281877212	0.852442646418266	0.856015425282581	FALSE	TRUE
Nup88	chr11	70943057	70969972	0.000799710879893056	-0.0618753884400458	Neither	Hypermethylated	0.0247519211685057	-0.0239522102886126	0.868057749782327	0.86885746066222	FALSE	FALSE
Rfx1	chr8	84066833	84096991	0.000753413050685992	-0.0617652496144782	Neither	Hypermethylated	0.0229124254928421	-0.0221590124421567	0.804699170227784	0.80545258327847	FALSE	FALSE
Srrm2	chr17	23790531	23824740	0.00470436724436796	0.0327801389573524	Neither	Hypermethylated	0.0270705224794395	-0.0223661552350722	0.834685627608824	0.839389994853192	FALSE	FALSE
Pkm	chr9	59656367	59679374	0.00349942045515295	-0.0665571392039525	K27ac only (Active)	Hypermethylated	0.0173964073482339	-0.0138969868930812	0.546033736186316	0.549533156641469	FALSE	TRUE
Ilf3	chr9	21367870	21405360	0.002964309710484	-0.0698997349111718	Neither	Hypermethylated	0.0255470964381617	-0.0225827867276778	0.83898541038735	0.841949720097834	FALSE	FALSE
Fbxl16	chr17	25809084	25821254	0.038819553312671	0.00372998770213575	K27ac only (Active)	Hypermethylated	0.038806509354463	1.30439582080866e-05	0.556894290369209	0.59571384368188	FALSE	TRUE
Snrnp70	chr7	45376452	45395741	0.011153268468865	-0.0229552319841679	Neither	Hypermethylated	0.0316932834733098	-0.0205400150044446	0.81680500574454	0.827958274213405	FALSE	FALSE
Herc4	chr10	63243809	63317877	0.000196836815554935	0.0065577071315843	K27ac only (Active)	Hypermethylated	0.0253546830173202	-0.0251578462017651	0.910118198617725	0.91031503543328	FALSE	TRUE
Btbd7	chr12	102780796	102878470	0.00159689985790401	-0.0172924285299179	Neither	Hypermethylated	0.0267982134524409	-0.0252013135945367	0.919403942781324	0.921000842639228	FALSE	FALSE
Pidd1	chr7	141438112	141444024	0.0121760361723841	-0.161613487611956	Neither	Hypermethylated	0.0312713980917358	-0.0190953619193517	0.784381131533371	0.796557167705755	FALSE	FALSE
Tmx2	chr2	84671315	84679139	0.005410205941629	-0.0213724261139967	K27ac only (Active)	Hypermethylated	0.0195378566738311	-0.014127650732203	0.545193197627152	0.550603403568781	FALSE	TRUE
Abcf2	chr5	24565344	24577466	0.0124438965753669	-0.0310312975598526	Neither	Hypermethylated	0.0355680397098151	-0.0231241431344476	0.882792922127673	0.89523681870304	FALSE	FALSE
Spred3	chr7	29158828	29170410	0.0173444008518729	-0.0688730184570015	K27ac only (Active)	Hypermethylated	0.0366518727611754	-0.019307471909302	0.769685926966424	0.787030327818297	FALSE	TRUE
Tkt	chr14	30548358	30574719	0.00132965202173607	-0.0252146283089158	K27ac only (Active)	Hypermethylated	0.0238167035337861	-0.0224870515120494	0.823795355986105	0.825125008007841	FALSE	TRUE
Eif3e	chr15	43250057	43282718	0.00321751422369498	-0.0171457224121153	Neither	Hypermethylated	0.02677891988856	-0.0235614056648657	0.874364153624804	0.877581667848499	FALSE	FALSE
Tom1l2	chr11	60226713	60352904	0.0163688496319301	0.0108666024361401	K27ac only (Active)	Hypermethylated	0.0342102587865415	-0.0178414091546117	0.811786301645042	0.828155151276972	FALSE	TRUE
Tmem199	chr11	78507054	78512171	0.017573003426098	-0.0064262613352193	Neither	Hypermethylated	0.0354843706112041	-0.0179113671851063	0.723540865407985	0.741113868834083	FALSE	FALSE
Dennd5a	chr7	109893779	109960469	0.00412587252084906	-0.0519701395918648	Neither	Hypermethylated	0.0255509123683612	-0.0214250398475123	0.818377745477765	0.822503617998614	FALSE	FALSE
Pcdhga2	chr18	37668952	37841869	0.00110618957729891	-0.00206520298845262	K27ac only (Active)	Hypermethylated	0.0183212851246208	-0.0172150955473219	0.631599415702992	0.632705605280291	FALSE	TRUE
Naca	chr10	128035574	128048636	0.00648776908439797	0.0385069048494069	K27ac only (Active)	Hypermethylated	0.0209213583347094	-0.0144335892503118	0.598638712491615	0.605126481576013	FALSE	TRUE
Coq10b	chr1	55052769	55072701	0.00391368897886502	0.00897692823959905	K27ac only (Active)	Hypermethylated	0.027532707136928	-0.0236190181580629	0.885627729338647	0.889541418317512	FALSE	TRUE
Thra	chr11	98740637	98769005	0.0162296359483169	-0.0195404900765478	K27ac only (Active)	Hypermethylated	0.0263399964455986	-0.0101103604972816	0.565653246369283	0.5818828823176	FALSE	TRUE
Zfp707	chr15	75969122	75975867	0.00984185881519895	-0.0154944331866041	Neither	Hypermethylated	0.0321969402749152	-0.022355081459716	0.86406860187689	0.873910460692089	FALSE	FALSE
Sfrp4	chr13	19623103	19632993	0.0134872388728	0.00117963099268395	Neither	Hypermethylated	0.0346036529467747	-0.0211164140739749	0.846250987638326	0.859738226511126	FALSE	FALSE
Abce1	chr8	79683461	79711739	0.006503099370337	-0.0141216215467115	K27ac only (Active)	Hypermethylated	0.0301564744721416	-0.0236533751018046	0.889539308252759	0.896042407623096	FALSE	TRUE
Cep104	chr4	153975193	154008731	0.00509891578928301	-0.010751027921685	Neither	Hypermethylated	0.0284966138891408	-0.0233976980998573	0.867568980526556	0.872667896315839	FALSE	FALSE
Cdh18	chr15	22549021	23474417	0.009693367811348	0.815916083534013	K27ac only (Active)	Hypermethylated	0.0324361745465505	-0.0227428067352032	0.888461277237767	0.898154645049115	FALSE	TRUE
Ifngr2	chr16	91547071	91565622	0.00159386381622695	-0.0442957155733429	K27ac only (Active)	Hypermethylated	0.0237460916452119	-0.022152227828985	0.818531879200325	0.820125743016552	FALSE	TRUE
Hadhb	chr5	30155247	30184592	0.00807179444896999	-0.0135769201453175	K27ac only (Active)	Hypermethylated	0.0283961417455032	-0.0203243472965336	0.802226827945982	0.810298622394952	FALSE	TRUE
Hagh	chr17	24840142	24864449	0.00316839487659404	-0.0109943651919921	K27ac only (Active)	Hypermethylated	0.0217585015833734	-0.0185901067067796	0.697356881234561	0.700525276111155	FALSE	TRUE
Hgs	chr11	120467634	120483978	0.00336407842805697	-0.0304657348503818	Neither	Hypermethylated	0.0264716327452243	-0.0231075543171678	0.854655041701568	0.858019120129625	FALSE	FALSE
Atg16l2	chr7	101263033	101302250	0.0186479839081131	-0.0170331597238158	K27ac only (Active)	Hypermethylated	0.0376945390987684	-0.0190465551906549	0.822048900892464	0.840696884800577	FALSE	TRUE
Camsap2	chr1	136268122	136346103	0.00229431387908108	0.023716754304872	K27ac only (Active)	Hypermethylated	0.0238467553416836	-0.021552441462602	0.811763107128917	0.814057421007998	FALSE	TRUE
Golga7b	chr19	42247573	42270347	0.011754542572653	0.0305762068002408	K27ac only (Active)	Hypermethylated	0.0300378555079625	-0.0182833129353095	0.77257958825016	0.784334130822813	FALSE	TRUE
Snx1	chr9	66088132	66126586	0.000802267619381958	-0.0203162215206635	Neither	Hypermethylated	0.0223626664167055	-0.0215603987973233	0.791787281020015	0.792589548639397	FALSE	FALSE
Psmc1	chr12	100110153	100123404	0.00261553035997597	-0.0309078071762571	Neither	Hypermethylated	0.0246679734227896	-0.0220524430628132	0.818786304205903	0.821401834565879	FALSE	FALSE
Zfp2	chr11	50898711	50916164	0.010193881159803	-0.0328678166347406	Neither	Hypermethylated	0.0340606616816452	-0.0238667805218424	0.909827681020133	0.920021562179936	FALSE	FALSE
Rock1	chr18	10064400	10182044	0.000337707676436039	-0.0262338619713181	K27ac only (Active)	Hypermethylated	0.0253748475619708	-0.0250371398855342	0.91816404323028	0.918501750906716	FALSE	TRUE
Cul2	chr18	3382987	3436376	0.00343857704250305	-0.0569220545840889	K27ac only (Active)	Hypermethylated	0.0284257733925535	-0.0249871963500503	0.930529095037151	0.933967672079654	FALSE	TRUE
Man1a2	chr3	100562207	100685502	0.00107411474464703	-0.0163316506542437	K27ac only (Active)	Hypermethylated	0.0248475564489125	-0.0237734417042657	0.877230929980923	0.87830504472557	FALSE	TRUE
Rbck1	chr2	152316333	152332652	0.011587986570851	-0.0341656033063155	K27ac only (Active)	Hypermethylated	0.0324194277958558	-0.0208314412250046	0.82889451886259	0.840482505433441	FALSE	TRUE
Tmem87b	chr2	128818117	128854260	0.006346177745432	-0.0113964956603557	Neither	Hypermethylated	0.028892187223082	-0.0225460094776497	0.849970021808325	0.856316199553757	FALSE	FALSE
Slc35a1	chr4	34663256	34687437	0.00134664155069397	-0.0210413105475752	K27ac only (Active)	Hypermethylated	0.0243496932483172	-0.0230030516976233	0.850916174036565	0.852262815587259	FALSE	TRUE
Calb2	chr8	110137501	110168209	0.035307893859631	0.309908096978927	K27ac only (Active)	Hypermethylated	0.046603769173551	-0.0112958753139202	0.760987002880677	0.796294896740308	FALSE	TRUE
Nrros	chr16	32142784	32165593	0.063774663915152	0.277999444814535	K27ac only (Active)	Hypermethylated	0.0722449213264472	-0.00847025741129498	0.794298008237962	0.858072672153114	FALSE	TRUE
Foxp3	chrX	7573643	7595244	0.00119822202983499	0.0150375280971391	Neither	Hypermethylated	0.0236774209791646	-0.0224791989493295	0.828905615472829	0.830103837502664	FALSE	FALSE
Dab2ip	chr2	35558265	35730993	0.036122896671584	0.0934606398981547	K27ac only (Active)	Hypermethylated	0.0386447012673928	-0.00252180459580892	0.630696958986792	0.666819855658376	FALSE	TRUE
Pkia	chr3	7366668	7445365	0.000856379087870951	0.268301386123707	K27ac only (Active)	Hypermethylated	0.0228288396386003	-0.021972460550729	0.818876563411983	0.819732942499854	FALSE	TRUE
Zfp809	chr9	22225713	22243353	0.00517565838513001	-0.0111833288062747	Neither	Hypermethylated	0.0290021957621465	-0.023826537377016	0.896869169120754	0.902044827505884	FALSE	FALSE
Aarsd1	chr11	101406838	101417614	0.015589354232633	-0.0192532391851705	Neither	Hypermethylated	0.0347960354365349	-0.019206681203902	0.765143526564339	0.780732880796972	FALSE	FALSE
Endov	chr11	119491346	119511436	0.023703412590324	-0.0627038973053961	Neither	Hypermethylated	0.0401742226158222	-0.0164708100254986	0.785557103827777	0.809260516418101	FALSE	FALSE
Amph	chr13	18948204	19150920	0.00158428015281997	-0.0563329635502996	K27ac only (Active)	Hypermethylated	0.0233325071149723	-0.0217482269621521	0.816980736941332	0.818565017094152	FALSE	TRUE
Tbce	chr13	13997948	14039637	0.00388696881540096	-0.0480272281766332	K27ac only (Active)	Hypermethylated	0.0265366456668128	-0.0226496768514115	0.859308273108461	0.863195241923862	FALSE	TRUE
Vps4b	chr1	106764070	106796727	0.00109517096614398	0.0396180751588612	Neither	Hypermethylated	0.0241458494394797	-0.0230506784733362	0.853784173497518	0.854879344463662	FALSE	FALSE
