gene	chr	start	end	chromatin_state	ratio_ctrl_bap1	ratio_mut_bap1	delta_ratio_bap1	relative_delta_bap1	ratio_wt_tet	ratio_ko_tet	delta_ratio_tet	relative_delta_tet
Phc2	chr4	128654701	128752880	Active_Promoter	0.362456457400131	0.312797258268729	-0.0496591991314024	-0.137007351138406	0.436553	0	-0.436553	-1
Pi4k2a	chr19	42090469	42122086	Unmarked	0.183305013353961	0.133648198982436	-0.0496568143715253	-0.270897197315811	0.420621	0	-0.420621	-1
Dedd	chr1	171329144	171342330	Active_Promoter	0.252177929268867	0.202530039223609	-0.0496478900452578	-0.196876428437654	0.419261	0	-0.419261	-1
Trim3	chr7	105604462	105633570	Active_Promoter	0.399738603921465	0.35013287521813	-0.0496057287033351	-0.12409541689669	0.433949	0	-0.433949	-1
Selenok	chr14	29968307	29975661	Unmarked	0.25849413779188	0.208889856136909	-0.0496042816549715	-0.191897124161899	0.382354	0	-0.382354	-1
Tada1	chr1	166379096	166393620	Active_Promoter	0.199143839108958	0.149552421775848	-0.0495914173331105	-0.249023105886682	0.399533	0	-0.399533	-1
Rilpl2	chr5	124463264	124478365	Unmarked	0.22544812533329	0.17587282951835	-0.0495752958149393	-0.219896686839378	0.374031	0	-0.374031	-1
Lsm5	chr6	56701062	56704709	Active_Promoter	0.200520384065799	0.150994274659922	-0.0495261094058768	-0.246987904180481	0	0	0	0
Kcnmb4	chr10	116417860	116473877	Active_Promoter	0.279490635833882	0.229968215443619	-0.0495224203902637	-0.177188120247785	0.374506	0	-0.374506	-1
Golph3	chr15	12321449	12351590	Active_Promoter	0.384390489349233	0.334875461417328	-0.0495150279319052	-0.128814393966233	0	0	0	0
Dbi	chr1	120113279	120121077	Active_Promoter	0.282123848715432	0.232613799166534	-0.0495100495488988	-0.175490479710695	0.331249	0	-0.331249	-1
Zfp941	chr7	140807448	140822177	Unmarked	0.148842494631069	0.0993439069196333	-0.049498587711436	-0.332556826826415	0.404572	0	-0.404572	-1
Rap1gap	chr4	137664725	137729860	Active_Promoter	0.404015349264745	0.354543121618971	-0.0494722276457735	-0.122451356701686	0.471012	0	-0.471012	-1
Mybpc3	chr2	91118143	91136515	Unmarked	0.324706016553505	0.27523850613531	-0.0494675104181945	-0.152345530714991	0.272882	0	-0.272882	-1
Hpdl	chr4	116819903	116821706	Unmarked	0.306736022604272	0.257272161177267	-0.0494638614270045	-0.161258729923675	0.513424	0	-0.513424	-1
Vwa1	chr4	155768148	155774697	Unmarked	0.240032890198288	0.190570374709797	-0.0494625154884913	-0.206065574795316	0.299998	0	-0.299998	-1
Cox18	chr5	90214723	90224000	Active_Promoter	0.172566483024372	0.12311802864504	-0.0494484543793315	-0.286547268697293	0.350579	0	-0.350579	-1
Lrrtm2	chr18	35209002	35215023	Active_Promoter	0.562487848024302	0.51304059866093	-0.0494472493633715	-0.0879081202145991	0	0	0	0
Nudc	chr4	133532541	133545995	Unmarked	0.186967607617299	0.137523396037284	-0.0494442115800153	-0.264453357510045	0.268194	0	-0.268194	-1
Tpk1	chr6	43345000	43666277	Unmarked	0.181840298569341	0.132402366454669	-0.0494379321146718	-0.271875555108703	0	0	0	0
Mapk1ip1l	chr14	47298265	47323203	Active_Promoter	0.334742570691875	0.285304831457575	-0.0494377392342997	-0.147688831845073	0.461223	0	-0.461223	-1
Lrrc4	chr6	28661830	28831746	Active_Promoter	0.310635690754148	0.261202632081145	-0.0494330586730037	-0.159135154601817	0.403239	0	-0.403239	-1
Rab9b	chrX	136858146	136868754	Active_Promoter	0.145579619119418	0.0961525342878698	-0.0494270848315486	-0.339519261903027	0	0	0	0
Ankrd39	chr1	36537506	36547444	Unmarked	0.456625966572997	0.407243401264292	-0.0493825653087056	-0.108146642818683	0.389628	0	-0.389628	-1
Krba1	chr6	48395585	48419780	Active_Promoter	0.292477894619729	0.243095766276634	-0.0493821283430944	-0.16884054915432	0.37703	0	-0.37703	-1
Mars2	chr1	55237176	55248469	Active_Promoter	0.227232891139378	0.17788118337676	-0.049351707762618	-0.217185582224305	0	0	0	0
Umps	chr16	33954781	33967037	Active_Promoter	0.15020533217187	0.100856122974172	-0.0493492091976983	-0.328544988943743	0.351149	0	-0.351149	-1
Adarb1	chr10	77290725	77418269	Active_Promoter	0.3714614105359	0.322133929839552	-0.0493274806963486	-0.132793015094582	0.439497	0	-0.439497	-1
Ankrd13b	chr11	77470484	77489677	Unmarked	0.313174678414214	0.263865975928103	-0.0493087024861104	-0.157447922468665	0.398501	0	-0.398501	-1
Ch25h	chr19	34473777	34475163	Repressed_Promoter	0.307998028279679	0.258703816555389	-0.0492942117242895	-0.160047166534221	0	0	0	0
Rex1bd	chr8	70504291	70506751	Unmarked	0.421009210428534	0.371733037363169	-0.0492761730653655	-0.117042981114852	0	0	0	0
Mpc2	chr1	165460636	165481213	Active_Promoter	0.290246232903507	0.241007623708287	-0.0492386091952201	-0.169644266189631	0	0	0	0
Ndufb9	chr15	58933755	58939487	Active_Promoter	0.38425600518625	0.335017458643947	-0.0492385465423034	-0.128139953254439	0.508637	0	-0.508637	-1
Iah1	chr12	21316388	21323818	Unmarked	0.311402081689366	0.262166717865553	-0.0492353638238134	-0.158108653470491	0.448839	0	-0.448839	-1
Mctp1	chr13	76384534	77031809	Active_Promoter	0.21365660889465	0.164421766887034	-0.0492348420076153	-0.230439125016217	0	0	0	0
Mrps26	chr2	130563741	130568694	Active_Promoter	0.334196336408421	0.28497895700131	-0.0492173794071106	-0.147270852625273	0.374653	0	-0.374653	-1
Cep95	chr11	106789251	106819929	Unmarked	0.310616788392183	0.261439936366946	-0.0491768520252368	-0.158320006718846	0.374436	0	-0.374436	-1
Epha1	chr6	42358486	42373267	Unmarked	0.254686346470215	0.20552901139262	-0.0491573350775958	-0.193011269582701	0.346258	0	-0.346258	-1
Lyst	chr13	13590396	13778802	Active_Promoter	0.144387368761909	0.0952354090825195	-0.0491519596793892	-0.34041731005182	0.294969	0	-0.294969	-1
Rab7	chr6	87999105	88045269	Unmarked	0.331664536673845	0.282522565345919	-0.049141971327926	-0.148167699268528	0.465647	0	-0.465647	-1
Mrps2	chr2	28468065	28471177	Unmarked	0.192907182642877	0.143789746068696	-0.0491174365741805	-0.254616940132862	0.268127	0	-0.268127	-1
Klhl22	chr16	17759617	17793381	Unmarked	0.276925588832352	0.227827572822465	-0.0490980160098868	-0.177296782926081	0	0	0	0
Urod	chr4	116989964	116994412	Active_Promoter	0.239302174891313	0.190215553991303	-0.0490866209000103	-0.205124006592521	0.461332	0	-0.461332	-1
Syt13	chr2	92915097	92956057	Active_Promoter	0.381977503662378	0.332894794785	-0.0490827088773777	-0.128496333964109	0.409603	0	-0.409603	-1
Klhl42	chr6	147091378	147112777	Active_Promoter	0.327763173548513	0.278688124123672	-0.0490750494248413	-0.14972716090564	0.400149	0	-0.400149	-1
Kif3b	chr2	153291412	153333389	Unmarked	0.23674575918499	0.187679469644102	-0.0490662895408883	-0.207253087488459	0.379715	0	-0.379715	-1
Alad	chr4	62509168	62519917	Active_Promoter	0.265530261998181	0.216465950477161	-0.0490643115210205	-0.184778605465906	0.231822	0	-0.231822	-1
Zfand5	chr19	21272277	21286839	Active_Promoter	0.593387194082078	0.544326036936915	-0.0490611571451628	-0.0826798381132179	0	0	0	0
Samd12	chr15	53453809	53902536	Active_Promoter	0.216645812768258	0.167589006816433	-0.049056805951825	-0.226437821829957	0	0	0	0
Mmaa	chr8	79263597	79294936	Active_Promoter	0.231524894594327	0.18246837990855	-0.0490565146857775	-0.211884405656391	0.389327	0	-0.389327	-1
Mtmr7	chr8	40551094	40634796	Active_Promoter	0.255321640104311	0.20628840611736	-0.0490332339869511	-0.192044959318445	0.443552	0	-0.443552	-1
Slc9a5	chr8	105348842	105369880	Active_Promoter	0.223535321755569	0.174503270959879	-0.0490320507956902	-0.219348112014734	0.361723	0	-0.361723	-1
Ncl	chr1	86344718	86359399	Active_Promoter	0.237069547701295	0.188037653140705	-0.0490318945605901	-0.206824938234453	0	0	0	0
Pcnp	chr16	56007244	56029738	Active_Promoter	0.271434075463937	0.222460653968019	-0.0489734214959181	-0.180424736327642	0.432987	0	-0.432987	-1
Gpr87	chr3	59178922	59195103	Unmarked	0.193529305509924	0.144559335730863	-0.0489699697790607	-0.253036456933648	0.376228	0	-0.376228	-1
Zfp219	chr14	52006076	52020732	Active_Promoter	0.450387897123543	0.401422947507513	-0.0489649496160295	-0.10871728554153	0.527726	0	-0.527726	-1
Ccdc186	chr19	56787480	56822189	Active_Promoter	0.258249695747978	0.209287117942786	-0.0489625778051916	-0.189593941876212	0.362257	0	-0.362257	-1
Fmnl1	chr11	103171106	103198900	Active_Promoter	0.311435065803802	0.262478772111795	-0.048956293692006	-0.157195830102342	0	0	0	0
Egfl8	chr17	34613348	34615970	Unmarked	0.242804936360452	0.193855631376378	-0.0489493049840743	-0.201599299082649	0.462323	0.482576	0.020253	0.0438070353410927
Fem1b	chr9	62791820	62811933	Active_Promoter	0.372471395946373	0.323538206073343	-0.0489331898730302	-0.131374356274261	0	0	0	0
Ptpn23	chr9	110385081	110408212	Unmarked	0.239879977969996	0.19096637383356	-0.0489136041364353	-0.203908656947406	0.376669	0	-0.376669	-1
Kdm2a	chr19	4314418	4398284	Active_Promoter	0.35898932619802	0.310079263828511	-0.0489100623695091	-0.13624377885411	0	0	0	0
Ndufs6	chr13	73319837	73328541	Unmarked	0.223931221319806	0.175023421961904	-0.0489077993579018	-0.218405450877501	0.300147	0	-0.300147	-1
Selenoi	chr5	30232580	30272426	Active_Promoter	0.271331053380654	0.222429886697946	-0.0489011666827074	-0.180226944440831	0.392195	0	-0.392195	-1
Chl1	chr6	103510585	103750210	Active_Promoter	0.274984773749608	0.22609836428598	-0.0488864094636278	-0.177778604964296	0	0	0	0
Ptges3	chr10	128058953	128077271	Active_Promoter	0.287395227229742	0.238548549554509	-0.0488466776752327	-0.169963426832363	0.435008	0	-0.435008	-1
Tax1bp1	chr6	52713728	52766779	Active_Promoter	0.21253797833219	0.163694664802156	-0.0488433135300342	-0.229809815230733	0	0	0	0
D5Ertd579e	chr5	36600484	36696023	Active_Promoter	0.402113549048493	0.35327293540852	-0.0488406136399732	-0.121459756219463	0	0	0	0
Josd1	chr15	79674250	79687918	Active_Promoter	0.414450925452126	0.365614254811914	-0.0488366706402116	-0.117834628036927	0.482303	0	-0.482303	-1
Ptprj	chr2	90429753	90580646	Active_Promoter	0.407061601268714	0.358244226029243	-0.0488173752394707	-0.11992625953251	0.497524	0	-0.497524	-1
Apln	chrX	48025145	48034852	Active_Promoter	0.190285325707938	0.141485563031617	-0.0487997626763212	-0.25645573296189	0.188016	0	-0.188016	-1
Kctd6	chr14	8214139	8223562	Active_Promoter	0.307699073998698	0.258899458176623	-0.0487996158220755	-0.158595263833267	0.451048	0	-0.451048	-1
Anxa9	chr3	95296095	95307175	Unmarked	0.181967510965696	0.133177488798727	-0.048790022166969	-0.268124908166529	0.219071	0	-0.219071	-1
Gtpbp1	chr15	79690844	79721478	Unmarked	0.267120935568883	0.218347649321755	-0.0487732862471272	-0.182588781906051	0.333791	0	-0.333791	-1
Pigbos1	chr9	73039717	73042778	Unmarked	0.199308329855076	0.15053953148514	-0.0487687983699359	-0.244690216437002	0.380206	0	-0.380206	-1
Pstk	chr7	131371140	131394481	Unmarked	0.234040887609851	0.185279431956585	-0.0487614556532664	-0.208345884136931	0	0	0	0
Tmpo	chr10	91147570	91181314	Active_Promoter	0.22430962662799	0.175558110449685	-0.0487515161783046	-0.217340276078108	0.321265	0	-0.321265	-1
Hnrnpf	chr6	117900323	117925621	Active_Promoter	0.286371828977592	0.23763146628829	-0.0487403626893015	-0.170199571875889	0	0	0	0
Thap7	chr16	17527981	17531135	Unmarked	0.367386496529647	0.318655279515488	-0.0487312170141588	-0.132642918219577	0.45004	0	-0.45004	-1
Prdx3	chr19	60864050	60874555	Unmarked	0.191968469156317	0.143249979872677	-0.048718489283641	-0.253783808860664	0.328337	0	-0.328337	-1
Elmo3	chr8	105305600	105310759	Unmarked	0.423096414038079	0.37439171748949	-0.0487046965485895	-0.115114888551634	0.388757	0.289658	-0.099099	-0.254912451737203
Pabpn1	chr14	54892499	54898168	Poised_Enhancer	0.287851818748982	0.239149845447178	-0.0487019733018038	-0.169191125883675	0.448896	0	-0.448896	-1
Rcbtb1	chr14	59201208	59237264	Active_Promoter	0.218380435754325	0.169690933545347	-0.0486895022089777	-0.222957253660546	0.310984	0	-0.310984	-1
Mrpl44	chr1	79776017	79781444	Active_Promoter	0.188245920750235	0.139579797203113	-0.0486661235471214	-0.258524186623368	0.476641	0	-0.476641	-1
Stard10	chr7	101317085	101346625	Active_Promoter	0.391021855120085	0.342357076526826	-0.0486647785932586	-0.124455392853459	0.48578	0	-0.48578	-1
Sos2	chr12	69583761	69681851	Active_Promoter	0.198190662158243	0.1495697373055	-0.048620924852744	-0.245323994194657	0.329383	0	-0.329383	-1
Nudcd3	chr11	6105690	6200414	Active_Promoter	0.342888539440842	0.294285501143275	-0.0486030382975675	-0.141745881553305	0.403048	0	-0.403048	-1
Mkrn2	chr6	115601901	115622623	Unmarked	0.258778932802537	0.210185816897814	-0.0485931159047222	-0.187778484818938	0.388744	0	-0.388744	-1
Pard6g	chr18	80046889	80119638	Active_Promoter	0.408643643993942	0.360057600480765	-0.0485860435131768	-0.118895874748751	0.42176	0	-0.42176	-1
Ppp4r1	chr17	65782572	65841925	Unmarked	0.292669587407407	0.244087951711449	-0.0485816356959579	-0.165994820733903	0.460077	0	-0.460077	-1
Armcx3	chrX	134756594	134761454	Unmarked	0.248752807258263	0.200178484023136	-0.0485743232351267	-0.195271457518448	0.306701	0	-0.306701	-1
Rsbn1	chr3	103914119	103966635	Active_Promoter	0.369472519855984	0.320917723487941	-0.0485547963680438	-0.13141652967038	0	0	0	0
Rad21	chr15	51962239	51991746	Active_Promoter	0.234148263383181	0.185607386245304	-0.0485408771378766	-0.207308294481945	0.355731	0	-0.355731	-1
Ucn2	chr9	108986009	108987163	Unmarked	0.297335344807796	0.248797995455358	-0.0485373493524383	-0.163241102008286	0.193529	0	-0.193529	-1
Zfp397	chr18	23954691	23964672	Active_Promoter	0.178429081690501	0.129892304948338	-0.0485367767421624	-0.272022790692569	0	0	0	0
Ssh3	chr19	4261667	4269179	Unmarked	0.294293851130057	0.245779894806567	-0.04851395632349	-0.164848691663797	0.375738	0	-0.375738	-1
Armcx1	chrX	134717962	134721916	Active_Promoter	0.183219735776601	0.134730729665278	-0.0484890061113228	-0.264649470788699	0.222154	0	-0.222154	-1
Kcnj9	chr1	172320500	172329317	Active_Promoter	0.490738609847105	0.442250976363204	-0.0484876334839009	-0.0988054180187855	0.488005	0	-0.488005	-1
Ache	chr5	137287518	137294465	Active_Promoter	0.295326075670438	0.246842686830604	-0.0484833888398339	-0.164169007866199	0.406819	0	-0.406819	-1
Rrp1	chr10	78400383	78413042	Active_Promoter	0.247359202425924	0.198890581144416	-0.0484686212815086	-0.195944281862824	0.361468	0	-0.361468	-1
Gm10033	chr8	69366509	69395538	Active_Promoter	0.139589920023416	0.0911224130339117	-0.0484675069895044	-0.34721351642994	0	0	0	0
Slc16a10	chr10	40033531	40142257	Unmarked	0.244874315235972	0.196417638642515	-0.048456676593457	-0.197883867676207	0.325869	0	-0.325869	-1
Snx2	chr18	53176315	53220864	Active_Promoter	0.196396442117883	0.147941903689151	-0.048454538428732	-0.246718005205248	0.357702	0	-0.357702	-1
Ogfrl1	chr1	23366423	23397771	Active_Promoter	0.23939241321783	0.190939380786762	-0.0484530324310672	-0.2024000334003	0.405075	0	-0.405075	-1
Ppp4r3b	chr11	29172889	29220796	Active_Promoter	0.255156059254371	0.206709437936356	-0.0484466213180153	-0.189870550045287	0	0	0	0
Mocs3	chr2	168230621	168232593	Active_Promoter	0.263132538271244	0.214692647107565	-0.048439891163679	-0.184089324269528	0.399588	0	-0.399588	-1
Zfp1	chr8	111643400	111671010	Unmarked	0.247090027173031	0.198652622080287	-0.0484374050927441	-0.196031404613609	0.38854	0	-0.38854	-1
Clmp	chr9	40685961	40785318	Active_Promoter	0.272844809150851	0.224426531563102	-0.048418277587749	-0.177457206308731	0.363191	0	-0.363191	-1
Prpf39	chr12	65036332	65063385	Active_Promoter	0.263653481777937	0.21524235330869	-0.0484111284692466	-0.183616495950624	0	0	0	0
Fosl1	chr19	5447546	5455945	Active_Promoter	0.38345267971359	0.335052062631024	-0.0484006170825668	-0.126223181224652	0.454619	0	-0.454619	-1
Syne1	chr10	5020916	5551481	Active_Promoter	0.363834472227932	0.315434791978693	-0.048399680249239	-0.133026647950274	0.390449	0	-0.390449	-1
Zfp398	chr6	47835660	47873536	Active_Promoter	0.199165027736647	0.150769658119986	-0.0483953696166613	-0.242991303074824	0	0	0	0
Septin7	chr9	25252438	25308570	Active_Promoter	0.283537638786576	0.235143476680366	-0.0483941621062098	-0.170679851582728	0	0	0	0
Sapcd1	chr17	35025958	35028015	Unmarked	0.307832638185292	0.25945825665322	-0.0483743815320716	-0.157145070182434	0.312383	0	-0.312383	-1
Plekha5	chr6	140424053	140597109	Active_Promoter	0.307842636799817	0.259499178076524	-0.0483434587232934	-0.157039516117223	0.452354	0	-0.452354	-1
H2az2	chr11	6427228	6444442	Unmarked	0.202569893280951	0.154237812066515	-0.048332081214436	-0.238594592866782	0.22875	0	-0.22875	-1
Dcaf4	chr12	83520465	83541919	Unmarked	0.2103623783832	0.162034506620657	-0.0483278717625433	-0.22973628713452	0.365425	0	-0.365425	-1
Cemip2	chr19	21778341	21858359	Active_Promoter	0.221934174676598	0.173614680072196	-0.0483194946044027	-0.217719937340942	0.310867	0	-0.310867	-1
Mob1b	chr5	88720854	88764219	Active_Promoter	0.240779382599822	0.192467948696629	-0.0483114339031935	-0.200646057737791	0	0	0	0
Vamp3	chr4	151047299	151057962	Unmarked	0.293400733078543	0.245089817726861	-0.0483109153516814	-0.164658468452935	0.397198	0	-0.397198	-1
Sowaha	chr11	53476572	53480273	Active_Promoter	0.379548698018191	0.331252817589833	-0.0482958804283583	-0.127245543669454	0.418209	0	-0.418209	-1
Pcdhgc5	chr18	37819512	37841872	Active_Promoter	0.473345391170334	0.425051040071668	-0.0482943510986668	-0.102027720137425	0	0	0	0
Cog2	chr8	124520766	124552007	Unmarked	0.225501018804722	0.177208077444053	-0.0482929413606682	-0.214158417627765	0.344439	0	-0.344439	-1
Zc3h6	chr2	128967401	129018562	Unmarked	0.227601443348866	0.179340046939531	-0.0482613964093346	-0.212043454994087	0	0	0	0
Abca2	chr2	25428702	25448539	Active_Promoter	0.278484451388139	0.230248651928404	-0.0482357994597348	-0.173208231983142	0.288613	0.259182	-0.029431	-0.101973923558537
Rbm8a	chr3	96629932	96633790	Unmarked	0.197026366497595	0.14880144968566	-0.0482249168119348	-0.244763772835061	0.2434	0	-0.2434	-1
Tspyl4	chr10	34297441	34301319	Active_Promoter	0.724819495477784	0.676600582461423	-0.0482189130163617	-0.0665254084874979	0	0	0	0
Abl2	chr1	156558785	156649567	Active_Promoter	0.301180612702137	0.252973972367633	-0.0482066403345044	-0.160058909177464	0.450941	0	-0.450941	-1
Mdh1	chr11	21556691	21572366	Active_Promoter	0.37484243131459	0.32665885136334	-0.0481835799512496	-0.128543558375362	0	0	0	0
Timp4	chr6	115241891	115252204	Unmarked	0.349898563680784	0.301715204267063	-0.0481833594137213	-0.137706651055817	0.377118	0	-0.377118	-1
Rnf123	chr9	108051533	108083345	Unmarked	0.29066461169017	0.242489001690879	-0.0481756099992914	-0.165742949302145	0.316476	0	-0.316476	-1
Arf3	chr15	98736633	98763213	Unmarked	0.295693336126476	0.247520500884586	-0.0481728352418897	-0.162914849123569	0.467479	0	-0.467479	-1
Zfp62	chr11	49203291	49218815	Active_Promoter	0.246497261917315	0.198340306202011	-0.0481569557153032	-0.195365073594436	0	0	0	0
Leo1	chr9	75441523	75466431	Unmarked	0.191864535984625	0.143712320601069	-0.048152215383556	-0.250969858168133	0.381196	0	-0.381196	-1
Cd47	chr16	49800532	49915009	Active_Promoter	0.358347027737155	0.310195164055732	-0.0481518636814234	-0.134372158701823	0.449381	0	-0.449381	-1
Lrrc24	chr15	76715275	76722172	Active_Promoter	0.290562144090007	0.242461108061046	-0.0481010360289613	-0.165544744927478	0	0	0	0
Bclaf1	chr10	20312468	20344612	Active_Promoter	0.310086649188729	0.262001312337512	-0.048085336851217	-0.155070645501899	0.448318	0	-0.448318	-1
Zbtb46	chr2	181387761	181459425	Active_Promoter	0.437886536203589	0.38980751006129	-0.0480790261422992	-0.109797909200719	0	0	0	0
Stmn2	chr3	8509359	8561605	Active_Promoter	0.538167542816672	0.490104569152068	-0.0480629736646033	-0.0893085699911413	0	0	0	0
