gene	chr	start	end	chromatin_state	is_polycomb_broad	is_polycomb_strict	h3k27me3_overlap	mc_diff	mc_sig	mc_hyper	mc_hypo	hmc_diff	hmc_sig	hmc_hyper	hmc_hypo	dmr_status
Stx3	chr19	11775117	11819402	Active_Promoter	FALSE	FALSE	FALSE	0.0177204147972377	TRUE	TRUE	FALSE	-0.02988020377682	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmem87a	chr2	120355311	120404112	Active_Promoter	FALSE	FALSE	FALSE	0.0276597018498679	TRUE	TRUE	FALSE	-0.0309184350203477	TRUE	FALSE	TRUE	Both mC+hmC DMR
Polrmt	chr10	79736122	79746580	Other	FALSE	FALSE	FALSE	0.0405488724905061	TRUE	TRUE	FALSE	-0.0263121551047958	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pusl1	chr4	155887878	155891780	Active_Promoter	FALSE	FALSE	FALSE	0.0143714810892207	FALSE	FALSE	FALSE	-0.0286114354344742	TRUE	FALSE	TRUE	hmC DMR only
Dcstamp	chr15	39745929	39760937	Other	FALSE	FALSE	FALSE	0.0773906435763028	TRUE	TRUE	FALSE	-0.00792044539666442	FALSE	FALSE	FALSE	mC DMR only
Hes1	chr16	30064383	30067795	Bivalent_Promoter	TRUE	FALSE	TRUE	-0.0281466634484737	TRUE	FALSE	TRUE	-0.0154362889566403	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ppdpf	chr2	181187246	181188770	Active_Promoter	FALSE	FALSE	FALSE	-0.000115017382537608	FALSE	FALSE	FALSE	-0.00929668603000527	FALSE	FALSE	FALSE	Not DMR
Mkln1	chr6	31398734	31516810	Active_Promoter	FALSE	FALSE	FALSE	0.0296469257248666	TRUE	TRUE	FALSE	-0.0318787272608553	TRUE	FALSE	TRUE	Both mC+hmC DMR
Hspd1	chr1	55077834	55088242	Active_Promoter	FALSE	FALSE	FALSE	0.031413078753651	TRUE	TRUE	FALSE	-0.0245778542854367	TRUE	FALSE	TRUE	Both mC+hmC DMR
Septin3	chr15	82268801	82294573	Active_Promoter	FALSE	FALSE	FALSE	0.0348452093484751	TRUE	TRUE	FALSE	-0.0173829631638107	TRUE	FALSE	TRUE	Both mC+hmC DMR
Hgd	chr16	37580152	37632019	Other	FALSE	FALSE	FALSE	0.0807522108117853	TRUE	TRUE	FALSE	-0.011571969056218	TRUE	FALSE	TRUE	Both mC+hmC DMR
Map2k4	chr11	65688242	65788296	Other	FALSE	FALSE	FALSE	0.0333301150769696	TRUE	TRUE	FALSE	-0.0281428464408328	TRUE	FALSE	TRUE	Both mC+hmC DMR
Iqcc	chr4	129615125	129619098	Other	FALSE	FALSE	FALSE	0.0142819782692628	FALSE	FALSE	FALSE	-0.0236033844888572	TRUE	FALSE	TRUE	hmC DMR only
Got2	chr8	95864133	95888546	Active_Promoter	FALSE	FALSE	FALSE	0.0247971787204417	TRUE	TRUE	FALSE	-0.0308954996966311	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rbm25	chr12	83631235	83683122	Active_Promoter	FALSE	FALSE	FALSE	0.0309372485837069	TRUE	TRUE	FALSE	-0.0294532296388134	TRUE	FALSE	TRUE	Both mC+hmC DMR
Aqp5	chr15	99590781	99594828	Repressed_Promoter	TRUE	TRUE	TRUE	0.0182520721329953	FALSE	FALSE	FALSE	-0.0324777230695413	TRUE	FALSE	TRUE	hmC DMR only
Ciao1	chr2	127240937	127247815	Active_Promoter	FALSE	FALSE	FALSE	0.045243596576207	TRUE	TRUE	FALSE	-0.0189391289422446	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmem59	chr4	107178398	107200995	Active_Promoter	FALSE	FALSE	FALSE	0.0355725449107209	TRUE	TRUE	FALSE	-0.0277584996128092	TRUE	FALSE	TRUE	Both mC+hmC DMR
Armc1	chr3	19131401	19163064	Active_Promoter	FALSE	FALSE	FALSE	0.0314817332986571	TRUE	TRUE	FALSE	-0.0301378241143637	TRUE	FALSE	TRUE	Both mC+hmC DMR
Srrm1	chr4	135320483	135353320	Other	FALSE	FALSE	FALSE	0.0336726808802693	TRUE	TRUE	FALSE	-0.0299478630106674	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmem265	chr7	127561389	127566939	Other	FALSE	FALSE	FALSE	0.0332437109267766	TRUE	TRUE	FALSE	-0.0286098003704125	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gtf2e2	chr8	33731832	33777172	Active_Promoter	FALSE	FALSE	FALSE	0.0249891043574314	TRUE	TRUE	FALSE	-0.0303273139538076	TRUE	FALSE	TRUE	Both mC+hmC DMR
Lrrc41	chr4	116075268	116097042	Active_Promoter	FALSE	FALSE	FALSE	0.0162750023093047	TRUE	TRUE	FALSE	-0.0323951064238954	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dnajc25	chr4	58995061	59025572	Active_Promoter	FALSE	FALSE	FALSE	0.0341869314592944	TRUE	TRUE	FALSE	-0.027048497426853	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cir1	chr2	73283104	73312700	Active_Promoter	FALSE	FALSE	FALSE	0.0307983814475834	TRUE	TRUE	FALSE	-0.0293592986826051	TRUE	FALSE	TRUE	Both mC+hmC DMR
Jam3	chr9	27097383	27155420	Other	FALSE	FALSE	FALSE	0.0266974647406737	TRUE	TRUE	FALSE	-0.0315901555482294	TRUE	FALSE	TRUE	Both mC+hmC DMR
Coq8a	chr1	180165237	180199601	Active_Promoter	FALSE	FALSE	FALSE	0.0378129779499028	TRUE	TRUE	FALSE	-0.0239316532749859	TRUE	FALSE	TRUE	Both mC+hmC DMR
Nfxl1	chr5	72513300	72559683	Active_Promoter	FALSE	FALSE	FALSE	0.0363060753605988	TRUE	TRUE	FALSE	-0.0306342109051945	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmod2	chr9	75565620	75611324	Active_Promoter	FALSE	FALSE	FALSE	0.032364196081699	TRUE	TRUE	FALSE	-0.0281933586929262	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mettl16	chr11	74770829	74828524	Other	FALSE	FALSE	FALSE	0.0290089768095714	TRUE	TRUE	FALSE	-0.0312990952829784	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ptpn11	chr5	121130532	121191396	Other	FALSE	FALSE	FALSE	0.0328648058338072	TRUE	TRUE	FALSE	-0.0246447884372031	TRUE	FALSE	TRUE	Both mC+hmC DMR
Poc5	chr13	96388293	96417736	Active_Promoter	FALSE	FALSE	FALSE	0.0371448498007045	TRUE	TRUE	FALSE	-0.0288847144940114	TRUE	FALSE	TRUE	Both mC+hmC DMR
Prdx6	chr1	161240111	161251218	Active_Promoter	FALSE	FALSE	FALSE	0.0404150844527367	TRUE	TRUE	FALSE	-0.0260680234783981	TRUE	FALSE	TRUE	Both mC+hmC DMR
Hspb1	chr5	135887918	135889562	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0291261334171555	FALSE	FALSE	FALSE	-0.0194064883829676	FALSE	FALSE	FALSE	Not DMR
Fam120a	chr13	48879218	48968016	Active_Promoter	FALSE	FALSE	FALSE	0.0302997693228841	TRUE	TRUE	FALSE	-0.0297199240353241	TRUE	FALSE	TRUE	Both mC+hmC DMR
Spcs1	chr14	30999825	31001671	Active_Promoter	FALSE	FALSE	FALSE	0.0133993040961778	FALSE	FALSE	FALSE	-0.0172553014087817	FALSE	FALSE	FALSE	Not DMR
Peli1	chr11	21091290	21150322	Active_Promoter	FALSE	FALSE	FALSE	0.0352796148651158	TRUE	TRUE	FALSE	-0.0278582661042126	TRUE	FALSE	TRUE	Both mC+hmC DMR
Msh6	chr17	87975061	87990891	Active_Promoter	FALSE	FALSE	FALSE	0.0260403533606699	TRUE	TRUE	FALSE	-0.0275087618797535	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ablim1	chr19	57032732	57314918	Active_Promoter	FALSE	FALSE	FALSE	0.0404946176428516	TRUE	TRUE	FALSE	-0.0102759593939867	TRUE	FALSE	TRUE	Both mC+hmC DMR
Srr	chr11	74906358	74925947	Other	FALSE	FALSE	FALSE	0.0249863982106219	TRUE	TRUE	FALSE	-0.0288724093044979	TRUE	FALSE	TRUE	Both mC+hmC DMR
N4bp2l2	chr5	150608006	150666182	Other	FALSE	FALSE	FALSE	0.039639934094731	TRUE	TRUE	FALSE	-0.0289439977240223	TRUE	FALSE	TRUE	Both mC+hmC DMR
Zc3h4	chr7	16400909	16437695	Active_Promoter	FALSE	FALSE	FALSE	0.0252627258125658	TRUE	TRUE	FALSE	-0.0268279770054615	TRUE	FALSE	TRUE	Both mC+hmC DMR
St8sia5	chr18	77185838	77258770	Active_Promoter	FALSE	FALSE	FALSE	0.0390184546481918	TRUE	TRUE	FALSE	-0.00105114824475017	FALSE	FALSE	FALSE	mC DMR only
Gak	chr5	108569410	108629754	Active_Promoter	FALSE	FALSE	FALSE	0.0338848896403776	TRUE	TRUE	FALSE	-0.0310211842186874	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ptprn	chr1	75247026	75264501	Active_Promoter	FALSE	FALSE	FALSE	0.05067381080723	TRUE	TRUE	FALSE	-0.0161990388687944	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pigc	chr1	161969185	161973434	Active_Promoter	FALSE	FALSE	FALSE	0.0244233392286052	TRUE	TRUE	FALSE	-0.0265519357636948	TRUE	FALSE	TRUE	Both mC+hmC DMR
Atp6v0d1	chr8	105524464	105566046	Active_Promoter	FALSE	FALSE	FALSE	0.0417184253069582	TRUE	TRUE	FALSE	-0.0165599468204115	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ranbp17	chr11	33211794	33513745	Other	FALSE	FALSE	FALSE	0.027748337856521	TRUE	TRUE	FALSE	-0.0323294572156895	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dennd6b	chr15	89182212	89196495	Other	FALSE	FALSE	FALSE	0.0301392434444827	TRUE	TRUE	FALSE	-0.0275497860704048	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tspan18	chr2	93201759	93334504	Active_Promoter	FALSE	FALSE	FALSE	0.0448673507964321	TRUE	TRUE	FALSE	-0.0252879756980259	TRUE	FALSE	TRUE	Both mC+hmC DMR
Med13	chr11	86267032	86357601	Active_Promoter	FALSE	FALSE	FALSE	0.031578810769894	TRUE	TRUE	FALSE	-0.029609313159405	TRUE	FALSE	TRUE	Both mC+hmC DMR
Hipk2	chr6	38694389	38876164	Active_Promoter	FALSE	FALSE	FALSE	0.0252716553931568	TRUE	TRUE	FALSE	-0.0312767114715666	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ndufaf1	chr2	119655445	119662826	Other	FALSE	FALSE	FALSE	0.0380452402389566	TRUE	TRUE	FALSE	-0.0233446436424915	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rprd1a	chr18	24484959	24530203	Active_Promoter	FALSE	FALSE	FALSE	0.0357289845724525	TRUE	TRUE	FALSE	-0.0303034866885484	TRUE	FALSE	TRUE	Both mC+hmC DMR
Phb2	chr6	124712335	124716949	Active_Promoter	FALSE	FALSE	FALSE	0.0369964000444284	TRUE	TRUE	FALSE	-0.0232465560675933	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cabyr	chr18	12740321	12755259	Other	FALSE	FALSE	FALSE	0.0335783190073966	TRUE	TRUE	FALSE	-0.0296488539780761	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rps17	chr7	81342731	81345253	Active_Promoter	FALSE	FALSE	FALSE	-0.00171693865058779	FALSE	FALSE	FALSE	-0.00859590701382271	FALSE	FALSE	FALSE	Not DMR
Smim1	chr4	154020469	154026229	Repressed_Promoter	TRUE	TRUE	TRUE	0.0162882617575224	FALSE	FALSE	FALSE	-0.0285943645290754	TRUE	FALSE	TRUE	hmC DMR only
Tmem216	chr19	10533864	10556237	Other	FALSE	FALSE	FALSE	0.0195072429885395	TRUE	TRUE	FALSE	-0.0303977254284002	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ivns1abp	chr1	151344476	151364421	Active_Promoter	FALSE	FALSE	FALSE	0.0275575733249744	TRUE	TRUE	FALSE	-0.027985667353464	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pigz	chr16	31933850	31946045	Active_Promoter	FALSE	FALSE	FALSE	0.0330304380729023	TRUE	TRUE	FALSE	-0.0212943502991053	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ttpal	chr2	163602313	163619012	Other	FALSE	FALSE	FALSE	0.0311552678182641	TRUE	TRUE	FALSE	-0.029400788288778	TRUE	FALSE	TRUE	Both mC+hmC DMR
Kcnk10	chr12	98429436	98578309	Active_Promoter	FALSE	FALSE	FALSE	0.0300764609418247	TRUE	TRUE	FALSE	-0.0212319237853468	TRUE	FALSE	TRUE	Both mC+hmC DMR
Acox1	chr11	116171887	116199044	Other	FALSE	FALSE	FALSE	0.0291618628912897	TRUE	TRUE	FALSE	-0.0305367560927804	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gm15093	chrX	149272376	149305002	Other	FALSE	FALSE	FALSE	-0.0170138888888889	FALSE	FALSE	FALSE	-0.025	FALSE	FALSE	FALSE	Not DMR
Mterf4	chr1	93299210	93305914	Other	FALSE	FALSE	FALSE	0.0341392572484082	TRUE	TRUE	FALSE	-0.0253293188127076	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cnot3	chr7	3645267	3661108	Active_Promoter	FALSE	FALSE	FALSE	0.029165059899085	TRUE	TRUE	FALSE	-0.0273626951817197	TRUE	FALSE	TRUE	Both mC+hmC DMR
Bag6	chr17	35135177	35147321	Other	FALSE	FALSE	FALSE	0.0289219711134222	TRUE	TRUE	FALSE	-0.0263771764998209	TRUE	FALSE	TRUE	Both mC+hmC DMR
Fez2	chr17	78369211	78418151	Other	FALSE	FALSE	FALSE	0.0454020780452881	TRUE	TRUE	FALSE	-0.0280484795067333	TRUE	FALSE	TRUE	Both mC+hmC DMR
Agps	chr2	75832176	75931349	Active_Promoter	FALSE	FALSE	FALSE	0.0310679046996684	TRUE	TRUE	FALSE	-0.0311029195270514	TRUE	FALSE	TRUE	Both mC+hmC DMR
Morn4	chr19	42074938	42086356	Other	FALSE	FALSE	FALSE	0.0349828134271744	TRUE	TRUE	FALSE	-0.0289189336599431	TRUE	FALSE	TRUE	Both mC+hmC DMR
Brwd1	chr16	95992091	96082525	Other	FALSE	FALSE	FALSE	0.0326380746293251	TRUE	TRUE	FALSE	-0.0314976619946125	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pycard	chr7	127989707	127993866	Other	FALSE	FALSE	FALSE	-0.0172433632252516	FALSE	FALSE	FALSE	-0.0359716650773442	TRUE	FALSE	TRUE	hmC DMR only
Pnkd	chr1	74284929	74353693	Active_Promoter	FALSE	FALSE	FALSE	0.0388227572580074	TRUE	TRUE	FALSE	-0.0239791413054288	TRUE	FALSE	TRUE	Both mC+hmC DMR
Stk10	chr11	32533304	32624586	Active_Promoter	FALSE	FALSE	FALSE	0.0434705059733961	TRUE	TRUE	FALSE	-0.0210691070385442	TRUE	FALSE	TRUE	Both mC+hmC DMR
Bud31	chr5	145140361	145148077	Other	FALSE	FALSE	FALSE	0.0317035777439607	TRUE	TRUE	FALSE	-0.0242235720454406	TRUE	FALSE	TRUE	Both mC+hmC DMR
Klhl7	chr5	24100604	24160791	Active_Promoter	FALSE	FALSE	FALSE	0.024691260774223	TRUE	TRUE	FALSE	-0.03140329303998	TRUE	FALSE	TRUE	Both mC+hmC DMR
Hprt	chrX	52988136	53021658	Other	FALSE	FALSE	FALSE	0.0382445915873527	TRUE	TRUE	FALSE	-0.0247269311612841	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ago1	chr4	126435011	126468582	Other	FALSE	FALSE	FALSE	0.0252101079050017	TRUE	TRUE	FALSE	-0.0300356588689305	TRUE	FALSE	TRUE	Both mC+hmC DMR
E130218I03Rik	chr4	134243661	134245872	Other	FALSE	FALSE	FALSE	-0.0101308199481875	FALSE	FALSE	FALSE	-0.0323483389766275	TRUE	FALSE	TRUE	hmC DMR only
Pcdhgb4	chr18	37720368	37841869	Active_Promoter	FALSE	FALSE	FALSE	0.019289684172997	TRUE	TRUE	FALSE	-0.0207705882243191	TRUE	FALSE	TRUE	Both mC+hmC DMR
Syngr1	chr15	80091333	80119500	Active_Promoter	FALSE	FALSE	FALSE	0.0376958389216378	TRUE	TRUE	FALSE	-0.00966659778507045	FALSE	FALSE	FALSE	mC DMR only
Ube2k	chr5	65537232	65598987	Active_Promoter	FALSE	FALSE	FALSE	0.0313037127489078	TRUE	TRUE	FALSE	-0.0306884801376796	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ruvbl1	chr6	88465408	88497571	Active_Promoter	FALSE	FALSE	FALSE	0.0625097455343828	TRUE	TRUE	FALSE	-0.0174884495649713	TRUE	FALSE	TRUE	Both mC+hmC DMR
Lonrf2	chr1	38793644	38836710	Active_Promoter	FALSE	FALSE	FALSE	0.019608878408512	TRUE	TRUE	FALSE	-0.0328078343809623	TRUE	FALSE	TRUE	Both mC+hmC DMR
Atp2b2	chr6	113743830	114042612	Active_Promoter	FALSE	FALSE	FALSE	0.0309403076791333	TRUE	TRUE	FALSE	-0.0227718626242934	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dnajc14	chr10	128804061	128819445	Active_Promoter	FALSE	FALSE	FALSE	0.0279916583528027	TRUE	TRUE	FALSE	-0.0250529949502869	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mthfr	chr4	148039076	148059550	Other	FALSE	FALSE	FALSE	0.0611019238193927	TRUE	TRUE	FALSE	-0.00940818911807184	FALSE	FALSE	FALSE	mC DMR only
Wdr61	chr9	54714734	54734518	Other	FALSE	FALSE	FALSE	0.0260811622924758	TRUE	TRUE	FALSE	-0.0288442543487451	TRUE	FALSE	TRUE	Both mC+hmC DMR
Slc27a1	chr8	71568881	71587301	Active_Promoter	FALSE	FALSE	FALSE	0.0291766338462973	TRUE	TRUE	FALSE	-0.0245613286067625	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ankrd46	chr15	36477667	36496819	Active_Promoter	FALSE	FALSE	FALSE	0.0281297712746333	TRUE	TRUE	FALSE	-0.0266405332184928	TRUE	FALSE	TRUE	Both mC+hmC DMR
4933434E20Rik	chr3	90051635	90063340	Other	FALSE	FALSE	FALSE	0.0303851427239253	TRUE	TRUE	FALSE	-0.0246485635996781	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rnf169	chr7	99920253	99980447	Active_Promoter	FALSE	FALSE	FALSE	0.043625735897641	TRUE	TRUE	FALSE	-0.0250013385148677	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ero1l	chr14	45283086	45318770	Active_Promoter	FALSE	FALSE	FALSE	0.0318845961603262	TRUE	TRUE	FALSE	-0.0288893576492361	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gdpd3	chr7	126766333	126775648	Other	FALSE	FALSE	FALSE	0.0218022230930646	TRUE	TRUE	FALSE	-0.0325669312893118	TRUE	FALSE	TRUE	Both mC+hmC DMR
Nenf	chr1	191306788	191318193	Other	FALSE	FALSE	FALSE	0.0376676297497259	TRUE	TRUE	FALSE	-0.023897062458392	TRUE	FALSE	TRUE	Both mC+hmC DMR
Zfp593	chr4	134243288	134245591	Other	FALSE	FALSE	FALSE	0.00402749150842008	FALSE	FALSE	FALSE	-0.0296299458637476	FALSE	FALSE	FALSE	Not DMR
Nxt1	chr2	148672600	148676026	Active_Promoter	FALSE	FALSE	FALSE	0.0564991867794412	TRUE	TRUE	FALSE	-0.019906885849129	TRUE	FALSE	TRUE	Both mC+hmC DMR
Atf7ip	chr6	136506166	136610861	Active_Promoter	FALSE	FALSE	FALSE	0.0353283376938324	TRUE	TRUE	FALSE	-0.0241864079301953	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ncbp2	chr16	31948512	31961780	Active_Promoter	FALSE	FALSE	FALSE	0.0299295118403792	TRUE	TRUE	FALSE	-0.0275010106703881	TRUE	FALSE	TRUE	Both mC+hmC DMR
Clstn3	chr6	124430580	124464793	Active_Promoter	FALSE	FALSE	FALSE	0.0216670100708816	TRUE	TRUE	FALSE	-0.0319324264662016	TRUE	FALSE	TRUE	Both mC+hmC DMR
Taf3	chr2	9914551	10048595	Active_Promoter	FALSE	FALSE	FALSE	0.0280854357007124	TRUE	TRUE	FALSE	-0.0313695055175714	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gm20503	chr4	59003209	59041887	Active_Promoter	FALSE	FALSE	FALSE	0.0408223483242243	TRUE	TRUE	FALSE	-0.0254963480460084	TRUE	FALSE	TRUE	Both mC+hmC DMR
Eif4ebp3	chr18	36664059	36665916	Other	FALSE	FALSE	FALSE	0.0379970527755527	FALSE	FALSE	FALSE	-0.0256925986050336	FALSE	FALSE	FALSE	Not DMR
Krtcap3	chr5	31251690	31253201	Other	FALSE	FALSE	FALSE	-0.0275062019480107	FALSE	FALSE	FALSE	-0.0484153993117823	TRUE	FALSE	TRUE	hmC DMR only
Pdxp	chr15	78913918	78919516	Active_Promoter	FALSE	FALSE	FALSE	0.0160657830597868	FALSE	FALSE	FALSE	-0.0203560494694199	TRUE	FALSE	TRUE	hmC DMR only
Gpaa1	chr15	76331230	76334906	Other	FALSE	FALSE	FALSE	0.043018021053294	TRUE	TRUE	FALSE	-0.025324685080084	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pex13	chr11	23646478	23665958	Active_Promoter	FALSE	FALSE	FALSE	0.0261873815447234	TRUE	TRUE	FALSE	-0.0279837899027049	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dipk1b	chr2	26628456	26636496	Active_Promoter	FALSE	FALSE	FALSE	0.0174327005154558	FALSE	FALSE	FALSE	-0.0211881390419582	FALSE	FALSE	FALSE	Not DMR
Wbp4	chr14	79459936	79481519	Other	FALSE	FALSE	FALSE	0.0275442168881058	TRUE	TRUE	FALSE	-0.0296725907033992	TRUE	FALSE	TRUE	Both mC+hmC DMR
Prkaca	chr8	83972992	83996442	Active_Promoter	FALSE	FALSE	FALSE	0.0273443959661162	TRUE	TRUE	FALSE	-0.0270955773045764	TRUE	FALSE	TRUE	Both mC+hmC DMR
Sec13	chr6	113728061	113740742	Other	FALSE	FALSE	FALSE	0.0335194033317499	TRUE	TRUE	FALSE	-0.0283158002007468	TRUE	FALSE	TRUE	Both mC+hmC DMR
Elp5	chr11	69968221	69982516	Repressed_Promoter	TRUE	TRUE	TRUE	0.0202462291108038	TRUE	TRUE	FALSE	-0.0253120386889628	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dedd2	chr7	25199914	25220614	Active_Promoter	FALSE	FALSE	FALSE	0.029350440009599	TRUE	TRUE	FALSE	-0.0273431068278166	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dhx9	chr1	153455757	153487659	Active_Promoter	FALSE	FALSE	FALSE	0.0263092740558479	TRUE	TRUE	FALSE	-0.0281110211723569	TRUE	FALSE	TRUE	Both mC+hmC DMR
Fsd1	chr17	55986508	55996880	Other	FALSE	FALSE	FALSE	0.023323777431993	TRUE	TRUE	FALSE	-0.0298360584907914	TRUE	FALSE	TRUE	Both mC+hmC DMR
Sgta	chr10	81044074	81060180	Other	FALSE	FALSE	FALSE	0.0309024345859957	TRUE	TRUE	FALSE	-0.0269025140536578	TRUE	FALSE	TRUE	Both mC+hmC DMR
Zfp260	chr7	30094776	30107621	Other	FALSE	FALSE	FALSE	0.0310313587588285	TRUE	TRUE	FALSE	-0.0255222624947763	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cacybp	chr1	160202366	160212874	Active_Promoter	FALSE	FALSE	FALSE	0.0341392081565188	TRUE	TRUE	FALSE	-0.0220057264746048	TRUE	FALSE	TRUE	Both mC+hmC DMR
6430550D23Rik	chr2	155973278	156007976	Other	FALSE	FALSE	FALSE	0.0328045992716215	TRUE	TRUE	FALSE	-0.0306868000580936	TRUE	FALSE	TRUE	Both mC+hmC DMR
Yipf5	chr18	40203895	40219428	Other	FALSE	FALSE	FALSE	0.0281348271476176	TRUE	TRUE	FALSE	-0.0305395579722604	TRUE	FALSE	TRUE	Both mC+hmC DMR
Sorl1	chr9	41964719	42124296	Active_Promoter	FALSE	FALSE	FALSE	0.043546927551119	TRUE	TRUE	FALSE	-0.0185295817739838	TRUE	FALSE	TRUE	Both mC+hmC DMR
9930021J03Rik	chr19	29714401	29805988	Active_Promoter	FALSE	FALSE	FALSE	0.0298702704229877	TRUE	TRUE	FALSE	-0.0314678631070087	TRUE	FALSE	TRUE	Both mC+hmC DMR
Alg14	chr3	121291772	121363093	Active_Promoter	FALSE	FALSE	FALSE	0.0243821167988568	TRUE	TRUE	FALSE	-0.0303905405829586	TRUE	FALSE	TRUE	Both mC+hmC DMR
Stambp	chr6	83543210	83572728	Other	FALSE	FALSE	FALSE	0.0371684731388237	TRUE	TRUE	FALSE	-0.0275415890087541	TRUE	FALSE	TRUE	Both mC+hmC DMR
Trp53bp1	chr2	121193280	121271406	Other	FALSE	FALSE	FALSE	0.0292212650138124	TRUE	TRUE	FALSE	-0.030486408991545	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dvl2	chr11	70000594	70012300	Other	FALSE	FALSE	FALSE	0.0253596015120852	TRUE	TRUE	FALSE	-0.0243417566115349	TRUE	FALSE	TRUE	Both mC+hmC DMR
Anp32a	chr9	62341292	62378811	Active_Promoter	FALSE	FALSE	FALSE	0.0128239904232897	TRUE	TRUE	FALSE	-0.017969085377718	TRUE	FALSE	TRUE	Both mC+hmC DMR
Map2k2	chr10	81105914	81133974	Other	FALSE	FALSE	FALSE	0.0509635517135526	TRUE	TRUE	FALSE	-0.0214954974090732	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cnih4	chr1	181144692	181168993	Active_Promoter	FALSE	FALSE	FALSE	0.0432742199363485	TRUE	TRUE	FALSE	-0.0249618222728247	TRUE	FALSE	TRUE	Both mC+hmC DMR
Nudt11	chrX	6047452	6055109	Active_Promoter	FALSE	FALSE	FALSE	0.0148261190486854	FALSE	FALSE	FALSE	-0.0303916186907824	TRUE	FALSE	TRUE	hmC DMR only
Cyp2t4	chr7	27153713	27158667	Other	FALSE	FALSE	FALSE	0.0202952678549946	TRUE	TRUE	FALSE	-0.0300000667842297	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rap1b	chr10	117813870	117846034	Active_Promoter	FALSE	FALSE	FALSE	0.0285268868577909	TRUE	TRUE	FALSE	-0.028850619018197	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ergic2	chr6	148179078	148212373	Active_Promoter	FALSE	FALSE	FALSE	0.0337419882192297	TRUE	TRUE	FALSE	-0.0289327899718102	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gabra6	chr11	42306436	42321071	Active_Promoter	FALSE	FALSE	FALSE	0.032768096939856	TRUE	TRUE	FALSE	0.00818630207998969	FALSE	FALSE	FALSE	mC DMR only
Polr3gl	chr3	96577871	96594180	Other	FALSE	FALSE	FALSE	0.045692016799171	TRUE	TRUE	FALSE	-0.0167122353499853	TRUE	FALSE	TRUE	Both mC+hmC DMR
Entpd7	chr19	43689671	43733696	Other	FALSE	FALSE	FALSE	0.0276528689957799	TRUE	TRUE	FALSE	-0.0295061569805688	TRUE	FALSE	TRUE	Both mC+hmC DMR
Sec61a1	chr6	88503578	88518904	Active_Promoter	FALSE	FALSE	FALSE	0.0244602863357849	TRUE	TRUE	FALSE	-0.0288223005230038	TRUE	FALSE	TRUE	Both mC+hmC DMR
Taf7l2	chr10	116111663	116113916	Other	FALSE	FALSE	FALSE	0.0370136188216461	TRUE	TRUE	FALSE	-0.0336057717449573	TRUE	FALSE	TRUE	Both mC+hmC DMR
