gene	chr	start	end	mod_difference	dmr_qvalue	direction	n_atac_up	n_atac_down	net_atac
Lysmd4	chr7	67222543	67307329	0.0305694045767119	1.30415476739921e-19	Hypermethylated	0	0	0
Odf2	chr2	29889220	29931745	0.0373083092025056	1.32980256081488e-19	Hypermethylated	1	0	1
Cers4	chr8	4493025	4531679	-0.0478254884135806	1.32985252980553e-19	Hypomethylated	0	0	0
Bcl2l15	chr3	103832600	103854617	0.0512895167266098	1.36454374189931e-19	Hypermethylated	0	0	0
Megf10	chr18	57133089	57297466	-0.0159199936203519	1.36615454435309e-19	Hypomethylated	0	0	0
Mapk6	chr9	75369061	75410004	0.0332071565451586	1.42900090202703e-19	Hypermethylated	0	0	0
Ppp4r2	chr6	100833621	100869933	0.043266218666682	1.43600780807038e-19	Hypermethylated	0	0	0
Sirpa	chr2	129592834	129632227	0.039299634266889	1.45127571266217e-19	Hypermethylated	2	1	1
Rhoj	chr12	75308321	75401455	-0.0205454219722816	1.45590446183203e-19	Hypomethylated	2	0	2
Klf3	chr5	64803387	64832900	-0.033449360271896	1.53029273388874e-19	Hypomethylated	1	0	1
Smim20	chr5	53267082	53278539	0.0654816122189436	1.54987112307132e-19	Hypermethylated	1	0	1
Itga3	chr11	95044473	95076800	0.0392718577373362	1.55338520397063e-19	Hypermethylated	0	1	-1
Ndufa7	chr17	33824571	33838316	0.065327009667635	1.61296418387847e-19	Hypermethylated	0	0	0
Fbxo42	chr4	141147912	141204061	0.0291704303299611	1.61920281160045e-19	Hypermethylated	0	0	0
Frrs1l	chr4	56957172	56990390	0.0382253528179064	1.66024772140848e-19	Hypermethylated	0	1	-1
Mapkapk2	chr1	131053699	131097825	0.0368398219328349	1.82445525746569e-19	Hypermethylated	0	0	0
Zc3h6	chr2	128967401	129018562	0.0407953820462166	1.83882924007438e-19	Hypermethylated	0	0	0
Dstyk	chr1	132417554	132466957	0.0355511464787486	1.87192699915304e-19	Hypermethylated	0	0	0
Pcf11	chr7	92643542	92669933	0.0552162460381254	1.89033960120854e-19	Hypermethylated	0	0	0
Mthfr	chr4	148039076	148059550	0.0611019238193927	2.07209831557461e-19	Hypermethylated	0	2	-2
Ubxn7	chr16	32332256	32393746	0.0370898665829636	2.12081163967045e-19	Hypermethylated	0	0	0
Scaf4	chr16	90225679	90284502	0.0290345805207637	2.14179848314586e-19	Hypermethylated	0	0	0
Daglb	chr5	143464583	143505941	0.0302251132971068	2.15448337012508e-19	Hypermethylated	0	0	0
Fam83d	chr2	158768092	158786636	-0.0451444681671934	2.20414485018184e-19	Hypomethylated	1	0	1
Vipr1	chr9	121642715	121672953	-0.0451329514510481	2.29302731427196e-19	Hypomethylated	2	0	2
Psmd12	chr11	107479483	107504361	0.0457879201200114	2.33625741902435e-19	Hypermethylated	0	0	0
Casz1	chr4	148804428	148954888	-0.0188770920879622	2.4171971998439e-19	Hypomethylated	3	0	3
Ndufaf5	chr2	140170648	140203688	0.0378933838996365	2.44036608004441e-19	Hypermethylated	0	0	0
Tasp1	chr2	139833479	140066804	0.0137765206055054	2.52165533411245e-19	Hypermethylated	0	0	0
Fam118b	chr9	35216964	35267804	0.0348028216931953	2.67454530962762e-19	Hypermethylated	0	0	0
Gm42715	chr7	127519583	127567053	0.035300017904132	2.67454530962762e-19	Hypermethylated	0	0	0
Gbf1	chr19	46152508	46286509	0.0224015507138702	2.81411715530569e-19	Hypermethylated	1	0	1
Insyn1	chr9	58488602	58499779	0.0997172166808984	2.9222750130991e-19	Hypermethylated	0	2	-2
Foxn3	chr12	99190077	99563581	0.0115187482663182	2.93995057804084e-19	Hypermethylated	0	0	0
Cdc123	chr2	5794293	5845163	0.0245915219666928	2.98390628440275e-19	Hypermethylated	0	0	0
Qsox2	chr2	26208636	26237524	0.0570049476141503	3.00495513396958e-19	Hypermethylated	0	0	0
Ptpn11	chr5	121130532	121191396	0.0328648058338072	3.0135483732941e-19	Hypermethylated	0	2	-2
Septin8	chr11	53519256	53549564	0.0438179706635871	3.05180348655662e-19	Hypermethylated	0	1	-1
Tdrd3	chr14	87416638	87545503	0.0192444214559743	3.22242637475797e-19	Hypermethylated	1	0	1
Nrf1	chr6	30047987	30153457	0.0210527252975097	3.23282799753668e-19	Hypermethylated	0	0	0
Gprin1	chr13	54736670	54749873	0.0646831838135348	3.39749652978955e-19	Hypermethylated	1	2	-1
Fut10	chr8	31187330	31261737	0.0220495877598353	3.68305251486573e-19	Hypermethylated	0	2	-2
Ppp4r3b	chr11	29172889	29220796	0.0433329435471874	3.68305251486573e-19	Hypermethylated	0	0	0
Triml2	chr8	43180540	43193880	-0.0473037690674414	3.68305251486573e-19	Hypomethylated	0	0	0
Tcf25	chr8	123373752	123403834	0.0358398576564359	3.73956532000796e-19	Hypermethylated	0	1	-1
Wdfy1	chr1	79702261	79776142	0.0265156586307181	3.95417526317615e-19	Hypermethylated	0	0	0
Ppp1r16b	chr2	158665397	158766333	-0.0215604834228609	3.95830593924671e-19	Hypomethylated	1	0	1
Ola1	chr2	73092800	73218923	0.0193434894083252	4.05897313679892e-19	Hypermethylated	0	0	0
Rufy3	chr5	88565039	88651391	0.0257262027226661	4.08561017350769e-19	Hypermethylated	0	0	0
Hs2st1	chr3	144429705	144570180	0.0162171020991272	4.16157557626941e-19	Hypermethylated	1	0	1
Terf1	chr1	15805645	15844051	0.0359512670007973	4.17146147834489e-19	Hypermethylated	0	0	0
Fbxo38	chr18	62504154	62548694	0.026203331331132	4.25863369158108e-19	Hypermethylated	0	0	0
Cdc42ep3	chr17	79333726	79355090	0.0455212861192779	4.31354457126433e-19	Hypermethylated	0	0	0
Tpd52l2	chr2	181497141	181517965	0.055191910582375	4.33836148839052e-19	Hypermethylated	0	0	0
Ccnt2	chr1	127774163	127808060	0.0430109679965954	4.34109396779265e-19	Hypermethylated	0	0	0
Fam174a	chr1	95313622	95335283	0.0521032525535057	4.58436673294827e-19	Hypermethylated	0	0	0
Atad1	chr19	32671637	32739785	0.0270129755749257	4.6308357576415e-19	Hypermethylated	0	0	0
Bola3	chr6	83349146	83360135	0.0626801765263745	4.72142617968204e-19	Hypermethylated	1	1	0
Cyb5b	chr8	107150639	107187470	0.0332576197452921	4.88359670172907e-19	Hypermethylated	0	1	-1
Shroom4	chrX	6399853	6637447	-0.0193109095392477	5.1742047299804e-19	Hypomethylated	1	0	1
Pdcd10	chr3	75516489	75556855	0.0406998317376423	5.31265856605866e-19	Hypermethylated	0	0	0
Nr2c2	chr6	92091389	92174293	0.0337331475983413	5.31472930084334e-19	Hypermethylated	0	0	0
Etf1	chr18	34902784	34932006	0.0379712116821773	5.48838454412889e-19	Hypermethylated	0	0	0
Adam1a	chr5	121518575	121545481	0.0400105747914999	5.61620108931116e-19	Hypermethylated	0	0	0
Gm42878	chr5	121518612	121545481	0.0400105747914999	5.61620108931116e-19	Hypermethylated	0	0	0
Myod1	chr7	46376473	46379098	-0.114089926514488	5.63147992161745e-19	Hypomethylated	2	0	2
Vdac1	chr11	52360859	52389396	0.0439401316435859	5.64490756442283e-19	Hypermethylated	0	0	0
Strip2	chr6	29917011	29959680	0.0358162282733626	6.11845224427069e-19	Hypermethylated	0	1	-1
Slc46a3	chr5	147878436	147894814	0.0436131837885685	6.33706184933603e-19	Hypermethylated	0	0	0
Sash1	chr10	8722218	8886069	-0.0131444729980157	6.4677085516518e-19	Hypomethylated	0	1	-1
Tmtc3	chr10	100443901	100487349	0.0279890738972568	6.50985502177854e-19	Hypermethylated	0	0	0
Abcf1	chr17	35956818	35969760	0.0523881809063577	6.74834304860556e-19	Hypermethylated	0	0	0
Nhlrc3	chr3	53448582	53463331	0.0451180534314988	6.77251518037922e-19	Hypermethylated	0	0	0
Pbx3	chr2	34171456	34373141	0.0174888468246667	6.83294131323883e-19	Hypermethylated	0	0	0
Natd1	chr11	60902245	60914749	0.0708078122252785	7.11311008433722e-19	Hypermethylated	0	1	-1
Map3k7	chr4	31964096	32023466	0.0256158874531945	7.21694174829789e-19	Hypermethylated	1	0	1
Mlec	chr5	115142980	115158178	0.058229166086998	7.6472825334107e-19	Hypermethylated	0	1	-1
Ythdf3	chr3	16183211	16217036	0.0514494722087246	7.87833332935361e-19	Hypermethylated	1	0	1
Tsc1	chr2	28641227	28691166	0.0302407160548697	8.18035269880122e-19	Hypermethylated	0	0	0
Galnt10	chr11	57645441	57787513	-0.0151829917493084	8.52451477495967e-19	Hypomethylated	1	0	1
Egr1	chr18	34859822	34864983	0.0973231926993094	8.69858299159999e-19	Hypermethylated	0	3	-3
Lypla1	chr1	4807787	4848409	0.0309874319097527	8.73026821067178e-19	Hypermethylated	0	0	0
Ccar1	chr10	62743927	62792285	0.0324414106060661	8.89069194139669e-19	Hypermethylated	0	1	-1
Pccb	chr9	100982031	101034897	0.0263758526791933	8.96918802538972e-19	Hypermethylated	0	1	-1
Tspan13	chr12	36014556	36042499	0.0409110325870876	9.06591676415757e-19	Hypermethylated	0	0	0
Cnih1	chr14	46775566	46788410	0.0533297617669717	9.19089147659539e-19	Hypermethylated	0	0	0
Tor1aip1	chr1	156004598	156036479	0.0332087894116214	9.55490241978886e-19	Hypermethylated	0	0	0
Syndig1l	chr12	84677276	84698830	0.0502350153673855	9.6374049366764e-19	Hypermethylated	0	2	-2
Tgif1	chr17	70844204	70853545	-0.0521453042995675	9.95746290051236e-19	Hypomethylated	2	1	1
Slc25a25	chr2	32414486	32451444	0.0382786293817077	1.05511658650487e-18	Hypermethylated	0	0	0
Cpe	chr8	64592541	64693053	0.023455697395078	1.07015088169694e-18	Hypermethylated	0	0	0
Kmt5b	chr19	3767420	3818302	0.0336360129721717	1.0807089528936e-18	Hypermethylated	0	0	0
Nab2	chr10	127660917	127668567	0.0554370769473903	1.10296916268376e-18	Hypermethylated	0	1	-1
Slc4a10	chr2	62046461	62326729	0.0161703733970064	1.12336323332968e-18	Hypermethylated	0	0	0
Ndufv3	chr17	31520114	31531330	0.0545062790529355	1.15100993603029e-18	Hypermethylated	0	0	0
Srcap	chr7	127511982	127561218	0.0357195718494835	1.16215867864088e-18	Hypermethylated	0	0	0
Tesc	chr5	118027742	118061877	0.0465748999713829	1.19134653314912e-18	Hypermethylated	2	0	2
Rnf220	chr4	117271462	117497051	-0.014153610645129	1.21845294866421e-18	Hypomethylated	1	0	1
Pign	chr1	105518421	105663676	0.0193556718266137	1.22459344317068e-18	Hypermethylated	0	0	0
Zfp212	chr6	47920475	47932638	0.071378007656367	1.2415241614012e-18	Hypermethylated	1	0	1
Pdcd6ip	chr9	113651743	113708258	0.029955426916022	1.2432566954896e-18	Hypermethylated	0	0	0
Lysmd3	chr13	81657662	81672870	0.0549427693035385	1.24689839942408e-18	Hypermethylated	0	0	0
Klhl22	chr16	17759617	17793381	0.0488730700444951	1.24802302733257e-18	Hypermethylated	0	0	0
Axin1	chr17	26138687	26195810	0.0352280219944795	1.25456568047941e-18	Hypermethylated	0	0	0
Avpi1	chr19	42123272	42129058	0.0828951210019844	1.26022235000925e-18	Hypermethylated	0	0	0
Lrch1	chr14	74754674	74947875	-0.0147096625524813	1.27524588232909e-18	Hypomethylated	3	0	3
Plxnd1	chr6	115954810	115995004	0.0419240646183843	1.3266729813609e-18	Hypermethylated	0	0	0
Polr2a	chr11	69733996	69758636	0.0411413663649827	1.3378325068965e-18	Hypermethylated	0	0	0
Gm1043	chr5	37085369	37229546	-0.0192660184832286	1.36743238460446e-18	Hypomethylated	3	0	3
Taok1	chr11	77529161	77607814	0.0304408228477507	1.36772962825491e-18	Hypermethylated	0	0	0
Fam189a1	chr7	64756090	65156569	-0.0109276939560782	1.42095228882213e-18	Hypomethylated	0	0	0
Git2	chr5	114727406	114775516	0.0280601924776368	1.4411872033853e-18	Hypermethylated	1	0	1
Dmtf1	chr5	9118800	9161775	0.033143064158299	1.51674523413008e-18	Hypermethylated	1	0	1
Trank1	chr9	111311738	111395774	-0.0257858349474227	1.587131308392e-18	Hypomethylated	3	0	3
Upp2	chr2	58567297	58792970	0.0132920397985904	1.67697239254713e-18	Hypermethylated	0	0	0
Ttc12	chr9	49436962	49486224	-0.0311789757506845	1.68612790307733e-18	Hypomethylated	0	0	0
Ints4	chr7	97480955	97541394	0.0282834823433255	1.68960365827738e-18	Hypermethylated	0	0	0
Rnf123	chr9	108051533	108083345	0.0420092023519554	1.7147453989714e-18	Hypermethylated	0	0	0
Rnf38	chr4	44126209	44233788	0.02268498597837	1.76890613623589e-18	Hypermethylated	0	0	0
Rab14	chr2	35180204	35201119	0.0568611958105061	1.77234407226661e-18	Hypermethylated	0	0	0
Myo9a	chr9	59750895	59928865	0.0183794265631929	1.82598086862695e-18	Hypermethylated	0	0	0
Grm4	chr17	27422386	27521402	0.0263700817402217	1.84013543827956e-18	Hypermethylated	1	0	1
Gpi1	chr7	34201329	34230335	0.0410267395965772	1.8559615375425e-18	Hypermethylated	0	0	0
Bclaf1	chr10	20312468	20344612	0.0407314933040794	1.85654594374238e-18	Hypermethylated	0	0	0
Golga4	chr9	118506266	118582518	0.0212538389189586	1.89947747850938e-18	Hypermethylated	0	0	0
Atn1	chr6	124742543	124756523	0.0623319564365539	1.97105925217253e-18	Hypermethylated	0	0	0
Epha8	chr4	136929418	136956815	0.0409313976200083	1.98620198762347e-18	Hypermethylated	0	2	-2
Skap1	chr11	96464592	96759129	-0.0100609208584077	1.99704419816083e-18	Hypomethylated	0	0	0
Mbnl2	chr14	120275668	120431696	0.0156334444361388	2.00573823563585e-18	Hypermethylated	0	0	0
Tll2	chr19	41082752	41206834	-0.0186374392734704	2.00824068666476e-18	Hypomethylated	0	0	0
Sppl3	chr5	115011136	115098789	0.0253121729245768	2.03117733230957e-18	Hypermethylated	0	0	0
Tecr	chr8	83571697	83607970	0.0400856806974138	2.03933806670295e-18	Hypermethylated	0	0	0
Ank2	chr3	126921611	127499349	0.00918666391010958	2.05452637288817e-18	Hypermethylated	2	0	2
Prelid3a	chr18	67464865	67479834	0.0580401989891957	2.12052338764864e-18	Hypermethylated	0	0	0
Psmc5	chr11	106256153	106263119	0.0746148896514307	2.20406992086986e-18	Hypermethylated	0	0	0
Lrrc58	chr16	37868388	37888857	0.0486275054434868	2.31858761901478e-18	Hypermethylated	0	0	0
Mmp28	chr11	83440767	83463070	0.0456137553847343	2.32217517281578e-18	Hypermethylated	0	2	-2
Tfcp2	chr15	100498011	100552007	0.020380703886235	2.60830666352708e-18	Hypermethylated	0	0	0
Peli1	chr11	21091290	21150322	0.0352796148651158	2.61366743923383e-18	Hypermethylated	0	0	0
Nfyc	chr4	120757437	120831571	0.0333721211916773	2.62935192699494e-18	Hypermethylated	0	0	0
Bcl10	chr3	145922803	145934355	0.0528026479724849	2.68637850909902e-18	Hypermethylated	0	0	0
Supt6	chr11	78206745	78245986	0.0314139390929514	2.7139092545354e-18	Hypermethylated	0	0	0
Btbd17	chr11	114791216	114795944	0.137029780082412	2.73464804197687e-18	Hypermethylated	0	0	0
Srrm1	chr4	135320483	135353320	0.0336726808802693	2.76516477440359e-18	Hypermethylated	0	0	0
Nsg2	chr11	32000462	32059201	-0.0328066349951879	2.82358880593006e-18	Hypomethylated	1	0	1
Med25	chr7	44876764	44892711	0.0491658245477895	2.83394766116193e-18	Hypermethylated	0	1	-1
Rfwd3	chr8	111270943	111300221	0.0365011925126861	2.85526835102297e-18	Hypermethylated	0	0	0
Spsb3	chr17	24886642	24892151	0.0921026984505294	2.92651707947196e-18	Hypermethylated	0	0	0
Eya3	chr4	132638986	132724764	0.0204539735439992	3.02626478984188e-18	Hypermethylated	0	0	0
Copg1	chr6	87887813	87913594	0.0392366691904922	3.02951911222157e-18	Hypermethylated	0	0	0
Smap2	chr4	120968316	121017246	0.0364968261501777	3.06781316458119e-18	Hypermethylated	0	0	0
Lclat1	chr17	73107984	73243367	0.0184141644189285	3.14186239158746e-18	Hypermethylated	0	0	0
Cryzl1	chr16	91689321	91728974	0.0273855298224542	3.14857519515857e-18	Hypermethylated	0	0	0
Lnpk	chr2	74520290	74579434	0.0344766109581812	3.30853198475011e-18	Hypermethylated	0	0	0
Orai1	chr5	123015073	123030455	0.0514283379252078	3.31575390855104e-18	Hypermethylated	0	0	0
Snapc1	chr12	73964480	73988965	0.0395239608225196	3.3809743049092e-18	Hypermethylated	0	0	0
Tle1	chr4	72117141	72200918	-0.0259606910142441	3.39469065765939e-18	Hypomethylated	3	0	3
Nabp1	chr1	51465861	51478424	0.074061353586522	3.42803409203306e-18	Hypermethylated	0	1	-1
Gabrb1	chr5	71658112	72149036	0.0109654043070907	3.4572685349141e-18	Hypermethylated	0	0	0
Atxn7l1	chr12	33147692	33373184	0.0138928815685174	3.56888783695259e-18	Hypermethylated	2	0	2
Noct	chr3	51224446	51251643	0.0401365556559611	3.57982962118409e-18	Hypermethylated	8	0	8
Gcn1	chr5	115565253	115622653	0.0208891842215601	3.62514015832433e-18	Hypermethylated	0	0	0
Mettl16	chr11	74770829	74828524	0.0290089768095714	3.62585331072435e-18	Hypermethylated	0	0	0
Thada	chr17	84190075	84466204	0.0121384472311434	3.69572536731247e-18	Hypermethylated	0	2	-2
Psma3	chr12	70974620	70996346	0.0434097937748741	3.71131177845399e-18	Hypermethylated	0	0	0
Tcte1	chr17	45523433	45542679	0.0508426761256107	3.76252707207662e-18	Hypermethylated	0	1	-1
Camkk2	chr5	122731169	122779408	0.0295476298229065	3.76753872253294e-18	Hypermethylated	0	0	0
Fbxw11	chr11	32642723	32746815	0.0240364527856679	3.78460651454208e-18	Hypermethylated	1	0	1
Ttc3	chr16	94370617	94469342	0.0234315708183457	3.98015642137947e-18	Hypermethylated	0	0	0
Il10ra	chr9	45253836	45269148	0.0539247213105313	4.05542181437951e-18	Hypermethylated	0	2	-2
D230025D16Rik	chr8	105225144	105253052	0.0385469571907335	4.19146504139479e-18	Hypermethylated	0	0	0
Dynlrb1	chr2	155236532	155250276	0.0708988063850706	4.21304337574425e-18	Hypermethylated	0	0	0
Abca1	chr4	53030786	53159894	0.0165599599404187	4.25109143877898e-18	Hypermethylated	0	0	0
Mypop	chr7	18991244	19001765	0.0769414642566206	4.31130535206698e-18	Hypermethylated	0	0	0
Cx3cl1	chr8	94772008	94782426	-0.0744555196771213	4.3578630470139e-18	Hypomethylated	2	0	2
Rab5if	chr2	156863127	156873562	0.0619854314648679	4.3693838675646e-18	Hypermethylated	0	0	0
Vipr2	chr12	116077725	116146260	0.026607586610047	4.5653035741077e-18	Hypermethylated	0	1	-1
Map4k5	chr12	69803749	69893199	0.0206718776116955	4.56935343227929e-18	Hypermethylated	0	0	0
Lrmda	chr14	22019711	23056084	-0.00669861207741862	4.75302570527635e-18	Hypomethylated	1	0	1
Nmnat3	chr9	98287434	98420437	-0.016302578478716	4.79096811721934e-18	Hypomethylated	1	0	1
Trappc10	chr10	78186724	78244640	0.0277262867721105	4.8254912396569e-18	Hypermethylated	0	0	0
Ndufc2	chr7	97400002	97407801	0.0781780305506964	4.86534330635328e-18	Hypermethylated	0	0	0
Tab1	chr15	80133126	80161706	0.0408481460554695	4.90242128533205e-18	Hypermethylated	0	0	0
Kansl1	chr11	104333228	104468860	0.0255087792128869	4.90645444304474e-18	Hypermethylated	0	0	0
Copb1	chr7	114215558	114254710	0.0371975906521567	5.10154145937606e-18	Hypermethylated	0	0	0
Gba2	chr4	43566927	43578872	0.0552238710991566	5.25194428088615e-18	Hypermethylated	0	0	0
Tmcc1	chr6	116018610	116193485	0.0211431212766732	5.31786262713499e-18	Hypermethylated	1	0	1
Pnpla7	chr2	24976032	25054056	-0.0220281588145574	5.34020341517545e-18	Hypomethylated	0	0	0
Ndufa10	chr1	92439009	92473859	0.0392472512658537	5.41283939022626e-18	Hypermethylated	0	0	0
Chd8	chr14	52198150	52257779	0.02498928901881	5.45480355739134e-18	Hypermethylated	0	0	0
Alg9	chr9	50775018	50843541	0.0195574328548833	5.73383070089436e-18	Hypermethylated	0	0	0
Ndufs1	chr1	63143595	63176832	0.0417782543063364	5.90762837961477e-18	Hypermethylated	0	0	0
Fam13b	chr18	34442350	34506830	0.0284417084152647	5.9496901888201e-18	Hypermethylated	0	0	0
Tarbp1	chr8	126425328	126475064	0.0266781952437434	6.47130551670652e-18	Hypermethylated	0	0	0
Gde1	chr7	118688544	118705777	0.0484685865538942	6.529534205405e-18	Hypermethylated	0	0	0
Igf2bp2	chr16	22059008	22163298	-0.0180460730303901	6.65346286104912e-18	Hypomethylated	0	0	0
Sec24b	chr3	129982758	130061552	0.0200265069574097	6.73600100200699e-18	Hypermethylated	0	0	0
Pou2f1	chr1	165865153	166002677	0.0232412671401682	7.01635313093854e-18	Hypermethylated	0	0	0
Sar1b	chr11	51763686	51791924	0.0401783971080208	7.02176811282563e-18	Hypermethylated	0	0	0
Cul2	chr18	3382987	3436376	0.0284257733925535	7.14663154364361e-18	Hypermethylated	0	0	0
Zfp341	chr2	154613296	154646820	0.0351455235889506	7.28848992422552e-18	Hypermethylated	0	0	0
Ccnj	chr19	40831278	40848571	0.0341447087980079	7.29241927547593e-18	Hypermethylated	1	0	1
Ppp2r5d	chr17	46682990	46705110	0.0417674362029992	7.29241927547593e-18	Hypermethylated	0	1	-1
Wasf3	chr5	146384984	146473614	0.0215001904322017	7.33817801171743e-18	Hypermethylated	2	0	2
Ak8	chr2	28700163	28813164	-0.0194844323084917	7.50052655290799e-18	Hypomethylated	0	0	0
Arf3	chr15	98736633	98763213	0.0410185064240677	7.55025412294531e-18	Hypermethylated	0	0	0
Bcl7b	chr5	135168282	135181854	0.0623421823313097	7.64170375807869e-18	Hypermethylated	0	0	0
Kmt5a	chr5	124439929	124462307	0.0485204558231638	7.64482378513702e-18	Hypermethylated	0	0	0
Abhd13	chr8	9977706	9992154	0.0571170667055478	7.65477743967681e-18	Hypermethylated	0	0	0
Cdc27	chr11	104502744	104550619	0.0330579041409327	7.92961923206968e-18	Hypermethylated	0	0	0
Nalcn	chr14	123276633	123627143	0.0150527235887777	8.02424561141704e-18	Hypermethylated	0	0	0
Vkorc1l1	chr5	129941969	129986691	0.0332357280169654	8.36352976970182e-18	Hypermethylated	0	1	-1
Uhmk1	chr1	170193419	170215396	0.0385432025898447	9.10074555450115e-18	Hypermethylated	0	0	0
Khdrbs3	chr15	68928419	69101210	-0.0157523476664069	9.11787528716737e-18	Hypomethylated	8	0	8
Dnajc11	chr4	151933690	151982136	0.0239714547251542	9.15396280297464e-18	Hypermethylated	0	1	-1
Tbxas1	chr6	38875403	39084584	-0.0132763318275883	9.49813043539449e-18	Hypomethylated	1	2	-1
Snx3	chr10	42502029	42535380	0.0394839950247264	9.71606368462793e-18	Hypermethylated	0	0	0
Wasf1	chr10	40883474	40938569	0.0283960929083533	1.00814602795617e-17	Hypermethylated	1	0	1
Tenm2	chr11	36006655	37235963	0.00572499451967856	1.029058362691e-17	Hypermethylated	0	0	0
Adamts1	chr16	85793826	85803112	-0.0613766576354613	1.03840975144905e-17	Hypomethylated	3	0	3
Pik3c3	chr18	30272746	30348125	0.0168992054521655	1.03856630684267e-17	Hypermethylated	0	3	-3
Cnot4	chr6	35022064	35133723	0.0232844885124609	1.05873477930946e-17	Hypermethylated	0	0	0
