loop_id	chr1	start1	end1	chr2	start2	end2	logFC	FDR	direction	loop_type_extended	anchor1_mecp2_up	anchor1_mecp2_down	anchor2_mecp2_up	anchor2_mecp2_down	any_mecp2_up	any_mecp2_down
loop_17405	chr7	38180000	38190000	chr7	38260000	38270000	-0.400090888165631	3.05982770416201e-05	down_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17585	chr7	129650000	129660000	chr7	130270000	130280000	0.484045162043896	0.0001073663438417	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17509	chr7	24810000	24820000	chr7	24880000	24890000	-0.467949915385438	2.91738738811106e-05	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_13790	chr7	89085000	89090000	chr7	89415000	89420000	-0.319842158267579	0.0143257046958069	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17484	chr7	112080000	112090000	chr7	112170000	112180000	-0.325078436140625	0.0009892928968916	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_13873	chr7	112465000	112470000	chr7	112865000	112870000	0.30231901703721	0.0299628780336038	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17603	chr7	144580000	144590000	chr7	144770000	144780000	0.448111380898484	1.8011986933908e-05	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_13952	chr7	63750000	63755000	chr7	63850000	63855000	-0.333603304664054	0.0249656272786113	down_in_mutant	Active_Enhancer-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_13962	chr7	109135000	109140000	chr7	109420000	109425000	-0.422311662063694	0.0069744966701418	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14011	chr7	83805000	83810000	chr7	83950000	83955000	-0.544696661072529	0.0193964967437299	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_17804	chr7	133850000	133860000	chr7	134340000	134350000	0.472266899668231	5.31918491301366e-05	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_14054	chr7	118125000	118130000	chr7	118295000	118300000	-0.452189491326305	0.0090710976649029	down_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14057	chr7	100985000	100990000	chr7	101050000	101055000	0.399804348659395	0.019318885212499	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17661	chr7	144790000	144800000	chr7	144890000	144900000	0.398815516020999	0.0001013589906828	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17706	chr7	92960000	92970000	chr7	93090000	93100000	-0.415063220211073	2.41519475428779e-05	down_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17968	chr7	125470000	125480000	chr7	125630000	125640000	0.317807881610732	0.0023517369189445	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17877	chr7	102690000	102700000	chr7	102910000	102920000	0.567366923480518	1.77749862310126e-05	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14106	chr7	84605000	84610000	chr7	84690000	84695000	-0.406287115961526	0.0137933002962889	down_in_mutant	Active_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14120	chr7	101450000	101455000	chr7	101500000	101505000	0.35355051727473	0.0036888535072761	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14127	chr7	49465000	49470000	chr7	49600000	49605000	0.360983410479192	0.0290944056755494	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17831	chr7	118310000	118320000	chr7	118440000	118450000	0.324882969814513	0.0041850016462275	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17997	chr7	52030000	52040000	chr7	55710000	55720000	-0.643148296902054	0.0004929718399455	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17914	chr7	71370000	71380000	chr7	71860000	71870000	0.501595482413087	0.0001401005045069	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18035	chr7	121150000	121160000	chr7	121570000	121580000	0.451754393912083	0.0011002524278069	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14332	chr10	25015000	25020000	chr10	25080000	25085000	-0.303262695074357	0.0112258993364773	down_in_mutant	Active_Enhancer-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_14373	chr10	64085000	64090000	chr10	64130000	64135000	-0.372156783496988	0.0055777320879021	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_18178	chr10	60830000	60840000	chr10	61050000	61060000	0.323900807478822	0.0003493625157513	up_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18342	chr10	17130000	17140000	chr10	17720000	17730000	-0.438942905209204	0.0031983147597217	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_14407	chr10	66180000	66185000	chr10	66225000	66230000	-0.361941200644724	0.0123178874541434	down_in_mutant	Poised_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_18321	chr10	29530000	29540000	chr10	29800000	29810000	0.346170752568611	0.0002733183261098	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18301	chr10	87020000	87030000	chr10	87500000	87510000	0.337860986464634	0.0005022577778875	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14475	chr10	59490000	59495000	chr10	59610000	59615000	-0.349972299241119	0.0059998773862487	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14488	chr10	75315000	75320000	chr10	75435000	75440000	0.379547031293998	0.0094550918544829	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18539	chr10	118590000	118600000	chr10	119070000	119080000	0.400972912828945	0.0010136760339766	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18347	chr10	77080000	77090000	chr10	77250000	77260000	0.330722671738754	0.0007863194967816	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18488	chr10	60530000	60540000	chr10	60680000	60690000	0.455156545552741	2.92829450751002e-05	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18502	chr10	122100000	122110000	chr10	122520000	122530000	0.439628103956852	0.0001055846302426	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18508	chr10	9570000	9580000	chr10	9670000	9680000	0.327455340625568	0.0004993461965854	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18556	chr10	15300000	15310000	chr10	16990000	17000000	-0.538124470394699	0.0012731049801025	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_14618	chr10	67870000	67875000	chr10	67995000	68000000	0.352314747195974	0.0130733512944324	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14620	chr10	44325000	44330000	chr10	45000000	45005000	0.55594291395587	0.002670110829109	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18490	chr10	12000000	12010000	chr10	12610000	12620000	0.308469150801044	0.0016338389648845	up_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_18612	chr10	120930000	120940000	chr10	121250000	121260000	0.548072021401656	3.58283529795484e-05	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18628	chr10	57000000	57010000	chr10	57310000	57320000	0.720238993903621	1.36877241165745e-05	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_16517	chr10	11450000	11475000	chr10	12600000	12625000	0.314830025938271	0.0003326473832097	up_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_14641	chr10	92305000	92310000	chr10	93010000	93015000	0.31865973557229	0.0280248256174084	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18607	chr10	56370000	56380000	chr10	57310000	57320000	0.502505584063632	5.70586075333259e-05	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_14647	chr10	25680000	25685000	chr10	26135000	26140000	0.696331654050082	0.0004664199508394	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_7874	chr8	121110000	121120000	chr8	121390000	121400000	0.432790126837187	0.0001724182706294	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_7961	chr8	79020000	79030000	chr8	79290000	79300000	-0.306273593985459	0.0051239307452907	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_7998	chr8	120820000	120830000	chr8	121090000	121100000	0.599324583324095	8.8844604722775e-06	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14718	chr8	23595000	23600000	chr8	24380000	24385000	0.485348748715291	0.0049068202899549	up_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14732	chr14	31125000	31130000	chr14	31195000	31200000	0.341639078123951	0.0089549860172282	up_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18774	chr14	120830000	120840000	chr14	120910000	120920000	0.306908720567987	0.0005684228855481	up_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20536	chr14	33690000	33700000	chr14	33930000	33940000	0.44798572735656	4.55125019463918e-05	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_8618	chr9	91380000	91390000	chr9	91540000	91550000	-0.426699348464284	0.0001055846302426	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_18826	chr9	63290000	63300000	chr9	63370000	63380000	-0.328779807059088	0.0001013589906828	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14815	chr9	43140000	43145000	chr9	43210000	43215000	0.368046503960731	0.0063553082143227	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18848	chr9	50330000	50340000	chr9	50430000	50440000	0.352817477256749	0.0001905368768527	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20615	chr9	43330000	43340000	chr9	43490000	43500000	0.363941507348971	0.0020219819831258	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14848	chr9	32585000	32590000	chr9	33245000	33250000	0.39933184891645	0.0074714305903516	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_9720	chr11	96270000	96280000	chr11	96550000	96560000	0.333837384745623	0.0006492167805107	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14919	chr11	36565000	36570000	chr11	36675000	36680000	-0.36902452620198	0.0085578919520261	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_14926	chr11	84260000	84265000	chr11	84815000	84820000	-0.433543205082648	0.0275158692654365	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14930	chr11	24045000	24050000	chr11	25860000	25865000	0.371703291488159	0.010383056950627	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14974	chr13	84345000	84350000	chr13	84400000	84405000	-0.454529859675336	0.003477118552366	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_14981	chr13	102675000	102680000	chr13	102745000	102750000	0.327808685306403	0.0247204075376801	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15033	chr12	75785000	75790000	chr12	75950000	75955000	0.323452033968102	0.0173879265258673	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15036	chr12	110705000	110710000	chr12	110840000	110845000	0.398064991942198	0.0036608379887052	up_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_10703	chr12	56050000	56060000	chr12	56520000	56530000	0.364147890896436	0.0002560470428455	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15052	chr12	30200000	30205000	chr12	30365000	30370000	0.455583513855361	0.0028396312487111	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11028	chr15	42320000	42330000	chr15	42670000	42680000	-0.668039238616756	2.05093118970783e-06	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_11138	chr15	82800000	82810000	chr15	83110000	83120000	0.320561340656959	0.0010024433982901	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11191	chr15	66170000	66180000	chr15	66440000	66450000	0.328226675053292	0.0011176921476137	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_11571	chr16	21490000	21500000	chr16	21720000	21730000	-0.344442988596902	0.0012040204723109	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15225	chr17	40975000	40980000	chr17	42605000	42610000	-0.455201329779306	0.0122000901607296	down_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15240	chr17	47795000	47800000	chr17	48100000	48105000	0.418130905340199	0.0134540180275302	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15268	chr1	150870000	150875000	chr1	150915000	150920000	-0.430615733560684	0.0022229817658534	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_15272	chr1	88425000	88430000	chr1	88705000	88710000	0.347639947241047	0.0090279570325212	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15285	chr1	133735000	133740000	chr1	133800000	133805000	-0.314719932720318	0.0248318863030457	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12736	chr1	146490000	146500000	chr1	146800000	146810000	-0.347388634957469	0.0131853584042913	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_20985	chr1	73900000	73910000	chr1	74070000	74080000	0.314816316713284	0.001142641056942	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19475	chr1	135460000	135470000	chr1	135670000	135680000	0.587520965345952	3.54717059193682e-06	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15334	chr1	111860000	111865000	chr1	112375000	112380000	0.442449230639269	0.0179477159044463	up_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15377	chr18	63860000	63865000	chr18	64340000	64345000	0.354195376025862	0.0273293647661214	up_in_mutant	Repressed_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22031	chr18	66410000	66420000	chr18	66510000	66520000	0.31395218833069	0.0002641632992119	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_13202	chr18	45370000	45380000	chr18	46130000	46140000	0.393678955322657	0.0001990522644872	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_15402	chr19	17155000	17160000	chr19	17235000	17240000	-0.301126310171717	0.0122609754273034	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_13553	chr19	11610000	11620000	chr19	11760000	11770000	0.352347348772818	0.0021146850520251	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19605	chr19	42590000	42600000	chr19	42740000	42750000	0.373769912220161	0.0003088451708974	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_13569	chr19	37700000	37710000	chr19	37880000	37890000	0.508022753817169	2.41519475428779e-05	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15488	chr2	180180000	180185000	chr2	180250000	180255000	0.337339991665708	0.0068716793646406	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15490	chr2	165360000	165365000	chr2	165485000	165490000	0.333214269499618	0.022633674788932	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15506	chr2	105670000	105675000	chr2	105910000	105915000	-0.354616987800563	0.012477448323499	down_in_mutant	Bivalent_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_14236	chr2	70220000	70230000	chr2	70560000	70570000	0.779309051059312	5.40213159679805e-08	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4483	chr2	24350000	24360000	chr2	24560000	24570000	0.357024461908067	0.0025820460766626	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14400	chr2	108690000	108700000	chr2	109690000	109700000	0.533831813853622	4.35524548169638e-05	up_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15224	chr3	135280000	135290000	chr3	135730000	135740000	-0.365934975382885	0.0014748216252312	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15614	chr3	152780000	152785000	chr3	153500000	153505000	0.373948360079201	0.0251054111008995	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15615	chr3	142290000	142295000	chr3	142440000	142445000	0.369729589777425	0.0107151058344935	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19917	chr4	82510000	82520000	chr4	82580000	82590000	-0.401925486420646	0.0001264805225365	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_15664	chr4	117830000	117835000	chr4	117865000	117870000	0.303110459908694	0.0046650475814221	up_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15666	chr4	140785000	140790000	chr4	140900000	140905000	0.460138242849133	0.0070626262442045	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15692	chr4	139870000	139875000	chr4	140250000	140255000	0.404632872794148	0.0275837891741239	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19963	chr4	48770000	48780000	chr4	49250000	49260000	0.320081908729776	0.0012086684368524	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15766	chr4	15470000	15480000	chr4	15590000	15600000	-0.415967350803098	3.3019360031751e-05	down_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_15704	chr4	57445000	57450000	chr4	57605000	57610000	0.380375276371636	0.0063305105845788	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14477	chr4	45400000	45425000	chr4	45850000	45875000	0.306332068116729	0.0001924221854335	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16457	chr5	35360000	35370000	chr5	35510000	35520000	0.536044411424359	1.42438921202576e-06	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15781	chr5	118330000	118335000	chr5	118555000	118560000	0.365992393143102	0.019268668583025	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20089	chr5	119770000	119780000	chr5	120080000	120090000	0.476592893025581	2.29183985336105e-05	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14867	chr5	75850000	75875000	chr5	76100000	76125000	0.312723687108371	0.0003784910892116	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14911	chr5	28450000	28475000	chr5	29025000	29050000	0.359857917293681	0.0001492737737055	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15856	chr6	37095000	37100000	chr6	37300000	37305000	0.336551524672458	0.0113917233825537	up_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15888	chr6	72650000	72655000	chr6	72785000	72790000	0.367835811543132	0.0096071524736367	up_in_mutant	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17298	chr6	43390000	43400000	chr6	45020000	45030000	-0.601466608445091	0.0001022588226541	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17230	chr6	49210000	49220000	chr6	51170000	51180000	-0.786555893339439	5.94064594270944e-06	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17319	chr6	97410000	97420000	chr6	97740000	97750000	0.399823212575887	0.0012178362776297	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15916	chr7	38225000	38230000	chr7	38260000	38265000	-0.314121825469722	0.0176987974842567	down_in_mutant	Poised_Enhancer-Other	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_15952	chr7	111120000	111125000	chr7	111160000	111165000	-0.365254012247507	0.0075956309420027	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15959	chr7	25420000	25425000	chr7	25480000	25485000	-0.369012259349631	0.0223057579337462	down_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20351	chr7	89990000	90000000	chr7	90400000	90410000	-0.424205618654419	0.0043279698887212	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16056	chr10	95550000	95555000	chr10	95855000	95860000	0.349593193599967	0.0135905513219236	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20396	chr10	93290000	93300000	chr10	93420000	93430000	0.445073593169091	7.5261224658538e-05	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16084	chr10	61835000	61840000	chr10	62180000	62185000	0.391996300925839	0.0276786756782985	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20430	chr10	58810000	58820000	chr10	59140000	59150000	0.462805419870667	0.0006165196475418	up_in_mutant	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16122	chr8	121390000	121395000	chr8	121510000	121515000	0.40670865118053	0.0049605149833646	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16132	chr8	104145000	104150000	chr8	104220000	104225000	0.5159233364003	0.0020407986430405	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
