chr	start	end	TargetGene	gene_class	delta_ABC	log2fc_contact	class	is_se	se_source	k27ac_class	k27ac_fold	k27ac_fdr	hic_contact_pl_scaled_adj_WT	hic_contact_pl_scaled_adj_KO
chr11	67667506	67668006	Gas7	DEG_down	-0.026239	-0.4748443601081166	genic	TRUE	P60	stable_k27ac	-0.299260799625965	0.0589005440678517	0.011519	0.008281
chr11	67667506	67668006	Stx8	invariant	0.001117	0.47713111928934154	genic	TRUE	P60	stable_k27ac	-0.299260799625965	0.0589005440678517	0.001892	0.002644
chr11	67670023	67670523	Adprm	invariant	0.006359	0.3705542157248392	genic	TRUE	P60	lost_k27ac	-0.671019592867661	7.89424778203385e-5	0.003197	0.004141
chr11	67670023	67670523	Cox10	invariant	-0.012816	-0.7091115976355818	genic	TRUE	P60	lost_k27ac	-0.671019592867661	7.89424778203385e-5	0.001444	8.73e-4
chr11	67670023	67670523	Dnah9	invariant	-0.029561	-2.291305342780501	genic	TRUE	P60	lost_k27ac	-0.671019592867661	7.89424778203385e-5	9.99e-4	1.83e-4
chr11	67670023	67670523	Gas7	DEG_down	-0.0187	-0.27863559674109	genic	TRUE	P60	lost_k27ac	-0.671019592867661	7.89424778203385e-5	0.018057	0.014881
chr11	67670023	67670523	Myocd	DEG_up	0.022974	3.3399138403607247	genic	TRUE	P60	lost_k27ac	-0.671019592867661	7.89424778203385e-5	1.13e-4	0.001386
chr11	67670023	67670523	Stx8	invariant	-0.02243	-0.9989328388884751	genic	TRUE	P60	lost_k27ac	-0.671019592867661	7.89424778203385e-5	0.003352	0.001664
chr11	68233426	68233926	Hs3st3b1	DEG_up	-0.008242	0.008193273554863613	genic	FALSE	none	stable_k27ac	-0.287950893065741	0.11514865414651	0.001027	0.001033
chr11	68233426	68233926	Stx8	invariant	0.025875	0.6609640431696192	genic	FALSE	none	stable_k27ac	-0.287950893065741	0.11514865414651	0.005005	0.007929
chr11	68717238	68717738	Myh10	DEG_up	0.005213	0.11075237824560924	genic	FALSE	none	gained_k27ac	0.655771925205058	1.3470173460559e-5	0.038098	0.04114
chr11	68744097	68744597	Myh10	DEG_up	0.002494	0.025710146385603615	genic	TRUE	P60	stable_k27ac	-0.0686294318730988	0.692544465964928	0.035901	0.036547
chr11	68745489	68745989	Myh10	DEG_up	-7.5e-4	0.05815413990498577	genic	TRUE	P60	stable_k27ac	0.024227536347266	0.886257749788966	0.031311	0.0326
chr11	68759610	68760110	Myh10	DEG_up	0.002768	0.16775569006274538	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.034545	0.038808
chr11	68764570	68765070	Myh10	DEG_up	0.01045	0.52344112320201	genic	TRUE	P60	stable_k27ac	-0.163634408538281	0.285817212651007	0.030862	0.044372
chr11	68852736	68853236	Arhgef15	DEG_down	-0.022293	-8.677553449766608	genic	FALSE	none	stable_k27ac	0.0723306703281514	0.605013826292329	0.010824	0
chr11	68852736	68853236	Myh10	DEG_up	-0.003947	-0.24359596886263837	genic	FALSE	none	stable_k27ac	0.0723306703281514	0.605013826292329	0.020416	0.01724
chr11	68852736	68853236	Rpl26	invariant	0.002586	-0.262869021321318	genic	FALSE	none	stable_k27ac	0.0723306703281514	0.605013826292329	0.023525	0.019602
chr11	68947459	68947959	Arhgef15	DEG_down	-0.078111	-11.781614884655394	genic	FALSE	none	no_diffbind_peak	NA	NA	0.09327	0
chr11	68947459	68947959	Rpl26	invariant	-0.011398	-0.34390262882360856	genic	FALSE	none	no_diffbind_peak	NA	NA	0.032662	0.025729
chr11	68973384	68973884	Arhgef15	DEG_down	-0.027269	-11.015244091245489	genic	FALSE	none	no_diffbind_peak	NA	NA	0.054822	0
chr11	68988221	68988721	Arhgef15	DEG_down	-0.033357	-10.141745675835068	genic	FALSE	none	lost_k27ac	-0.800580046267904	0.00127772919611887	0.029911	0
chr11	68988221	68988721	Ctc1	invariant	-0.00756	0.036855728062200936	genic	FALSE	none	lost_k27ac	-0.800580046267904	0.00127772919611887	0.031625	0.032444
chr11	68988221	68988721	Rpl26	invariant	-0.001427	0.25159738216035255	genic	FALSE	none	lost_k27ac	-0.800580046267904	0.00127772919611887	0.034431	0.040996
chr11	69035885	69036385	Borcs6	DEG_down	0.006232	-0.03677021009382406	genic	FALSE	none	stable_k27ac	0.466885470250266	0.00790212781610943	0.054255	0.052889
chr11	69035885	69036385	Ctc1	invariant	0.013628	0.09807280005767294	genic	FALSE	none	stable_k27ac	0.466885470250266	0.00790212781610943	0.051052	0.054645
chr11	69035885	69036385	Rpl26	invariant	0.009085	-0.18385000450294747	genic	FALSE	none	stable_k27ac	0.466885470250266	0.00790212781610943	0.032552	0.028654
chr11	69039915	69040415	Borcs6	DEG_down	-0.001723	-0.053008996918775676	intergenic	FALSE	none	stable_k27ac	0.175801357591495	0.288972687963863	0.083408	0.080398
chr11	69039915	69040415	Ctc1	invariant	0.005996	0.35277477111709055	intergenic	FALSE	none	stable_k27ac	0.175801357591495	0.288972687963863	0.032831	0.041933
chr11	69041502	69042002	Borcs6	DEG_down	0.001127	-0.051954284633204055	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.08394	0.08097
chr11	69066000	69067334	Aloxe3	DEG_down	-0.003585	0.006728968399563954	intergenic	FALSE	none	stable_k27ac	-0.416389797501554	0.00903821287467914	0.042112	0.042309
chr11	69066000	69067334	Borcs6	DEG_down	-0.008874	0.00477850537432988	intergenic	FALSE	none	stable_k27ac	-0.416389797501554	0.00903821287467914	0.076834	0.077089
chr11	69066000	69067334	Tmem107	DEG_down	-0.013592	-0.001940462767507953	intergenic	FALSE	none	stable_k27ac	-0.416389797501554	0.00903821287467914	0.167369	0.167144
chr11	69066000	69067334	Vamp2	invariant	-0.010346	-0.15479436199580726	intergenic	FALSE	none	stable_k27ac	-0.416389797501554	0.00903821287467914	0.067489	0.06062
chr11	69072930	69073918	Aloxe3	DEG_down	-0.001361	-0.14314119428308994	genic	FALSE	none	no_diffbind_peak	NA	NA	0.034011	0.030796
chr11	69072930	69073918	Borcs6	DEG_down	-8.81e-4	-0.03351960848644218	genic	FALSE	none	no_diffbind_peak	NA	NA	0.045301	0.04426
chr11	69072930	69073918	Ctc1	invariant	0.001507	0.11196993063317114	genic	FALSE	none	no_diffbind_peak	NA	NA	0.01716	0.018547
chr11	69072930	69073918	Tmem107	DEG_down	0.007224	0.088141337440961	genic	FALSE	none	no_diffbind_peak	NA	NA	0.175228	0.186269
chr11	69072930	69073918	Vamp2	invariant	-0.00402	-0.07541935098727048	genic	FALSE	none	no_diffbind_peak	NA	NA	0.095686	0.090811
chr11	69096972	69097472	Tmem107	DEG_down	-7.99e-4	-0.09870978929541745	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.065025	0.060723
chr11	69096972	69097472	Vamp2	invariant	-4.7e-4	-0.01930903507165982	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.083615	0.082503
chr11	69098623	69099123	Aloxe3	DEG_down	0.002089	-0.0434647576446017	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.038891	0.037736
chr11	69098623	69099123	Borcs6	DEG_down	0.001517	0.010067445499840202	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.027963	0.028159
chr11	69098623	69099123	Ctc1	invariant	0.003312	0.10689900257946855	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.015875	0.017098
chr11	69098623	69099123	Tmem107	DEG_down	-2.18e-4	-0.09995753267689939	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.064838	0.060496
chr11	69098623	69099123	Vamp2	invariant	9.54e-4	-0.02096553093792247	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.07913	0.077988
chr11	69099825	69100325	Aloxe3	DEG_down	0.006303	0.04443689501925774	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.033189	0.034228
chr11	69099825	69100325	Borcs6	DEG_down	9.49e-4	-0.14403576638576732	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.025485	0.023061
chr11	69099825	69100325	Tmem107	DEG_down	0.001094	-0.18221539483424457	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.04712	0.041526
chr11	69099825	69100325	Vamp2	invariant	0.00763	0.0670392088536745	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.056381	0.059064
chr11	69117722	69118222	Aloxe3	DEG_down	0.007274	0.17043571840285013	intergenic	FALSE	none	stable_k27ac	-0.0865836932102488	0.551926522384378	0.067287	0.075728
chr11	69122502	69123002	Aloxe3	DEG_down	0.003632	-0.0037759376281681985	genic	FALSE	none	no_diffbind_peak	NA	NA	0.120485	0.12017
chr11	69123653	69124153	Aloxe3	DEG_down	0.002557	-0.0037759376281681985	genic	FALSE	none	no_diffbind_peak	NA	NA	0.120485	0.12017
chr11	69134039	69134539	Aloxe3	DEG_down	0.005692	0.018378472487912752	genic	FALSE	none	no_diffbind_peak	NA	NA	0.160654	0.162714
chr11	69196792	69197292	Alox8	DEG_down	-0.009654	-0.036016754034433586	genic	FALSE	none	no_diffbind_peak	NA	NA	0.166587	0.162479
chr11	69211351	69211851	Alox8	DEG_down	-0.005286	-0.15779702538512091	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.065828	0.059005
chr11	69211351	69211851	Gucy2e	DEG_down	0.002883	-0.06903244797095502	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.054572	0.052021
chr11	69235603	69236103	Alox8	DEG_down	0.002136	0.19484009605111371	genic	FALSE	none	stable_k27ac	-0.326846477158068	0.0817450023849435	0.058384	0.06683
chr11	69235603	69236103	Gucy2e	DEG_down	0.007885	0.11299079300746456	genic	FALSE	none	stable_k27ac	-0.326846477158068	0.0817450023849435	0.16939	0.183192
chr11	69408564	69409064	Alox8	DEG_down	-0.009165	-0.859285399844677	genic	TRUE	P60	stable_k27ac	0.200051428858243	0.209086776390913	0.01052	0.005787
chr11	69408564	69409064	Gucy2e	DEG_down	0.010673	0.28261572369706833	genic	TRUE	P60	stable_k27ac	0.200051428858243	0.209086776390913	0.010066	0.01225
chr11	69415162	69415662	Efnb3	invariant	-0.012109	-1.0731528880102288	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	0.010764	0.005102
chr11	69415162	69415662	Gucy2e	DEG_down	-0.003307	-0.36349824048744367	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	0.011746	0.009124
chr11	69418647	69419147	Alox8	DEG_down	-0.005035	-0.3649223390568377	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	0.007164	0.005557
chr11	69418647	69419147	Efnb3	invariant	-0.018379	-1.064348772209664	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	0.010782	0.005142
chr11	69418647	69419147	Gucy2e	DEG_down	-0.004065	-0.3649531792562599	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	0.011745	0.009114
chr11	69418647	69419147	Spns2	DEG_up	0.022325	4.838295645188163	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	8.8e-5	0.003249
chr11	69561141	69561931	Efnb3	invariant	0.008656	-0.011572530212769612	genic	FALSE	none	no_diffbind_peak	NA	NA	0.201491	0.199881
chr11	69579075	69579575	Atp1b2	invariant	-0.003387	-0.1219829555415254	genic	FALSE	none	stable_k27ac	0.130529438500875	0.380205036684582	0.053232	0.048914
chr11	69579075	69579575	Efnb3	invariant	0.001394	-0.006079112886430981	genic	FALSE	none	stable_k27ac	0.130529438500875	0.380205036684582	0.05491	0.054679
chr11	69581157	69581657	Atp1b2	invariant	0.015535	0.30871095716567554	genic	FALSE	none	stable_k27ac	0.187825905862441	0.232914201233576	0.070514	0.087345
chr11	69581157	69581657	Efnb3	invariant	0.010892	0.2579732840720633	genic	FALSE	none	stable_k27ac	0.187825905862441	0.232914201233576	0.024555	0.029368
chr11	69600056	69600556	Atp1b2	invariant	0.004187	0.05126857455867974	genic	FALSE	none	no_diffbind_peak	NA	NA	0.150268	0.155705
chr11	69604895	69605395	Atp1b2	invariant	0.008617	0.14755946270129622	genic	FALSE	none	stable_k27ac	0.0938462961088837	0.498214078106696	0.180587	0.200038
chr11	69610900	69611400	Atp1b2	invariant	0.002773	0.14988526370035926	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.178753	0.198326
chr11	69671219	69671719	Eif4a1	invariant	-0.008431	-0.0957412431970025	genic	FALSE	none	no_diffbind_peak	NA	NA	0.194916	0.182399
chr11	69671219	69671719	Mpdu1	invariant	3.35e-4	0.08215165000264722	genic	FALSE	none	no_diffbind_peak	NA	NA	0.096909	0.102589
chr11	69706695	69707195	Eif4a1	invariant	-0.014548	-0.29919974677753247	intergenic	FALSE	none	lost_k27ac	-0.690129257598464	0.0042111677584776	0.03983	0.032365
chr11	69706695	69707195	Kctd11	invariant	-0.00756	-0.1480610376461804	intergenic	FALSE	none	lost_k27ac	-0.690129257598464	0.0042111677584776	0.014491	0.013075
chr11	69706695	69707195	Mpdu1	invariant	-0.013586	-0.5982354626839805	intergenic	FALSE	none	lost_k27ac	-0.690129257598464	0.0042111677584776	0.026426	0.017447
chr11	69706695	69707195	Zbtb4	invariant	-0.011266	-0.3824016054248045	intergenic	FALSE	none	lost_k27ac	-0.690129257598464	0.0042111677584776	0.022126	0.016968
chr11	69802766	69803266	Fgf11	invariant	0.003424	-0.16056810359756177	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.191975	0.171752
chr11	69802766	69803266	Tmem102	invariant	0.003563	-0.19086697150106918	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.191975	0.168182
chr11	69803706	69804206	Fgf11	invariant	0.006925	-0.16056810359756177	genic	FALSE	none	no_diffbind_peak	NA	NA	0.191975	0.171752
chr11	69803706	69804206	Tmem102	invariant	0.007422	-0.19086697150106918	genic	FALSE	none	no_diffbind_peak	NA	NA	0.191975	0.168182
chr11	69823447	69823947	Spem1	invariant	-0.007528	0.009702830172269411	genic	FALSE	none	stable_k27ac	-0.285849129781233	0.145756599817591	0.18106	0.182282
chr11	69828750	69829250	Spem1	invariant	0.006463	0.046007144180341866	genic	FALSE	none	no_diffbind_peak	NA	NA	0.165603	0.17097
chr11	69847972	69848472	Nlgn2	invariant	-0.003598	-0.0804653753290926	genic	FALSE	none	no_diffbind_peak	NA	NA	0.090798	0.085871
chr11	69876787	69877287	Kctd11	invariant	-0.001236	0.03773909026654209	genic	FALSE	none	no_diffbind_peak	NA	NA	0.162893	0.167211
chr11	69997096	69997596	Ctdnep1	invariant	-0.003997	-0.1224278144534601	genic	FALSE	none	no_diffbind_peak	NA	NA	0.067083	0.061623
chr11	69997096	69997596	Dvl2	invariant	-0.007472	0.016773816713377705	genic	FALSE	none	no_diffbind_peak	NA	NA	0.171506	0.173512
chr11	69997096	69997596	Elp5	invariant	-0.004	-0.11858741686887159	genic	FALSE	none	no_diffbind_peak	NA	NA	0.068215	0.06283
chr11	69997096	69997596	Gabarap	invariant	-0.002116	0.03985880752301103	genic	FALSE	none	no_diffbind_peak	NA	NA	0.14362	0.147644
chr11	69997096	69997596	Phf23	invariant	-0.005285	0.016773816713377705	genic	FALSE	none	no_diffbind_peak	NA	NA	0.171506	0.173512
chr11	70021112	70021612	Dvl2	invariant	-2.77e-4	0.05684865721082956	genic	FALSE	none	no_diffbind_peak	NA	NA	0.054488	0.056679
chr11	70021112	70021612	Phf23	invariant	0.002552	0.20264276599742426	genic	FALSE	none	no_diffbind_peak	NA	NA	0.046431	0.053437
chr11	70027298	70027798	Dvl2	invariant	-0.003936	-0.08452022738695145	genic	FALSE	none	no_diffbind_peak	NA	NA	0.045385	0.042801
chr11	70029240	70029740	Dvl2	invariant	0.003261	-0.08622026110019854	genic	FALSE	none	no_diffbind_peak	NA	NA	0.044981	0.04237
chr11	70029240	70029740	Phf23	invariant	0.008134	0.35459291463985726	genic	FALSE	none	no_diffbind_peak	NA	NA	0.033	0.042202
chr11	70135841	70136341	Mgl2	DEG_up	0.038378	-0.06730163646775111	genic	FALSE	none	no_diffbind_peak	NA	NA	0.154103	0.147078
chr11	70214041	70214541	Bcl6b	invariant	0.002243	0.07208759073345176	genic	FALSE	none	stable_k27ac	-0.234361579982724	0.0679507248293145	0.049196	0.051718
chr11	70214041	70214541	Mgl2	DEG_up	-0.014074	-0.8299838385332013	genic	FALSE	none	stable_k27ac	-0.234361579982724	0.0679507248293145	0.011403	0.006403
chr11	70230358	70230858	Bcl6b	invariant	-0.001129	0.030101467388582964	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.17717	0.180906
chr11	70520075	70520575	Psmb6	invariant	0.0064	0.061604994630058196	genic	FALSE	none	no_diffbind_peak	NA	NA	0.117426	0.12255
chr11	70687069	70687569	Eno3	invariant	5.01e-4	-0.09456517027619994	genic	FALSE	none	no_diffbind_peak	NA	NA	0.043964	0.041173
chr11	70687069	70687569	Rnf167	invariant	0.002556	8.59226552634496e-4	genic	FALSE	none	no_diffbind_peak	NA	NA	0.040259	0.040283
chr11	70687069	70687569	Slc25a11	invariant	0.002556	8.588855347213018e-4	genic	FALSE	none	no_diffbind_peak	NA	NA	0.040275	0.040299
chr11	72065054	72065554	Pitpnm3	invariant	-0.005279	-0.06764309545029451	genic	FALSE	none	no_diffbind_peak	NA	NA	0.050056	0.047762
chr11	72066278	72066778	Pitpnm3	invariant	0.0037200000000000002	-0.06752684750791645	genic	FALSE	none	no_diffbind_peak	NA	NA	0.050009	0.047721
chr11	72067248	72067748	Pitpnm3	invariant	0.001072	-0.06742820364800699	genic	FALSE	none	stable_k27ac	-0.0108756795670362	0.950995040999004	0.049971	0.047688
chr11	72125723	72126223	Pitpnm3	invariant	0.004075	-0.042753522733930814	genic	TRUE	P60	stable_k27ac	-0.180919320562751	0.257027376908834	0.083947	0.081495
chr11	72125723	72126223	Xaf1	invariant	-0.003259	-0.11775424004653326	genic	TRUE	P60	stable_k27ac	-0.180919320562751	0.257027376908834	0.002959	0.002725
chr11	72130000	72130500	Pitpnm3	invariant	-0.016066	-0.07600445144601047	genic	TRUE	P60	stable_k27ac	-0.224124221162404	0.12075168731713	0.157772	0.149674
chr11	72130000	72130500	Slc13a5	invariant	0.002721	0.44141589778250934	genic	TRUE	P60	stable_k27ac	-0.224124221162404	0.12075168731713	0.003259	0.004435
chr11	72132323	72132823	Pitpnm3	invariant	-0.017858	-0.07263389532951331	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.162378	0.154404
chr11	72226128	72226628	Slc13a5	invariant	-2.74e-4	0.03716664694428523	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.027295	0.028008
chr11	72234013	72234513	Slc13a5	invariant	0.001994	-0.07911284667373938	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.025573	0.024207
chr11	72302167	72302667	Slc13a5	invariant	-0.002475	-0.17396907707794315	genic	FALSE	none	no_diffbind_peak	NA	NA	0.021743	0.01927
chr11	72302167	72302667	Xaf1	invariant	0.015475	0.05616759078728278	genic	FALSE	none	no_diffbind_peak	NA	NA	0.148008	0.153885
chr11	72354891	72355391	Tekt1	invariant	0.001333	0.09853409694741777	genic	FALSE	none	no_diffbind_peak	NA	NA	0.137966	0.14772
chr11	72368219	72368719	Tekt1	invariant	0.011432	-0.04482638405635896	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.15128	0.146651
chr11	72455662	72456162	Spns2	DEG_up	0.003633	0.5799170964205816	genic	FALSE	none	no_diffbind_peak	NA	NA	0.021218	0.031729
chr11	72488665	72489165	Spns2	DEG_up	-0.007368	0.031452878860563534	genic	FALSE	none	no_diffbind_peak	NA	NA	0.148788	0.152068
chr11	72608179	72608679	Spns2	DEG_up	0.006585	0.8895559170180687	genic	FALSE	none	no_diffbind_peak	NA	NA	0.004665	0.008665
chr11	72608179	72608679	Ube2g1	invariant	0.014464	0.008351287029287925	genic	FALSE	none	no_diffbind_peak	NA	NA	0.151555	0.152435
chr11	72926344	72926844	Atp2a3	invariant	0.005163	0.32258562615220854	genic	FALSE	none	no_diffbind_peak	NA	NA	0.0252	0.031521
chr11	72953613	72954113	Atp2a3	invariant	-8.75e-4	0.260547595120121	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.081021	0.097063
chr11	73006394	73006894	Camkk1	DEG_down	0.00782	0.011676581752506535	genic	FALSE	none	no_diffbind_peak	NA	NA	0.087958	0.088673
chr11	73009801	73010301	Camkk1	DEG_down	-0.02271	-0.05916803403652251	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.164871	0.158245
chr11	73014842	73015342	Atp2a3	invariant	-0.012704	0.47756325216299944	genic	TRUE	P60	lost_k27ac	-1.83417168487646	1.80079802095324e-17	0.010407	0.014501
chr11	73014842	73015342	Camkk1	DEG_down	-0.047123	-0.04882173915643686	genic	TRUE	P60	lost_k27ac	-1.83417168487646	1.80079802095324e-17	0.182005	0.175948
chr11	73015772	73016272	Atp2a3	invariant	-0.013839	0.48191804947427724	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.010324	0.014429
chr11	73015772	73016272	Camkk1	DEG_down	-0.051597	-0.04882173915643686	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.182005	0.175948
chr11	73023015	73023515	Atp2a3	invariant	-0.007038	0.25636879884618735	genic	TRUE	P60	lost_k27ac	-0.930060280987424	3.62211876294034e-10	0.010947	0.013081
chr11	73023015	73023515	Camkk1	DEG_down	-0.009767	-0.034333550468773386	genic	TRUE	P60	lost_k27ac	-0.930060280987424	3.62211876294034e-10	0.153903	0.150283
chr11	73030767	73031267	Atp2a3	invariant	0.009104	0.28492061336657526	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.011689	0.014247
chr11	73030767	73031267	Camkk1	DEG_down	0.0149	-0.11327733123669778	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.078965	0.073
chr11	73193082	73193582	Aspa	invariant	0.083162	7.357717974712128	genic	FALSE	none	stable_k27ac	0.271049627896369	0.0721828278041162	0	0.00432
chr11	73193082	73193582	Atp2a3	invariant	-0.004628	-0.4073354651241308	genic	FALSE	none	stable_k27ac	0.271049627896369	0.0721828278041162	0.00399	0.003002
chr11	73193082	73193582	Emc6	invariant	-0.002887	-0.08661041612521085	genic	FALSE	none	stable_k27ac	0.271049627896369	0.0721828278041162	0.068022	0.064057
chr11	73193082	73193582	Shpk	invariant	0.009855	-0.051190014380532875	genic	FALSE	none	stable_k27ac	0.271049627896369	0.0721828278041162	0.157747	0.152247
chr11	73193082	73193582	Spns2	DEG_up	0.0226	3.434441147885184	genic	FALSE	none	stable_k27ac	0.271049627896369	0.0721828278041162	3.97e-4	0.004552
chr11	73193082	73193582	Tax1bp3	invariant	-0.002879	-0.08654464884361797	genic	FALSE	none	stable_k27ac	0.271049627896369	0.0721828278041162	0.068055	0.064091
chr11	73281514	73282014	Aspa	invariant	0.046628	8.809965256520684	genic	FALSE	none	no_diffbind_peak	NA	NA	0	0.011867
chr11	74582401	74582901	Ccdc92b	invariant	-0.011491	-0.13194888251803846	genic	FALSE	none	stable_k27ac	-0.101629759079665	0.584487180513313	0.030705	0.028019
chr11	74582401	74582901	Rap1gap2	invariant	-4.24e-4	0.267311417154488	genic	FALSE	none	stable_k27ac	-0.101629759079665	0.584487180513313	0.027901	0.033586
