chr	start	end	0
chr11	70092393	70092893	1
chr11	70130078	70130578	1
chr11	70135841	70136341	1
chr11	70155946	70156446	1
chr11	70169352	70169852	1
chr11	70212501	70213464	1
chr11	70214041	70214541	12
chr11	70220814	70221326	1
chr11	70228803	70229303	1
chr11	70229548	70230048	1
chr11	70230358	70230858	5
chr11	70237590	70238164	1
chr11	70239519	70240297	2
chr11	70254876	70255603	1
chr11	70322378	70322878	1
chr11	70351781	70352281	1
chr11	70409781	70410309	1
chr11	70432201	70433325	1
chr11	70451668	70452346	1
chr11	70459182	70459682	2
chr11	70459734	70460234	2
chr11	70504993	70505493	1
chr11	70509929	70510429	3
chr11	70514366	70514866	1
chr11	70518945	70519445	1
chr11	70520075	70520575	3
chr11	70525111	70525616	1
chr11	70532689	70533189	1
chr11	70539813	70540475	1
chr11	70541303	70541803	1
chr11	70562455	70563130	1
chr11	70615000	70615500	1
chr11	70615597	70616097	1
chr11	70618966	70619466	1
chr11	70625311	70625811	1
chr11	70638871	70639371	1
chr11	70646912	70647729	2
chr11	70654189	70654894	1
chr11	70655025	70655525	1
chr11	70656243	70656743	2
chr11	70656951	70657451	2
chr11	70668729	70669666	1
chr11	70687069	70687569	7
chr11	70687699	70688355	1
chr11	70699905	70700797	2
chr11	70754901	70755401	1
chr11	70755578	70756078	1
chr11	70763958	70764662	1
chr11	70811798	70812298	1
chr11	70812336	70812836	1
chr11	70815728	70816228	1
chr11	70822025	70822525	1
chr11	70844527	70845057	1
chr11	70969723	70970466	2
chr11	70982739	70983276	1
chr11	71004187	71004698	1
chr11	71019307	71020091	2
chr11	71033263	71033821	1
chr11	71144454	71144954	1
chr11	71230483	71230983	1
chr11	71422342	71422842	1
chr11	71424864	71425364	1
chr11	71435930	71436430	1
chr11	71436748	71437248	1
chr11	71439717	71440217	1
chr11	71446631	71447131	1
chr11	71512126	71512626	1
chr11	71574345	71574845	1
chr11	71594439	71594939	1
chr11	71651976	71652476	1
chr11	71658227	71658727	1
chr11	71670306	71670806	1
chr11	71672471	71672971	4
chr11	71704094	71704594	1
chr11	71740216	71740716	1
chr11	71749655	71750169	1
chr11	71750641	71751141	11
chr11	71752618	71753118	4
chr11	71755086	71755586	3
chr11	71758391	71758891	5
chr11	71902388	71902888	2
chr11	71939123	71939623	1
chr11	71939872	71940372	1
chr11	72024387	72024887	1
chr11	72037259	72037759	1
chr11	72041712	72042533	1
chr11	72065054	72065554	2
chr11	72067248	72067748	3
chr11	72125723	72126223	13
chr11	72130000	72130500	12
chr11	72132323	72132823	3
chr11	72135528	72136028	1
chr11	72203343	72203843	3
chr11	72206291	72207796	3
chr11	72214887	72215842	2
chr11	72226128	72226628	5
chr11	72265435	72265935	1
chr11	72266170	72267472	2
chr11	72301284	72301878	1
chr11	72302167	72302667	4
chr11	72314193	72314693	1
chr11	72354891	72355391	1
chr11	72361728	72362692	1
chr11	72368219	72368719	1
chr11	72411463	72411990	1
chr11	72435275	72435775	1
chr11	72441072	72441604	1
chr11	72455662	72456162	4
chr11	72488665	72489165	1
chr11	72489654	72490286	1
chr11	72540257	72540757	1
chr11	72549431	72549931	1
chr11	72550256	72550756	1
chr11	72606972	72607532	1
chr11	72608179	72608679	5
chr11	72689755	72690381	1
chr11	72795694	72796475	2
chr11	72806394	72806894	2
chr11	72953613	72954113	1
chr11	72960918	72961418	1
chr11	72998852	72999352	1
chr11	73006394	73006894	2
chr11	73009801	73010301	4
chr11	73014842	73015342	6
chr11	73015772	73016272	6
chr11	73018562	73019257	2
chr11	73019382	73019882	1
chr11	73023015	73023515	7
chr11	73030767	73031267	8
chr11	73047532	73048213	1
chr11	73049268	73049768	1
chr11	73090332	73090832	1
chr11	73138044	73138663	1
chr11	73160170	73160706	1
chr11	73169158	73169658	1
chr11	73176787	73177369	2
chr11	73193082	73193582	33
chr11	73198792	73199709	2
chr11	73234041	73234541	1
chr11	73267137	73267637	1
chr11	73281514	73282014	7
chr11	73284351	73284851	4
chr11	73329346	73329990	3
chr11	73350532	73351032	1
chr11	73370995	73371495	1
chr11	73399364	73399864	1
chr11	73428227	73428727	1
chr11	73457258	73457758	1
chr11	73491353	73491853	1
chr11	73516947	73517447	1
chr11	73592758	73593258	1
chr11	73598343	73598843	1
chr11	73688527	73689027	1
chr11	73780463	73780963	1
chr11	73782713	73783213	1
chr11	73802802	73803302	1
chr11	73816799	73817299	1
chr11	73851204	73851704	1
chr11	73890521	73891021	1
chr11	73909049	73909549	1
chr11	73936426	73936926	1
chr11	73960566	73961066	1
chr11	73990157	73990657	1
chr11	74056301	74056865	2
chr11	74069704	74070204	1
chr11	74113461	74113961	1
chr11	74153278	74153778	1
chr11	74185998	74186498	1
chr11	74211129	74211629	1
chr11	74259557	74260057	1
chr11	74283485	74283985	1
chr11	74337781	74338281	1
chr11	74352400	74352900	1
chr11	74361818	74362318	1
chr11	74371617	74372117	1
chr11	74582401	74582901	10
chr11	74586364	74586864	2
chr11	74589226	74589726	2
chr11	74589856	74590356	2
chr11	74610665	74611293	1
chr11	74619113	74619948	1
chr11	74637844	74638344	6
chr11	74638452	74638952	13
chr11	74649190	74649744	1
chr11	74652604	74653104	1
chr11	74724084	74724920	1
chr11	74770579	74771198	1
chr11	74830235	74831169	1
chr11	74831977	74832477	9
chr11	74837981	74838481	3
chr11	74866917	74867417	5
chr11	74874565	74875065	2
chr11	74876737	74877237	2
chr11	74896810	74897310	1
chr11	74897820	74898320	1
chr11	74925572	74926198	2
chr11	75014727	75015227	1
chr11	75132250	75132750	2
chr11	75133310	75133810	1
chr11	75153176	75153676	3
chr11	75168959	75169769	1
chr11	75170248	75170748	7
chr11	75172309	75172809	1
chr11	75173360	75173860	3
chr11	75178585	75179215	1
chr11	75190293	75190793	1
chr11	75190991	75191491	1
chr11	75192767	75193267	3
chr11	75193532	75194128	1
chr11	75194908	75195408	3
chr11	75198717	75199217	3
chr11	75212116	75212616	3
chr11	75240438	75240938	5
chr11	75244650	75245150	2
chr11	75257189	75257689	2
chr11	75279933	75280902	3
chr11	75348074	75348760	2
chr11	75399381	75399881	2
chr11	75404670	75405170	2
chr11	75422451	75422951	2
chr11	75423090	75423590	2
chr11	75431302	75431802	3
chr11	75439341	75439841	1
chr11	75454440	75454967	1
chr11	75460348	75460848	9
chr11	75461196	75461964	2
chr11	75486553	75487065	1
chr11	75509843	75510343	1
chr11	75510405	75510905	1
chr11	75513289	75513789	1
chr11	75525602	75526102	4
chr11	75530329	75530829	5
chr11	75531443	75532029	1
chr11	75537474	75537974	5
chr11	75538279	75538779	1
chr11	75551983	75552483	1
chr11	75565811	75566311	5
chr11	75567602	75568102	2
chr11	75570867	75571367	18
chr11	75573283	75573783	6
chr11	75587846	75588382	1
chr11	75594521	75595021	1
chr11	75595746	75596246	1
chr11	75596794	75597294	1
chr11	75620322	75620822	2
chr11	75630693	75631237	1
chr11	75647555	75648411	5
chr11	75650253	75650753	1
chr11	75651479	75651979	4
chr11	75655739	75656239	1
chr11	75678934	75679508	1
chr11	75732618	75733378	1
chr11	75794517	75795017	1
chr11	75795028	75795528	1
chr11	75795799	75796928	1
chr11	75842908	75843408	3
chr11	75869882	75870871	12
chr11	75871711	75872211	3
chr11	75879975	75880475	3
chr11	75925727	75926227	1
chr11	75938179	75938679	1
chr11	75966385	75967318	2
chr11	75999661	76000208	1
chr11	76019856	76020356	1
chr11	76027047	76028036	1
chr11	76035112	76035612	1
chr11	76039135	76039635	3
chr11	76040950	76041450	1
chr11	76065656	76066156	2
chr11	76066697	76067197	2
chr11	76170154	76170654	5
chr11	76179368	76179920	2
chr11	76201873	76202373	6
chr11	76211499	76211999	2
chr11	76217331	76217914	2
chr11	76243464	76243975	2
chr11	76253164	76253664	4
chr11	76255384	76255884	8
chr11	76259456	76259956	4
chr11	76272256	76272756	1
chr11	76279013	76279513	2
chr11	76290280	76290780	4
chr11	76372270	76372770	1
chr11	76398699	76400374	1
chr11	76406701	76407215	1
chr11	76622107	76622607	1
chr11	76623308	76623955	1
chr11	76639420	76639920	1
chr11	76645856	76646356	4
chr11	76659386	76659886	3
chr11	76666205	76666705	2
chr11	76671641	76672141	1
chr11	76672219	76672853	1
chr11	76674159	76674659	2
chr11	76677025	76677525	2
chr11	76679557	76680057	1
chr11	76763228	76763829	1
chr11	76809461	76809961	11
chr11	76846768	76847268	1
chr11	76894190	76894690	1
chr11	76901908	76902408	1
chr11	76911298	76911798	2
chr11	76911929	76912429	2
chr11	76924558	76925058	1
chr11	76945519	76946019	3
chr11	76997302	76997802	1
chr11	76998352	76998852	1
chr11	77078185	77078773	1
chr11	77188718	77189218	1
chr11	77200569	77201069	1
chr11	77214652	77215152	3
chr11	77216036	77216660	1
chr11	77216698	77217198	1
chr11	77446539	77447039	1
chr11	77455711	77456211	1
chr11	77456695	77457195	1
chr11	77462160	77462760	1
chr11	77467026	77467526	1
chr11	77467739	77468239	1
chr11	77481711	77482211	1
chr11	77486717	77487217	5
chr11	77489428	77490311	1
chr11	77491009	77491509	5
chr11	77492883	77493811	1
chr11	77493940	77494440	1
chr11	77497866	77498366	4
chr11	77499283	77499783	5
chr11	77501356	77501856	4
chr11	77508017	77508517	2
chr11	77513309	77513809	2
chr11	77514867	77515370	1
chr11	77515730	77516230	1
chr11	77585150	77585650	1
chr11	77606679	77607179	1
chr11	77607565	77608078	1
chr11	77624548	77625048	3
chr11	77685782	77686404	1
chr11	77725033	77725533	1
chr11	77762995	77763545	1
chr11	77764540	77765040	1
chr11	77766227	77766727	1
chr11	77782341	77782841	1
chr11	77783933	77784433	1
chr11	77786186	77786686	3
chr11	77787497	77787997	1
chr11	77793139	77793639	3
chr11	77840426	77840926	5
chr11	77850551	77851051	3
chr11	77871410	77871910	3
chr11	77872273	77872773	3
chr11	77876076	77876917	3
chr11	77893589	77894596	1
chr11	77903751	77904251	1
chr11	77906024	77906524	2
chr11	77906834	77907334	2
chr11	77917124	77917624	2
chr11	77929038	77929538	1
chr11	77930512	77931049	1
chr11	77931077	77931577	1
chr11	77934055	77934555	2
chr11	77934841	77935341	2
chr11	77936810	77937310	1
chr11	77950758	77951258	6
chr11	77965588	77966088	6
chr11	77981686	77982186	25
chr11	77982340	77983003	1
chr11	78032029	78032614	1
chr11	78037680	78038424	1
chr11	78044741	78045241	9
chr11	78080133	78080671	1
chr11	78094409	78095079	1
chr11	78115313	78115813	11
chr11	78152308	78153297	11
chr11	78159032	78159532	1
chr11	78165339	78165973	1
chr11	78176425	78176960	2
chr11	78177936	78178436	7
chr11	78183218	78183834	1
chr11	78188179	78188949	1
chr11	78189262	78189762	3
chr11	78193141	78193641	1
chr11	78194493	78195261	1
chr11	78245495	78246239	2
chr11	78261488	78262001	1
chr11	78290590	78291090	1
chr11	78301240	78301778	1
chr11	78301813	78302313	1
chr11	78322595	78323217	1
chr11	78324353	78324853	5
chr11	78328164	78328739	1
chr11	78343208	78343731	1
chr11	78347286	78347786	1
chr11	78355815	78356315	2
chr11	78386308	78386808	1
chr11	78397321	78397821	1
chr11	78411952	78412452	3
chr11	78412812	78413312	1
chr11	78421967	78422467	1
chr11	78424317	78424817	1
chr11	78443856	78444356	1
chr11	78465433	78466272	1
chr11	78490692	78491192	10
chr11	78497504	78498125	1
chr11	78498840	78499340	1
chr11	78502985	78503696	1
chr11	78511922	78512557	2
chr11	78536082	78536610	2
chr11	78550526	78551027	1
chr11	78697123	78698023	1
chr11	78751319	78751979	1
chr11	78826333	78826898	1
chr11	78833009	78833509	1
chr11	78915444	78915944	1
chr11	78920536	78921036	1
chr11	78929303	78929803	2
chr11	78984696	78985196	1
chr11	79116644	79117144	1
chr11	79146157	79146729	1
chr11	79224623	79225123	5
chr11	79229787	79230287	2
chr11	79253877	79254377	1
chr11	79254419	79254921	1
chr11	79273643	79274143	1
chr11	79339241	79339942	1
chr11	79340027	79340527	1
chr11	79495387	79495887	1
chr11	79502842	79503342	1
chr11	79503793	79504334	1
chr11	79523512	79524012	1
chr11	79530339	79530859	2
chr11	79584184	79584684	1
chr11	79589248	79589748	1
chr11	79590891	79591940	1
chr11	79610792	79611292	1
chr11	79624762	79625262	4
chr11	79650319	79650819	3
chr11	79666449	79666949	2
chr11	79674636	79675136	2
chr11	79691449	79691949	1
chr11	79696752	79697252	1
chr11	79704152	79704879	1
chr11	79729573	79730073	11
chr11	79872144	79872644	1
chr11	79908629	79909129	2
chr11	79962140	79962712	1
chr11	79973563	79974063	2
chr11	79974091	79974591	2
chr11	79992630	79993945	1
chr11	80080741	80081337	1
chr11	80086814	80087314	2
chr11	80089149	80089861	1
chr11	80141925	80142431	1
chr11	80148272	80148772	1
chr11	80153779	80154354	1
chr11	80183600	80184169	1
chr11	80203948	80204448	1
chr11	80208768	80209465	1
chr11	80289949	80290449	1
chr11	80300661	80301290	1
chr11	80301373	80302186	1
chr11	80302555	80303055	1
chr11	80377784	80378291	1
chr11	80383028	80383576	1
chr11	80428341	80428864	1
chr11	80474068	80474568	3
chr11	80476500	80477410	1
chr11	80484188	80484688	13
chr11	80602852	80603352	2
chr11	80670345	80670845	2
chr11	80779691	80780275	1
chr11	80809924	80810464	1
chr11	80817971	80818471	1
chr11	80818673	80819173	1
chr11	80821314	80821814	1
chr11	80858114	80858614	1
chr11	80873015	80873515	1
chr11	80877081	80877581	3
chr11	80884477	80884977	1
chr11	80886896	80887396	1
chr11	81095854	81096354	1
chr11	81767949	81768449	9
chr11	81779956	81780456	1
chr11	81780648	81781148	3
chr11	81802589	81803089	1
chr11	81845267	81845767	1
chr11	81860422	81861454	1
chr11	81968207	81968928	1
chr11	81974557	81975057	2
chr11	81985155	81985655	1
chr11	82019717	82020217	1
chr11	82035304	82035820	1
chr11	82038312	82038812	1
chr11	82045461	82045968	1
chr11	82057572	82058072	1
chr11	82101594	82102094	1
chr11	82114934	82115434	1
chr11	82255520	82256020	1
chr11	82274435	82274935	1
chr11	82305440	82305940	1
chr11	82387090	82387600	1
chr11	82387607	82388107	1
chr11	82388649	82389149	1
chr11	82389314	82389814	1
chr11	82392298	82392798	3
chr11	82403052	82403552	2
chr11	82521365	82521865	4
chr11	82633102	82633602	1
chr11	82683847	82684347	22
chr11	82764006	82764594	2
chr11	82780857	82781751	1
chr11	82870946	82871460	1
chr11	82890316	82890864	1
chr11	82891873	82892373	1
chr11	82901707	82902207	4
chr11	82908084	82908661	1
chr11	82910299	82910799	1
chr11	82914889	82915389	4
chr11	82931120	82931620	1
chr11	82931724	82932224	1
chr11	82932335	82932835	1
chr11	82933132	82933632	1
chr11	82951098	82951598	1
chr11	82970972	82971472	3
chr11	82975335	82975835	1
chr11	82991580	82992080	1
chr11	83020560	83021060	1
chr11	83064861	83065361	1
chr11	83093969	83094469	1
chr11	83116598	83117098	1
chr11	83174935	83175435	1
chr11	83191079	83191579	1
chr11	83223325	83223825	1
chr11	83270989	83271489	11
chr11	83286476	83286976	1
chr11	83291413	83291948	1
chr11	83298673	83299273	1
chr11	83302336	83302931	1
chr11	83364607	83365107	1
chr11	83393049	83393549	7
chr11	83408886	83409690	1
chr11	83410473	83410973	2
chr11	83418652	83419152	2
chr11	83424701	83425201	1
chr11	83429205	83429705	1
chr11	83437426	83437926	1
chr11	83440400	83440900	17
chr11	83441169	83441669	1
chr11	83442826	83443326	4
chr11	83451248	83451748	2
chr11	83462813	83463321	1
chr11	83465948	83466448	10
chr11	83472747	83473335	1
chr11	83521925	83522425	1
chr11	83530268	83530768	1
chr11	83534524	83535024	2
chr11	83578386	83578886	1
chr11	83581805	83582305	1
chr11	83592837	83593337	1
chr11	83645371	83645871	1
chr11	83649105	83649605	1
chr11	83662333	83662833	1
chr11	83671696	83672196	3
chr11	83672423	83672923	4
chr11	83703740	83704240	1
chr11	83708764	83709264	1
chr11	83746689	83747189	1
chr11	83753445	83754133	1
chr11	83849243	83849743	2
chr11	83849812	83850312	2
chr11	83941811	83942355	1
chr11	83964042	83964978	1
chr11	84053669	84054169	13
chr11	84066082	84066582	1
chr11	84066868	84067368	7
chr11	84068026	84068526	4
chr11	84069011	84069511	1
chr11	84129034	84130018	2
chr11	84167226	84167726	1
chr11	84168812	84169312	1
chr11	84179566	84180066	4
chr11	84513272	84513880	1
chr11	84522538	84523038	8
chr11	84523814	84524314	5
chr11	84524824	84525909	2
chr11	84553919	84554419	3
chr11	84707681	84708181	3
chr11	84720182	84720682	1
chr11	84724023	84724523	1
chr11	84738851	84739351	2
chr11	84759551	84760051	2
chr11	84777579	84778079	1
chr11	84780475	84780975	1
chr11	84794388	84794888	1
chr11	84813670	84814170	1
chr11	84817963	84818463	3
chr11	84818969	84819765	1
chr11	84826073	84826573	7
chr11	84828744	84829427	2
chr11	84869718	84870218	5
chr11	84870552	84871067	1
chr11	84879897	84880535	2
chr11	84916116	84916634	1
chr11	84918453	84918953	1
chr11	84957535	84958066	1
chr11	84959790	84960290	8
chr11	84960734	84961234	7
chr11	85139519	85140581	1
chr11	85169992	85170653	1
chr11	85182942	85183442	1
chr11	85234616	85235380	1
chr11	85310941	85311493	1
chr11	85312111	85312611	3
chr11	85312782	85313282	3
chr11	85323808	85324308	1
chr11	85329261	85329761	12
chr11	85352680	85353416	1
chr11	85823141	85823641	2
chr11	85831973	85832800	2
chr11	85841918	85842418	3
chr11	85844563	85845063	3
chr11	85849012	85849512	4
chr11	85850083	85850583	1
chr11	85886171	85886671	1
chr11	86200943	86201533	1
chr11	86257251	86257825	1
chr11	86351649	86352149	1
chr11	86357352	86357852	1
chr11	86358031	86358531	1
chr11	86468273	86468773	2
chr11	86472757	86473257	6
chr11	86484169	86484906	1
chr11	86544555	86545240	2
chr11	86683586	86684234	2
chr11	86757315	86758040	1
chr11	86806852	86807352	1
chr11	86807369	86807996	1
chr11	86851373	86851873	5
chr11	86852680	86853180	1
chr11	86874761	86875261	1
chr11	86894174	86894674	2
chr11	86920447	86920947	2
chr11	86949916	86950416	2
chr11	86958088	86958588	1
chr11	86961961	86962837	1
chr11	86984901	86985401	1
chr11	86993457	86993981	1
chr11	86995570	86996070	2
chr11	87073238	87073738	1
chr11	87073812	87074341	1
chr11	87074708	87075208	1
chr11	87086524	87087046	1
chr11	87108458	87109483	2
chr11	87126826	87127496	1
chr11	87358773	87359319	1
chr11	87404211	87405314	2
chr11	87422460	87423431	4
chr11	87426320	87427240	3
chr11	87442787	87443287	7
chr11	87443327	87443827	2
chr11	87448177	87448677	7
chr11	87461847	87462347	4
chr11	87470924	87471424	4
chr11	87566402	87566902	1
chr11	87578197	87578697	7
chr11	87578848	87579348	3
chr11	87579381	87579881	4
chr11	87581882	87582382	2
chr11	87591815	87592411	1
chr11	87595375	87595875	5
chr11	87613489	87613989	1
chr11	87616913	87617413	1
chr11	87639041	87639541	3
chr11	87662356	87662971	1
chr11	87737181	87737801	1
chr11	87755326	87755826	1
chr11	87759538	87760038	2
chr11	87760290	87760810	1
chr11	87763438	87763938	11
chr11	87764174	87764674	9
chr11	87778440	87778940	10
chr11	87793330	87793830	1
chr11	87816924	87817424	8
chr11	87821430	87821930	1
chr11	87828039	87828882	1
chr11	87852964	87853530	1
chr11	87875286	87875786	1
chr11	87892018	87892518	1
chr11	87897137	87897637	1
chr11	87920717	87921217	1
chr11	87986342	87986842	2
chr11	87987134	87987783	1
chr11	88047122	88047785	1
chr11	88048096	88048596	3
chr11	88058815	88059566	1
chr11	88067566	88068920	1
chr11	88086909	88087409	3
chr11	88097807	88098307	1
chr11	88098716	88099216	1
chr11	88099230	88099730	1
chr11	88118996	88119496	9
chr11	88148799	88149299	2
chr11	88161085	88161585	5
chr11	88161796	88162296	7
chr11	88164618	88165118	3
chr11	88180871	88181371	2
chr11	88187496	88187996	9
chr11	88204045	88204637	1
chr11	88215264	88215764	17
chr11	88252196	88252696	1
chr11	88252857	88253617	1
chr11	88288311	88289500	1
chr11	88291644	88292144	1
chr11	88293807	88294307	1
chr11	88310765	88311265	1
chr11	88351698	88352198	8
chr11	88405086	88405586	1
chr11	88414427	88414927	1
chr11	88552945	88553445	3
chr11	88620291	88620791	2
chr11	88717957	88718967	2
chr11	88743119	88743619	1
chr11	88825842	88826342	1
chr11	88851210	88851710	6
chr11	88864336	88864884	1
chr11	88946081	88946581	1
chr11	88955207	88955715	1
chr11	88966681	88967181	1
chr11	88970001	88970501	1
chr11	88973727	88974227	6
chr11	88996294	88996794	1
