stripe_id	direction	logFC	FDR	se_hub_P60	se_hub_ENCODE	body_genes	body_gene_count	gene_symbol	log2FoldChange	padj	baseMean
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Tph1	NA	NA	NA
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Ush1c	NA	NA	NA
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Abcc6	0.0212990349994826	0.991955833908189	3.59929653117831
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Abcc8	0.426796581345803	2.49143386915463e-5	1492.55948072871
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Car11	-0.286409055845861	0.220768251129101	297.562830337291
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Cyth2	0.138170916061563	0.431361653365387	204.403737519856
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Dbp	0.257153874129697	0.483076817963646	185.780647571586
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Emp3	0.247354285164329	0.822590953167115	6.27613660599694
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Fam83e	0.0847315879665501	0.963714141551431	4.23408887122461
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Fut2	-0.754497146955993	0.120773342031258	10.9487656470114
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Grin2d	0.146343202983378	0.693917533703972	58.3506294665702
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Grwd1	-0.00288432336840087	0.998068023026077	20.4357314564932
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Kcnc1	-0.0666551542289141	0.700330089574357	9240.4527967597
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Kcnj11	0.0801619418622219	0.79275665657296	257.467374608594
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Kcnj14	0.618499308326587	0.441572862484211	6.27855414037732
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Kdelr1	0.0943239562923399	0.857502913192804	74.1983904571031
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Lmtk3	NA	NA	NA
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Myod1	NA	NA	NA
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Nomo1	-0.0141665283315264	0.972924733534507	490.97123718894
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Ntn5	NA	NA	NA
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Odad1	0.090456385047861	0.92390154807044	15.7053021759411
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Otog	NA	NA	NA
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Rpl18	-0.193995904311419	0.70639548509839	63.4613652661089
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Saa3	-0.876242637699635	0.500845242048569	2.51423799332269
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Saal1	-0.040506353654252	0.920889832559517	250.486269532046
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Sec1	NA	NA	NA
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Sergef	-0.208144204806019	0.073189309587335	2040.3405546094
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Spaca4	NA	NA	NA
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Sphk2	0.121148215966249	0.690312620193747	169.276758237533
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Sult2b1	0.180056384411077	0.85258765599927	10.7245325195925
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Syngr4	0.00517356467857808	0.996741412602588	15.6172343888938
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Tmem143	-0.0472324768387956	0.922133838006393	77.7003590825527
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Tph1	NA	NA	NA
stripe_943	gained	-0.0999	0.01003	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	Ush1c	NA	NA	NA
stripe_951	gained	-0.1126	0.006101	TRUE	FALSE	Nav2	1	Nav2	-0.296597434260662	0.00670569930843671	8608.90971767248
stripe_1006	lost	-0.0857	0.04101	TRUE	FALSE	Inpp5a,Pwwp2b	2	Inpp5a	-0.190043805068943	0.0459541428637458	3788.74704781824
stripe_1006	lost	-0.0857	0.04101	TRUE	FALSE	Inpp5a,Pwwp2b	2	Pwwp2b	0.53516326575164	8.45474209522786e-4	119.165489963017
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Cd151	0.188797539724509	0.60618721466622	61.9265614827096
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Cdhr5	NA	NA	NA
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Cend1	-0.0104616485954467	0.991465048424704	787.48223503631
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Chid1	-0.163590591473899	0.160890874926475	515.307545926498
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Cracr2b	NA	NA	NA
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Deaf1	0.101924743025944	0.667270515775492	657.034841151185
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Drd4	0.92508521828959	0.448570846421193	3.49511576612944
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Eps8l2	0.816164831021115	0.391257334300613	3.77642574220731
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Gatd1	-0.434175103339681	0.196420646096025	27.1412444717651
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Hras	0.152809351783542	0.655265591702618	75.8800925693185
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Irf7	-0.0111936840305856	0.992870255349343	12.6514274622694
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Lmntd2	NA	NA	NA
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Lrrc56	0.191602800388731	0.646290506422085	31.7510901838606
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Phrf1	0.172021057352206	0.0327154036291343	546.346896877834
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Pidd1	-0.396388344278137	0.683642928416468	8.50632189390174
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Pnpla2	-0.0136083204768593	0.98564922221294	90.4653181325989
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Polr2l	-0.185711255873721	0.650434527476615	30.676318489089
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Rassf7	0.214574077849024	0.897050042167253	3.38046049845475
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Rplp2	-0.201662876078025	0.535885529008258	53.6348745762002
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Sct	NA	NA	NA
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Slc25a22	-0.181636552079945	0.35512259989565	526.615852189557
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Taldo1	0.00874072850071314	0.987884920866066	91.9744821593871
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Tmem80	0.0763414693838141	0.809794994513943	134.841251147846
stripe_1007	lost	-0.0846	0.03792	TRUE	FALSE	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	Tspan4	-0.212292373157882	0.0646076424475336	813.697815824348
stripe_1034	gained	-0.0794	0.01724	TRUE	FALSE	Prag1	1	Prag1	-0.303866303228656	0.00818613666457048	1642.54903452031
stripe_1035	lost	-0.0887	0.004956	TRUE	FALSE	Lonrf1,Prag1,Trmt9b	3	Lonrf1	-0.343232520894462	0.0111550660710214	245.589773466607
stripe_1035	lost	-0.0887	0.004956	TRUE	FALSE	Lonrf1,Prag1,Trmt9b	3	Prag1	-0.303866303228656	0.00818613666457048	1642.54903452031
stripe_1035	lost	-0.0887	0.004956	TRUE	FALSE	Lonrf1,Prag1,Trmt9b	3	Trmt9b	NA	NA	NA
stripe_1040	lost	-0.1616	6.265e-4	TRUE	FALSE	Galnt7	1	Galnt7	-0.695548471791694	4.34971693359345e-10	2949.83559718671
stripe_1052	lost	-0.1092	0.001558	TRUE	FALSE	Itfg1,Neto2,Phkb	3	Itfg1	-0.0263663573854516	0.898431578722362	759.182240837325
stripe_1052	lost	-0.1092	0.001558	TRUE	FALSE	Itfg1,Neto2,Phkb	3	Neto2	-0.239938649326474	0.0459498086339804	1517.17332898648
stripe_1052	lost	-0.1092	0.001558	TRUE	FALSE	Itfg1,Neto2,Phkb	3	Phkb	-0.2024987582546	0.129391006401983	914.033443700465
