stripe_id	chr1	x1	x2	direction	logFC	FDR	body_genes	body_gene_count	se_hub_P60	se_hub_ENCODE	se_hub_any
stripe_906	chr6	99890001	99915000	lost	0.0848	0.007171	Gxylt2,Ppp4r2,Rybp,Shq1	4	FALSE	FALSE	FALSE
stripe_907	chr6	99950001	99970000	gained	0.0743	0.01215	Rybp	1	FALSE	FALSE	FALSE
stripe_908	chr6	100235001	100255000	lost	0.0697	0.03373	Eif4e3,Foxp1,Gpr27,Prok2	4	FALSE	FALSE	FALSE
stripe_909	chr6	100235001	100255000	gained	0.0707	0.03191	Eif4e3,Foxp1,Gpr27,Prok2	4	FALSE	FALSE	FALSE
stripe_910	chr6	100475001	100505000	gained	0.1018	0.001118	Eif4e3,Foxp1,Gpr27,Prok2,Rybp	5	FALSE	FALSE	FALSE
stripe_911	chr6	100625001	100645000	lost	0.1711	1.742e-4	Rybp	1	FALSE	FALSE	FALSE
stripe_912	chr6	100630001	100650000	gained	0.1866	8.848e-5	Rybp	1	FALSE	FALSE	FALSE
stripe_913	chr6	104485001	104500000	lost	-0.089	0.02249	Cntn6	1	FALSE	FALSE	FALSE
stripe_914	chr6	105670001	105690000	lost	-0.0833	0.01099	Cntn4	1	FALSE	FALSE	FALSE
stripe_915	chr6	105920001	105945000	gained	-0.0884	0.006854	NA	0	FALSE	FALSE	FALSE
stripe_916	chr6	106815001	106835000	gained	-0.1607	8.302e-5	Itpr1,Lrrn1,Setmar,Sumf1	4	FALSE	FALSE	FALSE
stripe_917	chr6	111130001	111150000	gained	0.1628	4.436e-4	NA	0	FALSE	FALSE	FALSE
stripe_918	chr6	111360001	111380000	gained	0.216	1.443e-4	NA	0	FALSE	FALSE	FALSE
stripe_919	chr6	111430001	111455000	gained	0.1749	4.64e-5	Lmcd1	1	FALSE	FALSE	FALSE
stripe_920	chr6	111650001	111665000	gained	0.1447	0.003407	NA	0	FALSE	FALSE	FALSE
stripe_921	chr6	111865001	111885000	gained	0.1552	0.001325	NA	0	FALSE	FALSE	FALSE
stripe_922	chr6	112080001	112100000	gained	0.2135	1.057e-5	Grm7	1	FALSE	FALSE	FALSE
stripe_923	chr6	115025001	115055000	lost	-0.0987	0.001595	Mkrn2,Mkrn2os,Pparg,Raf1,Syn2,Tamm41,Timp4,Tsen2	8	FALSE	FALSE	FALSE
stripe_924	chr6	115025001	115060000	gained	-0.0818	0.004921	Pparg,Syn2,Tamm41,Timp4	4	FALSE	FALSE	FALSE
stripe_925	chr6	120525001	120550000	gained	0.1333	1.973e-4	Atp6v1e1,Bcl2l13,Cecr2,Hdhd5,Slc25a18	5	FALSE	FALSE	FALSE
stripe_926	chr6	120745001	120765000	lost	0.1229	0.001237	Ccdc77,Cecr2,Hdhd5,Il17ra,Kdm5a,Tmem121b	6	FALSE	FALSE	FALSE
stripe_927	chr6	121255001	121275000	gained	0.1261	0.002826	Iqsec3,Slc6a12,Slc6a13	3	FALSE	FALSE	FALSE
stripe_928	chr6	124660001	124680000	lost	-0.1282	5.868e-4	Acrbp,Atn1,Cd4,Cdca3,Chd4,Cops7a,Emg1,Eno2,Gapdh,Gnb3,Gpr162,Grcc10,Iffo1,Ing4,Lag3,Lpar5,Lpcat3,Lrrc23,Mlf2,Mrpl51,Ncapd2,Nop2,P3h3,Phb2,Pianp,Ptms,Ptpn6,Spsb2,Tpi1,Usp5,Vamp1,Zfp384	32	FALSE	FALSE	FALSE
stripe_929	chr6	135520001	135540000	gained	0.1887	1.395e-4	NA	0	FALSE	FALSE	FALSE
stripe_930	chr6	135555001	135575000	gained	0.2194	2.433e-4	NA	0	FALSE	FALSE	FALSE
stripe_931	chr6	137160001	137185000	gained	0.2477	1.611e-5	Arhgdib,Erp27,Mgp,Pde6h,Rerg	5	FALSE	FALSE	FALSE
stripe_932	chr6	140450001	140485000	gained	-0.0742	0.01567	Aebp2	1	TRUE	FALSE	TRUE
stripe_933	chr6	145425001	145450000	lost	-0.0915	0.003192	Lmntd1,Rassf8,Tuba3b	3	FALSE	FALSE	FALSE
stripe_934	chr7	4600001	4620000	lost	-0.0951	0.0109	Brsk1,Ccdc106,Cox6b2,Fiz1,Garin5b,Gm36210,Hspbp1,Il11,Isoc2a,Isoc2b,Kmt5c,Nat14,Ppp6r1,Ptprh,Rpl28,Sbk2,Sbk3,Shisa7,Ssc5d,Tmem150b,Tmem190,Tmem238,Tmem86b,U2af2,Ube2s,Zfp524,Zfp579,Zfp580,Zfp628,Zfp784,Zfp865	31	FALSE	FALSE	FALSE
stripe_935	chr7	4600001	4620000	gained	-0.095	0.01103	Brsk1,Ccdc106,Cox6b2,Fiz1,Garin5b,Gm36210,Hspbp1,Il11,Isoc2a,Isoc2b,Kmt5c,Nat14,Ppp6r1,Ptprh,Rpl28,Sbk2,Sbk3,Shisa7,Ssc5d,Tmem150b,Tmem190,Tmem238,Tmem86b,U2af2,Ube2s,Zfp524,Zfp579,Zfp580,Zfp628,Zfp784,Zfp865	31	FALSE	FALSE	FALSE
stripe_936	chr7	7275001	7295000	lost	-0.0986	0.01142	Aurkc,Eddm13,Galp,Or10am5,Or2bd2,Or5bw2,Or6z1,Or6z3,Or6z5,Or6z6,Or6z7,Peg3,Smim17,Usp29,Vmn2r29,Zfp28,Zfp418,Zfp444,Zfp583,Zfp667,Zfp772,Zfp773,Zfp78,Zfp787,Zfp954,Zim1,Zscan5b	27	FALSE	FALSE	FALSE
stripe_937	chr7	7275001	7295000	gained	-0.099	0.01134	Aurkc,Eddm13,Galp,Or10am5,Or2bd2,Or5bw2,Or6z1,Or6z3,Or6z5,Or6z6,Or6z7,Peg3,Smim17,Usp29,Vmn2r29,Zfp28,Zfp418,Zfp444,Zfp583,Zfp667,Zfp772,Zfp773,Zfp78,Zfp787,Zfp954,Zim1,Zscan5b	27	FALSE	FALSE	FALSE
stripe_938	chr7	19955001	19975000	lost	-0.0972	0.01065	Apoc1,Apoc2,Apoc2l,Apoc4,Apoe,Bcam,Bcl3,Cblc,Ceacam16,Ceacam19,Ceacam20,Clptm1,Gm19345,Igsf23,Nectin2,Pvr,Tomm40	17	FALSE	FALSE	FALSE
stripe_939	chr7	24815001	24835000	lost	-0.2647	2.413e-5	Arhgef1,Atp1a3,Cd79a,Dmrtc2,Erfl,Grik5,Lypd4,Rabac1,Rps19,Zfp574	10	FALSE	FALSE	FALSE
stripe_940	chr7	25395001	25430000	gained	-0.1241	0.005769	Axl,B3gnt8,B9d2,Bckdha,Ccdc97,Ceacam1,Ceacam2,Cxcl17,Dmac2,Erich4,Exosc5,Hnrnpul1,Lipe,Tgfb1,Tmem91	15	FALSE	FALSE	FALSE
stripe_941	chr7	29505001	29525000	gained	-0.0996	0.01349	Dpf1,Ppp1r14a,Sipa1l3,Spint2	4	FALSE	FALSE	FALSE
stripe_942	chr7	46700001	46720000	lost	-0.0844	0.03146	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	TRUE	FALSE	TRUE
stripe_943	chr7	46705001	46725000	gained	-0.0999	0.01003	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Fut2,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	32	TRUE	FALSE	TRUE
stripe_944	chr7	48740001	48765000	lost	-0.1316	0.002736	Csrp3,E2f8,Nav2,Zdhhc13	4	FALSE	FALSE	FALSE
stripe_945	chr7	48745001	48765000	gained	-0.1325	0.003553	Csrp3,E2f8,Nav2,Zdhhc13	4	FALSE	FALSE	FALSE
stripe_946	chr7	48870001	48890000	lost	-0.0867	0.04137	E2f8,Nav2	2	FALSE	FALSE	FALSE
stripe_947	chr7	48955001	48975000	lost	-0.1364	0.007318	NA	0	FALSE	FALSE	FALSE
stripe_948	chr7	48955001	48975000	gained	-0.1401	0.004955	NA	0	FALSE	FALSE	FALSE
stripe_949	chr7	49010001	49030000	lost	-0.1438	0.005472	NA	0	FALSE	FALSE	FALSE
stripe_950	chr7	49250001	49275000	gained	0.0836	0.02882	NA	0	TRUE	FALSE	TRUE
stripe_951	chr7	49250001	49285000	gained	-0.1126	0.006101	Nav2	1	TRUE	FALSE	TRUE
stripe_952	chr7	50470001	50490000	gained	0.0943	0.01893	4933405O20Rik	1	FALSE	FALSE	FALSE
stripe_953	chr7	63715001	63735000	lost	-0.1312	0.003595	Apba2,E030018B13Rik,Fan1,Klf13,Mcee,Mphosph10,Mtmr10,Nsmce3,Trpm1	9	FALSE	FALSE	FALSE
stripe_954	chr7	65095001	65110000	gained	0.1323	0.01029	Apba2,E030018B13Rik,Fan1,Klf13,Mcee,Mphosph10,Mtmr10,Nsmce3,Trpm1	9	FALSE	FALSE	FALSE
stripe_955	chr7	71385001	71420000	gained	0.0924	0.01558	NA	0	FALSE	FALSE	FALSE
stripe_956	chr7	73720001	73740000	gained	0.1927	7.117e-5	Fam174b,Slco3a1,St8sia2	3	FALSE	FALSE	FALSE
stripe_957	chr7	83190001	83210000	lost	0.0854	0.01388	Abhd17c,Cemip,Cfap161,Il16,Mesd,Stard5,Tlnrd1,Tmc3	8	FALSE	FALSE	FALSE
stripe_958	chr7	83190001	83215000	gained	0.1065	0.005332	Abhd17c,Cemip,Cfap161,Il16,Mesd,Stard5,Tlnrd1,Tmc3	8	FALSE	FALSE	FALSE
stripe_959	chr7	89030001	89055000	gained	0.1713	0.001486	Ctsc,Rab38	2	FALSE	FALSE	FALSE
stripe_960	chr7	89495001	89515000	gained	-0.0895	0.04084	Ccdc81,Eed,Hikeshi,Me3,Prss23	5	FALSE	FALSE	FALSE
stripe_961	chr7	90475001	90495000	lost	-0.1736	3.429e-4	Dlg2,Tmem126b	2	FALSE	FALSE	FALSE
stripe_962	chr7	91125001	91145000	lost	-0.1936	6.096e-4	Dlg2,Tmem126b	2	FALSE	FALSE	FALSE
stripe_963	chr7	91570001	91590000	lost	-0.1639	0.01401	Ankrd42,Ccdc90b,Ddias,Pcf11,Prcp,Rab30	6	FALSE	FALSE	FALSE
stripe_964	chr7	92110001	92130000	lost	-0.09	0.01355	Ankrd42,Ccdc90b,Pcf11	3	FALSE	FALSE	FALSE
stripe_965	chr7	92245001	92265000	gained	-0.1472	0.001709	NA	0	TRUE	FALSE	TRUE
stripe_966	chr7	92450001	92475000	lost	-0.1064	0.03894	NA	0	FALSE	FALSE	FALSE
stripe_967	chr7	96205001	96225000	gained	0.16	0.003602	NA	0	FALSE	FALSE	FALSE
stripe_968	chr7	96700001	96720000	gained	0.1093	0.02026	NA	0	FALSE	FALSE	FALSE
stripe_969	chr7	107510001	107535000	gained	-0.0843	0.03897	Syt9	1	FALSE	FALSE	FALSE
stripe_970	chr7	109090001	109105000	gained	-0.1478	0.009936	Lmo1,Rpl27a,Stk33,Trim66	4	FALSE	FALSE	FALSE
stripe_971	chr7	109605001	109620000	lost	-0.1236	0.003387	Lmo1,Ric3,Rpl27a,Stk33,Trim66,Tub	6	FALSE	FALSE	FALSE
stripe_972	chr7	110215001	110230000	lost	-0.1103	0.03647	Adm,Ampd3,Ctr9,Eif4g2,Irag1,Lyve1,Rnf141,Sbf2,Swap70	9	FALSE	FALSE	FALSE
stripe_973	chr7	110435001	110460000	gained	-0.1068	0.006984	Adm,Sbf2	2	FALSE	FALSE	FALSE
stripe_974	chr7	110620001	110640000	lost	-0.1092	0.01404	Adm,Sbf2,Swap70	3	FALSE	FALSE	FALSE
stripe_975	chr7	110780001	110810000	gained	-0.068	0.0368	Adm,Ampd3,Sbf2	3	FALSE	FALSE	FALSE
stripe_976	chr7	111070001	111090000	lost	-0.1889	1.975e-4	Dkk3,Eif4g2,Galnt18,Mical2,Parva,Usp47	6	FALSE	FALSE	FALSE
stripe_977	chr7	111690001	111710000	lost	-0.1221	0.01955	Ctr9,Eif4g2	2	FALSE	FALSE	FALSE
stripe_978	chr7	113330001	113350000	gained	-0.0863	0.04363	Bmal1,Dkk3,Mical2,Parva,Rassf10,Tead1,Usp47	7	FALSE	FALSE	FALSE
stripe_979	chr7	115315001	115335000	gained	0.1207	0.005769	1110004F10Rik,Plekha7,Rps13,Sox6	4	FALSE	FALSE	FALSE
stripe_980	chr7	117465001	117485000	gained	0.1302	0.02068	Arl6ip1,Rps15a,Smg1,Syt17	4	FALSE	FALSE	FALSE
stripe_981	chr7	117865001	117885000	gained	0.1304	0.009133	Xylt1	1	FALSE	FALSE	FALSE
stripe_982	chr7	124385001	124410000	lost	0.1131	0.003392	NA	0	FALSE	FALSE	FALSE
stripe_983	chr7	124705001	124720000	gained	0.0967	0.01687	4930571K23Rik,Gtf3c1,Il21r,Il4ra,Katnip,Kdm8,Nsmce1	7	FALSE	FALSE	FALSE
stripe_984	chr7	124830001	124860000	gained	0.0678	0.03988	Hs3st4	1	FALSE	FALSE	FALSE
stripe_985	chr7	124835001	124865000	lost	0.0694	0.02812	Hs3st4	1	FALSE	FALSE	FALSE
stripe_986	chr7	125030001	125050000	lost	0.0706	0.04759	Hs3st4	1	FALSE	FALSE	FALSE
stripe_987	chr7	125380001	125400000	gained	0.1224	0.008625	4930571K23Rik	1	FALSE	FALSE	FALSE
stripe_988	chr7	125465001	125490000	gained	0.0732	0.0417	Gtf3c1,Il21r,Il4ra,Katnip,Nsmce1	5	FALSE	FALSE	FALSE
stripe_989	chr7	125740001	125770000	gained	0.1174	0.005805	Gsg1l	1	FALSE	FALSE	FALSE
stripe_990	chr7	126065001	126095000	gained	0.1043	0.007699	Gsg1l,Gtf3c1,Katnip	3	FALSE	FALSE	FALSE
stripe_991	chr7	127560001	127585000	lost	-0.0831	0.04332	Bckdk,Bcl7c,Cfap119,Ctf1,Ctf2,Fbxl19,Fus,Hsd3b7,Kat8,Orai3,Phkg2,Prss36,Prss53,Prss8,Pycard,Rnf40,Setd1a,Stx1b,Stx4a,Tmem265,Vkorc1,Zfp629,Zfp646,Zfp668	24	FALSE	FALSE	FALSE
stripe_992	chr7	127560001	127585000	gained	-0.0837	0.04861	Bckdk,Bcl7c,Cfap119,Ctf1,Ctf2,Fbxl19,Hsd3b7,Kat8,Orai3,Phkg2,Prss53,Rnf40,Setd1a,Stx1b,Stx4a,Tmem265,Vkorc1,Zfp629,Zfp646,Zfp668	20	FALSE	FALSE	FALSE
stripe_993	chr7	128230001	128255000	lost	-0.0864	0.01563	4930451I11Rik,AI467606,Armc5,Asphd1,Bckdk,Bcl7c,Cd2bp2,Cdipt,Cdiptos,Cfap119,Cox6a2,Ctf1,Ctf2,Dctpp1,Doc2a,Fbrs,Fbxl19,Fus,Hirip3,Hsd3b7,Ino80e,Itgad,Itgal,Itgam,Itgax,Kat8,Kctd13,Kif22,Maz,Mvp,Mylpf,Orai3,Pagr1a,Phkg2,Prr14,Prrt2,Prss36,Prss53,Prss8,Pycard,Qprt,Rnf40,Sephs2,Septin1,Setd1a,Sez6l2,Spn,Srcap,Stx1b,Stx4a,Taok2,Tbc1d10b,Tgfb1i1,Tmem219,Tmem265,Trim72,Vkorc1,Zfp553,Zfp629,Zfp646,Zfp668,Zfp688,Zfp689,Zfp696,Zfp747,Zfp747l1,Zfp764,Zfp764l1,Zfp768,Zfp771,Zg16	71	FALSE	FALSE	FALSE
stripe_994	chr7	133175001	133195000	lost	-0.1085	0.01516	NA	0	FALSE	FALSE	FALSE
stripe_995	chr7	133490001	133510000	lost	-0.1519	0.001737	Ctbp2,Fgfr2	2	FALSE	FALSE	FALSE
stripe_996	chr7	133910001	133930000	lost	0.1579	7.635e-4	Adam12,D7Ertd443e,Dock1,Insyn2a	4	FALSE	FALSE	FALSE
stripe_997	chr7	133910001	133930000	gained	0.1579	7.635e-4	Adam12,D7Ertd443e,Dock1,Insyn2a	4	FALSE	FALSE	FALSE
stripe_998	chr7	134690001	134705000	gained	0.1614	0.003189	Clrn3,Foxi2,Insyn2a,Mki67,Nps,Ptpre	6	FALSE	FALSE	FALSE
stripe_999	chr7	135070001	135095000	gained	0.1689	0.002988	Adam12,D7Ertd443e,Dock1,Insyn2a	4	FALSE	FALSE	FALSE
stripe_1000	chr7	135225001	135245000	gained	0.1548	0.001291	Adam12,D7Ertd443e,Dock1,Insyn2a	4	FALSE	FALSE	FALSE
stripe_1001	chr7	135930001	135945000	gained	0.1468	0.003286	Mgmt	1	FALSE	FALSE	FALSE
stripe_1002	chr7	136725001	136745000	lost	0.1243	0.01036	Mki67	1	FALSE	FALSE	FALSE
stripe_1003	chr7	136725001	136745000	gained	0.1504	8.136e-4	9430038I01Rik,Ebf3,Glrx3,Mgmt	4	FALSE	FALSE	FALSE
stripe_1004	chr7	137310001	137330000	gained	0.2637	7.71e-6	Ebf3,Mgmt	2	FALSE	FALSE	FALSE
stripe_1005	chr7	138830001	138850000	lost	-0.1102	0.02334	Adam8,Adgra1,Bnip3,Caly,Cfap46,Dpysl4,Echs1,Fuom,Inpp5a,Jakmip3,Kndc1,Lrrc27,Mapk1ip1,Msx3,Mtg1,Nkx6-2,Paox,Ppp2r2d,Prap1,Pwwp2b,Spef1l,Sprn,Stk32c,Tubgcp2,Utf1,Zfp511	26	FALSE	FALSE	FALSE
stripe_1006	chr7	139455001	139485000	lost	-0.0857	0.04101	Inpp5a,Pwwp2b	2	TRUE	FALSE	TRUE
stripe_1007	chr7	141520001	141540000	lost	-0.0846	0.03792	Cd151,Cdhr5,Cend1,Chid1,Cracr2b,Deaf1,Drd4,Eps8l2,Gatd1,Hras,Irf7,Lmntd2,Lrrc56,Phrf1,Pidd1,Pnpla2,Polr2l,Rassf7,Rplp2,Sct,Slc25a22,Taldo1,Tmem80,Tspan4	24	TRUE	FALSE	TRUE
stripe_1008	chr7	143885001	143905000	lost	0.1113	0.02248	Ano1,Cttn,Fadd,Fgf15,Fgf3,Fgf4,Ppfia1,Shank2	8	FALSE	FALSE	FALSE
stripe_1009	chr7	143890001	143915000	gained	0.1131	0.01414	Ano1,Ccnd1,Cttn,Fadd,Fgf15,Fgf3,Fgf4,LTO1,Ppfia1,Shank2	10	FALSE	FALSE	FALSE
stripe_1010	chr7	144205001	144225000	lost	0.1478	0.001893	Cttn,Fadd,Ppfia1	3	FALSE	FALSE	FALSE
stripe_1011	chr7	144770001	144795000	gained	0.1824	3.901e-4	Ano1,Cttn,Fadd,Ppfia1	4	FALSE	FALSE	FALSE
stripe_1012	chr7	144930001	144950000	gained	0.1103	0.01348	Ccnd1,Mrgprd,Mrgprf,Smim38,Tpcn2	5	FALSE	FALSE	FALSE
stripe_1013	chr7	145095001	145120000	gained	0.142	6.984e-4	Mrgprd,Mrgprf,Smim38,Tpcn2	4	FALSE	FALSE	FALSE
stripe_1014	chr8	3495001	3525000	gained	-0.0736	0.01575	Arhgef18,Insr,Mcoln1,Pex11g,Pnpla6,Saxo5,Zfp358	7	FALSE	FALSE	FALSE
stripe_1015	chr8	9360001	9380000	gained	0.0923	0.009498	Nalf1	1	FALSE	FALSE	FALSE
stripe_1016	chr8	10035001	10065000	gained	0.1605	1.904e-4	Myo16	1	FALSE	FALSE	FALSE
stripe_1017	chr8	12550001	12575000	gained	0.1638	5.44e-5	Sox1,Spaca7	2	FALSE	FALSE	FALSE
stripe_1018	chr8	14085001	14105000	gained	0.2778	1.663e-6	Arhgef10,Cln8,Dlgap2,Erich1,Kbtbd11,Myom2	6	FALSE	FALSE	FALSE
stripe_1019	chr8	14270001	14290000	gained	0.1776	9.725e-4	Coprs,Dlgap2,Erich1,Fbxo25,Tdrp	5	FALSE	FALSE	FALSE
stripe_1020	chr8	14735001	14755000	gained	0.1638	4.355e-4	NA	0	FALSE	FALSE	FALSE
stripe_1021	chr8	14740001	14755000	lost	0.2185	4.547e-5	1700029H14Rik,Cdc16,Cfap97d2,Champ1,Coprs,Dlgap2,Erich1,Fbxo25,Rasa3,Semp2l2a,Tdrp,Upf3a	12	FALSE	FALSE	FALSE
stripe_1022	chr8	15260001	15280000	gained	0.2386	1.057e-5	NA	0	FALSE	FALSE	FALSE
stripe_1023	chr8	15910001	15930000	gained	0.1005	0.003922	NA	0	FALSE	FALSE	FALSE
stripe_1024	chr8	16170001	16190000	gained	0.1342	3.56e-4	NA	0	FALSE	FALSE	FALSE
stripe_1025	chr8	16320001	16340000	gained	0.1872	4.824e-5	NA	0	FALSE	FALSE	FALSE
stripe_1026	chr8	16755001	16785000	gained	0.1035	0.002882	NA	0	FALSE	FALSE	FALSE
stripe_1027	chr8	16755001	16780000	gained	0.1427	1.747e-4	Csmd1	1	FALSE	FALSE	FALSE
stripe_1028	chr8	17385001	17405000	gained	0.2597	1.663e-6	NA	0	FALSE	FALSE	FALSE
stripe_1029	chr8	17455001	17475000	gained	0.156	0.001302	NA	0	FALSE	FALSE	FALSE
stripe_1030	chr8	17655001	17675000	gained	0.0749	0.04885	Csmd1	1	FALSE	FALSE	FALSE
stripe_1031	chr8	22475001	22505000	gained	-0.1001	0.00641	Ank1,Ap3m2,Dkk4,Gins4,Golga7,Gpat4,Ikbkb,Kat6a,Nkx6-3,Plat,Polb,Slc20a2,Smim19,Vdac3	14	FALSE	FALSE	FALSE
stripe_1032	chr8	23485001	23510000	gained	0.073	0.04979	Gins4,Golga7,Gpat4,Sfrp1	4	FALSE	FALSE	FALSE
stripe_1033	chr8	34195001	34225000	gained	0.0594	0.04017	Dusp4,Tnks	2	FALSE	FALSE	FALSE
stripe_1034	chr8	36090001	36120000	gained	-0.0794	0.01724	Prag1	1	TRUE	FALSE	TRUE
stripe_1035	chr8	36485001	36520000	lost	-0.0887	0.004956	Lonrf1,Prag1,Trmt9b	3	TRUE	FALSE	TRUE
stripe_1036	chr8	40295001	40315000	lost	-0.1107	0.009258	Adam20,Adam24,Adam25,Adam39,Asah1,Cnot7,Fgf20,Fgl1,Micu3,Mtmr7,Mtus1,Pcm1,Pdgfrl,Slc7a2,Vps37a,Zdhhc2	16	FALSE	FALSE	FALSE
stripe_1037	chr8	44025001	44045000	lost	-0.0989	0.008147	Fat1,Mtnr1a	2	FALSE	FALSE	FALSE
stripe_1038	chr8	44680001	44700000	lost	-0.1131	0.007267	NA	0	FALSE	FALSE	FALSE
stripe_1039	chr8	44820001	44840000	gained	-0.0897	0.009936	NA	0	FALSE	FALSE	FALSE
stripe_1040	chr8	57645001	57670000	lost	-0.1616	6.265e-4	Galnt7	1	TRUE	FALSE	TRUE
stripe_1041	chr8	57930001	57950000	lost	-0.1992	9.986e-5	Gm15881	1	FALSE	FALSE	FALSE
stripe_1042	chr8	57940001	57965000	lost	-0.3027	7.827e-5	Galnt7,Hmgb2	2	FALSE	FALSE	FALSE
stripe_1043	chr8	64185001	64210000	lost	-0.1179	0.01281	Tll1	1	FALSE	FALSE	FALSE
stripe_1044	chr8	64835001	64855000	lost	-0.1008	0.02384	Cpe,Klhl2,Msmo1,Tll1	4	FALSE	FALSE	FALSE
stripe_1045	chr8	67955001	67980000	lost	-0.107	0.01399	NA	0	FALSE	FALSE	FALSE
stripe_1046	chr8	74915001	74940000	gained	0.2332	9.469e-5	Isx	1	FALSE	FALSE	FALSE
stripe_1047	chr8	78235001	78255000	gained	0.1373	4.523e-4	1700011L22Rik,Lsm6,Mmaa,Pou4f2,Rbmxl1,Slc10a7,Smad1,Zfp827	8	FALSE	FALSE	FALSE
stripe_1048	chr8	79130001	79150000	lost	-0.0906	0.02776	1700011L22Rik,Abce1,Anapc10,Mmaa,Otud4,Smad1	6	FALSE	FALSE	FALSE
stripe_1049	chr8	82760001	82790000	gained	-0.0659	0.03793	Clgn,Elmod2,Mgat4d,Rnf150,Scoc,Tbc1d9,Ucp1,Zfp330	8	FALSE	FALSE	FALSE
stripe_1050	chr8	84965001	84990000	lost	-0.0801	0.02182	Calr,Dand5,Dnase2a,Farsa,Gadd45gip1,Gcdh,Ier2,Junb,Klf1,Lyl1,Mast1,Nacc1,Nfix,Prdx2,Rad23a,Rnaseh2a,Rtbdn,Syce2,Trmt1	19	FALSE	FALSE	FALSE
stripe_1051	chr8	86465001	86485000	gained	-0.0795	0.01751	Itfg1,Phkb	2	FALSE	FALSE	FALSE
stripe_1052	chr8	86525001	86545000	lost	-0.1092	0.001558	Itfg1,Neto2,Phkb	3	TRUE	FALSE	TRUE
stripe_1053	chr8	86525001	86545000	gained	-0.1069	0.001488	Itfg1,Neto2,Phkb	3	TRUE	FALSE	TRUE
stripe_1054	chr8	88350001	88380000	lost	0.13	6.061e-4	Brd7,Cyld,Nkd1,Nod2,Snx20	5	FALSE	FALSE	FALSE
stripe_1055	chr8	88445001	88470000	gained	0.1535	3.196e-4	Cyld,Nkd1,Nod2,Snx20	4	FALSE	FALSE	FALSE
stripe_1056	chr8	88510001	88535000	gained	0.103	0.007961	Cyld,Nkd1,Nod2,Snx20	4	FALSE	FALSE	FALSE
stripe_1057	chr8	88510001	88535000	gained	0.1251	0.002903	Adcy7,Brd7,Nkd1,Tent4b	4	FALSE	FALSE	FALSE
stripe_1058	chr8	88620001	88645000	gained	0.0675	0.03287	Adcy7,Brd7,Nkd1,Snx20	4	FALSE	FALSE	FALSE
stripe_1059	chr8	88685001	88705000	lost	0.1003	0.009527	Adcy7,Brd7,Cyld,Nkd1,Nod2,Snx20,Tent4b	7	FALSE	FALSE	FALSE
stripe_1060	chr8	90645001	90665000	gained	0.1469	6.212e-4	Tox3	1	FALSE	FALSE	FALSE
stripe_1061	chr8	98670001	98690000	lost	-0.1443	4.095e-4	Cdh8	1	FALSE	FALSE	FALSE
stripe_1062	chr8	98850001	98870000	lost	-0.1409	0.002588	Cdh8	1	FALSE	FALSE	FALSE
stripe_1063	chr8	103875001	103895000	gained	0.1207	0.002382	NA	0	FALSE	FALSE	FALSE
stripe_1064	chr8	104020001	104050000	gained	0.1394	3.357e-4	Cdh11	1	FALSE	FALSE	FALSE
stripe_1065	chr8	109405001	109425000	gained	0.1304	0.001698	Zfhx3	1	FALSE	FALSE	FALSE
stripe_1066	chr8	113980001	114015000	gained	-0.0622	0.04839	Adamts18	1	FALSE	FALSE	FALSE
stripe_1067	chr8	114440001	114460000	lost	-0.1383	0.002479	NA	0	FALSE	FALSE	FALSE
stripe_1068	chr8	114490001	114510000	lost	-0.1385	0.001013	NA	0	TRUE	FALSE	TRUE
stripe_1069	chr8	114585001	114605000	gained	-0.0893	0.04939	Adamts18,Clec3a,Mon1b,Nudt7,Syce1l,Vat1l,Wwox	7	TRUE	FALSE	TRUE
stripe_1070	chr8	114940001	114960000	gained	-0.0728	0.03617	Maf	1	FALSE	FALSE	FALSE
stripe_1071	chr8	115320001	115335000	lost	-0.0817	0.03791	Maf	1	FALSE	FALSE	FALSE
stripe_1072	chr8	115320001	115335000	gained	-0.0801	0.02484	Maf	1	FALSE	FALSE	FALSE
stripe_1073	chr8	115410001	115425000	gained	-0.1083	0.007269	Adamts18,Clec3a,Nudt7,Vat1l,Wwox	5	FALSE	FALSE	FALSE
stripe_1074	chr8	115585001	115620000	lost	-0.1148	0.00117	NA	0	FALSE	FALSE	FALSE
stripe_1075	chr8	115590001	115625000	gained	-0.1206	6.909e-4	NA	0	FALSE	FALSE	FALSE
stripe_1076	chr8	116360001	116380000	lost	-0.0772	0.01724	Maf	1	FALSE	FALSE	FALSE
stripe_1077	chr8	116360001	116380000	gained	-0.0765	0.01837	Maf	1	FALSE	FALSE	FALSE
