gene_symbol	gene_class	feature_label	n_features	min_distance	median_distance
Firre	DEG_down	ChromHMM_ActiveEnhancer	10	209021	982679
Firre	DEG_down	K27ac_ChIP	9	20379.5	208799.5
Firrm	invariant	ChromHMM_ActiveEnhancer	106	173296	1560900
Firrm	invariant	K27ac_ChIP	22	171	860812.75
Fis1	invariant	ChromHMM_ActiveEnhancer	13	147625	699225
Fis1	invariant	K27ac_ChIP	46	9202.5	1137426.75
Fis1	invariant	P60	4	465312	855413.25
Fkbp14	DEG_down	ChromHMM_ActiveEnhancer	78	15592	880392
Fkbp14	DEG_down	K27ac_ChIP	62	31881.5	581717.75
Fkbp14	DEG_down	P60	3	65787.5	143123
Fkbpl	invariant	ChromHMM_ActiveEnhancer	5	373536	1345936
Fkbpl	invariant	K27ac_ChIP	60	2662	691458.25
Fkbpl	invariant	P60	3	14979	517070.5
Fktn	invariant	ChromHMM_ActiveEnhancer	23	78698	569498
Fktn	invariant	K27ac_ChIP	25	396.5	460081.5
Fktn	invariant	P60	1	230888.5	230888.5
Flad1	invariant	ChromHMM_ActiveEnhancer	25	373630	1180270
Flad1	invariant	ENCODE	1	1263594	1263594
Flad1	invariant	K27ac_ChIP	75	359	876822.5
Flad1	invariant	P60	4	791918	1025809.25
Fli1	invariant	ChromHMM_ActiveEnhancer	15	173339	1351061
Fli1	invariant	K27ac_ChIP	12	1198488	1370418.5
Fli1	invariant	P60	1	1228513.5	1228513.5
Flna	invariant	ChromHMM_ActiveEnhancer	10	80880	601620
Flna	invariant	K27ac_ChIP	36	136	410012.25
Flna	invariant	P60	1	729576.5	729576.5
Flot1	invariant	ChromHMM_ActiveEnhancer	5	167470	452670
Flot1	invariant	K27ac_ChIP	57	372.5	758592
Flot1	invariant	P60	3	119117.5	1193445
Flrt2	DEG_up	K27ac_ChIP	2	4569.5	25293.75
Flt1	invariant	ChromHMM_ActiveEnhancer	15	227511	1307511
Flt1	invariant	K27ac_ChIP	41	134914.5	948898.5
Flt1	invariant	P60	2	289561.5	475126.5
Flt4	invariant	ChromHMM_ActiveEnhancer	20	329537	620137
Flt4	invariant	K27ac_ChIP	45	103487.5	601504.5
Flt4	invariant	P60	2	463511	539424.5
Flvcr1	DEG_down	ChromHMM_ActiveEnhancer	117	77158	1267942
Flvcr1	DEG_down	K27ac_ChIP	49	100.5	1165616
Flvcr1	DEG_down	P60	3	856494.5	1356279
Flvcr2	invariant	ChromHMM_ActiveEnhancer	69	105039	1052661
Flvcr2	invariant	K27ac_ChIP	89	78415.5	1061098
Flvcr2	invariant	P60	7	903710.5	1136621
Fmn1	DEG_down	ChromHMM_ActiveEnhancer	56	1164	493064
Fmn1	DEG_down	K27ac_ChIP	14	298.5	873219.5
Fmn2	invariant	ChromHMM_ActiveEnhancer	75	6975	937275
Fmn2	invariant	K27ac_ChIP	26	1128	1179940.75
Fmn2	invariant	P60	2	1138461	1419575.75
Fmnl1	invariant	ChromHMM_ActiveEnhancer	15	6593	1017293
Fmnl1	invariant	K27ac_ChIP	74	102.5	853573.5
Fmnl1	invariant	P60	13	25110	952507
Fmnl2	invariant	ChromHMM_ActiveEnhancer	54	4440	254910
Fmnl2	invariant	K27ac_ChIP	32	1408	343329.5
Fmnl2	invariant	P60	2	328273.5	489350.5
Fmo5	invariant	ChromHMM_ActiveEnhancer	30	114296	427100
Fmo5	invariant	K27ac_ChIP	47	30190.5	1034710
Fmo5	invariant	P60	1	1618558.5	1618558.5
Fn3k	DEG_down	ChromHMM_ActiveEnhancer	9	634613	1173213
Fn3k	DEG_down	K27ac_ChIP	84	312.5	1328926
Fn3k	DEG_down	P60	5	1193466.5	1623294
Fnbp1	DEG_down	ChromHMM_ActiveEnhancer	40	56692	1436358
Fnbp1	DEG_down	ENCODE	1	1198024.5	1198024.5
Fnbp1	DEG_down	K27ac_ChIP	116	1149	1036884.75
Fnbp1	DEG_down	P60	11	62341.5	886940.5
Fnbp4	invariant	ChromHMM_ActiveEnhancer	53	39130	391330
Fnbp4	invariant	ENCODE	1	1664061.5	1664061.5
Fnbp4	invariant	K27ac_ChIP	68	720.5	626035.25
Fnbp4	invariant	P60	9	73115	254538.5
Fndc3a	invariant	ChromHMM_ActiveEnhancer	15	462697	715897
Fndc3a	invariant	K27ac_ChIP	14	107037	803906.5
Fndc3a	invariant	P60	1	668816	668816
Fndc4	invariant	ChromHMM_ActiveEnhancer	45	215680	876580
Fndc4	invariant	K27ac_ChIP	52	516.5	697217.5
Fndc4	invariant	P60	2	695151.5	867014
Fnip2	invariant	ChromHMM_ActiveEnhancer	65	4396	348596
Fnip2	invariant	K27ac_ChIP	22	734.5	290200.25
Fnip2	invariant	P60	1	30452	30452
Fnta	invariant	ChromHMM_ActiveEnhancer	41	58150	707450
Fnta	invariant	K27ac_ChIP	29	39082.5	518024.5
Fnta	invariant	P60	1	480925.5	480925.5
Focad	DEG_down	ChromHMM_ActiveEnhancer	64	3929	265029
Focad	DEG_down	K27ac_ChIP	25	390	692864.5
Folh1	invariant	K27ac_ChIP	4	808991.5	980642.75
Fosl2	DEG_up	ChromHMM_ActiveEnhancer	46	2799	1111049
Fosl2	DEG_up	K27ac_ChIP	59	152	1200008
Fosl2	DEG_up	P60	2	199155.5	867014
Foxj2	DEG_down	ChromHMM_ActiveEnhancer	42	15414	1737164
Foxj2	DEG_down	K27ac_ChIP	29	8623	1792350.5
Foxj2	DEG_down	P60	3	26122	1764868
Foxj3	invariant	ChromHMM_ActiveEnhancer	53	181696	1098596
Foxj3	invariant	K27ac_ChIP	71	2665	652237
Foxj3	invariant	P60	5	257489.5	1342535.5
Foxo1	DEG_down	ChromHMM_ActiveEnhancer	84	74464	671614
Foxo1	DEG_down	K27ac_ChIP	49	72393	748656
Foxo1	DEG_down	P60	4	171806.5	763248.75
Foxo6	DEG_up	ChromHMM_ActiveEnhancer	43	61849	442951
Foxo6	DEG_up	K27ac_ChIP	55	3959.5	458651
Foxo6	DEG_up	P60	3	325088	492855.5
Foxp2	invariant	ChromHMM_ActiveEnhancer	21	491049	1028649
Foxp2	invariant	K27ac_ChIP	7	925980.5	1224077.5
Fpgs	invariant	ChromHMM_ActiveEnhancer	48	111355	725900
Fpgs	invariant	ENCODE	1	364112.5	364112.5
Fpgs	invariant	K27ac_ChIP	80	9883	597041.75
Fpgs	invariant	P60	8	107853	561570.75
Fras1	invariant	ChromHMM_ActiveEnhancer	13	151555	832245
Fras1	invariant	K27ac_ChIP	20	163847.5	1135967
Frk	invariant	ChromHMM_ActiveEnhancer	3	66399	168699
Frk	invariant	K27ac_ChIP	7	29008.5	200790
Frmd4a	invariant	ChromHMM_ActiveEnhancer	83	107117	861017
Frmd4a	invariant	K27ac_ChIP	39	107032	446924
Frmd4a	invariant	P60	1	272813.5	272813.5
Frmd4b	DEG_down	ChromHMM_ActiveEnhancer	27	60041	298959
Frmd4b	DEG_down	K27ac_ChIP	14	1166	308544
Frmpd1	invariant	ChromHMM_ActiveEnhancer	103	129275	1559425
Frmpd1	invariant	K27ac_ChIP	55	136887	1525712
Frmpd1	invariant	P60	4	893372	1616430
Frrs1	invariant	ChromHMM_ActiveEnhancer	24	497036	1763914
Frrs1	invariant	K27ac_ChIP	18	51428.5	838491.5
Frrs1	invariant	P60	1	839888	839888
Frs3	invariant	ChromHMM_ActiveEnhancer	45	71070	1556930
Frs3	invariant	K27ac_ChIP	38	722.5	996374.5
Frs3	invariant	P60	2	871737.5	1357342
Fryl	invariant	ChromHMM_ActiveEnhancer	57	13919	795481
Fryl	invariant	K27ac_ChIP	22	251.5	823542
Fryl	invariant	P60	2	802255	904470
Fsd1	invariant	ChromHMM_ActiveEnhancer	19	355191	414191
Fsd1	invariant	K27ac_ChIP	47	16200.5	475487
Fsd1	invariant	P60	2	28155	209353.75
Fstl5	DEG_down	ChromHMM_ActiveEnhancer	31	5430	314630
Fstl5	DEG_down	K27ac_ChIP	3	118060.5	444106.5
Ftsj1	invariant	ChromHMM_ActiveEnhancer	5	54506	991294
Ftsj1	invariant	K27ac_ChIP	21	29331	489249
Fubp1	invariant	ChromHMM_ActiveEnhancer	51	15922	1081978
Fubp1	invariant	K27ac_ChIP	23	291.5	1113376.5
Fubp3	invariant	ChromHMM_ActiveEnhancer	46	83451	1500899
Fubp3	invariant	ENCODE	1	767381.5	767381.5
Fubp3	invariant	K27ac_ChIP	110	116207.5	1002133.75
Fubp3	invariant	P60	12	311336.5	1086673.25
Fuca2	invariant	ChromHMM_ActiveEnhancer	78	3156	566056
Fuca2	invariant	K27ac_ChIP	29	25349.5	466930.5
Fuca2	invariant	P60	3	350093.5	478244
Fundc1	invariant	ChromHMM_ActiveEnhancer	29	6225	681725
Fundc1	invariant	K27ac_ChIP	6	844.5	625785.75
Furin	invariant	ChromHMM_ActiveEnhancer	59	17864	1239364
Furin	invariant	K27ac_ChIP	57	3341	873776
Furin	invariant	P60	5	238307	1832580
Fut10	DEG_down	ChromHMM_ActiveEnhancer	12	2169	63850
Fut10	DEG_down	K27ac_ChIP	14	18565	462982
Fut10	DEG_down	P60	1	70312	70312
Fxn	invariant	ChromHMM_ActiveEnhancer	65	27895	835105
Fxn	invariant	K27ac_ChIP	32	27307.5	1183819.75
Fxn	invariant	P60	5	251360	1328388.5
Fxr1	invariant	ChromHMM_ActiveEnhancer	21	2757	1607243
Fxr1	invariant	K27ac_ChIP	10	61577.5	1316142.75
Fxr2	invariant	ChromHMM_ActiveEnhancer	9	2710	994490
Fxr2	invariant	ENCODE	1	1970349.5	1970349.5
Fxr2	invariant	K27ac_ChIP	79	265	573100
Fxr2	invariant	P60	4	222538	705045.75
Fxyd6	invariant	ChromHMM_ActiveEnhancer	38	6485	818435
Fxyd6	invariant	K27ac_ChIP	71	697.5	644435
Fxyd6	invariant	P60	5	244594	283501
Fxyd7	DEG_up	ChromHMM_ActiveEnhancer	7	57533	1592167
Fxyd7	DEG_up	K27ac_ChIP	44	99265	969897
Fxyd7	DEG_up	P60	5	68185	760955.5
Fyco1	DEG_down	ChromHMM_ActiveEnhancer	20	22599	1701049
Fyco1	DEG_down	ENCODE	1	1814688	1814688
Fyco1	DEG_down	K27ac_ChIP	23	147.5	1046186.5
Fyco1	DEG_down	P60	2	1708009	1758890.25
Fyn	invariant	ChromHMM_ActiveEnhancer	108	7345	476545
Fyn	invariant	K27ac_ChIP	37	1346	656061
Fyn	invariant	P60	1	69552.5	69552.5
Fyttd1	invariant	ChromHMM_ActiveEnhancer	111	39000	1225000
Fyttd1	invariant	K27ac_ChIP	47	318.5	819722.5
Fyttd1	invariant	P60	2	719184.5	1063079.5
Fzd10os	invariant	ChromHMM_ActiveEnhancer	19	655607	1244593
Fzd10os	invariant	K27ac_ChIP	13	419521.5	1163469.5
Fzd10os	invariant	P60	2	797647	1293297.25
Fzd2	invariant	ChromHMM_ActiveEnhancer	15	336896	1526004
Fzd2	invariant	K27ac_ChIP	88	1437	768725
Fzd2	invariant	P60	13	150683	585268
Fzd5	invariant	ChromHMM_ActiveEnhancer	117	58049	1165351
Fzd5	invariant	K27ac_ChIP	36	1778.5	1051918.75
Fzd5	invariant	P60	2	618432.5	639725.75
Fzd7	DEG_down	ChromHMM_ActiveEnhancer	60	8276	312600
Fzd7	DEG_down	K27ac_ChIP	36	1801.5	321148.75
Fzd7	DEG_down	P60	3	2777.5	88974
G6pc3	invariant	ChromHMM_ActiveEnhancer	14	77880	1590470
G6pc3	invariant	K27ac_ChIP	84	29127	801713.75
G6pc3	invariant	P60	13	28980	565459
Gab2	invariant	ChromHMM_ActiveEnhancer	26	212086	862450
Gab2	invariant	K27ac_ChIP	20	247401.5	1048736
Gab2	invariant	P60	1	334716.5	334716.5
Gabarapl2	invariant	ChromHMM_ActiveEnhancer	82	7497	1003253
Gabarapl2	invariant	K27ac_ChIP	59	210.5	983570
Gabarapl2	invariant	P60	5	215101.5	1053416.5
Gabpa	invariant	ChromHMM_ActiveEnhancer	50	2775	270925
Gabpa	invariant	K27ac_ChIP	16	45	254463.75
Gabpa	invariant	P60	1	284063.5	284063.5
Gabra1	invariant	ChromHMM_ActiveEnhancer	36	8630	916320
Gabra1	invariant	K27ac_ChIP	21	735	1325380
Gabra1	invariant	P60	1	1330263.5	1330263.5
Gabra3	DEG_up	ChromHMM_ActiveEnhancer	35	377952	1505948
Gabra3	DEG_up	K27ac_ChIP	36	261618.5	1230013.75
Gabra3	DEG_up	P60	1	863395.5	863395.5
Gabra6	invariant	ChromHMM_ActiveEnhancer	36	14772	904700
Gabra6	invariant	K27ac_ChIP	21	385	1187238
Gabra6	invariant	P60	1	1192121.5	1192121.5
Gabrb1	DEG_down	ChromHMM_ActiveEnhancer	17	95587	1502887
Gabrb1	DEG_down	K27ac_ChIP	11	525	1040891.5
Gabrg1	invariant	ChromHMM_ActiveEnhancer	29	911083	1600417
Gabrg1	invariant	K27ac_ChIP	9	253894.5	1324884
Gad1	invariant	ChromHMM_ActiveEnhancer	69	151828	1509472
Gad1	invariant	K27ac_ChIP	23	108675	914197.5
Gad1	invariant	P60	1	1454450	1454450
Gad2	invariant	ChromHMM_ActiveEnhancer	31	48495	1280305
Gad2	invariant	K27ac_ChIP	20	273634	1340706.75
Gad2	invariant	P60	1	1687669	1687669
Gadd45a	invariant	ChromHMM_ActiveEnhancer	26	52843	133550
Gadd45a	invariant	K27ac_ChIP	7	808.5	229916.5
Gadl1	DEG_down	ChromHMM_ActiveEnhancer	11	788455	996255
Gadl1	DEG_down	K27ac_ChIP	10	322009	1224938.5
Gal3st1	invariant	ChromHMM_ActiveEnhancer	20	245164	1042064
Gal3st1	invariant	ENCODE	1	2026908	2026908
Gal3st1	invariant	K27ac_ChIP	60	70148	649038.5
Gal3st1	invariant	P60	3	135813.5	236772.5
Galc	invariant	ChromHMM_ActiveEnhancer	55	47441	1012441
Galc	invariant	K27ac_ChIP	51	290.5	1021658.5
Galc	invariant	P60	3	201231.5	278963.5
Galk2	DEG_down	ChromHMM_ActiveEnhancer	58	27191	1255209
Galk2	DEG_down	K27ac_ChIP	33	183	1016873.5
Galk2	DEG_down	P60	1	1667902	1667902
Galnt10	invariant	ChromHMM_ActiveEnhancer	6	44442	422458
Galnt10	invariant	K27ac_ChIP	16	127037	1306756.25
Galnt10	invariant	P60	1	1310355	1310355
Galnt14	DEG_down	ChromHMM_ActiveEnhancer	20	99947	230397
Galnt14	DEG_down	K27ac_ChIP	19	413.5	602381
Galnt15	DEG_down	ChromHMM_ActiveEnhancer	77	11	1338711
Galnt15	DEG_down	K27ac_ChIP	53	1832	777694.5
Galnt15	DEG_down	P60	2	4536.5	312290.75
Galnt17	DEG_down	ChromHMM_ActiveEnhancer	24	14597	745297
Galnt17	DEG_down	K27ac_ChIP	14	1615.5	1164104.5
Galnt17	DEG_down	P60	4	520831.5	766798
Galnt3	invariant	ChromHMM_ActiveEnhancer	39	33206	485994
Galnt3	invariant	K27ac_ChIP	14	83334	444875.25
Galnt3	invariant	P60	1	453071.5	453071.5
Galnt5	invariant	ChromHMM_ActiveEnhancer	177	6484	1182416
Galnt5	invariant	K27ac_ChIP	40	36870.5	1188170.5
Galnt5	invariant	P60	2	1200641	1427257.75
Galnt6	invariant	ChromHMM_ActiveEnhancer	42	28324	804974
Galnt6	invariant	K27ac_ChIP	86	32360.5	1276092
Galnt6	invariant	P60	8	170139	1069794.25
Galnt7	DEG_down	ChromHMM_ActiveEnhancer	42	6632	141418
Galnt7	DEG_down	K27ac_ChIP	16	1086.5	126802.75
Galnt7	DEG_down	P60	1	59177.5	59177.5
Galntl6	DEG_down	ChromHMM_ActiveEnhancer	44	243440	1293240
Galntl6	DEG_down	K27ac_ChIP	17	317.5	1343609
Galntl6	DEG_down	P60	1	1318785.5	1318785.5
Galr1	DEG_up	ChromHMM_ActiveEnhancer	44	46723	321100
Galr1	DEG_up	K27ac_ChIP	21	577.5	505361
Galr1	DEG_up	P60	1	134406.5	134406.5
Gan	invariant	ChromHMM_ActiveEnhancer	64	120565	1492500
Gan	invariant	K27ac_ChIP	19	100126	643860
Gan	invariant	P60	1	307565.5	307565.5
Gap43	DEG_down	ChromHMM_ActiveEnhancer	99	8451	740249
Gap43	DEG_down	K27ac_ChIP	47	1662.5	807210
Gap43	DEG_down	P60	3	28784	411268
Garem2	invariant	ChromHMM_ActiveEnhancer	42	8961	937189
Garem2	invariant	K27ac_ChIP	51	49827.5	855076.5
Garem2	invariant	P60	3	495767.5	1859045
Garin5a	invariant	ChromHMM_ActiveEnhancer	5	43281	200819
Garin5a	invariant	K27ac_ChIP	89	99.5	698541.5
Garin5a	invariant	P60	7	52683	699369.5
Garre1	invariant	ChromHMM_ActiveEnhancer	2	71251	396500
Garre1	invariant	K27ac_ChIP	11	75131.5	729567.5
Gars1	invariant	ChromHMM_ActiveEnhancer	71	165893	867507
Gars1	invariant	K27ac_ChIP	53	510.5	608620.5
Gars1	invariant	P60	3	506486.5	583822
Gas1	invariant	ChromHMM_ActiveEnhancer	19	311135	995965
Gas1	invariant	K27ac_ChIP	34	684	856213
Gas1	invariant	P60	2	527303	885618.5
Gas6	DEG_down	ChromHMM_ActiveEnhancer	56	2590	612690
Gas6	DEG_down	K27ac_ChIP	62	36559	601503.75
Gas6	DEG_down	P60	5	151357	580972
Gas7	DEG_down	ChromHMM_ActiveEnhancer	12	46663	266500
Gas7	DEG_down	ENCODE	1	207203.5	207203.5
Gas7	DEG_down	K27ac_ChIP	46	141236.5	1522740.25
Gas7	DEG_down	P60	4	202029	1472507.25
Gask1a	invariant	ChromHMM_ActiveEnhancer	51	3088	649488
Gask1a	invariant	ENCODE	1	86223	86223
Gask1a	invariant	K27ac_ChIP	48	14333	549358.75
Gask1a	invariant	P60	3	91139.5	192902
Gba2	invariant	ChromHMM_ActiveEnhancer	44	73373	1155973
Gba2	invariant	K27ac_ChIP	42	636	703028.5
Gba2	invariant	P60	2	1898227.5	1927321.25
Gbf1	invariant	ChromHMM_ActiveEnhancer	26	95991	709300
Gbf1	invariant	ENCODE	1	1058153	1058153
Gbf1	invariant	K27ac_ChIP	75	109.5	809050.5
Gbf1	invariant	P60	6	169551.5	1111939.75
Gbx1	invariant	ChromHMM_ActiveEnhancer	61	51502	446298
Gbx1	invariant	K27ac_ChIP	38	50247	330811.25
Gbx1	invariant	P60	4	83871	489605
Gca	DEG_down	ChromHMM_ActiveEnhancer	18	322385	547235
Gca	DEG_down	K27ac_ChIP	7	616982.5	1008061.5
Gcdh	invariant	ChromHMM_ActiveEnhancer	82	16879	1386729
Gcdh	invariant	ENCODE	1	134948	134948
Gcdh	invariant	K27ac_ChIP	90	16235	507888.25
Gcdh	invariant	P60	8	33373.5	465739
Gclm	DEG_down	ChromHMM_ActiveEnhancer	98	757	1041750
Gclm	DEG_down	K27ac_ChIP	37	36685.5	995006.5
Gcnt1	DEG_down	ChromHMM_ActiveEnhancer	27	19544	1084644
Gcnt1	DEG_down	K27ac_ChIP	22	154365.5	1217567.75
Gcnt1	DEG_down	P60	1	220140.5	220140.5
Gcnt4	invariant	ChromHMM_ActiveEnhancer	28	280911	904039
Gcnt4	invariant	K27ac_ChIP	13	213128	1012182.5
Gcsh	invariant	ChromHMM_ActiveEnhancer	59	127937	1237237
Gcsh	invariant	K27ac_ChIP	18	121	653099.25
Gcsh	invariant	P60	1	142967.5	142967.5
Gdap2	invariant	ChromHMM_ActiveEnhancer	57	39981	1507719
Gdap2	invariant	K27ac_ChIP	36	234	1251230.5
Gdap2	invariant	P60	3	1419412.5	1530940.5
Gde1	invariant	ChromHMM_ActiveEnhancer	21	52578	271422
Gde1	invariant	K27ac_ChIP	16	7062.5	369670.75
Gde1	invariant	P60	1	448341	448341
Gdf10	invariant	ChromHMM_ActiveEnhancer	30	276813	562763
Gdf10	invariant	K27ac_ChIP	18	68302	878916.75
Gdf10	invariant	P60	1	1899134.5	1899134.5
Gdf11	DEG_up	ChromHMM_ActiveEnhancer	31	21882	1352782
Gdf11	DEG_up	K27ac_ChIP	72	1044.5	803434.5
Gdf11	DEG_up	P60	7	609635.5	1389790
Gdf3	invariant	ChromHMM_ActiveEnhancer	36	172213	1543587
Gdf3	invariant	K27ac_ChIP	20	132549	1561242.25
Gdf3	invariant	P60	2	183705	869373
Gemin5	invariant	ChromHMM_ActiveEnhancer	8	99639	630189
Gemin5	invariant	K27ac_ChIP	34	64409	1557101.5
Gemin5	invariant	P60	1	787258	787258
Gemin8	invariant	ChromHMM_ActiveEnhancer	9	158946	490446
Gemin8	invariant	K27ac_ChIP	10	116207	415428
Get1	DEG_down	ChromHMM_ActiveEnhancer	72	6193	1195057
Get1	DEG_down	K27ac_ChIP	37	13673.5	1080380
Get1	DEG_down	P60	1	1843136.5	1843136.5
Get4	invariant	ChromHMM_ActiveEnhancer	21	113524	361676
Get4	invariant	K27ac_ChIP	52	306	630964.5
Get4	invariant	P60	5	75992.5	170712
Gfod2	invariant	ChromHMM_ActiveEnhancer	57	18364	1218764
Gfod2	invariant	K27ac_ChIP	56	251	452732
Gfod2	invariant	P60	2	55507.5	172647
Gfra4	invariant	ChromHMM_ActiveEnhancer	94	13188	1268812
Gfra4	invariant	K27ac_ChIP	52	1309	1094881
Gfra4	invariant	P60	3	1469342.5	1472267.5
Gfus	invariant	ChromHMM_ActiveEnhancer	32	109432	1142150
Gfus	invariant	ENCODE	1	1879712	1879712
Gfus	invariant	K27ac_ChIP	76	8247	768788.75
Gfus	invariant	P60	4	460556	559632.75
Gga1	invariant	ChromHMM_ActiveEnhancer	50	107510	1269160
Gga1	invariant	ENCODE	1	1067646	1067646
Gga1	invariant	K27ac_ChIP	78	672	1042523.5
Gga1	invariant	P60	9	105152.5	931870
Gga3	invariant	ChromHMM_ActiveEnhancer	26	45949	1110551
Gga3	invariant	ENCODE	1	386832.5	386832.5
Gga3	invariant	K27ac_ChIP	103	218.5	751718
Gga3	invariant	P60	10	62674	781139.75
Ggcx	invariant	ChromHMM_ActiveEnhancer	71	16792	676908
Ggcx	invariant	K27ac_ChIP	39	25386.5	505442
Ggcx	invariant	P60	2	174259	298523.25
Ggnbp1	invariant	ChromHMM_ActiveEnhancer	29	53713	927913
Ggnbp1	invariant	ENCODE	1	455969	455969
Ggnbp1	invariant	K27ac_ChIP	96	10220.5	901203.5
Ggnbp1	invariant	P60	7	323711.5	502348.5
Ggps1	invariant	ChromHMM_ActiveEnhancer	40	4388	1781500
Ggps1	invariant	K27ac_ChIP	18	531.5	1455454.25
Ggps1	invariant	P60	1	2008859	2008859
Ggt7	invariant	ChromHMM_ActiveEnhancer	57	132637	1126963
Ggt7	invariant	ENCODE	2	278688	906293.5
Ggt7	invariant	K27ac_ChIP	96	354	978536.5
Ggt7	invariant	P60	5	108774.5	962846
Ghdc	invariant	ChromHMM_ActiveEnhancer	10	20043	1352543
Ghdc	invariant	K27ac_ChIP	75	26786.5	1263875
Ghdc	invariant	P60	11	383652.5	1447643
Ghr	DEG_down	ChromHMM_ActiveEnhancer	36	123908	816608
Ghr	DEG_down	K27ac_ChIP	9	395875.5	915664
Ghrl	invariant	ChromHMM_ActiveEnhancer	76	75420	856580
Ghrl	invariant	K27ac_ChIP	53	108567	481877
Ghrl	invariant	P60	5	125033.5	786915
Gigyf2	invariant	ChromHMM_ActiveEnhancer	35	53198	621002
Gigyf2	invariant	K27ac_ChIP	42	586	902743
Gigyf2	invariant	P60	5	549005.5	888077.5
Gimap6	invariant	ChromHMM_ActiveEnhancer	46	98825	1078125
Gimap6	invariant	K27ac_ChIP	48	106017	937611
Gimap6	invariant	P60	3	290408.5	945107
Gimap8	DEG_up	ChromHMM_ActiveEnhancer	48	37834	1239584
Gimap8	DEG_up	K27ac_ChIP	44	45026	866427.25
Gimap8	DEG_up	P60	3	229417.5	884116
Gins3	invariant	ChromHMM_ActiveEnhancer	48	61447	1569053
Gins3	invariant	K27ac_ChIP	33	69172.5	1031352.5
Gins3	invariant	P60	1	1740989.5	1740989.5
Git2	invariant	ChromHMM_ActiveEnhancer	17	77117	1484217
Git2	invariant	ENCODE	1	1205497.5	1205497.5
Git2	invariant	K27ac_ChIP	78	2063	893662.5
Git2	invariant	P60	7	739366	1286661
Gjb6	invariant	ChromHMM_ActiveEnhancer	57	193289	945489
Gjb6	invariant	K27ac_ChIP	44	246721.5	1293630
Gjb6	invariant	P60	3	959031	1252789
Gjd2os	DEG_down	ChromHMM_ActiveEnhancer	56	43937	897163
Gjd2os	DEG_down	K27ac_ChIP	15	68.5	686125.5
Glb1	invariant	ChromHMM_ActiveEnhancer	32	267124	1101226
Glb1	invariant	K27ac_ChIP	17	387.5	909659.5
Gldc	invariant	ChromHMM_ActiveEnhancer	11	140929	1176929
Gldc	invariant	K27ac_ChIP	13	144760	1074419.5
Glipr1	invariant	ChromHMM_ActiveEnhancer	50	29931	921181
Glipr1	invariant	K27ac_ChIP	20	98603.5	1037805
Glipr2	DEG_up	ChromHMM_ActiveEnhancer	33	79001	1245501
Glipr2	DEG_up	K27ac_ChIP	35	81600.5	932200.5
Glis1	invariant	ChromHMM_ActiveEnhancer	61	127391	492991
Glis1	invariant	K27ac_ChIP	58	66546.5	459264.75
Glis1	invariant	P60	2	389523.5	417256.25
Glis2	invariant	ChromHMM_ActiveEnhancer	19	1387	326413
Glis2	invariant	K27ac_ChIP	26	1164	394324
Glis2	invariant	P60	2	1773616	1804490.75
Glis3	invariant	ChromHMM_ActiveEnhancer	32	42123	1533577
Glis3	invariant	K27ac_ChIP	24	283976.5	1300333.75
Glmp	invariant	ChromHMM_ActiveEnhancer	51	73877	1454223
Glmp	invariant	ENCODE	1	176747	176747
Glmp	invariant	K27ac_ChIP	82	27664.5	762921.25
Glmp	invariant	P60	4	103607	231678.25
Glod4	invariant	ChromHMM_ActiveEnhancer	42	11875	1357575
Glod4	invariant	K27ac_ChIP	88	15.5	1068347.5
Glod4	invariant	P60	5	30302.5	386392.5
Glp2r	DEG_down	ChromHMM_ActiveEnhancer	14	127853	561650
Glp2r	DEG_down	ENCODE	1	108512.5	108512.5
Glp2r	DEG_down	K27ac_ChIP	54	100948.5	1292106.25
Glp2r	DEG_down	P60	4	113687	1156791.25
Glrb	invariant	ChromHMM_ActiveEnhancer	75	7560	1354160
Glrb	invariant	K27ac_ChIP	30	580.5	1334298
Glrb	invariant	P60	1	1376316	1376316
Glrx	DEG_down	ChromHMM_ActiveEnhancer	78	36232	677582
Glrx	DEG_down	K27ac_ChIP	19	127.5	544442
Glrx	DEG_down	P60	2	469789.5	515660.5
Glrx2	invariant	ChromHMM_ActiveEnhancer	5	25162	70238
Glrx2	invariant	K27ac_ChIP	6	23360.5	72817.5
Glrx3	invariant	ChromHMM_ActiveEnhancer	17	316114	1668286
Glrx3	invariant	K27ac_ChIP	33	128	1503111
Glrx3	invariant	P60	2	1649723.5	1825310.5
Glrx5	invariant	ChromHMM_ActiveEnhancer	17	315012	1048612
Glrx5	invariant	K27ac_ChIP	16	298	293231.25
Glrx5	invariant	P60	1	309477	309477
Glt1d1	DEG_down	ChromHMM_ActiveEnhancer	14	85462	279512
Glt1d1	DEG_down	K27ac_ChIP	8	15250.5	864744.5
Glt1d1	DEG_down	P60	1	1766078	1766078
Glt8d1	invariant	ChromHMM_ActiveEnhancer	80	27100	723400
Glt8d1	invariant	K27ac_ChIP	68	243.5	799594.5
Glt8d1	invariant	P60	2	407544	715298.25
Glud1	invariant	ChromHMM_ActiveEnhancer	24	4073	863977
Glud1	invariant	K27ac_ChIP	12	389	341414
Gm10220	DEG_down	ChromHMM_ActiveEnhancer	109	161079	1150079
Gm10220	DEG_down	K27ac_ChIP	53	113721	1260790
Gm10220	DEG_down	P60	4	1063314.5	1203577.5
Gm10373	invariant	ChromHMM_ActiveEnhancer	109	49064	1408036
Gm10373	invariant	K27ac_ChIP	19	637.5	1149892
