enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	Fold	FDR	Conc	Conc_mut	Conc_ctrl	p.value	median_distance
chr10:42189637-42190137	chr10	42189637	42190137	0.349028999999999	7.909538	8.258567	0.000708	0.00908	0.00908	1	TRUE	-0.347850431883464	0.220779491745398	5.53526168775477	5.20365380902841	5.80471338860019	0.0584260028246402	86868
chr10:42227640-42228140	chr10	42227640	42228140	1.843284	9.881996	11.72528	-0.003331	0.0455096666666667	0.119456	3	TRUE	0.219391602566827	0.445123766462139	5.76777072545469	5.94325372383527	5.56794804354022	0.191053294737239	209448
chr10:42244969-42245469	chr10	42244969	42245469	0.479267	6.758684	7.237951	0.002526	0.03405	0.03405	1	TRUE	-0.0687889041333263	0.83111639228466	5.73625092452128	5.68288887829434	5.78770942715657	0.64926351262714	31536
chr10:42251145-42251645	chr10	42251145	42251645	0.395415999999999	8.044055	8.439471	-0.0078745	0.013752	0.035664	2	TRUE	-0.248909374198116	0.382953637502539	5.64002218544878	5.4157798836916	5.83405311874999	0.146441080823648	1790763
chr10:42276379-42277005	chr10	42276379	42277005	0.765499	11.585264	12.350763	0.00478766666666667	0.0132861666666667	0.027102	6	TRUE	-0.0460064270415986	0.9055164645094	5.30191531465031	5.24320420490557	5.35833028775914	0.785950683948113	525249
chr10:42277664-42278164	chr10	42277664	42278164	2.088296	26.758769	28.847065	0.0101123157894737	0.0418564736842105	0.396775	19	TRUE	0.00810080624476987	0.984285148426902	7.02331837275837	7.02730437999197	7.01932132210775	0.959570551953557	561280
chr10:42478133-42478815	chr10	42478133	42478815	1.811858	11.696934	13.508792	-0.00690591666666667	-0.00627416666666667	0.051671	12	TRUE	0.402069802315573	0.128539786130477	6.04844864057466	6.32455199719528	5.70669242511842	0.0251053470483538	668571.5
chr10:42501775-42502279	chr10	42501775	42502279	2.336445	17.346945	19.68339	0.0079423125	0.008284875	0.055636	16	TRUE	-0.0139062006154385	0.97504490547737	5.85047433585669	5.83325371250028	5.86749182877586	0.936266621183757	1320389
chr10:42502409-42502909	chr10	42502409	42502909	0.276746	4.701991	4.978737	0.002259	-0.00917333333333333	0.018465	3	TRUE	0.212967310634173	0.508712276105846	4.14903925530493	4.34867414085063	3.91727409703447	0.243635920221133	80973
chr10:4265569-4266069	chr10	4265569	4266069	0.454767	6.121815	6.576582	0.008859	0.011997	0.011997	1	TRUE	-0.0277106590933623	0.93487468620634	7.08291333728082	7.05808525125932	7.10732136276095	0.84497382658057	216682
chr10:4266129-4266692	chr10	4266129	4266692	2.294312	8.032574	10.326886	0.007864	0.0139226	0.027468	5	TRUE	-0.0277106590933623	0.93487468620634	7.08291333728082	7.05808525125932	7.10732136276095	0.84497382658057	526047.5
chr10:4266870-4267370	chr10	4266870	4267370	1.218429	7.587497	8.805926	0.013402	0.017303	0.017303	1	TRUE	-0.0277106590933623	0.93487468620634	7.08291333728082	7.05808525125932	7.10732136276095	0.84497382658057	215381
chr10:42678594-42679498	chr10	42678594	42679498	0.228680000000001	6.694036	6.922716	-0.001924	-0.00760325	0.022359	4	FALSE	0.485475995766714	0.0657315988148143	5.49996872918515	5.82041392801127	5.08739934121282	0.00932233852815234	95319.5
chr10:4276016-4276516	chr10	4276016	4276516	-1.507127	7.418374	5.911247	-0.0280425	-0.1193455	0.223726	2	FALSE	0.0366144525983091	0.92296547491685	5.12161817570972	5.14335826787185	5.09954546158294	0.820829296731117	108061
chr10:42761136-42762113	chr10	42761136	42762113	0.453253000000001	7.881282	8.334535	-0.0006808	-0.0038202	0.025817	5	FALSE	0.138984075628159	0.681205179380047	4.10695039424833	4.22326411594363	3.98043029047774	0.426207331727475	177992.5
chr10:42842302-42842802	chr10	42842302	42842802	-0.141153	0.846782	0.705629	-0.007359	-0.005105	0.005105	1	FALSE	0.0980006055301625	0.778539033461381	4.4253001396329	4.52817405148402	4.31452349947282	0.563180154493848	17817
chr10:42843381-42843881	chr10	42843381	42843881	0.049986	0.720346	0.770332	-0.002264	0.002519	0.002519	1	FALSE	-0.204559132704697	0.496808896731016	4.3144683469168	4.13200369293752	4.47642527423824	0.232890291897056	16738
chr10:43020928-43021428	chr10	43020928	43021428	2.273369	3.230017	5.503386	0.015454	0.088365	0.088365	1	TRUE	0.272364893658726	0.355274574940937	4.83526099595638	5.05007758279615	4.58276636600661	0.128815429177863	153352
chr10:43021468-43021968	chr10	43021468	43021968	2.30407	2.427426	4.731496	0.014621	0.083484	0.083484	1	TRUE	-0.38790983455173	0.185327935745547	4.6660438380428	4.2346464869144	4.99769952990092	0.0440937879345385	152812
chr10:43164424-43164924	chr10	43164424	43164924	-0.638075	1.965342	1.327267	-0.006527	-0.035853	0.035853	1	FALSE	0.377867872304739	0.18638503782933	4.02400908981661	4.29128388262056	3.69569695362523	0.044518089280161	9856
chr10:43173203-43173703	chr10	43173203	43173703	0.608545	3.697495	4.30604	0.007981	0.0489425	0.086132	2	TRUE	-0.0920369182714843	0.787584045737142	4.81263742716944	4.73307503760939	4.88804045784538	0.577602032110214	24554.5
chr10:43174280-43175251	chr10	43174280	43175251	0.867182	13.192175	14.059357	-0.00352527272727273	0.00182318181818182	0.050175	11	TRUE	0.119309670580953	0.661099217860747	6.7206740530285	6.79254993604566	6.64502865291474	0.401134662765924	517062.5
chr10:43221103-43221735	chr10	43221103	43221735	16.78853	0	16.78853	0.002080875	0.004062	0.06344	16	TRUE	0.307055740580005	0.233253966059015	6.45897087561476	6.66743007291466	6.21521964487674	0.06368811365487	465166.5
chr10:43363369-43363869	chr10	43363369	43363869	-3.551055	11.428918	7.877863	-0.0108204444444444	-0.00945133333333333	0.051978	9	TRUE	0.410932685775498	0.027729846032211	7.09568270545166	7.31679761400092	6.83443491916041	0.00281631823542234	214664
chr10:43372288-43372788	chr10	43372288	43372788	-2.803015	9.192063	6.389048	-0.015677	-0.0269411	0.091674	10	TRUE	0.267591897391164	0.287384935891543	6.07624605484222	6.26075879627975	5.86462592788547	0.0900827604757273	328703
chr10:43479237-43480134	chr10	43479237	43480134	6.243472	0	6.243472	0.0127089	0.017872	0.095076	10	FALSE	0.201122100821786	0.514151382398925	5.28009170041328	5.44163725018372	5.09814917963211	0.248447616874894	264762
chr10:43502490-43502990	chr10	43502490	43502990	-0.0298689999999997	3.564818	3.534949	0.0147956666666667	0.0288416666666667	0.149642	6	FALSE	-0.127910405849775	0.569656697940948	8.3153085544611	8.23056857722616	8.39534606932058	0.300345353036956	31082
chr10:43527266-43527766	chr10	43527266	43527766	1.419293	0	1.419293	0.0300665	0.0540785	0.10924	2	FALSE	-0.409556862870484	0.157319590613433	4.26338188108474	3.86919595007835	4.57265282598073	0.0341823986450005	6189.5
chr10:43540649-43541244	chr10	43540649	43541244	15.20768	0	15.20768	0.0110455238095238	0.0266289523809524	0.386148	21	FALSE	0.321962035961995	0.242225835409591	6.59462231316112	6.82814599792678	6.31585842726129	0.0675853050803011	360859.5
chr10:43654995-43655495	chr10	43654995	43655495	0.112308	0.684501	0.796809	0.004839	0.000989	0.000989	1	FALSE	-0.22746719803526	0.476070834306196	3.53957366305235	3.24907410015453	3.78126878638688	0.215827155038286	36583
chr10:43723264-43723764	chr10	43723264	43723764	0.907825	0	0.907825	0.0203206666666667	0.01377	0.025524	3	FALSE	-0.0894613254798313	0.781945249593128	5.39751943958086	5.32528131160937	5.46631230932212	0.568767525859985	22294
chr10:43751901-43752401	chr10	43751901	43752401	0.748748	0	0.748748	0.0605786666666667	0.043581	0.114448	3	FALSE	-0.0923827962117491	0.792386176695589	4.95920528599069	4.88950644087093	5.02569148333874	0.585486159239177	9064
chr10:4386467-4386967	chr10	4386467	4386967	0.2414	7.842106	8.083506	-0.00795483333333333	-0.00204133333333333	0.023177	6	TRUE	0.315732146189353	0.252916297621507	5.50424218558933	5.7341983560081	5.23055146470093	0.0724942617960242	45710
chr10:4387032-4387532	chr10	4387032	4387532	1.424012	6.659306	8.083318	0.00777433333333333	0.0787035	0.208369	6	TRUE	-0.224440097462295	0.483747101770714	4.12439682635771	3.82183101208108	4.37437715499159	0.222365031751042	45145
chr10:43901462-43902056	chr10	43901462	43902056	8.905853	0	8.905853	0.00478725	0.0131648125	0.090558	16	TRUE	0.0254662534654752	0.950013605863204	5.6008964785871	5.61791952751792	5.58367016576425	0.87926228083447	374893.5
chr10:4391336-4392291	chr10	4391336	4392291	0.185222	2.221975	2.407197	-0.00128	0.021847	0.021847	1	FALSE	-0.135011518554511	0.698436639687199	4.34712851116142	4.19198253395477	4.48719840239503	0.449450305836756	3705.5
chr10:43928637-43929137	chr10	43928637	43929137	-0.984467	2.345654	1.361187	-0.0034795	-0.01046275	0.022843	4	FALSE	-0.00557124327971363	0.988047236693829	5.86422190292508	5.86298507193354	5.8654576744823	0.969204054611412	65915
chr10:44050479-44050979	chr10	44050479	44050979	0.021988	0.792328	0.814316	-0.009136	-0.004818	0.004818	1	FALSE	-0.226659719318094	0.462520197336487	4.02026130921217	3.79878151716181	4.21222153612595	0.204422613019816	98124
chr10:44268107-44268726	chr10	44268107	44268726	0.308581	10.092429	10.40101	-0.001053	0.0029284	0.082967	20	FALSE	0.118459411787275	0.701746527006721	5.72133724635731	5.81063857352103	5.6261413884056	0.453600345903923	445679
chr10:44303604-44304104	chr10	44303604	44304104	0.0969469999999999	1.62192	1.718867	-0.008559	-0.0022545	0.008196	4	FALSE	-0.108398713613941	0.729850833271287	4.89854733341239	4.80439268287483	4.98693182220167	0.49011407273654	362702.5
chr10:4432138-4432716	chr10	4432138	4432716	0.339022	9.703104	10.042126	-0.02681025	-0.02855025	0.043553	4	FALSE	-0.0703331022862804	0.854386222767577	4.67901829389167	4.58583954914	4.76654231504524	0.689034268964668	47196.5
chr10:44362785-44363285	chr10	44362785	44363285	3.149058	0	3.149058	0.019218	0.017315	0.061755	5	FALSE	0.535963666782594	0.000516889331285235	6.91176307579013	7.18535842516855	6.57384718072673	1.87468551077688e-05	227203
chr10:44381292-44381792	chr10	44381292	44381792	0.926683	3.371512	4.298195	0.00791911111111111	0.0108267777777778	0.098697	9	FALSE	-0.123771058258759	0.631092762582506	7.22442108486408	7.13996987835801	7.30420094835941	0.365978882442682	220632
chr10:44458440-44458940	chr10	44458440	44458940	1.393983	0	1.393983	0.01526325	0.013392	0.037043	4	FALSE	-0.191790115135029	0.381304884232644	6.71068356719778	6.58188955998855	6.82891613742359	0.145486867956532	100679.5
chr10:44529285-44529785	chr10	44529285	44529785	1.743531	0	1.743531	0.0209061666666667	0.0259966666666667	0.115447	6	FALSE	-0.196752104820134	0.402833382739155	7.16381343787582	7.02596022977348	7.28963565885537	0.159457696442485	70911.5
chr10:44939402-44939902	chr10	44939402	44939902	0.914187	1.115496	2.029683	0.0173055	0.0071815	0.007892	2	FALSE	0.540252161966216	0.0207742395899473	5.17981210422021	5.48912985439978	4.78554995214781	0.00191228335694007	343446
chr10:45066750-45067452	chr10	45066750	45067452	0.691891	8.094315	8.786206	-0.00420094117647059	0.00135564705882353	0.044345	17	TRUE	0.198209797167008	0.492925526791054	6.21970881842672	6.36836361081261	6.05395829490301	0.229666203090736	510727
chr10:45083874-45084374	chr10	45083874	45084374	0.601069	0.91185	1.512919	0.008652	0.012273	0.0226	2	FALSE	0.419372723076229	0.110443713898058	4.84890940150154	5.12350340931361	4.50946636113439	0.0198424069316403	134284.5
chr10:45373218-45373718	chr10	45373218	45373718	0.051891	0.337854	0.389745	0.012972	0.001912	0.001912	1	FALSE	-0.0202446012817918	0.960593828690433	4.52968751861963	4.50716237692389	4.55186636969828	0.901757617084469	37697
chr10:45485802-45487006	chr10	45485802	45487006	0.393464	1.837422	2.230886	-0.012148	-0.005936	0.005936	1	FALSE	-0.0806989614646092	0.800792414025763	5.80364367666124	5.73582578715119	5.86841621735413	0.598625304491412	150633
chr10:45870992-45871492	chr10	45870992	45871492	-1.043303	4.406748	3.363445	0.00476525	-0.00315	0.020411	4	FALSE	0.406965102026939	0.0132296346237924	7.65236105122526	7.87084817493111	7.39477636273888	0.00105125243952822	339130.5
chr10:45925684-45926184	chr10	45925684	45926184	0.241669	1.159384	1.401053	0.001076	-0.001827	0.001827	1	FALSE	1.09411758495639	1.52109415555485e-06	6.17382879240169	6.6956886407098	5.34809452310749	2.00977657654696e-08	118373
chr10:46011917-46012417	chr10	46011917	46012417	0.883605	1.530965	2.41457	0.015935	0.005386	0.005386	1	FALSE	0.46133605015038	0.0230175584139003	6.94395416308936	7.20785078883126	6.62073177137859	0.00219024364573647	204606
chr10:46057442-46057942	chr10	46057442	46057942	-0.503862	1.969413	1.465551	-0.004543	-0.00442	0.00442	1	FALSE	0.218682100852524	0.264892098334775	7.22343196063301	7.35168528943635	7.08265470490123	0.0783164441854438	170946
chr10:46057949-46058449	chr10	46057949	46058449	-0.281437	1.362562	1.081125	-0.001974	-0.002109	0.002109	1	FALSE	0.218682100852524	0.264892098334775	7.22343196063301	7.35168528943635	7.08265470490123	0.0783164441854438	170439
chr10:46135134-46135634	chr10	46135134	46135634	-1.65089	4.639769	2.988879	0.00561	0.003032	0.003032	1	TRUE	0.874158664032268	1.38475730833806e-06	6.66187323884114	7.07434313560905	6.08203227478166	1.80024695838702e-08	93254
chr10:46229554-46230054	chr10	46229554	46230054	-0.024351	1.680523	1.656172	0.006565	-0.00205	0.00205	1	FALSE	1.00560704705489	4.38517304215076e-06	6.40405789679389	6.88555553150128	5.67621901550586	7.0620347575215e-08	1166
chr10:46345255-46345755	chr10	46345255	46345755	-2.293968	3.762529	1.468561	-0.0189525	-0.0158305	0.018786	2	TRUE	0.82316912664649	0.000479063268099134	6.04868291911571	6.47303939429612	5.444899913338	1.71906574541423e-05	487988.5
chr10:46697825-46698325	chr10	46697825	46698325	-0.0807530000000001	2.60631	2.525557	-0.0172475	-0.008199	0.012565	2	FALSE	0.550410579755815	0.00255352070100826	6.52127669480275	6.81703665277721	6.14882484387957	0.000131026214102836	2613670.5
chr10:49149647-49150147	chr10	49149647	49150147	5.90926	6.824334	12.733594	0.040288	0.051291	0.117974	3	TRUE	0.477428513775689	0.0322465567286805	5.48349023242002	5.76546969852905	5.1326697543506	0.0034654076047205	2341058
chr10:49256158-49256658	chr10	49256158	49256658	1.479534	1.857328	3.336862	0.0249783333333333	0.00639566666666667	0.010121	3	FALSE	0.506150568267515	0.0847284870105012	3.72015149491822	4.09392667734771	3.2143335259266	0.0134350323052787	2224223
chr10:49290393-49290893	chr10	49290393	49290893	0.992315	2.528825	3.52114	-0.024292	-0.010675	0.010675	1	FALSE	-0.305879977640198	0.310109023661282	3.71445119602646	3.35176837209142	4.00402955516629	0.102309270394565	3483082
chr10:49436211-49436711	chr10	49436211	49436711	4.472569	5.111611	9.58418	0.019731	0.05105	0.092557	2	FALSE	0.37380377422055	0.171395702942815	5.48057255864415	5.73287157932413	5.17459922870146	0.0390257070031371	1990602.5
chr10:49639856-49640356	chr10	49639856	49640356	-1.339197	12.248097	10.9089	-0.004717	-0.047936	0.047936	1	TRUE	-0.0554749608377492	0.880331648837158	4.93180106864108	4.8919855622165	4.97054719323669	0.735564954776603	148660
chr10:49780345-49780845	chr10	49780345	49780845	2.796791	3.359089	6.15588	0.0317965	0.137597	0.271587	2	TRUE	-0.195429698995424	0.506771440721867	4.85781255553021	4.69598542971706	5.00330446189161	0.241849547371643	841777.5
chr10:49782713-49783213	chr10	49782713	49783213	1.854648	4.015026	5.869674	0.026572	0.1015585	0.19981	2	TRUE	-0.48354565015248	0.0714744582932096	5.04150027180251	4.62339914816898	5.36526342340406	0.0105350442558681	839409.5
chr10:49783299-49783799	chr10	49783299	49783799	1.521172	5.488597	7.009769	0.0270045	0.0853215	0.166807	2	TRUE	-0.38094502511263	0.129673253133839	5.30862726965831	5.00965342956315	5.55615339607911	0.0255090694160636	838823.5
chr10:49784776-49785276	chr10	49784776	49785276	1.157674	4.808758	5.966432	0.025544	0.03695225	0.128186	4	TRUE	0.0160461949554205	0.970256843151073	4.9769523511674	4.98330030989324	4.97057633749156	0.924165073825186	1695595
chr10:49788489-49789016	chr10	49788489	49789016	-1.219798	13.211864	11.992066	0.0189777142857143	0.00342414285714286	0.027793	7	TRUE	0.348288465361605	0.135744727086197	6.56320472010602	6.77651196159416	6.31279420874398	0.0273528994032642	1691858.5
chr10:49789692-49790192	chr10	49789692	49790192	-4.638902	8.702224	4.063322	-0.045885	-0.2921	0.579813	2	TRUE	0.857648170302605	5.2664814751564e-05	6.32548781010239	6.75440588266555	5.71235697503256	1.25964634789565e-06	833606.5
chr10:49807206-49807706	chr10	49807206	49807706	-3.518352	5.09886	1.580508	-0.020483	-0.162632	0.162632	1	TRUE	0.577778036612013	0.0173061372457085	6.12564519400728	6.46713919723676	5.67739636464134	0.00150144779372972	18690
chr10:50063328-50063828	chr10	50063328	50063828	-6.445992	10.500959	4.054967	-0.02786125	-0.03635325	0.117378	4	FALSE	0.682495857600438	0.0042130337671854	6.40781150885042	6.7921369584149	5.8823786756379	0.000243956015942324	2824209
chr10:50137723-50138223	chr10	50137723	50138223	-11.049991	33.272515	22.222524	-0.00816923076923077	-0.0461496923076923	0.449592	13	TRUE	1.09132445154686	8.28362879116407e-12	7.10698212231761	7.58790930056287	6.38046145158644	1.79118555220045e-14	1352982
chr10:50199796-50200296	chr10	50199796	50200296	-2.619807	5.565476	2.945669	-0.0183885	-0.072294	0.136283	2	TRUE	1.07971917379109	1.35316381098374e-08	6.50773844917164	6.99803585431604	5.75934381657417	8.34491378408422e-11	552993.5
chr10:5020361-5020861	chr10	5020361	5020861	0.791128	2.1391	2.930228	0.007231	0.007772	0.007772	1	TRUE	-0.480854159379105	0.110572005552921	3.37267329388825	2.73289318776723	3.81435779618506	0.0198783770562361	409019
chr10:50592418-50593004	chr10	50592418	50593004	0.252798	10.951675	11.204473	0.0152326666666667	0.0146023333333333	0.038317	3	TRUE	0.274162890083971	0.322562320594304	5.85736046594595	6.06014053426482	5.62134301055772	0.109389286085177	863268
chr10:50671526-50672026	chr10	50671526	50672026	0.921019	3.855163	4.776182	0.03089525	0.0071325	0.019532	8	FALSE	0.226656249689877	0.238299574890542	7.47144806663907	7.60403938838096	7.32542615048621	0.0658995783518454	808845
chr10:5068720-5069220	chr10	5068720	5069220	0.0231710000000014	8.177359	8.20053	0.007489	0.010281	0.010281	1	TRUE	-0.29373253236495	0.330532307973495	5.45591191717681	5.14961440364842	5.70843105424267	0.114052106108867	457378
chr10:50894096-50895003	chr10	50894096	50895003	1.993112	0	1.993112	0.0287145	0.005444	0.005444	2	FALSE	-0.282468712081218	0.2310301239981	7.42109760966271	7.2163788292405	7.60034390592504	0.0626167581571884	586071.5
