chr1	x1	x2	chr2	y1	y2	logFC	FDR	PValue	direction	significant	category	resolution	resolution_kb	kept_from_resolution	is_multi_resolution
chr8	104600000	104605000	chr8	105215000	105220000	-0.0183360710437491	0.947538265043105	0.874752395707382	unchanged	False	non_significant	5000	5	5	False
chr8	94330000	94335000	chr8	94490000	94495000	-0.0453044136388743	0.858285287782224	0.703052666412459	unchanged	False	non_significant	5000	5	5	True
chr8	68765000	68770000	chr8	69020000	69025000	0.209929413875258	0.198881898925541	0.0478126153406247	unchanged	False	non_significant	5000	5	5	True
chr8	40960000	40965000	chr8	41190000	41195000	-0.0455631812615016	0.787945126655289	0.584758520476857	unchanged	False	non_significant	5000	5	5	True
chr8	78060000	78065000	chr8	78650000	78655000	-0.140456982726618	0.431766233104749	0.184592895847629	unchanged	False	non_significant	5000	5	5	True
chr8	73230000	73235000	chr8	73350000	73355000	0.096411297083592	0.628718645155863	0.370602734573558	unchanged	False	non_significant	5000	5	5	True
chr8	69920000	69925000	chr8	70165000	70170000	-0.12164643101203	0.56903126171385	0.308027488684385	unchanged	False	non_significant	5000	5	5	True
chr8	80490000	80495000	chr8	80685000	80690000	-0.0800725623683049	0.692719572599443	0.450815325042605	unchanged	False	non_significant	5000	5	5	True
chr8	79205000	79210000	chr8	79345000	79350000	-0.290555100420381	0.172084317757114	0.0368831243109506	unchanged	False	non_significant	5000	5	5	False
chr8	56525000	56530000	chr8	56615000	56620000	-0.300076499655214	0.0551896801705291	0.0057837240811462	unchanged	False	trending	5000	5	5	True
chr8	4165000	4170000	chr8	4675000	4680000	-0.0664156731745487	0.825683772167609	0.647464382556781	unchanged	False	non_significant	5000	5	5	True
chr8	113660000	113665000	chr8	114060000	114065000	0.114682817444227	0.477431258200679	0.22387042533449	unchanged	False	non_significant	5000	5	5	True
chr8	110755000	110760000	chr8	111080000	111085000	0.115614324908179	0.481660533347277	0.227705271604115	unchanged	False	non_significant	5000	5	5	False
chr8	10570000	10575000	chr8	11015000	11020000	0.421838443236527	0.0131808918593897	0.0006025362319574	up_in_mutant	True	weak_differential	5000	5	5	True
chr8	9975000	9980000	chr8	10400000	10405000	-0.188507492049842	0.245839181017412	0.0684937324489619	unchanged	False	non_significant	5000	5	5	True
chr8	125945000	125950000	chr8	126480000	126485000	-0.173072017877935	0.425128891160881	0.17993860475061	unchanged	False	non_significant	5000	5	5	True
chr8	36360000	36365000	chr8	37060000	37065000	-0.131339492716293	0.750105293033588	0.529232909112455	unchanged	False	non_significant	5000	5	5	True
chr14	55025000	55030000	chr14	55075000	55080000	0.0410521048467905	0.751674125020966	0.53108774098495	unchanged	False	non_significant	5000	5	5	True
chr14	54725000	54730000	chr14	54780000	54785000	-0.184605902321053	0.0972554446294742	0.014440664951657	unchanged	False	trending	5000	5	5	False
chr14	73385000	73390000	chr14	73420000	73425000	-0.0145675414479617	0.917371736712379	0.810957971669087	unchanged	False	non_significant	5000	5	5	False
chr14	55680000	55685000	chr14	55740000	55745000	0.153159197072382	0.176973139971478	0.0387565468361517	unchanged	False	non_significant	5000	5	5	True
chr14	121275000	121280000	chr14	121450000	121455000	0.123838975012018	0.230253752218932	0.0610527133010714	unchanged	False	non_significant	5000	5	5	True
chr14	60375000	60380000	chr14	60410000	60415000	-0.139282671423248	0.248248675589506	0.070048591921986	unchanged	False	non_significant	5000	5	5	True
chr14	49800000	49805000	chr14	49835000	49840000	-0.147665681992824	0.162471842649082	0.0329334816180571	unchanged	False	non_significant	5000	5	5	False
chr14	122385000	122390000	chr14	122485000	122490000	0.176864565854598	0.162863455484721	0.0330464830746768	unchanged	False	non_significant	5000	5	5	True
chr14	52020000	52025000	chr14	52055000	52060000	-0.0542073008346614	0.640754951260757	0.383982254360942	unchanged	False	non_significant	5000	5	5	True
chr14	64125000	64130000	chr14	64160000	64165000	0.126066541762409	0.364566922528609	0.137336021199466	unchanged	False	non_significant	5000	5	5	False
chr14	122220000	122225000	chr14	122875000	122880000	-0.232457483248786	0.166918097980335	0.0345123728334381	unchanged	False	non_significant	5000	5	5	True
chr14	54745000	54750000	chr14	54780000	54785000	-0.0516503973844202	0.692670591419912	0.45072509121368	unchanged	False	non_significant	5000	5	5	False
chr14	122225000	122230000	chr14	122385000	122390000	-0.237691517427927	0.0376585238150095	0.0030701476984097	down_in_mutant	True	weak_differential	5000	5	5	True
chr14	18235000	18240000	chr14	18270000	18275000	-0.0809485064183825	0.495489664714058	0.239368185817541	unchanged	False	non_significant	5000	5	5	False
chr14	51060000	51065000	chr14	51095000	51100000	0.0139119560979501	0.934919524902859	0.847832982570956	unchanged	False	non_significant	5000	5	5	False
chr14	61645000	61650000	chr14	61680000	61685000	-0.0512976427349987	0.672994440773084	0.425196854722668	unchanged	False	non_significant	5000	5	5	False
chr14	30590000	30595000	chr14	30670000	30675000	0.187405754652911	0.12836746150954	0.0222583552990071	unchanged	False	non_significant	5000	5	5	True
chr14	124535000	124540000	chr14	124575000	124580000	-0.136920414069866	0.337872968341224	0.119273050845196	unchanged	False	non_significant	5000	5	5	False
chr14	122220000	122225000	chr14	122485000	122490000	-0.383138306005308	0.004597824725245	0.0001153944665719	down_in_mutant	True	weak_differential	5000	5	5	True
chr14	40915000	40920000	chr14	40970000	40975000	-0.0344141841855873	0.79990062340402	0.604618466984064	unchanged	False	non_significant	5000	5	5	True
chr14	66825000	66830000	chr14	66865000	66870000	0.218108635569925	0.0527866678958058	0.0053749521141819	unchanged	False	trending	5000	5	5	False
chr14	62760000	62765000	chr14	62835000	62840000	0.0435694618747173	0.813536837873803	0.626425664522518	unchanged	False	non_significant	5000	5	5	True
chr14	62835000	62840000	chr14	62880000	62885000	-0.0163012529507691	0.923677200074186	0.824012108167545	unchanged	False	non_significant	5000	5	5	False
chr14	51025000	51030000	chr14	51060000	51065000	0.0260015555158318	0.87043251477657	0.72671483117986	unchanged	False	non_significant	5000	5	5	False
chr14	34500000	34505000	chr14	34545000	34550000	0.0644215938493581	0.649271441978991	0.394007816845591	unchanged	False	non_significant	5000	5	5	True
chr14	15360000	15365000	chr14	15435000	15440000	0.0638524775490098	0.716662614877892	0.481800375445381	unchanged	False	non_significant	5000	5	5	True
chr14	64125000	64130000	chr14	64200000	64205000	-0.0108669338679063	0.965734984010751	0.918460096739183	unchanged	False	non_significant	5000	5	5	True
chr14	8000000	8005000	chr14	8040000	8045000	0.0594679501875467	0.612129078323711	0.35364890309591	unchanged	False	non_significant	5000	5	5	True
chr14	60800000	60805000	chr14	61110000	61115000	0.138140496971585	0.240661886583396	0.0660312667992798	unchanged	False	non_significant	5000	5	5	True
chr14	34455000	34460000	chr14	34545000	34550000	0.16882851751052	0.163120786327778	0.0331466662908298	unchanged	False	non_significant	5000	5	5	True
chr14	34270000	34275000	chr14	34360000	34365000	-0.048072077250587	0.792337806164474	0.591851930397131	unchanged	False	non_significant	5000	5	5	True
chr14	32030000	32035000	chr14	32070000	32075000	0.100292276580089	0.513997546416227	0.254540548928735	unchanged	False	non_significant	5000	5	5	True
chr14	54900000	54905000	chr14	54935000	54940000	0.170536248529126	0.158148582869518	0.0313271745179191	unchanged	False	non_significant	5000	5	5	False
chr14	20765000	20770000	chr14	20800000	20805000	-0.0382955735111671	0.768666444470009	0.555291363192223	unchanged	False	non_significant	5000	5	5	False
chr14	7965000	7970000	chr14	8040000	8045000	-0.0346721009164064	0.821715813137434	0.639112299106893	unchanged	False	non_significant	5000	5	5	True
chr14	64200000	64205000	chr14	64450000	64455000	0.108875594517986	0.463915948978712	0.212472558398412	unchanged	False	non_significant	5000	5	5	True
chr14	54650000	54655000	chr14	54700000	54705000	-0.020575915127986	0.915438222015218	0.807730850362963	unchanged	False	non_significant	5000	5	5	True
chr14	8170000	8175000	chr14	8210000	8215000	-0.109552294422214	0.37754670951433	0.145354013456106	unchanged	False	non_significant	5000	5	5	True
chr14	121795000	121800000	chr14	121830000	121835000	0.0352128018261881	0.822969329341909	0.64182637496891	unchanged	False	non_significant	5000	5	5	False
chr14	105695000	105700000	chr14	105730000	105735000	-0.171465759627953	0.116815880016344	0.019202966373502	unchanged	False	non_significant	5000	5	5	False
chr14	64125000	64130000	chr14	64415000	64420000	-0.0698632598998685	0.740077662483119	0.515480163579202	unchanged	False	non_significant	5000	5	5	False
chr14	21500000	21505000	chr14	21585000	21590000	-0.106085271140919	0.417125293963761	0.173860197878901	unchanged	False	non_significant	5000	5	5	False
chr14	79480000	79485000	chr14	79585000	79590000	-0.150298139687275	0.310738338884455	0.102473492914293	unchanged	False	non_significant	5000	5	5	True
chr14	79120000	79125000	chr14	79155000	79160000	0.0535065258638108	0.798890218876434	0.603086039753016	unchanged	False	non_significant	5000	5	5	False
chr14	122340000	122345000	chr14	122375000	122380000	-0.252276639561869	0.0307167778631367	0.0022472745058068	down_in_mutant	True	weak_differential	5000	5	5	False
chr14	76500000	76505000	chr14	77005000	77010000	-0.0963407705485756	0.558563347495816	0.297297842224583	unchanged	False	non_significant	5000	5	5	True
chr14	103065000	103070000	chr14	103100000	103105000	-0.0655889053366252	0.535787692569618	0.275074628951324	unchanged	False	non_significant	5000	5	5	True
chr14	19835000	19840000	chr14	20070000	20075000	-0.104199491642987	0.355520512789945	0.131456395843139	unchanged	False	non_significant	5000	5	5	True
chr14	121795000	121800000	chr14	121875000	121880000	0.0325443527130181	0.841525122679389	0.673968002394839	unchanged	False	non_significant	5000	5	5	True
chr14	50805000	50810000	chr14	51085000	51090000	-0.0792389377696321	0.65454096858667	0.402418121876201	unchanged	False	non_significant	5000	5	5	True
chr14	31795000	31800000	chr14	32030000	32035000	0.18256754128189	0.253607877729405	0.0728865260875079	unchanged	False	non_significant	5000	5	5	True
chr14	121590000	121595000	chr14	121750000	121755000	-0.0669807414247732	0.653354267178529	0.400489104750756	unchanged	False	non_significant	5000	5	5	True
chr14	47750000	47755000	chr14	48365000	48370000	0.0939924194862907	0.497651702161998	0.241197834722593	unchanged	False	non_significant	5000	5	5	True
chr14	27185000	27190000	chr14	27410000	27415000	0.181704276581328	0.0964627492446197	0.0142689492869829	unchanged	False	trending	5000	5	5	True
chr14	76505000	76510000	chr14	76555000	76560000	-0.0800828885814443	0.549948901545055	0.288492269395757	unchanged	False	non_significant	5000	5	5	True
chr14	20800000	20805000	chr14	20870000	20875000	0.273148589681564	0.015173592653237	0.0007543761445886	up_in_mutant	True	weak_differential	5000	5	5	True
chr14	93825000	93830000	chr14	93870000	93875000	-0.367186573792182	0.0049941633099854	0.0001352551180048	down_in_mutant	True	weak_differential	5000	5	5	True
chr14	55820000	55825000	chr14	55920000	55925000	0.0342911681566848	0.835302783643175	0.662918925496237	unchanged	False	non_significant	5000	5	5	False
chr14	55820000	55825000	chr14	55860000	55865000	0.281125065488631	0.0311079654355206	0.0022835343329377	up_in_mutant	True	weak_differential	5000	5	5	False
chr14	31655000	31660000	chr14	31690000	31695000	0.202608342475919	0.0684768961161591	0.0082292610670125	unchanged	False	trending	5000	5	5	True
chr14	7815000	7820000	chr14	7880000	7885000	0.0483273451518959	0.782478738496202	0.576249441522837	unchanged	False	non_significant	5000	5	5	True
chr14	102905000	102910000	chr14	102980000	102985000	-0.132009298742544	0.385799922599727	0.150355124990484	unchanged	False	non_significant	5000	5	5	True
chr14	62835000	62840000	chr14	62935000	62940000	-0.0952763530310893	0.54700514150226	0.285883345558794	unchanged	False	non_significant	5000	5	5	True
chr14	25225000	25230000	chr14	25455000	25460000	-0.0885586739854594	0.700675831698273	0.461662065062904	unchanged	False	non_significant	5000	5	5	True
chr14	20345000	20350000	chr14	20390000	20395000	-0.0704531013424883	0.657119636250534	0.405297099297765	unchanged	False	non_significant	5000	5	5	False
chr14	15360000	15365000	chr14	16090000	16095000	-0.262288576844948	0.174003797043147	0.0376901784830973	unchanged	False	non_significant	5000	5	5	True
chr14	8300000	8305000	chr14	8340000	8345000	0.0622587946805416	0.654266623679953	0.401945144833238	unchanged	False	non_significant	5000	5	5	True
chr14	122230000	122235000	chr14	122335000	122340000	-0.286206025092532	0.0253869678999536	0.001657451913833	down_in_mutant	True	weak_differential	5000	5	5	True
chr14	52020000	52025000	chr14	52100000	52105000	-0.102693131425061	0.47510499953997	0.221699813765982	unchanged	False	non_significant	5000	5	5	True
chr14	30215000	30220000	chr14	30350000	30355000	0.2073435536156	0.167970993916025	0.0348929279340555	unchanged	False	non_significant	5000	5	5	True
chr14	64440000	64445000	chr14	64585000	64590000	-0.038704894323347	0.851087436166812	0.691064823460773	unchanged	False	non_significant	5000	5	5	True
chr14	63120000	63125000	chr14	63175000	63180000	0.0439605001596618	0.786557589785218	0.582722734463279	unchanged	False	non_significant	5000	5	5	True
chr14	73325000	73330000	chr14	73475000	73480000	-0.0598125177246955	0.746662976988488	0.524183818346272	unchanged	False	non_significant	5000	5	5	True
chr14	70615000	70620000	chr14	70655000	70660000	0.124277548284118	0.287357392253002	0.0899164932810658	unchanged	False	non_significant	5000	5	5	False
chr14	14120000	14125000	chr14	14290000	14295000	-0.370314997605369	0.0425064267104722	0.0037632205162424	down_in_mutant	True	weak_differential	5000	5	5	True
chr14	61330000	61335000	chr14	61495000	61500000	-0.0480505122161309	0.783372782280597	0.577503536039477	unchanged	False	non_significant	5000	5	5	True
chr14	76555000	76560000	chr14	76740000	76745000	-0.197402716187139	0.19444905986759	0.0460581115210572	unchanged	False	non_significant	5000	5	5	True
chr14	121585000	121590000	chr14	121795000	121800000	-0.135998928002593	0.357486659369528	0.132740430686817	unchanged	False	non_significant	5000	5	5	False
chr14	48665000	48670000	chr14	48905000	48910000	-0.261066932246033	0.0911549409958225	0.0130431355345485	unchanged	False	trending	5000	5	5	True
chr14	7815000	7820000	chr14	7940000	7945000	-0.0268810146237091	0.886621671604344	0.753823318011076	unchanged	False	non_significant	5000	5	5	False
chr14	55145000	55150000	chr14	55215000	55220000	-0.133845769513706	0.415369875812343	0.172499366245465	unchanged	False	non_significant	5000	5	5	True
chr14	15435000	15440000	chr14	16190000	16195000	-0.0697423679516169	0.774795745715683	0.563781813396713	unchanged	False	non_significant	5000	5	5	True
chr14	54840000	54845000	chr14	54935000	54940000	-0.0244551378120803	0.907625971931337	0.793093400052203	unchanged	False	non_significant	5000	5	5	True
chr14	15410000	15415000	chr14	16090000	16095000	-0.238033149690177	0.222146983045229	0.0572971698011217	unchanged	False	non_significant	5000	5	5	False
chr14	15360000	15365000	chr14	16190000	16195000	-0.0686573144682131	0.766491100359384	0.551888232727669	unchanged	False	non_significant	5000	5	5	True
chr14	77140000	77145000	chr14	77925000	77930000	-0.103584813741052	0.692604604820352	0.450516109504663	unchanged	False	non_significant	5000	5	5	True
chr14	76505000	76510000	chr14	76610000	76615000	-0.292356981773804	0.119107223551186	0.019917440841865	unchanged	False	non_significant	5000	5	5	True
