enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	enhancer_id	chr.k119	start.k119	end.k119	ctrl1	ctrl2	ctrl3	ctrl4	mut1	mut2	mut3	mut4	ctrl_mean	mut_mean	log2fc	signal_class	median_distance
chr10:29147270-29147770	chr10	29147270	29147770	1.847746	6.298546	8.146292	0.0082022	0.0477358	0.240135	10	TRUE	chr10:29147270-29147770	chr10	29147270	29147770	4.047132	4.741488	5.230772	2.866775	2.912501	4.046279	5.187312	6.988148	4.221542	4.78356	0.147091	quantifiable	1066823
chr10:29148075-29148575	chr10	29148075	29148575	1.206001	5.693981	6.899982	0.00602511111111111	0.0369504444444444	0.155577	9	TRUE	chr10:29148075-29148575	chr10	29148075	29148575	4.568544	5.827763	6.419368	3.462505	5.751359	6.833142	6.82266	7.279173	5.069545	6.671584	0.337213	quantifiable	214117
chr10:29206670-29207170	chr10	29206670	29207170	0.484996	1.330517	1.815513	0.0110285	0.048803	0.056071	2	FALSE	chr10:29206670-29207170	chr10	29206670	29207170	2.625762	4.57732	2.801233	2.807824	3.292435	2.611784	1.299601	1.20357	3.203035	2.101848	-0.436533	quantifiable	6326
chr10:29211355-29211855	chr10	29211355	29211855	0.411727	0.959292	1.371019	0.002706	0.00999	0.00999	1	FALSE	chr10:29211355-29211855	chr10	29211355	29211855	1.705785	0.250099	1.181919	0.919384	0.766592	2.956697	0	0	1.014297	0.930822	NA	no_signal	12652
chr10:29213641-29214141	chr10	29213641	29214141	0.11548	1.314536	1.430016	-0.008896	0.0074175	0.021225	2	FALSE	chr10:29213641-29214141	chr10	29213641	29214141	1.108202	1.500593	0.995918	0.90593	1.067489	0.270106	0.424954	2.073223	1.127661	0.958943	-0.118347	one_condition	8612
chr10:29312915-29313590	chr10	29312915	29313590	0.173285	11.585568	11.758853	-0.000933153846153846	0.00334046153846154	0.059078	13	TRUE	chr10:29312915-29313590	chr10	29312915	29313590	3.637624	3.068858	5.02569	6.549745	5.198177	5.753225	11.245846	8.249597	4.570479	7.611711	0.627167	quantifiable	2000129.5
chr10:29354133-29354633	chr10	29354133	29354633	0.0931289999999998	2.184485	2.277614	0.004551	0.010753	0.010753	1	FALSE	chr10:29354133-29354633	chr10	29354133	29354633	2.349083	4.527224	0.112544	1.035434	1.866858	1.851809	1.09149	2.020934	2.006071	1.707773	-0.150005	quantifiable	8059
chr10:29361703-29362692	chr10	29361703	29362692	-1.887895	16.635376	14.747481	-0.00766052941176471	-0.0164475294117647	0.082686	17	TRUE	chr10:29361703-29362692	chr10	29361703	29362692	1.950789	3.430966	3.84454	2.917988	4.467245	2.825616	8.513235	6.275518	3.036071	5.520403	0.690028	quantifiable	1704046.5
chr10:29532740-29533240	chr10	29532740	29533240	0.665676	1.010951	1.676627	0.000993	0.064761	0.064761	1	FALSE	chr10:29532740-29533240	chr10	29532740	29533240	14.650012	14.788096	3.927342	11.10064	12.455695	8.24188	9.411478	4.855086	11.116522	8.741035	-0.314406	quantifiable	2877
chr10:29534371-29534871	chr10	29534371	29534871	1.072766	1.256538	2.329304	0.012836	0.111484	0.111484	1	FALSE	chr10:29534371-29534871	chr10	29534371	29534871	12.38989	17.022593	7.650881	13.743126	12.263023	12.191097	11.951327	8.564122	12.701623	11.242392	-0.162278	quantifiable	1246
chr10:29535444-29536117	chr10	29535444	29536117	2.268824	2.527403	4.796227	0.027169	0.033509	0.033509	1	FALSE	chr10:29535444-29536117	chr10	29535444	29536117	8.887882	8.181161	11.913875	8.942363	6.399285	7.076329	16.931747	9.322119	9.48132	9.93237	0.060703	quantifiable	664779.5
chr10:29542859-29543359	chr10	29542859	29543359	-0.210953	1.996762	1.785809	-0.050342	-0.019551	0.019551	1	FALSE	chr10:29542859-29543359	chr10	29542859	29543359	3.844667	3.553762	2.385699	2.571741	3.178563	4.458406	2.450936	2.028313	3.088967	3.029054	-0.021219	quantifiable	7242
chr10:30200247-30200810	chr10	30200247	30200810	2.534111	0	2.534111	0.022038	0.007766	0.007766	1	FALSE	chr10:30200247-30200810	chr10	30200247	30200810	3.214499	1.298111	3.593972	7.126808	4.127364	4.383528	6.150209	6.08863	3.808348	5.187433	0.362827	quantifiable	865715.5
chr10:30600421-30600999	chr10	30600421	30600999	0.597382	7.494307	8.091689	0.0135304	0.013889	0.038864	10	TRUE	chr10:30600421-30600999	chr10	30600421	30600999	8.02809	6.368683	4.253661	5.969369	9.271111	7.158944	5.022433	6.812927	6.154951	7.066353	0.172643	quantifiable	888757.5
chr10:30618103-30618603	chr10	30618103	30618603	1.203974	22.11081	23.314784	0.00433025	0.01497925	0.183305	24	TRUE	chr10:30618103-30618603	chr10	30618103	30618603	14.996928	6.06519	5.725959	7.566919	10.065825	15.593801	8.358456	11.009474	8.588749	11.256889	0.353701	quantifiable	1413074
chr10:30778225-30778725	chr10	30778225	30778725	-4.530152	23.463549	18.933397	-0.0051738	-0.0332795333333333	0.182657	15	TRUE	chr10:30778225-30778725	chr10	30778225	30778725	10.123932	3.790574	3.324537	5.151379	10.099695	7.785382	4.264128	5.521366	5.597605	6.917643	0.262598	quantifiable	830709
chr10:30780822-30781322	chr10	30780822	30781322	-4.286826	20.777871	16.491045	-0.015614	-0.0501304615384615	0.255391	13	TRUE	chr10:30780822-30781322	chr10	30780822	30781322	1.901396	1.733633	0.620644	3.511252	1.773573	3.716574	2.040359	3.744527	1.941731	2.818758	0.374802	quantifiable	828112
chr10:30802875-30803576	chr10	30802875	30803576	0.553941000000002	24.47	25.023941	-0.00437257142857143	0.00792585714285714	0.103364	21	TRUE	chr10:30802875-30803576	chr10	30802875	30803576	3.170072	3.782911	7.368602	6.339183	4.926308	2.25608	7.394091	7.74859	5.165192	5.581267	0.094004	quantifiable	1591620.5
chr10:30810158-30810658	chr10	30810158	30810658	-0.441467	3.586363	3.144896	0.00267433333333333	-0.0199493333333333	0.049047	6	FALSE	chr10:30810158-30810658	chr10	30810158	30810658	4.934164	3.220015	0.885337	2.995265	4.793971	5.073522	2.29213	3.727749	3.008695	3.971843	0.309634	quantifiable	232747.5
chr10:30810722-30811222	chr10	30810722	30811222	0.309366	5.928747	6.238113	0.00880557142857143	-0.005819	0.052072	7	FALSE	chr10:30810722-30811222	chr10	30810722	30811222	2.572683	2.632758	3.283873	3.708303	3.024843	4.056477	9.095359	1.565045	3.049404	4.435431	0.423363	quantifiable	255272
chr10:30842551-30843177	chr10	30842551	30843177	1.100976	8.061031	9.162007	0.0114552857142857	0.009844	0.034663	7	FALSE	chr10:30842551-30843177	chr10	30842551	30843177	13.164877	12.292784	11.23846	12.275882	14.172486	16.902615	17.007494	15.464203	12.243001	15.886699	0.350315	quantifiable	470518
chr10:31252920-31253420	chr10	31252920	31253420	0.849032	0	0.849032	0.023695	0.00835	0.00835	1	FALSE	chr10:31252920-31253420	chr10	31252920	31253420	4.389073	4.612565	2.223254	2.03442	4.17013	4.50585	2.639951	3.208683	3.314828	3.631154	0.101736	quantifiable	186926
chr10:31313132-31313832	chr10	31313132	31313832	4.872	0	4.872	0.0123683333333333	0.00687033333333333	0.014096	3	FALSE	chr10:31313132-31313832	chr10	31313132	31313832	7.274492	4.72883	6.468824	6.45915	6.607022	5.55988	7.796746	8.737988	6.232824	7.175409	0.176397	quantifiable	247238
chr10:31445615-31446208	chr10	31445615	31446208	2.402998	0	2.402998	0.031285	0.011025	0.011025	1	FALSE	chr10:31445615-31446208	chr10	31445615	31446208	8.100698	11.37814	9.516038	12.766727	12.306629	11.197304	11.685388	12.95097	10.440401	12.035073	0.188036	quantifiable	379667.5
chr10:31495782-31496282	chr10	31495782	31496282	0.2171	1.267298	1.484398	-0.001032	0.003133	0.003133	1	FALSE	chr10:31495782-31496282	chr10	31495782	31496282	1.846338	3.259441	0.729127	1.839554	2.197599	1.286681	3.198322	1.532191	1.918615	2.053698	0.064956	quantifiable	50074
chr10:31504103-31504603	chr10	31504103	31504603	0.414593	2.675889	3.090482	-2.05000000000001e-05	0.010928	0.020381	2	FALSE	chr10:31504103-31504603	chr10	31504103	31504603	4.203902	8.31672	3.006844	5.00187	6.406774	5.467974	3.052279	3.704528	5.132334	4.657889	-0.115885	quantifiable	81613
chr10:31592652-31593152	chr10	31592652	31593152	0.353878	1.408861	1.762739	0.003953	0.013179	0.013179	1	FALSE	chr10:31592652-31593152	chr10	31592652	31593152	4.595064	11.524499	3.734528	3.668991	5.816694	8.579101	4.512516	5.292773	5.880771	6.050271	0.035035	quantifiable	16282
chr10:31608762-31609933	chr10	31608762	31609933	0.342476999999999	8.97395	9.316427	-0.0091497	-0.0017769	0.045917	10	TRUE	chr10:31608762-31609933	chr10	31608762	31609933	2.020436	0.766545	5.213502	5.112171	2.762915	2.541571	4.26811	5.57262	3.278164	3.786304	0.1614	quantifiable	2155592
chr10:3171355-3171855	chr10	3171355	3171855	0.227284	1.819156	2.04644	-0.0011065	-0.0019335	0.002155	2	FALSE	chr10:3171355-3171855	chr10	3171355	3171855	2.105447	1.515983	1.994722	1.579918	3.909298	2.231307	3.430229	0.602848	1.799018	2.543421	0.338649	quantifiable	73965.5
chr10:3173629-3174129	chr10	3173629	3174129	-2.413516	7.183564	4.770048	-0.03765975	-0.04579225	0.084494	4	FALSE	chr10:3173629-3174129	chr10	3173629	3174129	5.444176	3.936862	5.777997	1.943006	2.507916	3.599215	5.124262	2.989297	4.27551	3.555173	-0.211176	quantifiable	143034.5
chr10:3180110-3180610	chr10	3180110	3180610	-0.639557	3.699771	3.060214	-0.0158085	-0.0170455	0.033673	2	FALSE	chr10:3180110-3180610	chr10	3180110	3180610	2.477101	3.126363	2.311491	2.080407	1.807753	2.977229	3.977154	1.245886	2.49884	2.502006	0.001299	quantifiable	73965.5
chr10:3181158-3181658	chr10	3181158	3181658	-0.540171	1.510593	0.970422	-0.01107	-0.0118955	0.018446	2	FALSE	chr10:3181158-3181658	chr10	3181158	3181658	1.609322	3.317335	2.724331	0.900287	2.310105	2.749185	4.55472	0.633937	2.137819	2.561987	0.182125	quantifiable	73965.5
chr10:32869556-32870056	chr10	32869556	32870056	0.227256	0.833457	1.060713	0.001396	0.009216	0.009216	1	FALSE	chr10:32869556-32870056	chr10	32869556	32870056	5.065139	9.353129	7.479949	4.367037	4.158452	5.416713	1.54264	4.906121	6.566313	4.005981	-0.594518	quantifiable	20656
chr10:32881832-32882332	chr10	32881832	32882332	0.152509	0.715237	0.867746	-0.007172	0.013172	0.013172	1	FALSE	chr10:32881832-32882332	chr10	32881832	32882332	1.527039	3.62951	0.551402	1.572614	2.64848	3.402078	2.183964	2.198875	1.820141	2.608349	0.353948	quantifiable	8380
chr10:3307675-3308175	chr10	3307675	3308175	-1.104537	2.188683	1.084146	-0.0176705	-0.0197725	0.022663	2	FALSE	chr10:3307675-3308175	chr10	3307675	3308175	2.097711	3.661189	2.744307	1.837719	2.083416	2.401473	4.807474	5.010976	2.585231	3.575835	0.350702	quantifiable	114119.5
chr10:3308781-3309281	chr10	3308781	3309281	-1.746906	4.032737	2.285831	-0.015829	-0.02032425	0.033654	4	FALSE	chr10:3308781-3309281	chr10	3308781	3309281	3.600776	6.364436	3.990214	2.625275	4.657779	3.805885	0.654894	1.766313	4.145176	2.721218	-0.465885	quantifiable	123108
chr10:33624240-33625019	chr10	33624240	33625019	4.145881	0	4.145881	0.0296965	0.011022	0.013682	2	FALSE	chr10:33624240-33625019	chr10	33624240	33625019	7.997436	6.824908	5.059944	7.538817	6.20385	5.358517	9.700912	11.067628	6.855276	8.082727	0.209102	quantifiable	3757328
chr10:3365806-3366306	chr10	3365806	3366306	0.664247	2.072076	2.736323	0.0024625	0.003308	0.009444	2	FALSE	chr10:3365806-3366306	chr10	3365806	3366306	4.338324	5.729262	6.082315	4.276567	2.752678	3.078205	4.882285	4.954221	5.106617	3.916847	-0.311808	quantifiable	210199.5
chr10:3366477-3366977	chr10	3366477	3366977	2.062564	4.584326	6.64689	0.00759375	0.009593	0.026827	4	FALSE	chr10:3366477-3366977	chr10	3366477	3366977	3.225304	2.872416	3.274366	6.621624	2.474282	3.266888	8.105289	4.848111	3.998427	4.673642	0.182301	quantifiable	210199.5
chr10:33950908-33951519	chr10	33950908	33951519	0.678337	4.996705	5.675042	0.0066144	0.0147324	0.030362	5	TRUE	chr10:33950908-33951519	chr10	33950908	33951519	3.95043	3.457904	1.604372	5.700528	3.939227	5.4581	5.986562	2.674152	3.678308	4.51451	0.236565	quantifiable	145305.5
chr10:33986759-33987259	chr10	33986759	33987259	0.161189	0.961315	1.122504	0.002557	0.011268	0.011268	1	FALSE	chr10:33986759-33987259	chr10	33986759	33987259	6.749732	3.873093	2.29063	1.957997	3.109292	3.339346	2.709335	1.02061	3.717863	2.544646	-0.41102	quantifiable	8046
chr10:34019374-34019980	chr10	34019374	34019980	0.640027	16.300518	16.940545	-0.00674746153846154	0.00586946153846154	0.049418	13	TRUE	chr10:34019374-34019980	chr10	34019374	34019980	11.725642	5.167655	7.000799	6.512892	7.480829	9.879495	7.237264	6.476297	7.601747	7.768471	0.027649	quantifiable	262512
chr10:34036546-34037046	chr10	34036546	34037046	0.0158039999999999	0.802888	0.818692	0.006116	0.00923	0.00923	1	FALSE	chr10:34036546-34037046	chr10	34036546	34037046	6.260697	4.287693	2.148835	4.551001	8.302692	8.261433	5.569511	2.885846	4.312057	6.25487	0.448621	quantifiable	59723
chr10:34096269-34096890	chr10	34096269	34096890	0.142455	0.995594	1.138049	-0.006912	0.003208	0.003208	1	FALSE	chr10:34096269-34096890	chr10	34096269	34096890	3.826716	2.153056	0.254062	1.507157	3.847191	3.784299	2.58875	2.439379	1.935248	3.164905	0.502693	quantifiable	31404.5
chr10:3411181-3412138	chr10	3411181	3412138	2.94757	3.62508	6.57265	0.0177816	0.0446266	0.14193	5	FALSE	chr10:3411181-3412138	chr10	3411181	3412138	7.985935	7.387632	5.27456	4.136842	7.208275	6.193711	4.350894	3.52144	6.196242	5.31858	-0.187238	quantifiable	143888.5
chr10:3414726-3415226	chr10	3414726	3415226	2.474674	4.829927	7.304601	0.0118773333333333	0.0332911666666667	0.126789	6	FALSE	chr10:3414726-3415226	chr10	3414726	3415226	15.474602	10.973795	5.952066	6.446274	9.897184	10.14769	9.94625	3.466153	9.711684	8.364319	-0.193657	quantifiable	221170.5
chr10:34206432-34207297	chr10	34206432	34207297	1.643505	1.902148	3.545653	0.0185163333333333	0.013625	0.02629	3	FALSE	chr10:34206432-34207297	chr10	34206432	34207297	5.700251	2.96764	5.650189	9.46305	7.655855	7.395065	8.244794	10.306874	5.945283	8.400647	0.435936	quantifiable	110345.5
chr10:34280508-34281008	chr10	34280508	34281008	-0.13637	2.843656	2.707286	-0.00274616666666667	-0.00858383333333333	0.047591	6	FALSE	chr10:34280508-34281008	chr10	34280508	34281008	5.627231	4.743668	3.468661	1.239805	4.776753	4.861998	2.869892	2.951744	3.769841	3.865097	0.028441	quantifiable	112908.5
chr10:34281939-34282450	chr10	34281939	34282450	0.0635309999999993	11.556661	11.620192	0.000997461538461539	0.00759369230769231	0.048285	13	TRUE	chr10:34281939-34282450	chr10	34281939	34282450	3.044466	3.822738	2.805416	3.751062	3.884338	6.465031	5.940498	5.685144	3.355921	5.493753	0.574488	quantifiable	262570.5
chr10:34297191-34297835	chr10	34297191	34297835	1.216421	10.925657	12.142078	-1.91818181818186e-05	0.0166192727272727	0.055475	11	TRUE	chr10:34297191-34297835	chr10	34297191	34297835	2.713055	4.467346	4.315194	6.432833	3.480968	3.493827	5.91717	5.317339	4.482107	4.552326	0.018313	quantifiable	200994
chr10:34316736-34317236	chr10	34316736	34317236	1.745693	13.228212	14.973905	-0.000691545454545453	0.0355677272727273	0.095813	11	TRUE	chr10:34316736-34317236	chr10	34316736	34317236	4.239942	4.638986	2.879367	3.818762	3.765363	5.484846	4.177281	4.876776	3.894264	4.576066	0.187631	quantifiable	189002
chr10:3440998-3441498	chr10	3440998	3441498	2.920957	3.82922	6.750177	0.029097	0.081863	0.16534	3	FALSE	chr10:3440998-3441498	chr10	3440998	3441498	11.072818	13.283142	3.911657	5.006745	6.532526	5.950719	4.901086	6.762361	8.31859	6.036673	-0.404487	quantifiable	98991
chr10:34418302-34418832	chr10	34418302	34418832	-0.46394	6.451362	5.987422	0.002094125	-6.92499999999999e-05	0.026803	8	FALSE	chr10:34418302-34418832	chr10	34418302	34418832	3.830289	5.950724	6.212593	4.479125	9.38856	6.712239	8.611835	13.636148	5.118183	9.587196	0.789696	quantifiable	306315.5
chr10:34904218-34904718	chr10	34904218	34904718	1.440262	1.664628	3.10489	0.021282	0.007299	0.007299	1	FALSE	chr10:34904218-34904718	chr10	34904218	34904718	21.060213	17.739056	9.298042	4.800766	20.810459	22.312737	15.63374	16.966507	13.224519	18.930861	0.486201	quantifiable	421070
chr10:3531351-3531851	chr10	3531351	3531851	0.371726	0.915174	1.2869	0.009072	0.02665	0.02665	1	FALSE	chr10:3531351-3531851	chr10	3531351	3531851	7.042843	6.158919	3.662456	5.966419	8.350391	7.443111	9.270017	6.219628	5.707659	7.820787	0.394347	quantifiable	8638
chr10:3562182-3562682	chr10	3562182	3562682	-0.08071	0.855258	0.774548	-0.00984	-0.009372	0.009372	1	FALSE	chr10:3562182-3562682	chr10	3562182	3562682	3.201114	8.082345	1.080595	0.806304	3.210739	3.823834	1.475695	0.363793	3.29259	2.218515	-0.413823	quantifiable	22193
chr10:35654727-35655227	chr10	35654727	35655227	0.191274	1.107109	1.298383	-0.004782	-0.000601	0.000601	1	FALSE	chr10:35654727-35655227	chr10	35654727	35655227	6.494501	4.660148	3.188284	3.051508	7.171908	6.796189	3.267706	5.543694	4.34861	5.694874	0.323103	quantifiable	56915
chr10:36505943-36506443	chr10	36505943	36506443	0.929147	2.545914	3.475061	0.0216135	0.005825	0.006999	2	TRUE	chr10:36505943-36506443	chr10	36505943	36506443	8.225357	8.930834	4.866641	3.370811	8.728795	9.309404	9.544738	10.025971	6.348411	9.402227	0.500549	quantifiable	1408548
chr10:36506563-36507313	chr10	36506563	36507313	3.163053	10.39121	13.554263	0.03495225	0.0176365	0.043598	4	TRUE	chr10:36506563-36507313	chr10	36506563	36507313	7.64403	7.140628	10.045804	6.450519	7.121866	8.000422	13.742031	14.207891	7.820245	10.768053	0.415388	quantifiable	1409293
chr10:36729595-36730095	chr10	36729595	36730095	0.951988	3.029697	3.981685	-0.048932	-0.009475	0.009475	1	TRUE	chr10:36729595-36730095	chr10	36729595	36730095	5.615558	9.216793	2.914796	5.966419	9.464941	6.112	5.897627	3.46458	5.928392	6.234787	0.062302	quantifiable	1017953
chr10:3696912-3697412	chr10	3696912	3697412	0.211186	1.694622	1.905808	0.003373	0.006278	0.006278	1	FALSE	chr10:3696912-3697412	chr10	3696912	3697412	5.703677	5.608651	1.675798	2.289286	5.198757	5.552588	3.816361	7.86131	3.819353	5.607254	0.454032	quantifiable	43201
chr10:36974293-36974874	chr10	36974293	36974874	0.514329999999999	15.040898	15.555228	0.00349546666666667	0.00360086666666667	0.044806	15	TRUE	chr10:36974293-36974874	chr10	36974293	36974874	1.750459	2.225471	4.446054	8.184017	2.091074	2.227177	5.05346	9.710104	4.1515	4.770454	0.163255	quantifiable	2159391.5
chr10:37078423-37078923	chr10	37078423	37078923	-0.244178	2.023894	1.779716	0.01054	0.0013305	0.004397	2	FALSE	chr10:37078423-37078923	chr10	37078423	37078923	3.173478	8.456057	5.441464	5.424486	8.0877	9.165269	4.639129	13.658455	5.623871	8.887638	0.576904	quantifiable	1205084.5
chr10:37136875-37137375	chr10	37136875	37137375	0.990161	7.974217	8.964378	0.0270461666666667	0.035523	0.088189	6	TRUE	chr10:37136875-37137375	chr10	37136875	37137375	5.050547	1.332962	5.201558	2.528375	2.378319	1.012896	3.942502	4.819106	3.528361	3.038206	-0.164712	quantifiable	592648
chr10:37138670-37139651	chr10	37138670	37139651	-1.011814	6.130489	5.118675	0.00287266666666667	-0.00115133333333333	0.014768	3	TRUE	chr10:37138670-37139651	chr10	37138670	37139651	3.458	2.08288	1.937773	1.89876	1.662837	2.422453	3.459014	1.43204	2.344353	2.244086	-0.043721	quantifiable	982900.5
chr10:37141038-37141538	chr10	37141038	37141538	-1.787348	6.34866	4.561312	-0.0109675	-0.12535075	0.247852	4	TRUE	chr10:37141038-37141538	chr10	37141038	37141538	8.021285	5.34606	2.49601	6.068631	9.850633	7.716642	4.719171	7.296866	5.482997	7.395828	0.372273	quantifiable	99282.5
chr10:3715361-3715861	chr10	3715361	3715861	0.09415	1.59383	1.68798	0.006998	0.012217	0.012217	1	FALSE	chr10:3715361-3715861	chr10	3715361	3715861	8.403966	8.230404	5.805113	4.702432	6.378971	6.767652	4.847456	9.88252	6.785479	6.96915	0.033578	quantifiable	24752
chr10:3717951-3718451	chr10	3717951	3718451	0.377195	1.46026	1.837455	0.014636	0.022238	0.022238	1	FALSE	chr10:3717951-3718451	chr10	3717951	3718451	8.399578	6.008834	4.49716	6.260667	7.994069	9.544768	8.260536	7.019279	6.29156	8.204663	0.335538	quantifiable	22162
chr10:37314946-37315446	chr10	37314946	37315446	-1.619313	4.725601	3.106288	-0.024188	-0.036561	0.058491	2	FALSE	chr10:37314946-37315446	chr10	37314946	37315446	4.971692	4.891162	6.132621	3.118287	8.011414	5.553997	4.351447	10.249652	4.77844	7.041628	0.475784	quantifiable	414577
chr10:37357631-37358131	chr10	37357631	37358131	-0.927399	1.98505	1.057651	-0.016031	-0.027752	0.027752	1	FALSE	chr10:37357631-37358131	chr10	37357631	37358131	4.195421	4.599072	1.599492	2.271465	10.009107	8.076724	5.160133	2.553588	3.166363	6.449888	0.836209	quantifiable	20396
