enhancer_id	chr	start	end	ctrl1	ctrl2	ctrl3	ctrl4	mut1	mut2	mut3	mut4	ctrl_mean	mut_mean	log2fc	signal_class
chr10:109566528-109567028	chr10	109566528	109567028	9.557178	12.301114	3.76734	3.81988	13.992432	10.206526	6.175003	7.225566	7.361378	9.399882	0.314262	quantifiable
chr10:109672940-109673440	chr10	109672940	109673440	3.693499	4.981531	0.387763	2.159853	4.561926	4.244826	2.723416	2.507593	2.805661	3.50944	0.243941	quantifiable
chr10:109684121-109685092	chr10	109684121	109685092	9.590558	9.929874	4.498162	5.861124	8.922078	8.13386	9.006251	5.583994	7.46993	7.911546	0.073203	quantifiable
chr10:109690559-109691059	chr10	109690559	109691059	15.445046	16.86784	4.402187	7.102282	10.923861	9.879874	2.520792	4.549196	10.954339	6.968431	-0.584287	quantifiable
chr10:109741598-109742098	chr10	109741598	109742098	8.347655	14.729073	6.482876	4.375092	8.134524	10.797998	11.669408	6.490367	8.483674	9.273074	0.11518	quantifiable
chr10:109832791-109833291	chr10	109832791	109833291	4.074788	5.51074	1.634441	4.928557	3.496805	7.765868	5.174687	11.218717	4.037131	6.914019	0.650292	quantifiable
chr10:110192157-110192657	chr10	110192157	110192657	10.859854	8.990037	4.139669	3.953699	8.145092	5.846181	3.410327	10.59167	6.985815	6.998317	0.002253	quantifiable
chr10:110455178-110455678	chr10	110455178	110455678	4.714091	3.658906	5.409633	2.515446	2.673988	3.895412	6.036217	8.639611	4.074519	5.311307	0.313857	quantifiable
chr10:110455817-110456454	chr10	110455817	110456454	4.443762	4.805554	2.742124	2.635556	4.101581	1.132117	6.191088	3.247516	3.656749	3.668076	0.003494	quantifiable
chr10:110744767-110745696	chr10	110744767	110745696	3.548274	2.381485	5.196719	5.111276	4.587891	3.46036	3.072202	6.763923	4.059438	4.471094	0.11254	quantifiable
chr10:110762132-110762632	chr10	110762132	110762632	5.067117	4.649015	1.385047	6.415715	8.830879	5.334331	5.725683	8.561486	4.379224	7.113095	0.591538	quantifiable
chr10:110919538-110920378	chr10	110919538	110920378	3.870393	6.306928	2.360459	6.006	4.566788	4.110676	7.210035	5.880685	4.635945	5.442046	0.192395	quantifiable
chr10:110927427-110927927	chr10	110927427	110927927	15.344117	12.210694	5.36206	4.719206	12.286927	12.174578	5.820908	9.982017	9.409019	10.066107	0.088194	quantifiable
chr10:110938303-110938803	chr10	110938303	110938803	6.590102	10.825351	6.47387	5.573226	8.835361	7.713882	3.994854	7.448991	7.365637	6.998272	-0.064672	quantifiable
chr10:110939099-110939599	chr10	110939099	110939599	7.189801	5.532056	3.000166	5.510326	7.291738	8.869288	8.328956	3.227779	5.308087	6.92944	0.329335	quantifiable
chr10:110939676-110940176	chr10	110939676	110940176	4.875327	10.392155	4.909307	5.006203	4.230146	6.596683	4.887005	1.503399	6.295748	4.304308	-0.45881	quantifiable
chr10:110953045-110953545	chr10	110953045	110953545	4.075513	3.312026	0.019976	1.439284	1.458082	3.007606	2.627483	2.390341	2.2117	2.370878	0.069479	quantifiable
chr10:111005566-111006066	chr10	111005566	111006066	1.487592	3.97362	5.071002	2.201401	2.76146	1.780231	1.433491	2.386832	3.183404	2.090503	-0.435063	quantifiable
chr10:111009774-111010390	chr10	111009774	111010390	0.775849	0.203079	1.237036	1.700854	1.460354	1.218345	2.383511	0.891096	0.979204	1.488326	0.328093	one_condition
chr10:111031350-111031850	chr10	111031350	111031850	3.925128	2.829707	5.156371	1.194308	3.933512	2.908528	4.952023	7.218229	3.276379	4.753073	0.426683	quantifiable
chr10:111164340-111165387	chr10	111164340	111165387	5.039679	2.892201	5.957199	6.072926	3.634041	5.466811	6.302489	11.901401	4.990501	6.826185	0.38481	quantifiable
chr10:111173874-111174374	chr10	111173874	111174374	2.90957	3.850033	0.74766	0.858755	3.73142	1.9585	0.436596	1.451429	2.091505	1.894486	-0.094541	quantifiable
chr10:111190131-111190631	chr10	111190131	111190631	4.195421	6.699184	1.498207	0.413303	1.217983	2.432907	1.964683	2.931501	3.201529	2.136768	-0.419941	quantifiable
chr10:111298413-111298928	chr10	111298413	111298928	13.500007	7.553484	7.51263	12.521903	10.345078	12.485175	15.050247	13.031634	10.272006	12.728034	0.284047	quantifiable
chr10:111472878-111473472	chr10	111472878	111473472	5.77073	3.818737	7.2971	7.695037	7.863432	10.742422	8.376516	10.11854	6.145401	9.275227	0.523188	quantifiable
chr10:111506013-111506884	chr10	111506013	111506884	3.284279	5.306555	4.533472	9.097376	4.580895	6.744868	9.275138	13.228455	5.555421	8.457339	0.527762	quantifiable
chr10:111507383-111507912	chr10	111507383	111507912	4.465463	4.563495	4.881325	5.09304	4.159528	3.858645	4.18693	1.842092	4.750831	3.511799	-0.349065	quantifiable
chr10:111519547-111520431	chr10	111519547	111520431	7.800239	10.234123	5.967281	3.754754	8.982106	10.492161	5.5916	7.615536	6.939099	8.170351	0.207646	quantifiable
chr10:111520553-111521053	chr10	111520553	111521053	6.157006	4.776732	0.079442	2.450222	4.497483	6.191583	3.309497	5.155021	3.365851	4.788396	0.405719	quantifiable
chr10:111526978-111527478	chr10	111526978	111527478	5.277574	5.817682	1.579997	2.193626	4.287082	4.665193	1.821117	1.804292	3.71722	3.144421	-0.186151	quantifiable
chr10:111550014-111550514	chr10	111550014	111550514	22.455533	18.567434	6.468712	9.015149	20.770722	18.186463	6.682438	10.64498	14.126707	14.071151	-0.005303	quantifiable
chr10:111566843-111567343	chr10	111566843	111567343	10.905569	12.952012	5.777362	9.354877	11.496941	9.961337	11.305066	8.019029	9.747455	10.195593	0.058858	quantifiable
chr10:111600601-111601101	chr10	111600601	111601101	10.353779	13.812942	5.241491	9.20853	5.825658	12.241615	7.79623	8.022856	9.654186	8.47159	-0.169495	quantifiable
chr10:111721051-111721551	chr10	111721051	111721551	5.551177	8.978135	3.337835	5.107664	5.394509	7.181109	6.419025	6.529345	5.743703	6.380997	0.130006	quantifiable
chr10:111798729-111799229	chr10	111798729	111799229	6.271567	9.449603	4.02778	5.409704	6.261636	8.632594	5.89507	5.388293	6.289664	6.544398	0.049456	quantifiable
chr10:111844110-111844610	chr10	111844110	111844610	12.49125	9.57455	4.805616	5.247126	14.251861	11.338503	11.149524	8.904694	8.029636	11.411146	0.458262	quantifiable
chr10:111884582-111885082	chr10	111884582	111885082	13.899537	16.537992	7.409647	2.943198	12.038776	8.689277	8.427052	6.7953	10.197594	8.987601	-0.164751	quantifiable
chr10:111912485-111912985	chr10	111912485	111912985	8.592584	11.509801	4.739029	2.383199	6.700347	7.131433	8.688381	7.38035	6.806153	7.475128	0.118411	quantifiable
chr10:111925433-111925933	chr10	111925433	111925933	7.266188	13.657983	6.647612	4.680557	5.378038	8.801605	3.646561	2.579297	8.063085	5.101375	-0.569742	quantifiable
chr10:111972413-111973013	chr10	111972413	111973013	12.763149	5.836404	6.677982	5.630623	8.652837	11.373026	5.513926	6.884452	7.727039	8.10606	0.061234	quantifiable
chr10:112160063-112160577	chr10	112160063	112160577	11.228191	10.411042	2.002615	4.060214	7.791023	11.053673	5.193996	9.434497	6.925516	8.368297	0.240874	quantifiable
chr10:112163348-112163870	chr10	112163348	112163870	4.131929	2.542971	1.625252	2.102774	2.802675	2.335086	0.743057	3.827766	2.600731	2.427146	-0.070987	quantifiable
chr10:112928397-112929296	chr10	112928397	112929296	4.94082	3.062448	2.834535	4.349536	4.089383	5.461684	4.780896	8.244844	3.796835	5.644202	0.468796	quantifiable
chr10:114794127-114794627	chr10	114794127	114794627	5.969525	5.398952	1.586175	4.882885	7.510574	5.487449	6.061016	10.361737	4.459384	7.355194	0.612602	quantifiable
chr10:114800362-114800862	chr10	114800362	114800862	6.332951	3.622789	6.995673	5.789723	7.666826	8.365913	6.237601	10.623205	5.685284	8.223386	0.463443	quantifiable
chr10:114801594-114802557	chr10	114801594	114802557	2.465512	3.558844	4.652311	6.237668	3.675949	3.366034	6.149791	7.326353	4.228584	5.129532	0.228766	quantifiable
chr10:114890769-114891269	chr10	114890769	114891269	7.533661	4.185191	3.919028	6.674634	8.787352	6.174966	6.091912	9.475242	5.578128	7.632368	0.391319	quantifiable
chr10:114891864-114892364	chr10	114891864	114892364	2.808464	6.962749	6.208176	4.231261	6.565631	3.457469	2.956267	2.780927	5.052663	3.940073	-0.292256	quantifiable
chr10:115013120-115013620	chr10	115013120	115013620	3.192281	6.044669	3.995276	3.193941	5.213478	6.255391	3.841711	4.806709	4.106542	5.029322	0.23902	quantifiable
chr10:115019322-115019822	chr10	115019322	115019822	17.086961	9.723609	6.810326	8.18496	18.966066	15.724744	11.958486	20.627124	10.451464	16.819105	0.637237	quantifiable
chr10:115175442-115175942	chr10	115175442	115175942	16.399847	12.427523	8.435741	9.061887	13.497331	10.315704	11.856161	8.645565	11.58125	11.07869	-0.058742	quantifiable
chr10:115212823-115213323	chr10	115212823	115213323	6.649723	7.399691	0.664907	3.057658	6.79068	7.174709	3.357935	4.133943	4.442995	5.364317	0.225046	quantifiable
chr10:115248129-115248629	chr10	115248129	115248629	1.014579	2.625011	1.510081	1.458836	3.568153	2.609083	2.152419	1.202507	1.652127	2.38304	0.349464	quantifiable
chr10:115251192-115251717	chr10	115251192	115251717	4.415657	2.921236	3.716723	1.549376	5.767169	5.363009	5.110196	5.200167	3.150748	5.360135	0.613929	quantifiable
chr10:115315344-115315930	chr10	115315344	115315930	1.154302	1.915643	3.616846	2.410772	2.316221	1.3264	6.225093	1.62525	2.274391	2.873241	0.241325	quantifiable
chr10:115323239-115323739	chr10	115323239	115323739	2.012196	5.998805	1.793556	1.718035	4.054108	1.505702	2.127678	1.204633	2.880648	2.22303	-0.266778	quantifiable
chr10:115362143-115362751	chr10	115362143	115362751	5.574455	2.964962	2.217735	3.197356	3.943389	4.218773	4.90112	4.449947	3.488627	4.378307	0.260104	quantifiable
chr10:115384193-115385208	chr10	115384193	115385208	6.904613	6.430294	8.53824	6.885054	7.769598	8.92752	9.151047	11.210341	7.189551	9.264627	0.325306	quantifiable
chr10:115561122-115561622	chr10	115561122	115561622	3.467177	6.340298	3.102414	1.543086	6.469231	2.527131	4.179247	5.064031	3.613244	4.55991	0.268505	quantifiable
chr10:115562874-115563374	chr10	115562874	115563374	4.024784	10.955736	4.530685	2.26811	8.413649	5.77241	6.126033	2.067652	5.444829	5.594936	0.033143	quantifiable
chr10:115587202-115588030	chr10	115587202	115588030	6.077758	5.158024	9.874945	12.861979	7.018528	7.604966	8.110135	17.769921	8.493177	10.125888	0.228633	quantifiable
chr10:116001823-116002323	chr10	116001823	116002323	6.322336	9.360901	3.177603	6.138327	9.80195	8.65385	5.522508	5.157956	6.249792	7.284066	0.192038	quantifiable
chr10:116017962-116018611	chr10	116017962	116018611	7.041076	9.926091	9.393137	8.010161	9.720157	11.258336	9.538074	9.991137	8.592616	10.126926	0.213757	quantifiable
chr10:116019174-116019674	chr10	116019174	116019674	3.124472	6.917244	1.290786	1.953821	3.996989	5.188474	4.855499	3.408569	3.321581	4.362383	0.310372	quantifiable
chr10:116097636-116098136	chr10	116097636	116098136	3.156242	3.187284	1.927289	1.907083	1.457991	1.327158	4.679661	5.204717	2.544474	3.167382	0.232685	quantifiable
chr10:116108118-116108618	chr10	116108118	116108618	4.336699	9.063759	2.382274	2.416379	1.586913	2.011895	2.769986	5.312932	4.549777	2.920431	-0.499846	quantifiable
chr10:116197049-116197549	chr10	116197049	116197549	5.482272	5.809371	4.1552	4.408464	2.645547	4.679697	5.098538	4.434304	4.963827	4.214521	-0.193198	quantifiable
chr10:116261096-116261596	chr10	116261096	116261596	3.058231	1.260498	0.922403	2.523657	3.717117	2.908019	0.742213	0	1.941197	1.841837	-0.04933	quantifiable
chr10:116362022-116362522	chr10	116362022	116362522	5.728219	3.898334	2.153607	4.280935	4.306814	5.118657	4.355341	3.989005	4.015274	4.442454	0.1176	quantifiable
chr10:116470397-116470897	chr10	116470397	116470897	3.427789	3.034429	1.828255	4.1739	2.704943	2.693794	2.855791	6.467338	3.116093	3.680467	0.184762	quantifiable
chr10:116473075-116473575	chr10	116473075	116473575	2.376113	3.376308	6.668588	7.92536	2.112568	0.913935	4.901598	2.671032	5.086592	2.649783	-0.735522	quantifiable
chr10:116473628-116474472	chr10	116473628	116474472	1.576485	1.850851	1.993845	1.842055	2.564515	1.607814	2.560381	1.590386	1.815809	2.080774	0.129104	quantifiable
chr10:116540687-116541187	chr10	116540687	116541187	1.285852	1.994377	2.327657	0.525038	1.295417	0.743769	0.436596	0.299829	1.533231	0.693903	-0.576539	one_condition
chr10:116546186-116546686	chr10	116546186	116546686	0.947985	2.217748	1.617101	1.066272	1.484628	0.040516	0.291064	1.032603	1.462276	0.712203	-0.52042	one_condition
chr10:116568473-116568973	chr10	116568473	116568973	0.354633	1.795196	0.615179	0	1.137416	0.557944	0.986707	1.150664	0.691252	0.958183	NA	no_signal
chr10:116581261-116581905	chr10	116581261	116581905	1.645968	1.033079	4.178043	1.795697	1.181055	2.263667	1.514752	5.652553	2.163197	2.653007	0.206813	quantifiable
chr10:116598975-116599885	chr10	116598975	116599885	2.233876	2.435371	1.917649	1.198927	2.471475	2.28593	1.742094	1.282561	1.946456	1.945515	-0.000459	quantifiable
chr10:116645407-116645907	chr10	116645407	116645907	3.792332	6.300667	4.213742	5.775868	5.990983	7.001724	4.895285	6.40835	5.020652	6.074085	0.232104	quantifiable
chr10:116653345-116653845	chr10	116653345	116653845	2.529436	2.349133	1.579035	2.008946	1.499732	3.802578	3.011569	5.010976	2.116637	3.331214	0.472894	quantifiable
chr10:116735568-116736068	chr10	116735568	116736068	6.178904	4.929895	9.143141	6.658018	5.792298	7.145878	4.123945	5.412875	6.72749	5.618749	-0.222986	quantifiable
chr10:116756229-116756729	chr10	116756229	116756729	7.612183	3.104457	5.754692	5.583727	5.335732	3.568153	3.990056	3.691174	5.513765	4.146279	-0.339105	quantifiable
chr10:116871203-116872155	chr10	116871203	116872155	3.024676	2.972774	3.155183	1.7942	3.716636	4.859993	1.68368	2.908698	2.736708	3.292252	0.19924	quantifiable
chr10:116877392-116877892	chr10	116877392	116877892	3.644611	6.787449	2.718634	2.329437	3.062431	6.351337	3.507322	4.429009	3.870033	4.337525	0.131862	quantifiable
chr10:116893715-116894215	chr10	116893715	116894215	3.172126	2.676313	0.54838	1.392005	2.771663	1.663107	0.291064	1.205696	1.947206	1.482883	-0.246003	quantifiable
chr10:116931452-116931952	chr10	116931452	116931952	0.819224	3.487069	3.56475	3.575742	1.608303	1.076371	1.81624	2.303178	2.861696	1.701023	-0.513397	quantifiable
chr10:116950208-116951019	chr10	116950208	116951019	2.362436	0.822985	1.940772	2.566878	1.968948	1.339208	2.457331	3.447	1.923268	2.303122	0.175424	quantifiable
chr10:117045090-117045590	chr10	117045090	117045590	0.409494	3.494457	3.912639	2.242181	3.249911	1.937303	4.051651	2.910874	2.514693	3.037435	0.199268	quantifiable
chr10:117045680-117046180	chr10	117045680	117046180	1.829141	5.837818	3.837045	6.113482	3.27192	2.82595	4.956389	7.04486	4.404371	4.52478	0.031705	quantifiable
chr10:117063371-117064064	chr10	117063371	117064064	2.331973	1.20846	3.010748	2.462847	2.091742	3.00451	1.91209	2.375394	2.253507	2.345934	0.040235	quantifiable
chr10:117094926-117095426	chr10	117094926	117095426	5.581654	4.786095	2.909812	3.050634	3.505496	2.708043	2.294077	2.706969	4.082049	2.803646	-0.416639	quantifiable
chr10:117148284-117148814	chr10	117148284	117148814	4.78071	2.713521	3.381728	2.918852	4.484103	4.240054	8.178734	6.104118	3.448703	5.751752	0.600267	quantifiable
chr10:117224112-117224757	chr10	117224112	117224757	2.232675	3.038759	4.290932	2.510165	3.775985	3.03839	1.599314	6.47847	3.018133	3.72304	0.232411	quantifiable
chr10:117229778-117230278	chr10	117229778	117230278	1.873367	1.600683	1.425654	2.448667	2.965721	1.414981	1.205005	2.253589	1.837093	1.959824	0.060792	quantifiable
chr10:117376092-117377086	chr10	117376092	117377086	2.526372	1.317141	4.112735	3.028065	2.10833	1.372555	5.601514	1.625822	2.746078	2.677055	-0.026725	quantifiable
chr10:117435368-117435868	chr10	117435368	117435868	6.171892	6.249365	6.797971	4.747877	7.432339	8.620732	12.078687	5.941935	5.991776	8.518423	0.444266	quantifiable
chr10:117445964-117446464	chr10	117445964	117446464	0.60816	3.608168	1.496282	2.980309	3.477784	3.330989	1.487337	0.348589	2.17323	2.161175	-0.005466	quantifiable
chr10:117571970-117572470	chr10	117571970	117572470	6.751906	9.96927	5.643072	4.071706	5.862735	3.076248	4.625047	2.39168	6.608988	3.988928	-0.607525	quantifiable
chr10:117629248-117629749	chr10	117629248	117629749	7.635391	8.911149	7.945421	12.392796	5.708681	6.636752	8.014147	13.438847	9.221189	8.449607	-0.113069	quantifiable
chr10:117647019-117647519	chr10	117647019	117647519	7.98652	10.083802	2.882773	5.42805	7.122132	8.092089	4.027756	1.380937	6.595286	5.155728	-0.302528	quantifiable
chr10:117675535-117676495	chr10	117675535	117676495	1.587308	3.074051	1.862552	2.650601	2.554009	0.881622	2.958949	1.096391	2.293628	1.872743	-0.196317	quantifiable
chr10:117676648-117677148	chr10	117676648	117677148	3.650369	5.805164	1.651819	4.037513	1.7428	3.788329	1.241388	3.215807	3.786216	2.497081	-0.451119	quantifiable
chr10:117709875-117710375	chr10	117709875	117710375	0.070276	1.331295	0.795464	0.931859	1.34461	0.438922	1.165712	2.507083	0.782223	1.364081	0.404715	one_condition
chr10:117710485-117711008	chr10	117710485	117711008	2.507288	3.757513	4.594462	1.934933	1.715445	3.468744	1.135417	2.42412	3.198549	2.185931	-0.396588	quantifiable
chr10:117746115-117746625	chr10	117746115	117746625	3.127275	2.095932	2.60245	2.40897	3.482839	2.93238	4.749991	3.554915	2.558657	3.680031	0.393773	quantifiable
chr10:117792455-117793055	chr10	117792455	117793055	7.904366	3.883808	4.087846	6.080112	6.267684	10.25705	4.655788	9.142517	5.489033	7.58076	0.402313	quantifiable
chr10:117845785-117846520	chr10	117845785	117846520	1.750842	1.506178	2.918299	3.531268	1.618243	1.030963	3.395962	4.256771	2.426647	2.575485	0.061087	quantifiable
chr10:118049283-118049783	chr10	118049283	118049783	12.311584	13.999323	2.519316	10.372192	10.98138	6.940363	4.291445	3.777189	9.800604	6.497594	-0.525755	quantifiable
chr10:118103142-118103642	chr10	118103142	118103642	4.550328	6.083761	6.108084	7.828459	6.712372	7.704566	7.82632	4.487125	6.142658	6.682596	0.104926	quantifiable
chr10:118113127-118113627	chr10	118113127	118113627	4.453473	6.389472	6.403626	3.172555	4.913692	3.202121	2.711262	1.368178	5.104781	3.048813	-0.590695	quantifiable
chr10:118141534-118142060	chr10	118141534	118142060	12.502632	5.813925	9.295271	9.770743	12.344057	13.927041	8.885401	11.380169	9.345643	11.634167	0.287939	quantifiable
chr10:118293025-118293525	chr10	118293025	118293525	2.775892	3.951689	2.625393	2.97996	3.71852	3.185523	1.491703	2.106779	3.083233	2.625631	-0.170831	quantifiable
chr10:118343005-118343505	chr10	118343005	118343505	0.40544	0.500197	0.332935	1.374428	0.625371	0.867039	1.874453	0.299829	0.65325	0.916673	NA	no_signal
chr10:118370371-118370871	chr10	118370371	118370871	3.506918	3.028888	2.267921	4.07665	3.099271	5.141186	3.511216	2.591354	3.220094	3.585757	0.119488	quantifiable
chr10:118563965-118564902	chr10	118563965	118564902	6.962165	5.525261	3.91282	3.924068	4.724861	7.161667	4.122236	7.01789	5.081078	5.756664	0.151638	quantifiable
chr10:118641000-118641500	chr10	118641000	118641500	5.21948	5.738779	5.660508	5.919244	7.048051	3.856834	5.472555	7.422007	5.634503	5.949862	0.066852	quantifiable
