loop_key	loop_chr1	loop_start1	loop_end1	loop_chr2	loop_start2	loop_end2	loop_logFC	loop_FDR	loop_direction	enh_chr	enh_start	enh_end	target_gene	tss_chr	tss_start	tss_end	abc_score_wt	abc_score_ko	delta_ABC	delta_unnorm	distance	match_case	loop_id	loop_type	category	diff_significant	is_differential
chr11_75175000_75200000_chr11_75275000_75300000	chr11	75175000	75200000	chr11	75275000	75300000	-0.0328185768576833	0.638760566164629	unchanged	chr11	75279933	75280902	Ovca2	chr11	75178585	75179085	0.0238	0.016302	-0.007498	-0.10548	101582.5	B				FALSE	FALSE
chr11_75175000_75200000_chr11_75275000_75300000	chr11	75175000	75200000	chr11	75275000	75300000	-0.0328185768576833	0.638760566164629	unchanged	chr11	75279933	75280902	Rtn4rl1	chr11	75193532	75194032	0.027427	0.018013	-0.009414	-0.164048	86635.5	B				FALSE	FALSE
chr11_75175000_75200000_chr11_75450000_75475000	chr11	75175000	75200000	chr11	75450000	75475000	0.0978945098723756	0.165705291841116	unchanged	chr11	75461196	75461964	Ovca2	chr11	75178585	75179085	0.013557	0.022408	0.008851	0.093111	282745	B				FALSE	FALSE
chr11_75190000_75195000_chr11_75240000_75245000	chr11	75190000	75195000	chr11	75240000	75245000	-0.16151370680585	0.0622378590795962	unchanged	chr11	75240438	75240938	Dph1	chr11	75190991	75191491	0.047083	0.045743	-0.00134	-0.069135	49447	B				FALSE	FALSE
chr11_75190000_75195000_chr11_75240000_75245000	chr11	75190000	75195000	chr11	75240000	75245000	-0.16151370680585	0.0622378590795962	unchanged	chr11	75244650	75245150	Dph1	chr11	75190991	75191491	0.027351	0.022362	-0.004989	-0.099704	53659	B				FALSE	FALSE
chr11_75190000_75195000_chr11_75240000_75245000	chr11	75190000	75195000	chr11	75240000	75245000	-0.16151370680585	0.0622378590795962	unchanged	chr11	75240438	75240938	Rtn4rl1	chr11	75193532	75194032	0.046704	0.045441	-0.001263	-0.069315	46906	B				FALSE	FALSE
chr11_75190000_75195000_chr11_75240000_75245000	chr11	75190000	75195000	chr11	75240000	75245000	-0.16151370680585	0.0622378590795962	unchanged	chr11	75244650	75245150	Rtn4rl1	chr11	75193532	75194032	0.027116	0.022203	-0.004913	-0.099694	51118	B				FALSE	FALSE
chr11_75190000_75200000_chr11_75280000_75290000	chr11	75190000	75200000	chr11	75280000	75290000	-0.0782743208992651	0.204795348268907	unchanged	chr11	75279933	75280902	Dph1	chr11	75190991	75191491	0.027716	0.018166	-0.00955	-0.16457	89176.5	B				FALSE	FALSE
chr11_75190000_75200000_chr11_75280000_75290000	chr11	75190000	75200000	chr11	75280000	75290000	-0.0782743208992651	0.204795348268907	unchanged	chr11	75279933	75280902	Rtn4rl1	chr11	75193532	75194032	0.027427	0.018013	-0.009414	-0.164048	86635.5	B				FALSE	FALSE
chr11_75325000_75350000_chr11_75450000_75475000	chr11	75325000	75350000	chr11	75450000	75475000	0.0070511647436428	0.922512039533868	unchanged	chr11	75348074	75348760	Mir22hg	chr11	75461288	75461788	0.024161	0.027571	0.00341	0.017269	113121	A				FALSE	FALSE
chr11_75325000_75350000_chr11_75450000_75475000	chr11	75325000	75350000	chr11	75450000	75475000	0.0070511647436428	0.922512039533868	unchanged	chr11	75348074	75348760	Tlcd2	chr11	75461464	75461964	0.024169	0.027581	0.003412	0.017272	113297	A				FALSE	FALSE
chr11_75325000_75350000_chr11_75450000_75475000	chr11	75325000	75350000	chr11	75450000	75475000	0.0070511647436428	0.922512039533868	unchanged	chr11	75348074	75348760	Wdr81	chr11	75454467	75454967	0.032221	0.033467	0.001246	-0.010707	106300	A				FALSE	FALSE
chr11_75325000_75350000_chr11_75450000_75475000	chr11	75325000	75350000	chr11	75450000	75475000	0.0070511647436428	0.922512039533868	unchanged	chr11	75460348	75460848	Rpa1	chr11	75348074	75348574	0.02215	0.019723	-0.002427	-0.035611	112274	B				FALSE	FALSE
chr11_75325000_75350000_chr11_75450000_75475000	chr11	75325000	75350000	chr11	75450000	75475000	0.0070511647436428	0.922512039533868	unchanged	chr11	75461196	75461964	Rpa1	chr11	75348074	75348574	0.056527	0.061735	0.005208	0.016362	113256	B				FALSE	FALSE
chr11_75325000_75350000_chr11_75450000_75475000	chr11	75325000	75350000	chr11	75450000	75475000	0.0070511647436428	0.922512039533868	unchanged	chr11	75460348	75460848	Smyd4	chr11	75348182	75348682	0.02215	0.019723	-0.002427	-0.035611	112166	B				FALSE	FALSE
chr11_75325000_75350000_chr11_75450000_75475000	chr11	75325000	75350000	chr11	75450000	75475000	0.0070511647436428	0.922512039533868	unchanged	chr11	75461196	75461964	Smyd4	chr11	75348182	75348682	0.056528	0.061736	0.005208	0.016359	113148	B				FALSE	FALSE
chr11_75460000_75465000_chr11_75510000_75515000	chr11	75460000	75465000	chr11	75510000	75515000	-0.103901144194943	0.431766233104749	unchanged	chr11	75461196	75461964	Rilp	chr11	75509843	75510343	0.047237	0.048284	0.001047	0.007038	48513	A				FALSE	FALSE
chr11_75460000_75465000_chr11_75510000_75515000	chr11	75460000	75465000	chr11	75510000	75515000	-0.103901144194943	0.431766233104749	unchanged	chr11	75461196	75461964	Scarf1	chr11	75513289	75513789	0.046474	0.047608	0.001134	0.007221	51959	A				FALSE	FALSE
chr11_75530000_75535000_chr11_75570000_75575000	chr11	75530000	75535000	chr11	75570000	75575000	-0.0735047169645683	0.363656721749624	unchanged	chr11	75570867	75571367	Slc43a2	chr11	75531443	75531943	0.117183	0.112116	-0.005067	-0.503062	39424	B				FALSE	FALSE
chr11_75530000_75535000_chr11_75570000_75575000	chr11	75530000	75535000	chr11	75570000	75575000	-0.0735047169645683	0.363656721749624	unchanged	chr11	75573283	75573783	Slc43a2	chr11	75531443	75531943	0.061529	0.063197	0.001668	-0.165629	41840	B				FALSE	FALSE
chr11_75630000_75635000_chr11_75675000_75680000	chr11	75630000	75635000	chr11	75675000	75680000	-0.0273913698439672	0.836772046284446	unchanged	chr11	75630693	75631237	Crk	chr11	75679008	75679508	0.065511	0.077095	0.011584	0.027664	48293	A				FALSE	FALSE
chr11_75630000_75635000_chr11_75675000_75680000	chr11	75630000	75635000	chr11	75675000	75680000	-0.0273913698439672	0.836772046284446	unchanged	chr11	75678934	75679508	Inpp5k	chr11	75630737	75631237	0.04491	0.053808	0.008898	0.064981	48234	B				FALSE	FALSE
chr11_75775000_75800000_chr11_75950000_75975000	chr11	75775000	75800000	chr11	75950000	75975000	-0.0697169536637592	0.220206087020502	unchanged	chr11	75966385	75967318	Gm12339	chr11	75794517	75795017	0.020057	0.020478	0.000421	-0.049009	172084.5	B				FALSE	FALSE
chr11_75790000_75800000_chr11_75840000_75850000	chr11	75790000	75800000	chr11	75840000	75850000	-0.0930183595253352	0.146703018788419	unchanged	chr11	75842908	75843408	Doc2b	chr11	75795799	75796299	0.051803	0.023193	-0.02861	-0.252351	47109	B				FALSE	FALSE
chr11_75790000_75800000_chr11_75840000_75850000	chr11	75790000	75800000	chr11	75840000	75850000	-0.0930183595253352	0.146703018788419	unchanged	chr11	75842908	75843408	Gm12339	chr11	75794517	75795017	0.051894	0.025904	-0.02599	-0.242382	48391	B				FALSE	FALSE
chr11_76175000_76180000_chr11_76405000_76410000	chr11	76175000	76180000	chr11	76405000	76410000	0.0004565617051747	0.998267187854499	unchanged	chr11	76406701	76407215	Fam57a	chr11	76179420	76179920	0.03221	0.033987	0.001777	-0.035344	227288	B				FALSE	FALSE
chr11_76175000_76180000_chr11_76405000_76410000	chr11	76175000	76180000	chr11	76405000	76410000	0.0004565617051747	0.998267187854499	unchanged	chr11	76406701	76407215	Vps53	chr11	76179397	76179897	0.03221	0.033987	0.001777	-0.035346	227311	B				FALSE	FALSE
chr11_76250000_76275000_chr11_76375000_76400000	chr11	76250000	76275000	chr11	76375000	76400000	-0.0212397146675427	0.763498552932886	unchanged	chr11	76253164	76253664	Nxn	chr11	76398890	76399390	0.035821	0.029993	-0.005828	-0.136698	145726	A				FALSE	FALSE
chr11_76250000_76275000_chr11_76375000_76400000	chr11	76250000	76275000	chr11	76375000	76400000	-0.0212397146675427	0.763498552932886	unchanged	chr11	76255384	76255884	Nxn	chr11	76398890	76399390	0.115948	0.092272	-0.023676	-0.482518	143506	A				FALSE	FALSE
chr11_76250000_76275000_chr11_76375000_76400000	chr11	76250000	76275000	chr11	76375000	76400000	-0.0212397146675427	0.763498552932886	unchanged	chr11	76259456	76259956	Nxn	chr11	76398890	76399390	0.032818	0.021015	-0.011803	-0.179033	139434	A				FALSE	FALSE
chr11_76250000_76275000_chr11_76375000_76400000	chr11	76250000	76275000	chr11	76375000	76400000	-0.0212397146675427	0.763498552932886	unchanged	chr11	76272256	76272756	Nxn	chr11	76398890	76399390	0.030193	0.019867	-0.010326	-0.160287	126634	A				FALSE	FALSE
chr11_76655000_76660000_chr11_76760000_76765000	chr11	76655000	76660000	chr11	76760000	76765000	-0.21814023004557	0.0658059995843347	unchanged	chr11	76659386	76659886	Gosr1	chr11	76763329	76763829	0.023983	0.021318	-0.002665	-0.024292	103943	A				FALSE	FALSE
chr11_76670000_76680000_chr11_76760000_76770000	chr11	76670000	76680000	chr11	76760000	76770000	-0.0360498925326276	0.650336912843954	unchanged	chr11	76671641	76672141	Gosr1	chr11	76763329	76763829	0.039921	0.019224	-0.020697	-0.129292	91688	A				FALSE	FALSE
chr11_76670000_76680000_chr11_76760000_76770000	chr11	76670000	76680000	chr11	76760000	76770000	-0.0360498925326276	0.650336912843954	unchanged	chr11	76672219	76672853	Gosr1	chr11	76763329	76763829	0.052794	0.029538	-0.023256	-0.148501	91043	A				FALSE	FALSE
chr11_76670000_76680000_chr11_76760000_76770000	chr11	76670000	76680000	chr11	76760000	76770000	-0.0360498925326276	0.650336912843954	unchanged	chr11	76763228	76763829	Bhlha9	chr11	76672219	76672719	0.027483	0.037355	0.009872	0.000704	91059.5	B				FALSE	FALSE
chr11_76670000_76680000_chr11_76760000_76770000	chr11	76670000	76680000	chr11	76760000	76770000	-0.0360498925326276	0.650336912843954	unchanged	chr11	76763228	76763829	Trarg1	chr11	76679557	76680057	0.046465	0	-0.046465	-0.337394	83721.5	B				FALSE	FALSE
chr11_76975000_77000000_chr11_77075000_77100000	chr11	76975000	77000000	chr11	77075000	77100000	0.0697196108545151	0.254122444681688	unchanged	chr11	77078185	77078773	Slc6a4	chr11	76998352	76998852	0.044383	0.06543	0.021047	0.075699	79877	B				FALSE	FALSE
chr11_77500000_77525000_chr11_77625000_77650000	chr11	77500000	77525000	chr11	77625000	77650000	-0.0533175595279766	0.356868854300021	unchanged	chr11	77624548	77625048	Abhd15	chr11	77514870	77515370	0.020743	0.016164	-0.004579	-0.022138	109678	B				FALSE	FALSE
chr11_77500000_77525000_chr11_77625000_77650000	chr11	77500000	77525000	chr11	77625000	77650000	-0.0533175595279766	0.356868854300021	unchanged	chr11	77624548	77625048	Trp53i13	chr11	77515730	77516230	0.020865	0.016251	-0.004614	-0.022126	108818	B				FALSE	FALSE
chr11_77930000_77935000_chr11_77965000_77970000	chr11	77930000	77935000	chr11	77965000	77970000	0.0289217462368717	0.793664943292083	unchanged	chr11	77965588	77966088	Sez6	chr11	77930549	77931049	0.060243	0.071862	0.011619	0.304428	35039	B				FALSE	FALSE
chr11_77980000_77985000_chr11_78180000_78185000	chr11	77980000	77985000	chr11	78180000	78185000	-0.0740703328207744	0.683608458564266	unchanged	chr11	77981686	77982186	Rpl23a	chr11	78183334	78183834	0.047915	0.061994	0.014079	0.168191	201648	A				FALSE	FALSE
chr11_77980000_77985000_chr11_78180000_78185000	chr11	77980000	77985000	chr11	78180000	78185000	-0.0740703328207744	0.683608458564266	unchanged	chr11	77982340	77983003	Rpl23a	chr11	78183334	78183834	0.034404	0.048537	0.014133	0.158346	200912.5	A				FALSE	FALSE
chr11_77980000_77990000_chr11_78030000_78040000	chr11	77980000	77990000	chr11	78030000	78040000	-0.0308578987388453	0.71386392045767	unchanged	chr11	77981686	77982186	Dhrs13	chr11	78032029	78032529	0.061895	0.067942	0.006047	0.092495	50343	A				FALSE	FALSE
chr11_77980000_77990000_chr11_78030000_78040000	chr11	77980000	77990000	chr11	78030000	78040000	-0.0308578987388453	0.71386392045767	unchanged	chr11	77982340	77983003	Dhrs13	chr11	78032029	78032529	0.044531	0.053276	0.008745	0.107802	49607.5	A				FALSE	FALSE
chr11_77980000_77990000_chr11_78030000_78040000	chr11	77980000	77990000	chr11	78030000	78040000	-0.0308578987388453	0.71386392045767	unchanged	chr11	77981686	77982186	Flot2	chr11	78037680	78038180	0.054355	0.05673	0.002375	0.04147	55994	A				FALSE	FALSE
chr11_77980000_77990000_chr11_78030000_78040000	chr11	77980000	77990000	chr11	78030000	78040000	-0.0308578987388453	0.71386392045767	unchanged	chr11	77982340	77983003	Flot2	chr11	78037680	78038180	0.039101	0.044491	0.00539	0.063838	55258.5	A				FALSE	FALSE
chr11_78080000_78085000_chr11_78175000_78180000	chr11	78080000	78085000	chr11	78175000	78180000	-0.0467637920971758	0.727360648127776	unchanged	chr11	78080133	78080671	Nek8	chr11	78176425	78176925	0.024514	0.024574	6e-05	0.012802	96273	A				FALSE	FALSE
chr11_78080000_78085000_chr11_78175000_78180000	chr11	78080000	78085000	chr11	78175000	78180000	-0.0467637920971758	0.727360648127776	unchanged	chr11	78080133	78080671	Tlcd1	chr11	78176460	78176960	0.024511	0.024571	6e-05	0.012802	96308	A				FALSE	FALSE
chr11_78080000_78085000_chr11_78175000_78180000	chr11	78080000	78085000	chr11	78175000	78180000	-0.0467637920971758	0.727360648127776	unchanged	chr11	78177936	78178436	Eral1	chr11	78080133	78080633	0.020586	0.026852	0.006266	0.050244	97803	B				FALSE	FALSE
chr11_78090000_78100000_chr11_78150000_78160000	chr11	78090000	78100000	chr11	78150000	78160000	0.016498676922947	0.839312829167139	unchanged	chr11	78152308	78153297	Fam222b	chr11	78094409	78094909	0.049033	0.047186	-0.001847	0.003154	58143.5	B				FALSE	FALSE
chr11_78260000_78265000_chr11_78340000_78345000	chr11	78260000	78265000	chr11	78340000	78345000	-0.122331449915632	0.39415387891272	unchanged	chr11	78261488	78262001	Unc119	chr11	78343231	78343731	0.045787	0.033027	-0.01276	-0.069971	81736.5	A				FALSE	FALSE
chr11_78475000_78500000_chr11_78825000_78850000	chr11	78475000	78500000	chr11	78825000	78850000	-0.1323886767423	0.0794359369611257	unchanged	chr11	78497504	78498125	Lyrm9	chr11	78826333	78826833	0.024955	0.043894	0.018939	0.070936	328768.5	A				FALSE	FALSE
chr11_78695000_78700000_chr11_78825000_78830000	chr11	78695000	78700000	chr11	78825000	78830000	-0.107043887246993	0.623373688363701	unchanged	chr11	78697123	78698023	Lyrm9	chr11	78826333	78826833	0.083934	0.09164	0.007706	0.005211	129010	A				FALSE	FALSE
chr11_78695000_78700000_chr11_78825000_78830000	chr11	78695000	78700000	chr11	78825000	78830000	-0.107043887246993	0.623373688363701	unchanged	chr11	78826333	78826898	Nlk	chr11	78697123	78697623	0.024618	0.021452	-0.003166	-0.018056	129242.5	B				FALSE	FALSE
chr11_80140000_80150000_chr11_80200000_80210000	chr11	80140000	80150000	chr11	80200000	80210000	0.0624827490000786	0.488816869229177	unchanged	chr11	80141925	80142431	Rhot1	chr11	80208768	80209268	0.04183	0.046471	0.004641	0.049656	66840	A				FALSE	FALSE
chr11_80140000_80150000_chr11_80200000_80210000	chr11	80140000	80150000	chr11	80200000	80210000	0.0624827490000786	0.488816869229177	unchanged	chr11	80208768	80209465	Tefm	chr11	80141925	80142425	0.031669	0.041256	0.009587	0.05556	66941.5	B				FALSE	FALSE
chr11_80425000_80430000_chr11_80670000_80675000	chr11	80425000	80430000	chr11	80670000	80675000	-0.206448265553223	0.0764762184133196	unchanged	chr11	80670345	80670845	Psmd11	chr11	80428364	80428864	0.075292	0.059218	-0.016074	-0.094799	241981	B				FALSE	FALSE
chr11_80475000_80480000_chr11_80600000_80605000	chr11	80475000	80480000	chr11	80600000	80605000	-0.0934075288439806	0.421472717315576	unchanged	chr11	80602852	80603352	Cdk5r1	chr11	80476772	80477272	0.028775	0.023452	-0.005323	-0.053842	126080	B				FALSE	FALSE
chr11_80475000_80480000_chr11_80670000_80675000	chr11	80475000	80480000	chr11	80670000	80675000	-0.070802625062521	0.593387300921721	unchanged	chr11	80670345	80670845	Cdk5r1	chr11	80476772	80477272	0.020183	0.021765	0.001582	0.014208	193573	B				FALSE	FALSE
chr11_82375000_82400000_chr11_82750000_82775000	chr11	82375000	82400000	chr11	82750000	82775000	0.127459987364135	0.0682498344456236	unchanged	chr11	82387090	82387600	Cct6b	chr11	82764071	82764571	0.016645	0.022874	0.006229	0.028742	376976	A				FALSE	FALSE
chr11_82375000_82400000_chr11_82750000_82775000	chr11	82375000	82400000	chr11	82750000	82775000	0.127459987364135	0.0682498344456236	unchanged	chr11	82387607	82388107	Cct6b	chr11	82764071	82764571	0.014689	0.021789	0.0071	0.031971	376464	A				FALSE	FALSE
chr11_82375000_82400000_chr11_82750000_82775000	chr11	82375000	82400000	chr11	82750000	82775000	0.127459987364135	0.0682498344456236	unchanged	chr11	82387090	82387600	Zfp830	chr11	82764094	82764594	0.016644	0.022873	0.006229	0.028742	376999	A				FALSE	FALSE
chr11_82375000_82400000_chr11_82750000_82775000	chr11	82375000	82400000	chr11	82750000	82775000	0.127459987364135	0.0682498344456236	unchanged	chr11	82387607	82388107	Zfp830	chr11	82764094	82764594	0.014688	0.021788	0.0071	0.031972	376487	A				FALSE	FALSE
chr11_82375000_82400000_chr11_82750000_82775000	chr11	82375000	82400000	chr11	82750000	82775000	0.127459987364135	0.0682498344456236	unchanged	chr11	82764006	82764594	Gm38577	chr11	82387090	82387590	0.038363	0.035242	-0.003121	0.024359	376960	B				FALSE	FALSE
chr11_82375000_82400000_chr11_82750000_82775000	chr11	82375000	82400000	chr11	82750000	82775000	0.127459987364135	0.0682498344456236	unchanged	chr11	82764006	82764594	Tmem132e	chr11	82388649	82389149	0.038236	0.035155	-0.003081	0.024347	375401	B				FALSE	FALSE
chr11_82375000_82400000_chr11_82875000_82900000	chr11	82375000	82400000	chr11	82875000	82900000	0.0597338959236294	0.444183529945021	unchanged	chr11	82890316	82890864	Gm38577	chr11	82387090	82387590	0.0235	0.020175	-0.003325	0.007654	503250	B				FALSE	FALSE
chr11_82375000_82400000_chr11_82875000_82900000	chr11	82375000	82400000	chr11	82875000	82900000	0.0597338959236294	0.444183529945021	unchanged	chr11	82890316	82890864	Tmem132e	chr11	82388649	82389149	0.023426	0.020129	-0.003297	0.007653	501691	B				FALSE	FALSE
chr11_82380000_82390000_chr11_82890000_82900000	chr11	82380000	82390000	chr11	82890000	82900000	-0.0697866639577324	0.606217332767309	unchanged	chr11	82890316	82890864	Gm38577	chr11	82387090	82387590	0.0235	0.020175	-0.003325	0.007654	503250	B				FALSE	FALSE
chr11_82380000_82390000_chr11_82890000_82900000	chr11	82380000	82390000	chr11	82890000	82900000	-0.0697866639577324	0.606217332767309	unchanged	chr11	82890316	82890864	Tmem132e	chr11	82388649	82389149	0.023426	0.020129	-0.003297	0.007653	501691	B				FALSE	FALSE
chr11_82680000_82690000_chr11_82760000_82770000	chr11	82680000	82690000	chr11	82760000	82770000	0.0776656991661692	0.344433143744314	unchanged	chr11	82683847	82684347	Cct6b	chr11	82764071	82764571	0.100092	0.118752	0.01866	0.095382	80224	A				FALSE	FALSE
chr11_82680000_82690000_chr11_82760000_82770000	chr11	82680000	82690000	chr11	82760000	82770000	0.0776656991661692	0.344433143744314	unchanged	chr11	82683847	82684347	Zfp830	chr11	82764094	82764594	0.100088	0.118747	0.018659	0.095386	80247	A				FALSE	FALSE
chr11_82760000_82765000_chr11_82870000_82875000	chr11	82760000	82765000	chr11	82870000	82875000	-0.247826168434553	0.157342612787873	unchanged	chr11	82764006	82764594	Rffl	chr11	82870960	82871460	0.037586	0.031644	-0.005942	-0.027622	106910	A				FALSE	FALSE
chr11_82760000_82765000_chr11_82870000_82875000	chr11	82760000	82765000	chr11	82870000	82875000	-0.247826168434553	0.157342612787873	unchanged	chr11	82870946	82871460	Cct6b	chr11	82764071	82764571	0.027265	0.015836	-0.011429	-0.042051	106882	B				FALSE	FALSE
chr11_82760000_82765000_chr11_82870000_82875000	chr11	82760000	82765000	chr11	82870000	82875000	-0.247826168434553	0.157342612787873	unchanged	chr11	82870946	82871460	Zfp830	chr11	82764094	82764594	0.027264	0.015836	-0.011428	-0.04205	106859	B				FALSE	FALSE
