loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category
loop_11070	chr2	28920000	28925000	chr2	28975000	28980000	0.527523130439401	6.61852138687606	0.0001418300135688	2.99718636170336e-07	True	5	1	55000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_11090	chr2	93475000	93480000	chr2	93655000	93660000	0.336057418060216	6.04536880397998	0.0132356672268413	0.000606925144843	True	5	1	180000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11095	chr2	181030000	181035000	chr2	181070000	181075000	0.350250665629197	6.87642821781302	0.0027118912699043	4.96269876193593e-05	True	5	1	40000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13910	chr2	180350000	180360000	chr2	180430000	180440000	0.360993031883069	6.09638449094993	6.2355993654228e-05	6.74946739004788e-07	True	10	2	80000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11106	chr2	118635000	118640000	chr2	118695000	118700000	0.311679907477513	6.30532493613549	0.0086540197288372	0.0003042209624539	True	5	1	60000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11121	chr2	122635000	122640000	chr2	122750000	122755000	0.351841385953235	5.51206861828042	0.018241328143512	0.0010014109698252	True	5	1	115000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_13890	chr2	79860000	79870000	chr2	80260000	80270000	0.37558960622533	6.20135533184797	3.14224082486974e-05	2.47136296759815e-07	True	10	3	4e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11145	chr2	165070000	165075000	chr2	165270000	165275000	0.309940871338959	5.95012585227123	0.0136782153514376	0.0006533914337157	True	5	1	2e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11146	chr2	157340000	157345000	chr2	157455000	157460000	0.357578330201712	6.38983616899613	0.0049605149833646	0.0001330499648073	True	5	1	115000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11158	chr2	58055000	58060000	chr2	58135000	58140000	-0.311978488937969	6.06952356262279	0.0091607217058221	0.0003367387969941	True	5	1	80000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11160	chr2	31785000	31790000	chr2	31845000	31850000	0.323470548108855	6.27136217231885	0.0076377706822058	0.0002590946566647	True	5	1	60000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_11176	chr2	74700000	74705000	chr2	74965000	74970000	0.335889319108541	6.01673876940001	0.0093223379966857	0.000344281107551	True	5	1	265000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_11193	chr2	93475000	93480000	chr2	93820000	93825000	-0.409502853781457	5.996882669213	0.0190865838896892	0.0010677957620413	True	5	1	345000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_14142	chr2	66470000	66480000	chr2	66790000	66800000	0.354640931922773	5.43339167257543	0.0001244685600245	1.86438855816232e-06	True	10	2	320000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_14036	chr2	31190000	31200000	chr2	31380000	31390000	0.353591049823947	5.17312196625478	0.0011986528141615	4.45416674049949e-05	True	10	2	190000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11241	chr2	167535000	167540000	chr2	167600000	167605000	0.386719663993784	6.83403271602734	0.0024495947698548	4.20934703528612e-05	True	5	1	65000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_14080	chr2	163340000	163350000	chr2	163400000	163410000	0.440491719600192	5.80311589239298	2.64891885396266e-05	1.80246334177382e-07	True	10	2	60000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11278	chr2	173225000	173230000	chr2	173545000	173550000	0.328380159902535	6.18437258428748	0.0081272107899657	0.000279457536092	True	5	1	320000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_14128	chr2	85120000	85130000	chr2	85560000	85570000	0.414579506810805	4.7628398543112	0.001495362064017	6.25049713927227e-05	True	10	2	440000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13944	chr2	26440000	26450000	chr2	26560000	26570000	0.474132909185857	6.06176556376791	4.10411974264608e-06	1.17871943828206e-08	True	10	2	120000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_13991	chr2	158540000	158550000	chr2	158630000	158640000	0.432980814169034	6.17181543739001	1.68106661628685e-05	9.06195330448022e-08	True	10	3	90000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_11355	chr2	77385000	77390000	chr2	78020000	78025000	-0.457150227524593	5.08822912159229	0.0137341116630258	0.000658589887747	True	5	1	635000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_14263	chr2	12700000	12710000	chr2	13230000	13240000	0.494301253971309	5.19112814306297	4.55125019463918e-05	4.28338764341704e-07	True	10	3	530000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_13966	chr2	166080000	166090000	chr2	166560000	166570000	0.418663788342541	6.07472163055304	4.39190496800518e-05	4.05579771258873e-07	True	10	3	480000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_14177	chr2	128940000	128950000	chr2	129250000	129260000	-0.3002292629304	4.81235851577608	0.0047914946652797	0.0003124274675508	True	10	2	310000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_14065	chr2	101520000	101530000	chr2	101650000	101660000	-0.420876843593852	5.13316273978489	0.0001812379486588	3.15516754027796e-06	True	10	2	130000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_14068	chr2	165780000	165790000	chr2	166040000	166050000	0.354361006521804	5.50052779158615	0.0006738363189204	2.03056013389767e-05	True	10	2	260000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_14264	chr2	180470000	180480000	chr2	180570000	180580000	0.540603347081185	5.73905624377175	1.56897522131108e-06	2.35706775912764e-09	True	10	2	1e+05	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_11407	chr2	172830000	172835000	chr2	172995000	173000000	0.388476609973065	5.89122295116865	0.0032480546833061	6.42417024994872e-05	True	5	1	165000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_14105	chr2	159050000	159060000	chr2	159160000	159170000	0.568191014016692	5.41901422589837	1.78515973396842e-06	2.83959660758498e-09	True	10	2	110000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_11452	chr2	101705000	101710000	chr2	101825000	101830000	0.358064570643652	5.7272988105084	0.0274706084430277	0.0018713989179573	True	5	1	120000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_14192	chr2	180270000	180280000	chr2	180430000	180440000	0.327688126734073	5.23599165106681	0.0004568772996086	1.17691527780069e-05	True	10	2	160000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_14242	chr2	24400000	24410000	chr2	24560000	24570000	0.458822811712703	5.36585884206847	6.87049644561236e-05	7.6804330184691e-07	True	10	2	160000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_14204	chr2	163100000	163110000	chr2	163330000	163340000	0.48246100891113	6.07720121943154	2.70086165879585e-06	5.89898684522975e-09	True	10	3	230000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_14365	chr2	117540000	117550000	chr2	118110000	118120000	0.681555948308967	4.37013827893361	3.3019360031751e-05	2.76538810391957e-07	True	10	2	570000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_14386	chr2	70120000	70130000	chr2	70560000	70570000	0.808391790898773	5.1463732692651	2.54156556934787e-07	1.45989538712983e-10	True	10	3	440000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_11501	chr2	127605000	127610000	chr2	127845000	127850000	-0.436371769063497	4.91549530918787	0.0193392297562419	0.0010991376271204	True	5	1	240000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_14298	chr2	24290000	24300000	chr2	24560000	24570000	0.363908711571532	4.7358812780354	0.0006695222101311	2.01460156017736e-05	True	10	2	270000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_11521	chr2	66470000	66475000	chr2	66640000	66645000	0.427712741455067	5.46322086801848	0.0043981008643151	0.0001045333325431	True	5	1	170000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_14376	chr2	8670000	8680000	chr2	10280000	10290000	-0.600557249280095	4.32252455999293	2.26258547217019e-05	1.4296117113836e-07	True	10	2	1610000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_11537	chr2	68560000	68565000	chr2	68755000	68760000	0.388801570487711	5.07946820588956	0.0169078681784647	0.0008951334949337	True	5	1	195000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11538	chr2	65410000	65415000	chr2	65565000	65570000	0.316788459136801	5.45894741025926	0.0206311048540542	0.0012089775713196	True	5	1	155000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_11542	chr2	12000000	12005000	chr2	12300000	12305000	0.497110977566354	5.76315530194543	0.0020070478093704	2.95777816418183e-05	True	5	2	3e+05	Promoter-Enhancer	up_in_mutant	weak_differential
loop_14438	chr2	71540000	71550000	chr2	73270000	73280000	-0.619192147317801	3.79423553843088	0.0003597607108867	8.58913129892264e-06	True	10	3	1730000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_14474	chr2	85240000	85250000	chr2	85560000	85570000	0.402732624089316	4.22105476475819	0.0038674432313556	0.0002327437999781	True	10	2	320000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11566	chr2	64965000	64970000	chr2	65120000	65125000	0.318548175924021	5.89908679423254	0.0133275395946023	0.0006225744221702	True	5	1	155000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11572	chr2	62345000	62350000	chr2	62455000	62460000	0.509922455545203	5.75410521949973	0.0026798702099838	4.85840111475215e-05	True	5	1	110000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_11621	chrX	35830000	35835000	chrX	35995000	36000000	0.522620541278314	5.40608108463505	0.0026262863962556	4.62290011833086e-05	True	5	1	165000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_14629	chrX	102950000	102960000	chrX	103110000	103120000	0.543110931336826	4.54393869095782	2.87997538559923e-05	2.07421344933136e-07	True	10	3	160000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_14656	chrX	143090000	143100000	chrX	143440000	143450000	0.493641247912845	3.58479908347535	0.0014291067769106	5.86620800525809e-05	True	10	2	350000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_14641	chrX	143730000	143740000	chrX	143990000	144000000	0.536795685113934	3.72453509987209	0.0007852542451953	2.5189757070157e-05	True	10	2	260000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_11732	chr3	137365000	137370000	chr3	137415000	137420000	-0.338006937339985	5.67408941794547	0.0134327265498722	0.0006312231083662	True	5	1	50000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11741	chr3	122205000	122210000	chr3	122245000	122250000	-0.313264685170645	6.37169356665219	0.0081272107899657	0.0002800843728944	True	5	1	40000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_11757	chr3	93360000	93365000	chr3	93490000	93495000	0.331356305956822	6.35594434957037	0.0034223313618301	7.13058104411244e-05	True	5	1	130000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_15029	chr3	109700000	109710000	chr3	109850000	109860000	-0.38044555859274	4.52864211856598	0.0014306878002247	5.89798390601663e-05	True	10	2	150000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_11885	chr3	105075000	105080000	chr3	105165000	105170000	0.327844082915205	5.76956958064189	0.0093223379966857	0.0003447533515624	True	5	1	90000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11917	chr3	89785000	89790000	chr3	89855000	89860000	0.454292599351586	6.20575708604352	0.0015459930880652	2.02040026523925e-05	True	5	1	70000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11920	chr3	65440000	65445000	chr3	65525000	65530000	-0.390014970314244	5.11464588735129	0.0118671348522153	0.0004970596437524	True	5	1	85000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_15086	chr3	102080000	102090000	chr3	102240000	102250000	0.374309370590565	5.02084798874178	0.0012240895388089	4.64604504169725e-05	True	10	2	160000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_14973	chr3	123690000	123700000	chr3	123970000	123980000	-0.346917232170608	5.40820891447314	0.0003094793138565	6.81126786678522e-06	True	10	2	280000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_14960	chr3	89510000	89520000	chr3	89680000	89690000	0.321124509690147	6.16505049932105	0.0006694089507019	2.0113029625191e-05	True	10	2	170000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_15144	chr3	146050000	146060000	chr3	146170000	146180000	0.394293574312413	5.12693823236396	0.0003340909577808	7.69094154311594e-06	True	10	2	120000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11986	chr3	129915000	129920000	chr3	130075000	130080000	0.304125715760291	5.75089329635316	0.0148989545897574	0.0007374079404339	True	5	1	160000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_15027	chr3	123970000	123980000	chr3	124270000	124280000	-0.394671706464381	4.90643073454519	0.0004806398676794	1.26361223607848e-05	True	10	2	3e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12019	chr3	51230000	51235000	chr3	51350000	51355000	-0.602496135152088	5.50764752005658	0.0075350004046885	0.0002518371284182	True	5	1	120000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_12035	chr3	135400000	135405000	chr3	135580000	135585000	0.333059520341928	5.62385662304255	0.0200085302616487	0.0011538675276014	True	5	1	180000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12039	chr3	84920000	84925000	chr3	85920000	85925000	-0.302131254739575	5.82662875898321	0.0132915675900754	0.000615719931183	True	5	1	1e+06	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12073	chr3	135280000	135285000	chr3	135580000	135585000	0.498104160699776	4.86507126608301	0.0057212093809887	0.0001657629900731	True	5	1	3e+05	Promoter-Enhancer	up_in_mutant	weak_differential
loop_15107	chr3	34640000	34650000	chr3	35100000	35110000	0.479534301969259	5.32488793388273	2.40482192384337e-05	1.5513609088067e-07	True	10	2	460000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_15314	chr3	59320000	59330000	chr3	60110000	60120000	0.454173607732839	4.52724647950069	0.0011019456255042	3.96821175674247e-05	True	10	2	790000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12147	chr4	98545000	98550000	chr4	98635000	98640000	-0.496349737351213	5.8785401020595	0.0015937157447812	2.15366992538007e-05	True	5	1	90000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_15419	chr4	6220000	6230000	chr4	6510000	6520000	-0.341450239353076	5.61199214432007	0.0006430416249234	1.8752539433081e-05	True	10	2	290000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12190	chr4	82540000	82545000	chr4	82585000	82590000	-0.329305759799676	6.15534773601201	0.012276662330146	0.0005367130735695	True	5	1	45000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_15574	chr4	135510000	135520000	chr4	135660000	135670000	0.366899487738564	6.19963925398578	2.79737887997e-05	1.99000530079166e-07	True	10	2	150000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_12256	chr4	118215000	118220000	chr4	118290000	118295000	0.418440338108868	6.25071179359657	0.001042669084223	1.06110801030371e-05	True	5	1	75000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_12261	chr4	46550000	46555000	chr4	46600000	46605000	-0.328830692479268	6.13224132075294	0.0050231639987019	0.0001375477713813	True	5	1	50000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_12268	chr4	3615000	3620000	chr4	3675000	3680000	-0.362938316175377	6.13474825095397	0.0027118912699043	5.00693972643888e-05	True	5	1	60000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_12283	chr4	125160000	125165000	chr4	125960000	125965000	-0.345955437382909	5.54178897092224	0.0122609754273034	0.0005277646201642	True	5	1	8e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12294	chr4	152325000	152330000	chr4	152435000	152440000	0.356267550561191	6.17572391210535	0.0085723559323138	0.0002993793529914	True	5	1	110000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_15592	chr4	139680000	139690000	chr4	139850000	139860000	0.38907404878815	5.86631579079941	0.0001401005045069	2.2532954948978e-06	True	10	2	170000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_15642	chr4	135220000	135230000	chr4	135310000	135320000	0.351052926865788	6.15895677492265	0.0001380545376996	2.17158958205602e-06	True	10	2	90000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_7605	chr4	107425000	107450000	chr4	107650000	107675000	0.309260250271762	6.60212927479762	0.0001909991675675	2.42517817433023e-06	True	25	3	225000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_12370	chr4	115900000	115905000	chr4	115950000	115955000	0.546802900176586	6.34414016727752	9.40441995482459e-05	1.62127137470561e-07	True	5	1	50000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_15564	chr4	33520000	33530000	chr4	33890000	33900000	-0.371678264431066	5.01207870618916	0.0007897412899546	2.54034844064588e-05	True	10	2	370000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12377	chr4	27425000	27430000	chr4	27495000	27500000	-0.324189196430088	6.29097196254902	0.0274547903092512	0.001864214156801	True	5	1	70000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12378	chr4	16010000	16015000	chr4	16160000	16165000	-0.371799874968384	4.97864264117093	0.0291979027338117	0.0020702550320103	True	5	1	150000	Promoter-Promoter	down_in_mutant	weak_differential
loop_15759	chr4	81560000	81570000	chr4	81720000	81730000	-0.376588661751451	5.04863953589657	0.0023499803679277	0.0001154638639596	True	10	2	160000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_12400	chr4	26345000	26350000	chr4	26400000	26405000	-0.364126768802381	6.21710311819897	0.0136782153514376	0.0006534082408455	True	5	1	55000	Promoter-Enhancer	down_in_mutant	weak_differential
