GROUP	chr	mid	bin_start	ctrl_label	mut_label	anchor_side	timepoint	transition
clust1	chr12	24712500	24700001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	24835000	24800001	A.2	A.2	anchor1	250402	Stable
clust1	chr12	25127500	25100001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	25095000	25000001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	25087500	25000001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	25097500	25000001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	25087500	25000001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	25862500	25800001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	25867500	25800001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	26115000	26100001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	25027500	25000001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	25087500	25000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	25097500	25000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	25095000	25000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	25095000	25000001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	25092500	25000001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	25867500	25800001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	25862500	25800001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	25862500	25800001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	26072500	26000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	24712500	24700001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	25025000	25000001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	26317500	26300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	24712500	24700001	A.2	A.1	anchor1	250402	Within_A
clust3	chr12	25095000	25000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	25087500	25000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	26367500	26300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	26315000	26300001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	26805000	26800001	B.1	A.2	anchor1	250402	B_to_A
clust4	chr12	26935000	26900001	B.1	A.2	anchor1	250402	B_to_A
clust4	chr12	26537500	26500001	B.1	B.1	anchor1	250402	Stable
clust4	chr12	26537500	26500001	B.1	B.1	anchor1	250402	Stable
clust2	chr12	25087500	25000001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	26287500	26200001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	26312500	26300001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	26537500	26500001	B.1	B.1	anchor1	250402	Stable
clust4	chr12	27337500	27300001	B.1	B.1	anchor1	250402	Stable
clust4	chr12	27595000	27500001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	26337500	26300001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	28637500	28600001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	28587500	28500001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	28587500	28500001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	28587500	28500001	B.2	B.2	anchor1	250402	Stable
clust3	chr12	28587500	28500001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	28637500	28600001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	28762500	28700001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	29135000	29100001	A.2	A.1	anchor1	250402	Within_A
clust3	chr12	26362500	26300001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	28595000	28500001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	28587500	28500001	B.2	B.2	anchor1	250402	Stable
clust3	chr12	28687500	28600001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	28637500	28600001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	28755000	28700001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	29145000	29100001	A.2	A.1	anchor1	250402	Within_A
clust4	chr12	29292500	29200001	A.2	A.1	anchor1	250402	Within_A
clust2	chr12	29295000	29200001	A.2	A.1	anchor1	250402	Within_A
clust2	chr12	29287500	29200001	A.2	A.1	anchor1	250402	Within_A
clust4	chr12	29365000	29300001	A.2	A.1	anchor1	250402	Within_A
clust2	chr12	29362500	29300001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	28712500	28700001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	28587500	28500001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	28587500	28500001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	28585000	28500001	B.2	B.2	anchor1	250402	Stable
clust6	chr12	29137500	29100001	A.2	A.1	anchor1	250402	Within_A
clust3	chr12	29137500	29100001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	29295000	29200001	A.2	A.1	anchor1	250402	Within_A
clust3	chr12	29287500	29200001	A.2	A.1	anchor1	250402	Within_A
clust6	chr12	29537500	29500001	A.1	A.2	anchor1	250402	Within_A
clust6	chr12	29537500	29500001	A.1	A.2	anchor1	250402	Within_A
clust4	chr12	29677500	29600001	A.1	A.2	anchor1	250402	Within_A
clust2	chr12	29677500	29600001	A.1	A.2	anchor1	250402	Within_A
clust4	chr12	29925000	29900001	A.1	A.2	anchor1	250402	Within_A
clust2	chr12	29912500	29900001	A.1	A.2	anchor1	250402	Within_A
clust2	chr12	30062500	30000001	B.1	B.1	anchor1	250402	Stable
clust4	chr12	30127500	30100001	B.1	B.1	anchor1	250402	Stable
clust2	chr12	30137500	30100001	B.1	B.1	anchor1	250402	Stable
clust5	chr12	30202500	30200001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	28587500	28500001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	30055000	30000001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	30037500	30000001	B.1	B.1	anchor1	250402	Stable
clust2	chr12	30125000	30100001	B.1	B.1	anchor1	250402	Stable
clust4	chr12	30205000	30200001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	30062500	30000001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	30595000	30500001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	30587500	30500001	B.1	B.1	anchor1	250402	Stable
clust2	chr12	29537500	29500001	A.1	A.2	anchor1	250402	Within_A
clust3	chr12	30585000	30500001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	30597500	30500001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	30587500	30500001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	30587500	30500001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	30912500	30900001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	31335000	31300001	A.2	A.2	anchor1	250402	Stable
clust2	chr12	30587500	30500001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	31337500	31300001	A.2	A.2	anchor1	250402	Stable
clust1	chr12	31505000	31500001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31505000	31500001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	31512500	31500001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	31657500	31600001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	31655000	31600001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	31712500	31700001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	31845000	31800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	31815000	31800001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	29537500	29500001	A.1	A.2	anchor1	250402	Within_A
clust1	chr12	30912500	30900001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	30912500	30900001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	31337500	31300001	A.2	A.2	anchor1	250402	Stable
clust2	chr12	31507500	31500001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31662500	31600001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	31712500	31700001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31505000	31500001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31975000	31900001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	31955000	31900001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31962500	31900001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31987500	31900001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	31965000	31900001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	31375000	31300001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	31387500	31300001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	31512500	31500001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31965000	31900001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	31962500	31900001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31962500	31900001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	32637500	32600001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	32295000	32200001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	32287500	32200001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	32387500	32300001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	32635000	32600001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	32635000	32600001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	32637500	32600001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	32755000	32700001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	32765000	32700001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	32762500	32700001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	32825000	32800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	31487500	31400001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	32387500	32300001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	32912500	32900001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	32912500	32900001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	32915000	32900001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	32912500	32900001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	33025000	33000001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	33025000	33000001	A.2	A.1	anchor1	250402	Within_A
clust2	chr12	33027500	33000001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	33165000	33100001	A.2	A.1	anchor1	250402	Within_A
clust3	chr12	33145000	33100001	A.2	A.1	anchor1	250402	Within_A
clust2	chr12	33147500	33100001	A.2	A.1	anchor1	250402	Within_A
clust3	chr12	32915000	32900001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	33027500	33000001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	33037500	33000001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	33137500	33100001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	33137500	33100001	A.2	A.1	anchor1	250402	Within_A
clust2	chr12	33145000	33100001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	33285000	33200001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	31337500	31300001	A.2	A.2	anchor1	250402	Stable
clust2	chr12	32915000	32900001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	33037500	33000001	A.2	A.1	anchor1	250402	Within_A
clust2	chr12	33387500	33300001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	33387500	33300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	33487500	33400001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	34462500	34400001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	31937500	31900001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	31912500	31900001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	34662500	34600001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	34905000	34900001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	34912500	34900001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	33385000	33300001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	33387500	33300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	33487500	33400001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	34462500	34400001	B.1	B.1	anchor1	250402	Stable
clust2	chr12	34665000	34600001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	34935000	34900001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	34912500	34900001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	34912500	34900001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	35037500	35000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	35045000	35000001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	35305000	35300001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	35535000	35500001	B.1	B.1	anchor1	250402	Stable
clust4	chr12	35897500	35800001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	35537500	35500001	B.1	B.1	anchor1	250402	Stable
clust1	chr12	35062500	35000001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	35895000	35800001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	35895000	35800001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	35887500	35800001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	35887500	35800001	B.2	B.2	anchor1	250402	Stable
clust6	chr12	36042500	36000001	A.1	A.2	anchor1	250402	Within_A
clust3	chr12	36037500	36000001	A.1	A.2	anchor1	250402	Within_A
clust3	chr12	36122500	36100001	A.1	A.2	anchor1	250402	Within_A
clust1	chr12	35887500	35800001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	33137500	33100001	A.2	A.1	anchor1	250402	Within_A
clust1	chr12	35537500	35500001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	36045000	36000001	A.1	A.2	anchor1	250402	Within_A
clust3	chr12	36012500	36000001	A.1	A.2	anchor1	250402	Within_A
clust3	chr12	36037500	36000001	A.1	A.2	anchor1	250402	Within_A
clust1	chr12	36162500	36100001	A.1	A.2	anchor1	250402	Within_A
clust6	chr12	35895000	35800001	B.2	B.2	anchor1	250402	Stable
clust3	chr12	35887500	35800001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	36212500	36200001	B.1	B.1	anchor1	250402	Stable
clust2	chr12	36215000	36200001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	35895000	35800001	B.2	B.2	anchor1	250402	Stable
clust6	chr12	35887500	35800001	B.2	B.2	anchor1	250402	Stable
clust6	chr12	36212500	36200001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	36212500	36200001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	36712500	36700001	B.2	B.2	anchor1	250402	Stable
clust6	chr12	36712500	36700001	B.2	B.2	anchor1	250402	Stable
clust3	chr12	36712500	36700001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	37775000	37700001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	37762500	37700001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust4	chr12	38127500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust2	chr12	38145000	38100001	A.2	B.1	anchor1	250402	A_to_B
clust6	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust6	chr12	38345000	38300001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38337500	38300001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38637500	38600001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust6	chr12	38342500	38300001	A.2	A.2	anchor1	250402	Stable
clust1	chr12	38782500	38700001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust6	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust6	chr12	38345000	38300001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	38362500	38300001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	38337500	38300001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	38587500	38500001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38785000	38700001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38787500	38700001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38835000	38800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	38837500	38800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	38977500	38900001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust6	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust6	chr12	38345000	38300001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	38337500	38300001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	38587500	38500001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38787500	38700001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	38832500	38800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	38835000	38800001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	39072500	39000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	39045000	39000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	39045000	39000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	39037500	39000001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	39337500	39300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	39325000	39300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	38135000	38100001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust1	chr12	38337500	38300001	A.2	A.2	anchor1	250402	Stable
clust2	chr12	38342500	38300001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38587500	38500001	A.2	A.2	anchor1	250402	Stable
clust1	chr12	38785000	38700001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38787500	38700001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38835000	38800001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	39045000	39000001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	39075000	39000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	39037500	39000001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	39317500	39300001	A.1	A.1	anchor1	250402	Stable
clust6	chr12	39375000	39300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	39345000	39300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	39337500	39300001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	37775000	37700001	B.2	B.2	anchor1	250402	Stable
clust3	chr12	37762500	37700001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	39537500	39500001	B.2	B.2	anchor1	250402	Stable
clust3	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust1	chr12	38787500	38700001	A.2	A.2	anchor1	250402	Stable
clust3	chr12	38812500	38800001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	39515000	39500001	B.2	B.2	anchor1	250402	Stable
clust3	chr12	39512500	39500001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	39662500	39600001	B.2	B.2	anchor1	250402	Stable
clust1	chr12	38112500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust1	chr12	38137500	38100001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr12	39512500	39500001	B.2	B.2	anchor1	250402	Stable
clust2	chr12	40085000	40000001	A.2	B.1	anchor1	250402	A_to_B
clust6	chr12	35537500	35500001	B.1	B.1	anchor1	250402	Stable
clust6	chr12	36162500	36100001	A.1	A.2	anchor1	250402	Within_A
clust6	chr12	36137500	36100001	A.1	A.2	anchor1	250402	Within_A
clust1	chr12	38787500	38700001	A.2	A.2	anchor1	250402	Stable
clust6	chr12	39037500	39000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	39337500	39300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	40035000	40000001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr12	38812500	38800001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	39337500	39300001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	40037500	40000001	A.2	B.1	anchor1	250402	A_to_B
clust2	chr12	40262500	40200001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	40355000	40300001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	40462500	40400001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	40445000	40400001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	40512500	40500001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	40262500	40200001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	40445000	40400001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	40445000	40400001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	40262500	40200001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	40437500	40400001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	40237500	40200001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	40835000	40800001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	40975000	40900001	A.2	A.2	anchor1	250402	Stable
clust4	chr12	40237500	40200001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	40262500	40200001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	40212500	40200001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	40212500	40200001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	40835000	40800001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	41025000	41000001	A.2	A.2	anchor1	250402	Stable
clust2	chr12	41012500	41000001	A.2	A.2	anchor1	250402	Stable
clust1	chr12	41107500	41100001	B.2	B.1	anchor1	250402	Within_B
clust1	chr12	40837500	40800001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	41485000	41400001	A.2	B.1	anchor1	250402	A_to_B
clust1	chr12	40862500	40800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	40837500	40800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	40837500	40800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	40837500	40800001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	41112500	41100001	B.2	B.1	anchor1	250402	Within_B
clust2	chr12	35062500	35000001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	36387500	36300001	B.1	B.1	anchor1	250402	Stable
clust3	chr12	40037500	40000001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr12	40212500	40200001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	44215000	44200001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44335000	44300001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44327500	44300001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44325000	44300001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44402500	44400001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44295000	44200001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44287500	44200001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	44292500	44200001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	44205000	44200001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	44205000	44200001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44337500	44300001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	44327500	44300001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44465000	44400001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44435000	44400001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	44435000	44400001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	44602500	44600001	B.2	B.1	anchor1	250402	Within_B
clust4	chr12	44262500	44200001	A.1	A.1	anchor1	250402	Stable
clust2	chr12	44612500	44600001	B.2	B.1	anchor1	250402	Within_B
clust1	chr12	44605000	44600001	B.2	B.1	anchor1	250402	Within_B
clust1	chr12	44612500	44600001	B.2	B.1	anchor1	250402	Within_B
clust4	chr12	44862500	44800001	B.2	B.1	anchor1	250402	Within_B
clust4	chr12	44837500	44800001	B.2	B.1	anchor1	250402	Within_B
clust4	chr12	44837500	44800001	B.2	B.1	anchor1	250402	Within_B
clust1	chr12	36037500	36000001	A.1	A.2	anchor1	250402	Within_A
clust3	chr12	44212500	44200001	A.1	A.1	anchor1	250402	Stable
clust4	chr12	46395000	46300001	B.2	B.1	anchor1	250402	Within_B
clust2	chr12	46387500	46300001	B.2	B.1	anchor1	250402	Within_B
clust3	chr12	46635000	46600001	B.2	B.1	anchor1	250402	Within_B
clust1	chr12	46725000	46700001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	46712500	46700001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	46637500	46600001	B.2	B.1	anchor1	250402	Within_B
clust1	chr12	46712500	46700001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	46725000	46700001	A.1	A.1	anchor1	250402	Stable
clust1	chr12	46815000	46800001	A.1	A.1	anchor1	250402	Stable
clust3	chr12	46637500	46600001	B.2	B.1	anchor1	250402	Within_B
clust3	chr12	46635000	46600001	B.2	B.1	anchor1	250402	Within_B
