stripe_id	direction	body_bins	frac_A1	frac_A2	frac_B1	frac_B2	timepoint
stripe_2453	unchanged	8	0.25	0.625	0	0.125	250402
stripe_2450	unchanged	2	1	0	0	0	250402
stripe_2452	unchanged	4	0	1	0	0	250402
stripe_1204	unchanged	19	0.4211	0.2105	0.2105	0.1579	250402
stripe_2454	lost	13	0.6154	0	0.3077	0.0769	250402
stripe_2456	unchanged	6	0.5	0	0.5	0	250402
stripe_2459	unchanged	14	0.7857	0.0714	0.1429	0	250402
stripe_2455	unchanged	10	0.8	0	0	0.2	250402
stripe_2458	unchanged	7	1	0	0	0	250402
stripe_2457	unchanged	7	0.8571	0	0	0.1429	250402
stripe_2462	lost	6	0.8333	0	0	0.1667	250402
stripe_2463	gained	6	0.8333	0	0	0.1667	250402
stripe_2464	unchanged	7	0.8571	0	0	0.1429	250402
stripe_1213	lost	7	0.8571	0	0	0.1429	250402
stripe_2466	unchanged	10	0.6	0.1	0.2	0.1	250402
stripe_2460	unchanged	6	1	0	0	0	250402
stripe_2468	unchanged	26	0.3462	0.3077	0.3462	0	250402
stripe_2461	unchanged	13	0.5385	0.3077	0.1538	0	250402
stripe_2465	gained	14	0.5714	0.2857	0.1429	0	250402
stripe_2467	unchanged	4	0.25	0.75	0	0	250402
stripe_2474	gained	5	1	0	0	0	250402
stripe_2475	lost	6	1	0	0	0	250402
stripe_2479	unchanged	11	0.8182	0.1818	0	0	250402
stripe_2469	unchanged	5	1	0	0	0	250402
stripe_2470	gained	5	1	0	0	0	250402
stripe_2472	unchanged	4	1	0	0	0	250402
stripe_2473	lost	4	1	0	0	0	250402
stripe_2471	lost	7	1	0	0	0	250402
stripe_2476	unchanged	6	0.6667	0.3333	0	0	250402
stripe_2477	lost	3	1	0	0	0	250402
stripe_2478	gained	5	0.6	0.4	0	0	250402
stripe_2480	unchanged	14	0.1429	0.1429	0	0.7143	250402
stripe_2481	unchanged	13	0	0	0.3077	0.6923	250402
stripe_2484	unchanged	11	0	0	0.2727	0.7273	250402
stripe_1223	gained	10	0	0	0.4	0.6	250402
stripe_2485	gained	13	0	0	0.3077	0.6923	250402
stripe_2486	gained	17	0	0	0.2353	0.7647	250402
stripe_2482	unchanged	16	0	0	0.25	0.75	250402
stripe_2483	unchanged	6	0	0	0.3333	0.6667	250402
stripe_2487	gained	12	0	0	0	1	250402
stripe_2488	unchanged	6	0.5	0	0	0.5	250402
stripe_2489	unchanged	8	0.375	0.375	0.25	0	250402
stripe_1228	unchanged	19	0.1579	0.2632	0.4211	0.1579	250402
stripe_2490	unchanged	30	0.5667	0.0667	0.2667	0.1	250402
stripe_2491	gained	13	0	0.1538	0.6154	0.2308	250402
stripe_2495	unchanged	11	0	0.1818	0.5455	0.2727	250402
stripe_2496	lost	12	0	0.1667	0.5833	0.25	250402
stripe_2497	gained	12	0	0.1667	0.5833	0.25	250402
stripe_2498	gained	12	0	0.1667	0.5833	0.25	250402
stripe_2492	lost	34	0.5588	0.1176	0.2059	0.1176	250402
stripe_2493	gained	11	0	0.1818	0.5455	0.2727	250402
stripe_2494	gained	10	0	0.1	0.6	0.3	250402
stripe_2499	unchanged	7	0	0.5714	0.2857	0.1429	250402
stripe_2500	unchanged	3	0	0.6667	0	0.3333	250402
stripe_2501	gained	5	0	0.6	0.2	0.2	250402
stripe_2503	unchanged	6	0	0.5	0.5	0	250402
stripe_2502	unchanged	6	0	0.5	0.3333	0.1667	250402
stripe_2504	gained	11	0	0	0	1	250402
stripe_2505	gained	11	0	0	0	1	250402
stripe_1232	gained	19	0	0	0	1	250402
stripe_2507	unchanged	4	0.75	0.25	0	0	250402
stripe_2515	gained	12	0.75	0.25	0	0	250402
stripe_2506	unchanged	3	0.6667	0.3333	0	0	250402
stripe_2508	unchanged	12	0.8333	0.1667	0	0	250402
stripe_2509	unchanged	11	0.9091	0.0909	0	0	250402
stripe_2512	unchanged	32	0.1562	0.125	0	0.7188	250402
stripe_2516	unchanged	9	0.8889	0.1111	0	0	250402
stripe_2517	unchanged	11	0.9091	0.0909	0	0	250402
stripe_2519	unchanged	12	0.9167	0.0833	0	0	250402
stripe_2510	gained	14	1	0	0	0	250402
stripe_2511	gained	12	1	0	0	0	250402
stripe_2513	unchanged	6	1	0	0	0	250402
stripe_2514	lost	7	1	0	0	0	250402
stripe_2518	unchanged	7	0.7143	0.2857	0	0	250402
stripe_2528	unchanged	14	0.3571	0.5714	0.0714	0	250402
stripe_2529	gained	14	0.3571	0.5714	0.0714	0	250402
stripe_2520	unchanged	5	0.4	0.6	0	0	250402
stripe_2527	gained	11	0.1818	0.7273	0.0909	0	250402
stripe_2526	lost	10	0.1	0.8	0.1	0	250402
stripe_2521	unchanged	11	0.3636	0.5455	0.0909	0	250402
stripe_2525	lost	6	0	1	0	0	250402
stripe_2530	lost	9	0.2222	0.6667	0.1111	0	250402
stripe_2522	gained	7	0.1429	0.7143	0.1429	0	250402
stripe_2524	unchanged	5	0	1	0	0	250402
stripe_2523	unchanged	7	0.2857	0.5714	0.1429	0	250402
stripe_2531	unchanged	4	0.25	0.75	0	0	250402
stripe_2532	unchanged	6	1	0	0	0	250402
stripe_2535	lost	18	0.3889	0.3333	0.1667	0.1111	250402
stripe_2536	unchanged	4	1	0	0	0	250402
stripe_2533	lost	8	1	0	0	0	250402
stripe_2534	unchanged	16	0.6875	0.1875	0	0.125	250402
stripe_2537	unchanged	3	1	0	0	0	250402
stripe_2541	unchanged	5	1	0	0	0	250402
stripe_2543	unchanged	8	1	0	0	0	250402
stripe_2544	gained	14	0.7857	0	0.2143	0	250402
stripe_2540	gained	40	0.325	0	0.05	0.625	250402
stripe_1246	unchanged	7	1	0	0	0	250402
stripe_2542	unchanged	4	1	0	0	0	250402
stripe_2546	lost	12	0.5833	0.4167	0	0	250402
stripe_2545	lost	10	0.5	0.5	0	0	250402
stripe_2549	lost	8	0.75	0.25	0	0	250402
stripe_2547	unchanged	7	0.8571	0.1429	0	0	250402
stripe_1257	gained	16	0.9375	0.0625	0	0	250402
stripe_2548	lost	4	1	0	0	0	250402
stripe_2550	unchanged	3	1	0	0	0	250402
stripe_2554	gained	3	1	0	0	0	250402
stripe_2560	unchanged	19	0.8421	0	0.1579	0	250402
stripe_2563	lost	8	1	0	0	0	250402
stripe_2553	unchanged	2	1	0	0	0	250402
stripe_2555	unchanged	9	1	0	0	0	250402
stripe_2559	unchanged	3	1	0	0	0	250402
stripe_2558	lost	4	1	0	0	0	250402
stripe_2561	gained	5	1	0	0	0	250402
stripe_2562	gained	3	1	0	0	0	250402
stripe_2564	unchanged	5	1	0	0	0	250402
stripe_2565	unchanged	3	1	0	0	0	250402
stripe_2566	unchanged	6	1	0	0	0	250402
stripe_2568	unchanged	6	1	0	0	0	250402
stripe_2575	gained	14	0.7143	0	0.2857	0	250402
stripe_2567	unchanged	8	0.5	0	0.5	0	250402
stripe_2569	unchanged	4	0	0	1	0	250402
stripe_2570	unchanged	6	0.6667	0.1667	0.1667	0	250402
stripe_2571	gained	7	0.5714	0.2857	0.1429	0	250402
stripe_2573	gained	3	1	0	0	0	250402
stripe_2572	lost	21	0.7143	0.2857	0	0	250402
stripe_2574	gained	12	0.3333	0.6667	0	0	250402
stripe_2578	gained	5	0.2	0.8	0	0	250402
stripe_2576	unchanged	16	0.375	0.625	0	0	250402
stripe_2577	gained	3	0	1	0	0	250402
stripe_2580	unchanged	5	0.6	0.4	0	0	250402
stripe_2581	unchanged	7	0.4286	0.5714	0	0	250402
stripe_2579	unchanged	8	0.375	0.625	0	0	250402
stripe_1265	gained	16	0.75	0.25	0	0	250402
stripe_2582	gained	5	0.6	0.4	0	0	250402
stripe_2583	unchanged	8	0.875	0.125	0	0	250402
stripe_2584	unchanged	4	0.75	0.25	0	0	250402
stripe_2585	unchanged	6	0.8333	0.1667	0	0	250402
stripe_1268	lost	7	0.8571	0.1429	0	0	250402
stripe_2589	unchanged	10	0.9	0.1	0	0	250402
stripe_2588	gained	6	1	0	0	0	250402
stripe_2586	unchanged	6	1	0	0	0	250402
stripe_2587	gained	17	0.8824	0.1176	0	0	250402
stripe_2594	lost	9	0.7778	0.2222	0	0	250402
stripe_2600	unchanged	13	0.6923	0.3077	0	0	250402
stripe_2607	unchanged	14	0.7143	0.2857	0	0	250402
stripe_1279	lost	27	0.5556	0.4444	0	0	250402
stripe_1278	gained	25	0.52	0.48	0	0	250402
stripe_2590	lost	13	0.6923	0.3077	0	0	250402
stripe_2599	gained	9	0.5556	0.4444	0	0	250402
stripe_2605	lost	11	0.6364	0.3636	0	0	250402
stripe_2591	gained	11	0.6364	0.3636	0	0	250402
stripe_2604	gained	9	0.5556	0.4444	0	0	250402
stripe_2606	gained	40	0.15	0.1	0	0.75	250402
stripe_2592	unchanged	15	0.5333	0.4667	0	0	250402
stripe_2609	unchanged	11	0.5455	0.4545	0	0	250402
stripe_2610	lost	12	0.5833	0.4167	0	0	250402
stripe_2612	lost	31	0.6452	0.2258	0.0968	0.0323	250402
stripe_2593	unchanged	9	0.6667	0.3333	0	0	250402
stripe_2595	gained	17	0.4706	0.5294	0	0	250402
stripe_2613	gained	13	0.6154	0.3846	0	0	250402
stripe_2615	unchanged	14	0.5714	0.4286	0	0	250402
stripe_2596	lost	17	0.4118	0.5882	0	0	250402
stripe_2597	gained	7	0.7143	0.2857	0	0	250402
stripe_2598	unchanged	15	0.4	0.6	0	0	250402
stripe_2601	unchanged	9	0.6667	0.3333	0	0	250402
stripe_2602	lost	13	0.3846	0.6154	0	0	250402
stripe_2603	gained	12	0.4167	0.5833	0	0	250402
stripe_2616	unchanged	11	0.4545	0.5455	0	0	250402
stripe_2608	gained	12	0.3333	0.6667	0	0	250402
stripe_2618	unchanged	11	0.2727	0.7273	0	0	250402
stripe_2611	unchanged	11	0.3636	0.6364	0	0	250402
stripe_1275	unchanged	9	0.2222	0.7778	0	0	250402
stripe_2619	lost	10	0.3	0.7	0	0	250402
stripe_2620	gained	10	0.3	0.7	0	0	250402
stripe_2614	unchanged	6	0.1667	0.8333	0	0	250402
stripe_2617	gained	5	0.4	0.6	0	0	250402
stripe_2625	gained	25	0.36	0.36	0.28	0	250402
stripe_2621	gained	6	0.6667	0.3333	0	0	250402
stripe_2622	lost	6	0.6667	0.3333	0	0	250402
stripe_2623	gained	7	0.7143	0.2857	0	0	250402
stripe_2624	unchanged	4	0.5	0.5	0	0	250402
stripe_2626	unchanged	19	0.4737	0.1579	0.3684	0	250402
stripe_2627	unchanged	6	0.8333	0.1667	0	0	250402
stripe_2628	gained	11	0	0.3636	0.0909	0.5455	250402
stripe_1282	lost	14	0.5714	0.2857	0.1429	0	250402
stripe_2629	unchanged	5	0.6	0.4	0	0	250402
stripe_2630	lost	5	0.8	0.2	0	0	250402
stripe_2633	unchanged	6	0.8333	0.1667	0	0	250402
stripe_2631	unchanged	3	1	0	0	0	250402
stripe_2632	lost	3	1	0	0	0	250402
stripe_2634	unchanged	5	0.8	0	0.2	0	250402
stripe_2636	unchanged	11	0.1818	0.0909	0.2727	0.4545	250402
stripe_2635	unchanged	11	0	0.2727	0.2727	0.4545	250402
stripe_2637	unchanged	4	0	1	0	0	250402
stripe_2638	unchanged	20	0.35	0.25	0.15	0.25	250402
stripe_2639	unchanged	9	0.8889	0.1111	0	0	250402
stripe_2640	lost	7	1	0	0	0	250402
stripe_2641	unchanged	7	1	0	0	0	250402
stripe_2642	gained	8	1	0	0	0	250402
stripe_2643	unchanged	12	0.75	0	0.25	0	250402
stripe_2644	gained	3	1	0	0	0	250402
stripe_2645	lost	5	0.4	0	0.6	0	250402
stripe_2646	unchanged	6	1	0	0	0	250402
stripe_2653	lost	9	1	0	0	0	250402
stripe_2647	unchanged	18	1	0	0	0	250402
stripe_2655	gained	8	1	0	0	0	250402
stripe_2648	unchanged	10	1	0	0	0	250402
stripe_2649	unchanged	4	1	0	0	0	250402
stripe_2650	lost	7	1	0	0	0	250402
stripe_2651	unchanged	12	1	0	0	0	250402
stripe_2652	unchanged	12	1	0	0	0	250402
stripe_2654	unchanged	2	1	0	0	0	250402
stripe_1291	gained	9	1	0	0	0	250402
stripe_2656	unchanged	5	1	0	0	0	250402
stripe_1293	lost	5	1	0	0	0	250402
stripe_2661	unchanged	12	1	0	0	0	250402
stripe_2660	lost	10	1	0	0	0	250402
stripe_2657	unchanged	7	1	0	0	0	250402
stripe_2658	unchanged	4	1	0	0	0	250402
stripe_2659	unchanged	5	1	0	0	0	250402
stripe_2663	unchanged	5	1	0	0	0	250402
stripe_2662	unchanged	6	1	0	0	0	250402
stripe_2667	unchanged	9	0.2222	0.2222	0.5556	0	250402
stripe_2669	lost	9	0.1111	0.2222	0.6667	0	250402
stripe_2664	gained	7	0	0.2857	0.7143	0	250402
stripe_2666	gained	5	0	0.4	0.6	0	250402
stripe_2665	gained	7	0.1429	0	0.8571	0	250402
stripe_2668	unchanged	21	0.2857	0.1429	0.381	0.1905	250402
stripe_2671	lost	5	0.8	0	0.2	0	250402
stripe_2670	unchanged	15	0.2667	0	0.4	0.3333	250402
stripe_2674	unchanged	6	1	0	0	0	250402
stripe_2673	lost	5	1	0	0	0	250402
stripe_2672	gained	3	1	0	0	0	250402
stripe_2675	gained	7	0.4286	0.5714	0	0	250402
stripe_2676	gained	4	0.5	0.5	0	0	250402
stripe_2677	lost	5	0.4	0.6	0	0	250402
stripe_2678	unchanged	17	0.7059	0.1176	0	0.1765	250402
stripe_2679	unchanged	4	0	1	0	0	250402
stripe_2685	gained	8	0.75	0.25	0	0	250402
stripe_2682	unchanged	5	0.8	0.2	0	0	250402
stripe_2680	gained	7	1	0	0	0	250402
stripe_2688	unchanged	7	1	0	0	0	250402
stripe_2681	unchanged	5	1	0	0	0	250402
stripe_2689	gained	7	1	0	0	0	250402
stripe_2683	lost	7	1	0	0	0	250402
stripe_2684	unchanged	4	1	0	0	0	250402
stripe_2686	lost	6	1	0	0	0	250402
stripe_2687	gained	6	1	0	0	0	250402
stripe_2690	unchanged	4	1	0	0	0	250402
stripe_1308	gained	10	0.3	0.4	0.3	0	250402
stripe_2691	gained	27	0.7407	0.1481	0.1111	0	250402
stripe_2697	gained	9	0.2222	0.4444	0.3333	0	250402
stripe_2692	unchanged	11	0.4545	0.2727	0.2727	0	250402
stripe_2698	gained	10	0.5	0.2	0.3	0	250402
stripe_2693	gained	12	0.6667	0.1667	0.1667	0	250402
stripe_2699	unchanged	9	0.5556	0.2222	0.2222	0	250402
stripe_2694	gained	13	0.7692	0.1538	0.0769	0	250402
stripe_2695	unchanged	5	1	0	0	0	250402
stripe_2696	unchanged	7	1	0	0	0	250402
stripe_1307	unchanged	9	1	0	0	0	250402
stripe_2700	lost	15	0.6	0.4	0	0	250402
stripe_2704	lost	7	1	0	0	0	250402
stripe_2705	gained	12	0.75	0	0.25	0	250402
stripe_2708	gained	13	0.6923	0	0.3077	0	250402
stripe_2709	gained	14	0.6429	0	0.3571	0	250402
stripe_2713	gained	16	0.5625	0	0.4375	0	250402
stripe_2701	unchanged	10	0.7	0	0.3	0	250402
stripe_2714	gained	16	0.4375	0	0.5625	0	250402
stripe_2702	lost	7	0.8571	0	0.1429	0	250402
stripe_2706	lost	12	0.3333	0.3333	0.3333	0	250402
stripe_2712	lost	8	0.25	0	0.75	0	250402
stripe_2710	unchanged	5	0	0	1	0	250402
stripe_2707	gained	7	0	0.1429	0.8571	0	250402
stripe_2711	gained	5	0	0	1	0	250402
stripe_2715	unchanged	6	0.5	0.3333	0.1667	0	250402
stripe_2720	unchanged	6	0.5	0.3333	0.1667	0	250402
stripe_2719	gained	3	0.3333	0.6667	0	0	250402
stripe_2716	lost	4	0.75	0.25	0	0	250402
stripe_2717	gained	16	0.3125	0.0625	0.625	0	250402
stripe_2718	gained	15	0.6	0	0.4	0	250402
stripe_1319	gained	11	0.4545	0	0.5455	0	250402
stripe_2721	gained	13	0.4615	0	0.5385	0	250402
stripe_2722	unchanged	16	0.4375	0	0.5625	0	250402
stripe_2723	lost	14	0.4286	0	0.5714	0	250402
stripe_2724	unchanged	11	0.4545	0	0.5455	0	250402
stripe_2725	unchanged	7	0.7143	0	0.2857	0	250402
stripe_2726	unchanged	7	0.7143	0	0.2857	0	250402
stripe_2727	unchanged	7	0.7143	0	0.2857	0	250402
stripe_2728	lost	5	1	0	0	0	250402
stripe_2729	unchanged	8	0.75	0.25	0	0	250402
stripe_2733	lost	8	0.75	0.25	0	0	250402
stripe_2730	gained	33	0.6364	0.1212	0.1212	0.1212	250402
stripe_2731	unchanged	5	0.6	0.4	0	0	250402
stripe_2734	lost	6	0.6667	0.3333	0	0	250402
stripe_2739	unchanged	10	0.7	0.3	0	0	250402
stripe_2732	unchanged	8	0.75	0.25	0	0	250402
stripe_2735	unchanged	6	0.6667	0.3333	0	0	250402
stripe_2736	gained	6	0.6667	0.3333	0	0	250402
stripe_2740	unchanged	9	0.4444	0.2222	0	0.3333	250402
stripe_2737	lost	6	0.5	0.3333	0	0.1667	250402
stripe_2738	unchanged	6	0.3333	0.3333	0	0.3333	250402
stripe_2741	lost	15	0.1333	0.1333	0	0.7333	250402
stripe_2742	unchanged	8	0.25	0.75	0	0	250402
stripe_2743	lost	5	0.4	0.6	0	0	250402
stripe_2744	unchanged	9	0.5556	0.4444	0	0	250402
stripe_2746	unchanged	5	1	0	0	0	250402
stripe_2745	unchanged	5	0.8	0.2	0	0	250402
stripe_2747	lost	6	0.5	0.5	0	0	250402
stripe_2748	unchanged	13	0	0.2308	0	0.7692	250402
stripe_2749	gained	16	0.5625	0.0625	0	0.375	250402
stripe_2750	unchanged	12	0.75	0	0	0.25	250402
stripe_2754	unchanged	4	1	0	0	0	250402
stripe_2756	gained	6	1	0	0	0	250402
stripe_2751	lost	13	1	0	0	0	250402
stripe_2752	gained	5	1	0	0	0	250402
stripe_2753	unchanged	24	0.75	0.25	0	0	250402
stripe_2755	unchanged	12	1	0	0	0	250402
stripe_2757	unchanged	4	1	0	0	0	250402
stripe_2758	lost	5	1	0	0	0	250402
stripe_2759	unchanged	4	1	0	0	0	250402
stripe_2762	unchanged	7	1	0	0	0	250402
stripe_2760	lost	6	0.6667	0.3333	0	0	250402
stripe_2761	unchanged	5	0.6	0.4	0	0	250402
stripe_2770	lost	14	0.2857	0.4286	0.2143	0.0714	250402
stripe_2763	lost	7	0.5714	0.4286	0	0	250402
stripe_2768	unchanged	10	0.4	0.3	0.3	0	250402
stripe_2764	unchanged	6	0.6667	0.1667	0.1667	0	250402
stripe_2765	unchanged	5	0.8	0	0.2	0	250402
stripe_2766	lost	5	0.6	0	0.4	0	250402
stripe_2767	gained	5	0.6	0	0.4	0	250402
stripe_1336	lost	10	0.5	0.4	0.1	0	250402
stripe_2769	unchanged	7	0.2857	0.5714	0.1429	0	250402
stripe_2771	unchanged	27	0.5556	0.4074	0.037	0	250402
stripe_2772	unchanged	6	0.8333	0.1667	0	0	250402
stripe_2773	gained	5	0.8	0	0.2	0	250402
stripe_1339	unchanged	16	0.4375	0	0.3125	0.25	250402
stripe_2774	unchanged	6	0.8333	0	0.1667	0	250402
stripe_2775	unchanged	23	0.5652	0.3043	0.1304	0	250402
stripe_2776	unchanged	8	0	0	0	1	250402
stripe_1343	unchanged	27	0.4074	0	0	0.5926	250402
stripe_2792	unchanged	31	0.9032	0	0	0.0968	250402
stripe_2777	unchanged	33	0.7273	0.1212	0.0606	0.0909	250402
stripe_1345	unchanged	12	0.9167	0	0	0.0833	250402
stripe_2793	unchanged	14	0.7857	0	0	0.2143	250402
stripe_2781	lost	4	1	0	0	0	250402
stripe_2782	gained	4	1	0	0	0	250402
stripe_2783	unchanged	4	1	0	0	0	250402
stripe_2785	gained	5	1	0	0	0	250402
stripe_2786	lost	36	0.8333	0.0556	0.1111	0	250402
stripe_2788	unchanged	7	1	0	0	0	250402
stripe_2789	unchanged	8	1	0	0	0	250402
stripe_2778	unchanged	9	1	0	0	0	250402
stripe_2779	lost	8	1	0	0	0	250402
stripe_2790	lost	9	1	0	0	0	250402
stripe_2791	gained	9	1	0	0	0	250402
stripe_2780	lost	8	1	0	0	0	250402
stripe_2784	unchanged	8	1	0	0	0	250402
stripe_2787	unchanged	6	1	0	0	0	250402
stripe_2794	gained	12	0.25	0.0833	0.3333	0.3333	250402
stripe_1352	lost	31	0.2903	0.2903	0.2903	0.129	250402
stripe_2795	unchanged	11	0.2727	0.0909	0.3636	0.2727	250402
stripe_1353	unchanged	16	0.5	0.0625	0.25	0.1875	250402
stripe_2796	unchanged	10	0.3	0	0.4	0.3	250402
stripe_1354	unchanged	9	1	0	0	0	250402
stripe_2800	unchanged	6	1	0	0	0	250402
stripe_2802	unchanged	8	1	0	0	0	250402
stripe_2805	unchanged	11	0.8182	0	0.1818	0	250402
stripe_2797	lost	6	1	0	0	0	250402
stripe_2798	unchanged	6	1	0	0	0	250402
stripe_2799	gained	12	0.5	0.0833	0.4167	0	250402
stripe_1356	lost	19	0.3158	0.4211	0.2632	0	250402
stripe_2806	gained	30	0.3333	0.2333	0.3	0.1333	250402
stripe_2804	gained	4	1	0	0	0	250402
stripe_2807	unchanged	9	0.4444	0	0.5556	0	250402
stripe_2801	unchanged	8	0.375	0	0.625	0	250402
stripe_2803	lost	4	0.5	0	0.5	0	250402
stripe_2808	unchanged	7	0	1	0	0	250402
stripe_2809	lost	6	0	1	0	0	250402
stripe_2810	unchanged	12	0.4167	0.5833	0	0	250402
stripe_2811	unchanged	3	0	1	0	0	250402
stripe_1366	unchanged	8	0.125	0.875	0	0	250402
stripe_2812	unchanged	15	0.6667	0.3333	0	0	250402
stripe_2815	lost	5	0	1	0	0	250402
stripe_2817	gained	5	0	1	0	0	250402
stripe_2818	unchanged	6	0.1667	0.8333	0	0	250402
stripe_2819	unchanged	9	0.4444	0.5556	0	0	250402
stripe_2813	gained	8	0.625	0.375	0	0	250402
stripe_2814	gained	7	0.7143	0.2857	0	0	250402
stripe_2816	unchanged	11	0.9091	0.0909	0	0	250402
stripe_2820	unchanged	8	1	0	0	0	250402
stripe_2821	lost	5	1	0	0	0	250402
stripe_2822	unchanged	6	1	0	0	0	250402
stripe_2823	unchanged	14	0.9286	0.0714	0	0	250402
stripe_2825	lost	6	1	0	0	0	250402
stripe_2827	lost	7	0.8571	0.1429	0	0	250402
stripe_2828	unchanged	8	0.875	0.125	0	0	250402
stripe_2824	unchanged	5	1	0	0	0	250402
stripe_2826	gained	5	1	0	0	0	250402
stripe_2830	gained	7	0.8571	0.1429	0	0	250402
stripe_2832	gained	8	0.875	0.125	0	0	250402
stripe_2829	unchanged	6	1	0	0	0	250402
stripe_2831	unchanged	4	1	0	0	0	250402
stripe_2833	unchanged	7	1	0	0	0	250402
stripe_2837	unchanged	11	0.8182	0.1818	0	0	250402
stripe_2835	unchanged	8	1	0	0	0	250402
stripe_2839	gained	10	0.4	0.6	0	0	250402
stripe_2834	gained	40	0.1	0.1	0.125	0.675	250402
stripe_2836	unchanged	15	0.2667	0.6	0	0.1333	250402
stripe_2838	gained	7	0	1	0	0	250402
stripe_1372	gained	7	0	1	0	0	250402
stripe_2842	gained	6	0.6667	0.3333	0	0	250402
stripe_2843	unchanged	7	0.7143	0.2857	0	0	250402
stripe_1374	unchanged	7	0.7143	0.2857	0	0	250402
stripe_2844	unchanged	19	0.6842	0.3158	0	0	250402
stripe_2840	unchanged	8	0.375	0.625	0	0	250402
stripe_2841	unchanged	4	0.75	0.25	0	0	250402
stripe_2845	lost	15	0.8667	0.1333	0	0	250402
stripe_2857	lost	12	0.8333	0.1667	0	0	250402
stripe_2846	lost	15	0.8667	0.1333	0	0	250402
stripe_2851	lost	7	1	0	0	0	250402
stripe_2853	unchanged	7	1	0	0	0	250402
stripe_2847	unchanged	4	1	0	0	0	250402
stripe_2849	lost	5	1	0	0	0	250402
stripe_2850	gained	5	1	0	0	0	250402
stripe_2852	gained	6	1	0	0	0	250402
stripe_2855	unchanged	24	0.7917	0.2083	0	0	250402
stripe_2848	lost	9	1	0	0	0	250402
stripe_2854	unchanged	5	0.6	0.4	0	0	250402
stripe_1378	gained	10	0.8	0.2	0	0	250402
stripe_2856	gained	3	0.3333	0.6667	0	0	250402
stripe_2858	unchanged	3	0	0	1	0	250402
stripe_1379	unchanged	32	0.25	0.0938	0.2188	0.4375	250402
stripe_1384	unchanged	19	0	0.1579	0.2105	0.6316	250402
stripe_2859	unchanged	7	0	0.4286	0.4286	0.1429	250402
stripe_2860	gained	4	0	0.75	0	0.25	250402
stripe_2861	unchanged	6	0	0.5	0.3333	0.1667	250402
stripe_2864	unchanged	7	0	0.4286	0.4286	0.1429	250402
stripe_2866	unchanged	13	0	0.2308	0.3077	0.4615	250402
stripe_2862	gained	11	0	0	0.4545	0.5455	250402
stripe_2863	unchanged	17	0.4118	0	0.2353	0.3529	250402
stripe_2865	lost	8	0	0	0.25	0.75	250402
stripe_2867	lost	10	0.7	0	0.3	0	250402
stripe_1385	unchanged	10	0.7	0	0.3	0	250402
stripe_2872	gained	7	0.5714	0	0.4286	0	250402
stripe_2868	unchanged	29	0.2414	0	0.1034	0.6552	250402
stripe_2869	unchanged	10	1	0	0	0	250402
stripe_2879	unchanged	14	0.7857	0	0.2143	0	250402
stripe_1394	unchanged	15	0.8	0	0.2	0	250402
stripe_2890	unchanged	31	0.9032	0	0.0968	0	250402
stripe_2870	unchanged	6	1	0	0	0	250402
stripe_2874	unchanged	5	1	0	0	0	250402
stripe_2881	lost	13	0.7692	0	0.2308	0	250402
stripe_2886	lost	15	0.8	0	0.2	0	250402
stripe_1398	unchanged	23	0.7826	0	0.2174	0	250402
stripe_2871	lost	5	1	0	0	0	250402
stripe_2883	unchanged	13	0.7692	0	0.2308	0	250402
stripe_2873	lost	4	1	0	0	0	250402
stripe_2887	gained	13	0.7692	0	0.2308	0	250402
stripe_2875	gained	4	1	0	0	0	250402
stripe_2876	unchanged	40	0.425	0.175	0.2	0.2	250402
stripe_2877	lost	6	0.5	0	0.5	0	250402
stripe_2878	gained	6	0.5	0	0.5	0	250402
stripe_2892	lost	8	0.625	0	0.375	0	250402
stripe_2894	lost	12	0.75	0	0.25	0	250402
stripe_2895	gained	12	0.75	0	0.25	0	250402
stripe_2880	unchanged	25	0.56	0.2	0.24	0	250402
stripe_2882	lost	16	0.75	0.125	0.125	0	250402
stripe_2884	unchanged	8	1	0	0	0	250402
stripe_2885	gained	8	1	0	0	0	250402
stripe_2893	unchanged	7	1	0	0	0	250402
stripe_2897	unchanged	15	0.7333	0.1333	0.1333	0	250402
stripe_2888	gained	6	1	0	0	0	250402
stripe_2889	unchanged	5	1	0	0	0	250402
stripe_2891	lost	4	1	0	0	0	250402
stripe_2896	lost	3	0	0.6667	0.3333	0	250402
stripe_2900	unchanged	12	0.5833	0.25	0.1667	0	250402
stripe_2901	lost	14	0.5	0.1429	0.3571	0	250402
stripe_2898	lost	5	1	0	0	0	250402
stripe_2899	unchanged	11	0.2727	0.1818	0.4545	0.0909	250402
stripe_2902	unchanged	10	0.2	0.2	0.5	0.1	250402
stripe_2903	unchanged	4	0.5	0.5	0	0	250402
stripe_1405	lost	15	0	0.1333	0.4	0.4667	250402
stripe_2905	unchanged	11	0	0.1818	0.5455	0.2727	250402
stripe_2904	unchanged	8	0	0.125	0.625	0.25	250402
stripe_2906	gained	28	0.5	0.1786	0.2143	0.1071	250402
stripe_2907	unchanged	14	0.2857	0.2857	0.2857	0.1429	250402
stripe_2908	unchanged	13	0.3077	0.3077	0.3077	0.0769	250402
stripe_2909	unchanged	11	0.3636	0.3636	0.2727	0	250402
stripe_2913	unchanged	7	0.5714	0	0.4286	0	250402
stripe_2915	unchanged	24	0.4167	0.2917	0.1667	0.125	250402
stripe_2910	lost	7	0.5714	0.2857	0.1429	0	250402
